timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,platform_platform_share,ccu_playing,daily_Estimated Revenue,session_session_length,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2022-12-04 00:00:00+00:00,0,1,0,1526814825,0.0,91.00884246826172,0.1725966185331344,9836,0.0,0.0,410646,0.0,0.0,10033.0,346206.0,91.0069808959961,0.1711021661758422,0.0,0.0,9517.0,364332.0,90.95043182373048,0.163877859711647,0.0,0.0,7011.714285714285,259465.7142857143,90.98784419468471,0.16765693894454406,0.0,0.0,7151.8,247313.0,90.9262451171875,0.15864198257525755,0.0,0.0,0.0,3.3518966060733346,-1.9635203827369718,12.712031883007802,18.613195611861144,5.3202786739029895,0.8734269066800415,0.06422250379682914,0.002045526889582483,0.0,0.0,0.0,0.0,0.023952445774594724,0.0,0.007814134870259297,0.003979227407623883,1.0006774620179004,0.0,1.0568257924097106,0.0,0.0,1729.7560076941143,2049.556173991047,71385.80889553827,81305.1117716894,0,0.0
2022-12-05 00:00:00+00:00,0,0,0,1526814825,0.0,91.01136016845705,0.1665178388357162,6053,0.0,0.0,231749,0.0,0.0,9836.0,410646.0,91.00884246826172,0.1725966185331344,0.0,0.0,6256.0,238289.0,90.96563720703124,0.1670926362276077,0.0,0.0,6982.714285714285,258531.42857142858,90.99437604631696,0.16757482503141669,0.0,0.0,7186.066666666667,249670.66666666666,90.92994918823243,0.16134379009405767,0.0,0.0,0.0,-3.2448849104859345,-38.460756405042694,-2.744566471805243,-43.564773551915756,-0.3439992359139832,-3.5219575847317275,0.050263992898491594,0.0027664346969435982,0.0,0.0,0.0,0.0,0.02611866235167206,0.0,0.007161276681086048,0.004348997597700208,1.000708532872389,0.0,1.0386196142642152,0.0,0.0,1785.262119456095,2021.1689334321507,71136.74512402601,79726.67547847824,0,0.0
2022-12-06 00:00:00+00:00,0,0,0,1526814825,0.0,91.01160430908205,0.1708067059516906,5760,0.0,0.0,219556,0.0,0.0,6053.0,231749.0,91.01136016845705,0.1665178388357162,0.0,0.0,5697.0,207350.0,90.97132110595705,0.1717511117458343,0.0,0.0,6991.714285714285,260275.14285714287,91.00013078962054,0.1674399099179676,0.0,0.0,7118.866666666667,247315.83333333334,90.93384348551432,0.16256442765394843,0.0,0.0,0.0,1.1058451816745585,-4.840574921526519,5.886665059078844,-5.261295625871099,-0.5498688098981797,2.5756202134029182,0.044281211523888864,0.00026825291321586064,0.0,0.0,0.0,0.0,0.026234645217415066,0.0,0.005713599068783095,0.004633226914455062,1.0007289618646416,0.0,1.0299910769802458,0.0,0.0,1852.7977893854688,2034.3495229702266,72089.75789246685,79531.33599084397,0,0.0
2022-12-07 00:00:00+00:00,0,0,0,1526814825,0.0,91.01060485839844,0.1598231196403503,5427,0.0,0.0,210669,0.0,0.0,5760.0,219556.0,91.01160430908205,0.1708067059516906,0.0,0.0,5234.0,206552.0,90.97811126708984,0.1688865423202514,0.0,0.0,7019.285714285715,260863.2857142857,91.00477273123605,0.1661451352494103,0.0,0.0,7139.5,249006.13333333333,90.9376958211263,0.16335578064123787,0.0,0.0,0.0,3.68742835307605,-5.781250000000004,1.9932026801967595,-4.0477144783107715,-5.366574835024207,-6.4304186712943245,0.03571583412322887,-0.001098157417611656,0.0,0.0,0.0,0.0,0.02576066834385532,0.0,0.003690174647741567,0.0048608154025304795,1.0007376139180135,0.0,1.0170753345686518,0.0,0.0,1926.4123076644075,2013.1318669657724,73971.63316341351,78137.36888756411,0,0.0
2022-12-08 00:00:00+00:00,0,0,0,1526814825,0.0,91.00946044921876,0.1556844413280487,5570,0.0,0.0,204445,0.0,0.0,5427.0,210669.0,91.01060485839844,0.1598231196403503,0.0,0.0,5206.0,187507.0,90.98804473876952,0.1525085121393203,0.0,0.0,7071.285714285715,263283.0,91.00783211844308,0.16659883941922862,0.0,0.0,7150.066666666667,250443.03333333333,90.94162216186524,0.16389738818009691,0.0,0.0,0.0,6.991932385708788,2.63497328173945,9.033262758190364,-2.9543976569879726,2.0824602798741765,-2.5895366838132317,0.02353683993401301,-0.0012574459662739734,0.0,0.0,0.0,0.0,0.027244357923363625,0.0,0.0018027169363949522,0.005006395112952993,1.0007280489945516,0.0,1.016482576501849,0.0,0.0,1968.3706055159853,2003.6982692069637,75935.10162827652,76855.45246557666,0,0.0
2022-12-09 00:00:00+00:00,0,0,0,1526814825,0.0,91.0104751586914,0.1517252326011657,6419,0.0,0.0,227384,0.0,0.0,5570.0,204445.0,91.00946044921876,0.1556844413280487,0.0,0.0,6820.0,219710.0,90.9959716796875,0.1696609854698181,0.0,0.0,7014.0,264379.28571428574,91.00990404401507,0.16403658900942114,0.0,0.0,7217.533333333334,253165.13333333333,90.9456164042155,0.16430304944515225,0.0,0.0,0.0,-5.879765395894432,15.24236983842011,3.4927859451094667,11.220132553987616,-10.571524631302509,-2.543098522311815,0.015938594573139397,0.0011149494433038143,0.0,0.0,0.0,0.0,0.02822965455065198,0.0,0.00039155142647810665,0.005099061280654946,1.0007068800272225,0.0,0.9983782380386065,0.0,0.0,1944.1497025522726,1940.8219860690956,76420.94607997354,74426.25985809293,0,0.0
2022-12-10 00:00:00+00:00,0,1,0,1526814825,0.0,91.01481628417967,0.1651837527751922,9937,0.0,0.0,321133,0.0,0.0,6419.0,227384.0,91.0104751586914,0.1517252326011657,0.0,0.0,10033.0,346206.0,91.0069808959961,0.1711021661758422,0.0,0.0,7000.285714285715,260797.42857142858,91.01102338518415,0.16319110138075685,0.0,0.0,7376.8,258997.8,90.94989420572917,0.16475154856840765,0.0,0.0,0.0,-0.9568424200139591,54.80604455522666,-7.242219949971984,41.229374098441404,-3.4589938473178816,8.870324298269106,0.008609656211455707,0.004769918496405623,0.0,0.0,0.0,0.0,0.03094346908144264,0.0,0.000500270298553394,0.005137690288471632,1.0006721193024888,0.0,0.9905284824257486,0.0,0.0,1923.7670248588029,1961.9999718795016,71577.27198007668,72584.36488400103,0,0.0
2022-12-11 00:00:00+00:00,0,1,0,1526814825,0.0,91.02222442626952,0.1676646471023559,9880,0.0,0.0,335868,0.0,0.0,9937.0,321133.0,91.01481628417967,0.1651837527751922,0.0,0.0,9836.0,410646.0,91.00884246826172,0.1725966185331344,0.0,0.0,7006.571428571428,250114.85714285713,91.01293509347099,0.1624865340335028,0.0,0.0,7442.333333333333,262697.5333333333,90.95447489420573,0.1644856289029121,0.0,0.0,0.0,0.44733631557543063,-0.5736137667303964,-18.209844975964696,4.588441549140065,-2.8575133584275214,1.5018997240848986,0.014704019570910276,0.008139490241587666,0.0,0.0,0.0,0.0,0.029416230732815473,0.0,0.0013888222830650571,0.005155437329453243,1.0006427413201302,0.0,0.9878463858347816,0.0,0.0,1962.5987425288565,2012.7392611397347,68632.27329922681,73606.6667598721,0,0.0
2022-12-12 00:00:00+00:00,0,0,0,1526814825,0.0,91.02818298339844,0.1591971665620803,6037,0.0,0.0,225386,0.0,0.0,9880.0,335868.0,91.02222442626952,0.1676646471023559,0.0,0.0,6053.0,231749.0,91.01136016845705,0.1665178388357162,0.0,0.0,7004.285714285715,249205.85714285713,91.01533835274833,0.16144072370869766,0.0,0.0,7298.966666666666,259488.46666666667,90.9589131673177,0.16391264051198956,0.0,0.0,0.0,-0.2643317363290931,-38.89676113360324,-2.745642915395541,-32.89447044672311,-4.3963291409626954,-5.050248031778803,0.018484302300558753,0.0065462662184767595,0.0,0.0,0.0,0.0,0.026785040840864825,0.0,0.002797535487579362,0.005221041635888719,1.0006203370672078,0.0,0.9849193033827609,0.0,0.0,1969.9225189761282,1951.6210500474979,68956.77789367775,73043.95723725659,0,0.0
2022-12-13 00:00:00+00:00,0,0,0,1526814825,0.0,91.02689361572266,0.1578123718500137,5778,0.0,0.0,190672,0.0,0.0,6037.0,225386.0,91.02818298339844,0.1591971665620803,0.0,0.0,5760.0,219556.0,91.01160430908205,0.1708067059516906,0.0,0.0,7006.857142857143,245079.57142857142,91.01752253941127,0.15958439026560095,0.0,0.0,7152.633333333333,254239.36666666667,90.96319630940755,0.16323836296796795,0.0,0.0,0.0,0.31250000000000444,-4.290210369388769,-13.15564138534132,-15.402021421028811,-7.607625256441675,-0.8698614064381438,0.016799293624902845,-0.0014164488771784,0.0,0.0,0.0,0.0,0.030303189229728383,0.0,0.0035021645682188785,0.005242288523708679,1.0005972330811566,0.0,0.9776157231919557,0.0,0.0,1965.9366696338448,1892.7766591991744,69959.02487512246,72105.35984548676,0,0.0
