timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,visits_visits_gained,daily_rpv,ratings_like_ratio,daily_Estimated Revenue,platform_platform_share,ccu_playing,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-04-15 00:00:00+00:00,0,0,0,3508322461,0.0,1290962,0.0314308423006158,81.69357299804688,1125307.0,0.394640177488327,18152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1125307.0,18152.0,1290962.0,81.69357299804688,0.394640177488327,0.0,1125307.0,18152.0,1290962.0,81.69357299804688,0.394640177488327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.99013937090288,0.8716802882809189,0.014060821262886698,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-04-16 00:00:00+00:00,0,0,0,3508322461,0.0,1312451,0.0285158751304285,81.73636627197266,1074302.0,0.4257733225822449,18568,0.0,1125307.0,18152.0,1290962.0,81.69357299804688,0.394640177488327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099804.5,18360.0,1301706.5,81.71496963500977,0.41020675003528595,0.0,1099804.5,18360.0,1301706.5,81.71496963500977,0.41020675003528595,0.0,0.0,-4.532540897728355,0.0,2.2917584839136085,0.0,1.6645726210376521,0.0,7.888995310123681,0.0,0.052382668985240244,0.03279308402031439,0.03279308402031439,57.85459637029458,0.818545744911052,0.014147565015711051,0.0,0.0,0.0,1.0,1.0,1.0,36065.981374419855,36065.981374419855,294.15642097360376,294.15642097360376,15195.017620917719,15195.017620917719,1,0.9546745910227165
2024-04-17 00:00:00+00:00,0,0,0,3508322461,0.0,1337011,0.0272831361604177,81.69345092773438,1080975.0,0.4199431836605072,18078,0.0,1074302.0,18568.0,1312451.0,81.73636627197266,0.4257733225822449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093528.0,18266.0,1313474.6666666667,81.70779673258464,0.4134522279103597,0.0,1093528.0,18266.0,1313474.6666666667,81.70779673258464,0.4134522279103597,0.0,0.0,0.6211474985618581,0.0,-2.6389487289961266,0.0,1.8713079574018465,0.0,-1.369305828363987,0.0,-0.0525045903013166,0.02535182480413271,0.02535182480413271,59.791747331157694,0.8085005968532818,0.013521195022931731,0.0,-6.10351562563905e-05,0.0,1.0,1.0,1.0,27722.930274413633,27722.930274413633,264.1439001756429,264.1439001756429,23041.560718261513,23041.560718261513,1,0.9606045283642597
2024-04-18 00:00:00+00:00,0,0,0,3508322461,0.0,1378971,0.0268797963453992,81.67881774902344,1118262.0,0.4258357882499695,18743,0.0,1080975.0,18078.0,1337011.0,81.69345092773438,0.4199431836605072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099711.5,18385.25,1329848.75,81.70055198669434,0.41654811799526215,0.0,1099711.5,18385.25,1329848.75,81.70055198669434,0.41654811799526215,0.0,0.0,3.4493859709983976,0.0,3.678504259320725,0.0,3.138343663589893,0.0,1.4031909121844377,0.0,-0.01791230330553395,0.023454998653253675,0.023454998653253675,59.65973111395647,0.8109388733056219,0.013592009119837095,0.0,-0.00871810913086051,0.0,1.0,1.0,1.0,25793.731751467578,25793.731751467578,321.5539094252575,321.5539094252575,37767.5094084408,37767.5094084408,1,0.9937394862024319
2024-04-19 00:00:00+00:00,0,0,0,3508322461,0.0,1484185,0.0270030744111083,81.7158432006836,1178654.0,0.4290391802787781,22218,0.0,1118262.0,18743.0,1378971.0,81.67881774902344,0.4258357882499695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1115500.0,19151.8,1360716.0,81.70361022949218,0.4190463304519653,0.0,1115500.0,19151.8,1360716.0,81.70361022949218,0.4190463304519653,0.0,0.0,5.400523312068195,0.0,18.540255028543996,0.0,7.629892144214789,0.0,0.7522599361536431,0.0,0.0453305430716755,0.037451939820148855,0.037451939820148855,53.04712183266574,0.7941417046111471,0.014969821841736817,0.0,-0.0013008117675880767,-0.0013008117675880767,1.0,1.0,1.0,41777.638869376045,41777.638869376045,1736.531658219913,1736.531658219913,76378.82028415991,76378.82028415991,2,1.0
2024-04-20 00:00:00+00:00,0,1,0,3508322461,0.0,3788786,0.0659978938914341,81.82347869873047,3130192.0,0.8212800621986389,61159,0.0,1178654.0,22218.0,1484185.0,81.7158432006836,0.4290391802787781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451282.0,26153.0,1765394.3333333333,81.72358830769856,0.4860852857430776,0.0,1451282.0,26153.0,1765394.3333333333,81.72358830769856,0.4860852857430776,0.0,0.0,165.57344224853097,0.0,175.26780088216762,0.0,155.27720600868489,0.0,91.42309139808474,0.0,0.13171925275559104,0.5673211309567092,0.5673211309567092,51.18037933289732,0.8261725982484631,0.016142105639615,0.0,0.016380746023997993,0.016380746023997993,1.0,1.0,1.0,823342.9455771149,823342.9455771149,17219.5598782315,17219.5598782315,993606.7130243569,993606.7130243569,3,1.0
2024-04-21 00:00:00+00:00,0,1,0,3508322461,0.0,3073267,0.0504046567799649,81.85920715332031,2635278.0,0.7067054510116577,52495,0.0,3130192.0,61159.0,3788786.0,81.82347869873047,0.8212800621986389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1620424.2857142857,29916.14285714286,1952233.2857142857,81.74296242850167,0.5176024522100177,0.0,1620424.2857142857,29916.14285714286,1952233.2857142857,81.74296242850167,0.5176024522100177,0.0,0.0,-15.81097900703855,0.0,-14.166353275887445,0.0,-18.88517852420274,0.0,-13.950735742963838,0.0,0.04366528429009531,0.5398233661808152,0.5398233661808152,50.199596159707404,0.8574839551903707,0.017081165716754932,0.0,0.024768556867332408,0.024768556867332408,1.0,1.0,1.0,874742.8925554287,874742.8925554287,18607.07064020352,18607.07064020352,1032992.4857875645,1032992.4857875645,3,0.8418902099296145
2024-04-22 00:00:00+00:00,0,0,0,3508322461,0.0,1870113,0.0291560674954586,81.85884094238281,1631594.0,0.5601869821548462,26154,0.0,2635278.0,52495.0,3073267.0,81.85920715332031,0.7067054510116577,0.0,1125307.0,18152.0,1290962.0,81.69357299804688,0.394640177488327,0.0,1692751.0,31059.285714285714,2034969.142857143,81.76657213483539,0.5412519957338061,0.0,1621820.5,29445.875,1941968.25,81.75744724273682,0.5229255184531212,0.0,44.99101134179384,-38.086456153772005,44.08329660643455,-50.178112201162016,44.861971150196524,-39.14902284767317,41.948796425172866,-20.732607714723084,0.20230225986062056,-0.0004473668268167863,0.49935500289343976,0.49935500289343976,62.381724335691075,0.8724569732112588,0.013985243680331787,0.0,0.030128479003907017,0.026168914068319702,1.0001116093078528,1.0437351112530642,1.0350460565299948,809864.18047014,809864.18047014,17278.074342418568,17278.074342418568,956805.819068358,956805.819068358,3,0.5212440642618728
2024-04-23 00:00:00+00:00,0,0,0,3508322461,0.0,1713294,0.0245337480298854,81.86038208007812,1435367.0,0.5526790618896484,24415,0.0,1631594.0,26154.0,1870113.0,81.85884094238281,0.5601869821548462,0.0,1074302.0,18568.0,1312451.0,81.73636627197266,0.4257733225822449,0.0,1744331.7142857143,31894.571428571428,2092232.4285714286,81.78428867885044,0.5593813870634351,0.0,1601103.4444444445,28886.88888888889,1916560.0,81.76888444688585,0.5262314677238464,0.0,33.60926443402321,-12.02670517297808,31.489659629470058,-6.649078534832153,30.54155926583164,-8.38553606118988,29.80593958722948,-1.3402525414491717,0.1517265982840632,0.0018826771519986352,0.4747374597688064,0.4747374597688064,58.78796690694627,0.8377815846074377,0.014250318830090557,0.0,0.03586442129952849,0.02518056233723488,1.0001883874540884,1.0894559750890846,1.0629949392478841,760103.7820426418,760103.7820426418,16248.924906316452,16248.924906316452,898249.9184471158,898249.9184471158,3,0.4585555774214489
2024-04-24 00:00:00+00:00,0,0,0,3508322461,0.0,1836094,0.0246590016764784,81.86161804199219,1504759.0,0.6104171872138977,26709,0.0,1435367.0,24415.0,1713294.0,81.86038208007812,0.5526790618896484,0.0,1080975.0,18078.0,1337011.0,81.69345092773438,0.4199431836605072,0.0,1804872.2857142857,33127.57142857143,2163530.0,81.80831255231585,0.5865919589996338,0.0,1591469.0,28669.1,1908513.4,81.77815780639648,0.5346500396728515,0.0,39.203866879437555,4.834443037912961,47.74311317623632,9.39586319885317,37.32826431495329,7.167479720351566,45.35708899787132,10.44695363107091,0.20585140222142417,0.0015098413697289814,0.45070312744544344,0.45070312744544344,56.336915013103706,0.8195431064296782,0.014546632935659647,0.0,0.03117288861955986,0.02337133234197597,1.0003687383859974,1.1340920154362326,1.0971512493640982,717280.0555324724,717280.0555324724,15335.106292063609,15335.106292063609,847260.331720383,847260.331720383,3,0.48072418560906166
