timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,daily_rpv,ratings_like_ratio,visits_visits_gained,platform_platform_share,daily_Estimated Revenue,ccu_playing,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-01-17 00:00:00+00:00,0,0,0,6664476231,17.12040686607361,0.3049821182400711,97.46373748779295,327354,0.0593297444283962,863733.0,4952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863733.0,4952.0,327354.0,97.46373748779295,0.0593297444283962,17.12040686607361,863733.0,4952.0,327354.0,97.46373748779295,0.0593297444283962,17.12040686607361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.38582677165354,2.6385208718363855,0.015127308273892257,1.9821388142730988e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-01-18 00:00:00+00:00,0,1,0,6664476231,17.35704517364502,0.4585227289852151,97.53594207763672,486418,0.0495668612420558,1491420.0,4548,0.0,863733.0,4952.0,327354.0,97.46373748779295,0.0593297444283962,17.12040686607361,0.0,0.0,0.0,0.0,0.0,0.0,1177576.5,4750.0,406886.0,97.49983978271484,0.054448302835226,17.238726019859314,1177576.5,4750.0,406886.0,97.49983978271484,0.054448302835226,17.238726019859314,0.0,72.67141581947199,0.0,-8.15831987075929,0.0,48.59082216805049,0.0,-16.45529283902952,0.0,0.07408354297187003,0.3769111681174348,0.3769111681174348,327.85667179599915,3.066122005924933,0.009349963714410827,1.1637924619302678e-05,0.0,0.0,1.0,1.0,1.0,443841.73416264047,443841.73416264047,285.6711395993652,285.6711395993652,112475.233042657,112475.233042657,2,1.0
2025-01-19 00:00:00+00:00,0,1,0,6664476231,17.77500780423482,0.3173078141829685,97.55361938476562,381533,0.0324408933520317,1178225.0,2621,0.0,1491420.0,4548.0,486418.0,97.53594207763672,0.0495668612420558,17.35704517364502,0.0,0.0,0.0,0.0,0.0,0.0,1177792.6666666667,4040.3333333333335,398435.0,97.51776631673177,0.047112499674161236,17.41748661465115,1177792.6666666667,4040.3333333333335,398435.0,97.51776631673177,0.047112499674161236,17.41748661465115,0.0,-20.999785439379913,0.0,-42.3702726473175,0.0,-21.562729997656337,0.0,-34.55124545084831,0.0,0.018123890283261446,0.26646771729571084,0.26646771729571084,449.36117467582,3.088125828890741,0.0068696367820430156,1.5086246445278599e-05,0.04494094848632268,0.0,1.0,1.0,1.0,313843.72333429474,313843.72333429474,1245.6662206760418,1245.6662206760418,80867.77619670273,80867.77619670273,2,0.7900021456062009
2025-01-20 00:00:00+00:00,0,0,1,6664476231,17.738943179448444,0.1650354683316825,97.55470275878906,213442,0.025327805429697,657375.0,2012,0.0,1178225.0,2621.0,381533.0,97.55361938476562,0.0324408933520317,17.77500780423482,0.0,0.0,0.0,0.0,0.0,0.0,1047688.25,3533.25,352186.75,97.5270004272461,0.041666326113045174,17.49785075585047,1047688.25,3533.25,352186.75,97.5270004272461,0.041666326113045174,17.49785075585047,0.0,-44.20632731439241,0.0,-23.235406333460507,0.0,-44.05673952187622,0.0,-21.926300996545233,0.0,0.0011105421103385638,0.34858070115237055,0.34858070115237055,326.56482861400895,3.0798620709041757,0.009426404239070853,2.6984470347941582e-05,0.02905731201170779,0.0,1.0,1.0,1.0,365203.9047741001,365203.9047741001,1436.3113346346606,1436.3113346346606,113645.65102509056,113645.65102509056,2,0.44077121132880076
2025-01-21 00:00:00+00:00,0,0,0,6664476231,17.75132628281911,0.1337544114576779,97.54317474365234,177604,0.0216273907572031,558836.0,1316,93.0,657375.0,2012.0,213442.0,97.55470275878906,0.025327805429697,17.738943179448444,0.0,0.0,0.0,0.0,0.0,0.0,949917.8,3089.8,317270.2,97.53023529052734,0.03765853904187676,17.5485458612442,949917.8,3089.8,317270.2,97.53023529052734,0.03765853904187676,17.5485458612442,0.0,-14.989769918235407,0.0,-34.59244532803181,0.0,-16.79050983405328,0.0,-14.610088042429215,0.0,-0.01181697530792114,0.4047519789980051,0.4047519789980051,424.3249810174639,3.1465105149066748,0.007409701303454295,3.1764765544906855e-05,0.017763519287110778,0.017763519287110778,1.0,1.0,1.0,384481.1094354312,384481.1094354312,1590.7489431082456,1590.7489431082456,125627.73506355991,125627.73506355991,2,0.37470062088479433
2025-01-22 00:00:00+00:00,0,0,0,6664476231,19.329477707544964,0.1426483885277759,97.52581024169922,185511,0.0289952140301466,622611.0,2136,96.0,558836.0,1316.0,177604.0,97.54317474365234,0.0216273907572031,17.75132628281911,0.0,0.0,0.0,0.0,0.0,0.0,895366.6666666666,2930.8333333333335,295310.3333333333,97.52949778238933,0.03621465153992173,17.84536783562766,895366.6666666666,2930.8333333333335,295310.3333333333,97.52949778238933,0.03621465153992173,17.84536783562766,0.0,11.412113750724728,0.0,62.310030395136785,0.0,4.452039368482685,0.0,34.06709276979987,0.0,-0.017801862609823083,0.4120528537037684,0.4120528537037684,291.3481516144127,3.356176419854241,0.011514079951701237,3.1045784063822994e-05,0.009518432617200397,0.009518432617200397,1.0,1.0,1.0,368938.3901112307,368938.3901112307,1475.1298812872942,1475.1298812872942,124576.38908664302,124576.38908664302,2,0.41746188196483885
2025-01-23 00:00:00+00:00,0,0,0,6664476231,19.31701151529948,0.1556000104807256,97.54181671142578,211694,0.0306562110781669,709646.0,2206,98.0,622611.0,2136.0,185511.0,97.52581024169922,0.0289952140301466,19.329477707544964,0.0,0.0,0.0,0.0,0.0,0.0,868835.1428571428,2827.285714285714,283365.14285714284,97.53125762939453,0.0354205886168139,18.055602647009348,868835.1428571428,2827.285714285714,283365.14285714284,97.53125762939453,0.0354205886168139,18.055602647009348,0.0,13.9790334574879,0.0,3.277153558052426,0.0,14.11398784977711,0.0,5.728521425271582,0.0,0.01641254729070063,0.395967658235118,0.395967658235118,321.5432714091527,3.352209546753584,0.010420652353621955,2.7220592090573876e-05,0.007268905639652737,0.007268905639652737,1.0,1.0,1.0,344030.61690951703,344030.61690951703,1374.1888169978333,1374.1888169978333,118031.96019218492,118031.96019218492,2,0.47581901811696237
2025-01-24 00:00:00+00:00,0,0,0,6664476231,17.693256934483845,0.1810996485700709,97.5542449951172,286499,0.0429291017353534,869255.0,3766,104.0,709646.0,2206.0,211694.0,97.54181671142578,0.0306562110781669,19.31701151529948,863733.0,4952.0,327354.0,97.46373748779295,0.0593297444283962,17.12040686607361,869624.0,2657.8571428571427,277528.71428571426,97.544187273298,0.033077639660664925,18.137438371067955,868887.625,2944.625,283756.875,97.53413105010986,0.03635915275663134,18.01030943294366,0.6393179373718416,22.49135484452811,-23.94991922455574,70.71622846781504,-12.480372929611372,35.33638175857605,-27.643204687720146,40.033944918676376,0.09286275045174985,0.012741492941636956,0.3665727137760586,0.3665727137760586,230.7552428988585,3.034048865619546,0.013144851657940663,2.0354483528999333e-05,8.61031668664602e-05,0.0067615509033269955,1.0001031046576194,1.0008474916419716,0.9097472617711666,318510.49466268433,318510.49466268433,1314.827847232155,1314.827847232155,109281.97811747305,109281.97811747305,2,0.5828371618993979
2025-01-25 00:00:00+00:00,0,1,0,6664476231,18.58066964149475,0.2143287901584312,97.59720611572266,348197,0.0325300060212612,1102774.0,3007,105.0,869255.0,3766.0,286499.0,97.5542449951172,0.0429291017353534,17.693256934483845,1491420.0,4548.0,486418.0,97.53594207763672,0.0495668612420558,17.35704517364502,814103.1428571428,2437.714285714286,257782.85714285713,97.55293927873883,0.030643803200551413,18.31224186647506,894875.0,2951.5555555555557,290916.8888888889,97.5411393907335,0.03593369200825688,18.073682789449336,-26.05878960990198,26.864268827904358,-33.8830255057168,-20.154009559214025,-28.416094799123393,21.535153700361963,-34.371462694796186,-24.223883784477685,0.06281175613926937,0.04403818676226301,0.34414933229287725,0.34414933229287725,366.6136968085106,3.1670888402575548,0.008635891073469692,1.6849012392822426e-05,0.004588808332177229,0.008938090006512609,1.0001209734485268,0.9097395087103146,0.852787495187248,307970.6337355885,307970.6337355885,1230.0845612305593,1230.0845612305593,104456.32622589746,104456.32622589746,2,0.7394121039009802
2025-01-26 00:00:00+00:00,0,1,0,6664476231,17.76595147450765,0.1730358618548505,97.6192626953125,302044,0.0314210392534732,944627.0,2595,105.0,1102774.0,3007.0,348197.0,97.59720611572266,0.0325300060212612,18.58066964149475,1178225.0,2621.0,381533.0,97.55361938476562,0.0324408933520317,17.77500780423482,780732.0,2434.0,246427.2857142857,97.56231689453125,0.030498109757900203,18.310948105085462,899850.2,2915.9,292029.6,97.5489517211914,0.03548242673277851,18.04290965795517,-19.826264083685206,-14.34083502150033,-0.9919877909195018,-13.7013634852012,-20.83410871405619,-13.254852856285382,-3.1437300061116558,-3.4090579849975877,0.06728946702425631,0.0225996014308949,0.32314648526608475,0.32314648526608475,363.87788906009246,3.1274379645417074,0.00859143505106855,1.880735217938453e-05,0.011792046683175992,0.010761700254500989,1.0001370099125007,0.8676244112631192,0.8595271678452079,290783.4293959834,290783.4293959834,1165.2030295188904,1165.2030295188904,98545.20905565233,98545.20905565233,2,0.6333742339515361
