timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,daily_rpv,visits_visits_gained,ratings_like_ratio,ccu_playing,platform_platform_share,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-07-31 00:00:00+00:00,1,0,0,4130569984,0.0,0.0159996085641219,36121,86.81168365478516,730,0.0092096971347928,106026.0,0.0,117051.0,790.0,36821.0,86.84715270996094,0.009626280516386,0.0,150477.0,785.0,70545.0,87.1506118774414,0.0123420003801584,15.862334251403809,124659.42857142857,836.0,39208.28571428572,86.97532108851841,0.0102648848135556,2.298460142953055,142118.75,894.25,60268.45,87.2777172088623,0.012534799519926277,12.538160478406482,-29.54006260092904,-9.418971217674343,-7.006369426751591,-7.594936708860756,-48.79722163158268,-1.9010890524428947,-25.379218513080293,-4.327563287648695,-0.38889941832294106,-0.04084078069229724,0.17250319270894596,0.25955076099610164,145.04240766073872,2.935219533802115,0.02020929073694701,0.0,-0.0533490862165208,-0.05530883674334951,0.9965352425565825,0.87714976786264,0.818910968399435,25177.82670840043,36887.02971431472,137.00517356077316,231.22622210613068,21936.422874467764,25131.205268759524,2,0.565083222742753
2024-08-01 00:00:00+00:00,1,0,0,4130569984,0.0,0.0147944949218801,31295,86.6787338256836,675,0.0081973206251859,98776.0,0.0,106026.0,730.0,36121.0,86.81168365478516,0.0092096971347928,0.0,120386.0,979.0,44845.0,87.11436462402344,0.0118751926347613,16.089221000671387,121572.28571428571,792.5714285714286,37272.57142857143,86.913088117327,0.009739474526473401,0.0,140054.80952380953,883.8095238095239,58888.76190476191,87.2491941906157,0.012328252905891018,11.941105217529984,-17.95059226155865,-6.837945409616508,-31.052093973442286,-7.534246575342463,-30.21518563942468,-13.36064892998533,-30.971051356333035,-10.992505994386049,-0.5000676986166241,-0.15314739157721302,0.1916233517412419,0.2654410699137136,146.11834319526628,3.1561860940695294,0.02156825153374233,0.0,-0.06526293073381419,-0.055545727618331084,0.9961477458169483,0.8680336371712979,0.7900125509121753,26978.843315001188,37176.29848656136,144.2103164985618,230.39392766468887,21671.49639402051,25297.686226026213,2,0.5264431404527019
2024-08-02 00:00:00+00:00,1,0,0,4130569984,0.0,0.0132097189116885,30358,86.61618041992188,645,0.007756249513477,88794.0,0.0,98776.0,675.0,31295.0,86.6787338256836,0.0081973206251859,0.0,130409.0,839.0,41490.0,87.10482025146484,0.0100403614342212,0.0,115627.28571428571,764.8571428571429,35682.28571428572,86.84328242710659,0.009413172823509943,0.0,137724.77272727274,872.9545454545455,57591.90909090909,87.22042083740234,0.012120434569872201,11.398327707642256,-31.911141102224537,-10.105693690775086,-23.122765196662698,-4.444444444444439,-26.830561581103886,-2.994088512541937,-22.74929977081419,-5.380674148010378,-0.560979094075742,-0.07216695837702902,0.21297841450685956,0.27511883367675183,137.45201238390092,2.924799894594684,0.02124575908297375,0.0,-0.06968416486467079,-0.055806724854204216,0.9956760308345814,0.8395532875066332,0.7766365776115235,28725.813549722232,37890.67884112299,148.32056165949814,230.53405435303958,20760.653190088236,25426.329383064793,2,0.473242409222455
2024-08-03 00:00:00+00:00,1,1,0,4130569984,0.0,0.0151125552825705,33669,86.541748046875,674,0.0077925804071128,102301.0,0.0,88794.0,645.0,30358.0,86.61618041992188,0.007756249513477,0.0,135028.0,966.0,43883.0,87.00596618652344,0.0115076154470443,0.0,110952.0,723.1428571428571,34223.142857142855,86.77696555001395,0.008882453532091158,0.0,136184.60869565216,864.304347826087,56551.782608695656,87.19091332477072,0.011932266997578312,10.902748242092594,-24.23719524839293,15.211613397301615,-30.22774327122153,4.496124031007742,-23.275528108834852,10.906515580736542,-32.283274124229585,0.4684080053468209,-0.533547479552432,-0.08593356655306472,0.2049001838535488,0.2771914422289109,151.55703703703705,3.038342738342738,0.02001782001782002,0.0,-0.07875088282993574,-0.05620776240533627,0.9952523977674729,0.8147176179648725,0.7444061999194183,26468.932571564343,37749.208093727706,144.5769311162365,229.02231625733225,18503.514468076857,25337.616189726014,2,0.5452302149454509
2024-08-04 00:00:00+00:00,1,1,0,4130569984,14.144386123208438,0.0163124738522956,48168,86.46876525878906,526,0.0087184300646185,111447.0,0.0,102301.0,674.0,33669.0,86.541748046875,0.0077925804071128,0.0,148635.0,981.0,47013.0,87.0076904296875,0.0115724261850118,0.0,105639.42857142857,658.1428571428571,34388.142857142855,86.6999762398856,0.008474739800606399,2.020626589029777,135153.875,850.2083333333334,56202.458333333336,87.16082382202148,0.011798357125371655,11.037816487139088,-25.01967907962458,8.940284063694381,-46.38124362895005,-21.95845697329377,2.456767277136107,43.06335204490779,-24.662037802320956,11.881169126732605,-0.6193994671470526,-0.0843324635023679,0.18967001694967014,0.275709235981418,211.47438330170777,2.3136664659843467,0.010919886233884863,0.00012691466982995154,-0.07881164550781145,-0.0566843115765139,0.9947126752372498,0.7816233798063768,0.7182982944618606,23675.42438715904,37263.17161617807,156.2209621369328,234.391715829027,16479.857507152294,24839.69878690713,2,0.5939753449626657
2024-08-05 00:00:00+00:00,1,0,0,4130569984,15.675519386927286,0.013018700757898,42236,86.41622924804688,545,0.0083960387855768,89414.0,0.0,111447.0,526.0,48168.0,86.46876525878906,0.0087184300646185,14.144386123208438,115081.0,567.0,24285.0,86.9355697631836,0.0080226203426718,0.0,101972.71428571429,655.0,36952.57142857143,86.62578473772321,0.00852808529244997,4.259986501447961,133324.28,838.0,55643.8,87.1310400390625,0.011662264391779859,11.223324603130616,-22.303421068638606,-19.769935485028757,-3.880070546737213,3.6121673003802313,73.91805641342393,-12.315230028234513,4.6545695415600274,-3.6978134440745603,-0.5973855310909326,-0.06075721167632109,0.1865610741120648,0.28208032420025053,163.76190476190476,2.1169590643274856,0.012903378554348083,0.00017531196540767529,-0.0755568913051,-0.0570169947697569,0.9942012019928516,0.7648472902738668,0.7312546694157428,22269.782090966164,37608.15612616498,161.46336297258753,237.43718467558247,13772.115686742209,24476.60796897043,2,0.47654680246656966
2024-08-06 00:00:00+00:00,1,0,0,4130569984,15.452178955078123,0.013049136971189,42852,86.38713073730469,583,0.0080655505880713,90182.0,0.0,89414.0,545.0,42236.0,86.41622924804688,0.0083960387855768,15.675519386927286,117051.0,790.0,36821.0,86.84715270996094,0.009626280516386,0.0,98134.28571428571,625.4285714285714,37814.142857142855,86.56006731305804,0.0083051238741193,6.467440637887693,131664.96153846153,828.1923076923077,55151.807692307695,87.10242814284105,0.011523929245483375,11.385972847436289,-22.95495126056164,0.8589258952736767,-26.202531645569614,6.972477064220173,16.37924010754732,1.4584714461596704,-16.21321886119984,-3.9362395284932683,-0.5296914847543244,-0.033672506883708486,0.18008362325882088,0.2871470982580253,154.42123287671234,2.1044500968426947,0.013604648449350104,0.00017134248090081415,-0.06950296674455672,-0.057039972288995155,0.9937732983873472,0.7453333412900367,0.7206850803404893,20632.52802089368,37807.21164802374,160.8408707831616,237.954452655254,10991.489536240053,24112.934938773808,2,0.4806399863560537
2024-08-07 00:00:00+00:00,1,0,0,4130569984,15.413248856862388,0.0126439486657497,42109,86.40208435058594,494,0.00738370930776,87924.0,0.0,90182.0,583.0,42852.0,86.38713073730469,0.0080655505880713,15.452178955078123,106026.0,730.0,36121.0,86.81168365478516,0.0092096971347928,0.0,95548.28571428571,591.7142857142857,38669.57142857143,86.50155312674386,0.00804426847025747,8.669333331725175,130044.92592592593,815.8148148148148,54668.74074074074,87.07648948386863,0.011370587766308437,11.535131218155774,-17.07317073170732,-2.5038255971258083,-32.32876712328767,-15.265866209262436,16.577614130284314,-1.733874731634466,-19.826795608017356,-8.453747488977648,-0.4718250896135423,0.017310001100412364,0.1722434519954947,0.29233526232937795,177.62424242424242,2.087960104488245,0.01173118024222275,0.00017529995856539537,-0.050484521048408414,-0.056486830752121533,0.9933973411131684,0.7347329012183864,0.7074628537755102,18964.668432304523,38016.71753516008,172.23233732948634,242.0351273038747,7013.339646310117,23777.538744325324,2,0.46860559934764884
2024-08-08 00:00:00+00:00,1,0,0,4130569984,15.312188029289246,0.0119232329453211,40405,86.3907470703125,445,0.0069786105304956,83403.0,0.0,87924.0,494.0,42109.0,86.40208435058594,0.00738370930776,15.413248856862388,98776.0,675.0,31295.0,86.6787338256836,0.0081973206251859,0.0,93352.14285714286,558.8571428571429,39971.0,86.46041216169085,0.007870167028158858,10.856788764480783,128379.14285714286,802.5714285714286,54159.32142857143,87.05199868338448,0.01121373143645798,11.670026104267682,-15.563497205798981,-5.141940767026066,-34.074074074074076,-9.91902834008097,29.110081482664963,-4.046640860623619,-14.867176122718295,-5.4863857768433055,-0.3322461492691553,-0.013121535618787483,0.1858447358160876,0.2985940171212424,187.00224215246638,2.064124139979211,0.011013215859030838,0.00018359057154679925,-0.03704507010323627,-0.05571042767103434,0.9932042166677266,0.7271597299961943,0.7018330225540664,19971.286824140367,38333.24398029614,168.0766439507827,247.63315588624212,6823.543520878175,23488.250129631127,2,0.4445101769982252
2024-08-09 00:00:00+00:00,1,0,0,4130569984,15.603920658429464,0.0118782216586462,39581,86.42760467529297,529,0.006960367783904,83564.0,0.0,83403.0,445.0,40405.0,86.3907470703125,0.0069786105304956,15.312188029289246,88794.0,645.0,30358.0,86.61618041992188,0.007756249513477,0.0,92605.0,542.2857142857143,41288.57142857143,86.43347276960101,0.0077564696382198565,13.085920287113565,126833.79310344828,793.1379310344828,53656.620689655174,87.03046785551926,0.011067063724300944,11.80567764061809,-5.890037615154176,0.19303861971391445,-17.98449612403101,18.876404494382015,30.380789248303586,-2.039351565400327,-10.26116718125304,-0.26140943833850017,-0.2177142235026741,0.04266383406832386,0.18973110002063556,0.30395235363300116,157.66792452830188,2.111161639128897,0.013364660704360569,0.00018672794421623244,-0.018307549612857438,-0.05444555047697655,0.9931403897895926,0.730128759332061,0.7008606647116598,19754.07031419135,38551.429933994215,165.30750566314694,248.42068641404168,6780.758032440423,23223.327300081266,2,0.44536825330839047
2024-08-10 00:00:00+00:00,1,1,0,4130569984,15.624379634857178,0.0121199703712779,40437,86.37073516845703,477,0.0063169146887958,85760.0,0.0,83564.0,529.0,39581.0,86.42760467529297,0.006960367783904,15.603920658429464,102301.0,674.0,33669.0,86.541748046875,0.0077925804071128,0.0,90242.0,514.1428571428571,42255.42857142857,86.40904235839844,0.007545660249888857,15.31797452066459,125464.66666666667,782.6,53215.96666666667,87.00847676595052,0.01090872542311744,11.932967707092725,-16.168952405157334,2.627925901105743,-29.228486646884278,-9.829867674858228,20.101577118417534,2.1626537985397043,-18.936804514330884,-9.244527230244925,-0.19760737710698972,-0.06580016540964628,0.18038988983721327,0.30778425636704626,179.4142259414226,2.1207774865225777,0.01179583560017805,0.00018218513817302943,-0.009561538696284292,-0.053432966153798785,0.993110620598904,0.7192622624165104,0.6917086971405773,18146.681747954142,38616.049130339336,144.57662708370611,250.8311150472805,6630.636811609603,22946.696221495797,2,0.4570722009923839
2024-08-11 00:00:00+00:00,1,1,0,4130569984,15.571757515271504,0.0113714512704179,38506,86.34597778320312,421,0.0058751637116074,80912.0,0.0,85760.0,477.0,40437.0,86.37073516845703,0.0063169146887958,15.624379634857178,111447.0,526.0,48168.0,86.46876525878906,0.0087184300646185,14.144386123208438,85879.85714285714,499.14285714285717,40875.142857142855,86.39150129045758,0.007139479342315842,15.521884719530743,125024.3,782.9333333333333,53764.933333333334,86.94994328816732,0.010892708956574359,10.721166499144113,-27.39867380907517,-5.652985074626871,-19.961977186311785,-11.74004192872118,-20.058960305597072,-4.77532952494003,-32.61213695513558,-6.993144580089483,-0.14200211512035432,-0.02866408999022685,0.13059703442477,0.31240788368005135,191.7345971563981,2.1012283480925547,0.010933077102864414,0.00019245062616973172,-0.007786614554266246,-0.05016573692720523,0.9935774311449639,0.6869053227481149,0.6554365283033443,12505.925374717965,39058.576971579845,109.9269737618546,250.32639842239254,6136.1058511472365,22364.680731061177,2,0.4312339776900159
2024-08-12 00:00:00+00:00,1,0,0,4130569984,15.338112950325012,0.0092633087394552,31639,86.30831146240234,439,0.0065924050286412,66234.0,0.0,80912.0,421.0,38506.0,86.34597778320312,0.0058751637116074,15.571757515271504,89414.0,545.0,42236.0,86.41622924804688,0.0083960387855768,15.675519386927286,82568.42857142857,484.0,39361.28571428572,86.37608446393695,0.006881817377039329,15.473683800016131,124847.9,785.7666666666667,53640.86666666667,86.89558715820313,0.01092677271614468,10.733308884520937,-25.924351891202726,-18.140696064860585,-19.449541284403672,4.275534441805218,-25.089970641159198,-17.83358437646081,-21.481960755517072,12.208022656743434,-0.12488138696119533,-0.043622554017919146,0.14605989176203518,0.3149400225205436,150.53181818181818,2.093362831858407,0.013874841972187106,0.0002315711172389977,-0.013167245047432725,-0.04748424831301283,0.9940215296166839,0.6613521618820066,0.6298124392091737,13477.029675678281,39319.60043764257,116.11847398239397,245.74316327997929,5139.509681257163,22480.320719170842,2,0.35300513246886145
2024-08-13 00:00:00+00:00,1,0,0,4130569984,15.167991598447164,0.0090918850247135,31612,86.25718688964844,364,0.0059258053079247,65295.0,0.0,66234.0,439.0,31639.0,86.30831146240234,0.0065924050286412,15.338112950325012,90182.0,583.0,42852.0,86.38713073730469,0.0080655505880713,15.452178955078123,79013.14285714286,452.7142857142857,37755.57142857143,86.3575210571289,0.006576139479875528,15.433085606211707,124493.96666666666,758.8,53365.4,86.84422353108724,0.010568524183084526,10.758139073537068,-27.596416136257794,-1.4177008787027767,-37.56432246998285,-17.08428246013668,-26.229814244375994,-0.08533771610986784,-26.529438465257627,-10.111631761404327,-0.15042037690937704,-0.05923481978462597,0.14963089358444898,0.3198538984536852,178.8904109589041,2.0654477588333915,0.011514250466580205,0.0002322958772121901,-0.024328231811524017,-0.04537876286151205,0.9943956839710345,0.6346744743759432,0.6222382014700768,13253.364016665104,39819.88057229647,109.52095990877983,246.17226937024515,5424.32230233052,22704.323395973854,2,0.34800057560398445
2024-08-14 00:00:00+00:00,1,0,0,4130569984,15.27450386683146,0.0093618706462608,32626,86.28778839111328,451,0.0070809689350426,67529.0,0.0,65295.0,364.0,31612.0,86.25718688964844,0.0059258053079247,15.167991598447164,87924.0,494.0,42109.0,86.40208435058594,0.00738370930776,15.413248856862388,76099.57142857143,446.57142857142856,36400.857142857145,86.34119306291852,0.006532890855201615,15.413264893350147,120490.63333333333,734.4666666666667,51226.166666666664,86.80166931152344,0.010224501090124209,10.790200770914167,-23.19616941904372,3.4213952063710806,-8.704453441295545,23.901098901098905,-22.520126338787428,3.207642667341526,-4.100112289079849,19.49378298968203,-0.13228379885940056,0.035477045528953255,0.15551806533375684,0.3260609284355997,149.4004424778761,2.069727526281914,0.01382290740797499,0.00022618841798950778,-0.025433404105049594,-0.044001829425272594,0.9946950761171157,0.6315808069333033,0.6389447071908183,13347.171330771109,39287.287772460084,96.74538919075277,238.9739176841969,5584.83817241715,21459.754446458588,2,0.359907050615843
2024-08-15 00:00:00+00:00,1,0,0,4130569984,15.296694159507751,0.0099891026182176,35148,86.27110290527344,474,0.0067474185489118,72395.0,0.0,67529.0,451.0,32626.0,86.28778839111328,0.0070809689350426,15.27450386683146,83403.0,445.0,40405.0,86.3907470703125,0.0069786105304956,15.312188029289246,74527.0,450.7142857142857,35649.857142857145,86.32410103934151,0.006499863429261072,15.411051483381362,116698.43333333333,714.5666666666667,49300.0,86.76138000488281,0.00990045526996251,10.805268093963075,-13.198565998824986,7.205793066682453,6.516853932584277,5.09977827050998,-13.010765994307638,7.7300312634095425,-3.3128655134646356,-4.7105189867464485,-0.13849187453105483,-0.019337018772824788,0.1577294285032972,0.3273875817519492,152.41052631578947,2.059660303280321,0.01348544766565194,0.00021129197966058554,-0.02586391993931039,-0.04274819854634547,0.9949599814397064,0.638628967598251,0.6565216701681725,13239.740630240265,38205.61788324106,86.17350884334186,234.80405379413895,5343.3894704547665,20139.902682708424,2,0.3858412079156207
