timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_rpv,ccu_playing,session_session_length,platform_platform_share,daily_Estimated Revenue,ratings_like_ratio,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2021-03-12 00:00:00+00:00,0,0,0,98929893,0.0,0.0,4020,0.0,0.1172930523753166,0.0,89.20455169677734,282513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4020.0,282513.0,89.20455169677734,0.1172930523753166,0.0,0.0,4020.0,282513.0,89.20455169677734,0.1172930523753166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014229383322596403,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-03-13 00:00:00+00:00,0,1,0,98929893,0.0,0.0,4342,0.0,0.1119347363710403,0.0,89.2055892944336,393107,0.0,4020.0,282513.0,89.20455169677734,0.1172930523753166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4181.0,337810.0,89.20507049560547,0.11461389437317845,0.0,0.0,4181.0,337810.0,89.20507049560547,0.11461389437317845,0.0,0.0,0.0,0.0,8.009950248756216,0.0,39.14651715142312,0.0,-4.568314913598337,0.0,0.0011631667179656802,0.0,0.0,0.0,0.0,0.011045310703419926,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,227.6883835420683,227.6883835420683,78201.76735854504,78201.76735854504,0,0.0
2021-03-14 00:00:00+00:00,0,1,0,98929893,0.0,0.0,3915,0.0,0.103002518415451,0.0,89.20418548583984,378496,0.0,4342.0,393107.0,89.2055892944336,0.1119347363710403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4092.3333333333335,351372.0,89.20477549235027,0.11074343572060263,0.0,0.0,4092.3333333333335,351372.0,89.20477549235027,0.11074343572060263,0.0,0.0,0.0,0.0,-9.834177798249655,0.0,-3.7167997517215445,0.0,-7.979844546183479,0.0,-0.0015736778433472765,0.0,0.0,0.0,0.0,0.010343543013550966,0.0,-0.00018310546875646095,0.0,1.0,0.0,1.0,0.0,0.0,222.50018726583883,222.50018726583883,60079.461890066894,60079.461890066894,0,0.0
2021-03-15 00:00:00+00:00,0,0,0,98929893,0.0,0.0,3778,0.0,0.1155423372983932,0.0,89.2037353515625,316948,0.0,3915.0,378496.0,89.20418548583984,0.103002518415451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4013.75,342766.0,89.20451545715332,0.11194316111505027,0.0,0.0,4013.75,342766.0,89.20451545715332,0.11194316111505027,0.0,0.0,0.0,0.0,-3.4993614303959086,0.0,-16.261202231991888,0.0,12.174283770775407,0.0,-0.0005046111624662508,0.0,0.0,0.0,0.0,0.011919898784978025,0.0,-0.0003852844238385408,0.0,1.0,0.0,1.0,0.0,0.0,240.21986456855177,240.21986456855177,51986.67237539509,51986.67237539509,0,0.0
2021-03-16 00:00:00+00:00,0,0,0,98929893,0.0,0.0,3540,0.0,0.1071692928671836,0.0,89.20328521728516,238193,0.0,3778.0,316948.0,89.2037353515625,0.1155423372983932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3919.0,321851.4,89.20426940917969,0.11098838746547694,0.0,0.0,3919.0,321851.4,89.20426940917969,0.11098838746547694,0.0,0.0,0.0,0.0,-6.299629433562737,0.0,-24.847924580688318,0.0,-7.246732779505605,0.0,-0.0005046137087960645,0.0,0.0,0.0,0.0,0.014861835310713117,0.0,-0.00043869018555415715,-0.00043869018555415715,1.0,0.0,1.0,0.0,0.0,296.92928451063904,296.92928451063904,64915.81505534688,64915.81505534688,0,0.0
2021-03-17 00:00:00+00:00,0,0,0,98929893,0.0,0.0,3352,0.0,0.1095077022910118,0.0,89.20223999023438,235733,0.0,3540.0,238193.0,89.20328521728516,0.1071692928671836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3824.5,307498.3333333333,89.2039311726888,0.11074160660306609,0.0,0.0,3824.5,307498.3333333333,89.2039311726888,0.11074160660306609,0.0,0.0,0.0,0.0,-5.310734463276834,0.0,-1.0327759421981386,0.0,2.1819770955531226,0.0,-0.0011717360501206642,0.0,0.0,0.0,0.0,0.014219416800291854,0.0,-0.0005405970982110901,-0.0005405970982110901,1.0,0.0,1.0,0.0,0.0,352.2997303433541,352.2997303433541,67877.19478489566,67877.19478489566,0,0.0
2021-03-18 00:00:00+00:00,0,0,0,98929893,0.0,0.0,3505,0.0,0.0997755676507949,0.0,89.20482635498047,237175,0.0,3352.0,235733.0,89.20223999023438,0.1095077022910118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3778.8571428571427,297452.14285714284,89.20405905587333,0.10917502960988448,0.0,0.0,3778.8571428571427,297452.14285714284,89.20405905587333,0.10917502960988448,0.0,0.0,0.0,0.0,4.56443914081146,0.0,0.6117090097695232,0.0,-8.887169063555167,0.0,0.0028994392364811716,0.0,0.0,0.0,0.0,0.014778055115188721,0.0,-0.00024196079798827644,-0.00024196079798827644,1.0,0.0,1.0,0.0,0.0,343.52895490357554,343.52895490357554,67423.36077460734,67423.36077460734,0,0.0
2021-03-19 00:00:00+00:00,0,0,0,98929893,0.0,0.0,3697,0.0,0.1061503440141677,0.0,89.20601654052734,254502,0.0,3505.0,237175.0,89.20482635498047,0.0997755676507949,0.0,0.0,4020.0,282513.0,89.20455169677734,0.1172930523753166,0.0,0.0,3732.714285714286,293450.5714285714,89.20426831926618,0.10758321412972036,0.0,0.0,3768.625,292083.375,89.20430374145508,0.10879694391041989,0.0,0.0,0.0,-8.034825870646767,5.477888730385172,-9.914941967272306,7.3055760514388,-9.499887790023786,6.389115605619922,0.0016421177194914094,0.001334216539072841,0.0,0.0,0.0,0.0,0.014526351359316,0.0,3.8146972662412354e-05,1.8165225125777934e-06,0.9999996029094179,0.0,0.9888440820387484,0.0,0.0,319.36004647687895,319.36004647687895,64242.379085410386,64242.379085410386,0,0.0
2021-03-20 00:00:00+00:00,0,1,0,98929893,0.0,0.0,6817,0.0,0.1735246777534485,0.0,89.20732879638672,369190,0.0,3697.0,254502.0,89.20601654052734,0.1061503440141677,0.0,0.0,4342.0,393107.0,89.2055892944336,0.1119347363710403,0.0,0.0,4086.285714285714,290033.85714285716,89.2045168195452,0.11638177718435008,0.0,0.0,4107.333333333333,300650.77777777775,89.20463985866971,0.11598891433742306,0.0,0.0,0.0,57.001381851681245,84.39275087909115,-6.084094152482655,45.063693016164905,55.02308164487062,63.47066923333611,0.0019499921102283935,0.0014710396341710563,0.0,0.0,0.0,0.0,0.01846469713508726,0.0,0.0005547659737807296,0.00020294189452960552,0.9999986207093633,0.0,1.0033870723695555,0.0,0.0,1059.1279431683408,1059.1279431683408,65359.0190788115,65359.0190788115,0,0.0
2021-03-21 00:00:00+00:00,0,1,0,98929893,0.0,0.0,6139,0.0,0.1611748039722442,0.0,89.20813751220703,411651,0.0,6817.0,369190.0,89.20732879638672,0.1735246777534485,0.0,0.0,3915.0,378496.0,89.20418548583984,0.103002518415451,0.0,0.0,4404.0,294770.28571428574,89.20508139474052,0.1246921036924634,0.0,0.0,4310.5,311750.8,89.20498962402344,0.12050750330090518,0.0,0.0,0.0,56.80715197956576,-9.94572392548042,8.759669851200535,11.501124082450765,56.476566254584924,-7.117070575259343,0.00443031495176438,0.0009065576015210297,0.0,0.0,0.0,0.0,0.014913081923566508,0.0,0.0008953639439173148,0.0003383752071506406,1.000001028762152,0.0,1.0347248119572219,0.0,0.0,1187.383608331079,1187.383608331079,70917.2878152194,70917.2878152194,0,0.0
