timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,platform_platform_share,ccu_playing,daily_rpv,session_session_length,visits_visits_gained,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-05-13 00:00:00+00:00,0,0,0,6858589072,84.124755859375,0.0202706567943096,1589,0.0783713088967931,7.097770282200405,102184,150596.0,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150596.0,1589.0,102184.0,84.124755859375,0.0202706567943096,7.097770282200405,150596.0,1589.0,102184.0,84.124755859375,0.0202706567943096,7.097770282200405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.71446540880503,1.4737583794098938,0.015550227528502226,4.713088761529383e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-05-14 00:00:00+00:00,0,0,0,6858589072,83.91445922851562,0.0337716303765773,2603,0.0480505089335665,6.267805377642314,323797,100741.0,433,150596.0,1589.0,102184.0,84.124755859375,0.0202706567943096,7.097770282200405,0.0,0.0,0.0,0.0,0.0,0.0,125668.5,2096.0,212990.5,84.01960754394531,0.027021143585443448,6.6827878299213594,125668.5,2096.0,212990.5,84.01960754394531,0.027021143585443448,6.6827878299213594,0.0,-33.1051289542883,0.0,63.813719320327245,0.0,216.8764190088468,0.0,66.60353297510177,0.0,-0.24998186171371062,0.280522235691962,0.280522235691962,38.68701996927803,0.3111229840826688,0.008038962563079451,6.221640802884907e-05,0.0,0.0,1.0,1.0,1.0,35252.80857605533,35252.80857605533,717.0062761231592,717.0062761231592,156704.05509909434,156704.05509909434,1,0.668948710457117
2025-05-15 00:00:00+00:00,0,0,0,6858589072,84.00505828857422,0.0363762155175209,2891,0.0625128746525527,6.533052682876587,490865,157175.0,410,100741.0,2603.0,323797.0,83.91445922851562,0.0337716303765773,6.267805377642314,0.0,0.0,0.0,0.0,0.0,0.0,136170.66666666666,2361.0,305615.3333333333,84.01475779215495,0.030139500896135932,6.632876114239768,136170.66666666666,2361.0,305615.3333333333,84.01475779215495,0.030139500896135932,6.632876114239768,0.0,56.018899951360424,0.0,11.064156742220522,0.0,51.59652498324567,0.0,7.712346463290798,0.0,0.10796597021720533,0.2266187038057071,0.2266187038057071,54.34820193637621,0.32019940268831004,0.0058895910492884,4.15652051386763e-05,-0.05984878540038901,0.0,1.0,1.0,1.0,30858.819976359002,30858.819976359002,683.9035019650067,683.9035019650067,194977.33122682065,194977.33122682065,2,1.0
2025-05-16 00:00:00+00:00,0,0,0,6858589072,84.2392807006836,0.0436674915254116,4075,0.0695321044470601,6.692815105120341,623460,212722.0,284,157175.0,2891.0,490865.0,84.00505828857422,0.0363762155175209,6.533052682876587,0.0,0.0,0.0,0.0,0.0,0.0,155308.5,2789.5,385076.5,84.07088851928711,0.03352149855345485,6.647860861959912,155308.5,2789.5,385076.5,84.07088851928711,0.03352149855345485,6.647860861959912,0.0,35.34086209638938,0.0,40.954686959529575,0.0,27.012518716958844,0.0,20.044075240259108,0.0,0.27881941502234664,0.29505372405836766,0.29505372405836766,52.18891069676153,0.34119535945311735,0.006536094479045201,3.146258328963178e-05,0.043417358398421806,0.0,1.0,1.0,1.0,45824.35130291899,45824.35130291899,1022.8709596034096,1022.8709596034096,224945.35890670575,224945.35890670575,3,1.0
2025-05-17 00:00:00+00:00,0,1,0,6858589072,84.93487548828125,0.0567904599010944,5701,0.0885904555407723,6.781518856684367,1013745,340418.0,244,212722.0,4075.0,623460.0,84.2392807006836,0.0436674915254116,6.692815105120341,0.0,0.0,0.0,0.0,0.0,0.0,192330.4,3371.8,510810.2,84.24368591308594,0.03817529082298276,6.674592460904803,192330.4,3371.8,510810.2,84.24368591308594,0.03817529082298276,6.674592460904803,0.0,60.029522099265705,0.0,39.90184049079755,0.0,62.59984602059474,0.0,30.0520316539046,0.0,0.8257368555522504,0.47732541056798566,0.47732541056798566,59.70150824272185,0.3358020648170252,0.005623696665634193,1.9921093877499102e-05,0.19450607299804104,0.19450607299804104,1.0,1.0,1.0,91804.1871447049,91804.1871447049,1574.822275687006,1574.822275687006,342045.5049385973,342045.5049385973,4,1.0
2025-05-18 00:00:00+00:00,0,1,0,6858589072,86.41376495361328,0.0778397694230079,6984,0.0989179659208456,6.717351138591766,1458824,503201.0,206,340418.0,5701.0,1013745.0,84.93487548828125,0.0567904599010944,6.781518856684367,0.0,0.0,0.0,0.0,0.0,0.0,244142.16666666666,3973.8333333333335,668812.5,84.60536575317383,0.04478603725632028,6.681718907185964,244142.16666666666,3973.8333333333335,668812.5,84.60536575317383,0.04478603725632028,6.681718907185964,0.0,47.81856423573372,0.0,22.50482371513769,0.0,43.90443356070808,0.0,37.06486892089398,0.0,1.7412040187614997,0.6191449629559889,0.6191449629559889,72.04022906227631,0.3449358216372766,0.004787414528815999,1.3349213911295595e-05,0.4211576189313651,0.4211576189313651,1.0,1.0,1.0,151159.3927368282,151159.3927368282,2039.2932517582326,2039.2932517582326,493340.10863774293,493340.10863774293,5,1.0
2025-05-19 00:00:00+00:00,0,0,0,6858589072,86.66838073730469,0.0662213936448097,5787,0.0517416690849776,6.708656311035156,948196,330110.0,168,503201.0,6984.0,1458824.0,86.41376495361328,0.0778397694230079,6.717351138591766,0.0,0.0,0.0,0.0,0.0,0.0,256423.2857142857,4232.857142857143,708724.4285714285,84.90008217947823,0.047848231026104485,6.6855671077358485,256423.2857142857,4232.857142857143,708724.4285714285,84.90008217947823,0.047848231026104485,6.6855671077358485,0.0,-34.39798410575495,0.0,-17.139175257731953,0.0,-35.00271451525339,0.0,-14.926015151792104,0.0,0.2946472518910337,0.5528476262908685,0.5528476262908685,57.03351762266759,0.34814495300027315,0.006103162106608648,2.0322425823541646e-05,0.4842608315604117,0.4842608315604117,1.0,1.0,1.0,141763.00483284803,141763.00483284803,1983.7466596125143,1983.7466596125143,462570.1243648928,462570.1243648928,5,0.6560201589424505
2025-05-20 00:00:00+00:00,0,0,0,6858589072,86.74571228027344,0.0615958720445632,5141,0.0414933796300212,7.062505463759105,846639,302176.0,108,330110.0,5787.0,948196.0,86.66838073730469,0.0662213936448097,6.708656311035156,150596.0,1589.0,102184.0,84.124755859375,0.0202706567943096,7.097770282200405,278077.5714285714,4740.285714285715,815075.1428571428,85.27450452532086,0.05375183320471214,6.680529276529947,262142.375,4346.375,725963.75,85.13078594207764,0.049566686153411824,6.732684402238755,100.65340380886609,-8.462027808912175,223.53681560730018,-11.162951442889234,728.5436076098019,-10.710549295715232,203.86717445610577,-6.984935450099861,3.115559021983594,0.08922693871844523,0.5044591489425154,0.5044591489425154,58.76623881758071,0.3569120287253142,0.006072238495700652,2.3372081474629454e-05,0.5712460109165806,0.4766430627732049,1.0016882092847235,1.0607883270629994,1.0844346753048417,132240.11939426974,132240.11939426974,1864.446983309375,1864.446983309375,431023.6312904267,431023.6312904267,5,0.6005075506606704
2025-05-21 00:00:00+00:00,0,0,0,6858589072,86.79348754882812,0.0614360012114048,4996,0.0467954018298226,6.564803898334503,808251,379554.0,91,302176.0,5141.0,846639.0,86.74571228027344,0.0615958720445632,7.062505463759105,100741.0,2603.0,323797.0,83.91445922851562,0.0337716303765773,6.267805377642314,317908.0,5082.142857142857,884282.8571428572,85.68579428536552,0.05770388618111607,6.722957636628832,275188.1111111111,4418.555555555556,735106.7777777778,85.31553056504991,0.050885498937633264,6.7140310129160605,276.76219215612315,25.60693106004448,91.93238570879754,-2.82046294495234,149.6165807589323,-4.534163911655376,81.91600620506152,-0.25954796620581977,3.43090850704566,0.05507507783246712,0.4714701253654855,0.4714701253654855,75.95637382429457,0.4695985905385944,0.006181240504199185,1.7296054322389386e-05,0.5397020067487476,0.4444969177246053,1.0043399333962213,1.1552388608519506,1.133994701552197,129742.97324464671,129742.97324464671,1757.4221256652534,1757.4221256652534,404117.62396849814,404117.62396849814,5,0.7542791051687099
2025-05-22 00:00:00+00:00,0,0,0,6858589072,86.75200653076172,0.0598691366612911,4897,0.0420914222352063,6.681283156077067,810228,374096.0,83,379554.0,4996.0,808251.0,86.79348754882812,0.0614360012114048,6.564803898334503,157175.0,2891.0,490865.0,84.00505828857422,0.0363762155175209,6.533052682876587,348896.71428571426,5368.714285714285,929906.1428571428,86.07821546282086,0.061060017773083244,6.744133418514616,285078.9,4466.4,742618.9,85.4591781616211,0.05178386270999905,6.710756227232162,138.01240655320504,-1.438003551536804,69.38775510204083,-1.9815852682145696,65.06126939178796,0.24460223371205458,64.5831920927966,-2.5504012618302263,3.2699795680769306,-0.04779277712866348,0.4428889399501371,0.4428889399501371,76.37729685585954,0.46171637894965495,0.0060439702849441335,1.7859761388295195e-05,0.41383389064243903,0.4016237201112697,1.007243660827501,1.2238601814645498,1.1791321577347886,126258.29182315116,126258.29182315116,1663.8068263940845,1663.8068263940845,381745.5974047085,381745.5974047085,5,0.7434325448478839
2025-05-23 00:00:00+00:00,0,0,0,6858589072,86.81282043457031,0.0514522045850753,4918,0.0429490813714049,6.518445511658986,902099,419309.0,73,374096.0,4897.0,810228.0,86.75200653076172,0.0598691366612911,6.681283156077067,212722.0,4075.0,623460.0,84.2392807006836,0.0436674915254116,6.692815105120341,378409.14285714284,5489.142857142857,969711.7142857143,86.44586399623326,0.06217211963874948,6.719223476591565,297281.63636363635,4507.454545454545,757117.0909090909,85.58223655007102,0.05175371197136962,6.693273434907327,97.11595415612865,12.085935161028182,20.687116564417174,0.42883397998774164,44.69236197991853,11.338907073070793,17.827250404648296,-14.058883333886186,3.0550352667788605,0.07010086134091598,0.4252932043222124,0.4252932043222124,85.24273226265501,0.46481432213723534,0.005451723755681188,1.554564763935748e-05,0.2298366001674152,0.36274698430841984,1.0100911997743476,1.272897806557654,1.201307447727486,126431.85971524165,126431.85971524165,1584.2878755855177,1584.2878755855177,365333.9622319432,365333.9622319432,5,0.8332833201841808
2025-05-24 00:00:00+00:00,0,1,0,6858589072,87.17236328125,0.0636971592903137,6390,0.0486281891737247,7.0943849086761475,1139908,523842.0,71,419309.0,4918.0,902099.0,86.81282043457031,0.0514522045850753,6.518445511658986,340418.0,5701.0,1013745.0,84.93487548828125,0.0567904599010944,6.781518856684367,404612.5714285714,5587.571428571428,987735.0,86.7655051095145,0.06315879098006653,6.763918626876104,316161.6666666667,4664.333333333333,789016.3333333334,85.71474711100261,0.05274899924794829,6.726699391054729,53.881992139076075,24.92982502164276,12.085599017716198,29.9308662057747,12.445240173810967,26.361740784548026,12.16172470032455,23.798697847808615,2.6343569471382278,0.41415869785117465,0.4337875535429641,0.4337875535429641,81.96557659208261,0.45954720947022965,0.005605710631287234,1.354296021646972e-05,0.09182030814035086,0.3401948622056659,1.0122587773274434,1.2797647978467916,1.1973457673232186,137146.99590739945,137146.99590739945,1605.3412740164024,1605.3412740164024,365439.60820268694,365439.60820268694,6,1.0
2025-05-25 00:00:00+00:00,0,1,0,6858589072,87.19011688232422,0.069004401564598,6569,0.0536663567822631,6.971182405948639,1330718,646090.0,71,523842.0,6390.0,1139908.0,87.17236328125,0.0636971592903137,7.0943849086761475,503201.0,6984.0,1458824.0,86.41376495361328,0.0778397694230079,6.717351138591766,425025.28571428574,5528.285714285715,969434.1428571428,86.87641252790179,0.06189659557172226,6.800180236498514,341540.76923076925,4810.846153846154,830685.6923076923,85.82823709341196,0.0539994148107675,6.745505776815799,28.39600875196988,23.33680766337942,-5.9421534936998865,2.8012519561815274,-8.781456844691338,16.739070170575165,-11.350711755575082,8.331992091037188,0.8984123410520128,0.020366088982748387,0.46860382723596894,0.46860382723596894,98.33942161339422,0.48551948232496867,0.004936429103364422,1.0789784110827482e-05,0.08706583295549974,0.3159345270513213,1.0122124777344434,1.244434995773838,1.1462456730064428,160047.31161865534,160047.31161865534,1625.2441788930184,1625.2441788930184,380775.03355445643,380775.03355445643,7,1.0
2025-05-26 00:00:00+00:00,0,0,1,6858589072,87.3578872680664,0.0638452991843223,5819,0.0384125111381983,7.065385222434998,1061920,507378.0,61,646090.0,6569.0,1330718.0,87.19011688232422,0.069004401564598,6.971182405948639,330110.0,5787.0,948196.0,86.66838073730469,0.0662213936448097,6.708656311035156,450349.28571428574,5532.857142857143,985680.4285714285,86.97491346086774,0.06155715350593834,6.851141509555634,353386.28571428574,4882.857142857143,847202.4285714285,85.937497820173,0.05470269226602142,6.768354308645741,53.69967586562054,-21.46945471993066,0.5529635389666554,-11.417262901507074,11.9937228168016,-20.199471262882142,-3.588106999426799,-7.476483040644933,0.7955687240213338,0.19241903984210662,0.4528434545309438,0.4528434545309438,87.17835051546392,0.4777926041579364,0.005479691992153842,1.3925261436588818e-05,0.10893358503069667,0.2964519123454651,1.0120717459433781,1.274382464514752,1.1253039102094538,160028.66640671628,160028.66640671628,1584.5601115933557,1584.5601115933557,371019.9645384462,371019.9645384462,7,0.7853054528006934
2025-05-27 00:00:00+00:00,0,0,0,6858589072,87.2808609008789,0.0601741895079612,5517,0.0508566083382439,6.8775337139765425,911131,724545.0,57,507378.0,5819.0,1061920.0,87.3578872680664,0.0638452991843223,7.065385222434998,302176.0,5141.0,846639.0,86.74571228027344,0.0615958720445632,7.062505463759105,510687.71428571426,5586.571428571428,994893.5714285715,87.05136326381138,0.061354056000709485,6.8247169738724125,378130.2,4925.133333333333,851464.3333333334,86.02705535888671,0.0550674587488174,6.775632935667796,139.7758260086837,42.8018163972423,7.313752188290223,-5.189895170991576,7.617414269836376,-14.199657224649687,-2.3080808655058127,-5.750007789551681,0.6169165098055984,-0.08817334026306467,0.44811198883792913,0.4801508595484403,131.305726712577,0.7952140853356044,0.006055105078078698,9.492197478112559e-06,0.10897064208984898,0.2744512557983425,1.0119068111845915,1.350560506105342,1.1141617462423232,176727.59045387298,181559.54055122365,1273.7394199325506,1535.6740663614917,302784.19182915054,357904.61497457005,8,1.0
2025-05-28 00:00:00+00:00,0,0,0,6858589072,87.43356323242188,0.0608914233744144,5073,0.0519563378793405,6.927746077378591,950321,787532.0,58,724545.0,5517.0,911131.0,87.2808609008789,0.0601741895079612,6.8775337139765425,379554.0,4996.0,808251.0,86.79348754882812,0.0614360012114048,6.564803898334503,568970.2857142857,5597.571428571428,1015189.2857142857,87.14280264718192,0.06127625916685371,6.876565856592996,403717.8125,4934.375,857642.875,86.11496210098267,0.055431456537917215,6.78514000702472,107.48878947396156,8.693317875356254,1.5412329863891072,-8.047852093529094,17.577460467107375,4.301247570327438,-0.8864148483825884,1.1919294174428607,0.7374697130745567,0.17495511612377612,0.4151957516727584,0.5030270848933871,155.2093023255814,0.8287001668908012,0.005338190634332363,8.796769249515373e-06,0.11308125087193331,0.25704459022073317,1.0119356790170093,1.4093266833855285,1.1054419817552228,184114.0482396951,203080.99434141006,1041.7426861638269,1484.062571681756,252381.9012045235,346650.8174317734,9,1.0
