timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_rpv,ratings_like_ratio,ccu_playing,platform_platform_share,daily_Estimated Revenue,session_session_length,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-20 00:00:00+00:00,1,0,0,7629884826,133,0.0426159311978091,98.13745880126952,5839,0.0445600971579551,478354,21.762408057848617,540849,512705.0,5225.0,530188.0,98.14228057861328,0.04128173366189,19.799065391222637,211030.0,6763.0,776466.0,98.04912567138672,0.0529499053955078,17.775397419929504,451261.71428571426,6264.428571428572,654138.0,98.1209487915039,0.0463241322764328,19.414291160447256,352155.7272727273,6695.454545454545,654226.7272727273,98.0887881192294,0.05047430131923065,20.170543232005397,126.67582808131543,-6.699954164675592,-13.662575779979303,11.7511961722488,-30.344792946503773,2.010796170415019,-15.844803073556534,7.941438513498245,0.09009068594740821,-0.004913047990462438,0.45457974363293274,0.45457974363293274,81.90993150684932,0.8844485532032911,0.010795969307571415,4.549426275015128e-05,0.010871069771910886,0.0153479142622516,1.0003278730718481,1.2814265943664016,0.9177765925564849,160082.86022250535,160082.86022250535,891.7778157855648,891.7778157855648,162595.08294723486,162595.08294723486,9,0.882347299027185
2025-08-21 00:00:00+00:00,1,0,0,7629884826,126,0.0505639949282473,98.14134979248048,6007,0.0483471117913723,596708,16.946715752283733,648852,478354.0,5839.0,540849.0,98.13745880126952,0.0445600971579551,21.762408057848617,239286.0,6551.0,712179.0,98.06460571289062,0.051587663590908,17.91881199677785,502322.0,6186.714285714285,645091.2857142857,98.13191223144531,0.04586119630507056,19.27542026837667,372535.0833333333,6638.083333333333,653778.8333333334,98.09316825866699,0.05029703552524245,19.90189094202859,149.3702097072123,24.741927526476214,-8.304075713631509,2.877205000856309,-8.892006082740433,19.969159599074793,-6.2816409466290075,8.498667810335148,0.0782586938803842,0.003964837951264677,0.4514166382578943,0.4514166382578943,99.31890812250333,0.9196351099555677,0.009257875050281035,2.8400301909781374e-05,0.005007880074649878,0.013827690711391068,1.000394971163294,1.348388440372842,0.9118071438237013,168168.53495145784,168168.53495145784,873.1941842072321,873.1941842072321,155036.09268098793,155036.09268098793,10,1.0
2025-08-22 00:00:00+00:00,1,0,0,7629884826,121,0.0531850489111973,98.1448745727539,5094,0.0343908630311489,660851,18.881807923316956,558499,596708.0,6007.0,648852.0,98.14134979248048,0.0483471117913723,16.946715752283733,403167.0,7024.0,686105.0,98.1045913696289,0.0473215021193027,17.485591888427734,539134.0,5911.0,626861.8571428572,98.13766697474888,0.044013962149620015,19.474879701932274,394713.23076923075,6519.307692307692,646449.6153846154,98.0971456674429,0.04907348379492756,19.82342301751231,63.914953356797554,10.749478807054702,-27.477220956719815,-15.198934576327616,-18.59861099977409,-13.925055328487856,-27.325081641648318,-28.86676834067664,0.04106148607583293,0.003591534333780011,0.45545158576271005,0.45545158576271005,129.70578999018645,1.1832605192479857,0.009120859444941808,2.8571916137526943e-05,0.0024937220982201858,0.012569217891485546,1.0004130732553969,1.3658878344394918,0.8968990735108454,179772.76687536866,179772.76687536866,939.3234608496502,939.3234608496502,150769.69477403743,150769.69477403743,11,1.0
2025-08-23 00:00:00+00:00,1,1,0,7629884826,124,0.0496216430894469,98.14784240722656,4797,0.0310657154768705,643794,21.85316038131714,514421,660851.0,5094.0,558499.0,98.1448745727539,0.0343908630311489,18.881807923316956,459438.0,6725.0,764945.0,98.12516784667967,0.045463602989912,18.82471017042796,565470.5714285715,5635.571428571428,591072.7142857143,98.14090619768415,0.041957121076328374,19.907515446345013,412504.71428571426,6396.285714285715,637019.0,98.10076686314174,0.04778721462935205,19.968404257784083,40.12641531610359,-2.58106592862839,-28.669144981412643,-5.830388692579502,-32.750589911693,-7.892225411325715,-31.669041972402123,-9.668694709018222,0.023107792877685718,0.0030239322079461672,0.4487335061535882,0.4487335061535882,134.17965819091287,1.2514900218108869,0.009325028867350153,3.394428409869157e-05,0.001798357282368006,0.011503852592719223,1.0004091643299629,1.3708220823796649,0.8779988832108516,185104.6867463127,185104.6867463127,1013.0838243525734,1013.0838243525734,149090.69375486753,149090.69375486753,11,0.9741893407137161
2025-08-24 00:00:00+00:00,1,1,0,7629884826,122,0.0464340726645295,98.15441131591795,5392,0.0383852198719978,627444,19.329478581746415,564794,643794.0,4797.0,514421.0,98.14784240722656,0.0310657154768705,21.85316038131714,523744.0,6936.0,767665.0,98.1369171142578,0.0506214387714862,19.55476991335551,580284.8571428572,5415.0,562091.1428571428,98.14340536934989,0.04020908980497288,19.875330970400857,426834.0,6329.333333333333,632204.0,98.10434315999349,0.047160414978861774,19.925809212714906,19.799749495936947,-2.539632242611767,-22.26066897347174,12.403585574317288,-26.42702220369563,9.792174114198282,-24.172009323410936,23.561357859525,0.017826320791991535,0.006692871213753726,0.398823642314262,0.4376535369723786,116.34414982384573,1.110923432395825,0.009546826724740835,3.080665011554226e-05,0.0026754651750855634,0.010687991550987803,1.0003981700309914,1.3595094513156336,0.8526025443795477,177879.04783455378,186805.40980006824,905.7729775242735,1010.0832827520902,107687.1422066853,144872.63908738206,11,0.9494485141128636
2025-08-25 00:00:00+00:00,1,0,0,7629884826,121,0.0464064810113169,98.16032409667967,4830,0.0375957824289798,652231,20.39704696337382,492023,627444.0,5392.0,564794.0,98.15441131591795,0.0383852198719978,19.329478581746415,542138.0,5551.0,577035.0,98.1356201171875,0.0434328876435756,20.554680705070496,596012.4285714285,5312.0,549946.5714285715,98.14693450927734,0.039375217631459195,19.852811864444188,440921.3125,6235.625,623442.6875,98.10784196853638,0.046562625444494146,19.95526157213109,20.307191157970838,3.9504720740018318,-12.988650693568726,-10.422848664688422,-14.732555217621112,-12.884520727911418,-13.439367104708733,-2.056618265182586,0.02517330553644115,0.006023958253575934,0.34329416123643397,0.42879237655467906,135.00952183812876,1.3256081004178657,0.009816594312472563,3.1272686656548314e-05,0.003376007080080497,0.010036748998307105,1.0003984649948117,1.3517432967621146,0.8456399796097659,165183.8324025956,189063.69746048332,938.9580734709434,1045.3470157480408,108104.49312283997,144281.1341327381,11,0.9869562125199175
2025-08-26 00:00:00+00:00,1,0,0,7629884826,123,0.0443601175318206,98.15711975097656,3976,0.032940600067377,643794,18.949378450711567,418237,652231.0,4830.0,492023.0,98.16032409667967,0.0375957824289798,20.39704696337382,512705.0,5225.0,530188.0,98.14228057861328,0.04128173366189,19.799065391222637,614739.4285714285,5133.571428571428,533953.5714285715,98.14905439104352,0.03818362711795734,19.731428015799754,452855.0,6102.705882352941,611371.7647058824,98.1107406616211,0.04576132983407549,19.896091976753468,25.568114217727533,-1.2935601037055933,-23.904306220095695,-17.68115942028986,-21.115340218941203,-14.996453417828025,-20.205385904645944,-12.382193056885182,0.015120060666817814,-0.0032644000848569554,0.2849414659421268,0.41858313838641564,161.87930600955494,1.5393005896164385,0.009506548902777844,2.9433870177170633e-05,0.0038024357387011786,0.009330188526827274,1.0003905151379355,1.3574751931002826,0.8344081620094107,146433.12899645462,189557.46713398024,940.306742095776,1150.999932922777,114713.62583120044,148300.37870211655,11,0.9741893407137161
2025-08-27 00:00:00+00:00,1,0,0,7629884826,124,0.0420717949087212,98.1595458984375,4173,0.0350097827613353,627444,19.094380855560303,399215,643794.0,3976.0,418237.0,98.15711975097656,0.032940600067377,18.949378450711567,478354.0,5839.0,540849.0,98.13745880126952,0.0445600971579551,21.762408057848617,636038.0,4895.571428571428,513720.14285714284,98.15220969063895,0.0368192964898688,19.350281272615707,462554.3888888889,5995.5,599585.2777777778,98.11345206366644,0.04516402166336771,19.851552470020515,31.167294514104626,-2.539632242611767,-28.532282925158412,4.9547283702213285,-26.187346190896164,-4.548138973835414,-21.43243620579681,6.281557378207969,0.022506286017365262,0.002471697893224878,0.22092232748880794,0.40740230474389283,150.32199329180642,1.5716905134062762,0.01045298785619815,3.043195954316363e-05,0.0032700129917752167,0.00871323308954244,1.000395028675042,1.3750555940628724,0.8152351171094387,120104.39177895794,188445.72410273622,982.6811048586197,1205.714396481337,117107.51823691715,152315.0656963873,11,0.9494485141128636
2025-08-28 00:00:00+00:00,1,0,0,7629884826,130,0.0380176594910603,98.15472412109376,3602,0.0298910122364759,582250,21.48355793952942,371081,627444.0,4173.0,399215.0,98.1595458984375,0.0350097827613353,19.094380855560303,596708.0,6007.0,648852.0,98.14134979248048,0.0483471117913723,16.946715752283733,633972.5714285715,4552.0,474038.5714285714,98.15412030901227,0.03418271083916931,19.998401585079375,468854.15789473685,5869.526315789473,587558.7368421053,98.11562427721526,0.04436017906195235,19.93744749473151,-2.422960644067118,-7.2028738819719385,-40.03662393873814,-13.683201533668822,-42.80960835444755,-7.047330385882288,-38.17415119756947,-14.620971971618612,0.01362761837040427,-0.004912183832561645,0.14479423619671827,0.39497059808164037,161.601443241743,1.5690602077168927,0.009706749451603689,3.6897416989458875e-05,0.0019880022321491233,0.008057912190753327,1.0003923537365287,1.3521743611600978,0.7705719760831119,82264.45228223866,185183.60715674807,1070.659940780084,1294.025303222514,123671.37523755585,157032.20405022454,11,0.8810609350670575
2025-08-29 00:00:00+00:00,1,0,0,7629884826,130,0.0366511011304528,98.1593246459961,3463,0.0246898122131824,575234,18.773684700330097,362701,582250.0,3602.0,371081.0,98.15472412109376,0.0298910122364759,21.48355793952942,660851.0,5094.0,558499.0,98.1448745727539,0.0343908630311489,18.881807923316956,621741.5714285715,4319.0,446067.4285714286,98.15618460518974,0.03279684643660267,19.982955410366966,474173.15,5749.2,576315.85,98.1178092956543,0.04337666071951385,19.879259355011442,-12.955567896545517,-1.204980678402745,-32.01806046329014,-3.8589672404219844,-35.0578962540667,-2.2582670629862522,-28.208221495284803,-17.40054830577632,0.014723207202704813,0.00468701322684506,0.1157625910311758,0.3834197272953604,166.060623556582,1.58596864643702,0.00954778302849171,3.263654802007892e-05,0.0012247903006525859,0.0075310728603735074,1.0003911146183442,1.3112120992691625,0.7560943118391859,67192.9820066841,181807.33986378202,1070.3218063885156,1369.6489600201262,128333.16304573875,160901.56972943855,11,0.8704443210345448
2025-08-30 00:00:00+00:00,1,1,0,7629884826,132,0.0158192093005693,98.16000366210938,3111,0.0209846720099449,253811,18.538271864255268,360863,575234.0,3463.0,362701.0,98.1593246459961,0.0246898122131824,18.773684700330097,643794.0,4797.0,514421.0,98.14784240722656,0.0310657154768705,21.85316038131714,566029.7142857143,4078.1428571428573,424130.5714285714,98.15792192731585,0.03135669736989901,19.509399907929556,463679.71428571426,5623.571428571428,566056.1904761905,98.11981855119977,0.042310375542867706,19.815402807832577,-60.57574317250549,-55.87691269987518,-35.146966854283924,-10.164597170083745,-29.85064762130628,-0.5067534966818443,-32.45070429628858,-15.00675732664849,0.012390751120494592,0.0006917489660196452,0.1884168596341509,0.39599004843217467,81.55880462724936,0.703342533475215,0.00862097632349029,7.303938294586256e-05,0.00044223240444322335,0.007052087164544195,1.0003883351669285,1.2207342629980424,0.7411112987671137,106596.8652547151,183612.5525170169,1087.8221614515226,1453.8138316658224,118019.5075769628,163723.31009591123,11,0.38406690766905094
2025-08-31 00:00:00+00:00,1,1,0,7629884826,140,0.0329695144975083,98.1686019897461,3723,0.0283524356782436,542138,18.24890422821045,425476,253811.0,3111.0,360863.0,98.16000366210938,0.0209846720099449,18.538271864255268,627444.0,5392.0,564794.0,98.15441131591795,0.0383852198719978,19.329478581746415,553843.1428571428,3839.714285714286,404228.0,98.15994916643415,0.029923442485076984,19.355032143138704,467246.0,5537.181818181818,559666.1818181818,98.12203598022461,0.041675923730839344,19.744198326940662,-13.595795003219413,113.59909538987671,-30.95326409495549,19.672131147540984,-24.6670467462473,17.905132972901082,-26.137102320138496,35.11021599387889,0.014457499808617769,0.00875950215559751,0.1871953093360359,0.3851644941199758,145.57948442534908,1.27418873405613,0.00875017921062713,3.3660932395954634e-05,0.001085008893699922,0.006710709453909719,1.000386388091429,1.185335225678,0.7180031012230267,106151.72089332987,179966.5692195822,944.9890196466603,1475.5059708892654,92744.36234138373,162564.4087292455,11,0.8203634404729659
2025-09-01 00:00:00+00:00,0,0,1,7629884826,146,0.0287925149614518,98.17249298095705,3165,0.0251625254750251,484576,19.414780974388123,360575,542138.0,3723.0,425476.0,98.1686019897461,0.0283524356782436,18.24890422821045,652231.0,4830.0,492023.0,98.16032409667967,0.0375957824289798,20.39704696337382,529892.4285714285,3601.8571428571427,385449.71428571426,98.16168757847377,0.028147262920226315,19.214708430426462,467999.47826086957,5434.04347826087,551010.0434782609,98.12422976286516,0.040957949893630025,19.72987583335142,-25.704849968799394,-10.61759183086225,-34.472049689441,-14.987912973408546,-26.715824260248,-15.253739341349448,-33.07088229229357,-11.250921223908438,0.012396947941395453,0.003963580138743872,0.19235157638362507,0.37578243124092764,153.05622236260265,1.3438942137025205,0.008777622470713524,4.0065419890725566e-05,0.0024825504847905675,0.006420316432304813,1.0003817386969471,1.132250041261924,0.6872234326504685,108284.78706470437,175865.98176035524,980.1014440655368,1524.0803330730575,93926.0420730932,164162.4561996379,11,0.7332605988339278
2025-09-02 00:00:00+00:00,0,0,0,7629884826,156,0.0262087100858941,98.16951751708984,2814,0.0240631848573684,449973,18.985355774561565,278148,484576.0,3165.0,360575.0,98.17249298095705,0.0251625254750251,19.414780974388123,643794.0,3976.0,418237.0,98.15711975097656,0.032940600067377,18.949378450711567,502203.71428571426,3435.8571428571427,365437.0,98.16345868791852,0.026879060747367945,19.21984804811932,467248.375,5324.875,539640.7916666666,98.12611675262451,0.040254001350452456,19.698854164235176,-30.106058770352007,-7.140881925642207,-29.225352112676063,-11.090047393364932,-33.49512357825826,-22.859876586008454,-26.9497677390535,-4.368959780081871,0.012630531687096713,-0.0030308529169964515,0.20012829070985333,0.3681974890645755,159.84831261101243,1.6177408511265545,0.01011687980183283,4.219211726580106e-05,0.0026689256940578064,0.006102756002673128,1.0003805504235752,1.0748110451656772,0.6677363701898377,111765.96100004578,172039.67844450317,1044.467359918,1583.620791030041,104577.59439061246,169940.69580041338,11,0.6808993252639399
2025-09-03 00:00:00+00:00,0,0,0,7629884826,163,0.0231301647172334,98.1690902709961,2679,0.0244287122040987,403167,26.282563130060833,262801,449973.0,2814.0,278148.0,98.16951751708984,0.0240631848573684,18.985355774561565,627444.0,4173.0,399215.0,98.1595458984375,0.0350097827613353,19.094380855560303,470164.14285714284,3222.4285714285716,345949.28571428574,98.16482216971261,0.025367479239191283,20.24673123019082,464685.12,5219.04,528567.2,98.12783569335937,0.039620989784598305,19.9622025228682,-35.74454453305793,-10.401957450780374,-35.80158159597412,-4.7974413646055485,-34.17055972345728,-5.517566187784917,-30.223182558339946,1.519031453637254,0.009723325909094527,-0.0004352125838602561,0.21256094014203925,0.36348125189734776,150.43544776119404,1.534109329457158,0.010193986347135867,6.519010221560449e-05,0.0027133396693641227,0.005795270479642667,1.000376921350521,1.0117908291471498,0.6402535468473398,117567.68373642635,168904.32915566926,1023.98595242769,1638.1047097179116,112068.80938164626,175334.3213086075,11,0.6100724671673342
2025-09-04 00:00:00+00:00,0,0,0,7629884826,165,0.0221483298658503,98.17504119873048,3416,0.0298497509211301,391770,22.4939790169398,306439,403167.0,2679.0,262801.0,98.1690902709961,0.0244287122040987,26.282563130060833,582250.0,3602.0,371081.0,98.15472412109376,0.0298910122364759,21.48355793952942,442952.71428571426,3195.8571428571427,336714.71428571426,98.167724609375,0.025361584765570457,20.39107709839231,461880.6923076923,5149.692307692308,520023.8076923077,98.1296512897198,0.039245172905234146,20.05957854187096,-32.714469729497644,-2.8268682704685633,-5.163797890061073,27.510265024262793,-17.419916406391057,16.604959646272267,-0.13803920395659697,22.191258678473623,0.02069903187915667,0.006061915943167406,0.23081818609542656,0.3596349301796452,114.65320456540826,1.2784558151677328,0.011147369795065918,5.7416141105236986e-05,0.0023656572614380324,0.005554817395334071,1.0003879899617985,0.9590197677945612,0.6462345019299933,124286.9705044352,166108.43052940312,866.9282167325313,1643.4987744256048,96935.9835233122,177229.13872950338,11,0.5928265221661161
