timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,daily_Estimated Revenue,ratings_like_ratio,visits_visits_gained,sort_sort_position,daily_rpv,ccu_playing,session_session_length,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-31 00:00:00+00:00,1,1,0,8240447355,0.0349551774561405,972059,79.89929962158203,1060859,95,0.0797870650153228,4744,13.229314823945364,744298.0,3877.0,963458.0,80.01862335205078,0.0247203968465328,9.125058670838676,464293.0,6435.0,1229716.0,81.3043441772461,0.0446848645806312,18.06870319445928,889562.2857142857,4239.714285714285,866480.2857142857,80.14898136683873,0.031445801524179286,10.110458345640273,659358.0909090909,5198.727272727273,982701.0909090909,80.8276498967951,0.037525365129113156,10.958440533190064,109.3632684533258,30.600780870027865,-26.27816627816628,22.362651534691768,-13.731381880043847,10.109522158724094,-21.774010542057386,41.40216952481162,-1.7281297449506794,-0.14911994916955162,0.5278921692621874,0.5278921692621874,204.85964172813487,0.9162933846124842,0.004471843598589823,1.3609566100801765e-05,-0.10849080766950063,-0.28266608498312945,0.9916035102984817,1.349133798430835,0.8379878894178384,348069.97293057456,348069.97293057456,1544.8755995813449,1544.8755995813449,204959.1849703031,204959.1849703031,9,0.9294173327724022
2025-09-01 00:00:00+00:00,0,0,1,8240447355,0.0288416743278503,881203,80.02030181884766,822443,101,0.0669921527467804,3772,9.679226377735969,972059.0,4744.0,1060859.0,79.89929962158203,0.0349551774561405,13.229314823945364,635533.0,4960.0,1026587.0,80.64884185791016,0.0393582358956337,10.979039569695791,924658.0,4070.0,837316.8571428572,80.05918993268695,0.02994343558592451,9.924770746788871,677845.1666666666,5079.833333333333,969346.25,80.76037089029948,0.03680172422900792,10.85183935356889,38.65574250274966,-9.34675775853112,-23.951612903225804,-20.489038785834733,-19.885698922741078,-22.47386316183395,-26.72010400992103,-17.489549683908844,-0.7793540794669873,0.15144337664874108,0.4986304079383897,0.4986304079383897,233.55499602438377,1.0714443779758864,0.004586330497881923,1.0984092647940737e-05,-0.05086926051548534,-0.2484872991388443,0.9913177595659513,1.3641138794970633,0.8136421924036495,337994.21197406575,337994.21197406575,1529.4778570321037,1529.4778570321037,200822.19848101953,200822.19848101953,9,0.8425469461123647
2025-09-02 00:00:00+00:00,0,0,0,8240447355,0.0339830890297889,766831,79.8013687133789,787604,113,0.0548815201632598,4007,9.341788331667582,881203.0,3772.0,822443.0,80.02030181884766,0.0288416743278503,9.679226377735969,891328.0,4446.0,858121.0,80.36802673339844,0.0357784815132617,9.469028254350029,906872.7142857143,4007.285714285714,827243.0,79.97823878696987,0.0296869509454284,9.906593614977094,684690.2307692308,4997.307692307692,955366.0769230769,80.68660149207481,0.036584906136760305,10.735681582653402,-13.967585445537445,-12.97907519606719,-9.8740440845704,6.2301166489925786,-8.217605675656458,-4.236038242163898,-5.018079045102331,17.826339218364694,-0.7050789263487567,-0.2735969503893876,0.47400208132258553,0.47400208132258553,191.32509980039922,0.9736238342824132,0.005087575624837323,1.2182314159643288e-05,-0.034373419625417394,-0.22685547713394943,0.9912208137162088,1.3245007355616387,0.8114535222382085,324544.59444585675,324544.59444585675,1494.2880905086201,1494.2880905086201,198770.08635500696,198770.08635500696,9,0.7331921444142732
2025-09-03 00:00:00+00:00,0,0,0,8240447355,0.033148031681776,737060,79.66433715820312,747971,116,0.0498938826063888,3721,10.251779913902284,766831.0,4007.0,787604.0,79.8013687133789,0.0339830890297889,9.341788331667582,956957.0,3291.0,718635.0,80.09214782714844,0.0277881249785423,9.978492796421053,875458.8571428572,4068.714285714286,831433.8571428572,79.91712297712054,0.03045265190303321,9.945634631760127,688430.9285714285,4906.142857142857,940552.1428571428,80.61358261108398,0.03633941510426142,10.701117177742608,-22.97877543087098,-3.882341741531059,13.065937405044071,-7.137509358622407,4.082183584156063,-5.032097348413666,19.288479188043684,-2.457273225753287,-0.5341480788710995,-0.17171579558735717,0.4533880158268501,0.4533880158268501,198.02794196668458,0.9854112186017658,0.004974785152385384,1.390899791727182e-05,-0.05173301696777396,-0.21069193410349735,0.9913605175281258,1.2716727572939417,0.8380061103257029,312126.33273883595,312126.33273883595,1475.6320605157573,1475.6320605157573,198853.43417697877,198853.43417697877,9,0.7047271197460512
2025-09-04 00:00:00+00:00,0,0,0,8240447355,0.0305323041975498,737060,79.72405242919922,680504,116,0.0476409600514165,3523,24.32290756702423,737060.0,3721.0,747971.0,79.66433715820312,0.033148031681776,10.251779913902284,980881.0,3280.0,631482.0,80.01409149169922,0.0256195347756147,8.844532688458761,840627.2857142857,4103.428571428572,838437.0,79.87568882533482,0.0311544761061668,12.156831042983764,691672.8666666667,4813.933333333333,923215.6,80.55428059895833,0.03595227437714731,11.60923653702805,-24.857347629325066,0.0,7.408536585365844,-5.321150228433213,7.763008288438944,-9.020002112381365,19.17587288357474,-7.8910491860796235,-0.3624849786991402,0.07495859894937063,0.37205216660075086,0.43522659306466166,209.15437003405222,1.0831073981822323,0.005177037641163547,3.2999856954884645e-05,-0.05856650216238316,-0.1934254510062081,0.9915759687929944,1.2153538561740396,0.8665509107810386,271623.27486525796,301034.4252746013,1247.4532319626528,1466.115249156602,199892.70405653372,203043.2129448592,9,0.7047271197460512
2025-09-05 00:00:00+00:00,0,0,0,8240447355,0.0324711836874485,774628,79.71049499511719,767755,114,0.0477468366148545,4459,17.87463508049647,737060.0,3523.0,680504.0,79.72405242919922,0.0305323041975498,24.32290756702423,1045880.0,5080.0,806220.0,80.00183868408203,0.0319006592035293,9.147741615772247,801877.0,4014.714285714286,832942.0,79.83406829833984,0.03123597960386954,13.403530109372939,696857.5625,4791.75,913499.3125,80.50154399871826,0.03573470620904114,12.000823945994828,-25.93528894328221,5.097007027921752,-12.224409448818896,26.568265682656822,-4.771030239884899,12.821526398081428,1.7884410484410251,6.350256034899249,-0.36417124125774913,-0.017005450261164956,0.2824184964273481,0.4184002601562692,173.6834080717489,1.0089507603978347,0.00580783478084183,2.3075091534781774e-05,-0.05824443272181678,-0.17790446561925138,0.9917085354240033,1.15070430910334,0.8741076370166607,218402.23186891698,291565.3854418636,938.8722952634126,1419.178612202613,180761.7211974475,199971.52243747737,9,0.7406471105671779
2025-09-06 00:00:00+00:00,0,1,0,8240447355,0.0232024304568767,995572,79.75131225585938,881241,116,0.0583204567909522,3573,27.409750544506572,774628.0,4459.0,767755.0,79.71049499511719,0.0324711836874485,17.87463508049647,744298.0,3877.0,963458.0,80.01862335205078,0.0247203968465328,9.125058670838676,837773.2857142857,3971.285714285714,821196.7142857143,79.79588099888393,0.031019127262490096,16.015628948468354,714429.0,4720.058823529412,911601.7647058824,80.45741271972656,0.03499751351773735,12.907231392966105,33.759865000309006,28.522594070960515,-7.841114263605887,-19.86992599237497,-8.53353233872156,14.781538381384696,-6.140542156664475,-28.544549899345284,-0.3340611035200447,0.051206884042920287,0.19620545682850626,0.40795528583593815,278.5595970900951,1.129737347970251,0.004054504891959303,2.7531633084170192e-05,-0.040746143886016155,-0.162964147679943,0.9917778648544532,1.172647366938192,0.8863237454503464,162340.15673042278,291455.08690448344,869.987924635159,1405.546978518872,164254.81392942194,193779.5999687949,9,0.9518988794125521
2025-09-07 00:00:00+00:00,0,1,0,8240447355,0.026077963411808,830512,79.81330871582031,796707,117,0.0464129005223348,3142,11.9898390977279,995572.0,3573.0,881241.0,79.75131225585938,0.0232024304568767,27.409750544506572,972059.0,4744.0,1060859.0,79.89929962158203,0.0349551774561405,13.229314823945364,817552.2857142857,3742.4285714285716,783460.7142857143,79.78359658377511,0.02975095382758546,15.838560987580143,720878.0555555555,4632.388888888889,905218.7222222222,80.421629163954,0.034501982956296834,12.856265154341763,-14.5615646786872,-16.579413643613925,-33.768971332209105,-12.062692415337251,-24.89982174822479,-9.592608605364482,-25.395991925576844,12.393240269702233,-0.10762410455283922,0.07773722865154209,0.14574687815800907,0.39406623047741635,264.2418071905822,1.042429597794926,0.003943728442541056,1.4436666370939288e-05,-0.024104799543102965,-0.1485330367112929,0.992066405682007,1.1341062186783126,0.8622969255207901,124403.30972188094,284073.6979866673,642.2390477894478,1413.4005359994032,124377.80673214981,189934.34819580519,9,0.7940796267258194
2025-09-08 00:00:00+00:00,0,0,0,8240447355,0.0202493499964475,740374,79.79426574707031,454438,120,0.0398376215316815,2226,400.6556872699572,830512.0,3142.0,796707.0,79.81330871582031,0.026077963411808,11.9898390977279,881203.0,3772.0,822443.0,80.02030181884766,0.0288416743278503,9.679226377735969,797433.8571428572,3521.5714285714284,730888.5714285715,79.75130571637835,0.02852347892309934,71.69234111504032,721904.1578947369,4505.736842105263,881493.4210526316,80.38861003674958,0.03375184437946265,33.26676105516363,-15.981448088578908,-10.853304949236131,-40.98621420996819,-29.15340547422024,-44.745350133687076,-42.96046099758129,-29.79135064674736,-22.350723188457756,-0.28247340567278956,-0.023859390189928664,0.13111082110088954,0.38246938643152256,332.45352492141893,1.6292043596610326,0.00489834719291258,0.0005411523717980174,0.01085335867745649,-0.1361588193659213,0.9920722062481254,1.1046256603762816,0.8450939333097699,112892.43870057787,276106.240332365,734.0544078107397,1480.3687919683798,145277.07274585488,211579.2882308127,9,0.7078957432975103
2025-09-09 00:00:00+00:00,0,0,0,8240447355,0.0200805831700563,708121,79.70278930664062,396321,125,0.0373616193685785,2104,10.701268009517504,740374.0,2226.0,454438.0,79.79426574707031,0.0202493499964475,400.6556872699572,766831.0,4007.0,787604.0,79.8013687133789,0.0339830890297889,9.341788331667582,789046.7142857143,3249.714285714286,674991.0,79.73722294398716,0.026537406657423258,71.8865524975903,721215.0,4385.65,857234.8,80.35431900024415,0.03306828131899234,32.13848640288133,-7.656185000345584,-4.35631180997712,-47.49188919391065,-5.480682839173401,-49.68016922209638,-12.788763263635527,-40.91007102840457,-0.8334431792665353,-0.12353097237259858,-0.11464036866966065,0.14096803539268066,0.37264858913442156,336.3995249406176,1.7867314961067011,0.005308814549785276,1.511218124774757e-05,0.0128070286342084,-0.1265049984580597,0.9923203125365905,1.0940520015331272,0.8025033536345852,119535.21501499596,268759.75221258187,834.4709747452634,1537.7148895614393,176293.83485664366,232764.50466322352,9,0.6770575974299154
2025-09-10 00:00:00+00:00,0,0,0,8240447355,0.0212305355817079,672797,79.65485382080078,410779,131,0.0346700028459829,2250,10.707523866133256,708121.0,2104.0,396321.0,79.70278930664062,0.0200805831700563,10.701268009517504,737060.0,3721.0,747971.0,79.66433715820312,0.033148031681776,10.251779913902284,779866.2857142857,3039.5714285714284,626820.7142857143,79.73586818150112,0.024834907214556386,71.95165877648044,718909.380952381,4283.952380952381,835975.0,80.32101113455636,0.03250457914102641,31.11796437732189,-8.718828860608363,-4.988412997213754,-39.532383767804355,6.939163498098866,-45.08089217362705,3.648052967165505,-35.952349190676244,5.726688323307161,-0.011904118882599679,-0.06014279582540194,0.14940618382157353,0.36467404868257663,298.88804975566416,1.6378523784020644,0.00547738448804713,1.5914916313861302e-05,-0.006430489676341463,-0.11833828021953634,0.9927149453824107,1.0847908044838024,0.7640433400723663,123657.90628909337,262167.5945877896,909.8348841869711,1569.563393947199,198463.11789674353,246904.65754294716,9,0.6432831682410984
2025-09-11 00:00:00+00:00,0,0,0,8240447355,0.0184058751910924,661759,79.73957824707031,413723,135,0.0333780978406468,1905,8.652056121826172,672797.0,2250.0,410779.0,79.65485382080078,0.0212305355817079,10.707523866133256,737060.0,3523.0,680504.0,79.72405242919922,0.0305323041975498,24.32290756702423,769109.0,2808.4285714285716,588709.1428571428,79.7380861554827,0.023102560213633903,69.71296571288072,716311.6363636364,4175.818181818182,816781.7272727273,80.29458236694336,0.031863728961483956,30.09678672934481,-10.216400293056193,-1.6406137363870532,-45.92676695997729,-15.333333333333332,-39.20344333023758,0.7166870750452192,-39.716717506799036,-13.304706231948327,0.019474446416123392,0.10636442376774635,0.1523856853933424,0.3575808811320942,347.19779643231897,1.5995180361787085,0.004604518954665429,1.3074311112527461e-05,-0.007720947265622699,-0.10979731348124779,0.9930693180653524,1.0737072538768042,0.7250425787126069,122650.38360055235,256139.3460960813,1010.3642499526694,1613.5254697582075,214583.15774201148,257222.39331127302,9,0.6327293762190691
2025-09-12 00:00:00+00:00,0,0,0,8240447355,0.0195600651204586,630630,79.70028686523438,497141,142,0.0311057259608068,2509,18.667814118521555,661759.0,1905.0,413723.0,79.73957824707031,0.0184058751910924,8.652056121826172,774628.0,4459.0,767755.0,79.71049499511719,0.0324711836874485,17.87463508049647,748537.8571428572,2529.8571428571427,550050.0,79.73662785121373,0.021258114704063913,69.82627700402716,712586.3478260869,4103.347826086957,802884.304347826,80.26874343208645,0.031328787055352414,29.599874876700323,-18.589309965557664,-4.703978336524328,-43.731778425655975,31.70603674540682,-35.24744221789503,20.162765908591005,-39.761773673746916,6.2707690744571165,-0.012806506700824283,-0.049274629612650056,0.14109060746160645,0.3520797548555413,251.24701195219123,1.268510807777255,0.0050468477819214635,2.960180219260004e-05,-0.015712465558732343,-0.10253238301032162,0.9933708245810159,1.0504521443982877,0.6785489226411668,109374.48700589275,250887.2266560142,922.2792359209827,1614.286237114091,220145.57065618754,259996.37796400773,9,0.6029659234328986
2025-09-13 00:00:00+00:00,0,1,0,8240447355,0.0138481715694069,597676,79.75335693359375,567103,149,0.0286778642738225,2191,66.25709500520125,630630.0,2509.0,497141.0,79.70028686523438,0.0195600651204586,18.667814118521555,995572.0,3573.0,881241.0,79.75131225585938,0.0232024304568767,27.409750544506572,691695.5714285715,2332.4285714285716,505173.14285714284,79.73691994803292,0.019921792005853943,75.37589764126926,707798.4166666666,4023.6666666666665,793060.0833333334,80.24726899464925,0.030600428076771352,31.127259048721196,-39.96657198073068,-5.225568082710941,-38.678981248250764,-12.674372259864485,-35.64722930503687,14.072868663015115,-40.31585787900681,-29.201812549577955,0.0025638170414232775,0.06658704811077776,0.1557994623007488,0.34825044843242753,272.6624087591241,1.0539089831847421,0.003863488883873152,0.00011085769572060034,-0.011822291782922665,-0.0953823620340115,0.9936402938939847,0.9772493907037395,0.6510298468986611,119145.21277429895,246491.11600392885,946.9889006857372,1626.3447590724181,207609.46953408764,258796.12758609423,9,0.5714575285883657
2025-09-14 00:00:00+00:00,0,1,0,8240447355,0.0159573666751384,552068,79.72150421142578,494391,159,0.0258301254343057,1730,15.868485645814376,597676.0,2191.0,567103.0,79.75335693359375,0.0138481715694069,66.25709500520125,830512.0,3142.0,796707.0,79.81330871582031,0.026077963411808,11.9898390977279,651917.8571428572,2130.714285714286,461985.14285714284,79.7238050188337,0.018475992472044,75.92999000528162,701569.2,3931.92,781113.32,80.22623840332031,0.030014705620706038,30.516908112604924,-33.526788294449695,-7.630890315154026,-44.93952896244431,-21.04062072113191,-37.94569396277427,-12.821656736077925,-38.808999678583156,15.230856255356429,-0.11502405535072091,-0.03993903628970452,0.15754512424731623,0.3467983532290297,318.93009820912766,1.1166604637615496,0.00349924756064014,2.874366364678034e-05,-0.002561296735486649,-0.0892299182598395,0.993737293502897,0.9292281604478321,0.6155646737144107,115753.92811707506,243303.04323620774,898.5514594472197,1656.8721515755735,177102.37998290668,260293.91340347036,9,0.5278502313840976
