timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,platform_platform_share,ratings_like_ratio,visits_visits_gained,session_session_length,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-05-06 00:00:00+00:00,0,1,0,4452297356,3899,0.0654688030481338,81.83723449707031,91855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3899.0,91855.0,81.83723449707031,0.0654688030481338,0.0,0.0,3899.0,91855.0,81.83723449707031,0.0654688030481338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04244687336700923,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2023-05-07 00:00:00+00:00,0,1,0,4452297356,3876,0.0653663203120231,82.05760192871094,260766,0.0,0.0,0.0,0.0,0.0,3899.0,91855.0,81.83723449707031,0.0654688030481338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3887.5,176310.5,81.94741821289062,0.06541756168007845,0.0,0.0,3887.5,176310.5,81.94741821289062,0.06541756168007845,0.0,0.0,0.0,0.0,-0.5898948448320063,0.0,183.8887376843939,0.0,-0.1565367493206682,0.0,0.2692752669306131,0.0,0.0,0.0,0.0,0.014863843967986746,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16.263455967290593,16.263455967290593,119438.11351700092,119438.11351700092,0,0.0
2023-05-08 00:00:00+00:00,0,0,0,4452297356,2512,0.0675549730658531,82.19725036621094,187942,0.0,0.0,0.0,0.0,0.0,3876.0,260766.0,82.05760192871094,0.0653663203120231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3429.0,180187.66666666666,82.03069559733073,0.06613003214200333,0.0,0.0,3429.0,180187.66666666666,82.03069559733073,0.06613003214200333,0.0,0.0,0.0,0.0,-35.19091847265222,0.0,-27.92695366727257,0.0,3.3482881449997226,0.0,0.17018342507904016,0.0,0.0,0.0,0.0,0.01336575451067611,0.0,0.18000793457030992,0.0,1.0,0.0,1.0,0.0,0.0,794.2285565251353,794.2285565251353,84722.06763490451,84722.06763490451,0,0.0
2023-05-09 00:00:00+00:00,0,0,0,4452297356,2369,0.0683513358235359,82.30001831054688,166311,0.0,0.0,0.0,0.0,0.0,2512.0,187942.0,82.19725036621094,0.0675549730658531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3164.0,176718.5,82.09802627563477,0.06668535806238647,0.0,0.0,3164.0,176718.5,82.09802627563477,0.06668535806238647,0.0,0.0,0.0,0.0,-5.692675159235671,0.0,-11.509401836736865,0.0,1.1788366148951068,0.0,0.1250260122791058,0.0,0.0,0.0,0.0,0.01424431189571408,0.0,0.15279998779296064,0.0,1.0,0.0,1.0,0.0,0.0,837.5157709957865,837.5157709957865,69522.3678562039,69522.3678562039,0,0.0
2023-05-10 00:00:00+00:00,0,0,0,4452297356,2534,0.0721756368875503,82.37189483642578,156862,0.0,0.0,0.0,0.0,0.0,2369.0,166311.0,82.30001831054688,0.0683513358235359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3038.0,172747.2,82.15279998779297,0.06778341382741923,0.0,0.0,3038.0,172747.2,82.15279998779297,0.06778341382741923,0.0,0.0,0.0,0.0,6.964964119881811,0.0,-5.681524373012003,0.0,5.595064116797466,0.0,0.08733476292519526,0.0,0.0,0.0,0.0,0.016154223749386406,0.0,0.13117370605468598,0.13117370605468598,1.0,0.0,1.0,0.0,0.0,778.1095681200688,778.1095681200688,60859.47619475541,60859.47619475541,0,0.0
2023-05-11 00:00:00+00:00,0,0,0,4452297356,2276,0.068998172879219,82.49048614501953,160345,0.0,0.0,0.0,0.0,0.0,2534.0,156862.0,82.37189483642578,0.0721756368875503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2911.0,170680.16666666666,82.20908101399739,0.06798587366938587,0.0,0.0,2911.0,170680.16666666666,82.20908101399739,0.06798587366938587,0.0,0.0,0.0,0.0,-10.18153117600631,0.0,2.2204230470094677,0.0,-4.402405223360606,0.0,0.14397059680277824,0.0,0.0,0.0,0.0,0.014194304815835754,0.0,0.1231972830636209,0.1231972830636209,1.0,0.0,1.0,0.0,0.0,762.3238157108827,762.3238157108827,54669.33724645532,54669.33724645532,0,0.0
2023-05-12 00:00:00+00:00,0,0,0,4452297356,2862,0.0748053789138794,82.57510375976562,181602,0.0,0.0,0.0,0.0,0.0,2276.0,160345.0,82.49048614501953,0.068998172879219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2904.0,172240.42857142858,82.26136997767857,0.06896008870431351,0.0,0.0,2904.0,172240.42857142858,82.26136997767857,0.06896008870431351,0.0,0.0,0.0,0.0,25.746924428822492,0.0,13.257039508559675,0.0,8.4164634979913,0.0,0.10257863506506482,0.0,0.0,0.0,0.0,0.01575965154760659,0.0,0.11621502467564167,0.11621502467564167,1.0,0.0,1.0,0.0,0.0,696.1496486627952,696.1496486627952,50076.48765923699,50076.48765923699,0,0.0
2023-05-13 00:00:00+00:00,0,1,0,4452297356,3847,0.0679166093468666,82.67440032958984,246340,0.0,0.0,0.0,0.0,0.0,2862.0,181602.0,82.57510375976562,0.0748053789138794,0.0,0.0,3899.0,91855.0,81.83723449707031,0.0654688030481338,0.0,0.0,2896.5714285714284,194309.7142857143,82.38096509660993,0.0693097753184182,0.0,0.0,3021.875,181502.875,82.31299877166748,0.06882965378463266,0.0,0.0,0.0,-1.3336753013593272,34.41649196366177,168.18355016057916,35.64828581183026,3.738889646314636,-9.208922763353133,1.0229644704691232,0.12025000914694939,0.0,0.0,0.0,0.0,0.015616564031160058,0.0,0.09987749372209957,0.11189587910970575,1.000825705853956,0.0,1.0069755041233803,0.0,0.0,725.6365555250684,725.6365555250684,53251.869011968556,53251.869011968556,0,0.0
2023-05-14 00:00:00+00:00,0,1,0,4452297356,3743,0.0680841282010078,82.82662200927734,242802,0.0,0.0,0.0,0.0,0.0,3847.0,246340.0,82.67440032958984,0.0679166093468666,0.0,0.0,3876.0,260766.0,82.05760192871094,0.0653663203120231,0.0,0.0,2877.5714285714284,191743.42857142858,82.49082510811942,0.06969803358827316,0.0,0.0,3102.0,188313.88888888888,82.3700680202908,0.06874681760867433,0.0,0.0,0.0,-3.4313725490196068,-2.7034052508448148,-6.88893490715814,-1.436226353819925,4.157810744143742,0.2466537357388443,0.9371710389910026,0.1841219036130326,0.0,0.0,0.0,0.0,0.015415789755480781,0.0,0.10143171037946658,0.1125686645507853,1.0014660311777195,0.0,1.0138365092768862,0.0,0.0,720.0763848370533,720.0763848370533,53840.51031389943,53840.51031389943,0,0.0
2023-05-15 00:00:00+00:00,0,0,0,4452297356,2595,0.0711434334516525,82.9137191772461,172479,0.0,0.0,0.0,0.0,0.0,3743.0,242802.0,82.82662200927734,0.0680841282010078,0.0,0.0,2512.0,187942.0,82.19725036621094,0.0675549730658531,0.0,0.0,2889.4285714285716,189534.42857142858,82.59317779541016,0.0702106707862445,0.0,0.0,3051.3,186730.4,82.42443313598633,0.06898647919297216,0.0,0.0,0.0,3.304140127388533,-30.670585092172054,-8.227538283087332,-28.9631057404799,5.311911503985556,4.493419144051569,0.871645715450442,0.10515600643352663,0.0,0.0,0.0,0.0,0.015045222634508349,0.0,0.10480254037039836,0.1115218191435822,1.0020472650281431,0.0,1.0177453844230546,0.0,0.0,697.5691204302107,697.5691204302107,51007.70501971029,51007.70501971029,0,0.0
