timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_rpv,ccu_playing,session_session_length,platform_platform_share,daily_Estimated Revenue,ratings_like_ratio,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-25 00:00:00+00:00,1,0,0,8419737753,432.0,0.0206238698742713,13154.0,8.803648233413696,0.1006342470645904,151171.0,93.9991455078125,538480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151171.0,13154.0,538480.0,93.9991455078125,0.1006342470645904,8.803648233413696,151171.0,13154.0,538480.0,93.9991455078125,0.1006342470645904,8.803648233413696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.491524135309769,0.2807359962561353,0.024427974246073677,5.823597116803176e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-08-26 00:00:00+00:00,1,0,0,8419737753,415.0,0.0172539757125289,30892.0,10.076252420743309,0.2461736798286438,150405.0,94.06873321533205,3154926.0,151171.0,13154.0,538480.0,93.9991455078125,0.1006342470645904,8.803648233413696,0.0,0.0,0.0,0.0,0.0,0.0,150788.0,22023.0,1846703.0,94.03393936157227,0.1734039634466171,9.439950327078503,150788.0,22023.0,1846703.0,94.03393936157227,0.1734039634466171,9.439950327078503,0.0,-0.5067109432364658,0.0,134.84871521970504,0.0,485.8947407517457,0.0,144.62217089043392,0.0,0.07403014904403538,0.0035920881926207356,0.0035920881926207356,4.8685786424109025,0.0476730523400383,0.009791668713729352,6.699368655999966e-05,0.0,0.0,1.0,1.0,1.0,541.6437943888955,541.6437943888955,12542.66008468698,12542.66008468698,1850106.7092084175,1850106.7092084175,1,0.9949328905676353
2025-08-27 00:00:00+00:00,1,0,0,8419737753,367.0,0.0132740402675723,22319.0,13.054215590159098,0.1750292181968689,164407.0,93.8354263305664,3084540.0,150405.0,30892.0,3154926.0,94.06873321533205,0.2461736798286438,10.076252420743309,0.0,0.0,0.0,0.0,0.0,0.0,155327.66666666666,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,155327.66666666666,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,0.0,9.309530933147169,0.0,-27.751521429496307,0.0,-2.2309873512088685,0.0,-28.900108931749745,0.0,-0.24801746211632336,0.05068160643178423,0.05068160643178423,7.365905017921147,0.05330031275317786,0.007235760523202642,7.94013405075124e-05,-0.08185958862305875,0.0,1.0,1.0,1.0,7872.25566996737,7872.25566996737,8870.64633120571,8870.64633120571,1490702.5962898612,1490702.5962898612,2,1.0
2025-08-28 00:00:00+00:00,1,0,0,8419737753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164407.0,22319.0,3084540.0,93.8354263305664,0.1750292181968689,13.054215590159098,0.0,0.0,0.0,0.0,0.0,0.0,116495.75,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,116495.75,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689459925987548,0.6689459925987548,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,77929.36511728639,77929.36511728639,8870.64633120571,8870.64633120571,1490702.5962898612,1490702.5962898612,2,0.0
2025-08-29 00:00:00+00:00,1,0,0,8419737753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116495.75,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,116495.75,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689459925987548,0.6689459925987548,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,77929.36511728639,77929.36511728639,8870.64633120571,8870.64633120571,1490702.5962898612,1490702.5962898612,2,0.0
2025-08-30 00:00:00+00:00,1,1,0,8419737753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116495.75,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,116495.75,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689459925987548,0.6689459925987548,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,77929.36511728639,77929.36511728639,8870.64633120571,8870.64633120571,1490702.5962898612,1490702.5962898612,2,0.0
2025-08-31 00:00:00+00:00,1,1,0,8419737753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116495.75,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,116495.75,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689459925987548,0.6689459925987548,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,77929.36511728639,77929.36511728639,8870.64633120571,8870.64633120571,1490702.5962898612,1490702.5962898612,2,0.0
2025-09-01 00:00:00+00:00,0,0,1,8419737753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151171.0,13154.0,538480.0,93.9991455078125,0.1006342470645904,8.803648233413696,104937.33333333333,26605.5,3119733.0,93.95207977294922,0.21060144901275638,11.565234005451202,116495.75,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,-100.0,0.0,69.67462368861183,0.0,472.82350319417617,0.0,73.92609703188751,0.0,-0.17417092076915663,0.0,0.6689459925987548,0.6689459925987548,0.0,0.0,0.0,0.0,0.0,0.0,0.9998330429831097,0.9007825035104999,1.2107308821973155,77929.36511728639,77929.36511728639,8870.64633120571,8870.64633120571,1490702.5962898612,1490702.5962898612,2,0.0
2025-09-02 00:00:00+00:00,0,0,0,8419737753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150405.0,30892.0,3154926.0,94.06873321533205,0.2461736798286438,10.076252420743309,82203.5,22319.0,3084540.0,93.8354263305664,0.1750292181968689,13.054215590159098,116495.75,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,-100.0,0.0,-27.751521429496307,0.0,-2.2309873512088685,0.0,-28.900108931749745,0.0,-0.24801746211632336,0.0,0.6689459925987548,0.6689459925987548,0.0,0.0,0.0,0.0,0.0,0.0,0.9985916232449418,0.7056351841161588,1.0062289730255638,77929.36511728639,77929.36511728639,8870.64633120571,8870.64633120571,1490702.5962898612,1490702.5962898612,2,0.0
2025-09-03 00:00:00+00:00,0,0,0,8419737753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164407.0,22319.0,3084540.0,93.8354263305664,0.1750292181968689,13.054215590159098,0.0,0.0,0.0,0.0,0.0,0.0,116495.75,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689459925987548,0.6689459925987548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77929.36511728639,77929.36511728639,8870.64633120571,8870.64633120571,1490702.5962898612,1490702.5962898612,2,0.0
2025-09-04 00:00:00+00:00,0,0,0,8419737753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116495.75,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689459925987548,0.6689459925987548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77929.36511728639,77929.36511728639,8870.64633120571,8870.64633120571,1490702.5962898612,1490702.5962898612,2,0.0
2025-09-05 00:00:00+00:00,0,0,0,8419737753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116495.75,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689459925987548,0.6689459925987548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77929.36511728639,77929.36511728639,8870.64633120571,8870.64633120571,1490702.5962898612,1490702.5962898612,2,0.0
2025-09-06 00:00:00+00:00,0,1,0,8419737753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116495.75,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689459925987548,0.6689459925987548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77929.36511728639,77929.36511728639,8870.64633120571,8870.64633120571,1490702.5962898612,1490702.5962898612,2,0.0
2025-09-07 00:00:00+00:00,0,1,0,8419737753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116495.75,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689459925987548,0.6689459925987548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77929.36511728639,77929.36511728639,8870.64633120571,8870.64633120571,1490702.5962898612,1490702.5962898612,2,0.0
2025-09-08 00:00:00+00:00,0,0,0,8419737753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116495.75,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8685914032278883,0.6689459925987548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91147.66561099266,77929.36511728639,6062.02643511227,8870.64633120571,49770.417900585766,1490702.5962898612,2,0.0
2025-09-09 00:00:00+00:00,0,0,0,8419737753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116495.75,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.414213562373095,0.6689459925987548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116253.30457453671,77929.36511728639,0.0,8870.64633120571,0.0,1490702.5962898612,2,0.0
2025-09-10 00:00:00+00:00,0,0,0,8419737753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116495.75,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689459925987548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77929.36511728639,0.0,8870.64633120571,0.0,1490702.5962898612,2,0.0
2025-09-11 00:00:00+00:00,0,0,0,8419737753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116495.75,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689459925987548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77929.36511728639,0.0,8870.64633120571,0.0,1490702.5962898612,2,0.0
2025-09-12 00:00:00+00:00,0,0,0,8419737753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116495.75,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689459925987548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77929.36511728639,0.0,8870.64633120571,0.0,1490702.5962898612,2,0.0
2025-09-13 00:00:00+00:00,0,1,0,8419737753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116495.75,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689459925987548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77929.36511728639,0.0,8870.64633120571,0.0,1490702.5962898612,2,0.0
2025-09-14 00:00:00+00:00,0,1,0,8419737753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116495.75,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689459925987548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77929.36511728639,0.0,8870.64633120571,0.0,1490702.5962898612,2,0.0
2025-09-15 00:00:00+00:00,0,0,0,8419737753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116495.75,22121.666666666668,2259315.3333333335,93.96776835123698,0.1739457150300344,10.644705414772034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6689459925987548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77929.36511728639,0.0,8870.64633120571,0.0,1490702.5962898612,2,0.0
