timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,visits_visits_gained,platform_platform_share,daily_Estimated Revenue,ccu_playing,session_session_length,sort_sort_position,daily_rpv,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-24 00:00:00+00:00,1,0,0,7742376157,85.99009704589844,537509,0.0252520032227039,251352,3174,12.221638798713684,171,0.028280881930205,251352.0,3783.0,543985.0,86.04771423339844,0.030329305678606,14.53944718837738,179622.0,4317.0,657252.0,85.97450256347656,0.0342939160764217,15.642694115638731,227267.85714285713,4235.428571428572,657251.1428571428,86.24083600725446,0.03156818875244682,13.688461235591344,223337.0909090909,4756.363636363636,657412.5454545454,86.11768063631925,0.03686142408035015,14.180057449774308,39.933861108327484,0.0,-26.476719944405836,-16.098334655035686,-18.218734975321492,-1.190474002040498,-26.36593859263113,-16.740582556374118,0.018138496829767092,-0.06695957936049268,0.19136739890088517,0.19136739890088517,79.16598425196851,0.46762292794552657,0.005905006418485238,4.862340532523457e-05,-0.10804612295968019,0.010745031183416244,1.0014300823016276,1.0176001497009122,0.8564017679738799,42739.43816536325,42739.43816536325,1232.5551730228772,1232.5551730228772,208941.14385891717,208941.14385891717,2,0.7966202146911635
2025-07-25 00:00:00+00:00,1,0,0,7742376157,85.66001892089844,501839,0.0193682350218296,249750,2872,13.692261298497518,177,0.0266028684526613,251352.0,3174.0,537509.0,85.99009704589844,0.0252520032227039,12.221638798713684,181275.0,4676.0,624987.0,86.68830871582031,0.0333255715668201,13.125821510950724,237050.0,3977.714285714286,639658.5714285715,86.09393746512276,0.02957428353173389,13.769381205240887,225538.16666666666,4599.333333333333,644448.0833333334,86.07954216003418,0.03540365832547344,14.139407770501244,37.774100124120814,-0.637353193927237,-38.57998289136013,-9.51480781348456,-19.704089845068772,-6.636167952536609,-41.8817619286891,-23.300203746149705,-1.1861920138421356,-0.383855974512759,0.1838165433293428,0.1838165433293428,86.93003828750435,0.49766857962697275,0.005722939582337,5.482364954894082e-05,-0.10635185241698263,-0.009336965067400175,1.0001672325935682,1.0510416197110763,0.8353454114784169,41457.64618550387,41457.64618550387,1294.9849653976914,1294.9849653976914,204216.9560850146,204216.9560850146,2,0.7915429303093594
2025-07-26 00:00:00+00:00,1,1,0,7742376157,85.9078598022461,523507,0.0247040502727031,245110,3810,11.4220845301946,181,0.0247305427223371,249750.0,2872.0,501839.0,85.66001892089844,0.0193682350218296,13.692261298497518,208124.0,5892.0,862132.0,86.43006134033203,0.0388152338564395,13.50635862350464,242333.7142857143,3680.285714285714,591283.5714285715,86.0193372453962,0.02755840016262869,13.471627763339452,227043.6923076923,4538.615384615385,635144.9230769231,86.06633582481972,0.03458061155218341,13.93038290586227,17.771136437892785,-1.8578578578578586,-35.336048879837065,32.66016713091921,-39.27762801983919,4.317719427944011,-36.35475606285786,27.549310739257326,-0.6041897112969652,0.2893308739244205,0.17645119292940445,0.17645119292940445,64.3164523747048,0.46820678958105705,0.00727782574478327,4.6599640694194054e-05,-0.07827104840959631,-0.012996044787730365,0.9994539261027775,1.0673439628408647,0.7969321225288932,40062.130354788955,40062.130354788955,1259.0329316888112,1259.0329316888112,198379.2302714095,198379.2302714095,2,0.7768371877802887
2025-07-27 00:00:00+00:00,1,1,0,7742376157,85.76939392089844,625745,0.0293367151170969,245110,4119,13.360422531763712,188,0.0233395530968633,245110.0,3810.0,523507.0,85.9078598022461,0.0247040502727031,11.4220845301946,219375.0,4445.0,866132.0,86.24535369873047,0.034401249140501,14.813085079193115,246010.14285714287,3633.714285714286,556942.5714285715,85.9513429914202,0.026834895302142385,13.264104542278107,228334.14285714287,4508.642857142857,634473.5,86.04512568882534,0.0342060475211058,13.889671450569518,11.73105413105413,0.0,-7.334083239595046,8.110236220472444,-27.75408367315836,19.529442777269445,-14.721948039501754,18.752653080182125,-0.5518671527449892,-0.16117952614160824,0.1698918844543339,0.1698918844543339,59.49271844660194,0.39170845678598026,0.006582543076583789,5.450764156550996e-05,-0.07276262555803452,-0.01888089022794002,0.9989100754208403,1.0774128642296785,0.7845073385220765,38792.11781526508,38792.11781526508,1214.8272183029446,1214.8272183029446,190613.15542328937,190613.15542328937,2,0.7768371877802887
2025-07-28 00:00:00+00:00,1,0,0,7742376157,85.72603607177734,549423,0.0252578221261501,235839,3484,12.447969595591228,193,0.0212562306296792,245110.0,4119.0,625745.0,85.76939392089844,0.0293367151170969,13.360422531763712,236517.0,3966.0,620466.0,86.20492553710938,0.0307827182114124,14.705391685167948,245913.2857142857,3564.8571428571427,546793.5714285715,85.88293021065849,0.026045624432819204,12.941615672338576,228834.46666666667,4440.333333333333,628803.4666666667,86.0238530476888,0.03360949916144208,13.793557993570964,-0.28666015550679047,-3.782383419689117,-12.153303076147248,-15.416363194950232,-11.449942462600692,-12.196981198411494,-17.94804489752304,-13.903714082050367,-0.5555244811688675,-0.05055165617828816,0.16604936505207893,0.16357330717544322,67.6725968436155,0.4292477212498908,0.0063411864061271445,5.278141789175385e-05,-0.06067657470702757,-0.023317963736398557,0.9983618167282952,1.0746339452111338,0.774948305766472,38272.208142089585,37431.21050839539,1003.053308434023,1200.1597314326043,151891.54196747835,184987.49448963403,2,0.7474542267917077
2025-07-29 00:00:00+00:00,1,0,0,7742376157,85.62945556640625,504540,0.024958249181509,237890,3382,13.424513260523478,190,0.0204804704820119,235839.0,3484.0,549423.0,85.72603607177734,0.0252578221261501,12.447969595591228,242880.0,3712.0,545547.0,86.07939147949219,0.0280712395906448,12.907485763231913,245200.42857142858,3517.714285714286,540935.4285714285,85.8186536516462,0.025600911517228372,13.015476743380228,229400.4375,4374.1875,621037.0,85.99920320510864,0.03306879603769627,13.770492697755495,-2.0545125164690425,0.8696610823485607,-8.890086206896552,-2.9276693455797975,-7.516675923430983,-8.169115599456156,-11.089607920888733,-1.186060077329243,-0.522698761402296,-0.11266181173970047,0.13184936051475693,0.1579455559321663,70.31924327519953,0.4714978564675616,0.006703122243781972,5.643136251696566e-05,-0.05976867675781351,-0.02790297339944058,0.9979005671362812,1.0688751566632413,0.7741712606665512,29658.42118166459,36232.77963201967,768.6264901229212,1189.2695920185633,125210.27092769071,181394.88135409626,2,0.7539545453104844
2025-07-30 00:00:00+00:00,1,0,0,7742376157,85.63809204101562,501482,0.0249581579118967,240706,3276,12.94905126094818,187,0.0198500340355072,237890.0,3382.0,504540.0,85.62945556640625,0.024958249181509,13.424513260523478,251352.0,3783.0,543985.0,86.04771423339844,0.030329305678606,14.53944718837738,243679.57142857142,3445.285714285714,534863.5714285715,85.76013619559151,0.024833604693412756,12.788277325176056,230065.4705882353,4309.588235294118,614004.3529411765,85.9779613719267,0.03259169967735512,13.722172613237419,-4.235494446035837,1.1837403842111849,-13.4020618556701,-3.134240094618568,-7.813266909933181,-0.6060966424862202,-17.709432004894378,-0.0003656891620851255,-0.47604075951598324,0.010085868878006998,0.10551400815231891,0.15295311890627372,73.45315837656393,0.4799883545404331,0.006532624236514498,5.379590647944671e-05,-0.04639162336076806,-0.0303330888935161,0.997466499869741,1.0591748983692657,0.7619610188868816,24305.1668513164,35189.23127911017,762.50820928746,1181.9080473340307,121242.53579481106,178012.31604651024,2,0.7628794097419206
2025-07-31 00:00:00+00:00,1,0,0,7742376157,85.60028839111328,594985,0.0308516137301921,241424,4041,11.819949706395468,184,0.019076635284369,240706.0,3276.0,501482.0,85.63809204101562,0.0249581579118967,12.94905126094818,251352.0,3174.0,537509.0,85.99009704589844,0.0252520032227039,12.221638798713684,242261.2857142857,3569.1428571428573,543074.4285714285,85.70444924490792,0.025633549051625355,12.730893169130598,230696.5,4294.666666666667,612947.7222222222,85.95697953965929,0.03249502823584606,13.61649356285731,-3.9498392692319917,0.29828919927215036,27.315689981096412,23.351648351648358,10.693030256237579,18.64533522638898,22.174916017964197,23.613344538885993,-0.45331807751896047,-0.04414349853127941,0.08316982738636405,0.1484347852840804,59.72884710539337,0.40576416924095693,0.006791756444689455,4.8959095811931106e-05,-0.030666623796734502,-0.032169495573724845,0.9970621315906656,1.0501298706928182,0.7888452616683176,19525.32888214802,34243.385443288855,755.0414587263431,1148.3655392620879,120301.33792093057,172755.48752357054,2,0.7651549966246518
2025-08-01 00:00:00+00:00,1,0,0,7742376157,85.42538452148438,664034,0.0294539649039506,243617,4525,13.786981105804443,183,0.0182922082207387,241424.0,4041.0,594985.0,85.60028839111328,0.0308516137301921,11.819949706395468,249750.0,2872.0,501839.0,85.66001892089844,0.0193682350218296,13.692261298497518,241385.14285714287,3805.285714285714,566245.1428571428,85.67093004499164,0.02707436760621407,12.744424570174445,231376.52631578947,4306.789473684211,615636.4736842106,85.92900085449219,0.03233497227100946,13.625466591433474,-2.455655655655653,0.9083603949897379,57.555710306406695,11.977233358079676,32.32012657445913,11.605166516802946,52.073562050199975,-4.530229240079353,-0.2739135507671686,-0.20432626211462912,0.05048038022228598,0.144398135848095,53.82611577551922,0.36687373406522245,0.0068143998433817495,5.659262084823142e-05,-0.0669136047363257,-0.03573767678779452,0.9969966971926328,1.0432568363814632,0.8373091332596599,12075.79396156614,33410.339079007696,744.1386088832973,1117.261014910391,121369.03048766797,168296.73586567547,2,0.7721053615742751
2025-08-02 00:00:00+00:00,1,1,0,7742376157,85.5140151977539,710338,0.0435439199209213,247400,6661,21.5922110080719,178,0.0176633827695201,243617.0,4525.0,664034.0,85.42538452148438,0.0294539649039506,13.786981105804443,245110.0,3810.0,523507.0,85.9078598022461,0.0247040502727031,11.4220845301946,241712.2857142857,4212.571428571428,592935.2857142857,85.61466653006417,0.02976577755595953,14.197299781299774,232177.7,4424.5,620371.55,85.90825157165527,0.03289541965350505,14.023803812265395,0.9342744074089193,1.552847297191895,74.82939632545931,47.204419889502766,35.688348006807935,6.97313691768795,76.26227051940317,47.83720990677502,-0.45845002471111007,0.10375215372573354,0.03410434361106476,0.1409094205451983,37.135995196637644,0.34828441068278665,0.009377212851891843,8.727616706509634e-05,-0.04987880161830404,-0.03656066091437056,0.9965825745930096,1.0410658978630838,0.9048608550822347,8254.035553780726,32716.02517051689,912.5003447237042,1208.1758977897216,101605.33069125419,165171.07615836724,2,0.784094978812955
2025-08-03 00:00:00+00:00,1,1,0,7742376157,85.358154296875,1054284,0.0404748618602752,266922,5333,15.988203406333923,175,0.017843659730891,247400.0,6661.0,710338.0,85.5140151977539,0.0435439199209213,21.5922110080719,245110.0,4119.0,625745.0,85.76939392089844,0.0293367151170969,13.360422531763712,244828.2857142857,4386.0,654155.1428571428,85.55591801234654,0.03135694137641357,14.572697049095519,233832.19047619047,4467.761904761905,641034.0476190476,85.8820564633324,0.03325634547287506,14.117346650078183,8.898861735547303,7.890864995957969,29.473173100267047,-19.936946404443777,68.48460634923173,48.42004792084895,37.96657771233287,-7.048189658211101,-0.4794712953232527,-0.18226357459473208,0.0325821350898947,0.14017146158181043,50.04161979752531,0.25317822031044734,0.005058404511114167,5.9898185642803066e-05,-0.055258342197954474,-0.03871923669592185,0.9962024843789679,1.0470255836705036,0.9428859644842607,7996.281993512959,32776.59990392391,978.3118000013993,1194.1557647460363,144167.54979529206,186770.24694620824,2,0.8459668550311704
2025-08-04 00:00:00+00:00,1,0,0,7742376157,85.36070251464844,798808,0.038502849638462,248960,5007,12.2517808675766,175,0.0157429883738115,266922.0,5333.0,1054284.0,85.358154296875,0.0404748618602752,15.988203406333923,235839.0,3484.0,549423.0,85.72603607177734,0.0252578221261501,12.447969595591228,246702.7142857143,4603.571428571428,689781.5714285715,85.50372750418526,0.0332490881638867,14.54467008795057,234519.81818181818,4492.272727272727,648205.5909090909,85.85835855657405,0.03349482293494719,14.03254820541902,5.563541229398017,-6.729306688845426,43.714121699196326,-6.112882055128443,45.39034587194202,-24.232180323328436,52.4393094787019,-4.872190122898656,-0.4261640615495388,0.002985324359960906,0.030908546759520178,0.13708384597421702,49.712460063897765,0.3116639897647623,0.006268081606491664,4.9211647075552395e-05,-0.05187170846121504,-0.039850964107329086,0.9958695803373051,1.051948258353377,0.9926634999224283,7613.022335243896,32148.87863353774,1013.644845903324,1171.0337387607658,153184.25274195086,185346.98993115308,2,0.7890391508701425
2025-08-05 00:00:00+00:00,1,0,0,7742376157,85.39358520507812,694117,0.0342301912605762,247400,4444,13.74479560057322,174,0.0149637444920858,248960.0,5007.0,798808.0,85.36070251464844,0.038502849638462,12.2517808675766,237890.0,3382.0,504540.0,85.62945556640625,0.024958249181509,13.424513260523478,248061.2857142857,4755.285714285715,716864.0,85.47003173828125,0.034573651318039154,14.590424707957677,235079.8260869565,4490.173913043478,650201.7391304348,85.83815101955248,0.033526795470844105,14.020037222599639,3.9976459708268575,-0.6266066838046314,31.40153755174453,-11.244258038745759,37.57422602766878,-13.105902795164791,37.14980971476385,-11.096992607055434,-0.27545470161866037,0.0385220475710657,0.030620914114561613,0.13410056383973484,55.65804274465692,0.356423547581247,0.006402369625913749,5.555675037923541e-05,-0.04571151733398114,-0.03992147784930441,0.9957114723826311,1.0552214957932091,1.0312244529336372,7552.0622945721425,31524.337225607676,1011.8458190546925,1144.1541000857721,152903.35413810026,181338.43945336962,2,0.784094978812955
2025-08-06 00:00:00+00:00,1,0,0,7742376157,85.4806900024414,639212,0.0309265032410621,250548,3998,16.14375873406728,173,0.014509029399279,247400.0,4444.0,694117.0,85.39358520507812,0.0342301912605762,13.74479560057322,240706.0,3276.0,501482.0,85.63809204101562,0.0249581579118967,12.94905126094818,249467.2857142857,4858.428571428572,736539.7142857143,85.44754573277065,0.0354262720793485,15.046811489831835,235724.33333333334,4469.666666666667,649743.8333333334,85.82325681050618,0.03341844996126985,14.10852561891079,4.088805430691389,1.2724333063864224,22.03907203907205,-10.036003600360033,27.464594940596076,-7.9100497466565445,23.913404788261605,-9.65138638684454,-0.18379909549927076,0.10200391183259327,0.030483300931922284,0.13147842280485372,62.652663165791445,0.3919632422995152,0.006254566161827122,6.443353888487792e-05,-0.02056094578334033,-0.03870551067849971,0.995622269630654,1.0583009491918627,1.060081246150124,7516.372024958701,30992.663563392274,1007.690952100422,1123.5056032702776,150940.83697549388,177366.6791185318,2,0.7940720644770746
2025-08-07 00:00:00+00:00,1,0,0,7742376157,85.22665405273438,652869,0.0327749289572238,249045,4406,11.505898078282677,174,0.0139148944881519,250548.0,3998.0,639212.0,85.4806900024414,0.0309265032410621,16.14375873406728,241424.0,4041.0,594985.0,85.60028839111328,0.0308516137301921,11.819949706395468,250556.0,4910.571428571428,744808.8571428572,85.39416939871651,0.035701031397495885,15.001946971530005,236257.16,4467.12,649868.84,85.79939270019531,0.03339270912110801,14.004420517285665,3.1566869905228945,-0.599885051966087,9.032417718386544,10.205102551275647,9.72864862139382,2.1365368610101187,6.2340830656436585,5.976833855912589,-0.43648724250991977,-0.29718518849084496,0.030146357669090667,0.12891400252228105,56.51123213070116,0.3814618530488459,0.006748663593058342,4.619989109755899e-05,-0.02240753173828134,-0.039746592595026956,0.9952770842691772,1.0605223562325052,1.0691265350174524,7428.323080326652,30456.85612014696,968.7701050731883,1099.9239110047567,148293.6608711071,173633.3505089772,2,0.7893085448604381
