timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,daily_Estimated Revenue,ccu_playing,ratings_like_ratio,visits_visits_gained,daily_rpv,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-01 00:00:00+00:00,0,0,1,8453512524,0.0078701339662075,68220,1014,94.96124267578124,79495,0.1477804851119793,19.85508757371169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68220.0,1014.0,79495.0,94.96124267578124,0.0078701339662075,19.85508757371169,68220.0,1014.0,79495.0,94.96124267578124,0.0078701339662075,19.85508757371169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.21182266009852,0.8581563852269296,0.012755358760189192,0.00029104069969234823,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-09-02 00:00:00+00:00,0,0,0,8453512524,0.0100575797259807,51006,1141,95.42483520507812,118142,0.0915763163752721,15.591002623240152,0.0,68220.0,1014.0,79495.0,94.96124267578124,0.0078701339662075,19.85508757371169,0.0,0.0,0.0,0.0,0.0,0.0,59613.0,1077.5,98818.5,95.19303894042969,0.0089638568460941,17.72304509847592,59613.0,1077.5,98818.5,95.19303894042969,0.0089638568460941,17.72304509847592,0.0,-25.23306948109059,0.0,12.52465483234715,0.0,48.61563620353482,0.0,27.794263339932645,0.0,0.48819130440374003,0.20418593480189268,0.20418593480189268,44.66374781085814,0.43173103781011146,0.009657787596387428,0.00030566397990942716,0.0,0.0,1.0,1.0,1.0,12172.136131345229,12172.136131345229,89.80256121069154,89.80256121069154,27327.5557725165,27327.5557725165,1,0.7476693051890941
2025-09-03 00:00:00+00:00,0,0,0,8453512524,0.0171248782426118,72830,1866,95.95828247070312,178234,0.1048400628061373,17.850494623184204,0.0,51006.0,1141.0,118142.0,95.42483520507812,0.0100575797259807,15.591002623240152,0.0,0.0,0.0,0.0,0.0,0.0,64018.666666666664,1340.3333333333333,125290.33333333333,95.4481201171875,0.011684197311599998,17.76552827337868,64018.666666666664,1340.3333333333333,125290.33333333333,95.4481201171875,0.011684197311599998,17.76552827337868,0.0,42.78712308355879,0.0,63.54075372480281,0.0,50.864214250647535,0.0,70.26838174968557,0.0,0.5590235125673138,0.17967594947165802,0.17967594947165802,39.00910551687199,0.4086178360030297,0.010469324206805622,0.00024509473470341205,0.49851989746093117,0.0,1.0,1.0,1.0,11502.614717242917,11502.614717242917,459.64805376867787,459.64805376867787,49756.120551479224,49756.120551479224,2,1.0
2025-09-04 00:00:00+00:00,0,0,0,8453512524,0.0187636949121952,82182,2125,96.49484252929688,184634,0.0930746380023008,23.022924343744915,0.0,72830.0,1866.0,178234.0,95.95828247070312,0.0171248782426118,17.850494623184204,0.0,0.0,0.0,0.0,0.0,0.0,68559.5,1536.5,140126.25,95.70980072021484,0.0134540717117488,19.07987729097024,68559.5,1536.5,140126.25,95.70980072021484,0.0134540717117488,19.07987729097024,0.0,12.840862282026633,0.0,13.87995712754555,0.0,3.5907851476149277,0.0,9.569800417649322,0.0,0.5591597148037364,0.19055837603261333,0.19055837603261333,38.65569143932267,0.4451052075716955,0.011509193814823841,0.00028014217470456076,0.5134246826171742,0.0,1.0,1.0,1.0,13064.586981607954,13064.586981607954,542.9330836607154,542.9330836607154,50307.706979978066,50307.706979978066,3,1.0
2025-09-05 00:00:00+00:00,0,0,0,8453512524,0.0273967459797859,140193,3710,96.8192367553711,313087,0.1252990860383865,31.26305329799652,0.0,82182.0,2125.0,184634.0,96.49484252929688,0.0187636949121952,23.022924343744915,0.0,0.0,0.0,0.0,0.0,0.0,82886.2,1971.2,174718.4,95.93168792724609,0.01624260656535622,21.516512492375497,82886.2,1971.2,174718.4,95.93168792724609,0.01624260656535622,21.516512492375497,0.0,70.58845002555304,0.0,74.58823529411764,0.0,69.57169318760359,0.0,46.009334025036665,0.0,0.3361777868861049,0.4098964466242231,0.4098964466242231,37.77768795472918,0.4477750664349959,0.011849703597710547,0.00022299851133426908,0.47859954833984036,0.47859954833984036,1.0,1.0,1.0,33974.75885418468,33974.75885418468,1079.7697439732233,1079.7697439732233,88776.31015254013,88776.31015254013,4,1.0
2025-09-06 00:00:00+00:00,0,1,0,8453512524,0.0208401232957839,180743,3191,96.6227798461914,394364,0.1195519079038845,30.891784624619916,0.0,140193.0,3710.0,313087.0,96.8192367553711,0.0273967459797859,31.26305329799652,0.0,0.0,0.0,0.0,0.0,0.0,99195.66666666667,2174.5,211326.0,96.04686991373698,0.01700885935376083,23.079057847749567,99195.66666666667,2174.5,211326.0,96.04686991373698,0.01700885935376083,23.079057847749567,0.0,28.924411347214196,0.0,-13.98921832884097,0.0,25.959876967105,0.0,-23.932122044127656,0.0,-0.20291102859658627,0.5060081968676767,0.5060081968676767,56.62374686716792,0.4583139984532096,0.008091488849162578,0.00017091457876676358,0.37221287318638835,0.37221287318638835,1.0,1.0,1.0,50193.82042708711,50193.82042708711,1086.6036535922378,1086.6036535922378,119773.47311487632,119773.47311487632,5,1.0
2025-09-07 00:00:00+00:00,0,1,0,8453512524,0.0187380705028772,175131,2294,97.11321258544922,335652,0.0924903116983397,36.77529764175415,0.0,180743.0,3191.0,394364.0,96.6227798461914,0.0208401232957839,30.891784624619916,0.0,0.0,0.0,0.0,0.0,0.0,110043.57142857143,2191.5714285714284,229086.85714285713,96.19920458112445,0.017255889517920314,25.035663532607366,110043.57142857143,2191.5714285714284,229086.85714285713,96.19920458112445,0.017255889517920314,25.035663532607366,0.0,-3.1049611879851446,0.0,-28.11031024757129,0.0,-14.887768660425394,0.0,-10.086566010537757,0.0,0.5075746527252845,0.4913248369441913,0.4913248369441913,76.30980392156863,0.5217620578394949,0.006834439138038391,0.00020998616838586981,0.3468840462820962,0.3468840462820962,1.0,1.0,1.0,54067.13978889933,54067.13978889933,992.956671955505,992.956671955505,119007.87247129015,119007.87247129015,5,0.9689503881201486
2025-09-08 00:00:00+00:00,0,0,0,8453512524,0.0209277123212814,109365,2194,97.15603637695312,207074,0.0507470937253256,32.146338419480756,0.0,175131.0,2294.0,335652.0,97.11321258544922,0.0187380705028772,36.77529764175415,68220.0,1014.0,79495.0,94.96124267578124,0.0078701339662075,19.85508757371169,115921.42857142857,2360.1428571428573,247312.42857142858,96.51274653843471,0.019121257854359443,26.791556510574374,109958.75,2191.875,226335.25,96.31880855560303,0.01771486736834045,25.924497893466537,60.312225153913815,-37.552460729396856,116.370808678501,-4.359197907584999,160.48682307063336,-38.30693694659946,165.91303796275972,11.685524494466936,2.3112520848799445,0.044096771555390823,0.455234528179188,0.455234528179188,49.8246013667426,0.528141977544368,0.010595194977665097,0.00029393356636871383,0.27255003792899457,0.3109920138404528,1.0020135006416708,1.0542265037700826,1.0793904044990175,50057.01967542329,50057.01967542329,919.2996460815779,919.2996460815779,110454.41037918895,110454.41037918895,5,0.6050856741339914
2025-09-09 00:00:00+00:00,0,0,0,8453512524,0.0250870808959007,159322,2681,97.2615966796875,225134,0.0670307735801897,28.468202471733093,473.0,109365.0,2194.0,207074.0,97.15603637695312,0.0209277123212814,32.146338419480756,51006.0,1141.0,118142.0,95.42483520507812,0.0100575797259807,15.591002623240152,131395.14285714287,2580.1428571428573,262597.0,96.77514103480748,0.0212683294500623,28.631156488930507,115443.55555555556,2246.222222222222,226201.77777777778,96.42356279161241,0.018534002204736034,26.207131735496155,212.35933027486965,45.67914780779958,134.96932515337426,22.196900638103912,90.56220480438795,8.721519843147863,149.43457153111947,19.87493191212131,1.9248254090897587,0.10865027709119346,0.42991605180112136,0.42991605180112136,59.40417598806861,0.7076731738734537,0.011908410509250006,0.0001786823149936487,0.19736807686941496,0.2805469512939454,1.0036461859841757,1.1381765073400814,1.1475303183371564,49631.037610327854,49631.037610327854,875.2459336920364,875.2459336920364,103321.41602395142,103321.41602395142,5,0.8814836535854778
2025-09-10 00:00:00+00:00,0,0,0,8453512524,0.0332172624766826,162240,3477,97.34927368164062,290621,0.0615728860541913,66.37686484200614,467.0,159322.0,2681.0,225134.0,97.2615966796875,0.0250870808959007,28.468202471733093,72830.0,1866.0,178234.0,95.95828247070312,0.0171248782426118,17.850494623184204,144168.0,2810.285714285714,278652.28571428574,96.9738540649414,0.023567241483500985,35.56349509161936,120123.2,2369.3,232643.7,96.51613388061523,0.02000232823193069,30.224105046147155,122.76534395166827,1.8315110279810698,86.33440514469453,29.690414024617674,63.055870372656166,29.08800980749242,93.97079503916213,32.407842165926915,1.4495791036716277,0.09014555070678831,0.4085543083841408,0.4085543083841408,46.64749856239218,0.5582509238805046,0.011963994467039659,0.00040912509687444074,0.14218820844378313,0.2545274676698643,1.0047424214576637,1.200167827696898,1.178224915131602,49076.850896889824,49076.850896889824,912.3703012848822,912.3703012848822,99519.60870217152,99519.60870217152,5,0.8976281239107462
