timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_Estimated Revenue,session_session_length,visits_visits_gained,platform_platform_share,daily_rpv,ratings_like_ratio,ccu_playing,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2021-12-30 00:00:00+00:00,0,0,0,648454481,0.0,0.0,0.0,681948,0.374330997467041,0.0,94.6798858642578,19980,0.0,21949.0,708851.0,94.70149993896484,0.4976859390735626,0.0,0.0,13426.0,428198.0,94.72962188720705,0.2741114199161529,0.0,0.0,22135.428571428572,788912.0,94.71193041120257,0.46370966945375713,0.0,0.0,18568.433333333334,651297.2,94.76588389078776,0.4360794832309087,0.0,0.0,0.0,48.81573067183078,-8.970795936033538,59.25996851923643,-3.7952968959626188,36.561620665619834,-24.785699559072448,-0.05250313677855889,-0.022823371035285422,0.0,0.0,0.0,0.0,0.029298378617755874,0.0,-0.007087435041151846,-0.004805537511295932,0.9994306655795311,0.0,1.0633604360795343,0.0,0.0,6205.99251034523,5547.505029031177,277986.5579804204,221349.58002941887,0,0.0
2021-12-31 00:00:00+00:00,0,0,1,648454481,0.0,0.0,0.0,670582,0.3940161764621734,0.0,94.67133331298828,19689,0.0,19980.0,681948.0,94.6798858642578,0.374330997467041,0.0,0.0,14092.0,494446.0,94.7232894897461,0.3082232177257538,0.0,0.0,22935.0,814074.2857142857,94.70450810023716,0.47596580641610275,0.0,0.0,18693.733333333334,652580.1666666666,94.7599090576172,0.4335806091626485,0.0,0.0,0.0,39.71757025262561,-1.4564564564564564,35.62289916391275,-1.666695994416001,27.834684022004865,5.258762733606015,-0.05485047767839202,-0.009033123763768636,0.0,0.0,0.0,0.0,0.029361018695672272,0.0,-0.009814398629319824,-0.0048314418092563274,0.9994153544686672,0.0,1.0977562103972098,0.0,0.0,6206.10273604371,5528.274925379026,277238.7957755982,221345.97531888384,0,0.0
2022-01-01 00:00:00+00:00,0,1,1,648454481,0.0,0.0,0.0,624895,0.3749050498008728,0.0,94.6561508178711,18254,0.0,19689.0,670582.0,94.67133331298828,0.3940161764621734,0.0,0.0,13549.0,470221.0,94.72372436523438,0.3236247599124908,0.0,0.0,23607.14285714286,836170.5714285715,94.69485473632812,0.4832915621144431,0.0,0.0,18789.766666666666,654101.2,94.7534901936849,0.4310358216365178,0.0,0.0,0.0,34.72581002287991,-7.288333587282237,32.89389457297738,-6.813037033502245,15.84560152389094,-4.850340621265159,-0.07133751107878394,-0.01603705639909858,0.0,0.0,0.0,0.0,0.02921126075378943,0.0,-0.012250355311803265,-0.004888383061257754,0.999381178917664,0.0,1.1212329413354216,0.0,0.0,6184.6745950092945,5493.514387255964,276444.2446419708,220981.27435044115,0,0.0
2022-01-02 00:00:00+00:00,0,1,0,648454481,0.0,0.0,0.0,639695,0.4083437025547027,0.0,94.64514923095705,17837,0.0,18254.0,624895.0,94.6561508178711,0.3749050498008728,0.0,0.0,34054.0,1468637.0,94.73099517822266,0.7386715412139893,0.0,0.0,21290.428571428572,717750.2857142857,94.68259102957589,0.43610187087740215,0.0,0.0,18672.666666666668,650108.8666666667,94.74724655151367,0.425865493218104,0.0,0.0,0.0,-47.62142479591237,-2.284430809685545,-56.44294675947834,2.3683978908456638,-44.71917763562415,8.919232422073398,-0.09062075945059922,-0.011622685709267166,0.0,0.0,0.0,0.0,0.027883557189665092,0.0,-0.01241302490233967,-0.005042748032210231,0.9993175999905958,0.0,1.0240366449555367,0.0,0.0,6187.145100044973,5474.467086854869,276498.2685157012,220092.20883274873,0,0.0
2022-01-03 00:00:00+00:00,0,0,0,648454481,0.0,0.0,0.0,513629,0.3177676498889923,0.0,94.64364624023438,15315,0.0,17837.0,639695.0,94.64514923095705,0.4083437025547027,0.0,0.0,27498.0,933209.0,94.71691131591795,0.5455603003501892,0.0,0.0,19550.0,657810.2857142857,94.67212459019252,0.40356006366865976,0.0,0.0,18224.366666666665,633635.8666666667,94.74160664876302,0.4168974389632543,0.0,0.0,0.0,-44.305040366572115,-14.139148960026915,-44.96098944609407,-19.70720421450848,-41.75389050760828,-22.181327175867636,-0.07735163094498843,-0.00158802720993112,0.0,0.0,0.0,0.0,0.029817183575725718,0.0,-0.011682782854349384,-0.005258745611442563,0.9992666151543314,0.0,0.9680080181644625,0.0,0.0,6170.386231610813,5161.307095095663,275521.13328070706,210689.03821733873,0,0.0
2022-01-04 00:00:00+00:00,0,0,0,648454481,0.0,0.0,0.0,468809,0.3309822082519531,0.0,94.6328125,14118,0.0,15315.0,513629.0,94.64364624023438,0.3177676498889923,0.0,0.0,23826.0,765072.0,94.70720672607422,0.4578709304332733,0.0,0.0,18163.14285714286,615487.0,94.6614968436105,0.38543310335704256,0.0,0.0,17773.5,618380.7666666667,94.73615036010742,0.4088547060887019,0.0,0.0,0.0,-40.74540418030723,-7.815866797257587,-38.723544973544975,-8.726142799569336,-27.712770946442955,4.158559994252764,-0.07855181104580167,-0.011446875373832821,0.0,0.0,0.0,0.0,0.03011454533819671,0.0,-0.010883058820447374,-0.0055820605115690786,0.9992119849053065,0.0,0.9427141173065574,0.0,0.0,6127.18904950314,4893.937028398588,273652.41076134145,205253.8767121283,0,0.0
2022-01-05 00:00:00+00:00,0,0,0,648454481,0.0,0.0,0.0,434107,0.2914136052131653,0.0,94.63262176513672,12733,0.0,14118.0,468809.0,94.6328125,0.3309822082519531,0.0,0.0,21949.0,708851.0,94.70149993896484,0.4976859390735626,0.0,0.0,16846.571428571428,576237.8571428572,94.65165710449219,0.35596562709127155,0.0,0.0,17670.366666666665,612950.5666666667,94.7306302388509,0.40260231693585713,0.0,0.0,0.0,-41.98824547815391,-9.810171412381353,-38.75906220065994,-7.40216164792058,-41.44628523047511,-11.954903330836164,-0.07273187211661591,-0.00020155256749143646,0.0,0.0,0.0,0.0,0.02933141061671289,0.0,-0.008262089320587656,-0.005821883187807204,0.9991663400300452,0.0,0.8841618940508588,0.0,0.0,6175.151618906459,4968.405881049811,273170.4315490354,207975.55316574813,0,0.0
2022-01-06 00:00:00+00:00,0,0,0,648454481,0.0,0.0,0.0,411354,0.2876276075839996,0.0,94.62699127197266,12381,0.0,12733.0,434107.0,94.63262176513672,0.2914136052131653,0.0,0.0,19980.0,681948.0,94.6798858642578,0.374330997467041,0.0,0.0,15761.0,537581.5714285715,94.64410073416573,0.3435794285365513,0.0,0.0,17571.6,609294.1333333333,94.72482706705729,0.3964908848206202,0.0,0.0,0.0,-38.033033033033036,-2.7644702740909466,-39.67956501082194,-5.241334509694617,-23.162225535617175,-1.299183552667793,-0.05586676811268898,-0.005949843784347486,0.0,0.0,0.0,0.0,0.03009809045714772,0.0,-0.006872177124022939,-0.0060046169463458,0.999147780625301,0.0,0.8665506363204112,0.0,0.0,6253.822968375405,5045.1049174012205,274325.6641731264,210594.79933548716,0,0.0
2022-01-07 00:00:00+00:00,0,0,0,648454481,0.0,0.0,0.0,496235,0.3359196186065674,0.0,94.61678314208984,15271,0.0,12381.0,411354.0,94.62699127197266,0.2876276075839996,0.0,0.0,19689.0,670582.0,94.67133331298828,0.3940161764621734,0.0,0.0,15129.857142857143,512674.85714285716,94.63630785260882,0.33527992027146475,0.0,0.0,17569.666666666668,607958.2333333333,94.71867090861002,0.39218348264694214,0.0,0.0,0.0,-22.438925288232003,23.34221791454649,-25.9993557834836,20.63453862123621,-14.744713878817983,16.789769044845414,-0.05762057952442001,-0.010787757008434706,0.0,0.0,0.0,0.0,0.030773664143673576,0.0,-0.005908693586072943,-0.00617311708919074,0.9991304453999289,0.0,0.8549057650479787,0.0,0.0,6191.021547547492,5046.004970362129,274241.3890399676,211199.96674890092,0,0.0
2022-01-08 00:00:00+00:00,0,1,0,648454481,0.0,0.0,0.0,523687,0.2819704711437225,0.0,94.6063995361328,15748,0.0,15271.0,496235.0,94.61678314208984,0.3359196186065674,0.0,0.0,18254.0,624895.0,94.6561508178711,0.3749050498008728,0.0,0.0,14771.857142857143,498216.5714285714,94.6292005266462,0.32200355189187185,0.0,0.0,17609.266666666666,608166.4333333333,94.71222025553385,0.38736384312311806,0.0,0.0,0.0,-13.72849786348198,3.123567546329653,-16.19600092815593,5.532056384575856,-24.78883085370859,-16.0601359594989,-0.052560009369095884,-0.01097438066717249,0.0,0.0,0.0,0.0,0.030071340187287087,0.0,-0.00627844674246101,-0.006337115974128537,0.9991234528272733,0.0,0.8312689932434598,0.0,0.0,6067.871274812269,5026.1939733232575,271705.2336371194,211110.71809208914,0,0.0
