timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ccu_playing,daily_Estimated Revenue,ratings_like_ratio,daily_rpv,visits_visits_gained,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-12-29 00:00:00+00:00,0,1,0,2956631811,0.0023760818876326,163,117599.0,37.897647857666016,0.0143951838448073,87036,3.3712033927440643,0.0,79920.0,169.0,58188.0,37.822750091552734,0.0019154722103849,3.398055503765742,16658.0,22.0,12154.0,38.199859619140625,0.000246258219704,3.3424724439779916,47384.28571428572,81.14285714285714,34856.857142857145,38.05222865513393,0.0010146737082062714,3.358486939044226,20509.590909090908,33.81818181818182,15161.772727272728,38.156067241321914,0.00043023532568684593,3.4083645596648706,605.9610997718813,47.145895895895904,640.9090909090909,-3.5502958579881616,616.1099226592069,49.57723241905547,864.8741432828627,24.046795080109472,-0.7911331729689941,0.19802305737151027,1.1409890904958355,1.3786090416137446,717.0670731707318,1.3511380217608604,0.0018727667543688316,2.8666695516531158e-05,-0.05710969652448182,-0.010409832808474061,0.9972785825768876,2.3103476770608116,2.3584156103090868,32885.01707172572,28274.707467071785,57.60136788668809,49.19991905107197,24338.84477887826,20775.938440627528,14,1.0
2024-12-30 00:00:00+00:00,0,0,0,2956631811,0.0029237766284495,264,150518.0,37.73972702026367,0.0181914249576998,116818,3.195857266585032,0.0,117599.0,163.0,87036.0,37.897647857666016,0.0023760818876326,3.3712033927440643,14906.0,24.0,10656.0,38.17280578613281,0.0002582799934316,3.4192220270633698,66757.42857142857,115.42857142857143,50022.857142857145,37.990360260009766,0.001395458941780257,3.3265776875473207,26162.130434782608,43.82608695652174,19581.608695652172,38.13796549258025,0.0005386501649373961,3.3991251121396604,909.7812961223669,27.992584970960642,1000.0,61.963190184049076,996.265015015015,34.21802472540099,1032.018237108946,23.05033103731089,-1.1345217019034681,-0.4167035326188451,1.1648642884427787,1.4793892798176704,567.9924528301887,1.288471909535264,0.002259906350850461,2.123225152030662e-05,-0.07336671011788419,-0.01363404089283082,0.9961297035470023,2.551681665904181,2.5906590819338975,45509.75006680279,38703.975302409,80.16538536668436,67.9282055314239,34772.93659357316,29348.31315694486,15,1.0
2024-12-31 00:00:00+00:00,0,0,0,2956631811,0.0025945543311536,209,142693.0,37.46630859375,0.017013543395441,113197,3.109241336584091,0.0,150518.0,264.0,116818.0,37.73972702026367,0.0029237766284495,3.195857266585032,17653.0,12.0,12603.0,38.145790100097656,0.0003217044577468,3.4556819200515747,84620.28571428571,143.57142857142858,64393.42857142857,37.89329147338867,0.0017201517808383715,3.2770861756233947,31017.583333333332,50.708333333333336,23482.25,38.10997978846232,0.000624312838529738,3.387046621491512,708.3215317509772,-5.198713775096664,1641.6666666666667,-20.833333333333336,798.1750376894389,-3.099693540379056,706.5024492746271,-11.260172685301505,-1.7812752195318082,-0.7244843778728582,1.0691442536738378,1.441329932840795,679.4904761904762,1.2605611406561954,0.0018463223731868055,2.1789573048510036e-05,-0.10731084006173162,-0.018714524973993736,0.9943141319865184,2.728139223643118,2.755272156326856,52127.579069355095,44706.57130271709,86.92209471389049,74.50093618709515,40552.875329013965,34482.38245860833,15,0.9480128622490334
2025-01-01 00:00:00+00:00,0,0,1,2956631811,0.0023921551182866,205,138560.0,37.4413948059082,0.0162927138329414,110989,3.066510627667109,0.0,142693.0,209.0,113197.0,37.46630859375,0.0025945543311536,3.109241336584091,17741.0,26.0,13858.0,38.145790100097656,0.0003300299867987,3.156320502360662,101880.14285714286,169.14285714285714,78269.28571428571,37.79266357421875,0.0020147410853366427,3.264256193524315,35319.28,56.88,26982.52,38.083236389160156,0.0006950265297200124,3.374225181738536,681.0157262837495,-2.896427995767137,688.4615384615385,-1.9138755980861233,700.9020060614807,-1.9505817291977756,624.8296257835752,-7.800924052224733,-1.8465872442045672,-0.0664965105368065,0.9610373982690105,1.3806874424885074,672.6213592233009,1.2484007568249391,0.0018470132444364357,2.2131123675977434e-05,-0.11965710776192734,-0.02272671039287876,0.9923700598349326,2.8845475575137107,2.898797382811085,55821.033532114096,48764.88637373549,90.89182678230301,79.19191877963307,43927.24100702218,38023.53007472259,15,0.920554352303379
2025-01-02 00:00:00+00:00,0,0,0,2956631811,0.001561724115163,135,91408.0,37.22772216796875,0.0106356224629224,70159,3.216509689887365,0.0,138560.0,205.0,110989.0,37.4413948059082,0.0023921551182866,3.066510627667109,29885.0,56.0,21992.0,38.16254425048828,0.0006080729654058,3.379331807295481,110669.14285714286,180.42857142857142,85150.28571428571,37.65911756243025,0.002150976963873386,3.240995891037442,37476.53846153846,59.88461538461539,28643.153846153848,38.05033199603741,0.0007283610522370505,3.3681592012827215,205.8658189727288,-34.030023094688225,141.07142857142856,-34.14634146341463,219.0205529283376,-36.787429384894,156.83169685413935,-34.71476397059079,-2.4495800814107627,-0.5706855715368109,0.854366081976793,1.3082717256466796,672.1176470588235,1.3028506271379703,0.0019241733181299887,3.5188107187337845e-05,-0.12734644753592134,-0.027513607709835332,0.989718501440463,2.9530246762443317,2.953174057381276,54620.53901300707,49029.495644341085,88.05995085766823,79.08998769658619,42964.37148375972,38205.46570603982,15,0.6072894936153815
2025-01-03 00:00:00+00:00,0,0,0,2956631811,0.001499137841165,162,88312.0,37.23822021484375,0.0101963816064276,67861,3.240211029847463,0.0,91408.0,135.0,70159.0,37.22772216796875,0.001561724115163,3.216509689887365,53986.0,118.0,39665.0,38.018272399902344,0.0012930744560435,3.3295934200286865,115572.85714285714,186.71428571428572,89178.28571428571,37.547681535993306,0.002180414590319314,3.2282269781544097,39359.333333333336,63.666666666666664,30095.666666666668,38.02025378191912,0.0007569083407158633,3.3634203801184523,63.583151187344875,-3.3870120777174884,37.28813559322033,19.999999999999996,71.08533972015631,-3.2754172664946735,15.935925743363999,-4.007511531027852,-2.0517823031343196,0.028199541265605532,0.7570465414255596,1.2465323588729809,541.7914110429448,1.301346850962247,0.002387197547964988,3.6690079941203027e-05,-0.12113475799560504,-0.031011052766271453,0.9875705131102898,2.936351999767708,2.880685114735474,52638.635669884265,49062.68262366795,85.35485076696315,80.00528828675111,41449.006683573796,38216.24467220914,15,0.5867205251199192
2025-01-04 00:00:00+00:00,0,1,0,2956631811,0.0031881504692137,286,122681.0,37.13545227050781,0.0140444177716716,87310,3.3574732641379037,0.0,88312.0,162.0,67861.0,37.23822021484375,0.001499137841165,3.240211029847463,79920.0,169.0,58188.0,37.822750091552734,0.0019154722103849,3.398055503765742,121681.57142857143,203.42857142857142,93338.57142857143,37.44949613298689,0.002362225770152,3.222429515350433,42335.107142857145,71.60714285714286,32139.035714285714,37.988653727940154,0.0008437384167336433,3.363207983119147,53.50475475475476,38.91770087870279,69.23076923076923,76.54320987654322,50.04811988726199,28.660055112656746,66.44201110978607,112.66559896427842,-1.8171545415953783,-0.27597437187659724,0.669780203862419,1.1965271503177701,427.45993031358887,1.4051035951941908,0.003275646825714973,2.7367285047015076e-05,-0.12600667136056298,-0.03434095502747887,0.9858074045262435,2.874247395145704,2.799713422196494,51789.31902036756,50655.105108040334,92.40727458162802,89.0461134326497,40419.90132062708,39029.469027316176,15,0.8150586640800436
2025-01-05 00:00:00+00:00,0,1,0,2956631811,0.0032139010727405,246,204697.0,37.14103317260742,0.023131856133939,137760,3.6634327868620553,0.0,122681.0,286.0,87310.0,37.13545227050781,0.0031881504692137,3.3574732641379037,117599.0,163.0,87036.0,37.897647857666016,0.0023760818876326,3.3712033927440643,134124.14285714287,215.28571428571428,100584.85714285714,37.34140832083566,0.0024819142251674142,3.2641765716530027,47933.793103448275,77.62068965517241,35781.137931034486,37.959425432928676,0.0009254681634925004,3.373560562558558,74.06355496220205,66.85305793073093,50.920245398773,-13.98601398601399,58.279332689921404,57.782613675409465,35.26053497855908,0.8076972456432241,-1.9964687199064413,0.015028501764180469,0.6474664785147245,1.213470552609954,828.7327935222672,1.4858849747025646,0.0017857013233063058,1.7896768834390445e-05,-0.0950345993041982,-0.036752518527026615,0.9837190077287918,2.798112441627204,2.68179319729514,58760.311533942135,58166.24640593258,91.24116696672917,93.24561031150223,43131.02979358302,43053.202538689715,16,1.0
2025-01-06 00:00:00+00:00,0,0,0,2956631811,0.0031938615720719,221,162126.0,37.43687057495117,0.0180691769053234,100791,3.9586040576299033,0.0,204697.0,246.0,137760.0,37.14103317260742,0.0032139010727405,3.6634327868620553,150518.0,264.0,116818.0,37.73972702026367,0.0029237766284495,3.195857266585032,135782.42857142858,209.14285714285714,98295.28571428571,37.298143114362446,0.002520497788542043,3.3731403989451274,51740.2,82.4,37948.13333333333,37.94200693766276,0.0010010812771118138,3.393062012394269,7.71203444106352,-20.797080562978454,-16.287878787878785,-10.162601626016265,-13.719632248454861,-26.83580139372822,9.237536855393369,-0.6235257469052291,-0.8024871116579235,0.7965244288409723,0.5657890501479058,1.1758435104339175,730.2972972972973,1.608520517501389,0.0021926343360584174,2.4416686040140774e-05,-0.027903829302106532,-0.036567144850071356,0.9830303171796326,2.6243120160229103,2.517775375655658,57297.41669497483,60838.37839855297,85.62928019301357,95.28997486800397,40611.33082407173,43937.88604047476,16,0.7920291943702155
2025-01-07 00:00:00+00:00,0,0,0,2956631811,0.002674117218703,211,146613.0,37.29763412475586,0.0161690551729196,92054,3.86749612291654,0.0,162126.0,221.0,100791.0,37.43687057495117,0.0031938615720719,3.9586040576299033,142693.0,209.0,113197.0,37.46630859375,0.0025945543311536,3.109241336584091,136342.42857142858,209.42857142857142,95274.85714285714,37.274046761649,0.002531863915334814,3.481462511278334,56553.9,89.26666666666667,40834.566666666666,37.9121462504069,0.001086630063461254,3.4171965761317145,2.7471564827987294,-9.56848377188113,0.9569377990430672,-4.524886877828049,-18.678056838962164,-8.668432697363848,3.0665338780562212,-16.273227303077352,-0.45020306329905946,-0.37192331532239775,0.4799699176914739,1.104693278913443,691.5707547169811,1.592667427081636,0.002292107978925642,2.6378764121547328e-05,-0.003934723990301965,-0.038990266012801034,0.9831689959058687,2.410840429597757,2.330014602458211,53027.727894299474,62474.71322634297,74.56514962408069,96.92831810453906,36711.79953441326,44569.85339401923,16,0.7162440094383405
2025-01-08 00:00:00+00:00,0,0,0,2956631811,0.0027044692542403,188,142713.0,37.02101516723633,0.0155830917575463,90635,3.865165750185649,0.0,146613.0,211.0,92054.0,37.29763412475586,0.002674117218703,3.86749612291654,138560.0,205.0,110989.0,37.4413948059082,0.0023921551182866,3.066510627667109,136935.7142857143,207.0,92367.14285714286,37.21399252755301,0.002576480220471057,3.595556100209554,61173.23333333333,95.26666666666667,43754.36666666667,37.87306493123372,0.0011723028374641402,3.4355845299032,2.997257505773665,-2.6600642507826677,-8.292682926829265,-10.900473933649291,-18.338754290965774,-1.5414865187824534,13.055764384434966,1.1350301073197233,-1.1227670359266084,-0.7416528260057342,0.3878144960443061,1.0393205014712943,755.0952380952381,1.5745730173441017,0.0020742309898936404,2.7083297715610585e-05,-0.007138388497488899,-0.0427994402417615,0.9825978593262154,2.23849070621379,2.1977940666290245,46308.12564262307,63578.5955446205,60.69274989741272,97.29476483535903,31456.425859808467,44876.71066107086,16,0.6971914585948988
2025-01-09 00:00:00+00:00,0,0,0,2956631811,0.0037810471840202,275,147149.0,36.900367736816406,0.0159110599398842,86358,4.165285428365071,0.0,142713.0,188.0,90635.0,37.02101516723633,0.0027044692542403,3.865165750185649,91408.0,135.0,70159.0,37.22772216796875,0.001561724115163,3.216509689887365,144898.7142857143,227.0,94681.28571428571,37.167227608816965,0.002893526373164943,3.7310954914206547,65928.73333333334,104.06666666666666,46524.666666666664,37.82996203104655,0.0012939744614413504,3.464674354592959,60.98043934885349,3.1083363113381335,103.70370370370372,46.27659574468086,23.088983594406987,-4.71892756661334,142.10724207364663,39.80736435039698,-0.87932973625231,-0.3258890386309443,0.30425784212439344,0.9786427570743012,533.1485507246376,1.7039220000231592,0.003184381477321414,2.830639095049318e-05,-0.03877966744558886,-0.046865321107382854,0.9824812295162844,2.197808253847553,2.236154158670072,38879.26236532048,64520.677359749716,51.5713524701883,101.26814297502052,25658.30487589537,44855.24749783411,16,0.7188625138619521
2025-01-10 00:00:00+00:00,0,0,0,2956631811,0.0031505250371992,280,118879.0,38.31440353393555,0.0127468274190617,72644,3.959841390450795,0.0,147149.0,275.0,86358.0,36.900367736816406,0.0037810471840202,4.165285428365071,88312.0,162.0,67861.0,37.23822021484375,0.001499137841165,3.240211029847463,149265.42857142858,243.85714285714286,95364.57142857143,37.32096808297293,0.003129438829741257,3.8338998286497024,69745.4,113.1,48838.8,37.833993657430014,0.0013954637882609736,3.4877775473727124,34.61251019114051,-19.211819312397637,72.83950617283949,1.8181818181818077,7.048230942662204,-15.880404826420246,110.15579426311355,-16.67586031419469,2.88999665634615,3.8320371417554178,0.24767363683065857,0.919625611463751,423.05693950177937,1.6364374698878106,0.003854360245027187,3.3309567550898343e-05,0.09427383967808262,-0.04123304577107118,0.9864400893254278,2.140147286723262,2.242579747369269,32796.7306974271,64139.65612178389,48.96848055547659,104.52993301706323,21933.497896050336,44331.849157042365,16,0.5807559465942344
2025-01-11 00:00:00+00:00,0,1,0,2956631811,0.0044282185845077,392,220548.0,41.773563385009766,0.0234220162649967,117677,4.571210265159607,0.0,118879.0,280.0,72644.0,38.31440353393555,0.0031505250371992,3.959841390450795,122681.0,286.0,87310.0,37.13545227050781,0.0031881504692137,3.3574732641379037,163246.42857142858,259.0,99702.71428571429,37.983555385044646,0.0033065914176404,4.00729082879566,76929.1,125.8,52647.26666666667,37.952771504720054,0.0015404945338862368,3.5195169266727238,79.77355906782631,85.52309491163284,37.06293706293706,39.99999999999999,34.78066659031038,61.991355101591324,38.89616024302143,40.554940278918195,12.489712204704828,9.028353652981691,0.2581344433529029,0.8911949046343882,561.1908396946565,1.8741650945801254,0.00333112391441051,2.0726506423332713e-05,0.544835363115583,-0.013221747511883748,1.000811110206293,2.1220374158989066,2.146448004134617,36774.86533782796,68558.82193810932,66.04564688552512,114.37850051172356,20540.765728394636,45194.99628234213,17,1.0
2025-01-12 00:00:00+00:00,0,1,0,2956631811,0.004813308827579,400,246203.0,44.503170013427734,0.0257910870801754,129951,4.635443488756816,0.0,220548.0,392.0,117677.0,41.773563385009766,0.0044282185845077,4.571210265159607,204697.0,246.0,137760.0,37.14103317260742,0.0032139010727405,3.6634327868620553,169175.85714285713,281.0,98587.14285714286,39.03528921944754,0.0035350782397601858,4.146149500494912,84937.63333333333,138.73333333333332,56829.96666666667,38.162536239624025,0.0016971951352994633,3.565055215358734,20.27679936686908,11.632388414313443,62.601626016260155,2.0408163265306145,-5.66855400696864,10.430245502519607,49.76530760091757,8.696279005254004,19.82211105061584,6.5342920431764595,0.29796334052963475,0.8690196364768091,613.9725685785536,1.8945687638512683,0.0030780595912336863,1.8827653038767916e-05,1.1230051858084555,0.030814449832224467,1.0228693652419605,1.9917656108798707,2.0828943980778236,45186.14059131911,73812.47124253384,76.72614351641232,122.7006262337765,22155.1873835452,46373.67407342031,18,1.0
