timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,session_session_length,sort_sort_position,visits_visits_gained,ratings_like_ratio,daily_rpv,platform_platform_share,ccu_playing,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-25 00:00:00+00:00,1,0,0,8338286268,101941,34.91272862752279,489.0,13570,91.01932525634766,0.218659334754411,0.0116243660449981,1478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101941.0,1478.0,13570.0,91.01932525634766,0.0116243660449981,34.91272862752279,101941.0,1478.0,13570.0,91.01932525634766,0.0116243660449981,34.91272862752279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.92562542258283,7.511679316188932,0.10890870238007516,0.0003424763946903415,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-08-26 00:00:00+00:00,1,0,0,8338286268,101537,48.56670014063517,478.0,53162,91.12676239013672,0.2030597385828635,0.0111062200739979,1367,101941.0,1478.0,13570.0,91.01932525634766,0.0116243660449981,34.91272862752279,0.0,0.0,0.0,0.0,0.0,0.0,101739.0,1422.5,33366.0,91.07304382324219,0.011365293059497999,41.73971438407898,101739.0,1422.5,33366.0,91.07304382324219,0.011365293059497999,41.73971438407898,0.0,-0.39630766816100005,0.0,-7.510148849797027,0.0,291.76123802505526,0.0,-4.457412722504161,0.0,0.11803771725011902,0.002807882322406994,0.002807882322406994,74.22295321637426,1.9099185523766529,0.025713372082087165,0.0004783105846149734,0.0,0.0,1.0,1.0,1.0,285.6711395993652,285.6711395993652,78.48885271170677,78.48885271170677,27995.77168073779,27995.77168073779,1,0.99603692331839
2025-08-27 00:00:00+00:00,1,0,0,8338286268,147627,50.05391184488932,444.0,52873,91.3615951538086,0.2691696037402311,0.0115613248199224,1362,101537.0,1367.0,53162.0,91.12676239013672,0.0111062200739979,48.56670014063517,0.0,0.0,0.0,0.0,0.0,0.0,117035.0,1402.3333333333333,39868.333333333336,91.16922760009766,0.011430636979639466,44.51111353768243,117035.0,1402.3333333333333,39868.333333333336,91.16922760009766,0.011430636979639466,44.51111353768243,0.0,45.39232004097029,0.0,-0.3657644476956823,0.0,-0.5436213836951254,0.0,4.097746514045775,0.0,0.2576990090644271,0.22637859801374782,0.22637859801374782,108.3103448275862,2.7920528047811777,0.025759352422740855,0.0003390543246869789,0.17113494873045548,0.0,1.0,1.0,1.0,26494.219218538976,26494.219218538976,65.57692683660413,65.57692683660413,22775.483141600605,22775.483141600605,2,1.0
2025-08-28 00:00:00+00:00,1,0,0,8338286268,154760,72.40596755345662,399.0,53460,91.57737731933594,0.2566383051710496,0.0115015683695673,1334,147627.0,1362.0,52873.0,91.3615951538086,0.0115613248199224,50.05391184488932,0.0,0.0,0.0,0.0,0.0,0.0,126466.25,1385.25,43266.25,91.27126502990723,0.011448369827121425,51.48482704162598,126466.25,1385.25,43266.25,91.27126502990723,0.011448369827121425,51.48482704162598,0.0,4.831771965832798,0.0,-2.055800293685761,0.0,1.1102074782970428,0.0,-0.5168650763286875,0.0,0.2361847614022805,0.22694715579712377,0.22694715579712377,115.9250936329588,2.8948205233721778,0.024952769308467855,0.0004678566793536913,0.19089889526366585,0.0,1.0,1.0,1.0,28701.155741828003,28701.155741828003,63.51574607922037,63.51574607922037,19798.950449876545,19798.950449876545,3,1.0
2025-08-29 00:00:00+00:00,1,0,0,8338286268,165145,45.099531968434654,368.0,46670,91.68545532226562,0.2520333040152132,0.0080695189535617,1142,154760.0,1334.0,53460.0,91.57737731933594,0.0115015683695673,72.40596755345662,0.0,0.0,0.0,0.0,0.0,0.0,134202.0,1336.6,43947.0,91.3541030883789,0.01077259965240948,50.207768026987715,134202.0,1336.6,43947.0,91.3541030883789,0.01077259965240948,50.207768026987715,0.0,6.710390281726553,0.0,-14.3928035982009,0.0,-12.70108492330715,0.0,-29.839838409226605,0.0,0.11801823342549866,0.22564822947999638,0.22564822947999638,144.4838145231846,3.538492854234964,0.02446915643547385,0.0002730888545192415,0.17828750610351146,0.17828750610351146,1.0,1.0,1.0,30282.443692674475,30282.443692674475,121.90077932482627,121.90077932482627,17213.829672678883,17213.829672678883,4,1.0
2025-08-30 00:00:00+00:00,1,1,0,8338286268,141830,47.62233050664266,364.0,50681,91.7243194580078,0.2010167337383496,0.0079757329076528,1185,165145.0,1142.0,46670.0,91.68545532226562,0.0080695189535617,45.099531968434654,0.0,0.0,0.0,0.0,0.0,0.0,135473.33333333334,1311.3333333333333,45069.333333333336,91.41580581665039,0.010306455194950033,49.77686177359687,135473.33333333334,1311.3333333333333,45069.333333333336,91.41580581665039,0.010306455194950033,49.77686177359687,0.0,-14.117896394077933,0.0,3.76532399299474,0.0,8.594386115277475,0.0,-1.1622259821015168,0.0,0.04238855073093184,0.2012490113902515,0.2012490113902515,119.58684654300168,2.798429422674717,0.023381082040961287,0.00033576813606787416,0.15476662772042754,0.15476662772042754,1.0,1.0,1.0,27263.87440307534,27263.87440307534,125.372511607077,125.372511607077,15640.02999570866,15640.02999570866,4,0.8588210360592207
2025-08-31 00:00:00+00:00,1,1,0,8338286268,163198,46.137711683909096,368.0,64074,92.0678482055664,0.2158895321109897,0.0103676561266183,1323,141830.0,1185.0,50681.0,91.7243194580078,0.0079757329076528,47.62233050664266,0.0,0.0,0.0,0.0,0.0,0.0,139434.0,1313.0,47784.28571428572,91.50895472935268,0.010315198185188357,49.25698318935576,139434.0,1313.0,47784.28571428572,91.50895472935268,0.010315198185188357,49.25698318935576,0.0,15.065923993513364,0.0,11.64556962025316,0.0,26.426076833527357,0.0,29.9900115344939,0.0,0.3745230813251066,0.19367194517117314,0.19367194517117314,123.26132930513594,2.546984003121342,0.020647678501755754,0.00028270829897186317,0.16659082685197926,0.16659082685197926,1.0,1.0,1.0,27004.454002997358,27004.454002997358,114.5338377947757,114.5338377947757,15982.455388271703,15982.455388271703,4,0.9882103605922068
2025-09-01 00:00:00+00:00,0,0,1,8338286268,161779,56.45301755269369,380.0,64180,92.3113021850586,0.1969635359780486,0.0122317830100655,1531,163198.0,1323.0,64074.0,92.0678482055664,0.0103676561266183,46.137711683909096,101941.0,1478.0,13570.0,91.01932525634766,0.0116243660449981,34.91272862752279,147982.2857142857,1320.5714285714287,55014.28571428572,91.69352286202567,0.010401972037340843,52.33416732152303,142227.125,1340.25,49833.75,91.60924816131592,0.010554771288298,50.156487484773,58.69865902826143,-0.8694959497052679,3.5859269282814576,15.721844293272857,372.95504789977895,0.16543371726440714,5.22537713210407,17.98021520660944,1.419453423843997,0.26442887961126704,0.18435131636249974,0.18435131636249974,105.59986945169713,2.5206681104999924,0.02385441174179274,0.0003489492987556786,0.18260955810547036,0.17792283921015223,1.0009199366046686,1.0404645788508045,0.9855232058768943,26219.757716203796,26219.757716203796,131.0896639708867,131.0896639708867,15891.823133297197,15891.823133297197,4,0.9796179115322898
2025-09-02 00:00:00+00:00,0,0,0,8338286268,157506,49.11621459325155,397.0,52601,92.43509674072266,0.1775324505190629,0.0099810827523469,1168,161779.0,1531.0,64180.0,92.3113021850586,0.0122317830100655,56.45301755269369,101537.0,1367.0,53162.0,91.12676239013672,0.0111062200739979,48.56670014063517,155977.85714285713,1292.142857142857,54934.142857142855,91.88042776925224,0.010241238134247843,52.412669386182515,143924.77777777778,1321.111111111111,50141.22222222222,91.70100911458333,0.010491028117636768,50.040901607937286,55.12177826802051,-2.641257517972051,-14.557425018288217,-23.709993468321354,-1.0552650389375917,-18.04144593331256,-10.130695359487717,-18.400426625182153,1.43573009319109,0.1341055241706801,0.17404605691457742,0.17404605691457742,134.7356715141146,2.994296794798677,0.022204478917151438,0.0003118351222056896,0.1810981205531587,0.1796025594075516,1.001956561398847,1.0837456868176618,0.9761901330748514,25049.540064529017,25049.540064529017,135.39981946483942,135.39981946483942,14894.030337502487,14894.030337502487,4,0.9537436797965424
2025-09-03 00:00:00+00:00,0,0,0,8338286268,153456,47.8756472269694,411.0,46488,92.61817169189452,0.164198104543088,0.0091391513124108,1016,157506.0,1168.0,52601.0,92.43509674072266,0.0099810827523469,49.11621459325155,147627.0,1362.0,52873.0,91.3615951538086,0.0115613248199224,50.05391184488932,156810.57142857142,1242.7142857142858,54022.0,92.0599387032645,0.009895213347460472,52.101488726479666,144877.9,1290.6,49775.9,91.79272537231445,0.01035584043711417,49.8243761698405,3.94846471173973,-2.5713306159765303,-25.40381791483113,-13.013698630136982,-12.076106897660432,-11.621452063648984,-20.950656998562366,-8.435271611570727,1.3753881332418283,0.19805783476960492,0.16433482655519877,0.16433482655519877,150.89085545722713,3.3009098926627805,0.021854632278603542,0.0003119808625671647,0.1860231672014515,0.18064709287701136,1.0029110512828356,1.0823636415807478,0.9555200669177113,23808.48456818143,23808.48456818143,160.0168046730648,160.0168046730648,14089.667399670345,14089.667399670345,4,0.9292197765599928
