timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ccu_playing,daily_rpv,ratings_like_ratio,sort_sort_position,visits_visits_gained,session_session_length,daily_Estimated Revenue,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-03 00:00:00+00:00,1,1,0,8214054500,0.055147185921669,7438,0.0219908821158892,97.44336700439452,440.0,278168,19.86835983821324,147627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147627.0,7438.0,278168.0,97.44336700439452,0.055147185921669,19.86835983821324,147627.0,7438.0,278168.0,97.44336700439452,0.055147185921669,19.86835983821324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.845006049200162,0.530709748390367,0.026739140594386864,0.00013458395316751052,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-08-04 00:00:00+00:00,1,0,0,8214054500,0.1403220146894455,18071,0.0196436595664068,97.42979431152344,421.0,1805746,16.379900256792705,148905,147627.0,7438.0,278168.0,97.44336700439452,0.055147185921669,19.86835983821324,0.0,0.0,0.0,0.0,0.0,0.0,148266.0,12754.5,1041957.0,97.43658065795898,0.09773460030555725,18.124130047502973,148266.0,12754.5,1041957.0,97.43658065795898,0.09773460030555725,18.124130047502973,0.0,0.8656952996403122,0.0,142.9550954557677,0.0,549.1566247735182,0.0,154.45000020265533,0.0,-0.013928801198415108,0.006095008068986873,0.006095008068986873,8.239541832669323,0.08246171805906365,0.010007492744000129,0.00011000161347959589,0.0,0.0,1.0,1.0,1.0,903.6824663564078,903.6824663564078,7518.66640435656,7518.66640435656,1080160.762591384,1080160.762591384,2,1.0
2025-08-05 00:00:00+00:00,1,0,0,8214054500,0.1023502722382545,13314,0.017406473609928,97.3592529296875,331.0,2208898,16.130589087804157,170314,148905.0,18071.0,1805746.0,97.42979431152344,0.1403220146894455,16.379900256792705,0.0,0.0,0.0,0.0,0.0,0.0,155615.33333333334,12941.0,1430937.3333333333,97.41080474853516,0.09927315761645633,17.459616394270032,155615.33333333334,12941.0,1430937.3333333333,97.41080474853516,0.09927315761645633,17.459616394270032,0.0,14.377623316879884,0.0,-26.323944441370152,0.0,22.32606357704794,0.0,-27.06043134801648,0.0,-0.07240226907426761,0.08190354284978542,0.08190354284978542,12.791137814494931,0.07710357060236797,0.006027437198350852,9.471032550159503e-05,-0.042057037353519636,0.0,1.0,1.0,1.0,12745.447121750309,12745.447121750309,5326.30444116744,5326.30444116744,1018474.710378875,1018474.710378875,3,1.0
2025-08-06 00:00:00+00:00,1,0,0,8214054500,0.0751260593533515,9779,0.0157536165257979,97.31675720214844,290.0,1599065,18.955387314160664,184847,170314.0,13314.0,2208898.0,97.3592529296875,0.1023502722382545,16.130589087804157,0.0,0.0,0.0,0.0,0.0,0.0,162923.25,12150.5,1472969.25,97.38729286193848,0.09323638305068013,17.83355912424269,162923.25,12150.5,1472969.25,97.38729286193848,0.09323638305068013,17.83355912424269,0.0,8.53306246110126,0.0,-26.55099894847529,0.0,-27.608019926678374,0.0,-26.59906250325309,0.0,-0.0436483706071078,0.11012630018667473,0.11012630018667473,18.900511247443763,0.11559685466391005,0.006115444890955095,0.00010254580690167415,-0.04503707885742742,0.0,1.0,1.0,1.0,17942.134736888653,17942.134736888653,4627.372220458029,4627.372220458029,835819.2897962952,835819.2897962952,4,1.0
2025-08-07 00:00:00+00:00,1,0,0,8214054500,0.1381910294294357,17922,0.0144061580155596,97.27525329589844,263.0,2384380,17.630011359850567,196317,184847.0,9779.0,1599065.0,97.31675720214844,0.0751260593533515,18.955387314160664,0.0,0.0,0.0,0.0,0.0,0.0,169602.0,13304.8,1655251.4,97.36488494873046,0.10222731232643123,17.792849571364265,169602.0,13304.8,1655251.4,97.36488494873046,0.10222731232643123,17.792849571364265,0.0,6.205131811714559,0.0,83.27027303405256,0.0,49.110886674400355,0.0,83.945531841969,0.0,-0.04264826268696176,0.12707123094382608,0.12707123094382608,10.953356022987224,0.08233457656305766,0.007516416210328803,8.980333621904546e-05,-0.04492645263672701,-0.04492645263672701,1.0,1.0,1.0,21551.534910534792,21551.534910534792,4766.704595420194,4766.704595420194,830710.1329223089,830710.1329223089,5,1.0
2025-08-08 00:00:00+00:00,1,0,0,8214054500,0.1949014514684677,29431,0.0122165740446161,97.25318908691406,253.0,3495099,21.644846479098003,201326,196317.0,17922.0,2384380.0,97.27525329589844,0.1381910294294357,17.630011359850567,0.0,0.0,0.0,0.0,0.0,0.0,174889.33333333334,15992.5,1961892.6666666667,97.34626897176106,0.1176730021834373,18.434849055986557,174889.33333333334,15992.5,1961892.6666666667,97.34626897176106,0.1176730021834373,18.434849055986557,0.0,2.5514856074614123,0.0,64.21716326302868,0.0,46.58313691609559,0.0,41.03770141461316,0.0,-0.022682242643212724,0.1327871440715854,0.1327871440715854,6.840377820059799,0.057602357586335154,0.008420646047323396,0.0001075108975899805,-0.04162881033760537,-0.04162881033760537,1.0,1.0,1.0,23223.055101916856,23223.055101916856,7843.440947696362,7843.440947696362,1056521.0165867344,1056521.0165867344,6,1.0
2025-08-09 00:00:00+00:00,1,1,0,8214054500,0.1683057844638824,26966,0.0100529187513023,97.30248260498048,245.0,3755552,17.861440896987915,205328,201326.0,29431.0,3495099.0,97.25318908691406,0.1949014514684677,21.644846479098003,0.0,0.0,0.0,0.0,0.0,0.0,179237.7142857143,17560.14285714286,2218129.714285714,97.3400137765067,0.12490625679492948,18.352933604701036,179237.7142857143,17560.14285714286,2218129.714285714,97.3400137765067,0.12490625679492948,18.352933604701036,0.0,1.987820748437863,0.0,-8.375522408344938,0.0,7.45194914364371,0.0,-13.645699816087886,0.0,0.05068576005500258,0.13457102143588884,0.13457102143588884,7.6140467979382205,0.05467317329831319,0.00718030074399163,8.698937265066266e-05,-0.03070940290177941,-0.03070940290177941,1.0,1.0,1.0,24120.202291262576,24120.202291262576,8274.589645989932,8274.589645989932,1178897.445673529,1178897.445673529,7,1.0
2025-08-10 00:00:00+00:00,1,1,0,8214054500,0.1845999211072921,24535,0.0086293188833892,97.3448715209961,235.0,3993152,17.86839214960734,210048,205328.0,26966.0,3755552.0,97.30248260498048,0.1683057844638824,17.861440896987915,147627.0,7438.0,278168.0,97.44336700439452,0.055147185921669,19.86835983821324,188155.0,20002.571428571428,2748841.714285714,97.32594299316406,0.14339950467858992,18.067223934900195,183089.0,18432.0,2440007.5,97.34062099456787,0.1323679648339748,18.292365922814323,42.282915726797945,2.298761006779393,229.86017746706105,-9.015055996439958,1335.5181041672658,6.326633208646815,234.74041879398456,9.681269538841274,-0.1010797208946812,0.04356406422607595,0.13570533242638438,0.13570533242638438,8.560808607760027,0.052602041544613995,0.006144267449807207,8.506773252720718e-05,-0.01542418343680292,-0.020068123227071664,0.999849209905856,1.0276696033076809,1.0833399520680977,24846.15360861429,24846.15360861429,8047.897294147264,8047.897294147264,1259005.345780549,1259005.345780549,8,1.0
2025-08-11 00:00:00+00:00,1,0,0,8214054500,0.1604398787021637,20803,0.0077248571696522,97.35257720947266,224.0,3233638,16.285776257514954,215088,210048.0,24535.0,3993152.0,97.3448715209961,0.1845999211072921,17.86839214960734,148905.0,18071.0,1805746.0,97.42979431152344,0.1403220146894455,16.379900256792705,197609.7142857143,20392.85714285714,2952826.285714286,97.31491197858539,0.1462734852518354,18.053777649289085,186644.44444444444,18695.444444444445,2528188.6666666665,97.34194946289062,0.1354870663748847,18.069411515558837,44.446459151808206,2.3994515539305317,15.118145094350055,-15.210923170980228,79.07490865271197,-19.020412946965205,14.33692643113924,-13.0877858778099,-0.0792540953169718,0.007915864858798471,0.1370100491195598,0.1370100491195598,10.338781003653144,0.06651577371500035,0.006433309345910289,7.571645345654567e-05,0.002265385219031295,-0.013250605265298568,0.999722242214642,1.058749510996207,1.0796121664270546,25572.16450122628,25572.16450122628,7569.491150518493,7569.491150518493,1207038.0758320137,1207038.0758320137,9,1.0
2025-08-12 00:00:00+00:00,1,0,0,8214054500,0.1258480995893478,16212,0.0072265854113863,97.3392105102539,212.0,2672399,15.550495068232218,222752,215088.0,20803.0,3233638.0,97.35257720947266,0.1604398787021637,16.285776257514954,170314.0,13314.0,2208898.0,97.3592529296875,0.1023502722382545,16.130589087804157,205100.85714285713,20806.85714285714,3019040.714285714,97.31204877580915,0.14963031773056296,17.970907075064524,190255.2,18447.1,2542609.7,97.34167556762695,0.134523169696331,17.817519870826178,30.78901323437886,3.563192739715837,21.76656151419558,-22.06893236552421,20.983359122965382,-17.356271790472523,22.95824606738148,-21.56058667747508,-0.020586044808779125,-0.013730195544792156,0.14021587698929203,0.14021587698929203,13.73909825448714,0.0833527914982787,0.006066457117198025,6.981048546251776e-05,0.01120322091239084,-0.009786201245853122,0.999695641238503,1.0780302306736274,1.1123014575729553,26676.799719773153,26676.799719773153,7179.665087360738,7179.665087360738,1138919.7752589025,1138919.7752589025,10,1.0
