timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,daily_rpv,ccu_playing,platform_platform_share,visits_visits_gained,session_session_length,sort_sort_position,daily_Estimated Revenue,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-28 00:00:00+00:00,1,0,0,7629331599,96.35206604003906,0.1796589565034644,43855,0.335873544216156,3223578,28.100019613901775,20,5348910,4378474.0,44212.0,3329254.0,96.33521270751952,0.3358859419822693,33.38868276278178,842768.0,34144.0,2292402.0,96.16326904296876,0.2654785811901092,27.710397640864056,3109604.714285714,42343.71428571428,3090247.5714285714,96.25406210763114,0.3209891574723379,28.55412011487143,2136714.909090909,37773.818181818184,2594726.090909091,96.16410272771662,0.2847214422442696,28.985603689115283,534.6835665331384,22.16379496600871,28.441307403936268,-0.8074730842305256,40.620100662972725,-3.1741645425671927,26.516249525846682,-0.0036910643059662185,0.19632963703213324,0.017494467542955583,0.8320046795727516,0.8320046795727516,121.96529551258665,1.6593078686763998,0.013604444004629637,5.25340945360687e-06,0.01114736284528446,0.03997379649769183,1.0009354777652242,1.4553203616708663,1.1273796414565551,1777756.803276503,1777756.803276503,7132.12081807623,7132.12081807623,866115.9619003051,866115.9619003051,11,1.0
2025-07-29 00:00:00+00:00,1,0,0,7629331599,96.38099670410156,0.1768237235717822,41746,0.3211669027805328,2977495,29.53631981213887,18,5800000,5348910.0,43855.0,3223578.0,96.35206604003906,0.335873544216156,28.100019613901775,1364807.0,38414.0,2555561.0,96.28410339355467,0.3035808205604553,31.011032342910767,3743203.714285714,42819.71428571428,3150523.8571428573,96.26790400913784,0.323501454932349,28.343446896189732,2441988.6666666665,38104.833333333336,2626623.5,96.1821772257487,0.2877585639556249,29.03149669936725,324.9685120313715,8.433306972822496,8.673920966314363,-4.80902975715426,16.510425695180043,-7.633846613917827,5.7928831563242245,-4.378624541550247,0.10063271831159959,0.030025992437443527,0.8181250706791475,0.8181250706791475,138.93213883632356,1.9479455220090975,0.014020505820998584,5.092468055115658e-06,0.02903911045619058,0.03909115024380347,1.0008912959330076,1.532850567810053,1.1242113891777554,1997852.1505143438,1997852.1505143438,6896.210090046604,6896.210090046604,833168.7210922254,833168.7210922254,12,1.0
2025-07-30 00:00:00+00:00,1,0,0,7629331599,96.40777587890624,0.1739304377303837,39386,0.3128987550735473,3014237,34.96056469281515,17,6233279,5800000.0,41746.0,2977495.0,96.38099670410156,0.3211669027805328,29.53631981213887,1734475.0,39673.0,2953200.0,96.376220703125,0.3203533589839935,27.190239191055294,4385890.0,42778.71428571428,3159243.4285714286,96.2724118913923,0.32243651151657104,29.453493396441136,2733626.3846153845,38203.38461538462,2656439.923076923,96.19953096829929,0.28969242481084967,29.487578852709397,259.3755459144698,7.470327586206893,-0.7234139087036517,-5.653236238202464,2.066808885276994,1.2339903173640865,-2.326994146116834,-2.574408394950789,0.032741661325808025,0.027784704164135476,0.7984882645892818,0.7984882645892818,158.2572676263742,2.067945198753383,0.013066652334686246,5.60869473099478e-06,0.0594991956438292,0.03815179342751834,1.0007576016469044,1.6044218861375548,1.1130305244505483,2182768.587887011,2182768.587887011,6612.172972864284,6612.172972864284,804909.8434579967,804909.8434579967,13,1.0
2025-07-31 00:00:00+00:00,1,0,0,7629331599,96.44229888916016,0.1569888521622015,38604,0.308910995721817,2931593,26.188595215479538,17,6127064,6233279.0,39386.0,3014237.0,96.40777587890624,0.3128987550735473,34.96056469281515,2120971.0,42874.0,3112416.0,96.0519790649414,0.338925302028656,25.725964029630024,4958189.0,42168.71428571428,3133411.5714285714,96.3281718662807,0.3181487534727369,29.519583565848215,2976014.785714286,38232.0,2676093.714285714,96.21687153407505,0.2910651798759188,29.251937164335832,188.8801402753739,-1.7039988102570125,-9.95941596305453,-1.9854770730716509,-5.809731089931425,-2.7417883862483228,-8.855729013793512,-1.274456765030263,0.4063631254852762,0.035809362822858404,0.767752770658995,0.767752770658995,158.71166947286622,2.0900110997634735,0.013168262726694078,4.27424798259518e-06,0.0462109701974083,0.03745766105232513,1.0011567652370221,1.6660498542549962,1.0930498577959886,2284843.5972542786,2284843.5972542786,6353.672505542939,6353.672505542939,776820.9222288799,776820.9222288799,13,0.9829600118974299
2025-08-01 00:00:00+00:00,1,0,0,7629331599,96.46487426757812,0.1470517977568639,39687,0.2769497334957123,3203459,29.364383300145462,17,6171459,6127064.0,38604.0,2931593.0,96.44229888916016,0.308910995721817,26.188595215479538,2975354.0,40935.0,3061305.0,96.1366195678711,0.2868110537528991,27.54485885302226,5414775.428571428,41990.42857142857,3153719.285714286,96.37506539481026,0.3167399934359959,29.779515629722955,3189044.4,38329.0,2711251.4,96.23340504964193,0.29012415011723836,29.25943357338981,107.41931884407703,0.7245721604997035,-3.0487358006595855,2.8054087659309834,4.643575207305384,9.273661111893784,-3.4382636680672762,-10.346430741781287,0.3414460599743485,0.02340817118422489,0.6699359736952202,0.737287452300778,155.49937008667607,1.9264979116330467,0.012388792118521848,4.758093433344048e-06,0.03349304199218596,0.0366344179425922,1.0014720495974891,1.697930398388755,1.091739496032999,2280909.571688958,2351242.420950063,4764.644460520094,6134.067026509759,446746.8702128695,760846.9383037939,13,0.9900822664924833
2025-08-02 00:00:00+00:00,1,1,0,7629331599,96.4455795288086,0.1556475964805027,57391,0.3982823491096496,3917619,28.83246390024821,16,7067263,6171459.0,39687.0,3203459.0,96.46487426757812,0.2769497334957123,29.364383300145462,3844242.0,46443.0,3396419.0,96.2422332763672,0.3254940807819366,26.918044010798138,5875207.0,43554.42857142857,3228176.4285714286,96.40411485944476,0.3271383174828121,30.05300418535868,3431433.0625,39520.375,2786649.375,96.24666595458984,0.29688403755426407,29.232747968818458,83.8402212972024,14.515271024242393,23.572981934844872,44.60906594098824,15.345574265130413,22.293402225531842,22.362393857625086,43.810338461949016,0.21128588304624163,-0.020001828557836276,0.5853358516684196,0.7197522261073404,123.14021117925843,1.8039684808633814,0.014649455536779984,4.079720794390617e-06,0.022072110857290488,0.03484984005198963,1.0016358894439958,1.7121729880750078,1.101906051190166,2279273.2641007598,2469781.5854727034,6072.975216318767,7604.493188240751,432890.59902538307,794514.4429797673,14,1.0
2025-08-03 00:00:00+00:00,1,1,0,7629331599,96.43688201904295,0.1455828855995455,49178,0.3849952220916748,4171674,44.36666536331177,16,7228714,7067263.0,57391.0,3917619.0,96.4455795288086,0.3982823491096496,28.83246390024821,4378474.0,44212.0,3329254.0,96.33521270751952,0.3358859419822693,33.38868276278178,6282384.142857143,44263.857142857145,3348522.1428571427,96.41863904680524,0.33415392892701284,31.621287414005824,3654802.529411765,40088.470588235294,2868121.411764706,96.2578551348518,0.3020670484094059,30.122978403788654,65.09665239533224,2.2844911813809654,11.232244639464394,-14.3106061926086,25.303566504688433,6.4849338335351225,14.620820335492901,-3.3361074242124533,0.10553701877642485,-0.009018049150755214,0.5070691440274587,0.7011521653678563,146.98782000447346,1.732808524153967,0.01178855016270443,6.1375590770021735e-06,0.015739713396344522,0.032771260130639,1.0016703458821952,1.7189394207484812,1.1062243653737367,2217984.906195845,2562572.7074889774,5663.230945957682,7726.609930280282,477718.9338750156,839428.7654500573,15,1.0
2025-08-04 00:00:00+00:00,1,0,0,7629331599,96.4578628540039,0.1194369623775434,45844,0.3654351532459259,3543041,29.607900540033977,17,6400001,7228714.0,49178.0,4171674.0,96.43688201904295,0.3849952220916748,44.36666536331177,5348910.0,43855.0,3223578.0,96.35206604003906,0.335873544216156,28.100019613901775,6432540.0,44548.0,3394159.714285714,96.43375287737165,0.3383770159312657,31.836698974881852,3807313.5555555555,40408.22222222222,2905616.9444444445,96.26896667480469,0.3055874986781014,30.094362966913398,19.65056432058121,-11.464182979157844,4.535400752479757,-6.7794542275001035,9.910199163786327,-15.069082579319481,8.801410393533438,-5.080600413552993,0.10980233046677945,0.021756027903108155,0.42472167062812505,0.674723815509358,139.60085069255098,1.8063576440809903,0.012939163577513334,4.626233013682492e-06,0.010431834629602158,0.03110575798986848,1.0017117271355327,1.6895219965830675,1.1072999301182276,2026377.8222133808,2568885.1290449444,5158.583598939998,7617.679881121405,417584.7376944282,829757.5981023877,15,0.8853581702084216
2025-08-05 00:00:00+00:00,1,0,0,7629331599,96.4543914794922,0.1086781800706891,44879,0.3478358089923858,3414017,29.684970378875732,18,6200000,6400001.0,45844.0,3543041.0,96.4578628540039,0.3654351532459259,29.607900540033977,5800000.0,41746.0,2977495.0,96.38099670410156,0.3211669027805328,29.53631981213887,6489682.857142857,44995.57142857143,3456520.0,96.4442378452846,0.3421868596758161,31.857934770129976,3933244.4210526315,40643.52631578947,2932374.8421052634,96.27872587505139,0.30781109395780054,30.072815988595625,6.896551724137923,-3.1250151367163803,7.504910650122176,-2.104964662769393,14.660713116226898,-3.641617469286973,8.303752964880395,-4.815996517361953,0.07615067067210379,-0.0035988507406159442,0.3519319356188148,0.6498813680801212,138.14616755793227,1.8160419775174004,0.013145507727258615,4.787897675964203e-06,0.0051065172467966964,0.029367654365406004,1.0017190918214685,1.6499566674287842,1.1116781246446181,1800639.7890253172,2556142.2653471883,4958.998574575049,7473.767667786226,369230.36705692933,814770.8374880812,15,0.8576905933752532
2025-08-06 00:00:00+00:00,1,0,0,7629331599,96.47264862060548,0.1025296383620054,39771,0.327633649110794,3307566,32.25242964426676,18,6200000,6200000.0,44879.0,3414017.0,96.4543914794922,0.3478358089923858,29.684970378875732,6233279.0,39386.0,3014237.0,96.40777587890624,0.3128987550735473,34.96056469281515,6484928.714285715,45050.57142857143,3498424.1428571427,96.45350537981305,0.3442918445382799,31.471058334623063,4046582.2,40599.9,2951134.4,96.28842201232911,0.30880222171545024,30.181796671379182,-0.533892354248866,0.0,0.9775046971004953,-11.381715278860938,9.731451110181455,-3.1180571157085613,4.709157130965003,-5.807958628559151,0.06728994742160044,0.018928263227047104,0.2816275556609265,0.6274607835447946,155.888564819471,1.874489617292711,0.012024246220862646,5.202003942300455e-06,0.0029416765485545033,0.02794260010683615,1.0017144674721412,1.602569376765833,1.1149267081877798,1530761.0512686707,2539071.637890419,4952.626321258447,7277.047166478852,355249.1076964229,797464.9737199417,15,0.8576905933752532
2025-08-07 00:00:00+00:00,1,0,0,7629331599,96.49811553955078,0.0899085966291426,43965,0.3189474642276764,3215507,27.781879504521687,19,5724855,6200000.0,39771.0,3307566.0,96.47264862060548,0.327633649110794,32.25242964426676,6127064.0,38604.0,2931593.0,96.44229888916016,0.308910995721817,26.188595215479538,6427470.285714285,45816.42857142857,3538983.285714286,96.46147918701172,0.34572562575340265,31.698670375914798,4126499.9523809524,40760.142857142855,2963723.5714285714,96.29840741838727,0.3092853285017467,30.067514901528824,-6.564465460129032,-7.6636290322580685,13.887161952129311,10.545372256166562,9.68463221190663,-2.783285352431364,3.2489838966099693,-2.651188272844429,0.057875694621056795,0.026398071691224878,0.21029853264493673,0.6062600982372974,130.210958467907,1.7803889774181871,0.013672800689657746,4.85285210746291e-06,0.006120409284321996,0.026855538108131634,1.001693400472512,1.5576082297070413,1.117820969485302,1197193.7204904563,2501732.2665066794,4943.56750215385,7130.699680155617,351466.4058603864,779410.7370809418,15,0.7919603680544008
2025-08-08 00:00:00+00:00,1,0,0,7629331599,96.51670837402344,0.0896133957817226,38118,0.2702431082725525,3071536,27.255940119425457,20,6000000,5724855.0,43965.0,3215507.0,96.49811553955078,0.3189474642276764,27.781879504521687,6171459.0,39687.0,3203459.0,96.46487426757812,0.2769497334957123,29.364383300145462,6402976.142857143,45592.28571428572,3520137.1428571427,96.46888405936105,0.3447675364358084,31.397464207240514,4211659.045454546,40640.045454545456,2968624.1363636362,96.30833018909802,0.30751068212769245,29.939716047796853,-2.778257134982187,4.806147928637494,-3.9534356338347565,-13.299215284885701,-4.118142295562388,-4.477396566078074,-2.4216037829347226,-15.270338039231735,0.05373365884615566,0.019267562240665725,0.15345717164337636,0.587393086130862,157.40182061439177,1.9534194118449493,0.012410073523450962,4.542655929461588e-06,0.012522833687923556,0.025941190714220623,1.0016670818603934,1.520297838394014,1.1211562930117829,906759.3656677475,2473899.4044405064,5131.35310700708,6981.612458568938,350860.9844860059,760974.2226874013,15,0.8300231548792772
2025-08-09 00:00:00+00:00,1,1,0,7629331599,96.5413818359375,0.0935875090672015,41550,0.2855642735958099,4024582,28.579049348831177,20,6600000,6000000.0,38118.0,3071536.0,96.51670837402344,0.2702431082725525,27.255940119425457,7067263.0,57391.0,3917619.0,96.4455795288086,0.3982823491096496,28.83246390024821,6336224.285714285,43329.28571428572,3535417.5714285714,96.48257010323661,0.3286649542195456,31.36126212846665,4315499.956521739,40679.608695652176,3014535.347826087,96.31846286939538,0.3065564904523932,29.880556626102692,-6.611654327849415,10.000000000000009,-27.601888797895135,9.003620336848739,2.730306341683564,31.028319381573265,-28.30104717565772,5.6694009409502755,0.0993330203384657,0.025563928080152287,0.11456799866460435,0.5718437535489639,158.84094245625857,1.639921452731873,0.010324050963789293,4.330158336162552e-06,0.016961233956475783,0.025231711949284887,1.001703798305666,1.4682480244586156,1.0721187267460115,699519.621617311,2467791.693577782,5103.411903319686,6823.732581213961,396279.64679484424,775396.7847757105,15,0.913025470367205
2025-08-10 00:00:00+00:00,1,1,0,7629331599,96.54884338378906,0.0806379512133599,36239,0.2675329446792602,3461351,25.621009190877277,20,6000000,6600000.0,41550.0,4024582.0,96.5413818359375,0.2855642735958099,28.579049348831177,7228714.0,49178.0,4171674.0,96.43688201904295,0.3849952220916748,44.36666536331177,6160693.714285715,41480.857142857145,3433942.8571428573,96.49856458391461,0.31188462887491497,28.683311246690295,4385687.458333333,40494.583333333336,3033152.6666666665,96.32806205749512,0.3049305093785127,29.703075482968302,-16.997684512072276,-9.090909090909093,-26.310545365813987,-12.78219013237064,-17.02728928482906,-13.994770140103995,-30.510061079263096,-6.314280385813031,0.11609807617380952,0.007728859593325588,0.07976109244252581,0.555880472932511,165.56291390728478,1.733426707251964,0.010469608407350653,4.270167486784965e-06,0.017535073416572077,0.02450771165930473,1.0017700192734877,1.4047270291866458,1.0228055877733444,496236.7416165587,2437918.018472515,5444.333520094261,6735.017381060601,396504.91614504944,763817.9142809447,15,0.8300231548792772
2025-08-11 00:00:00+00:00,1,0,0,7629331599,96.55170440673828,0.0748386156907091,31629,0.2469454854726791,2874140,28.52622930208842,19,5800000,6000000.0,36239.0,3461351.0,96.54884338378906,0.2675329446792602,25.621009190877277,6400001.0,45844.0,3543041.0,96.4578628540039,0.3654351532459259,29.607900540033977,6074979.285714285,39450.142857142855,3338385.5714285714,96.51197052001953,0.2949575334787368,28.52878678412665,4442259.96,40139.96,3026792.16,96.33700775146484,0.30261110842227934,29.656001635733105,-9.375014160154038,-3.3333333333333326,-31.007329203385392,-12.72110157565054,-18.879290417469065,-16.964792071072832,-32.42426644529929,-7.69529869723633,0.09728761342806536,0.002963290754132153,0.07155159364008727,0.5410065869087459,183.37021814732847,2.0179942459329587,0.011004679311140268,4.918314548926529e-06,0.017414093017580918,0.023744289691632055,1.0018161532378718,1.3675424987317233,0.9747082154933244,447466.46868849156,2403291.8991209823,6202.361082241623,6827.472644153666,418271.59289327596,748411.7396497442,15,0.8023557163833014
