timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,sort_sort_position,ratings_like_ratio,ccu_playing,platform_platform_share,session_session_length,daily_Estimated Revenue,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-01-21 00:00:00+00:00,0,0,0,6931042565,0.1647819010326179,376,97.64293670654295,22776,0.3147557377815246,19.001238187154133,233268.0,1310269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233268.0,22776.0,1310269.0,97.64293670654295,0.3147557377815246,19.001238187154133,233268.0,22776.0,1310269.0,97.64293670654295,0.3147557377815246,19.001238187154133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.241383852131536,0.17803048226701368,0.017382676852862388,8.145633662061454e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-01-22 00:00:00+00:00,0,0,0,6931042565,0.5778957480256586,182,97.82192993164062,24850,0.3410603702068329,18.410346269607544,1727826.0,1788563,233268.0,22776.0,1310269.0,97.64293670654295,0.3147557377815246,19.001238187154133,0.0,0.0,0.0,0.0,0.0,0.0,980547.0,23813.0,1549416.0,97.7324333190918,0.32790805399417877,18.705792228380837,980547.0,23813.0,1549416.0,97.7324333190918,0.32790805399417877,18.705792228380837,0.0,640.7042543340707,0.0,9.106076571830002,0.0,36.50349661023804,0.0,8.357157397895199,0.0,0.18331405336120543,1.0777781143347582,1.0777781143347582,69.5274234437246,0.9660409132689689,0.013893827674044653,1.0655202326163177e-05,0.0,0.0,1.0,1.0,1.0,1056812.0966766041,1056812.0966766041,1466.5394641808996,1466.5394641808996,338204.93080083857,338204.93080083857,2,1.0
2025-01-23 00:00:00+00:00,0,0,0,6931042565,0.4140123033340303,149,97.8268585205078,33203,0.4563978910446167,18.108561038970947,2037884.0,2177033,1727826.0,24850.0,1788563.0,97.82192993164062,0.3410603702068329,18.410346269607544,0.0,0.0,0.0,0.0,0.0,0.0,1332992.6666666667,26943.0,1758621.6666666667,97.76390838623047,0.3707379996776581,18.506715165244206,1332992.6666666667,26943.0,1758621.6666666667,97.76390838623047,0.3707379996776581,18.506715165244206,0.0,17.944978255912346,0.0,33.61368209255533,0.0,21.719671043178245,0.0,33.81733291611641,0.0,0.005038327163053857,0.7238785035610735,0.7238785035610735,61.374653656186,0.9360827621433565,0.015251484358994852,8.885958255235672e-06,0.09196090698242369,0.0,1.0,1.0,1.0,964924.7368045517,964924.7368045517,5519.6076853341665,5519.6076853341665,434157.02286768705,434157.02286768705,3,1.0
2025-01-24 00:00:00+00:00,0,0,0,6931042565,0.3564053649787342,46,97.79386138916016,38852,0.4658016562461853,17.37599249680837,2688635.0,2943861,2037884.0,33203.0,2177033.0,97.8268585205078,0.4563978910446167,18.108561038970947,0.0,0.0,0.0,0.0,0.0,0.0,1671903.25,29920.25,2054931.5,97.77139663696289,0.3945039138197899,18.224034498135246,1671903.25,29920.25,2054931.5,97.77139663696289,0.3945039138197899,18.224034498135246,0.0,31.932681153588717,0.0,17.013522874439047,0.0,35.223535885767454,0.0,2.0604313442476707,0.0,-0.03373013490024501,0.6216317354418973,0.6216317354418973,69.20019046148303,0.9133019822260691,0.013197629508448426,6.462753789210726e-06,0.04577026367186257,0.0,1.0,1.0,1.0,1039308.1187884483,1039308.1187884483,7467.716044190932,7467.716044190932,690550.2272272935,690550.2272272935,4,1.0
2025-01-25 00:00:00+00:00,0,1,0,6931042565,0.3050356400769169,39,97.7541275024414,47165,0.5373710989952087,17.938958088556927,3291794.0,3513197,2688635.0,38852.0,2943861.0,97.79386138916016,0.4658016562461853,17.37599249680837,0.0,0.0,0.0,0.0,0.0,0.0,1995881.4,33369.2,2346584.6,97.7679428100586,0.42307735085487364,18.167019216219582,1995881.4,33369.2,2346584.6,97.7679428100586,0.42307735085487364,18.167019216219582,0.0,22.433651276577148,0.0,21.39658190054565,0.0,19.33977181667206,0.0,15.364789237932118,0.0,-0.04063024626937972,0.5788880086665861,0.5788880086665861,69.79167196709494,0.936979356130796,0.013425090188483542,5.449597586896184e-06,0.019431304931636566,0.019431304931636566,1.0,1.0,1.0,1155391.8091806779,1155391.8091806779,10064.858056624545,10064.858056624545,884845.9560515604,884845.9560515604,5,1.0
2025-01-26 00:00:00+00:00,0,1,0,6931042565,0.2643377701377885,39,97.73722076416016,43201,0.5138203501701355,17.453616221745808,3876758.0,4227984,3291794.0,47165.0,3513197.0,97.7541275024414,0.5373710989952087,17.938958088556927,0.0,0.0,0.0,0.0,0.0,0.0,2309360.8333333335,35007.833333333336,2660151.1666666665,97.76282246907552,0.438201184074084,18.04811871714062,2309360.8333333335,35007.833333333336,2660151.1666666665,97.76282246907552,0.438201184074084,18.04811871714062,0.0,17.770370806921697,0.0,-8.404537262800805,0.0,20.345770533220886,0.0,-4.382585678520689,0.0,-0.017295165649988675,0.5574974362216888,0.5574974362216888,89.73561409194019,0.9169280401893574,0.010217869741732765,4.5021153550545205e-06,0.006714739118314221,0.006714739118314221,1.0,1.0,1.0,1287462.7438941163,1287462.7438941163,9856.5617416352,9856.5617416352,1102862.5676571704,1102862.5676571704,6,1.0
2025-01-27 00:00:00+00:00,0,0,0,6931042565,0.1706787224468613,39,97.69556427001952,45365,0.6096640825271606,14.43422794342041,3225784.0,4258549,3876758.0,43201.0,4227984.0,97.73722076416016,0.5138203501701355,17.453616221745808,0.0,0.0,0.0,0.0,0.0,0.0,2440278.4285714286,36487.42857142857,2888493.714285714,97.75321415492466,0.4626958838530949,17.531848606609163,2440278.4285714286,36487.42857142857,2888493.714285714,97.75321415492466,0.4626958838530949,17.531848606609163,0.0,-16.791711012139523,0.0,5.0091433068679025,0.0,0.7229213734015971,0.0,18.653160063685583,0.0,-0.04262091127100742,0.5021008033799773,0.5021008033799773,71.10576202442358,0.757484120181752,0.01065268694743516,4.474640418819112e-06,-0.0030095236642003506,-0.0030095236642003506,1.0,1.0,1.0,1225265.759456543,1225265.759456543,9812.454107869635,9812.454107869635,1174125.3919357327,1174125.3919357327,6,0.8320828898786048
2025-01-28 00:00:00+00:00,0,0,0,6931042565,0.1474565494495396,39,97.64437866210938,45008,0.6192088723182678,15.934533516565958,3402441.0,4024128,3225784.0,45365.0,4258549.0,97.69556427001952,0.6096640825271606,14.43422794342041,233268.0,22776.0,1310269.0,97.64293670654295,0.3147557377815246,19.001238187154133,2893017.4285714286,39663.42857142857,3276187.8571428573,97.753420148577,0.5061891887869153,17.09374793938228,2560548.75,37552.5,3030448.0,97.73960971832275,0.48226000741124153,17.332184220353763,1358.5974072740366,5.476405115779603,97.61152089919214,-0.7869502920753835,207.12227794445263,-5.504715338487354,96.72679414284974,1.5655817793205795,0.0014767638244483905,-0.05239297023625911,0.46251165780144515,0.46251165780144515,75.59468106378725,0.8455099227683804,0.011184532106202362,4.683263819505507e-06,-0.03042439052036982,-0.011075973510738855,1.0001412981931692,1.1298427450644821,1.04961883840239,1184283.6472439182,1184283.6472439182,9571.017664953773,9571.017664953773,1158809.7152409696,1158809.7152409696,6,0.8776511198274435
2025-01-29 00:00:00+00:00,0,0,0,6931042565,0.1290172648459174,39,97.60009765625,44407,0.6385248303413391,16.132499535878498,3508622.0,4181703,3402441.0,45008.0,4024128.0,97.64437866210938,0.6192088723182678,15.934533516565958,1727826.0,24850.0,1788563.0,97.82192993164062,0.3410603702068329,18.410346269607544,3147416.8571428573,42457.28571428572,3618065.0,97.7217298235212,0.5486841116632734,16.768341263135277,2665890.222222222,38314.11111111111,3158365.222222222,97.72410837809245,0.49962276551458573,17.19888592207873,103.06570221770018,3.1207300876047617,78.70020120724345,-1.3353181656594382,133.802387726907,3.915755164845658,87.21753862933758,3.1194575670006053,-0.226771517946589,-0.04534926276975604,0.43212243738020883,0.43212243738020883,79.00878220140515,0.8390412138209686,0.010619355171958608,4.59795752803265e-06,-0.037064688546321035,-0.01705398559570613,0.999975660513964,1.1806250800977267,1.0981967787199547,1151990.9806147332,1151990.9806147332,9239.82116229049,9239.82116229049,1149891.4310878199,1149891.4310878199,6,0.9050402423880985
2025-01-30 00:00:00+00:00,0,0,0,6931042565,0.1052626342458615,39,97.56127166748048,42040,0.6049278378486633,15.596935510635376,3286638.0,3974256,3508622.0,44407.0,4181703.0,97.60009765625,0.6385248303413391,16.132499535878498,2037884.0,33203.0,2177033.0,97.8268585205078,0.4563978910446167,18.108561038970947,3325810.285714286,43719.71428571428,3874811.1428571427,97.6837888445173,0.5699026754924229,16.409537616230192,2727965.0,38686.7,3239954.3,97.70782470703125,0.5101532727479935,17.038690880934396,61.2769912320819,-6.326814344776954,26.615064903773767,-5.330240727813185,82.55377846821798,-4.9608257688315005,32.543959934627864,-5.261657949106802,-0.2714866418526918,-0.0397806863946637,0.40458873353057184,0.40458873353057184,78.17697010061606,0.8269817477832964,0.01057807786461721,4.745557851238112e-06,-0.0392382485525903,-0.021284901012070485,0.999754002685189,1.2191543094263622,1.1171204928718443,1103703.9044657263,1103703.9044657263,8790.704586221873,8790.704586221873,1114406.2899364894,1114406.2899364894,6,0.8477800265066842
