timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,session_session_length,ccu_playing,ratings_like_ratio,platform_platform_share,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-09-21 00:00:00+00:00,0,0,0,4795326392,0,0.0,9436,93.94107818603516,0.2666162550449371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9436.0,0.0,93.94107818603516,0.2666162550449371,0.0,0.0,9436.0,0.0,93.94107818603516,0.2666162550449371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9436.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2023-09-22 00:00:00+00:00,0,0,0,4795326392,688186,0.0,11069,94.72640228271484,0.2551049292087555,0.0,0.0,0.0,0.0,9436.0,0.0,93.94107818603516,0.2666162550449371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10252.5,344093.0,94.333740234375,0.2608605921268463,0.0,0.0,10252.5,344093.0,94.333740234375,0.2608605921268463,0.0,0.0,0.0,0.0,17.306061890631618,0.0,inf,0.0,-4.317563396215807,0.0,0.8359751791697345,0.0,0.0,0.0,0.0,0.01608429104298686,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1154.705373677632,1154.705373677632,486620.9873176454,486620.9873176454,0,0.0
2023-09-23 00:00:00+00:00,0,1,0,4795326392,983331,0.0,20417,95.1141586303711,0.3243933618068695,0.0,0.0,0.0,0.0,11069.0,688186.0,94.72640228271484,0.2551049292087555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13640.666666666666,557172.3333333334,94.59387969970703,0.2820381820201874,0.0,0.0,13640.666666666666,557172.3333333334,94.59387969970703,0.2820381820201874,0.0,0.0,0.0,0.0,84.45207335802691,0.0,42.88738800266208,0.0,27.160758050823254,0.0,0.40934347585477315,0.0,0.0,0.0,0.0,0.020763079000785088,0.0,0.5865402221679663,0.0,1.0,0.0,1.0,0.0,0.0,5925.00568213511,5925.00568213511,504587.35569803306,504587.35569803306,0,0.0
2023-09-24 00:00:00+00:00,0,1,0,4795326392,1338544,0.0,29207,95.4348602294922,0.4659839868545532,0.0,0.0,0.0,0.0,20417.0,983331.0,95.1141586303711,0.3243933618068695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17532.25,752515.25,94.80412483215332,0.32802463322877884,0.0,0.0,17532.25,752515.25,94.80412483215332,0.32802463322877884,0.0,0.0,0.0,0.0,43.052358328843624,0.0,36.123441648844604,0.0,43.64781827193522,0.0,0.33717545709193164,0.0,0.0,0.0,0.0,0.0218199612265557,0.0,0.4869102478027302,0.0,1.0,0.0,1.0,0.0,0.0,9164.140889903429,9164.140889903429,567780.1981291557,567780.1981291557,0,0.0
2023-09-25 00:00:00+00:00,0,0,0,4795326392,906073,0.0,16370,95.5251693725586,0.4088636338710785,0.0,0.0,0.0,0.0,29207.0,1338544.0,95.4348602294922,0.4659839868545532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17299.8,783226.8,94.94833374023438,0.34419243335723876,0.0,0.0,17299.8,783226.8,94.94833374023438,0.34419243335723876,0.0,0.0,0.0,0.0,-43.95179237853939,0.0,-32.309061188873876,0.0,-12.258007698728846,0.0,0.09462909344575277,0.0,0.0,0.0,0.0,0.018066957003511856,0.0,0.3876640319824189,0.3876640319824189,1.0,0.0,1.0,0.0,0.0,7953.381274652938,7953.381274652938,496484.4021293116,496484.4021293116,0,0.0
2023-09-26 00:00:00+00:00,0,0,0,4795326392,796107,0.0,15785,95.5420150756836,0.4602200388908386,0.0,0.0,0.0,0.0,16370.0,906073.0,95.5251693725586,0.4088636338710785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17047.333333333332,785373.5,95.0472806294759,0.36353036761283875,0.0,0.0,17047.333333333332,785373.5,95.0472806294759,0.36353036761283875,0.0,0.0,0.0,0.0,-3.5736102626756305,0.0,-12.136549704052547,0.0,12.560766173680694,0.0,0.0176348319878894,0.0,0.0,0.0,0.0,0.019827711817994545,0.0,0.30633392333984877,0.30633392333984877,1.0,0.0,1.0,0.0,0.0,7140.550081517997,7140.550081517997,444100.28053526377,444100.28053526377,0,0.0
2023-09-27 00:00:00+00:00,0,0,0,4795326392,773894,0.0,15450,95.71031188964844,0.4537029266357422,0.0,0.0,0.0,0.0,15785.0,796107.0,95.5420150756836,0.4602200388908386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16819.14285714286,783733.5714285715,95.14199938092914,0.3764121617589678,0.0,0.0,16819.14285714286,783733.5714285715,95.14199938092914,0.3764121617589678,0.0,0.0,0.0,0.0,-2.1222679759265173,0.0,-2.790202824494692,0.0,-1.4160861553971227,0.0,0.1761495336177754,0.0,0.0,0.0,0.0,0.01996394859767798,0.0,0.26249776567731914,0.26249776567731914,1.0,0.0,1.0,0.0,0.0,6546.299907290414,6546.299907290414,405429.45321755507,405429.45321755507,0,0.0
2023-09-28 00:00:00+00:00,0,0,0,4795326392,862515,0.0,15958,95.83902740478516,0.4623527824878692,0.0,0.0,0.0,0.0,15450.0,773894.0,95.71031188964844,0.4537029266357422,0.0,0.0,9436.0,0.0,93.94107818603516,0.2666162550449371,0.0,0.0,17750.85714285714,906950.0,95.4131349836077,0.40437452282224384,0.0,0.0,16711.5,793581.25,95.22912788391113,0.3871547393500805,0.0,0.0,0.0,69.11827045358203,3.2880258899676384,inf,11.451309869310267,73.41507644008485,1.906502106183594,2.020361332229359,0.13448447988042567,0.0,0.0,0.0,0.0,0.018501685765829272,0.0,0.16561916896275203,0.2330841791062197,1.0019322564827107,0.0,1.0444777803858745,0.0,0.0,6068.338511134187,6068.338511134187,376386.7593920419,376386.7593920419,0,0.0
2023-09-29 00:00:00+00:00,0,0,0,4795326392,871122,0.0,16343,95.81053161621094,0.3802776932716369,0.0,0.0,0.0,0.0,15958.0,862515.0,95.83902740478516,0.4623527824878692,0.0,0.0,11069.0,688186.0,94.72640228271484,0.2551049292087555,0.0,0.0,18504.285714285714,933083.7142857143,95.56801060267857,0.4222563462597983,0.0,0.0,16670.555555555555,802196.8888888889,95.29372829861111,0.3863906231191423,0.0,0.0,0.0,47.64658054024753,2.412583030454951,26.582348376746978,0.9978956887706225,49.067167949722766,-17.75161571962329,1.1444848610004943,-0.029732969277607157,0.0,0.0,0.0,0.0,0.018760840891584772,0.0,0.11009270804268782,0.20191917419433159,1.0028782828520253,0.0,1.092822447012636,0.0,0.0,5677.739759603092,5677.739759603092,353025.0439644631,353025.0439644631,0,0.0
2023-09-30 00:00:00+00:00,0,1,0,4795326392,1297424,0.0,28207,95.94776153564452,0.4606919884681701,0.0,0.0,0.0,0.0,16343.0,871122.0,95.81053161621094,0.3802776932716369,0.0,0.0,20417.0,983331.0,95.1141586303711,0.3243933618068695,0.0,0.0,19617.14285714286,977954.1428571428,95.68709673200335,0.44172757863998413,0.0,0.0,17824.2,851719.6,95.35913162231445,0.3938207596540451,0.0,0.0,0.0,38.154479110545125,72.59377103346998,31.941736810900913,48.93711787786326,42.016466028194266,21.146203582099755,0.8764235706619994,0.14323051664433262,0.0,0.0,0.0,0.0,0.02174075572769139,0.0,0.0859443119594018,0.1825248487067959,1.0034392627544875,0.0,1.1216462510204468,0.0,0.0,6477.949140481628,6477.949140481628,367837.2761834293,367837.2761834293,0,0.0
