timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_rpv,ratings_like_ratio,ccu_playing,platform_platform_share,session_session_length,daily_Estimated Revenue,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-26 00:00:00+00:00,1,0,0,7673659635,91,0.1560999755719052,81.27667999267578,4956,0.0410131737589836,32.284616549809776,956957,367881,891328.0,5692.0,404783.0,81.00362396240234,0.0457343161106109,32.28124761581421,175730.0,5729.0,478781.0,80.80966186523438,0.0461270958185195,24.97814933458964,579040.1428571428,5771.857142857143,432908.14285714284,80.87206595284599,0.044358405151537446,31.470882137616478,429321.45454545453,5790.909090909091,421180.1818181818,80.9329508001154,0.04395866207778449,29.41637431491505,444.5609742218176,7.363058268112299,-13.49275615290627,-12.930428671820094,-23.162991012592393,-9.116489575896225,-11.0865901457484,-10.322975728354534,0.5779236252964948,0.3370911286638023,0.7448115931093883,0.7448115931093883,193.05164413960057,2.6012607303428816,0.013471711037778418,3.373671211255852e-05,0.09083202907017483,-0.008044156161219982,0.9992477124994517,1.3487333016473715,1.0090936132916333,319763.5965160398,319763.5965160398,1157.3308476443074,1157.3308476443074,145343.4070054904,145343.4070054904,9,1.0
2025-08-27 00:00:00+00:00,1,0,0,7673659635,89,0.1532423248700678,81.48184967041016,4638,0.0401022657752037,32.46124609311422,993268,326201,956957.0,4956.0,367881.0,81.27667999267578,0.0410131737589836,32.284616549809776,190895.0,6008.0,474179.0,80.76766204833984,0.045822124928236,24.7861514488856,693664.8571428572,5576.142857142857,411768.4285714286,80.97409275599888,0.04354128241538997,32.56732422964914,476317.0,5694.833333333333,413265.25,80.97869237263997,0.04363729571923609,29.670113629764984,420.3216427879201,3.794423364895194,-22.802929427430097,-6.416464891041162,-31.20720234341884,-11.32975065306444,-12.482745315697208,-2.221013153317286,0.8842494681136959,0.2524336350265166,0.7256189464001155,0.7256189464001155,214.11252425091615,3.0449476091501584,0.01421818382474663,3.268122340787261e-05,0.14125115530831164,0.01492368257962814,0.999943199667637,1.456309258629982,0.9977997421182131,345624.6396924638,345624.6396924638,1152.5694483775515,1152.5694483775515,141265.81997659267,141265.81997659267,10,1.0
2025-08-28 00:00:00+00:00,1,0,0,7673659635,88,0.1463593651642789,81.66730499267578,4343,0.0372994691133499,31.006010850270588,993268,309638,993268.0,4638.0,326201.0,81.48184967041016,0.0401022657752037,32.46124609311422,237201.0,5090.0,412996.0,80.61443328857422,0.0450822003185749,47.233137925465904,801674.4285714285,5469.428571428572,397003.0,81.12450299944196,0.0424294636717864,30.24916321890695,516082.46153846156,5590.846153846154,405293.92307692306,81.03166257418118,0.043149770595706384,29.772874954419258,318.7452835359042,0.0,-14.675834970530454,-6.360500215610177,-25.02639250743348,-5.077544213537055,-17.26342359119134,-6.989122952715654,1.3060585569492522,0.22760323067747557,0.6987957404027482,0.6987957404027482,228.65285451197053,3.2078258875658427,0.014026010935314996,3.121612659840445e-05,0.16414397103446346,0.034427265544515376,1.0011457302283016,1.5533843684236166,0.9833068191562608,360636.2258196421,360636.2258196421,1165.4562658857294,1165.4562658857294,138271.74665760025,138271.74665760025,11,1.0
2025-08-29 00:00:00+00:00,1,0,0,7673659635,86,0.1490770869581098,81.81818389892578,6252,0.0479785911738872,28.47608796755473,1059855,337714,993268.0,4343.0,309638.0,81.66730499267578,0.0372994691133499,31.006010850270588,374828.0,5034.0,392632.0,80.68970489501953,0.0365254990756511,27.09017006556193,899535.4285714285,5643.428571428572,389157.5714285714,81.28571428571429,0.04406561968582012,30.447151490620204,554923.3571428572,5638.071428571428,400466.78571428574,81.0878426688058,0.04349468635129073,29.680247312500367,182.75769152784744,6.703830184804094,24.19547079856972,43.95579092793,-13.987143177326356,9.067362533022427,31.35642876368263,28.63076154806481,1.398541493458727,0.18474823708647392,0.6770882529173075,0.6770882529173075,169.4954421877499,3.138311890203278,0.01851265119997631,2.6867883908337293e-05,0.1763529096330934,0.05001385028545297,1.0024402131120527,1.6210084095268238,1.0131265076822988,375732.0863908642,375732.0863908642,1133.5906508684093,1133.5906508684093,134069.36766991962,134069.36766991962,12,1.0
2025-08-30 00:00:00+00:00,1,1,0,7673659635,84,0.1084655734684911,82.04216003417969,5925,0.0430122725665569,29.687328894933064,815944,468863,1059855.0,6252.0,337714.0,81.81818389892578,0.0479785911738872,28.47608796755473,627444.0,6583.0,476194.0,80.82479095458984,0.0449897646903991,29.055563767751057,926464.0,5549.428571428572,388110.28571428574,81.45962415422711,0.04378312081098553,30.53740365164621,572324.7333333333,5657.2,405026.5333333333,81.15146382649739,0.04346252543230847,29.680719417995878,30.042521723054172,-23.01361978761246,-9.995442807230749,-5.230326295585408,-1.539498607710299,38.834339115346125,-4.3954266874932095,-10.351113873542129,1.50618277537371,0.2737486027929892,0.6023911589548407,0.6434871513541558,137.68882888963887,1.7402573027573027,0.012636926699426699,3.6383982860282325e-05,0.19155447823660748,0.064494187491279,1.0037973477396362,1.6187733048056285,1.0073763633265256,362782.9328425252,368283.6123021935,930.483638866263,1094.8646491690195,81799.3354391447,130393.88465331092,12,0.7698638021238754
2025-08-31 00:00:00+00:00,1,1,0,7673659635,82,0.1479856531841187,82.23661804199219,5234,0.0419756472110748,28.358395258585613,1182546,475206,815944.0,5925.0,468863.0,82.04216003417969,0.0430122725665569,29.687328894933064,774628.0,7040.0,501692.0,80.92756652832031,0.0513417571783065,27.565287590026855,984738.0,5291.428571428572,384326.5714285714,81.6466315133231,0.042445105101381,30.6507047471546,610463.5625,5630.75,409412.75,81.21928596496582,0.04336959554348137,29.598074158032738,52.659857376702114,44.92979910386008,-25.653409090909097,-11.662447257383967,-5.279334731269381,1.3528472069666453,-18.242675128363494,-2.410068786479569,1.617559466852092,0.23702204784892267,0.5461248927140697,0.6341449808467605,225.89226361031518,2.4884860702809513,0.011014147518870724,2.398077645842881e-05,0.19879559108189374,0.07705008562873517,1.0052616265124716,1.6130987342917784,0.978683443308262,369045.6126440526,387122.4041492077,817.3322894811947,1063.0178737914055,81078.10192810225,127188.3766610246,13,1.0
2025-09-01 00:00:00+00:00,0,0,1,7673659635,78,0.1407775954696202,82.28580474853516,4606,0.0361004807054996,36.513633251190186,1185590,372498,1182546.0,5234.0,475206.0,82.23661804199219,0.0419756472110748,28.358395258585613,891328.0,5692.0,404783.0,81.00362396240234,0.0457343161106109,32.28124761581421,1026775.4285714285,5136.285714285715,379714.4285714286,81.82980019705636,0.04106884290065081,31.25533126649403,644294.5294117647,5570.470588235294,407241.29411764705,81.28202236399932,0.04294200055301185,30.00487175174788,33.013884899834856,0.2574107053763708,-19.079409697821504,-11.998471532288878,-7.975878433629868,-21.613363467632986,-21.064785098811466,-13.996607309071118,1.5828684241681934,0.05981119811839797,0.48686245996239963,0.6207455144203103,257.34534404167573,3.1828004907395724,0.012365133866131185,3.079783268529382e-05,0.17542021615164738,0.08512053770177443,1.0067392249494478,1.593642940766338,0.9563793575464974,363737.79546088853,399942.9390978977,797.5759841854884,1058.845073514479,65010.65679436844,123474.63995228165,14,1.0
2025-09-02 00:00:00+00:00,0,0,0,7673659635,80,0.1311834747059402,82.39070892333984,3675,0.033200092613697,34.82753737767538,1151621,288890,1185590.0,4606.0,372498.0,82.28580474853516,0.0361004807054996,36.513633251190186,956957.0,4956.0,367881.0,81.27667999267578,0.0410131737589836,32.284616549809776,1054584.5714285714,4953.285714285715,368430.0,81.98894718715123,0.03995268845132416,31.618605670474828,672479.3333333334,5465.166666666667,400666.22222222225,81.34361606174045,0.042400783445272136,30.27279761985496,20.341979838174538,-2.865155745240766,-25.847457627118644,-20.21276595744681,-21.471889007586697,-22.445221182395613,-19.050174441999147,-8.034209060714105,1.370662446798332,0.1274875722796498,0.4143510823119892,0.6037509908965457,313.2810119695321,3.986351253586993,0.012721060884555074,3.0242160515929165e-05,0.15650040762765335,0.09113109419343153,1.0079333960875425,1.5682036891769233,0.9422629773549397,338447.0842279499,406010.06385744846,931.6914076671948,1120.179988163667,70116.22910399371,122993.22026583203,14,0.9713484425475923
2025-09-03 00:00:00+00:00,0,0,0,7673659635,80,0.1291217866502231,82.42676544189453,3143,0.0294363927096128,33.186603943506874,1168375,261980,1151621.0,3675.0,288890.0,82.39070892333984,0.033200092613697,34.82753737767538,993268.0,4638.0,326201.0,81.48184967041016,0.0401022657752037,32.46124609311422,1079599.857142857,4739.714285714285,359255.5714285714,82.12393515450614,0.03842899229909689,31.72222822053092,698579.1052631579,5342.9473684210525,393366.94736842107,81.40062392385383,0.041718447090763756,30.42615584741559,17.629380992843835,1.4548189030939795,-32.233721431651574,-14.476190476190476,-19.68755460590249,-9.314964173214724,-26.59668440027618,-11.336413870518703,1.1596641157589183,0.04376284538130104,0.3358451376251115,0.5878282391473436,371.62054707379133,4.459769983319401,0.01199705322141682,2.8404044540034094e-05,0.13096700395856598,0.0945637886984324,1.0088858192454266,1.5454224854551968,0.9211510729411801,297771.1660075199,410644.5253519689,1081.6032590049413,1211.9841158513686,75715.22869074823,123690.0713056961,14,0.9854798033046838
2025-09-04 00:00:00+00:00,0,0,0,7673659635,82,0.1191140061904738,82.44114685058594,3244,0.0281542371958494,38.37987327575683,1103957,238321,1168375.0,3143.0,261980.0,82.42676544189453,0.0294363927096128,33.186603943506874,993268.0,4343.0,309638.0,81.66730499267578,0.0372994691133499,31.006010850270588,1095412.5714285714,4582.714285714285,349067.4285714286,82.23448399135044,0.037122530596596814,32.775637138457526,718848.0,5238.0,385614.65,81.45265007019043,0.041040236596018034,30.823841718832654,11.143920875332736,-5.513469562426443,-25.30508864839972,3.213490295895638,-23.032379746671914,-9.030842049011378,-24.518397003745342,-4.355681507621334,0.9475540523586012,0.017447498533162964,0.24887787504608233,0.5701369080800593,340.2024653312789,4.632207685400425,0.013611836087310446,3.47657005753451e-05,0.09972109113421154,0.09591928926625366,1.0095986308669673,1.5238445004070003,0.9045398778280597,236071.4906687736,409841.77609953453,1196.8983289695536,1269.5958743673227,84697.10003407032,125283.57115350883,14,0.93114567430562
2025-09-05 00:00:00+00:00,0,0,0,7673659635,83,0.1154618868417434,82.31106567382812,5816,0.045752078294754,59.97305987098,1103957,332181,1103957.0,3244.0,238321.0,82.44114685058594,0.0281542371958494,38.37987327575683,1059855.0,6252.0,337714.0,81.81818389892578,0.0479785911738872,28.47608796755473,1101712.857142857,4520.428571428572,348277.0,82.30489567347935,0.03680445732814922,37.27520455323257,737186.5238095238,5265.523809523809,383070.1904761905,81.49352700369698,0.041264610010243556,32.21189972607776,4.161135249633197,0.0,-6.973768394113888,79.28483353884093,-1.6383685603794884,39.38385622752507,-4.640638302745737,62.50512481119159,0.6024110428938689,-0.15778671419208745,0.17120417642308836,0.5537382832403996,189.7811586728554,3.3233498503832237,0.017508474270129026,5.4325490526795404e-05,0.04845482962472,0.09398764077719232,1.0099562345576913,1.4944831756413395,0.8919133688410689,171311.03228691584,408208.40012224374,1215.401071143293,1243.860427019351,85160.84036821016,122666.76118884815,14,0.93114567430562
2025-09-06 00:00:00+00:00,0,1,0,7673659635,83,0.1466642694598372,82.48617553710938,6108,0.0429709553718566,38.09373963397482,1468937,564512,1103957.0,5816.0,332181.0,82.31106567382812,0.045752078294754,59.97305987098,815944.0,5925.0,468863.0,82.04216003417969,0.0430122725665569,29.687328894933064,1194997.5714285714,4546.571428571428,361941.14285714284,82.36832645961216,0.036798554871763464,38.47612037309567,770447.9090909091,5303.818181818182,391317.54545454547,81.53864739157937,0.04134217116304415,32.47925608552763,80.02914415695194,33.06107031342707,3.0886075949366987,5.020632737276487,20.400202191258423,69.9410863354617,-0.09605908322182222,-6.078681071011127,0.5412040623317349,0.2127415820069034,0.16762526025995486,0.5552998524614696,240.45457521689312,2.602131394671159,0.010819945687698954,2.593284375104655e-05,0.03034400939941233,0.09349891925383032,1.0101752861320885,1.5510426562629136,0.890097298630938,177805.27402110354,427829.6102474295,1176.2746931929437,1227.1003233082467,96280.02898311261,125805.48122729457,15,1.0
2025-09-07 00:00:00+00:00,0,1,0,7673659635,82,0.1147914986314178,82.8061294555664,5811,0.0481830313801765,39.08257472515106,1217237,618030,1468937.0,6108.0,564512.0,82.48617553710938,0.0429709553718566,38.09373963397482,1182546.0,5234.0,475206.0,82.23661804199219,0.0419756472110748,28.358395258585613,1199953.4285714286,4629.0,382344.5714285714,82.44968523297992,0.03768532403877799,40.00814601117645,789873.5217391305,5325.869565217391,401174.60869565216,81.59375530740489,0.04163959986813686,32.76635689594604,2.933585670240313,-17.1348396833901,11.024073366450127,-4.862475442043223,30.055176071009203,9.480400770931352,14.788060653092083,12.129299810107309,0.6925277657738871,0.3878879295514004,0.1479708341958581,0.5421744451153058,209.4351342050929,1.9695403628620571,0.009402440977879751,3.2107586786767304e-05,0.05843598502022975,0.09558853330348323,1.0104901401136681,1.5191716085499245,0.9050356909797125,161635.30657312763,428249.2383601855,1055.873839970508,1203.5426609634133,111819.89451841691,131690.27355667096,15,0.828651603166099
2025-09-08 00:00:00+00:00,0,0,0,7673659635,78,0.0978940866831081,82.81122589111328,4811,0.0445781052112579,40.26963589408181,1091828,385722,1217237.0,5811.0,618030.0,82.8061294555664,0.0481830313801765,39.08257472515106,1185590.0,4606.0,372498.0,82.28580474853516,0.0361004807054996,36.513633251190186,1186558.857142857,4658.285714285715,384233.71428571426,82.52474539620536,0.03889641325388631,40.54471781730383,802454.9583333334,5304.416666666667,400530.75,81.64448324839275,0.04176203759076691,33.078993520868366,-7.908467514064732,-10.30275944618838,4.450716456795489,-17.208742040956803,3.5500861749593327,-37.588466579292266,23.48341168893855,-7.481733850398098,0.6385319365640463,0.00615465978228702,0.1364331433156359,0.527564737053312,226.89692435577723,2.8306012345647007,0.01247268117275869,3.688273153953761e-05,0.0737609863281256,0.09629261514414687,1.010781648836389,1.478661007475475,0.9313820756314306,150986.07690413392,423346.93909025146,1034.951461408953,1181.7704815295112,111654.58612267241,128834.24691650693,15,0.7432776218449123
2025-09-09 00:00:00+00:00,0,0,0,7673659635,62,0.1325606681070599,82.84384155273438,4198,0.0407539829611778,143.51251593503085,1522397,327850,1091828.0,4811.0,385722.0,82.81122589111328,0.0445781052112579,40.26963589408181,1151621.0,3675.0,288890.0,82.39070892333984,0.033200092613697,34.82753737767538,1239526.857142857,4733.0,389799.4285714286,82.58947862897601,0.03997554044638357,56.07114332549746,831252.64,5260.16,397623.52,81.69245758056641,0.04172171540558334,37.496334417434866,32.19600893002126,39.43560707364164,14.23129251700681,-12.74163375597589,13.486101976530861,-15.003551780816238,22.752618299517536,-8.578476433570682,0.5499802530114728,0.03938555584719339,0.157432940120609,0.5277988441246657,362.5618004286735,4.643563692043032,0.012804597210318102,9.426740966227678e-05,0.08880179268973659,0.09625292851374803,1.0109804634965833,1.4911553930738277,0.9581470957695549,180584.35358214524,438734.1825675769,1051.3409647568312,1177.8611505606254,112552.22492037849,126956.56161167882,16,1.0
