timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,daily_Estimated Revenue,ccu_playing,platform_platform_share,session_session_length,visits_visits_gained,daily_rpv,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-09-14 00:00:00+00:00,0,1,0,5617640646,97.20703125,11174,119,0.0015202525537461,20.15643770798393,7739,0.011629986320314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11174.0,119.0,7739.0,97.20703125,0.0015202525537461,20.15643770798393,11174.0,119.0,7739.0,97.20703125,0.0015202525537461,20.15643770798393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.11666666666666,1.443669250645995,0.01537467700258398,0.0018037080723028124,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-09-15 00:00:00+00:00,0,1,0,5617640646,97.20526123046876,8417,94,0.0012654527090489,13.703758160273232,8587,0.0086918684670774,11174.0,119.0,7739.0,97.20703125,0.0015202525537461,20.15643770798393,0.0,0.0,0.0,0.0,0.0,0.0,9795.5,106.5,8163.0,97.20614624023438,0.0013928526313974998,16.930097934128582,9795.5,106.5,8163.0,97.20614624023438,0.0013928526313974998,16.930097934128582,0.0,-24.67334884553427,0.0,-21.00840336134454,0.0,10.957488047551367,0.0,-16.76036287979521,0.0,-0.0018208760297233617,0.1990192839294892,0.1990192839294892,88.6,0.9800884955752213,0.010945505356311131,0.001627911399414734,0.0,0.0,1.0,1.0,1.0,1949.4933957313115,1949.4933957313115,17.67766952966369,17.67766952966369,599.6265504461923,599.6265504461923,1,0.7532665115446573
2024-09-16 00:00:00+00:00,0,0,0,5617640646,97.20846557617188,5015,69,0.0010821274481713,12.859245379765827,4379,0.0051392385283343,8417.0,94.0,8587.0,97.20526123046876,0.0012654527090489,13.703758160273232,0.0,0.0,0.0,0.0,0.0,0.0,8202.0,94.0,6901.666666666667,97.20691935221355,0.0012892775703220998,15.57314708267433,8202.0,94.0,6901.666666666667,97.20691935221355,0.0012892775703220998,15.57314708267433,0.0,-40.41820125935607,0.0,-26.595744680851062,0.0,-49.00430883894259,0.0,-14.486931006326198,0.0,0.0032964735267926315,0.3761428703334008,0.3761428703334008,71.64285714285714,1.1449771689497716,0.015753424657534248,0.00256364541063912,0.0007171630859299697,0.0,1.0,1.0,1.0,3085.1238224745534,3085.1238224745534,25.0,25.0,2225.4575559496375,2225.4575559496375,1,0.4488097368892071
2024-09-17 00:00:00+00:00,0,0,0,5617640646,97.20536041259766,3828,51,0.0009645068203099,13.641397310339888,3677,0.0039070320201282,5015.0,69.0,4379.0,97.20846557617188,0.0010821274481713,12.859245379765827,0.0,0.0,0.0,0.0,0.0,0.0,7108.5,83.25,6095.5,97.20652961730957,0.00120808488281905,15.09020963959072,7108.5,83.25,6095.5,97.20652961730957,0.00120808488281905,15.09020963959072,0.0,-23.66899302093719,0.0,-26.086956521739136,0.0,-16.03105731902261,0.0,-10.86938771030792,0.0,-0.003194334522016451,0.46928464807571,0.46928464807571,73.61538461538461,1.0407830342577489,0.013866231647634585,0.0035626527318725226,-0.00018081665040580168,0.0,1.0,1.0,1.0,3335.909920846185,3335.909920846185,29.64652874565025,29.64652874565025,2429.2782878871662,2429.2782878871662,1,0.3425809915876141
2024-09-18 00:00:00+00:00,0,0,0,5617640646,97.1931610107422,2761,60,0.0012186024105176,12.025878477096558,3070,0.002804978641508,3828.0,51.0,3677.0,97.20536041259766,0.0009645068203099,13.641397310339888,0.0,0.0,0.0,0.0,0.0,0.0,6239.0,78.6,5490.4,97.2038558959961,0.00121018838835876,14.477343407091888,6239.0,78.6,5490.4,97.2038558959961,0.00121018838835876,14.477343407091888,0.0,-27.873563218390807,0.0,17.647058823529417,0.0,-16.508022844710357,0.0,26.34461310766656,0.0,-0.012550132835964511,0.5581494058717325,0.5581494058717325,45.26229508196721,0.8990556821882123,0.01953760989905568,0.004354047240078407,-0.002764129638671608,-0.002764129638671608,1.0,1.0,1.0,3482.294143233739,3482.294143233739,27.70018050482704,27.70018050482704,2501.3545930155524,2501.3545930155524,1,0.2470914623232504
2024-09-19 00:00:00+00:00,0,0,0,5617640646,97.18753814697266,5294,68,0.0011242750333622,10.76213232676188,4390,0.0053566190901101,2761.0,60.0,3070.0,97.1931610107422,0.0012186024105176,12.025878477096558,0.0,0.0,0.0,0.0,0.0,0.0,6081.5,76.83333333333333,5307.0,97.20113627115886,0.0011958694958593334,13.85814156037022,6081.5,76.83333333333333,5307.0,97.20113627115886,0.0011958694958593334,13.85814156037022,0.0,91.74212241941326,0.0,13.33333333333333,0.0,42.99674267100977,0.0,-7.7406196099131686,0.0,-0.005785246318845694,0.5160668732342008,0.5160668732342008,76.72463768115942,1.2056479161922113,0.015486221817353677,0.0020325084658662663,-0.003910609654015895,-0.003910609654015895,1.0,1.0,1.0,3138.4606895737916,3138.4606895737916,25.150878049616214,25.150878049616214,2281.9362830719006,2281.9362830719006,1,0.47377841417576516
2024-09-20 00:00:00+00:00,0,0,0,5617640646,97.18921661376952,5539,126,0.0017120090778917,11.924223899841309,6162,0.0055771600739039,5294.0,68.0,4390.0,97.18753814697266,0.0011242750333622,10.76213232676188,0.0,0.0,0.0,0.0,0.0,0.0,6004.0,83.85714285714286,5429.142857142857,97.19943346296039,0.001269603721863957,13.581867608866089,6004.0,83.85714285714286,5429.142857142857,97.19943346296039,0.001269603721863957,13.581867608866089,0.0,4.627880619569313,0.0,85.29411764705883,0.0,40.36446469248291,0.0,52.27671406807393,0.0,0.0017270391130974616,0.47840399863862487,0.47840399863862487,43.61417322834646,0.8987506084699011,0.020444588674346908,0.002152386985530922,-0.003721237182615964,-0.003721237182615964,1.0,1.0,1.0,2872.3376078263036,2872.3376078263036,29.537707942157436,29.537707942157436,2108.030631384929,2108.030631384929,1,0.4957043135851083
2024-09-21 00:00:00+00:00,0,1,0,5617640646,97.19257354736328,12066,90,0.0014444616390392,13.54230054219564,10035,0.0120471150754409,5539.0,126.0,6162.0,97.18921661376952,0.0017120090778917,11.924223899841309,11174.0,119.0,7739.0,97.20703125,0.0015202525537461,20.15643770798393,6131.428571428572,79.71428571428571,5757.142857142857,97.19736807686942,0.0012587764483344,12.636990870896335,6761.75,84.625,6004.875,97.19857597351074,0.0012914609615108626,13.576921725532284,7.982817254340424,117.83715472106877,-24.369747899159666,-28.57142857142857,29.667915751389074,62.85296981499513,-4.985416042889801,-15.627688095087588,-0.014873103777379715,0.003454018574000628,0.5051108858514954,0.5051108858514954,132.5934065934066,1.2022718214428059,0.008967716221602232,0.0011222590985494026,-0.003370829990925826,-0.0030524844214997915,0.9999875728977589,0.906781317178034,0.9746918302987453,3415.4335324063495,3415.4335324063495,27.432709881245263,27.432709881245263,2541.791799808047,2541.791799808047,2,1.0
2024-09-22 00:00:00+00:00,0,1,0,5617640646,97.2091064453125,13671,74,0.0014186343178153,12.608984788258873,9377,0.01350985132885,12066.0,90.0,10035.0,97.19257354736328,0.0014444616390392,13.54230054219564,8417.0,94.0,8587.0,97.20526123046876,0.0012654527090489,13.703758160273232,6882.0,76.85714285714286,5870.0,97.19791739327567,0.0012806595353010287,12.48059467489428,7529.444444444444,83.44444444444444,6379.555555555556,97.19974602593317,0.0013055913344335777,13.469373176946348,62.42129024593086,13.301839880656384,-21.276595744680847,-17.777777777777782,9.199953417957385,-6.557050323866465,12.104886075239385,-1.7880240309517292,0.003955768232155599,0.01701045393263101,0.5230704626349185,0.5230704626349185,182.28,1.4577735124760076,0.007890808274685433,0.0009222487410955875,-0.00098555428641644,-0.001434707641604345,0.999981186857659,0.9140116579355124,0.9809038261246078,3938.429988939473,3938.429988939473,25.904203863036937,25.904203863036937,2629.9404989044483,2629.9404989044483,3,1.0
2024-09-23 00:00:00+00:00,0,0,0,5617640646,97.2015380859375,4623,65,0.0013006797526031,12.025566418965658,5404,0.0045381470312604,13671.0,74.0,9377.0,97.2091064453125,0.0014186343178153,12.608984788258873,5015.0,69.0,4379.0,97.20846557617188,0.0010821274481713,12.859245379765827,6826.0,76.28571428571429,6016.428571428572,97.19692775181362,0.001311881293077,12.361497680494258,7238.8,81.6,6282.0,97.19992523193359,0.00130510017625053,13.324992501148278,-7.816550348953144,-66.1838929120035,-5.797101449275366,-12.16216216216216,23.40717058689199,-42.36962781273328,20.196540139623487,-8.314656126030439,-0.007126426894321636,-0.007785648538249923,0.5284364028484282,0.5284364028484282,70.04545454545455,0.8553191489361702,0.012025901942645698,0.002600684779188075,0.0009092603410886359,-0.0009456750118356529,0.9999691617034394,0.9429739735867824,1.0051958592526986,3825.245432939202,3825.245432939202,25.109537807153853,25.109537807153853,2498.649279555301,2498.649279555301,3,0.3381610708799649
2024-09-24 00:00:00+00:00,0,0,0,5617640646,97.19334411621094,3511,68,0.0012135294964537,12.215538541475931,4637,0.0034294754032218,4623.0,65.0,5404.0,97.2015380859375,0.0013006797526031,12.025566418965658,3828.0,51.0,3677.0,97.20536041259766,0.0009645068203099,13.641397310339888,6780.714285714285,78.71428571428571,6153.571428571428,97.19521113804409,0.0013474559610975427,12.15780357065655,6899.909090909091,80.36363636363636,6132.454545454545,97.19932694868608,0.0012967755689962729,13.224133050268977,-8.281086729362597,-24.053644819381358,33.33333333333333,4.615384615384621,26.108240413380468,-14.193190229459663,25.81865373059653,-6.700362327850707,-0.012361763112356261,-0.008429876612980891,0.5505901857863513,0.5505901857863513,50.88405797101449,0.7570073307460112,0.014661492022423459,0.00347822851408768,0.0017299652099678593,-0.0010083978826328885,0.9999576559759085,0.9827251629515164,1.039081852953551,3799.022228272571,3799.022228272571,24.171357956361188,24.171357956361188,2421.7608620025376,2421.7608620025376,3,0.2568210079730817
2024-09-25 00:00:00+00:00,0,0,0,5617640646,97.18425750732422,5447,61,0.0012585446238517,11.538825352986654,5407,0.0052940629941612,3511.0,68.0,4637.0,97.19334411621094,0.0012135294964537,12.215538541475931,2761.0,60.0,3070.0,97.1931610107422,0.0012186024105176,12.025878477096558,7164.428571428572,78.85714285714286,6487.428571428572,97.19393920898438,0.0013531619915738429,12.088224552926562,6778.833333333333,78.75,6072.0,97.19807116190593,0.0012935896569008917,13.083690742162114,97.28359290112279,55.14098547422386,1.6666666666666607,-10.29411764705882,76.12377850162866,16.605563942204004,3.2777067392419257,3.7094382567171014,-0.009160627481807904,-0.00934900323612542,0.5379136585604518,0.5379136585604518,87.85483870967742,1.0072115384615385,0.011279585798816568,0.002117992906201662,0.0002634865897093606,-0.001355284577477533,0.9999574893526985,1.0568822419927577,1.0460519565498623,3646.427039104876,3646.427039104876,23.714686665363377,23.714686665363377,2318.535666398867,2318.535666398867,3,0.39843464267427403
2024-09-26 00:00:00+00:00,0,0,0,5617640646,97.18363189697266,5038,64,0.0013027730165049,11.39922845363617,5914,0.0048721648500182,5447.0,61.0,5407.0,97.18425750732422,0.0012585446238517,11.538825352986654,5294.0,68.0,4390.0,97.18753814697266,0.0011242750333622,10.76213232676188,7127.857142857143,78.28571428571429,6705.142857142857,97.19338117327008,0.0013786617034513714,12.179238285337176,6644.923076923077,77.61538461538461,6059.846153846154,97.19696044921875,0.001294296069178123,12.95411671996781,-4.83566301473366,-7.508720396548563,-5.882352941176472,4.918032786885251,34.71526195899772,9.376733863510257,15.876718582720194,3.514249063163266,-0.004019291026891025,-0.0006437363083366954,0.5303923290831208,0.5303923290831208,77.50769230769231,0.8517328825021133,0.010819949281487743,0.002262200526619601,-0.0017553056989317963,-0.0015408861768095284,0.9999631750218101,1.072677149207525,1.0651826396466,3524.416227347409,3524.416227347409,23.07068291699251,23.07068291699251,2220.2613902479234,2220.2613902479234,3,0.3685172993928754
2024-09-27 00:00:00+00:00,0,0,0,5617640646,97.17671966552734,6061,76,0.0010975265176966,11.408777316411337,6323,0.0058246897630619,5038.0,64.0,5914.0,97.18363189697266,0.0013027730165049,11.39922845363617,5539.0,126.0,6162.0,97.18921661376952,0.0017120090778917,11.924223899841309,7202.428571428572,71.14285714285714,6728.142857142857,97.19159589494977,0.001290878480566357,12.105603059132894,6603.214285714285,77.5,6078.642857142857,97.19551467895508,0.0012802411012151572,12.843735333999492,9.424083769633507,20.305676855895193,-39.682539682539684,18.75,2.612788055826032,6.915793033479889,-35.89248258845807,-15.754586271593086,-0.012858369145862802,-0.007112546948895293,0.5133475539529364,0.5133475539529364,78.71428571428571,0.9584123972169513,0.012017710309930424,0.0018820153936673272,-0.0041354043143103465,-0.0018110170469200597,0.999959681431615,1.0907458488831199,1.0083088875533703,3389.743901798515,3389.743901798515,22.169799277395363,22.169799277395363,2134.3172429155406,2134.3172429155406,3,0.44334723136566456
2024-09-28 00:00:00+00:00,0,1,0,5617640646,97.1725616455078,5586,64,0.0009867515182122,11.59862200419108,7694,0.0053318745749956,6061.0,76.0,6323.0,97.17671966552734,0.0010975265176966,11.408777316411337,12066.0,90.0,10035.0,97.19257354736328,0.0014444616390392,13.54230054219564,6276.714285714285,67.42857142857143,6393.714285714285,97.18873705182757,0.0012254913204482142,11.827934696560813,6535.4,76.6,6186.333333333333,97.19398447672526,0.0012606751290149601,12.76072777867893,-53.70462456489309,-7.836990595611281,-28.888888888888886,-15.789473684210531,-23.328350772296957,21.6827455321841,-31.68724654615619,-10.093150160679986,-0.020589949545612996,-0.004278823193304415,0.5043633182450469,0.5014201269454612,85.93846153846154,0.725925925925926,0.008317089018843404,0.002076001790619488,-0.006035123552596668,-0.002045277186803027,0.9999460108058545,0.9604177687233048,0.9720912963562333,3129.106052343574,3276.981097639367,18.879024932913833,21.645850806629362,2131.6566224521143,2098.544586362744,3,0.40860215053763443
2024-09-29 00:00:00+00:00,0,1,0,5617640646,97.16083526611328,5207,66,0.00110918818973,12.193648417790731,6657,0.0049358319842159,5586.0,64.0,7694.0,97.1725616455078,0.0009867515182122,11.59862200419108,13671.0,74.0,9377.0,97.2091064453125,0.0014186343178153,12.608984788258873,5067.571428571428,66.28571428571429,6005.142857142857,97.18184116908482,0.0011812847307217428,11.76860092935108,6452.375,75.9375,6215.75,97.19191265106201,0.00125120719530965,12.725285318623419,-61.91207665862044,-6.784819190834224,-10.81081081081081,3.125,-29.007145142369627,-13.478034832336883,-21.812959421554645,12.408055043039724,-0.049657054739382644,-0.012067582860786352,0.5140866403505081,0.49334323286045156,77.71641791044776,0.7820666866927005,0.009912886752778613,0.0023413303413576674,-0.006114687238417495,-0.0024155785055715137,0.999896375308372,0.7853807983217697,0.9441159986531226,3071.5575146713536,3183.2355421279563,18.01159577654301,21.07911683791962,2016.0061322512704,2030.7984144173445,3,0.38087923341379565
