timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,visits_visits_gained,platform_platform_share,daily_Estimated Revenue,session_session_length,ccu_playing,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-12-15 00:00:00+00:00,0,1,0,6785937784,69.56521606445312,171,1.7154131910501746e-06,400.0,6.618189721057813,0,0.0724025897648353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,171.0,69.56521606445312,1.7154131910501746e-06,6.618189721057813,400.0,0.0,171.0,69.56521606445312,1.7154131910501746e-06,6.618189721057813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,2.3255813953488373,0.0,0.01650421376822397,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-12-16 00:00:00+00:00,0,0,0,6785937784,72.91666412353516,808,4.58818385595805e-06,1523.0,2.7142662033438683,1,0.2614260198032876,0.0,400.0,0.0,171.0,69.56521606445312,1.7154131910501746e-06,6.618189721057813,0.0,0.0,0.0,0.0,0.0,0.0,961.5,0.5,489.5,71.24094009399414,3.1517985235041124e-06,4.666227962200841,961.5,0.5,489.5,71.24094009399414,3.1517985235041124e-06,4.666227962200841,0.0,280.75,0.0,inf,0.0,372.51461988304095,0.0,167.46814586106612,0.0,4.817706676820888,0.8258771869708714,0.8258771869708714,761.5,1.8825710754017306,0.0012360939431396785,0.001781014569123273,0.0,0.0,1.0,1.0,1.0,794.0809152724929,794.0809152724929,0.7071067811865476,0.7071067811865476,450.4270196158308,450.4270196158308,2,1.0
2024-12-17 00:00:00+00:00,0,0,0,6785937784,72.91666412353516,349,4.733020432468038e-06,131.0,1.6908762169380982,0,0.0198122457019963,0.0,1523.0,1.0,808.0,72.91666412353516,4.58818385595805e-06,2.7142662033438683,0.0,0.0,0.0,0.0,0.0,0.0,684.6666666666666,0.3333333333333333,442.6666666666667,71.79951477050781,3.6788724931587544e-06,3.67444404711326,684.6666666666666,0.3333333333333333,442.6666666666667,71.79951477050781,3.6788724931587544e-06,3.67444404711326,0.0,-91.39855548260013,0.0,-100.0,0.0,-56.806930693069305,0.0,3.1567300059675674,0.0,0.0,1.0784392494031563,1.0784392494031563,131.0,0.3742857142857143,0.0,0.012809668310137107,1.675724029541028,0.0,1.0,1.0,1.0,738.3714060913609,738.3714060913609,0.5773502691896258,0.5773502691896258,328.66751183123245,328.66751183123245,2,0.08601444517399869
2024-12-18 00:00:00+00:00,0,0,0,6785937784,72.91666412353516,243,2.5453517082496543e-05,108.0,1.5893995178242524,5,0.0156366473250419,0.0,131.0,0.0,349.0,72.91666412353516,4.733020432468038e-06,1.6908762169380982,0.0,0.0,0.0,0.0,0.0,0.0,540.5,1.5,392.75,72.07880210876465,9.122533640493202e-06,3.153182914791008,540.5,1.5,392.75,72.07880210876465,9.122533640493202e-06,3.153182914791008,0.0,-17.557251908396942,0.0,inf,0.0,-30.372492836676212,0.0,437.78591167466783,0.0,0.0,1.2364100501207034,1.2364100501207034,18.0,0.4426229508196721,0.020491803278688523,0.014581646952516077,1.005434417724605,0.0,1.0,1.0,1.0,668.2796320902402,668.2796320902402,2.3804761428476167,2.3804761428476167,286.3242625648992,286.3242625648992,2,0.07091267235718976
2024-12-19 00:00:00+00:00,0,0,0,6785937784,74.50980377197266,1454,0.0001446033274987,1625.0,4.420918102065722,10,0.2162300614785529,0.0,108.0,5.0,243.0,72.91666412353516,2.5453517082496543e-05,1.5893995178242524,0.0,0.0,0.0,0.0,0.0,0.0,757.4,3.2,605.0,72.56500244140625,3.621869241213456e-05,3.406729952245951,757.4,3.2,605.0,72.56500244140625,3.621869241213456e-05,3.406729952245951,0.0,1404.6296296296296,0.0,100.0,0.0,498.35390946502054,0.0,468.10745261659116,0.0,2.1848773083453343,0.9969635490197012,0.9969635490197012,147.72727272727272,1.1168384879725086,0.006872852233676976,0.002718891821688636,0.9889175415038999,0.9889175415038999,1.0,1.0,1.0,755.1001920275216,755.1001920275216,4.324349662087931,4.324349662087931,535.4778240039451,535.4778240039451,3,1.0
2024-12-20 00:00:00+00:00,0,0,0,6785937784,74.50980377197266,1107,0.0001475584576837,1433.0,4.834889516234398,1,0.1596184815701593,0.0,1625.0,10.0,1454.0,74.50980377197266,0.0001446033274987,4.420918102065722,0.0,0.0,0.0,0.0,0.0,0.0,870.0,2.8333333333333335,688.6666666666666,72.88913599650066,5.477531995739547e-05,3.6447565462440252,870.0,2.8333333333333335,688.6666666666666,72.88913599650066,5.477531995739547e-05,3.6447565462440252,0.0,-11.815384615384616,0.0,-90.0,0.0,-23.86519944979367,0.0,2.0436114687793605,0.0,0.0,0.8385398983063704,0.8385398983063704,716.5,1.2933212996389891,0.0009025270758122744,0.0033716105413071117,0.8429244995117224,0.8429244995117224,1.0,1.0,1.0,729.5297115265423,729.5297115265423,3.970726214015097,3.970726214015097,520.9509253918901,520.9509253918901,3,0.8818461538461538
2024-12-21 00:00:00+00:00,0,1,0,6785937784,71.66666412353516,2259,6.621796637773514e-05,2354.0,6.108860810597737,2,0.227748189771393,0.0,1433.0,1.0,1107.0,74.50980377197266,0.0001475584576837,4.834889516234398,0.0,0.0,0.0,0.0,0.0,0.0,1082.0,2.7142857142857144,913.0,72.71449715750558,5.6409983731729703e-05,3.996771441151698,1082.0,2.7142857142857144,913.0,72.71449715750558,5.6409983731729703e-05,3.996771441151698,0.0,64.27076064200976,0.0,100.0,0.0,104.06504065040649,0.0,-55.12424877760844,0.0,-3.8157926937219533,0.8047139411132537,0.8047139411132537,784.6666666666666,1.0415929203539822,0.0008849557522123894,0.00259399609791836,0.3958486829485199,0.3958486829485199,1.0,1.0,1.0,870.7004842845405,870.7004842845405,3.6384193323605842,3.6384193323605842,760.5500202704181,760.5500202704181,4,1.0
2024-12-22 00:00:00+00:00,0,1,0,6785937784,70.14925384521484,2168,0.0001972696336451,1813.0,3.9947907080252967,9,0.1408100331058644,0.0,2354.0,2.0,2259.0,71.66666412353516,6.621796637773514e-05,6.108860810597737,400.0,0.0,171.0,69.56521606445312,1.7154131910501746e-06,6.618189721057813,1283.857142857143,4.0,1198.2857142857142,72.79793112618583,8.434630093945112e-05,3.6220001535756245,1173.375,3.5,1069.875,72.39384174346924,7.4017439970901e-05,3.9965238495108983,353.25,-22.982158028887,inf,350.0,1167.8362573099414,-4.02833111996459,11399.831916550187,197.9095318629857,0.839554325858205,-2.117316742557851,0.7214481354147266,0.7214481354147266,181.3,0.8358690640848317,0.004149377593360996,0.0022021999492972968,-0.3288961138044026,0.05012884594145952,1.0055818198479989,1.094157573543959,1.1395463146605824,846.5292058922548,846.5292058922548,4.035556254807296,4.035556254807296,832.2744117348385,832.2744117348385,4,0.77017841971113
2024-12-23 00:00:00+00:00,0,0,0,6785937784,71.83098602294922,3229,0.0002120309945894,3241.0,5.5684699813524885,15,0.2078529883331674,0.0,1813.0,9.0,2168.0,70.14925384521484,0.0001972696336451,3.9947907080252967,1523.0,1.0,808.0,72.91666412353516,4.58818385595805e-06,2.7142662033438683,1529.2857142857142,6.0,1544.142857142857,72.64283425467355,0.00011398098818708568,4.029743550433999,1403.111111111111,4.777777777777778,1309.7777777777778,72.33130221896701,8.935227937295644e-05,4.171184530826631,112.80367695338147,78.76447876447877,1400.0,66.66666666666667,299.6287128712871,48.93911439114391,4521.2401517882545,7.4828348750606954,-1.4889300184476095,2.397362887772325,0.7481820378132765,0.7481820378132765,202.5625,1.0034055727554179,0.0046439628482972135,0.0017176033255251353,-0.4155355181012861,-0.0024335225423187962,1.0043070154435134,1.0899248834788904,1.275636044060264,1049.7825303895618,1049.7825303895618,5.380004130522991,5.380004130522991,1060.2243604277562,1060.2243604277562,5,1.0
2024-12-24 00:00:00+00:00,0,0,0,6785937784,72.22222137451172,2516,8.349221025127918e-05,2012.0,4.1478487849235535,6,0.1083841890900079,0.0,3241.0,15.0,3229.0,71.83098602294922,0.0002120309945894,5.5684699813524885,131.0,0.0,349.0,72.91666412353516,4.733020432468038e-06,1.6908762169380982,1798.0,6.857142857142857,1853.7142857142858,72.5436281476702,0.00012523230101834442,4.380739631574778,1464.0,4.9,1430.4,72.32039413452148,8.876627246078871e-05,4.168850956236323,1435.8778625954199,-37.92039493983338,inf,-60.0,620.9169054441261,-22.08113967172499,1664.0365479627158,-60.622638962307086,-0.9523786604484719,0.5446609788114287,0.6887294325495432,0.6887294325495432,287.42857142857144,0.7993643226062773,0.0023837902264600714,0.002060530941343047,-0.4214826311383919,-0.007719698819248095,1.003086736678087,1.2281420765027322,1.4108095062081611,1008.2998892525312,1008.2998892525312,5.087020520675907,5.087020520675907,1069.8951350482907,1069.8951350482907,5,0.6207960506016662
