timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,session_session_length,daily_Estimated Revenue,ccu_playing,platform_platform_share,visits_visits_gained,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2022-06-30 00:00:00+00:00,1,0,0,102815652,0.0,0.0,0.0,595,0.013545699417591,28636,91.22966766357422,0.0,0.0,652.0,31010.0,91.23268127441406,0.0143250897526741,0.0,0.0,490.0,19578.0,91.2979736328125,0.0115927765145897,0.0,0.0,575.1428571428571,27172.85714285714,91.25082506452289,0.012476164448474072,0.0,0.0,535.9090909090909,24307.81818181818,91.27582758123225,0.01190185216678808,0.0,0.0,0.0,21.42857142857142,-8.742331288343564,46.26621718255184,-7.655594969364721,16.846032531926358,-5.440736138756885,-0.07481652277737671,-0.0033032141528055448,0.0,0.0,0.0,0.0,0.020777316059643117,0.0,-0.008815765380856808,-0.011478146639733221,0.9997260773484951,0.0,1.0482540258136124,0.0,0.0,99.20630478498283,99.20630478498283,5166.169989812217,5166.169989812217,0,0.0
2022-07-01 00:00:00+00:00,1,0,0,102815652,0.0,0.0,0.0,612,0.0135986609384417,30121,91.22257995605467,0.0,0.0,595.0,28636.0,91.22966766357422,0.013545699417591,0.0,0.0,420.0,20464.0,91.28131866455078,0.0091890050098299,0.0,0.0,602.5714285714286,28552.428571428572,91.242433820452,0.013106115295418613,0.0,0.0,542.25,24792.25,91.27139027913411,0.012043252897759217,0.0,0.0,0.0,45.71428571428571,2.857142857142847,47.1901876465989,5.1857801368906165,47.98839399798553,0.3909840253942365,-0.06434910160748597,-0.007769081814135159,0.0,0.0,0.0,0.0,0.020317376004249387,0.0,-0.007485798427044543,-0.01087732915278041,0.9996827433153637,0.0,1.088253763886097,0.0,0.0,97.10643176900844,97.10643176900844,5203.758399202708,5203.758399202708,0,0.0
2022-07-02 00:00:00+00:00,1,1,0,102815652,0.0,0.0,0.0,588,0.0122662913054227,39883,91.19354248046876,0.0,0.0,612.0,30121.0,91.22257995605467,0.0135986609384417,0.0,0.0,440.0,22222.0,91.27735137939452,0.008912120014429,0.0,0.0,623.7142857142857,31075.428571428572,91.23046112060547,0.01358528262270343,0.0,0.0,545.7692307692307,25953.076923076922,91.26540198692909,0.012060409698348715,0.0,0.0,0.0,33.63636363636364,-3.9215686274509776,79.47529475294752,32.40928256033997,37.63606510643025,-9.79780023231963,-0.09181784709921814,-0.03183145620294647,0.0,0.0,0.0,0.0,0.014742753986561026,0.0,-0.007735933576301129,-0.01111288385076585,0.9996171510171113,0.0,1.1264362457407642,0.0,0.0,93.83421004281419,93.83421004281419,6506.939263349788,6506.939263349788,0,0.0
2022-07-03 00:00:00+00:00,1,1,0,102815652,0.0,0.0,0.0,612,0.0131508121266961,35983,91.19567108154295,0.0,0.0,588.0,39883.0,91.19354248046876,0.0122662913054227,0.0,0.0,602.0,29106.0,91.25057220458984,0.0121797528117895,0.0,0.0,625.1428571428571,32057.85714285714,91.22261810302734,0.0137240053819758,0.0,0.0,550.5,26669.5,91.26042120797294,0.012138295586087814,0.0,0.0,0.0,1.661129568106312,4.081632653061229,23.627430770287905,-9.77860241205526,7.972734175414908,7.210988221699655,-0.06016523701768417,0.002334157678585136,0.0,0.0,0.0,0.0,0.017007558915073367,0.0,-0.008590425763814328,-0.010882618663077628,0.9995857667053777,0.0,1.130636940305312,0.0,0.0,91.87428701973482,91.87428701973482,6802.130839783844,6802.130839783844,0,0.0
2022-07-04 00:00:00+00:00,1,0,1,102815652,0.0,0.0,0.0,661,0.014448819682002,37903,91.18544006347656,0.0,0.0,612.0,35983.0,91.19567108154295,0.0131508121266961,0.0,0.0,690.0,27733.0,91.23616027832033,0.0151863666251301,0.0,0.0,621.0,33510.71428571428,91.21537235804966,0.0136186415329575,0.0,0.0,557.8666666666667,27418.4,91.2554224650065,0.012292330525815427,0.0,0.0,0.0,-4.202898550724643,8.006535947712411,36.67111383550284,5.335853041714134,-4.856638597856722,9.870170319526883,-0.05559222866134972,-0.011218754075781323,0.0,0.0,0.0,0.0,0.017438792739552553,0.0,-0.010639190673824264,-0.010716656276159387,0.9995611207983591,0.0,1.10789744095773,0.0,0.0,93.97103247839169,93.0160252450133,6952.938592920484,7167.762878731012,0,0.0
2022-07-05 00:00:00+00:00,1,0,0,102815652,0.0,0.0,0.0,699,0.0147904548794031,37669,91.17668914794922,0.0,0.0,661.0,37903.0,91.18544006347656,0.014448819682002,0.0,0.0,627.0,31039.0,91.2480239868164,0.0139951175078749,0.0,0.0,631.2857142857143,34457.857142857145,91.20518166678292,0.013732261157461529,0.0,0.0,566.6875,28059.0625,91.25050163269043,0.012448463297914656,0.0,0.0,0.0,11.483253588516739,5.748865355521926,21.36022423402817,-0.617365380049073,5.682963155405263,2.364450556654485,-0.07817685879695224,-0.009596834232805662,0.0,0.0,0.0,0.0,0.01855588001061853,0.0,-0.010119301932196536,-0.010562245986040022,0.9995033455696503,0.0,1.1031290231431161,0.0,0.0,90.19697614385146,96.540643427177,6833.819743431508,7383.69000314206,0,0.0
2022-07-06 00:00:00+00:00,1,0,0,102815652,0.0,0.0,0.0,644,0.0134667372331023,32349,91.16555786132812,0.0,0.0,699.0,37669.0,91.17668914794922,0.0147904548794031,0.0,0.0,652.0,31010.0,91.23268127441406,0.0143250897526741,0.0,0.0,630.1428571428571,34649.142857142855,91.19559260777065,0.01360963936895127,0.0,0.0,571.2352941176471,28311.41176470588,91.24550494025735,0.0125083617646904,0.0,0.0,0.0,-1.2269938650306789,-7.868383404864088,4.317961947758797,-14.123018928031005,-5.9919521231032284,-8.949810246500146,-0.07357386864915716,-0.012208478641984044,0.0,0.0,0.0,0.0,0.01990726429675425,0.0,-0.010436194283624634,-0.010467435799393505,0.9994529885881022,0.0,1.088043312543905,0.0,0.0,86.47886103894645,95.33724967960103,6380.541042889701,7224.542252444298,0,0.0
2022-07-07 00:00:00+00:00,1,0,0,102815652,0.0,0.0,0.0,604,0.0127550857141613,32228,91.15755462646484,0.0,0.0,644.0,32349.0,91.16555786132812,0.0134667372331023,0.0,0.0,595.0,28636.0,91.22966766357422,0.013545699417591,0.0,0.0,631.4285714285714,35162.28571428572,91.18529074532645,0.0134966945541756,0.0,0.0,573.0555555555555,28529.0,91.24061881171332,0.012522068650772118,0.0,0.0,0.0,1.5126050420168013,-6.211180124223603,12.543651347953633,-0.374045565550718,-5.836639947900924,-5.284513290952941,-0.07904559882351281,-0.008778792178787409,0.0,0.0,0.0,0.0,0.01874088553786962,0.0,-0.009643827165876615,-0.010357670739711765,0.9993936026836793,0.0,1.0778326593300849,0.0,0.0,81.01132738595986,92.81257028341786,5598.650066884746,7069.369020849115,0,0.0
2022-07-08 00:00:00+00:00,1,0,0,102815652,0.0,0.0,0.0,483,0.0100374799221754,27527,91.137939453125,0.0,0.0,604.0,32228.0,91.15755462646484,0.0127550857141613,0.0,0.0,612.0,30121.0,91.22257995605467,0.0135986609384417,0.0,0.0,613.0,34791.71428571428,91.17319924490792,0.0129879544089947,0.0,0.0,568.3157894736842,28476.263157894737,91.23521463494552,0.012391300822951236,0.0,0.0,0.0,-21.078431372549023,-20.033112582781452,-8.61193187477175,-14.586694799553179,-26.187732986262557,-21.306056681129824,-0.09278459671985262,-0.021517880136456835,0.0,0.0,0.0,0.0,0.017545771578029643,0.0,-0.00939014979771485,-0.01042527315909216,0.9993202691495193,0.0,1.0481510048515923,0.0,0.0,71.20304506391304,92.53350902455641,4824.676226112296,6874.036472619315,0,0.0
2022-07-09 00:00:00+00:00,1,1,0,102815652,0.0,0.0,0.0,465,0.0096372617408633,27015,91.13711547851562,0.0,0.0,483.0,27527.0,91.137939453125,0.0100374799221754,0.0,0.0,588.0,39883.0,91.19354248046876,0.0122662913054227,0.0,0.0,595.4285714285714,32953.42857142857,91.1651382446289,0.012612378756914787,0.0,0.0,563.15,28403.2,91.23030967712403,0.012253598868846841,0.0,0.0,0.0,-20.918367346938773,-3.7267080745341574,-32.26437329187875,-1.8599920078468446,-21.432962083634465,-3.9872376773368523,-0.06187609387497961,-0.0009040961583273166,0.0,0.0,0.0,0.0,0.017212022505182115,0.0,-0.01035009111677158,-0.010337364942508255,0.9992856383725346,0.0,1.0292795522285372,0.0,0.0,66.85197688316194,92.98119504275554,4236.753614126408,6698.669621255914,0,0.0
2022-07-10 00:00:00+00:00,1,1,0,102815652,0.0,0.0,0.0,449,0.0092569459229707,23943,91.12753295898438,0.0,0.0,465.0,27015.0,91.13711547851562,0.0096372617408633,0.0,0.0,612.0,35983.0,91.19567108154295,0.0131508121266961,0.0,0.0,572.1428571428571,31233.428571428572,91.15540422712054,0.012056112156382585,0.0,0.0,557.7142857142857,28190.809523809523,91.2254155476888,0.012110901109519406,0.0,0.0,0.0,-26.63398692810458,-3.440860215053765,-33.460245115749096,-11.371460299833425,-29.609321205500795,-3.9463057880851027,-0.07471640018708037,-0.01051439853120284,0.0,0.0,0.0,0.0,0.018752088205813564,0.0,-0.010017395019525411,-0.010262486841772767,0.999232545884851,0.0,0.9954760630409445,0.0,0.0,79.49514464404747,93.98784115891951,4707.898577548534,6601.202160357215,0,0.0
2022-07-11 00:00:00+00:00,1,0,0,102815652,0.0,0.0,0.0,399,0.0083003249019384,20913,91.12655639648438,0.0,0.0,449.0,23943.0,91.12753295898438,0.0092569459229707,0.0,0.0,661.0,37903.0,91.18544006347656,0.014448819682002,0.0,0.0,534.7142857142857,28806.285714285714,91.14699227469308,0.011177755759230643,0.0,0.0,550.5,27860.0,91.22092194990678,0.011937693100083906,0.0,0.0,0.0,-39.636913767019664,-11.1358574610245,-44.8249478933066,-12.655055757423883,-42.553612789025244,-10.334088899217697,-0.06457573374784031,-0.0010716437373936571,0.0,0.0,0.0,0.0,0.019078129482643206,0.0,-0.008817400251113747,-0.010096144501196828,0.9991895535187169,0.0,0.9363413572051101,0.0,0.0,90.98423966892223,97.7653897275075,5439.842697810578,6626.341165235551,0,0.0
2022-07-12 00:00:00+00:00,1,0,0,102815652,0.0,0.0,0.0,390,0.0081259058788418,17856,91.1205596923828,0.0,0.0,399.0,20913.0,91.12655639648438,0.0083003249019384,0.0,0.0,699.0,37669.0,91.17668914794922,0.0147904548794031,0.0,0.0,490.57142857142856,25975.85714285714,91.13897378104073,0.010225677330579028,0.0,0.0,543.5217391304348,27425.043478260868,91.2165583734927,0.011771963220899464,0.0,0.0,0.0,-44.206008583690995,-2.2556390977443663,-52.59762669569141,-14.617701907904179,-45.05979738217667,-2.101351756192904,-0.06156119079443467,-0.006580632845909484,0.0,0.0,0.0,0.0,0.021840174721397772,0.0,-0.0074070521763380335,-0.009925020542070222,0.9991494461769288,0.0,0.868646727711889,0.0,0.0,102.4615982740809,101.21079243800462,6499.8408247627685,6801.754629761225,0,0.0
2022-07-13 00:00:00+00:00,1,0,0,102815652,0.0,0.0,0.0,356,0.0073945983313024,17348,91.1197280883789,0.0,0.0,390.0,17856.0,91.1205596923828,0.0081259058788418,0.0,0.0,644.0,32349.0,91.16555786132812,0.0134667372331023,0.0,0.0,449.42857142857144,23832.85714285714,91.13242667061942,0.009358228916036188,0.0,0.0,535.7083333333334,27005.166666666668,91.21252377827962,0.011589573017166253,0.0,0.0,0.0,-44.72049689440993,-8.71794871794872,-46.37237627129123,-2.844982078853042,-45.08990408511205,-8.999704875287517,-0.05027092909246633,-0.0009126414573179531,0.0,0.0,0.0,0.0,0.02051991469248948,0.0,-0.005671364920476101,-0.009702320928160629,0.9991218628282351,0.0,0.8074696886740312,0.0,0.0,112.29163854852287,106.12932191913076,7342.549064816031,6963.010160322447,0,0.0
2022-07-14 00:00:00+00:00,1,0,0,102815652,0.0,0.0,0.0,338,0.0070247296243906,15144,91.1172866821289,0.0,0.0,356.0,17348.0,91.1197280883789,0.0073945983313024,0.0,0.0,604.0,32228.0,91.15755462646484,0.0127550857141613,0.0,0.0,411.42857142857144,21392.285714285714,91.12667410714286,0.008539606617497515,0.0,0.0,527.8,26530.72,91.20871429443359,0.011406979281455227,0.0,0.0,0.0,-44.039735099337754,-5.0561797752809,-53.00980513838898,-12.704634540004612,-44.92604924958354,-5.001876915289527,-0.04417400675231775,-0.0026793388229084947,0.0,0.0,0.0,0.0,0.022317596566523604,0.0,-0.0037037985665498907,-0.009461934016300284,0.9991005224892668,0.0,0.7486299752801943,0.0,0.0,123.06140698899029,111.16504246689543,8256.588506050291,7217.399476958442,0,0.0
2022-07-15 00:00:00+00:00,1,0,0,102815652,0.0,0.0,0.0,332,0.0068919877521693,15184,91.11538696289062,0.0,0.0,338.0,15144.0,91.1172866821289,0.0070247296243906,0.0,0.0,483.0,27527.0,91.137939453125,0.0100374799221754,0.0,0.0,389.85714285714283,19629.0,91.12345232282367,0.008090250593210929,0.0,0.0,520.2692307692307,26094.30769230769,91.20512478168195,0.011233325761098078,0.0,0.0,0.0,-31.262939958592128,-1.7751479289940808,-44.83961201729212,0.2641310089804616,-31.337469109720363,-1.8896367450272566,-0.02474544670386658,-0.002084916383549018,0.0,0.0,0.0,0.0,0.021863681264405663,0.0,-0.003303800310400255,-0.009208277514857262,0.9991045189724396,0.0,0.7202008350214614,0.0,0.0,129.77893291505924,115.48975978581224,8937.063857951276,7413.438423669442,0,0.0
2022-07-16 00:00:00+00:00,1,1,0,102815652,0.0,0.0,0.0,307,0.0062862238846719,15011,91.11530303955078,0.0,0.0,332.0,15184.0,91.11538696289062,0.0068919877521693,0.0,0.0,465.0,27015.0,91.13711547851562,0.0096372617408633,0.0,0.0,367.2857142857143,17914.14285714286,91.1203362601144,0.0076115308994693,0.0,0.0,512.3703703703703,25683.814814814814,91.2017980504919,0.011050099765674885,0.0,0.0,0.0,-33.97849462365592,-7.530120481927716,-44.4345733851564,-1.1393572181243372,-34.77168044510554,-8.789392687279985,-0.023933650796736927,-9.210666018777403e-05,0.0,0.0,0.0,0.0,0.020450306421529445,0.0,-0.0022250584193591336,-0.008934547321845373,0.9991067962242104,0.0,0.6888201066847496,0.0,0.0,136.89446083239974,120.45527358514832,8692.90598643578,7575.940718622326,0,0.0
2022-07-17 00:00:00+00:00,1,1,0,102815652,0.0,0.0,0.0,310,0.0062813586555421,14275,91.113037109375,0.0,0.0,307.0,15011.0,91.11530303955078,0.0062862238846719,0.0,0.0,449.0,23943.0,91.12753295898438,0.0092569459229707,0.0,0.0,347.42857142857144,16533.0,91.11826542445591,0.007186447004122358,0.0,0.0,505.14285714285717,25276.35714285714,91.19862801688058,0.010879787583170143,0.0,0.0,0.0,-30.95768374164811,0.9771986970684043,-40.37923401411686,-4.903071081207111,-32.14437344875066,-0.07739509790071208,-0.015907211726995385,-0.0024868821155044074,0.0,0.0,0.0,0.0,0.02171476604090782,0.0,-0.001979010445729254,-0.008666152828823263,0.999118817967198,0.0,0.6605319220789766,0.0,0.0,138.50919356958485,124.23654686411554,8602.05145638189,7740.65570107208,0,0.0
2022-07-18 00:00:00+00:00,1,0,0,102815652,0.0,0.0,0.0,331,0.0067214481532573,12349,91.1125030517578,0.0,0.0,310.0,14275.0,91.113037109375,0.0062813586555421,0.0,0.0,399.0,20913.0,91.12655639648438,0.0083003249019384,0.0,0.0,337.7142857142857,15309.57142857143,91.1162578037807,0.0069608931828822,0.0,0.0,499.13793103448273,24830.58620689655,91.19565819049704,0.010736396568345562,0.0,0.0,0.0,-17.042606516290725,6.774193548387086,-40.950604886912444,-13.49211908931699,-19.02186682249487,7.006278766249174,-0.015421788425129535,-0.0005861484087765767,0.0,0.0,0.0,0.0,0.026801619433198382,0.0,-0.0014119829450341423,-0.008393502822650917,0.9991293402746161,0.0,0.6483453865149885,0.0,0.0,129.41357589671048,126.21091308314344,8094.533373392632,7971.227703959684,0,0.0
2022-07-19 00:00:00+00:00,1,0,0,102815652,0.0,0.0,0.0,327,0.0065044206567108,11483,91.1193389892578,0.0,0.0,331.0,12349.0,91.1125030517578,0.0067214481532573,0.0,0.0,390.0,17856.0,91.1205596923828,0.0081259058788418,0.0,0.0,328.7142857142857,14399.142857142857,91.11608341761998,0.006729252436863485,0.0,0.0,493.4,24385.666666666668,91.1931142171224,0.010595330704624404,0.0,0.0,0.0,-16.153846153846153,-1.2084592145015116,-35.69108422939068,-7.01271358004697,-19.954516410939693,-3.2288800210610202,-0.0013396571850732286,0.007502743609322238,0.0,0.0,0.0,0.0,0.028474399164054337,0.0,-0.0004673004150426732,-0.008073610299420896,0.9991553002640197,0.0,0.6351149033910246,0.0,0.0,107.67087110038865,127.93602927325396,7183.975958821352,8202.927666318323,0,0.0
2022-07-20 00:00:00+00:00,1,0,0,102815652,0.0,0.0,0.0,325,0.0063847741112113,13236,91.11319732666016,0.0,0.0,327.0,11483.0,91.1193389892578,0.0065044206567108,0.0,0.0,356.0,17348.0,91.1197280883789,0.0073945983313024,0.0,0.0,324.2857142857143,13811.714285714286,91.11515045166016,0.006584991833993329,0.0,0.0,488.2,24219.8,91.18574142456055,0.010451939531291478,0.0,0.0,0.0,-8.70786516853933,-0.6116207951070374,-23.703020521097528,15.266045458503875,-13.656241689509606,-1.8394650625195519,-0.007167231351279391,-0.006740240508507078,0.0,0.0,0.0,0.0,0.02455239102515676,0.0,-0.0002558571951715152,-0.007614948752192779,0.9992258551414116,0.0,0.6300258257597923,0.0,0.0,85.79121090258542,131.57596468488694,6476.297415945343,8380.453861464659,0,0.0
