timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,daily_rpv,sort_sort_position,visits_visits_gained,ratings_like_ratio,ccu_playing,daily_Estimated Revenue,platform_platform_share,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-26 00:00:00+00:00,1,0,0,8192922692,8.809137026468912,0.032110506968697,462,108582,96.43836975097656,2053,144307,0.0167237315326929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144307.0,2053.0,108582.0,96.43836975097656,0.0167237315326929,8.809137026468912,144307.0,2053.0,108582.0,96.43836975097656,0.0167237315326929,8.809137026468912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.25657254138267,1.329001777442141,0.018907195417330522,6.104399635826781e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-08-27 00:00:00+00:00,1,0,0,8192922692,7.438106298446655,0.0301231082594012,461,485665,96.43663787841795,2286,144307,0.0190616473555564,144307.0,2053.0,108582.0,96.43836975097656,0.0167237315326929,8.809137026468912,0.0,0.0,0.0,0.0,0.0,0.0,144307.0,2169.5,297123.5,96.43750381469727,0.01789268944412465,8.123621662457783,144307.0,2169.5,297123.5,96.43750381469727,0.01789268944412465,8.123621662457783,0.0,0.0,0.0,11.349245007306386,0.0,347.27947541949857,0.0,13.979630193734916,0.0,-0.0017958335080558996,0.0,0.0,63.09881941407958,0.2971321854937344,0.004706938513299263,5.1543270632582084e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,164.75588001646557,164.75588001646557,266637.9463701669,266637.9463701669,2,1.0
2025-08-28 00:00:00+00:00,1,0,0,8192922692,7.946860512097676,0.028419153898421,416,565656,96.5142822265625,2495,150787,0.0210210494697093,144307.0,2286.0,485665.0,96.43663787841795,0.0190616473555564,7.438106298446655,0.0,0.0,0.0,0.0,0.0,0.0,146467.0,2278.0,386634.3333333333,96.46309661865234,0.018935476119319533,8.064701279004415,146467.0,2278.0,386634.3333333333,96.46309661865234,0.018935476119319533,8.064701279004415,0.0,4.490426659829394,0.0,9.142607174103246,0.0,16.47040655595935,0.0,10.279290544013442,0.0,0.08051332963561197,0.02554315814721934,0.02554315814721934,60.411458333333336,0.26656967031257456,0.004410800184564144,5.270220781559326e-05,0.037956237792961256,0.0,1.0,1.0,1.0,3741.229744348775,3741.229744348775,221.10857061633772,221.10857061633772,244099.29347364636,244099.29347364636,3,1.0
2025-08-29 00:00:00+00:00,1,0,0,8192922692,8.415916840235392,0.027710209508865,368,638166,96.57801055908205,3191,162959,0.0230283811688423,150787.0,2495.0,565656.0,96.5142822265625,0.0210210494697093,7.946860512097676,0.0,0.0,0.0,0.0,0.0,0.0,150590.0,2506.25,449517.25,96.49182510375977,0.019958702381700225,8.152505169312159,150590.0,2506.25,449517.25,96.49182510375977,0.019958702381700225,8.152505169312159,0.0,8.072313926266862,0.0,27.89579158316633,0.0,12.818744961602114,0.0,9.549150731154054,0.0,0.06602995023052838,0.05839443464379714,0.05839443464379714,51.05231829573935,0.25535478957702296,0.005000258553011986,5.164406504808169e-05,0.049656677246086856,0.0,1.0,1.0,1.0,8793.617913009411,8793.617913009411,490.9021457140584,490.9021457140584,235669.30549023562,235669.30549023562,4,1.0
2025-08-30 00:00:00+00:00,1,1,0,8192922692,10.426003138224283,0.0228437076216794,328,662194,96.67398834228516,2300,150405,0.015228908509016,162959.0,3191.0,638166.0,96.57801055908205,0.0230283811688423,8.415916840235392,0.0,0.0,0.0,0.0,0.0,0.0,150553.0,2465.0,492052.6,96.52825775146485,0.01901274360716338,8.607204763094582,150553.0,2465.0,492052.6,96.52825775146485,0.01901274360716338,8.607204763094582,0.0,-7.703778250971105,0.0,-27.922281416483862,0.0,3.765164549662625,0.0,-33.86895762511995,0.0,0.09937850515608915,0.05058647720848617,0.05058647720848617,65.36505867014341,0.22713098105542928,0.003473297140570376,6.931906398830022e-05,0.061260986328127535,0.061260986328127535,1.0,1.0,1.0,7615.945903169219,7615.945903169219,435.02471194174706,435.02471194174706,225169.48319166165,225169.48319166165,4,0.922962217490289
2025-08-31 00:00:00+00:00,1,1,0,8192922692,7.996660192807515,0.0262574094381509,286,645707,96.6967544555664,2286,189473,0.0175832901149988,150405.0,2300.0,662194.0,96.67398834228516,0.015228908509016,10.426003138224283,0.0,0.0,0.0,0.0,0.0,0.0,157039.66666666666,2435.1666666666665,517661.6666666667,96.55634053548177,0.018774501358469285,8.505447334713406,157039.66666666666,2435.1666666666665,517661.6666666667,96.55634053548177,0.018774501358469285,8.505447334713406,0.0,25.975200292543477,0.0,-0.6086956521739184,0.0,-2.4897537579621654,0.0,15.45994976980083,0.0,0.023549368006459126,0.11008466780357275,0.11008466780357275,82.84783559247923,0.2934344936101148,0.0035402999498225203,4.220452512116446e-05,0.059077235630597615,0.059077235630597615,1.0,1.0,1.0,17287.659536983796,17287.659536983796,395.9007030388638,395.9007030388638,210940.70897260838,210940.70897260838,5,1.0
2025-09-01 00:00:00+00:00,0,0,1,8192922692,10.443189779917398,0.0251429656576691,257,784230,96.72874450683594,2670,198361,0.021821005269885,189473.0,2286.0,645707.0,96.6967544555664,0.0175832901149988,7.996660192807515,0.0,0.0,0.0,0.0,0.0,0.0,162942.7142857143,2468.714285714286,555742.8571428572,96.58096967424665,0.019209716202957243,8.78226768402826,162942.7142857143,2468.714285714286,555742.8571428572,96.58096967424665,0.019209716202957243,8.78226768402826,0.0,4.6909058282710525,0.0,16.79790026246719,0.0,21.45291904842288,0.0,24.10080893376927,0.0,0.03308285934688904,0.13626278328360078,0.13626278328360078,74.26469487083489,0.2529369535251731,0.0034046091011449434,5.2647128885156426e-05,0.05539512634277562,0.05539512634277562,1.0,1.0,1.0,22203.027764355968,22203.027764355968,372.1459007278885,372.1459007278885,217327.4604404059,217327.4604404059,6,1.0
2025-09-02 00:00:00+00:00,0,0,0,8192922692,6.042087356249492,0.0236588955462466,233,592509,96.6888656616211,2206,204419,0.0187650918960571,198361.0,2670.0,784230.0,96.72874450683594,0.021821005269885,10.443189779917398,144307.0,2053.0,108582.0,96.43836975097656,0.0167237315326929,8.809137026468912,171530.14285714287,2490.5714285714284,624875.2857142857,96.61675480433873,0.019501339112009273,8.386974873996916,168127.25,2435.875,560338.625,96.59445667266846,0.019154138164594724,8.439745143055916,41.65563694068894,3.0540277574724772,7.452508524111057,-17.378277153558052,445.6788417969829,-24.44703722122337,12.206368891856378,-14.004457338385512,0.25974714347760663,-0.04122750214340387,0.15018649090703726,0.15018649090703726,92.62301767104667,0.3450051475924457,0.0037231439131829,2.9557222171262556e-05,0.04658399309430131,0.04592141650972214,1.0002308427671562,1.020239984042699,1.0181266807428762,25250.441703350178,25250.441703350178,356.8406757323818,356.8406757323818,201625.58332990634,201625.58332990634,7,1.0
2025-09-03 00:00:00+00:00,0,0,0,8192922692,6.6213173270225525,0.0237949906877047,208,532882,96.700927734375,1954,218826,0.0170950815081596,204419.0,2206.0,592509.0,96.6888656616211,0.0187650918960571,6.042087356249492,144307.0,2286.0,485665.0,96.43663787841795,0.0190616473555564,7.438106298446655,182175.7142857143,2443.1428571428573,631620.5714285715,96.65451049804688,0.01922040113380973,8.270290735222044,173760.44444444444,2382.3333333333335,557287.8888888889,96.60628679063585,0.01892535409165749,8.237697607941097,51.63921362096087,7.047779316012703,-14.523184601924754,-11.423390752493201,9.72213356943572,-10.063475829059133,-10.316872464979031,-8.8995588039108,0.2740554438347864,0.012475141446088855,0.16714259901134224,0.16714259901134224,111.93145780051151,0.4106454887845925,0.003666846193254429,3.025822831287982e-05,0.029871531895229883,0.03924306233724054,1.0004991777348355,1.0484302964818926,1.015590040784616,29042.772289810386,29042.772289810386,370.43049280533046,370.43049280533046,188825.39365472304,188825.39365472304,8,1.0
2025-09-04 00:00:00+00:00,0,0,0,8192922692,8.076704680919647,0.0241512282903132,194,495204,96.6876449584961,2303,233836,0.0201483648270368,218826.0,1954.0,532882.0,96.700927734375,0.0170950815081596,6.6213173270225525,150787.0,2495.0,565656.0,96.5142822265625,0.0210210494697093,7.946860512097676,194039.85714285713,2415.714285714286,621556.0,96.67927660260882,0.01909573189914223,8.288839902196612,179768.0,2374.4,551079.5,96.61442260742187,0.01904765516519542,8.221598315238953,55.077029186866234,6.859331158089077,-7.695390781563127,17.860798362333675,-12.454919597776737,-7.070608502445197,-4.151479896044263,17.860595267825108,0.1796239146519607,-0.013735934277070427,0.18538732997648533,0.18538732997648533,101.49131944444444,0.4722004018537777,0.004650599246776587,3.4539891808908116e-05,0.013389042445595349,0.03297812721945975,1.0006712661881805,1.0793904206691798,1.0025240237462225,33326.709535212816,33326.709535212816,350.14511277468944,350.14511277468944,179105.55628967332,179105.55628967332,9,1.0
