timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,ratings_like_ratio,platform_platform_share,daily_rpv,session_session_length,visits_visits_gained,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-08 00:00:00+00:00,0,0,0,8266226994,9234,91.95952606201172,0.0845022723078727,0.0133165246668909,51.20115877234417,1270761,442999,187,397464.0,8045.0,2034262.0,91.99280548095705,0.0660468190908432,15.661288883375084,173358.0,12261.0,2124983.0,92.41536712646484,0.0977181643247604,11.041581511497498,279519.0,11037.42857142857,1861641.5714285714,92.1283939906529,0.09126524414334976,23.150894573668477,283372.63636363635,11500.0,1812266.8181818181,92.23291293057528,0.09044994752515442,19.330451219314778,155.5399808488792,11.456383471207454,-24.688035233667726,14.779366065879419,-40.19900394497273,-37.532087803832546,-13.524498856697175,27.942985704800094,-0.4932524520833592,-0.03617611048095659,0.4014083088728287,0.4014083088728287,47.96957227937195,0.3486089448692989,0.00726650623798949,0.00011557823650642025,-0.05952235630579978,-0.05166001753373721,0.998866793462318,0.9864008169134185,1.0090137876306517,113748.1307435623,113748.1307435623,1966.8115822315056,1966.8115822315056,495767.38210895204,495767.38210895204,2,1.0
2025-09-09 00:00:00+00:00,0,0,0,8266226994,8783,91.89857482910156,0.0848712101578712,0.0134695335457972,23.95902627447377,1278769,464116,183,442999.0,9234.0,1270761.0,91.95952606201172,0.0845022723078727,51.20115877234417,191644.0,13075.0,1961339.0,92.31226348876952,0.1135005876421928,10.36302638053894,318443.5714285714,10424.285714285714,1764131.5714285714,92.06929561070034,0.08717533307416095,25.093180272802027,298434.5833333333,11273.583333333334,1767808.6666666667,92.20505142211914,0.08998505274454749,19.716165807244693,142.17611821919812,4.766827916090111,-32.82600382409178,-4.884123889971848,-34.80122508143671,0.6301735731581326,-25.223990535251538,0.4366010994998115,-0.44814052221596734,-0.06628049917205558,0.4032796151678006,0.4032796151678006,52.83652094717669,0.3629393870672599,0.006868318775072922,5.162281552814004e-05,-0.05787876674106883,-0.0525976327749357,0.9985276749014833,1.067046479237593,0.9687757068014078,120352.58391942957,120352.58391942957,2032.696214763817,2032.696214763817,497151.39150259824,497151.39150259824,3,1.0
2025-09-10 00:00:00+00:00,0,0,0,8266226994,7597,91.75648498535156,0.0738535225391388,0.0132283069475263,18.807046765866488,1333314,474394,182,464116.0,8783.0,1278769.0,91.89857482910156,0.0848712101578712,23.95902627447377,203077.0,11674.0,1701169.0,92.24169921875,0.1056949272751808,10.05881683031718,357203.14285714284,9841.857142857143,1711580.857142857,91.99997929164341,0.0826265609690121,26.342927406451928,311969.92307692306,10990.76923076923,1734386.0,92.17054631159856,0.08874416580566989,19.646233573292527,133.60301757461457,2.214532573753103,-34.923762206612984,-13.503358761243312,-21.62365996558837,4.265430269266779,-30.125764364397256,-12.981654907757434,-0.526024821212101,-0.15461593829310116,0.4011198737873989,0.4011198737873989,62.436693866807055,0.3558003922553935,0.005697828345139746,3.9644276954576855e-05,-0.06676510402133702,-0.0561146159748398,0.9981494411525075,1.1449922458360402,0.9310647096502772,125137.33617007991,125137.33617007991,2197.1168287040077,2197.1168287040077,491003.9215518887,491003.9215518887,4,1.0
2025-09-11 00:00:00+00:00,0,0,0,8266226994,6611,91.70442199707033,0.0646234601736068,0.0122063101923329,15.468495559692382,1102604,453323,189,474394.0,7597.0,1333314.0,91.75648498535156,0.0738535225391388,18.807046765866488,212526.0,12203.0,1866967.0,92.19662475585938,0.1061044335365295,11.627620279788973,391602.71428571426,9043.0,1602386.142857143,91.9296646118164,0.07670070763145169,26.891623875009554,322066.5714285714,10677.92857142857,1689258.7142857143,92.13725171770368,0.08702125826052252,19.34782371517823,113.30237241561032,-4.441666631534124,-45.82479718102106,-12.978807423983152,-40.9414306733863,-17.30350090076306,-39.09447699811872,-12.497795701810299,-0.5338620151143503,-0.05674039092664618,0.39129713402369065,0.39129713402369065,68.56064730792498,0.41113816824701505,0.00599580085343346,3.412238390134293e-05,-0.07033974783760807,-0.05820953033782572,0.9977469796198905,1.2159061170139625,0.8814019604477176,126023.72636483624,126023.72636483624,2413.7439308543608,2413.7439308543608,501049.36809221137,501049.36809221137,4,0.9555833336846588
2025-09-12 00:00:00+00:00,0,0,0,8266226994,8737,91.65572357177734,0.0676529929041862,0.0115863508230038,35.86633179404519,1231529,442999,198,453323.0,6611.0,1102604.0,91.70442199707033,0.0646234601736068,15.468495559692382,221045.0,12491.0,1946520.0,92.1098403930664,0.0922209024429321,54.192566553751625,423310.4285714286,8506.714285714286,1500244.5714285714,91.86479078020368,0.07319100626877371,24.27359033790864,330128.73333333334,10548.533333333333,1658743.4,92.10514984130859,0.0857300405701001,20.44905758710269,100.4112284828881,-2.2774048526106094,-30.053638619806257,32.15852367266676,-36.73175718718533,11.692774559134556,-26.640283154840038,4.687976661170334,-0.4930166194525798,-0.05310368271503885,0.39266906878230073,0.3798200450586177,50.69798580910964,0.3597143390741598,0.007094427257151673,8.096237425292367e-05,-0.07395117623465207,-0.05933344704764533,0.9973903841259796,1.2822586640588143,0.8537381503852968,126759.71786907405,125389.51036981106,2047.7785122333985,2379.3176352735686,406492.5068080645,497077.5180782455,4,0.9338208324725861
2025-09-13 00:00:00+00:00,0,1,0,8266226994,5795,91.56854248046876,0.0401462502777576,0.0103897291619501,15.157035648822784,1310979,412346,210,442999.0,8737.0,1231529.0,91.65572357177734,0.0676529929041862,35.86633179404519,287878.0,10540.0,2250473.0,92.08599853515624,0.0707867667078971,8.951784315563383,441091.5714285714,7828.857142857143,1366031.142857143,91.7908684866769,0.06881378963589664,25.160054814088557,335267.3125,10251.4375,1637008.125,92.0716118812561,0.0828810536768287,20.118306215960196,43.236370962699475,-6.919428712028697,-45.01897533206831,-33.67288542978139,-41.74651284418876,6.45133001334115,-43.285656140473485,-40.65857465520427,-0.561926962750936,-0.09511800017628635,0.39320137873961425,0.36648130223574404,71.1432022084196,0.31453263970464845,0.004420357289966285,3.675796270816275e-05,-0.07409095764159729,-0.060699765822464447,0.9969508148185645,1.3156414448502831,0.8302716553799692,127134.13881763269,122869.20128207815,2359.9473464511816,2587.6624965078677,408624.2497243001,488029.1076525217,4,0.8692057656715726
2025-09-14 00:00:00+00:00,0,1,0,8266226994,5289,91.55013275146484,0.0482843667268753,0.009379009718892,28.917421557686545,1020981,383575,224,412346.0,5795.0,1310979.0,91.56854248046876,0.0401462502777576,15.157035648822784,397464.0,8045.0,2034262.0,91.99280548095705,0.0660468190908432,15.661288883375084,439107.4285714286,7435.142857142857,1221276.7142857143,91.72762952532086,0.06627629644104409,27.053788053275902,338108.9411764706,9959.529411764706,1600771.2352941176,92.04093663832721,0.08084595444447851,20.63590123606175,-3.494404524686512,-6.9773927720894635,-34.25730267246737,-8.73166522864538,-49.8107421757866,-22.1207204692066,-26.893728734364597,20.271174500265808,-0.4812036410649978,-0.020104861893865955,0.34565294031179283,0.35356395002108526,72.50945179584122,0.37569222571994415,0.005180306802666452,7.538902735751597e-05,-0.07103593008858203,-0.06080821916168739,0.9965960025565854,1.2987158134402705,0.8197849465251817,117540.36869083755,119543.13277979971,2618.62617386704,2779.5814459565454,420992.18204142444,495590.09400997526,4,0.8085578654030194
2025-09-15 00:00:00+00:00,0,0,0,8266226994,4511,91.54386901855467,0.0407505296170711,0.0077182572835339,106.71600714596836,611671,321910,251,383575.0,5289.0,1020981.0,91.55013275146484,0.0482843667268753,28.917421557686545,442999.0,9234.0,1270761.0,91.95952606201172,0.0845022723078727,51.20115877234417,421809.0,6760.428571428572,1127121.0,91.66824994768415,0.060026047485215284,34.98448067807936,337209.0,9656.833333333334,1545821.2222222222,92.01332177056207,0.07861843084295587,25.41812934216767,-27.33392174700169,-16.07638662582285,-51.14793155728828,-14.709775004726788,-51.86577176982926,-40.08987434633945,-51.775817970193735,-15.60305668379166,-0.4519999844026512,-0.006841861089568191,0.3069069389284118,0.34410916510915507,71.34530141843972,0.5262787899397062,0.00737486757608653,0.0003315077991928464,-0.05759647914341584,-0.05992740595673265,0.9962497623579075,1.250882983550261,0.7635111365313335,107621.2148323926,116036.70745729307,2792.630562040735,2986.778635528093,468150.6880037382,534334.1576806601,4,0.6785709768673297
2025-09-16 00:00:00+00:00,0,0,0,8266226994,3358,91.54825592041016,0.024740757420659,0.0070057087839598,40.36783506756737,476904,296528,282,321910.0,4511.0,611671.0,91.54386901855467,0.0407505296170711,106.71600714596836,464116.0,8783.0,1278769.0,91.89857482910156,0.0848712101578712,23.95902627447377,397867.85714285716,5985.428571428572,1012568.8571428572,91.61820438929966,0.051435982808470684,37.32859621994987,335067.8947368421,9325.315789473685,1489562.4210526317,91.98884462055408,0.07578276382072971,26.20495595929397,-36.10907617923106,-7.884812525239971,-61.76704998292155,-25.55974285080913,-62.7060086692749,-22.03259595436109,-70.84905779635042,-39.28727392466903,-0.381201677330556,0.004792130704678321,0.27643216087643246,0.3377015701100338,88.27865436141708,0.6217758253740263,0.007041234627441524,0.00013613452669913355,-0.03754942757742531,-0.05828144006561753,0.9959708132786832,1.1874245888444113,0.678729307499878,99005.75803024214,113152.95414609511,2881.0019052444195,3242.4400971530267,519538.2678817468,574270.9818923385,4,0.6250669274906512
2025-09-17 00:00:00+00:00,0,0,0,8266226994,2910,91.5303192138672,0.03437490016222,0.0063736849909643,15.661216463361468,463392,272698,300,296528.0,3358.0,476904.0,91.54825592041016,0.024740757420659,40.36783506756737,474394.0,7597.0,1333314.0,91.75648498535156,0.0738535225391388,18.807046765866488,369054.14285714284,5315.857142857143,888294.2857142857,91.58589499337333,0.045796179611768004,36.87919189102058,331949.4,9004.55,1438253.9,91.96591835021972,0.07371237063780423,25.677768984497344,-42.516557966584735,-8.036340581665137,-61.69540608134789,-13.341274568195349,-65.24509605389278,-2.8332746213074356,-53.455300464506664,38.940371055561585,-0.2464847814521942,-0.019592625072561987,0.2537025833109031,0.3344319784470299,93.6784610099622,0.5884810517206777,0.006279766850168215,5.743041398524185e-05,-0.027211325509193196,-0.05650588300891514,0.9958677805467107,1.1117783097578813,0.6212821432211666,92126.67476703947,111014.4945863045,3018.1060249802317,3466.6834062939297,565496.1826000124,604219.5199714387,4,0.5748344203341527
2025-09-18 00:00:00+00:00,0,0,0,8266226994,2953,91.5193328857422,0.0340716019272804,0.0059429276046242,30.197967290878296,274532,257549,320,272698.0,2910.0,463392.0,91.5303192138672,0.03437490016222,15.661216463361468,453323.0,6611.0,1102604.0,91.70442199707033,0.0646234601736068,15.468495559692382,341086.4285714286,4793.285714285715,769998.2857142857,91.55945369175502,0.04143162843372137,38.983402138332856,328406.5238095238,8716.380952380952,1382838.5714285714,91.94465237572079,0.07182471498492214,25.89301652289644,-43.186425572935846,-5.555229594643163,-55.332022386930866,1.4776632302405446,-75.10148702526021,-40.7559906083834,-47.276729169640234,-0.882324700605075,-0.20183226424352885,-0.012002938719501977,0.23779408015146294,0.3331687780740101,87.18652674339879,0.9381349418831252,0.010756448222982301,0.00011725089221851405,-0.017410550798678717,-0.05460034655286026,0.9958105373829497,1.038610392433188,0.5768436177215452,87114.57038133906,109414.80024915234,2939.3979199605023,3627.791138918977,601665.5887046042,641338.5988329855,4,0.5429010484955543
2025-09-19 00:00:00+00:00,0,0,0,8266226994,2993,91.5261001586914,0.0233464818447828,0.0039063533564677,6.905827002091841,434092,171403,353,257549.0,2953.0,274532.0,91.5193328857422,0.0340716019272804,30.197967290878296,442999.0,8737.0,1231529.0,91.65572357177734,0.0676529929041862,35.86633179404519,302287.0,3972.714285714286,656078.7142857143,91.54093606131417,0.0351021268538066,34.84618716805381,321270.0,8456.227272727272,1339713.7272727273,91.92562727494673,0.06962115893309763,25.02996245376896,-61.30849053835337,-33.44839234475769,-65.74339017969555,1.354554690145604,-64.75178416423812,58.12072909533315,-65.49083663179935,-31.478179703403452,-0.14142424284548927,0.0073943643772445,0.2596630044112423,0.34831033461500793,57.24883099532398,0.39485317662344244,0.006894835899219753,4.0289765711954454e-05,-0.007231303623740155,-0.05244163198702571,0.9958151907684898,0.9409126280075949,0.5041876261717784,94205.40414796445,111901.66120176359,2634.4912931392223,3744.7455369308655,590318.5044937904,657756.268212241,4,0.36130937575095806
2025-09-20 00:00:00+00:00,0,1,0,8266226994,2904,91.52059173583984,0.0204365197569131,0.0037026320428674,9.532149289783678,536112,163920,388,171403.0,2993.0,434092.0,91.5261001586914,0.0233464818447828,6.905827002091841,412346.0,5795.0,1310979.0,91.56854248046876,0.0401462502777576,15.157035648822784,266797.5714285714,3559.714285714286,545383.4285714285,91.53408595493862,0.032286451065114526,34.042631973905365,314428.6956521739,8214.826086956522,1304774.5217391304,91.908017034116,0.06748269636022004,24.356144490117423,-60.24697705325139,-4.36573455540451,-49.887834339948235,-2.973605078516539,-59.105981102672125,23.50193046635276,-49.09482301455279,-12.464242395134095,-0.052365958144573455,-0.0060184175246336125,0.3016724812628088,0.3630262545697108,56.42685025817556,0.30575643567680694,0.005416768479779449,5.81508732241975e-05,-0.005467278616767873,-0.050288988196331076,0.9959314639653407,0.848515339464141,0.47844044186928586,106775.3370923586,114145.8717118482,2460.4051707789113,3837.449527677251,499211.6940191306,664119.6498845718,4,0.34553556748188213
2025-09-21 00:00:00+00:00,0,1,0,8266226994,2504,91.5256576538086,0.0175852831453084,0.0,8.586351454257965,182965,0,414,163920.0,2904.0,536112.0,91.52059173583984,0.0204365197569131,9.532149289783678,383575.0,5289.0,1020981.0,91.55013275146484,0.0482843667268753,28.917421557686545,212001.14285714287,3161.8571428571427,425666.85714285716,91.5305895124163,0.027900867696319255,31.138193387701282,301327.5,7976.875,1258032.4583333333,91.89208539326985,0.06540363747626539,23.699069780289946,-100.0,-100.0,-52.65645679712612,-13.774104683195587,-82.07949021578267,-65.87187005700301,-63.579758134178135,-13.951673991067903,-0.026734093027147576,0.00553527667672693,0.43466178198820854,0.42734838117555435,0.0,0.0,0.013685602789589323,8.586351454257965,-0.004077911376952985,-0.04807790341584894,0.996066082521618,0.7035572354237263,0.42659504536646486,141506.00596246982,128771.81932867685,2498.5493252624074,3929.9687609390135,432239.54227420187,688704.7994243144,4,0.0
