timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,ccu_playing,daily_rpv,ratings_like_ratio,visits_visits_gained,platform_platform_share,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-08-25 00:00:00+00:00,1,0,0,4839802560,0.0,499,0.0,91.69230651855467,0,0.009578239172697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,0.0,91.69230651855467,0.009578239172697,0.0,0.0,499.0,0.0,91.69230651855467,0.009578239172697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2023-08-26 00:00:00+00:00,1,1,0,4839802560,0.0,1090,0.0,91.1174774169922,47835,0.0169381648302078,0.0,0.0,0.0,499.0,0.0,91.69230651855467,0.009578239172697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.5,23917.5,91.40489196777344,0.013258202001452401,0.0,0.0,794.5,23917.5,91.40489196777344,0.013258202001452401,0.0,0.0,0.0,0.0,118.43687374749501,0.0,inf,0.0,76.84006971229581,0.0,-0.6269109409371754,0.0,0.0,0.0,0.0,0.022786186135964545,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,417.9001076812496,417.9001076812496,33824.4528780585,33824.4528780585,0,0.0
2023-08-27 00:00:00+00:00,1,1,0,4839802560,0.0,2143,0.0,92.11822509765624,67912,0.0323305204510688,0.0,0.0,0.0,1090.0,47835.0,91.1174774169922,0.0169381648302078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244.0,38582.333333333336,91.64266967773438,0.019615641484657866,0.0,0.0,1244.0,38582.333333333336,91.64266967773438,0.019615641484657866,0.0,0.0,0.0,0.0,96.60550458715595,0.0,41.971359882930905,0.0,90.87380938347005,0.0,1.0983048576775012,0.0,0.0,0.0,0.0,0.03155507782015225,0.0,0.212959289550781,0.0,1.0,0.0,1.0,0.0,0.0,832.7490618427619,832.7490618427619,34888.66314912816,34888.66314912816,0,0.0
2023-08-28 00:00:00+00:00,1,0,0,4839802560,0.0,1591,0.0,92.43354034423828,79893,0.034380916506052,0.0,0.0,0.0,2143.0,67912.0,92.11822509765624,0.0323305204510688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1330.75,48910.0,91.84038734436035,0.0233069602400064,0.0,0.0,1330.75,48910.0,91.84038734436035,0.0233069602400064,0.0,0.0,0.0,0.0,-25.758282781147923,0.0,17.6419484038167,0.0,6.341982827299075,0.0,0.3422940967954702,0.0,0.0,0.0,0.0,0.01991388589881593,0.0,0.32244491577147133,0.0,1.0,0.0,1.0,0.0,0.0,701.7237704396225,701.7237704396225,35186.957896356995,35186.957896356995,0,0.0
2023-08-29 00:00:00+00:00,1,0,0,4839802560,0.0,2979,0.0,91.12903594970705,158578,0.0655577704310417,0.0,0.0,0.0,1591.0,79893.0,92.43354034423828,0.034380916506052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1660.4,70843.6,91.69811706542968,0.031757122278213465,0.0,0.0,1660.4,70843.6,91.69811706542968,0.031757122278213465,0.0,0.0,0.0,0.0,87.24072910119422,0.0,98.4879776701338,0.0,90.68069467985735,0.0,-1.4112890079434837,0.0,0.0,0.0,0.0,0.01878558951689694,0.0,0.018952178955083523,0.018952178955083523,1.0,0.0,1.0,0.0,0.0,955.331251451558,955.331251451558,57740.84818653082,57740.84818653082,0,0.0
2023-08-30 00:00:00+00:00,1,0,0,4839802560,0.0,3918,0.0,91.34734344482422,205112,0.0875348448753357,0.0,0.0,0.0,2979.0,158578.0,91.12903594970705,0.0655577704310417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2036.6666666666667,93221.66666666667,91.63965479532878,0.041053409377733836,0.0,0.0,2036.6666666666667,93221.66666666667,91.63965479532878,0.041053409377733836,0.0,0.0,0.0,0.0,31.520644511581075,0.0,29.34454968532836,0.0,33.523218223858045,0.0,0.2395586575036912,0.0,0.0,0.0,0.0,0.019101665910985652,0.0,-0.03928070068358057,-0.03928070068358057,1.0,0.0,1.0,0.0,0.0,1256.8157648067065,1256.8157648067065,75311.82938866023,75311.82938866023,0,0.0
2023-08-31 00:00:00+00:00,1,0,0,4839802560,0.0,3219,0.0,91.40316009521484,198364,0.0735215321183204,0.0,0.0,0.0,3918.0,205112.0,91.34734344482422,0.0875348448753357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2205.5714285714284,108242.0,91.60586983816964,0.045691712626389054,0.0,0.0,2205.5714285714284,108242.0,91.60586983816964,0.045691712626389054,0.0,0.0,0.0,0.0,-17.840735068912707,0.0,-3.2899099028823264,0.0,-16.008839424999966,0.0,0.06110374783294681,0.0,0.0,0.0,0.0,0.016227661129735588,0.0,-0.0498891557965955,-0.0498891557965955,1.0,0.0,1.0,0.0,0.0,1231.268973747932,1231.268973747932,79409.27275199037,79409.27275199037,0,0.0
2023-09-01 00:00:00+00:00,0,0,0,4839802560,0.0,5553,0.0,91.06845092773438,247510,0.1192351430654525,0.0,0.0,0.0,3219.0,198364.0,91.40316009521484,0.0735215321183204,0.0,0.0,499.0,0.0,91.69230651855467,0.009578239172697,0.0,0.0,2927.5714285714284,143600.57142857142,91.5167476109096,0.061356984611068414,0.0,0.0,2624.0,125650.5,91.53869247436523,0.05488464143127199,0.0,0.0,0.0,1012.8256513026053,72.50698974836907,inf,24.77566493920267,1144.8545177837607,62.17717399246227,-0.6803794282283171,-0.3661899294639337,0.0,0.0,0.0,0.0,0.022435366508963238,0.0,-0.09512165614536347,-0.0780443464006637,0.9997602668023494,0.0,1.1179263089092286,0.0,0.0,1643.2006224786692,1643.2006224786692,88484.15874364987,88484.15874364987,0,0.0
2023-09-02 00:00:00+00:00,0,1,0,4839802560,0.0,9167,0.0,90.3401336669922,462995,0.1433523744344711,0.0,0.0,0.0,5553.0,247510.0,91.06845092773438,0.1192351430654525,0.0,0.0,1090.0,47835.0,91.1174774169922,0.0169381648302078,0.0,0.0,4081.4285714285716,202909.14285714287,91.40569850376674,0.07941615741167747,0.0,0.0,3351.0,163133.22222222222,91.405519273546,0.06471438954273856,0.0,0.0,0.0,741.0091743119265,65.08193769133801,867.9000731681823,87.06112884327905,746.3276622436341,20.226613353229062,-0.8531225534729736,-0.7997470620424996,0.0,0.0,0.0,0.0,0.019799307121443815,0.0,-0.2782260349818591,-0.13453496297200662,1.000001960824928,0.0,1.2271792714544514,0.0,0.0,2668.2120886466278,2668.2120886466278,139625.7703351872,139625.7703351872,0,0.0
2023-09-03 00:00:00+00:00,0,1,0,4839802560,0.0,10069,0.0,89.4170913696289,489356,0.1611014008522033,0.0,0.0,0.0,9167.0,462995.0,90.3401336669922,0.1433523744344711,0.0,0.0,2143.0,67912.0,92.11822509765624,0.0323305204510688,0.0,0.0,5213.714285714285,263115.4285714286,91.0198222569057,0.09781199746898238,0.0,0.0,4022.8,195755.5,91.2066764831543,0.07435309067368503,0.0,0.0,0.0,369.85534297713485,9.83964219482929,620.5736835905288,5.693582004125308,398.2951050726977,12.381396881462603,-2.932246822128637,-1.0217411242336327,0.0,0.0,0.0,0.0,0.020575980317028262,0.0,-0.3895015716552734,-0.20630331328420376,0.9979513097784776,0.0,1.3155068146158435,0.0,0.0,3292.638550193784,3292.638550193784,167246.3308351885,167246.3308351885,0,0.0
2023-09-04 00:00:00+00:00,0,0,1,4839802560,0.0,10552,0.0,89.31560516357422,463503,0.1956897377967834,0.0,0.0,0.0,10069.0,489356.0,89.4170913696289,0.1611014008522033,0.0,0.0,1591.0,79893.0,92.43354034423828,0.034380916506052,0.0,0.0,6493.857142857143,317916.85714285716,90.57440294538226,0.12085611479622974,0.0,0.0,4616.363636363636,220096.18181818182,91.03476090864702,0.08538369495760306,0.0,0.0,0.0,563.230672532998,4.796901380474727,480.15470692050616,-5.283065907028828,469.1812717160594,21.469916935304557,-3.3731642962633868,-0.1134975478403466,0.0,0.0,0.0,0.0,0.02276571507473506,0.0,-0.37013653346470315,-0.24068527221679523,0.9949430529759207,0.0,1.415447233294839,0.0,0.0,3692.264542871414,3692.264542871414,178020.66836511888,178020.66836511888,0,0.0
2023-09-05 00:00:00+00:00,0,0,0,4839802560,0.0,5707,0.0,89.0478286743164,315840,0.1531472951173782,0.0,0.0,0.0,10552.0,463503.0,89.31560516357422,0.1956897377967834,0.0,0.0,2979.0,158578.0,91.12903594970705,0.0655577704310417,0.0,0.0,6883.571428571428,340382.85714285716,90.27708762032645,0.13336890403713494,0.0,0.0,4707.25,228074.83333333334,90.8691832224528,0.09103066163758433,0.0,0.0,0.0,91.57435381000336,-45.91546626231994,99.1701244813278,-31.858046226238013,133.60662528703497,-21.739741265116287,-2.2838025813630147,-0.29980929846178395,0.0,0.0,0.0,0.0,0.01806921837253555,0.0,-0.45446477617535364,-0.26156298764101793,0.9934840879918898,0.0,1.4650987001293,0.0,0.0,3534.486438842797,3534.486438842797,171971.60331437032,171971.60331437032,0,0.0
2023-09-06 00:00:00+00:00,0,0,0,4839802560,0.0,4869,0.0,88.93895721435547,323993,0.1332993805408477,0.0,0.0,0.0,5707.0,315840.0,89.0478286743164,0.1531472951173782,0.0,0.0,3918.0,205112.0,91.34734344482422,0.0875348448753357,0.0,0.0,7019.428571428572,357365.85714285716,89.9330324445452,0.13990669484649382,0.0,0.0,4719.692307692308,235453.15384615384,90.720704298753,0.09428210155321996,0.0,0.0,0.0,24.27258805513017,-14.683721745225164,57.95906626623504,2.5813703140830757,52.28150655968875,-12.960016408594278,-2.6365148012470363,-0.12226177951977224,0.0,0.0,0.0,0.0,0.015028056075112503,0.0,-0.444942201886855,-0.2691476004464256,0.991317617513044,0.0,1.4839157437270305,0.0,0.0,3384.3104759220746,3384.3104759220746,166785.5747988247,166785.5747988247,0,0.0
2023-09-07 00:00:00+00:00,0,0,0,4839802560,0.0,4696,0.0,88.9617919921875,302423,0.1210637539625167,0.0,0.0,0.0,4869.0,323993.0,88.93895721435547,0.1332993805408477,0.0,0.0,3219.0,198364.0,91.40316009521484,0.0735215321183204,0.0,0.0,7230.428571428572,372231.4285714286,89.58426557268415,0.14669844082423614,0.0,0.0,4718.0,240236.7142857143,90.5950677054269,0.09619507672531259,0.0,0.0,0.0,45.88381484933208,-3.553090983774898,52.458611441592225,-6.657551243391058,64.66435134633102,-9.179057343467223,-2.6709887278341005,0.025674663327790448,0.0,0.0,0.0,0.0,0.01552786815861175,0.0,-0.3389854431152318,-0.26557271768758856,0.9888426361573082,0.0,1.5250098634791585,0.0,0.0,3251.54649595921,3251.54649595921,161238.89145251267,161238.89145251267,0,0.0
2023-09-08 00:00:00+00:00,0,0,0,4839802560,0.0,5052,0.0,88.57868194580078,315960,0.1149616241455078,0.0,0.0,0.0,4696.0,302423.0,88.9617919921875,0.1210637539625167,0.0,0.0,5553.0,247510.0,91.06845092773438,0.1192351430654525,0.0,0.0,7158.857142857143,382010.0,89.22858428955078,0.14608793812138687,0.0,0.0,4740.266666666666,245284.93333333332,90.4606419881185,0.09744617988665895,0.0,0.0,0.0,-9.022150189086975,7.5809199318569,27.655448264716576,4.476180713768474,-3.5841101961011756,-5.040426731603098,-2.7339533686691397,-0.43064560392439555,0.0,0.0,0.0,0.0,0.015989315136994756,0.0,-0.2347000667027016,-0.2661874771118186,0.9863801795842932,0.0,1.4991653679118448,0.0,0.0,3016.2904414980544,3134.455169487005,146461.6812051895,156599.007884317,0,0.0
2023-09-09 00:00:00+00:00,0,1,0,4839802560,0.0,8213,0.0,88.6594467163086,476574,0.1259180009365081,0.0,0.0,0.0,5052.0,315960.0,88.57868194580078,0.1149616241455078,0.0,0.0,9167.0,462995.0,90.3401336669922,0.1433523744344711,0.0,0.0,7022.571428571428,383949.85714285716,88.98848615373883,0.1435973133359636,0.0,0.0,4957.3125,259740.5,90.34806728363037,0.0992256687022745,0.0,0.0,0.0,-10.406894294752922,62.56927949327,2.9328610460156224,50.83364982909229,-12.16190074754051,9.530464511472747,-1.8603990081295207,0.09117856433811244,0.0,0.0,0.0,0.0,0.017233384042385773,0.0,-0.13688632420131125,-0.2589454650878876,0.984951740853256,0.0,1.4471790940187634,0.0,0.0,2896.5451834901523,3150.1689207353097,142833.5118126372,161962.28112783952,0,0.0
2023-09-10 00:00:00+00:00,0,1,0,4839802560,0.0,9036,0.0,88.82557678222656,493124,0.1388350874185562,0.0,0.0,0.0,8213.0,476574.0,88.6594467163086,0.1259180009365081,0.0,0.0,10069.0,489356.0,89.4170913696289,0.1611014008522033,0.0,0.0,6875.0,384488.14285714284,88.90398406982422,0.14041641141687117,0.0,0.0,5197.235294117647,273468.9411764706,90.2585090188419,0.1015556345091146,0.0,0.0,0.0,-10.259211441056703,10.020698892000478,0.7699915807714675,3.4727030849353913,-13.821303424961851,10.258331919168029,-0.6615229575710146,0.18737999397802074,0.0,0.0,0.0,0.0,0.018323954372623574,0.0,-0.09311158316475386,-0.24564064250272882,0.9849928282248167,0.0,1.3826550549912502,0.0,0.0,2858.089991777533,3206.541995074518,136247.3563408613,166722.18172062116,0,0.0
2023-09-11 00:00:00+00:00,0,0,0,4839802560,0.0,3965,0.0,88.70481872558594,239887,0.1048454195261001,0.0,0.0,0.0,9036.0,493124.0,88.82557678222656,0.1388350874185562,0.0,0.0,10552.0,463503.0,89.31560516357422,0.1956897377967834,0.0,0.0,5934.0,352543.0,88.81672886439732,0.12743865166391638,0.0,0.0,5128.777777777777,271603.27777777775,90.1721928914388,0.10173840034339159,0.0,0.0,0.0,-62.424184988627744,-56.119964586100046,-48.24477942969085,-51.35361491227359,-46.42262762139412,-24.48204450650504,-0.6838518720997055,-0.13594964537825271,0.0,0.0,0.0,0.0,0.016528546655105714,0.0,-0.05564771379743326,-0.2341130023401249,0.9849680485349473,0.0,1.2526111206169968,0.0,0.0,2635.287065498257,3124.331769600653,119950.37712863684,161937.8363333599,0,0.0
2023-09-12 00:00:00+00:00,0,0,0,4839802560,0.0,3368,0.0,88.70636749267578,200321,0.0958086848258972,0.0,0.0,0.0,3965.0,239887.0,88.70481872558594,0.1048454195261001,0.0,0.0,5707.0,315840.0,89.0478286743164,0.1531472951173782,0.0,0.0,5599.857142857143,336040.28571428574,88.76794869559151,0.11924742162227624,0.0,0.0,5036.105263157895,267851.5789473684,90.09504418624074,0.10142631005299714,0.0,0.0,0.0,-40.98475556334327,-15.056746532156373,-36.57516464032422,-16.493599069561917,-37.440171729794116,-8.619103000444673,-0.3834581782892088,0.0017459785297990749,0.0,0.0,0.0,0.0,0.016812931180798914,0.0,-0.03445788792200904,-0.2221406635485186,0.9852700500606236,0.0,1.1757050173664727,0.0,0.0,2600.374689823089,3063.0576207939826,115663.72381089158,158222.6633760564,0,0.0
