timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,visits_visits_gained,session_session_length,platform_platform_share,ccu_playing,daily_Estimated Revenue,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2022-06-25 00:00:00+00:00,1,1,0,3308103880,0.0,619721,0.0,0.3211806416511535,15857,0.0,91.97947692871094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15857.0,619721.0,91.97947692871094,0.3211806416511535,0.0,0.0,15857.0,619721.0,91.97947692871094,0.3211806416511535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02558727945756323,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2022-06-26 00:00:00+00:00,1,1,0,3308103880,0.0,1023203,0.0,0.3791099786758423,18738,0.0,91.9622802734375,0.0,0.0,15857.0,619721.0,91.97947692871094,0.3211806416511535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17297.5,821462.0,91.97087860107422,0.3501453101634979,0.0,0.0,17297.5,821462.0,91.97087860107422,0.3501453101634979,0.0,0.0,0.0,0.0,18.16863214983919,0.0,65.10704010353045,0.0,18.036372530698163,0.0,-0.01869618728834732,0.0,0.0,0.0,0.0,0.018313063670587684,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2037.1746365984434,2037.1746365984434,285304.8582867106,285304.8582867106,0,0.0
2022-06-27 00:00:00+00:00,1,0,0,3308103880,0.0,1006302,0.0,0.4602789580821991,20913,0.0,91.94213104248048,0.0,0.0,18738.0,1023203.0,91.9622802734375,0.3791099786758423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18502.666666666668,883075.3333333334,91.96129608154297,0.3868565261363983,0.0,0.0,18502.666666666668,883075.3333333334,91.96129608154297,0.3868565261363983,0.0,0.0,0.0,0.0,11.607428754402815,0.0,-1.6517738904205714,0.0,21.410404360725167,0.0,-0.02191032116330982,0.0,0.0,0.0,0.0,0.02078201098476304,0.0,-0.018672943115239985,0.0,1.0,0.0,1.0,0.0,0.0,2536.201950423769,2536.201950423769,228228.04300596658,228228.04300596658,0,0.0
2022-06-28 00:00:00+00:00,1,0,0,3308103880,0.0,1123128,0.0,0.4558122456073761,20421,0.0,91.84349822998048,0.0,0.0,20913.0,1006302.0,91.94213104248048,0.4602789580821991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18982.25,943088.5,91.93184661865234,0.40409545600414276,0.0,0.0,18982.25,943088.5,91.93184661865234,0.40409545600414276,0.0,0.0,0.0,0.0,-2.3526036436666176,0.0,11.609437325971728,0.0,-0.9704359489805969,0.0,-0.10727705718983627,0.0,0.0,0.0,0.0,0.018182239083845222,0.0,-0.042808532714845464,0.0,1.0,0.0,1.0,0.0,0.0,2282.1512329379048,2282.1512329379048,221656.67243810487,221656.67243810487,0,0.0
2022-06-29 00:00:00+00:00,1,0,0,3308103880,0.0,1134268,0.0,0.4523828029632568,20590,0.0,91.72794342041016,0.0,0.0,20421.0,1123128.0,91.84349822998048,0.4558122456073761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19303.8,981324.4,91.89106597900391,0.4137529253959656,0.0,0.0,19303.8,981324.4,91.89106597900391,0.4137529253959656,0.0,0.0,0.0,0.0,0.8275794525243629,0.0,0.9918726983923376,0.0,-0.7523805420254881,0.0,-0.12581708209868925,0.0,0.0,0.0,0.0,0.01815266043592834,0.0,-0.062184906005855155,-0.062184906005855155,1.0,0.0,1.0,0.0,0.0,2103.124508915247,2103.124508915247,210139.66919955876,210139.66919955876,0,0.0
2022-06-30 00:00:00+00:00,1,0,0,3308103880,0.0,1138066,0.0,0.4025007784366607,17680,0.0,91.53632354736328,0.0,0.0,20590.0,1134268.0,91.72794342041016,0.4523828029632568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19033.166666666668,1007448.0,91.83194224039714,0.4118775675694148,0.0,0.0,19033.166666666668,1007448.0,91.83194224039714,0.4118775675694148,0.0,0.0,0.0,0.0,-14.13307430791646,0.0,0.33484150130305146,0.0,-11.026507683283349,0.0,-0.20890021720931795,0.0,0.0,0.0,0.0,0.015535113486288592,0.0,-0.08621172223772286,-0.08621172223772286,1.0,0.0,1.0,0.0,0.0,1994.482531050765,1994.482531050765,198548.73285619324,198548.73285619324,0,0.0
2022-07-01 00:00:00+00:00,1,0,0,3308103880,0.0,1099201,0.0,0.386117547750473,17377,0.0,91.47103118896484,0.0,0.0,17680.0,1138066.0,91.53632354736328,0.4025007784366607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18796.571428571428,1020555.5714285715,91.78038351876395,0.4081975647381374,0.0,0.0,18796.571428571428,1020555.5714285715,91.78038351876395,0.4081975647381374,0.0,0.0,0.0,0.0,-1.7138009049773806,0.0,-3.415004050731685,0.0,-4.070360000251727,0.0,-0.07132945247102507,0.0,0.0,0.0,0.0,0.015808741250470795,0.0,-0.09255136762346142,-0.09255136762346142,1.0,0.0,1.0,0.0,0.0,1925.3073224070706,1925.3073224070706,184537.2368031785,184537.2368031785,0,0.0
2022-07-02 00:00:00+00:00,1,1,0,3308103880,0.0,1358628,0.0,0.5466009378433228,26202,0.0,91.38463592529295,0.0,0.0,17377.0,1099201.0,91.47103118896484,0.386117547750473,0.0,0.0,15857.0,619721.0,91.97947692871094,0.3211806416511535,0.0,0.0,20274.428571428572,1126113.7142857143,91.69540623256138,0.44040046419416157,0.0,0.0,19722.25,1062814.625,91.73091506958008,0.42549798637628555,0.0,0.0,0.0,65.23932648041875,50.78552109109742,119.23220287839204,23.601415937576476,70.18489502770431,41.563350598238415,-0.6467105742284374,-0.09445095627423905,0.0,0.0,0.0,0.0,0.0192856180752803,0.0,-0.10651097978864067,-0.09467987787155958,0.999612902182522,0.0,1.0350236153754606,0.0,0.0,3167.382323893705,3167.382323893705,208508.40911164193,208508.40911164193,0,0.0
2022-07-03 00:00:00+00:00,1,1,0,3308103880,0.0,1675147,0.0,0.5688585638999939,26473,0.0,91.68218231201172,0.0,0.0,26202.0,1358628.0,91.38463592529295,0.5466009378433228,0.0,0.0,18738.0,1023203.0,91.9622802734375,0.3791099786758423,0.0,0.0,21379.428571428572,1219248.5714285714,91.65539223807198,0.46750740494046894,0.0,0.0,20472.333333333332,1130851.5555555555,91.72550031873915,0.44142693943447536,0.0,0.0,0.0,41.27975237485324,1.034272192962371,63.71599770524519,23.296958402152757,50.05106589040644,4.0720065619519685,-0.3045791824571431,0.3255978247393987,0.0,0.0,0.0,0.0,0.015803379761071858,0.0,-0.06980296543666113,-0.06952476501465198,0.9992356751347929,0.0,1.0590821791243779,0.0,0.0,3720.4699971912155,3720.4699971912155,282316.3161442813,282316.3161442813,0,0.0
2022-07-04 00:00:00+00:00,1,0,1,3308103880,0.0,1631656,0.0,0.5778653621673584,26436,0.0,91.7114486694336,0.0,0.0,26473.0,1675147.0,91.68218231201172,0.5688585638999939,0.0,0.0,20913.0,1006302.0,91.94213104248048,0.4602789580821991,0.0,0.0,22168.428571428572,1308584.857142857,91.62243761335101,0.48430546266692026,0.0,0.0,21068.7,1180932.0,91.72409515380859,0.45507078170776366,0.0,0.0,0.0,26.409410414574673,-0.1397650436293585,62.143769961701366,-2.596249761961189,25.546769414594905,1.5833106573302613,-0.25089952824816075,0.03192153228015471,0.0,0.0,0.0,0.0,0.01620193459777392,0.0,-0.022834232875275445,-0.05132991906368056,0.998891702989415,0.0,1.0642420523010647,0.0,0.0,3982.516849374973,3982.516849374973,309721.1292810213,309721.1292810213,0,0.0
