timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,ccu_playing,platform_platform_share,visits_visits_gained,session_session_length,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-07-03 00:00:00+00:00,1,0,0,1686885941,87.17938232421875,651572,12.20821762084961,33409703,0.0,0.0,0.0,0.0,0.0,706578.0,38282864.0,87.17893981933594,12.6804838180542,0.0,0.0,582818.0,30122287.0,87.17511749267578,11.540301322937012,0.0,0.0,645503.0,33654400.571428575,87.175783429827,12.15567411695208,0.0,0.0,571688.1666666666,29535219.3,87.16931076049805,11.53854751586914,0.0,0.0,0.0,11.79682164929703,-7.784844702212634,10.913567087386156,-12.72935326886724,5.787685080501981,-3.7243547169090507,0.004892257866284666,0.0005075823171551974,0.0,0.0,0.0,0.0,0.019502477483787344,0.0,0.0010585784912154686,0.0006582003414175613,1.000074253992288,0.0,1.0534839068985238,0.0,0.0,78096.15654431764,80919.52206937976,4415007.187499698,4634420.791075417,0,0.0
2023-07-04 00:00:00+00:00,1,0,1,1686885941,87.18125915527344,624551,11.978854179382324,32689635,0.0,0.0,0.0,0.0,0.0,651572.0,33409703.0,87.17938232421875,12.20821762084961,0.0,0.0,570741.0,30059781.0,87.1743392944336,11.30158233642578,0.0,0.0,653190.1428571428,34030094.0,87.17677198137555,12.252427237374443,0.0,0.0,569443.1,29413335.3,87.17004267374675,11.523580423990886,0.0,0.0,0.0,9.42809435453209,-4.14704744832497,8.748746373102323,-2.1552660914106347,5.992716973566181,-1.8787627202481283,0.007937956164449922,0.002152838210878194,0.0,0.0,0.0,0.0,0.019105474285489137,0.0,0.0014389583042714053,0.0006662591545945386,1.0000771974800333,0.0,1.0632482949367172,0.0,0.0,72592.6070919152,78363.16115736985,4099686.143682316,4495107.102436983,0,0.0
2023-07-05 00:00:00+00:00,1,0,0,1686885941,87.18184661865234,630461,11.86414909362793,32360962,0.0,0.0,0.0,0.0,0.0,624551.0,32689635.0,87.18125915527344,11.978854179382324,0.0,0.0,559445.0,30533919.0,87.17329406738281,11.125214576721191,0.0,0.0,663335.2857142857,34291100.14285714,87.17799377441406,12.357989311218262,0.0,0.0,574053.0666666667,29606544.3,87.1707544962565,11.523328526814778,0.0,0.0,0.0,12.69400924130164,0.9462798074136414,5.9836505101097615,-1.0054349031428433,6.641979907991269,-0.9575630860572781,0.009810976355817402,0.000673841356046978,0.0,0.0,0.0,0.0,0.01948214581871374,0.0,0.0014858245849623853,0.0006765465317378353,1.0000830470976119,0.0,1.072432264901693,0.0,0.0,65774.62442059572,77725.42913533073,3753258.4593413393,4493011.7807258265,0,0.0
2023-07-06 00:00:00+00:00,1,0,0,1686885941,87.1827163696289,636010,11.809904098510742,32853847,0.0,0.0,0.0,0.0,0.0,630461.0,32360962.0,87.18184661865234,11.86414909362793,0.0,0.0,574144.0,29985310.0,87.17349243164062,11.151012420654297,0.0,0.0,672173.2857142857,34700891.14285714,87.17931147984096,12.452116693769183,0.0,0.0,579868.0333333333,29896065.9,87.17149302164714,11.540475908915202,0.0,0.0,0.0,10.775345557908821,0.8801496048129964,9.566474383623191,1.5230851295459091,5.908805882379098,-0.4572177464148841,0.010581127050190986,0.0009976285319623912,0.0,0.0,0.0,0.0,0.019358767350479006,0.0,0.0013487679617707905,0.0006834172300829087,1.0000896905389918,0.0,1.0789950771570629,0.0,0.0,57337.9996746218,75513.37152633809,3253079.736293349,4409559.300475498,0,0.0
2023-07-07 00:00:00+00:00,1,0,0,1686885941,87.18427276611328,653098,11.941695213317873,33568450,0.0,0.0,0.0,0.0,0.0,636010.0,32853847.0,87.1827163696289,11.809904098510742,0.0,0.0,744737.0,33436203.0,87.17432403564453,13.745512962341309,0.0,0.0,659082.0,34719783.571428575,87.18073272705078,12.194428443908691,0.0,0.0,586095.2333333333,30229045.566666666,87.1722640991211,11.562301731109619,0.0,0.0,0.0,-12.304880783417504,2.6867502083300687,0.39552038848429394,2.1750968767828116,-13.122956953046206,1.1159372142890644,0.011412454961723384,0.0017852121947825594,0.0,0.0,0.0,0.0,0.01945570857588871,0.0,0.0011678423200346274,0.0006944700926383609,1.0000971481929166,0.0,1.0546713558856768,0.0,0.0,56016.9121154556,73499.54481523801,2986390.89902596,4291683.060223148,0,0.0
2023-07-08 00:00:00+00:00,1,1,0,1686885941,87.18598175048828,670874,11.780571937561035,36557143,0.0,0.0,0.0,0.0,0.0,653098.0,33568450.0,87.18427276611328,11.941695213317873,0.0,0.0,711304.0,39873024.0,87.17671203613281,12.877695083618164,0.0,0.0,653306.2857142857,34246086.28571428,87.1820569719587,12.03769656590053,0.0,0.0,591530.5666666667,30597314.366666667,87.1730733235677,11.578686618804932,0.0,0.0,0.0,-5.683926984805376,2.7217967288217126,-8.316101131431619,8.903279716519519,-8.519561450502033,-1.3492496071842996,0.010633246126134921,0.0019601980044914313,0.0,0.0,0.0,0.0,0.018351378871391048,0.0,0.001155853271487712,0.0007101498138130364,1.0001030553133954,0.0,1.039642660882636,0.0,0.0,56565.38670006245,73540.16305566691,3070866.4265964623,4346365.2537711635,0,0.0
2023-07-09 00:00:00+00:00,1,1,0,1686885941,87.18685150146484,701985,12.084188461303713,36732670,0.0,0.0,0.0,0.0,0.0,670874.0,36557143.0,87.18598175048828,11.780571937561035,0.0,0.0,706578.0,38282864.0,87.17893981933594,12.6804838180542,0.0,0.0,652650.1428571428,34024630.0,87.18318721226284,11.952511514936175,0.0,0.0,597110.2666666667,30940679.366666667,87.17388814290365,11.600167846679687,0.0,0.0,0.0,-0.6500343911075679,4.637383472902523,-4.0493156415883576,0.4801441950756491,-4.702465342067574,2.5772647147515038,0.009075221774090814,0.0009975812155893493,0.0,0.0,0.0,0.0,0.01911064403674865,0.0,0.001224245343890838,0.0007254798897651247,1.0001066726465606,0.0,1.0303740146619809,0.0,0.0,58561.54550256069,75398.00819235721,3161271.514343581,4412323.1166250445,0,0.0
2023-07-10 00:00:00+00:00,1,0,0,1686885941,87.18789672851562,669388,11.98240852355957,33377471,0.0,0.0,0.0,0.0,0.0,701985.0,36732670.0,87.18685150146484,12.084188461303713,0.0,0.0,651572.0,33409703.0,87.17938232421875,12.20821762084961,0.0,0.0,655195.2857142857,34020025.428571425,87.18440355573382,11.920253072466169,0.0,0.0,599013.7666666667,30963676.833333332,87.17469635009766,11.62058204015096,0.0,0.0,0.0,2.7343102527426,-4.643546514526664,-0.09647496716747028,-9.1341005159712,-1.849648362299794,-0.8422571202862716,0.009766534322541709,0.0011988356418246582,0.0,0.0,0.0,0.0,0.020055083860155736,0.0,0.0011852809361096392,0.0007452535151910285,1.0001113534780457,0.0,1.0257879537599577,0.0,0.0,56104.4661294489,76506.95011777061,3001087.6133586112,4423525.67962718,0,0.0
2023-07-11 00:00:00+00:00,1,0,0,1686885941,87.19135284423828,673268,12.144333839416504,33503346,0.0,0.0,0.0,0.0,0.0,669388.0,33377471.0,87.18789672851562,11.98240852355957,0.0,0.0,624551.0,32689635.0,87.18125915527344,11.978854179382324,0.0,0.0,662154.8571428572,34136269.85714286,87.18584551130023,11.943893023899623,0.0,0.0,599800.7,30958523.966666665,87.17560551961263,11.634921677907307,0.0,0.0,0.0,7.80032375258386,0.5796339342802659,2.4892018525138004,0.3771256366307707,1.381431458770055,1.351358664984259,0.011577819662900168,0.003963985658939073,0.0,0.0,0.0,0.0,0.020095544483958575,0.0,0.0014806474958151629,0.0007794831035139355,1.0001174639582548,0.0,1.0265555157607118,0.0,0.0,51408.78428492557,77164.43735303458,2802201.248541489,4420367.888119693,0,0.0
2023-07-12 00:00:00+00:00,1,0,0,1686885941,87.19444274902344,680012,12.243038177490234,33760290,0.0,0.0,0.0,0.0,0.0,673268.0,33503346.0,87.19135284423828,12.144333839416504,0.0,0.0,630461.0,32360962.0,87.18184661865234,11.86414909362793,0.0,0.0,669233.5714285715,34336173.85714286,87.1876449584961,11.998020035879952,0.0,0.0,605480.3333333334,31221612.333333332,87.17659556070963,11.66839796702067,0.0,0.0,0.0,7.859486946853167,1.00168135125982,4.3241236153610085,0.7669204144565178,3.1935630686384497,0.8127604146830114,0.014448111458564838,0.003543820211948656,0.0,0.0,0.0,0.0,0.020142361924546208,0.0,0.0018305097307480223,0.0008260894537777067,1.000126747296283,0.0,1.0282491280971835,0.0,0.0,43118.189480891626,76566.45736169066,2614218.1091308864,4341087.716168969,0,0.0
2023-07-13 00:00:00+00:00,1,0,0,1686885941,87.19580841064453,690086,12.29663372039795,34247577,0.0,0.0,0.0,0.0,0.0,680012.0,33760290.0,87.19444274902344,12.243038177490234,0.0,0.0,636010.0,32853847.0,87.1827163696289,11.809904098510742,0.0,0.0,676958.7142857143,34535278.14285714,87.18951525006976,12.067552839006696,0.0,0.0,612186.2333333333,31562151.133333333,87.17761739095052,11.706182130177815,0.0,0.0,0.0,8.502382038018276,1.4814444450980346,4.242212487323016,1.4433732648623465,4.121368114653734,0.4377634222055615,0.015016784932608829,0.0015662255277160142,0.0,0.0,0.0,0.0,0.020149921258665358,0.0,0.0020010811941986784,0.00087113258438234,1.0001364783699684,0.0,1.0308700740181795,0.0,0.0,34290.37957032735,74794.0666159003,2300770.512253122,4154286.2356615565,0,0.0
2023-07-14 00:00:00+00:00,1,0,0,1686885941,87.19654083251953,699495,12.388776779174805,34794497,0.0,0.0,0.0,0.0,0.0,690086.0,34247577.0,87.19580841064453,12.29663372039795,0.0,0.0,653098.0,33568450.0,87.18427276611328,11.941695213317873,0.0,0.0,683586.8571428572,34710427.71428572,87.19126783098493,12.131421634129115,0.0,0.0,619110.4,31898377.466666665,87.17861378987631,11.747881730397543,0.0,0.0,0.0,7.104140573083972,1.363453250754243,3.652378945110657,1.5969596914841677,3.7438701781496553,0.7493356382894056,0.014071421389449945,0.000839973719313214,0.0,0.0,0.0,0.0,0.020103609484465042,0.0,0.002004895891463877,0.0009175742958754781,1.000145150749232,0.0,1.0326475795835743,0.0,0.0,28872.497892832587,72851.96340648181,2275599.3024755106,3985135.9199524857,0,0.0
2023-07-15 00:00:00+00:00,1,1,0,1686885941,87.1983413696289,684989,12.170451164245604,37031106,0.0,0.0,0.0,0.0,0.0,699495.0,34794497.0,87.19654083251953,12.388776779174805,0.0,0.0,670874.0,36557143.0,87.18598175048828,11.780571937561035,0.0,0.0,685603.2857142857,34778136.71428572,87.19303349086216,12.187118666512626,0.0,0.0,625931.0333333333,32330903.933333334,87.17964579264323,11.792526531219483,0.0,0.0,0.0,2.103971833757168,-2.073781799726948,1.2964990179894498,6.428053838513592,3.3095101727742327,-1.762285484844639,0.014176154116141149,0.0020649180485721175,0.0,0.0,0.0,0.0,0.018497664679589514,0.0,0.002007620675229415,0.0009673834642674717,1.0001535644942947,0.0,1.0334612039454396,0.0,0.0,26856.44547813374,68885.28914746559,1870857.9187389226,3804610.599793773,0,0.0
2023-07-16 00:00:00+00:00,1,1,0,1686885941,87.1987533569336,708412,12.063337326049805,37149469,0.0,0.0,0.0,0.0,0.0,684989.0,37031106.0,87.1983413696289,12.170451164245604,0.0,0.0,701985.0,36732670.0,87.18685150146484,12.084188461303713,0.0,0.0,686521.4285714285,34837679.428571425,87.19473375592914,12.184139932904925,0.0,0.0,632676.9333333333,32721767.733333334,87.18064905802409,11.834751955668132,0.0,0.0,0.0,0.9155466284892055,3.4194709696068193,1.1346820146752146,0.3196312851147409,-0.172548908192538,-0.8801139477103259,0.01365097519154812,0.00047247149224105556,0.0,0.0,0.0,0.0,0.01906923571184192,0.0,0.001737322126118872,0.0010148622302770163,1.0001615576169394,0.0,1.029522205327629,0.0,0.0,27055.19128397133,66610.84741729856,1712998.8487986408,3670481.7750873193,0,0.0
2023-07-17 00:00:00+00:00,1,0,0,1686885941,87.1992416381836,709766,12.379840850830078,34248685,0.0,0.0,0.0,0.0,0.0,708412.0,37149469.0,87.1987533569336,12.063337326049805,0.0,0.0,669388.0,33377471.0,87.18789672851562,11.98240852355957,0.0,0.0,692289.7142857143,34962138.571428575,87.19635445731026,12.240915979657855,0.0,0.0,637015.3666666667,32819979.533333335,87.1816630045573,11.87858845392863,0.0,0.0,0.0,6.032077061435226,0.1911317143131308,2.6101857747101276,-7.808413089296106,3.316798342245497,2.6236812933748466,0.013012023564806796,0.0005599635673814163,0.0,0.0,0.0,0.0,0.020723889961792988,0.0,0.0012435913085917453,0.0010532570097423809,1.0001685153993014,0.0,1.0305025742018523,0.0,0.0,28506.195269291336,67270.79293499042,1689023.3729266387,3670610.051456392,0,0.0
2023-07-18 00:00:00+00:00,1,0,0,1686885941,87.19877624511719,727128,12.61149787902832,34209063,0.0,0.0,0.0,0.0,0.0,709766.0,34248685.0,87.1992416381836,12.379840850830078,0.0,0.0,673268.0,33503346.0,87.19135284423828,12.144333839416504,0.0,0.0,699984.0,35062955.28571428,87.19741494315011,12.3076536996024,0.0,0.0,641196.8333333334,32883029.8,87.18265686035156,11.922266260782878,0.0,0.0,0.0,7.999786117860941,2.4461583113307706,2.1064075212069877,-0.11568911331923948,3.846765461070878,1.8712439924678748,0.008513918682018229,-0.0005337122865545219,0.0,0.0,0.0,0.0,0.02125541932395461,0.0,0.0007885524204843099,0.0010760620252963087,1.000169277736307,0.0,1.0323250152604975,0.0,0.0,28069.24785848157,68878.42092190747,1611397.3496333412,3677920.2740585534,0,0.0
2023-07-19 00:00:00+00:00,1,0,0,1686885941,87.19972229003906,730998,12.754018783569336,35373327,0.0,0.0,0.0,0.0,0.0,727128.0,34209063.0,87.19877624511719,12.61149787902832,0.0,0.0,680012.0,33760290.0,87.19444274902344,12.243038177490234,0.0,0.0,707267.7142857143,35293389.14285714,87.1981691632952,12.380650929042272,0.0,0.0,647880.9333333333,33183073.1,87.1836415608724,11.985426489512125,0.0,0.0,0.0,7.497808862196553,0.5322309139518699,4.777912156560271,3.403378806370694,4.173642184817972,1.1300870515786432,0.006054905392094412,0.0010849291270043082,0.0,0.0,0.0,0.0,0.020665231159476993,0.0,0.0006111689976294919,0.0011001230479618135,1.0001666322048806,0.0,1.0329754172599521,0.0,0.0,26964.572542529295,67478.59905079188,1485694.0549990986,3490842.6261512153,0,0.0
2023-07-20 00:00:00+00:00,1,0,0,1686885941,87.2012939453125,709757,12.406465530395508,32951947,0.0,0.0,0.0,0.0,0.0,730998.0,35373327.0,87.19972229003906,12.754018783569336,0.0,0.0,690086.0,34247577.0,87.19580841064453,12.29663372039795,0.0,0.0,710077.8571428572,35108299.14285714,87.19895281110492,12.39634118761335,0.0,0.0,654533.2,33417312.666666668,87.18464024861653,12.03525276184082,0.0,0.0,0.0,2.850514283726957,-2.9057535041135507,-3.7831289495312337,-6.845214192037973,0.8931859929711239,-2.7250489361170804,0.006291053168672178,0.001802362705016769,0.0,0.0,0.0,0.0,0.02153915149416963,0.0,0.0006087166922478072,0.0011291249310224386,1.0001641638073813,0.0,1.030002562714545,0.0,0.0,22866.017807520875,63133.54158880118,1475933.3314670715,3211604.7656669165,0,0.0
2023-07-21 00:00:00+00:00,1,0,0,1686885941,87.20355224609375,892617,15.679868698120115,36565210,0.0,0.0,0.0,0.0,0.0,709757.0,32951947.0,87.2012939453125,12.406465530395508,0.0,0.0,699495.0,34794497.0,87.19654083251953,12.388776779174805,0.0,0.0,737666.7142857143,35361258.14285714,87.19995444161552,12.86649717603411,0.0,0.0,667226.3666666667,33756331.666666664,87.18568929036458,12.193983014424642,0.0,0.0,0.0,27.608774901893508,25.7637473106993,5.089060491375985,10.965248881955292,26.56510790054387,26.38465532108929,0.008040930875563568,0.0025897560449905654,0.0,0.0,0.0,0.0,0.02441164635970513,0.0,0.0007569449288526339,0.0011645222664937776,1.0001636180360223,0.0,1.0551513119883742,0.0,0.0,55957.26373166786,71214.43890521866,1497334.0550090258,2972639.948980732,0,0.0
2023-07-22 00:00:00+00:00,1,1,0,1686885941,87.205322265625,815102,14.34189796447754,43799178,0.0,0.0,0.0,0.0,0.0,892617.0,36565210.0,87.20355224609375,15.679868698120115,0.0,0.0,684989.0,37031106.0,87.1983413696289,12.170451164245604,0.0,0.0,756254.2857142857,36328125.571428575,87.2009517124721,13.17670386178153,0.0,0.0,677226.7333333333,34348040.53333333,87.18678156534831,12.308025868733724,0.0,0.0,0.0,18.99490356779452,-8.684015652849986,18.27672119757915,19.783745259496666,17.841958124044098,-8.53304807203511,0.008005766952035032,0.002029756226273882,0.0,0.0,0.0,0.0,0.018609983534166246,0.0,0.0011016300746442297,0.0012005985247271265,1.0001625263241674,0.0,1.0705781741371314,0.0,0.0,61114.48859335858,70171.02410339759,2771858.4275872475,3146955.326336342,0,0.0
