timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,daily_Estimated Revenue,session_session_length,platform_platform_share,ccu_playing,ratings_like_ratio,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-04-30 00:00:00+00:00,0,0,0,6770632849,420,301,8.773371682447547,1.8003252989728935e-05,1,92.74950408935548,0.0001564386030617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,1.0,420.0,92.74950408935548,1.8003252989728935e-05,8.773371682447547,301.0,1.0,420.0,92.74950408935548,1.8003252989728935e-05,8.773371682447547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.5,0.7149643705463183,0.0023752969121140144,0.029050899610753467,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-05-01 00:00:00+00:00,0,0,0,6770632849,331,143,10.016559094190598,6.891816155984998e-05,6,92.74950408935548,7.42710698327748e-05,0.0,301.0,1.0,420.0,92.74950408935548,1.8003252989728935e-05,8.773371682447547,0.0,0.0,0.0,0.0,0.0,0.0,222.0,3.5,375.5,92.74950408935548,4.3460707274789456e-05,9.394965388319072,222.0,3.5,375.5,92.74950408935548,4.3460707274789456e-05,9.394965388319072,0.0,-52.49169435215947,0.0,500.0,0.0,-21.190476190476193,0.0,282.80949336860726,0.0,0.0,0.5032561776012365,0.5032561776012365,20.428571428571427,0.4307228915662651,0.018072289156626505,0.06955943815410137,0.0,0.0,1.0,1.0,1.0,111.72287142747452,111.72287142747452,3.5355339059327378,3.5355339059327378,62.932503525602726,62.932503525602726,1,0.4750830564784053
2025-05-02 00:00:00+00:00,0,0,0,6770632849,257,80,9.364319915572802,2.8134152671555057e-05,3,92.74950408935548,4.150584180848317e-05,0.0,143.0,6.0,331.0,92.74950408935548,6.891816155984998e-05,10.016559094190598,0.0,0.0,0.0,0.0,0.0,0.0,174.66666666666666,3.3333333333333335,336.0,92.74950408935548,3.835185574037799e-05,9.384750230736982,174.66666666666666,3.3333333333333335,336.0,92.74950408935548,3.835185574037799e-05,9.384750230736982,0.0,-44.05594405594405,0.0,-50.0,0.0,-22.35649546827795,0.0,-59.177447519225,0.0,0.0,0.6518258211462543,0.6518258211462543,20.0,0.31007751937984496,0.011627906976744186,0.1156088878465778,0.0,0.0,1.0,1.0,1.0,113.85224342687908,113.85224342687908,2.516611478423583,2.516611478423583,81.61494961096282,81.61494961096282,1,0.26578073089701
2025-05-03 00:00:00+00:00,0,1,0,6770632849,361,151,13.577975869178772,5.957305256742984e-05,4,92.74950408935548,7.833046152534704e-05,0.0,80.0,3.0,257.0,92.74950408935548,2.8134152671555057e-05,9.364319915572802,0.0,0.0,0.0,0.0,0.0,0.0,168.75,3.5,342.25,92.74950408935548,4.365715494714095e-05,10.433056640347429,168.75,3.5,342.25,92.74950408935548,4.365715494714095e-05,10.433056640347429,0.0,88.75,0.0,33.33333333333333,0.0,40.4669260700389,0.0,111.74638974523296,0.0,0.0,0.555319126645966,0.555319126645966,30.2,0.4171270718232044,0.011049723756906077,0.08932878861301824,-7.59602135964384e-15,0.0,1.0,1.0,1.0,93.71010262150678,93.71010262150678,2.0816659994661326,2.0816659994661326,67.80056538603986,67.80056538603986,1,0.5016611295681063
2025-05-04 00:00:00+00:00,0,1,0,6770632849,275,245,20.762866775194805,2.260045766888652e-05,3,92.74950408935548,0.0001271644693592,0.0,151.0,4.0,361.0,92.74950408935548,5.957305256742984e-05,13.577975869178772,0.0,0.0,0.0,0.0,0.0,0.0,184.0,3.4,328.8,92.74950408935548,3.944581549149006e-05,12.499018667316905,184.0,3.4,328.8,92.74950408935548,3.944581549149006e-05,12.499018667316905,0.0,62.25165562913908,0.0,-25.0,0.0,-23.822714681440438,0.0,-62.062616074095914,0.0,0.0,0.4784152418843873,0.4784152418843873,61.25,0.8876811594202898,0.010869565217391304,0.08440189746014148,-2.594535229648264e-15,-2.594535229648264e-15,1.0,1.0,1.0,88.02840450672726,88.02840450672726,1.816590212458495,1.816590212458495,65.97120584012391,65.97120584012391,1,0.813953488372093
2025-05-05 00:00:00+00:00,0,0,0,6770632849,224,96,13.09905570745468,1.089938905352028e-06,1,92.74950408935548,4.991195185925388e-05,0.0,245.0,3.0,275.0,92.74950408935548,2.260045766888652e-05,20.762866775194805,0.0,0.0,0.0,0.0,0.0,0.0,169.33333333333334,3.0,311.3333333333333,92.74950408935548,3.3053169393800395e-05,12.5990248406732,169.33333333333334,3.0,311.3333333333333,92.74950408935548,3.3053169393800395e-05,12.5990248406732,0.0,-60.816326530612244,0.0,-66.66666666666667,0.0,-18.545454545454543,0.0,-95.17735914325081,0.0,0.0,0.5110867073396106,0.5110867073396106,48.0,0.4266666666666667,0.0044444444444444444,0.13504181141705857,3.832382517789723e-15,3.832382517789723e-15,1.0,1.0,1.0,86.54401577617406,86.54401577617406,1.8973665961010275,1.8973665961010275,72.88529801452874,72.88529801452874,1,0.31893687707641194
2025-05-06 00:00:00+00:00,0,0,0,6770632849,137,76,14.835593541463217,3.5522487451089546e-05,4,92.74950408935548,3.9502508223716226e-05,0.0,96.0,1.0,224.0,92.74950408935548,1.089938905352028e-06,13.09905570745468,0.0,0.0,0.0,0.0,0.0,0.0,156.0,3.142857142857143,286.42857142857144,92.74950408935548,3.340592911627027e-05,12.918534655071776,156.0,3.142857142857143,286.42857142857144,92.74950408935548,3.340592911627027e-05,12.918534655071776,0.0,-20.833333333333336,0.0,300.0,0.0,-38.83928571428571,0.0,3159.1264773337466,0.0,0.0,0.5546261127262375,0.5546261127262375,15.2,0.5507246376811594,0.028985507246376812,0.19267004599302878,4.4691070544413306e-15,4.4691070544413306e-15,1.0,1.0,1.0,86.52167358529306,86.52167358529306,1.7728105208558367,1.7728105208558367,93.64090477787498,93.64090477787498,1,0.25249169435215946
2025-05-07 00:00:00+00:00,0,0,0,6770632849,125,61,8.486290895420572,8.812897362986405e-07,0,92.74950408935548,3.151647773684723e-05,0.0,76.0,4.0,137.0,92.74950408935548,3.5522487451089546e-05,14.835593541463217,301.0,1.0,420.0,92.74950408935548,1.8003252989728935e-05,8.773371682447547,121.71428571428571,3.0,244.28571428571428,92.74950408935548,3.095993436578023e-05,12.877523114067921,144.125,2.75,266.25,92.74950408935548,2.9340349193773818e-05,12.364504185115374,-79.734219269103,-19.736842105263154,-100.0,-100.0,-70.23809523809523,-8.75912408759124,-95.10483057255583,-97.51906524701549,0.0,0.0,0.6026727632218322,0.6026727632218322,61.0,0.48412698412698413,0.0,0.1368756596035576,4.4691070544413306e-15,7.206218595529065e-15,1.0,0.8445050179655557,1.0551999283072642,86.86021199934656,86.86021199934656,1.9820624179302297,1.9820624179302297,103.79478379406716,103.79478379406716,1,0.2026578073089701
2025-05-08 00:00:00+00:00,0,0,0,6770632849,57,18,4.231608668963115,1.757217546582979e-06,1,92.7492904663086,8.888590583209895e-06,0.0,61.0,0.0,125.0,92.74950408935548,8.812897362986405e-07,8.486290895420572,143.0,6.0,331.0,92.74950408935548,6.891816155984998e-05,10.016559094190598,103.85714285714286,2.2857142857142856,205.14285714285714,92.74947357177736,2.1365513792456374e-05,12.051101624749709,130.11111111111111,2.5555555555555554,243.0,92.74948035346138,2.627555678853039e-05,11.460849127765123,-87.41258741258741,-70.49180327868852,-83.33333333333334,inf,-82.77945619335347,-54.400000000000006,-97.45028377598702,99.39158192891003,-0.00023032257583377458,-0.00023032257583377458,0.7031132484573018,0.7031132484573018,9.0,0.3103448275862069,0.017241379310344827,0.2227162457349008,-2.2888183589700962e-05,-1.4241536460906067e-05,0.9999999268817034,0.798218860558741,0.8131326755284093,91.48284599372228,91.48284599372228,1.9436506316151,1.9436506316151,119.5481074714276,119.5481074714276,1,0.059800664451827246
2025-05-09 00:00:00+00:00,0,0,0,6770632849,100,31,7.014100770155589,1.4707458831253462e-05,5,92.7492904663086,1.6131880011167163e-05,0.0,18.0,1.0,57.0,92.7492904663086,1.757217546582979e-06,4.231608668963115,80.0,3.0,257.0,92.74950408935548,2.8134152671555057e-05,9.364319915572802,96.85714285714286,2.5714285714285716,182.71428571428572,92.74944305419923,1.9447414672413288e-05,11.715356032547248,120.2,2.8,228.7,92.74946136474611,2.51187469928027e-05,11.01617429200417,-61.25000000000001,72.22222222222223,66.66666666666667,400.0,-61.08949416342413,75.43859649122805,-47.72382519227818,736.9742756013931,-0.00023032257583377458,0.0,0.7634674841652198,0.7634674841652198,5.166666666666667,0.3069306930693069,0.04950495049504951,0.21919064906736216,-3.8146972656453545e-05,-2.0714962120013354e-05,0.9999998025805583,0.8057998573805563,0.7742191391149238,91.76879159665943,91.76879159665943,1.9888578520235065,1.9888578520235065,121.44413439017045,121.44413439017045,1,0.10299003322259136
