timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_rpv,visits_visits_gained,session_session_length,ccu_playing,platform_platform_share,daily_Estimated Revenue,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2020-06-19 00:00:00+00:00,1,0,0,1202096104,0.0,0.0,46263,0.0,1300,0.0435616970062255,0.0,79.71745300292969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,46263.0,79.71745300292969,0.0435616970062255,0.0,0.0,1300.0,46263.0,79.71745300292969,0.0435616970062255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02809960228255231,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2020-06-20 00:00:00+00:00,1,1,0,1202096104,0.0,0.0,61602,0.0,1161,0.0406643152236938,0.0,79.74044799804688,0.0,1300.0,46263.0,79.71745300292969,0.0435616970062255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1230.5,53932.5,79.72895050048828,0.04211300611495965,0.0,0.0,1230.5,53932.5,79.72895050048828,0.04211300611495965,0.0,0.0,0.0,0.0,-10.69230769230769,0.0,33.156085856948316,0.0,-6.651214212608913,0.0,0.028845621944717514,0.0,0.0,0.0,0.0,0.01884648474911936,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,98.2878425849301,98.2878425849301,10846.310916620452,10846.310916620452,0,0.0
2020-06-21 00:00:00+00:00,1,1,0,1202096104,0.0,0.0,53556,0.0,985,0.0342956185340881,0.0,79.76947021484375,0.0,1161.0,61602.0,79.74044799804688,0.0406643152236938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.6666666666667,53807.0,79.74245707194011,0.039507210254669134,0.0,0.0,1148.6666666666667,53807.0,79.74245707194011,0.039507210254669134,0.0,0.0,0.0,0.0,-15.159345391903534,0.0,-13.061264244667381,0.0,-15.661635157438635,0.0,0.03639585370474041,0.0,0.0,0.0,0.0,0.01839162014302519,0.0,0.026008605957043872,0.0,1.0,0.0,1.0,0.0,0.0,157.8617538649984,157.8617538649984,7672.579813856614,7672.579813856614,0,0.0
2020-06-22 00:00:00+00:00,1,0,0,1202096104,0.0,0.0,50999,0.0,1092,0.0362770706415176,0.0,79.8002700805664,0.0,985.0,53556.0,79.76947021484375,0.0342956185340881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.5,53105.0,79.75691032409668,0.038699675351381246,0.0,0.0,1134.5,53105.0,79.75691032409668,0.038699675351381246,0.0,0.0,0.0,0.0,10.862944162436538,0.0,-4.774441705877964,0.0,5.77756632515618,0.0,0.038611094745522045,0.0,0.0,0.0,0.0,0.021411764705882352,0.0,0.02774734497069625,0.0,1.0,0.0,1.0,0.0,0.0,131.97095640076773,131.97095640076773,6420.0366042570195,6420.0366042570195,0,0.0
2020-06-23 00:00:00+00:00,1,0,0,1202096104,0.0,0.0,52358,0.0,1248,0.0418220907449722,0.0,79.80072784423828,0.0,1092.0,50999.0,79.8002700805664,0.0362770706415176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.2,52955.6,79.765673828125,0.03932415843009944,0.0,0.0,1157.2,52955.6,79.765673828125,0.03932415843009944,0.0,0.0,0.0,0.0,14.28571428571428,0.0,2.6647581325124126,0.0,15.285192562126436,0.0,0.0005736367451047997,0.0,0.0,0.0,0.0,0.02383544376324987,0.0,0.02263717651366735,0.02263717651366735,1.0,0.0,1.0,0.0,0.0,125.05478799310326,125.05478799310326,5569.942037400389,5569.942037400389,0,0.0
2020-06-24 00:00:00+00:00,1,0,0,1202096104,0.0,0.0,52814,0.0,1162,0.0401434265077114,0.0,79.80831146240234,0.0,1248.0,52358.0,79.80072784423828,0.0418220907449722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158.0,52932.0,79.77278010050456,0.039460703109701435,0.0,0.0,1158.0,52932.0,79.77278010050456,0.039460703109701435,0.0,0.0,0.0,0.0,-6.891025641025639,0.0,0.8709270789564183,0.0,-4.0138218997638475,0.0,0.009503194230098266,0.0,0.0,0.0,0.0,0.02200132538104705,0.0,0.019026620047439446,0.019026620047439446,1.0,0.0,1.0,0.0,0.0,111.86956690717992,111.86956690717992,4982.242988855522,4982.242988855522,0,0.0
2020-06-25 00:00:00+00:00,1,0,0,1202096104,0.0,0.0,52666,0.0,1148,0.0392080806195735,0.0,79.81586456298828,0.0,1162.0,52814.0,79.80831146240234,0.0401434265077114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.5714285714287,52894.0,79.77893502371651,0.0394246141825403,0.0,0.0,1156.5714285714287,52894.0,79.77893502371651,0.0394246141825403,0.0,0.0,0.0,0.0,-1.2048192771084376,0.0,-0.280228727231413,0.0,-2.330010090090884,0.0,0.009464052612484508,0.0,0.0,0.0,0.0,0.02179733039664306,0.0,0.016507829938620818,0.016507829938620818,1.0,0.0,1.0,0.0,0.0,102.19239557954259,102.19239557954259,4549.255873217069,4549.255873217069,0,0.0
2020-06-26 00:00:00+00:00,1,0,0,1202096104,0.0,0.0,54405,0.0,1145,0.0388529635965824,0.0,79.81256866455078,0.0,1148.0,52666.0,79.81586456298828,0.0392080806195735,0.0,0.0,1300.0,46263.0,79.71745300292969,0.0435616970062255,0.0,0.0,1134.4285714285713,54057.142857142855,79.79252297537667,0.038751937981162714,0.0,0.0,1155.125,53082.875,79.7831392288208,0.039353157859295565,0.0,0.0,0.0,-11.923076923076925,-0.2613240418118501,17.599377472278064,3.3019405308927885,-10.809343375603952,-0.9057240685580004,0.11931598168044566,-0.004129377606254536,0.0,0.0,0.0,0.0,0.021045472925780243,0.0,0.011328288487026581,0.01380802336193199,1.0001176156597318,0.0,0.9847224489510481,0.0,0.0,94.7001847939063,94.7001847939063,4245.537234639956,4245.537234639956,0,0.0
2020-06-27 00:00:00+00:00,1,1,0,1202096104,0.0,0.0,54964,0.0,1052,0.0354879684746265,0.0,79.81552124023438,0.0,1145.0,54405.0,79.81256866455078,0.0388529635965824,0.0,0.0,1161.0,61602.0,79.74044799804688,0.0406643152236938,0.0,0.0,1118.857142857143,53108.857142857145,79.8032477242606,0.038012459874153096,0.0,0.0,1143.6666666666667,53291.88888888889,79.78673723008897,0.03892369237211011,0.0,0.0,0.0,-9.388458225667529,-8.122270742358072,-10.775624168046495,1.0274790919952315,-12.729457561481839,-8.660845429695597,0.09414700327410319,0.0036993868672619,0.0,0.0,0.0,0.0,0.0191394523787865,0.0,0.006353105817524426,0.011824417114254821,1.000206932815463,0.0,0.976589258561453,0.0,0.0,95.01973479230514,95.01973479230514,4020.5340890373145,4020.5340890373145,0,0.0
2020-06-28 00:00:00+00:00,1,1,0,1202096104,0.0,0.0,53069,0.0,1021,0.0334247909486293,0.0,79.82421875,0.0,1052.0,54964.0,79.81552124023438,0.0354879684746265,0.0,0.0,985.0,53556.0,79.76947021484375,0.0342956185340881,0.0,0.0,1124.0,53039.28571428572,79.81106894356864,0.037888055933373264,0.0,0.0,1131.4,53269.6,79.79048538208008,0.038373802229762034,0.0,0.0,0.0,3.6548223350253872,-2.946768060836502,-0.9093285532900119,-3.447711229168182,-2.539180287981213,-5.813738048917472,0.06863344461081056,0.010897015555966227,0.0,0.0,0.0,0.0,0.019238741285095156,0.0,0.00377464294434066,0.01064402262369625,1.0002579701250092,0.0,0.9873417209615983,0.0,0.0,97.62308470165584,97.62308470165584,3791.2511332745494,3791.2511332745494,0,0.0
