timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_rpv,session_session_length,ccu_playing,daily_Estimated Revenue,platform_platform_share,visits_visits_gained,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-10-05 00:00:00+00:00,0,1,0,6466404775,0.0,0.3575178197256213,16.831785202026367,1944,404402.0,0.0261731818318367,43826,97.60423278808594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404402.0,1944.0,43826.0,97.60423278808594,0.0261731818318367,16.831785202026367,404402.0,1944.0,43826.0,97.60423278808594,0.0261731818318367,16.831785202026367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.91876606683806,9.22723435325256,0.04435621876925183,4.1621316365176244e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-10-06 00:00:00+00:00,0,1,0,6466404775,0.0,0.6974987362500422,16.272698521614075,2185,871292.0,0.0318079628050327,204218,97.58103942871094,404402.0,1944.0,43826.0,97.60423278808594,0.0261731818318367,16.831785202026367,0.0,0.0,0.0,0.0,0.0,0.0,637847.0,2064.5,124022.0,97.59263610839844,0.0289905723184347,16.55224186182022,637847.0,2064.5,124022.0,97.59263610839844,0.0289905723184347,16.55224186182022,0.0,115.45195127620538,0.0,12.397119341563778,0.0,365.9745356637613,0.0,21.528834397741935,0.0,-0.023762657327941472,0.517586639222552,0.517586639222552,398.5782250686185,4.266459046415857,0.010699298302312713,1.867649404002336e-05,0.0,0.0,1.0,1.0,1.0,330141.08506818715,330141.08506818715,170.41273426595797,170.41273426595797,113414.27084807273,113414.27084807273,2,1.0
2024-10-07 00:00:00+00:00,0,0,0,6466404775,0.0,0.4686680647767421,16.42069947719574,1663,672110.0,0.0267279073596,154201,97.560791015625,871292.0,2185.0,204218.0,97.58103942871094,0.0318079628050327,16.272698521614075,0.0,0.0,0.0,0.0,0.0,0.0,649268.0,1930.6666666666667,134081.66666666666,97.58202107747395,0.0282363506654898,16.50839440027873,649268.0,1930.6666666666667,134081.66666666666,97.58202107747395,0.0282363506654898,16.50839440027873,0.0,-22.86053355247151,0.0,-23.890160183066367,0.0,-24.49196446934159,0.0,-15.971017938404175,0.0,-0.02075035601637465,0.36083964967801624,0.36083964967801624,403.91225961538464,4.358633480759004,0.01078455532353666,2.4431529133127922e-05,-0.0217208862304646,0.0,1.0,1.0,1.0,234281.63766714625,234281.63766714625,261.25530297648186,261.25530297648186,82066.97932989452,82066.97932989452,2,0.7713946644752849
2024-10-08 00:00:00+00:00,0,0,0,6466404775,0.0,0.3694672154265592,16.75390402475993,1411,581249.0,0.0254772529006004,130095,97.53237915039062,672110.0,1663.0,154201.0,97.560791015625,0.0267279073596,16.42069947719574,0.0,0.0,0.0,0.0,0.0,0.0,632263.25,1800.75,133085.0,97.56961059570312,0.02754657622426745,16.56977180639903,632263.25,1800.75,133085.0,97.56961059570312,0.02754657622426745,16.56977180639903,0.0,-13.518769249081252,0.0,-15.153337342152739,0.0,-15.632842847971151,0.0,-4.679208297803372,0.0,-0.029122216967081282,0.3072927487790496,0.3072927487790496,411.64943342776206,4.467846820809249,0.010845836920427992,2.8823920902812782e-05,-0.02358093261719856,0.0,1.0,1.0,1.0,194289.91204447544,194289.91204447544,336.1788958278018,336.1788958278018,67037.05026824097,67037.05026824097,2,0.6671115997851467
2024-10-09 00:00:00+00:00,0,0,0,6466404775,0.0,0.2815160464181643,16.92450439929962,1207,476836.0,0.0218435637652874,105660,97.53020477294922,581249.0,1411.0,130095.0,97.53237915039062,0.0254772529006004,16.75390402475993,0.0,0.0,0.0,0.0,0.0,0.0,601177.8,1682.0,127600.0,97.56172943115234,0.026405973732471437,16.640718324979147,601177.8,1682.0,127600.0,97.56172943115234,0.026405973732471437,16.640718324979147,0.0,-17.96355778676608,0.0,-14.457831325301207,0.0,-18.782428225527504,0.0,-14.262484065648096,0.0,-0.0022293903423120653,0.30282565735411493,0.30282565735411493,394.7317880794702,4.5128855490673,0.011423325541117347,3.549327002581516e-05,-0.01967163085937667,-0.01967163085937667,1.0,1.0,1.0,182052.06247170066,182052.06247170066,394.04314484584046,394.04314484584046,59337.17811372563,59337.17811372563,2,0.5472746220555221
2024-10-10 00:00:00+00:00,0,0,0,6466404775,0.0,0.2882489717801542,18.20678659280141,1283,519171.0,0.0225218012928962,108764,97.50909423828124,476836.0,1207.0,105660.0,97.53020477294922,0.0218435637652874,16.92450439929962,0.0,0.0,0.0,0.0,0.0,0.0,587510.0,1615.5,124460.66666666667,97.55295689900716,0.0257586116592089,16.901729702949524,587510.0,1615.5,124460.66666666667,97.55295689900716,0.0257586116592089,16.901729702949524,0.0,8.878314556786826,0.0,6.296603148301583,0.0,2.9377247775884907,0.0,3.1049765271664143,0.0,-0.021645124930402826,0.2829542119702263,0.2829542119702263,404.33878504672896,4.773327816852848,0.011796074104721188,3.506889160586744e-05,-0.018760245186938824,-0.018760245186938824,1.0,1.0,1.0,166238.42907462764,166238.42907462764,388.2647292763019,388.2647292763019,53626.98059621357,53626.98059621357,2,0.5958633844910776
2024-10-11 00:00:00+00:00,0,0,0,6466404775,0.0,0.3436193777393091,18.941716988881428,1728,659128.0,0.0251462124288082,134428,97.53292846679688,519171.0,1283.0,108764.0,97.50909423828124,0.0225218012928962,18.20678659280141,0.0,0.0,0.0,0.0,0.0,0.0,597741.1428571428,1631.5714285714287,125884.57142857143,97.5500956944057,0.02567112605486594,17.19315645808265,597741.1428571428,1631.5714285714287,125884.57142857143,97.5500956944057,0.02567112605486594,17.19315645808265,0.0,26.95778462202241,0.0,34.68433359314107,0.0,23.596042808282156,0.0,11.65275859502315,0.0,0.024443082670222438,0.2578867790306089,0.2578867790306089,381.2192018507808,4.903168215191663,0.012854369220927033,2.8737495981638538e-05,-0.013871056692940047,-0.013871056692940047,1.0,1.0,1.0,154149.53802550363,154149.53802550363,356.977056752418,356.977056752418,49099.25396533415,49099.25396533415,2,0.7564949523236757
2024-10-12 00:00:00+00:00,0,1,0,6466404775,0.0,0.3769371853703033,18.682854970296223,1795,781449.0,0.0246082451194524,160588,97.56858825683594,659128.0,1728.0,134428.0,97.53292846679688,0.0251462124288082,18.941716988881428,404402.0,1944.0,43826.0,97.60423278808594,0.0261731818318367,16.831785202026367,651605.0,1610.2857142857142,142564.85714285713,97.54500361851284,0.02544756366738247,17.457594996406918,620704.625,1652.0,130222.5,97.55240726470947,0.02553826593793925,17.37936877210935,93.23569121814432,18.558003908193864,-7.664609053497939,3.877314814814814,266.4217587733309,19.46023149939,-5.979161121636089,-2.139357212855997,-0.036519452314520695,0.03656179569262452,0.252615252680177,0.252615252680177,435.10523385300667,4.866142761957544,0.011177602450977339,2.3907933930892857e-05,-0.004155840192525811,-0.007706324259440875,0.9999241059610497,1.0497827368371873,0.9964483778664849,156799.4556841295,156799.4556841295,335.5094207746951,335.5094207746951,47083.82706862911,47083.82706862911,2,0.8968853151411926
2024-10-13 00:00:00+00:00,0,1,0,6466404775,0.0,0.2997112253977153,18.03920368353526,1293,666434.0,0.0198490433394908,140060,97.59410858154295,781449.0,1795.0,160588.0,97.56858825683594,0.0246082451194524,18.682854970296223,871292.0,2185.0,204218.0,97.58103942871094,0.0318079628050327,16.272698521614075,622339.5714285715,1482.857142857143,133399.42857142858,97.54687064034599,0.023739146600876483,17.709952876681374,625785.6666666666,1612.111111111111,131315.55555555556,97.55704074435764,0.024906130093667198,17.452683762267785,-23.511979910294134,-14.718170987486069,-40.82379862700228,-27.966573816155993,-31.416427543115688,-12.7830223927068,-37.59725053391267,-19.33986660511412,0.013393127300687091,0.026156291858847602,0.23564364239887983,0.23564364239887983,515.0185471406492,4.758169654650474,0.009231691905669673,2.7068211728878674e-05,0.006253378731867518,-0.002614339192711562,0.9998957522293209,0.99449317007139,0.9531447282897056,147462.4138543446,147462.4138543446,335.88072453046647,335.88072453046647,44164.79207499768,44164.79207499768,2,0.7648802008970587
2024-10-14 00:00:00+00:00,0,0,1,6466404775,0.0,0.2240212557960661,23.78755474090576,1424,525221.0,0.0245122201740741,111834,97.58605194091795,666434.0,1293.0,140060.0,97.59410858154295,0.0198490433394908,18.03920368353526,672110.0,1663.0,154201.0,97.560791015625,0.0267279073596,16.42069947719574,601355.4285714285,1448.7142857142858,127347.0,97.55047934395927,0.02342261986008707,18.762360771497093,615729.2,1593.3,129367.4,97.55994186401367,0.02486673910170789,18.08617086013158,-21.854904703099198,-21.18934508143342,-14.37161755862898,10.131477184841465,-27.475178500787933,-20.15279166071684,-8.289789229346756,23.493206976407,0.025892497416202254,-0.008255253049693767,0.2316272023956587,0.2316272023956587,368.5761403508772,4.696392006080386,0.012733044216926722,4.5290476676349734e-05,0.012440000261581402,-0.00031890869140769316,0.999903008141727,0.9766556930732351,0.9419256688336093,142619.632029317,142619.632029317,322.21009364146937,322.21009364146937,42092.23836924491,42092.23836924491,2,0.6028070956694197
