timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,ccu_playing,platform_platform_share,session_session_length,visits_visits_gained,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2019-11-04 00:00:00+00:00,0,0,0,321778215,88.17619323730469,32532,6.625324726104736,0.0,976252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32532.0,976252.0,88.17619323730469,6.625324726104736,0.0,0.0,32532.0,976252.0,88.17619323730469,6.625324726104736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03332332909604375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2019-11-05 00:00:00+00:00,0,0,0,321778215,88.17435455322266,37187,7.462623596191406,0.0,1769309,0.0,0.0,0.0,0.0,32532.0,976252.0,88.17619323730469,6.625324726104736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34859.5,1372780.5,88.17527389526367,7.043974161148071,0.0,0.0,34859.5,1372780.5,88.17527389526367,7.043974161148071,0.0,0.0,0.0,0.0,14.308988073281693,0.0,81.23486558798344,0.0,12.637854063025644,0.0,-0.002085238673299461,0.0,0.0,0.0,0.0,0.021017797898615846,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3291.582066423379,3291.582066423379,560775.9825674598,560775.9825674598,0,0.0
2019-11-06 00:00:00+00:00,0,0,0,321778215,88.17562103271484,27098,6.519207954406738,0.0,1510803,0.0,0.0,0.0,0.0,37187.0,1769309.0,88.17435455322266,7.462623596191406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32272.333333333332,1418788.0,88.17538960774739,6.869052092234294,0.0,0.0,32272.333333333332,1418788.0,88.17538960774739,6.869052092234294,0.0,0.0,0.0,0.0,-27.130448812757145,0.0,-14.610562654686099,0.0,-12.641876273461595,0.0,0.0014363354272406426,0.0,0.0,0.0,0.0,0.017936145257756796,0.0,-0.00028610229492164287,0.0,1.0,0.0,1.0,0.0,0.0,5049.509910212409,5049.509910212409,404456.32827414136,404456.32827414136,0,0.0
2019-11-07 00:00:00+00:00,0,0,0,321778215,88.18819427490234,36582,8.463549613952637,0.0,2016032,0.0,0.0,0.0,0.0,27098.0,1510803.0,88.17562103271484,6.519207954406738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33349.75,1568099.0,88.17859077453613,7.267676472663879,0.0,0.0,33349.75,1568099.0,88.17859077453613,7.267676472663879,0.0,0.0,0.0,0.0,34.998892907225624,0.0,33.44109059884048,0.0,29.82481419743017,0.0,0.01425931798408886,0.0,0.0,0.0,0.0,0.018145536308185432,0.0,0.0037269592285129687,0.0,1.0,0.0,1.0,0.0,0.0,4652.06121878607,4652.06121878607,445232.2014462416,445232.2014462416,0,0.0
2019-11-08 00:00:00+00:00,0,0,0,321778215,88.18122863769531,48575,9.482970237731934,0.0,2389678,0.0,0.0,0.0,0.0,36582.0,2016032.0,88.18819427490234,8.463549613952637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36394.8,1732414.8,88.17911834716797,7.710735225677491,0.0,0.0,36394.8,1732414.8,88.17911834716797,7.710735225677491,0.0,0.0,0.0,0.0,32.78388278388278,0.0,18.5337335915303,0.0,12.044835444678249,0.0,-0.0078986050959573,0.0,0.0,0.0,0.0,0.020326997893859385,0.0,0.0023910522460797497,0.0023910522460797497,1.0,0.0,1.0,0.0,0.0,7911.567651230695,7911.567651230695,532608.8579358214,532608.8579358214,0,0.0
2019-11-09 00:00:00+00:00,0,1,0,321778215,88.16803741455078,94280,9.171446800231934,0.0,4057839,0.0,0.0,0.0,0.0,48575.0,2389678.0,88.18122863769531,9.482970237731934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46042.333333333336,2119985.5,88.17727152506511,7.9541871547698975,0.0,0.0,46042.333333333336,2119985.5,88.17727152506511,7.9541871547698975,0.0,0.0,0.0,0.0,94.09161091096243,0.0,69.80693633200792,0.0,-3.2850829401580794,0.0,-0.014959219040511229,0.0,0.0,0.0,0.0,0.023234035841728604,0.0,-0.00021667480468623922,-0.00021667480468623922,1.0,0.0,1.0,0.0,0.0,24668.273524238914,24668.273524238914,1062169.4975060713,1062169.4975060713,0,0.0
2019-11-10 00:00:00+00:00,0,1,0,321778215,88.15973663330078,87762,8.510494232177734,0.0,3537656,0.0,0.0,0.0,0.0,94280.0,4057839.0,88.16803741455078,9.171446800231934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52002.28571428572,2322509.8571428573,88.17476654052734,8.03365959439959,0.0,0.0,52002.28571428572,2322509.8571428573,88.17476654052734,8.03365959439959,0.0,0.0,0.0,0.0,-6.913449299957575,0.0,-12.819212393591762,0.0,-7.206633614638469,0.0,-0.009414728390710891,0.0,0.0,0.0,0.0,0.024807944919476365,0.0,-0.0020141601562452542,-0.0020141601562452542,1.0,0.0,1.0,0.0,0.0,27490.91350922025,27490.91350922025,1107827.9835695655,1107827.9835695655,0,0.0
2019-11-11 00:00:00+00:00,0,0,1,321778215,88.15538787841797,61589,8.392313003540039,0.0,2289116,0.0,0.0,0.0,0.0,87762.0,3537656.0,88.15973663330078,8.510494232177734,0.0,0.0,32532.0,976252.0,88.17619323730469,6.625324726104736,0.0,0.0,56153.28571428572,2510061.8571428573,88.17179434640067,8.28608649117606,0.0,0.0,53200.625,2318335.625,88.17234420776367,8.078491270542145,0.0,0.0,0.0,89.3182097626952,-29.822702308516213,134.48003179506932,-35.29286058339194,26.670213921336018,-1.3886529432198924,-0.023595211046056885,-0.0049328129244519126,0.0,0.0,0.0,0.0,0.02690513416308559,0.0,-0.0038866315569179083,-0.0029576619466149053,0.9999937637887715,0.0,1.0256972760979395,0.0,0.0,25676.33403927493,25676.33403927493,1025717.3659069662,1025717.3659069662,0,0.0
2019-11-12 00:00:00+00:00,0,0,0,321778215,88.14856719970703,33966,6.908053398132324,0.0,1661135,0.0,0.0,0.0,0.0,61589.0,2289116.0,88.15538787841797,8.392313003540039,0.0,0.0,37187.0,1769309.0,88.17435455322266,7.462623596191406,0.0,0.0,55693.142857142855,2494608.4285714286,88.16811043875558,8.20686217716762,0.0,0.0,51063.444444444445,2245313.3333333335,88.1697023179796,7.948442618052165,0.0,0.0,0.0,-8.661629063920184,-44.85054149279903,-6.113912267444521,-27.433341080137485,-7.43130336014951,-17.68594194212758,-0.029245865928129167,-0.0077371092965350385,0.0,0.0,0.0,0.0,0.020447452827462652,0.0,-0.00600951058523547,-0.003655497233075544,0.9999819452807237,0.0,1.032511973921601,0.0,0.0,24859.05730368265,24859.05730368265,984161.7733406434,984161.7733406434,0,0.0
2019-11-13 00:00:00+00:00,0,0,0,321778215,88.1473159790039,28472,6.556486129760742,0.0,1567895,0.0,0.0,0.0,0.0,33966.0,1661135.0,88.14856719970703,6.908053398132324,0.0,0.0,27098.0,1510803.0,88.17562103271484,6.519207954406738,0.0,0.0,55889.42857142857,2502764.4285714286,88.16406685965401,8.21218763078962,0.0,0.0,48804.3,2177571.5,88.16746368408204,7.809246969223023,0.0,0.0,0.0,5.070484906635175,-16.1749985279397,3.7789175690013943,-5.613029645393064,0.5718206201537956,-5.089237851963224,-0.03210077046175153,-0.0014194453102023274,0.0,0.0,0.0,0.0,0.018159367713164648,0.0,-0.007164546421593968,-0.0038796164772711664,0.9999614730390771,0.0,1.0515978894193798,0.0,0.0,24501.967871309167,24501.967871309167,952283.8750045131,952283.8750045131,0,0.0
