timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,daily_Estimated Revenue,session_session_length,ccu_playing,platform_platform_share,daily_rpv,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-21 00:00:00+00:00,1,0,0,7691800287,520249,142153,16.626993417739868,4353,0.0329865738749504,0.0066157196692628,78.34335327148438,475.0,145505.0,4054.0,589616.0,78.39203643798828,0.0306603983044624,15.207091172536217,264731.0,3777.0,509685.0,78.46199798583984,0.0293967071920633,16.886590639750164,165414.2857142857,4148.571428571428,540234.8571428572,78.47554670061383,0.031614983188254446,17.241344213485718,256313.56666666668,3978.2,515833.2,78.29154968261719,0.03195753997812664,20.220478332042696,-46.302850818377905,-2.3037009037490175,15.250198570293882,7.375431672422295,2.072652716874157,-11.764775718433695,12.21179861891577,7.586905908360109,-0.15121296602321754,-0.06210218373701171,0.34412194421610975,0.3085686371212967,32.64882866329812,0.27323978856319076,0.00836713118692936,0.00011696465395092553,-0.03142629350934224,0.00841185640837939,1.0023501516925204,0.6453590727384532,0.9892808773733316,81346.24898908,79090.32794203196,451.59911231285696,514.7589593264943,57461.579499448315,64144.274776851926,8,0.38622550311500664
2025-07-22 00:00:00+00:00,1,0,0,7691800287,500166,142642,15.56699558099111,3879,0.0297866053879261,0.0064813384341502,78.2880859375,471.0,142153.0,4353.0,520249.0,78.34335327148438,0.0329865738749504,16.626993417739868,257378.0,3859.0,469285.0,78.49127197265625,0.0314723588526248,19.256350080172226,149023.42857142858,4151.428571428572,544646.4285714285,78.44652012416294,0.03137416126472606,16.71429357074556,250682.66666666666,3977.8333333333335,511944.1666666667,78.26685129801432,0.031803110055625396,20.208721823162502,-44.57879072803426,0.34399555408608506,0.5182689816014552,-10.88904203997243,6.580436195488892,-3.860266910652399,-5.356298435057116,-9.700821004191395,-0.2588644954397368,-0.07054501968132287,0.355184250151354,0.32316094975450266,36.76340206185567,0.28518874695851587,0.007755409693162484,0.0001091325587725378,-0.04926490783691199,0.013475632375818097,1.0022955928744917,0.5944704137425879,0.9865123634088275,78919.14965023682,81010.8486469914,449.23087507525713,514.8278643246268,58051.028120302624,61282.305413262446,8,0.3875541016744689
2025-07-23 00:00:00+00:00,1,0,0,7691800287,488383,144988,15.564100941022238,3411,0.0275257043540477,0.0064358489604388,78.35994720458984,464.0,142642.0,3879.0,500166.0,78.2880859375,0.0297866053879261,15.56699558099111,156222.0,4254.0,539067.0,78.57389068603516,0.034581147134304,16.98291051387787,147418.57142857142,4031.0,537405.8571428572,78.41595676967076,0.030366240867546586,16.51160648890904,250861.5,3977.4,513666.26666666666,78.2537020365397,0.031674945292373455,20.229939007759093,-7.191048635915553,1.6446768833863867,-19.81664315937941,-12.064965197215782,-9.402170787675745,-2.355817868467669,-20.40257008495071,-7.590327949202469,-0.2722831713910967,0.09179080856211996,0.3576905165941666,0.32194166764137655,42.493552168815945,0.2968729524308741,0.006984258288559822,0.00010734677072758787,-0.0403447832379979,0.01743882871973694,1.0020734448199689,0.5876492464111529,0.9586832932860038,74719.60716800275,80762.76965701718,472.2373506877845,515.3153436957556,58040.89747452516,59803.58431706099,8,0.39392811439532466
2025-07-24 00:00:00+00:00,1,0,0,7691800287,448461,143634,18.017364581425984,3616,0.0274338740855455,0.0062517056472088,78.39936065673828,474.0,144988.0,3411.0,488383.0,78.35994720458984,0.0275257043540477,15.564100941022238,151948.0,4472.0,550878.0,78.54533386230469,0.0341619662940502,17.876285513242085,146230.85714285713,3908.714285714286,522774.85714285716,78.39510345458984,0.0294050848377602,16.53176064150674,251501.2,3992.733333333333,515276.06666666665,78.25543950398763,0.03161110772440827,20.328192060523563,-5.471608708242293,-0.9338703892735944,-19.141323792486588,6.009967751392553,-18.59159378301548,-8.17432220204225,-19.694686630718017,-0.333616416572069,-0.18584580189360267,0.05029795648729962,0.3473136001642592,0.3172833576668939,39.71081006358861,0.32028131703466517,0.008063113485646499,0.0001254385392239077,-0.023640496390203724,0.019023627937834287,1.0017847187554942,0.5814320454250601,0.9302136797647016,67961.25853122746,79797.14519325302,345.2190895362275,496.5330098644564,50980.33391632278,57238.00636419069,8,0.3902493363799629
2025-07-25 00:00:00+00:00,1,0,0,7691800287,590150,141480,17.83284616470337,3931,0.0273701474070549,0.0060226118594477,78.42793273925781,485.0,143634.0,3616.0,448461.0,78.39936065673828,0.0274338740855455,18.017364581425984,155973.0,4155.0,573776.0,78.51007843017578,0.0302223749458789,17.350826303164165,144160.42857142858,3876.714285714286,525114.0,78.38336835588727,0.028997623760785345,16.600620621726627,249306.53333333333,4021.2,522029.4666666667,78.26272761027018,0.03162859876950578,20.365951948695713,-9.291992844915464,-1.499644930865951,-5.391095066185314,8.711283185840713,2.853726889936148,31.59449762632649,-9.4374699007992,-0.2322919405836954,-0.10463075895539298,0.03644428000455502,0.3242423720787797,0.3286357281754484,35.98168870803662,0.23973525419765448,0.006661007098183346,0.0001260441060262747,-0.0036980765206438997,0.019818211980868933,1.0015414840410093,0.5782456907323805,0.9168165802129353,59359.74586154523,81931.0341208967,303.08556982701236,465.74888898010886,52544.570563663125,53476.67436577366,8,0.38439698198920275
2025-07-26 00:00:00+00:00,1,1,0,7691800287,637942,139777,14.254722356796265,4670,0.0326878316700458,0.005796110026131,78.41116333007812,491.0,141480.0,3931.0,590150.0,78.42793273925781,0.0273701474070549,17.83284616470337,148721.0,3893.0,538773.0,78.47286224365234,0.0272200629115104,17.388952493667603,142882.7142857143,3987.714285714286,539281.0,78.37455422537667,0.029778733583433258,16.152873459316435,246635.13333333333,4025.8333333333335,527331.9666666667,78.27595748901368,0.03142277921239531,20.255305679639182,-6.013945575944213,-1.2037037037037068,19.958900590804006,18.799287713050106,18.406453181581117,8.098280098280108,20.08727450891845,19.428774656946924,-0.07862452293717626,-0.021381934463882146,0.29469829108839757,0.34138467981694587,29.924427317490903,0.2191057821780316,0.007320403233517728,0.00010198115838541305,0.01206479753766971,0.019062340113688948,1.0012596043475652,0.5793283071824356,0.9476798147659222,50680.02291407738,84197.45602460975,339.9831686202378,471.6493498303598,56924.08759542329,56830.694718358565,8,0.37976998128007344
2025-07-27 00:00:00+00:00,1,1,0,7691800287,861070,131602,15.452013731002808,6168,0.0442631281912326,0.0052888279091227,78.38243103027344,486.0,139777.0,4670.0,637942.0,78.41116333007812,0.0326878316700458,14.254722356796265,145505.0,4054.0,589616.0,78.39203643798828,0.0306603983044624,15.207091172536217,140896.57142857142,4289.714285714285,578060.1428571428,78.37318202427456,0.031721980710114714,16.187862396240234,243290.7,4099.233333333334,540665.6333333333,78.28567784627279,0.03181601241230961,20.1348224984275,-9.554998110030589,-5.84860170128133,52.14602861371485,32.07708779443254,46.03911698461371,34.9762204087519,44.36579639864109,35.411637694506595,-0.01225304017001827,-0.03664312399465075,0.2626170364936962,0.35659121057812654,21.332792997244287,0.15283524819672245,0.007163172374868043,0.00011741384110546725,0.015406199863979566,0.018472458072445897,1.001117754618841,0.5791284723525043,0.9970445164222241,42520.58699573085,86755.32523539981,664.4393819662514,612.3671246909795,101193.20477905642,82067.59395030387,8,0.35755874769397133
2025-07-28 00:00:00+00:00,1,0,0,7691800287,824610,137153,15.225467284520468,5900,0.0436698272824287,0.0053266687003181,78.30784606933594,485.0,131602.0,6168.0,861070.0,78.38243103027344,0.0442631281912326,15.452013731002808,142153.0,4353.0,520249.0,78.34335327148438,0.0329865738749504,16.626993417739868,140182.2857142857,4510.714285714285,621540.2857142857,78.36810956682477,0.0332481597683259,15.987644377208893,239738.83333333334,4168.9,550625.8666666667,78.29890670776368,0.032236404096086774,20.12193667226368,-3.517336953845507,4.218021002720329,35.53870893636572,-4.345006485084301,58.502947627001674,-4.234266668215126,32.38667176523911,-1.340395342689349,-0.04532254577538364,-0.09515520245690912,0.2019820405791802,0.3707891099977946,23.242331808168107,0.16632448512086304,0.007154888789987037,0.00011101001271942829,0.0041446685791021514,0.016031357337689837,1.000883829187033,0.5847291561620974,1.0313855003561625,30862.50954557203,88892.54864357627,795.2639239844909,692.0313103341188,122328.61871187814,96979.36634034432,8,0.3726406507687668
2025-07-29 00:00:00+00:00,1,0,0,7691800287,801604,109657,16.85804831981659,6117,0.045632854104042,0.0041301218346044,78.32518768310547,490.0,137153.0,5900.0,824610.0,78.30784606933594,0.0436698272824287,15.225467284520468,142642.0,3879.0,500166.0,78.2880859375,0.0297866053879261,15.56699558099111,135470.14285714287,4830.428571428572,664602.8571428572,78.37340981619698,0.03551190958491389,16.172080482755387,234734.46666666667,4254.633333333333,560276.3333333334,78.31161473592122,0.03276180208971099,20.152048993110657,-23.1243252338021,-20.0476839733728,57.6952822892498,3.6779661016949072,60.26759115973497,-2.7899249342113186,53.19924345101479,4.495155909176574,0.047391305025756836,0.022145435789644452,0.0815186724390497,0.39150619174977525,17.923667865315462,0.13679680141715683,0.007630940425770797,0.00015373295445673447,-0.011886051722931376,0.013752912918108004,1.000789092147878,0.577120798580962,1.0839424976584724,11595.769130150551,91899.99711708124,912.7616138599742,767.2981924206213,130945.70527195753,106908.91910836782,8,0.2979348307463246
2025-07-30 00:00:00+00:00,1,0,0,7691800287,766735,139932,17.341362873713177,5026,0.0385864488780498,0.0051151134630099,78.39156341552734,484.0,109657.0,6117.0,801604.0,78.32518768310547,0.045632854104042,16.85804831981659,144988.0,3411.0,488383.0,78.35994720458984,0.0275257043540477,15.564100941022238,134747.85714285713,5061.142857142857,704367.4285714285,78.37792641775948,0.03709201594548561,16.42597504456838,230045.33333333334,4310.766666666666,570789.9666666667,78.32533645629883,0.03307330589741464,20.01509657303492,-3.4871851463569414,27.60881658261671,47.34681911462915,-17.835540297531473,56.99461283459908,-4.3499034435955934,40.183329667913114,-15.441517661653448,0.04034741224998584,0.0847437898143566,0.07712347198247096,0.40453025196941206,27.83608514024269,0.18250349533607396,0.006555059368544062,0.00012392618520086883,-0.011864253452847294,0.011981104425382588,1.000671429754917,0.5857447972987518,1.1215091730030264,10880.827324161233,93060.29665772073,920.6325136962772,759.7918809113776,136209.04093432016,111246.06213797293,8,0.3801911117028069
2025-07-31 00:00:00+00:00,1,0,0,7691800287,579055,143301,16.66693941752116,4174,0.030600681900978,0.0051090638671368,78.429931640625,470.0,139932.0,5026.0,766735.0,78.39156341552734,0.0385864488780498,17.341362873713177,143634.0,3616.0,448461.0,78.39936065673828,0.0274338740855455,18.017364581425984,134700.2857142857,5140.857142857143,723023.7142857143,78.38229370117188,0.03754441706197597,16.23305716401055,225057.2,4319.133333333333,574667.6,78.34465408325195,0.03299408350139852,19.990513246589234,-0.23183925811437467,2.4075979761598587,15.43141592920354,-16.951850378034216,29.120480933682092,-24.477818281414045,11.543421849781854,-20.69578105596176,0.038993919887397865,0.04894432949917871,0.0744217303539979,0.41581263851367584,34.32359281437126,0.2474734740681385,0.007208283827470918,0.00011630639779989923,-0.003230231148857355,0.00938050776090334,1.00048043632792,0.5985157804961837,1.1379136220099757,10453.690880877375,93581.62814850005,925.9067222143702,756.7505275317214,135300.1514726703,109360.8882634258,8,0.3893445852137033
2025-08-01 00:00:00+00:00,1,0,0,7691800287,576316,147267,20.006298661231995,3528,0.024010756984353,0.0051477430658855,78.5008544921875,453.0,143301.0,4174.0,579055.0,78.429931640625,0.030600681900978,16.66693941752116,141480.0,3931.0,590150.0,78.42793273925781,0.0273701474070549,17.83284616470337,135527.0,5083.285714285715,721047.4285714285,78.39271109444755,0.037064504144447126,16.54355037780035,219668.93333333332,4288.033333333334,575411.8666666667,78.36460367838542,0.03251102777818834,19.97178160217073,4.090330788804075,2.767601063495717,-10.251844314423808,-15.476760900814568,-2.344149792425654,-0.47301206275742746,-12.273921556724932,-21.53522244357041,0.09297931283249738,0.09042829705305788,0.06930161065430586,0.4244561375587246,41.73051856049872,0.2555312440896243,0.006121630977396121,0.00013584959842757418,0.015992573329383034,0.007337994092829202,1.000358674895843,0.6169602498790605,1.1400594406711964,9691.394639880562,93239.82698431163,959.7155828681749,769.7787180174847,135230.89864571457,109291.25370429903,8,0.40012009009474075
2025-08-02 00:00:00+00:00,1,1,0,7691800287,567371,149463,13.591872572898865,4137,0.0276818815618753,0.0051234069575126,78.46548461914062,440.0,147267.0,3528.0,576316.0,78.5008544921875,0.024010756984353,20.006298661231995,139777.0,4670.0,637942.0,78.41116333007812,0.0326878316700458,14.254722356796265,136910.7142857143,5007.142857142857,710965.8571428572,78.40047127859933,0.03634936841470848,16.448857551529294,213735.8,4286.233333333334,576587.5,78.37658081054687,0.03224091598143176,19.880038485262126,6.929609306252105,1.4911691010206063,-11.413276231263382,17.261904761904766,-11.062290929269436,-1.5520998896438765,-15.31441472992473,15.289499535206863,0.06927749411627104,-0.04505667266385682,0.06966249738340193,0.42948541427693154,36.11962300628323,0.2634303419978427,0.007291512446860261,9.093743358199209e-05,0.026425770350867215,0.00620654215404386,1.0003048164107873,0.6405605157662605,1.1274297676791463,9745.554492875099,91796.40860881138,950.4059629997569,770.0765158280595,134070.44972568864,108998.61016600476,8,0.4060865572452093
2025-08-03 00:00:00+00:00,1,1,0,7691800287,549290,147719,14.787897984186808,3790,0.0285616926848888,0.004961533175543,78.40135955810547,440.0,149463.0,4137.0,567371.0,78.46548461914062,0.0276818815618753,13.591872572898865,131602.0,6168.0,861070.0,78.38243103027344,0.0442631281912326,15.452013731002808,139213.14285714287,4667.428571428572,666425.8571428572,78.4031753540039,0.03410630619951651,16.353983873412723,206873.9,4259.566666666667,576410.9,78.38591639200847,0.03196232672780747,19.71394361919827,12.24677436513122,-1.166843968072362,-38.55382619974059,-8.387720570461688,-36.20843833834647,-3.1868036963468294,-35.47294587609796,3.1782923463743673,0.024148942031043674,-0.08172390873057989,0.07040700639356476,0.42838590667259374,38.96570825639673,0.2689266709267037,0.006899803564959193,0.0001001076224220607,0.023943764822822008,0.0046057933429719845,1.0002201793739214,0.6729371992172182,1.0670783291206318,9860.843222306941,88621.86321839549,962.423920212815,773.0405120906225,135319.36202582752,109039.76709007869,8,0.4013481607468408
2025-08-04 00:00:00+00:00,1,0,0,7691800287,450445,149090,16.183330814043682,3631,0.0283633060753345,0.0049278103363299,78.3875732421875,439.0,147719.0,3790.0,549290.0,78.40135955810547,0.0285616926848888,14.787897984186808,137153.0,5900.0,824610.0,78.30784606933594,0.0436698272824287,15.225467284520468,140918.42857142858,4343.285714285715,612973.7142857143,78.41456495012555,0.031919660312788777,16.490821520487465,199820.63333333333,4209.433333333333,570643.7333333333,78.39266866048177,0.03166529083003596,19.582611824406516,8.703418809650532,0.9281135128182516,-38.45762711864407,-4.195250659630611,-45.37478323086065,-17.995048153070325,-35.050565023079535,-0.6945898191085265,0.10181249626119993,-0.01758428169571502,0.07217762120984766,0.4217357917087041,41.04900881057269,0.3309830701127327,0.00806089964168846,0.0001085466648828144,0.00865364074707619,0.0032308881884818294,1.0002793155280707,0.7052246117964891,1.0080330695245512,10144.590438765948,84271.51299856801,988.6568977853047,763.0128431753777,140551.39236154608,111022.89872781391,8,0.4050731272601798
