timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,sort_sort_position,visits_visits_gained,session_session_length,ccu_playing,platform_platform_share,daily_Estimated Revenue,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-06-02 00:00:00+00:00,1,0,0,7058980030,0.0037208634571736,144,2919978,7.837711215019226,13265,0.1385271847248077,217711,93.3636474609375,310927.0,18442.0,5017250.0,93.32260131835938,0.1816743910312652,7.4519056876500445,126831.0,17021.0,4153969.0,93.12557983398438,0.1908475309610366,6.596232374509175,210795.0,16768.428571428572,4132404.0,93.2168459211077,0.17816119960376192,7.219347925413223,199968.0909090909,18691.090909090908,4293045.090909091,93.08651109175248,0.19808900898153128,7.246765957205349,71.65440625714534,-29.980027466254132,-22.06685858645203,-28.07179264721831,-29.706312204063146,-41.80122577108975,-27.414735717440642,-23.749745939168765,0.2556414976180976,0.04398306733659485,0.2951451213200789,0.2951451213200789,16.411201567917985,0.07455909785652567,0.004542840890294074,3.600036385233348e-05,0.04409517560685939,0.06582260131835918,1.0014001473234586,1.0541431837534079,0.8993997219723214,59019.60645150821,59019.60645150821,4307.680291167056,4307.680291167056,814723.7500217424,814723.7500217424,3,0.7001997253374587
2025-06-03 00:00:00+00:00,1,0,0,7058980030,0.003137196507662,143,2408420,7.761264840761821,8595,0.1310390084981918,192140,93.4126968383789,217711.0,13265.0,2919978.0,93.3636474609375,0.1385271847248077,7.837711215019226,123131.0,17517.0,3574770.0,93.10225677490234,0.1954899877309799,6.9956706166267395,220653.42857142858,15493.857142857143,3965782.5714285714,93.26119450160435,0.1689539168562208,7.328718528861091,199315.75,17849.75,4135993.0,93.11369323730469,0.19250150894125298,7.289640864168388,56.04518764567818,-11.745387233534366,-50.93337900325399,-35.20542781756502,-32.6272739225181,-17.519241583326995,-32.96894126438903,-5.405564432347054,0.3334398909653924,0.05253584106374998,0.28255841207276006,0.28255841207276006,22.352256863657516,0.07977841083431841,0.0035687282248410886,4.039359033606477e-05,0.04870932442801992,0.0631783758843702,1.0015840985269884,1.1070546535907402,0.8776758051687877,56318.34182109123,56318.34182109123,5036.213334440867,5036.213334440867,948375.4200388251,948375.4200388251,3,0.6179585561884301
2025-06-04 00:00:00+00:00,1,0,0,7058980030,0.0028679909341149,156,2102583,8.054758290449778,10389,0.1099831908941268,182069,93.45983123779295,192140.0,8595.0,2408420.0,93.4126968383789,0.1310390084981918,7.761264840761821,152480.0,11205.0,3908911.0,93.1170654296875,0.1852715015411377,7.427737216154735,224880.42857142858,15377.285714285714,3707735.714285714,93.31016104561942,0.15819844390664778,7.418292968046097,197989.07692307694,17275.846153846152,3979576.846153846,93.14031923734225,0.18615394601455099,7.3484960508054185,19.405167890870946,-5.241490579785568,-7.282463186077647,20.872600349040148,-46.2105174561406,-12.69865721095158,-40.636746623599784,-16.06835845705865,0.36810202998103225,0.05045823641682823,0.2734113566515609,0.2734113566515609,17.523484119345525,0.08659297321771686,0.004941062996769689,4.423989833827526e-05,0.04940196446009912,0.061051295353817876,1.0018235046826969,1.135822400236754,0.8498258956825012,54132.462123728714,54132.462123728714,5247.054171090572,5247.054171090572,1068888.5725906952,1068888.5725906952,3,0.5855683166788346
2025-06-05 00:00:00+00:00,1,0,0,7058980030,0.002956420364266,176,2034203,7.945288439591725,10402,0.1079825907945633,193601,93.51617431640624,182069.0,10389.0,2102583.0,93.45983123779295,0.1099831908941268,8.054758290449778,177725.0,17545.0,4275884.0,93.18643188476562,0.1843652129173278,6.825025856494904,227148.42857142858,14356.857142857143,3387495.5714285714,93.35726710728237,0.14728664074625283,7.578330479917072,197675.64285714287,16784.85714285714,3840621.5714285714,93.16716602870396,0.18057027778455187,7.391124078575869,8.932901955267969,6.333862436768478,-40.71245369051012,0.1251323515256475,-52.42614158849959,-3.252190282143441,-41.43006205678056,-1.8190053255404681,0.35385240637646476,0.060285876688492834,0.26316852899238175,0.26316852899238175,18.610112467557435,0.09517285385339917,0.0051135481003871785,4.103928905482239e-05,0.053799220493861884,0.059579752827735984,1.0020404299785166,1.1490966984515398,0.8156748859964011,52022.00814833771,52022.00814833771,5365.514583639927,5365.514583639927,1151067.4915533983,1151067.4915533983,3,0.6226574083305728
2025-06-06 00:00:00+00:00,1,0,0,7058980030,0.0033440516529,180,2318544,7.99942547082901,11997,0.1126466318964958,226270,93.56663513183594,193601.0,10402.0,2034203.0,93.51617431640624,0.1079825907945633,7.945288439591725,223367.0,20695.0,4481412.0,93.20006561279295,0.1941375136375427,6.861977517604828,227563.14285714287,13114.285714285714,3078514.4285714286,93.40963418143136,0.13564508621181756,7.740823044663384,199581.93333333332,16465.666666666668,3739149.7333333334,93.1937973022461,0.17604203472534813,7.431677504726078,1.2996548281527742,16.87439630993641,-42.029475718772645,15.33358969428955,-48.26309207901438,13.978005145012574,-41.97585526576355,4.319252823638808,0.39331465770198193,0.05395945225366017,0.260366832617645,0.25388283125551087,18.85897649608268,0.09759137735088169,0.005174365819943111,3.535329525581718e-05,0.053774152483260944,0.058395276750835896,1.0023160004789295,1.140199110493015,0.7705266893980416,51183.91622804532,50670.42630211528,5256.06385964852,5316.074312426237,1217635.6867550802,1176760.2297346767,3,0.7277270870654526
2025-06-07 00:00:00+00:00,1,1,0,7058980030,0.0034008602673793,188,2425199,11.484454611937204,11152,0.0968416407704353,238405,93.60662841796876,226270.0,11997.0,2318544.0,93.56663513183594,0.1126466318964958,7.99942547082901,270224.0,18710.0,4748623.0,93.2258529663086,0.1676626056432724,7.135407368342082,223017.57142857142,12034.57142857143,2746596.714285714,93.46403067452567,0.125527805515698,8.362115508034117,202008.375,16133.5625,3657027.8125,93.21959924697876,0.17109201010316608,7.684976073926774,-11.775045887856006,5.363061828788607,-40.3955104222341,-7.043427523547551,-48.92837355165908,4.6000852259003855,-42.240167150640275,-14.03059360051062,0.40844405231430514,0.04274310610452581,0.25959886938612536,0.2470451474574276,21.375862996503184,0.09830323272307438,0.004598383638462807,4.817183549045412e-05,0.048626218523301366,0.05719679664163107,1.0026221033937222,1.1040016109657405,0.7336859590345949,52109.98567737957,49905.18878951033,4383.334876878236,5304.836836557746,1209061.227151603,1183364.336894839,3,0.7667555406896153
2025-06-08 00:00:00+00:00,1,1,0,7058980030,0.0030514895432967,200,2128120,9.164232234160105,9289,0.0846307203173637,220814,93.6574249267578,238405.0,11152.0,2425199.0,93.60662841796876,0.0968416407704353,11.484454611937204,310927.0,18442.0,5017250.0,93.32260131835938,0.1816743910312652,7.4519056876500445,210144.2857142857,10727.0,2333863.8571428573,93.51186261858258,0.11166442398514062,8.606733586106982,203114.58823529413,15730.941176470587,3567092.0588235296,93.24535369873047,0.16600605188047182,7.771991142175794,-28.982044016762774,-7.378620414840298,-49.63127643422622,-16.705523672883793,-57.58393542279136,-12.249675181294407,-53.416263108431615,-12.609163120250921,0.358780835155037,0.05426593142765501,0.2540637546931997,0.23895514005775734,23.768998923573736,0.1037600775519813,0.0043648833877397005,4.150185555401628e-05,0.04914283752441074,0.056248814451924985,1.0028581469132842,1.0346095154467594,0.672652729947108,51823.470997042634,48535.27487953842,4101.27085369701,5397.9838651874015,1096917.1262420914,1204297.589111152,3,0.7101795598323722
2025-06-09 00:00:00+00:00,1,0,0,7058980030,0.0022323382054198,221,1591716,8.976093828678131,8225,0.0837214142084121,165776,93.692138671875,220814.0,9289.0,2128120.0,93.6574249267578,0.0846307203173637,9.164232234160105,217711.0,13265.0,2919978.0,93.3636474609375,0.1385271847248077,7.837711215019226,202725.0,10007.0,2144112.1428571427,93.5587899344308,0.10383502819708412,8.76935967377254,201040.22222222222,15313.944444444445,3457348.9444444445,93.27017508612738,0.16143468312091294,7.838885735870368,-23.85501880933899,-24.925050042116894,-37.99472295514512,-11.454408440090425,-45.488767381124106,-25.20553352254572,-39.563187994667224,-1.0744397608122846,0.3518405930690971,0.03706459487258229,0.23354851148950623,0.2382684537599664,20.15268660345247,0.10414916722005231,0.005167375858899541,5.414559214292773e-05,0.04728453499931263,0.05520575555854328,1.0030943959099134,1.008380302007006,0.6432014867543224,48288.49023557031,47901.542892448924,4275.554384720569,5527.58258482188,1159277.482374024,1257697.4662694696,3,0.533166949155268
2025-06-10 00:00:00+00:00,1,0,0,7058980030,0.0018464605683075,244,1550928,8.264538367589315,7151,0.073938563466072,139993,93.70753479003906,165776.0,8225.0,1591716.0,93.692138671875,0.0837214142084121,8.976093828678131,192140.0,8595.0,2408420.0,93.4126968383789,0.1310390084981918,7.761264840761821,195275.42857142858,9800.714285714286,2021613.2857142857,93.60090964181083,0.09567782176392414,8.841255891890754,197827.2105263158,14884.315789473685,3357011.0,93.29319401791221,0.1568296241917108,7.861288505960838,-27.14010617258249,-15.552914776565974,-16.800465386852824,-13.057750759878417,-35.60392290381246,-2.5625174340146106,-43.575150397225215,-11.685004171079981,0.3156294183116026,0.016432668079002788,0.22218984702098332,0.24573485872114972,19.573965324384787,0.09026396437232137,0.004610784890862187,5.903494698050856e-05,0.042351041521348276,0.05383057176021241,1.003298371624403,0.9871009556870451,0.6100749284903355,46207.58457009193,48613.04162988335,4401.180530940995,5688.914679274964,1224981.0942983483,1298156.8994761594,3,0.4502439479363323
2025-06-11 00:00:00+00:00,1,0,0,7058980030,0.0017217858278592,253,1440267,7.886538048585256,7467,0.0755538046360015,133169,93.73816680908205,139993.0,7151.0,1550928.0,93.70753479003906,0.073938563466072,8.264538367589315,182069.0,10389.0,2102583.0,93.45983123779295,0.1099831908941268,8.054758290449778,188289.7142857143,9383.285714285714,1926996.7142857143,93.6406718662807,0.09075933801276338,8.817224428767249,194594.3,14513.45,3261173.8,93.3154426574707,0.1527658332139253,7.862550983092059,-26.8579494587217,-4.874529440757747,-28.125902396765813,4.418962382883507,-31.500112005090884,-7.135147472996817,-31.304225653234663,2.184572020621811,0.29781304716987034,0.03268896051060732,0.2334874652674679,0.2542524171096907,17.831949651847886,0.09246126415361586,0.005184451782584908,5.9221581802096986e-05,0.03690310886928131,0.052497244239750225,1.0034852667420098,0.967601385475907,0.5941075704124805,48235.02468995594,49476.07113076828,4604.113519093908,5780.244253398584,1260273.3315648497,1334245.622169582,3,0.4282966741389458
2025-06-12 00:00:00+00:00,1,0,0,7058980030,0.0017856059892414,254,1526137,6.991060111833655,7454,0.0734244063496589,140702,93.76485443115234,133169.0,7467.0,1440267.0,93.73816680908205,0.0755538046360015,7.886538048585256,193601.0,10402.0,2034203.0,93.51617431640624,0.1079825907945633,7.945288439591725,180732.7142857143,8962.142857142857,1854415.857142857,93.6761975969587,0.0858224545206342,8.680906096230382,192028.0,14177.285714285714,3178553.0,93.33684321812221,0.14898767002991264,7.82105141779404,-27.323722501433355,5.65672190975377,-28.340703710824844,-0.1740993705638183,-24.97617002826168,5.962088973780566,-32.00347777416388,-2.818386574443854,0.26592203601563114,0.028470390427681735,0.24949085503495558,0.2584862248472128,18.87350771294433,0.09219480807109187,0.004884224100310719,4.9686645713550214e-05,0.03242301940918384,0.05117504565746771,1.0036358030455717,0.9411789649723701,0.5760372955923359,50881.30754203172,49636.59278496057,4522.531332544435,5840.701791247838,1229373.664255122,1354455.9570950249,3,0.4525242259437103
2025-06-13 00:00:00+00:00,1,0,0,7058980030,0.0018850704183766,255,1636650,7.456088920434316,8445,0.0725749507546424,151552,93.7876434326172,140702.0,7454.0,1526137.0,93.76485443115234,0.0734244063496589,6.991060111833655,226270.0,11997.0,2318544.0,93.56663513183594,0.1126466318964958,7.99942547082901,170058.7142857143,8454.714285714286,1757002.4285714286,93.70777021135602,0.08009792864322655,8.603286589031141,190188.18181818182,13916.727272727272,3108466.5,93.35733413696289,0.14551436460830944,7.8044622133685975,-33.021611349272995,7.7113331722363565,-29.60740185046261,13.294875234773285,-29.410440345320165,7.241355133909999,-35.5729065904721,-1.1569117644223748,0.2362041773436241,0.02430441726073429,0.26341820187857257,0.2587069916970903,17.94364196069145,0.09259884972422343,0.005159927192785756,4.91978972401359e-05,0.02871186392647846,0.04984549679102099,1.003753706954389,0.8941602609582171,0.550446884462791,52370.417318095046,49203.012374521066,3760.7974348738644,5829.487653561871,1129233.4743243863,1362078.5424350796,3,0.48741987669131337
2025-06-14 00:00:00+00:00,1,1,0,7058980030,0.0021818742812717,254,1938827,7.883476912975311,8349,0.068239726126194,179382,93.82160186767578,151552.0,8445.0,1636650.0,93.7876434326172,0.0725749507546424,7.456088920434316,238405.0,11152.0,2425199.0,93.60662841796876,0.0968416407704353,11.484454611937204,161626.85714285713,8054.285714285715,1687520.7142857143,93.73848070417132,0.07601194083690636,8.088861203465155,189718.34782608695,13674.652173913044,3057612.6086956523,93.37751969047214,0.1421545977177827,7.807897635090629,-24.757450556825567,18.363334037162172,-25.134505021520802,-1.1367673179396132,-20.054931574687274,18.46314117251704,-29.53472743408242,-5.973444808946137,0.2296562255688972,0.036207792216225165,0.2512040728708118,0.2536630570352064,21.482874251497005,0.09252084248834863,0.004306209730827077,4.3947737037374286e-05,0.026459285191127765,0.048661198069457776,1.0038656093553961,0.8519305538704088,0.5347132070101009,48312.12353210446,48124.53608523383,3029.5594428204263,5812.57739427415,911874.9712915202,1352926.0026624696,3,0.5769264168116632
2025-06-15 00:00:00+00:00,1,1,0,7058980030,0.00204811614441,255,1926891,9.40351915359497,7835,0.0737922340631485,172395,93.87133026123048,179382.0,8349.0,1938827.0,93.82160186767578,0.068239726126194,7.883476912975311,220814.0,9289.0,2128120.0,93.6574249267578,0.0846307203173637,9.164232234160105,154709.85714285713,7846.571428571428,1658773.7142857143,93.76903860909599,0.07446358565773277,8.123045049098709,188996.54166666666,13431.333333333334,3010499.2083333335,93.39809513092041,0.1393061658988396,7.874381865028309,-21.927504596628832,-3.8950396360838857,-15.652922811928082,-6.1564259192717685,-9.45571678288818,-0.6156299659536457,-12.80679901290107,8.1367676163975,0.22839121899835835,0.053003138472140776,0.18806724215509027,0.24973669473278173,22.000382848392036,0.08946790998146238,0.004066133441832755,5.4546040242203825e-05,0.02911376953125548,0.04775996000870265,1.0039716385827313,0.8185856512428625,0.5345318721341181,34308.55621800109,47199.371631759794,1873.7672123116201,5808.4416503737975,427035.21412951563,1343167.1223591026,3,0.5544549042058103
2025-06-16 00:00:00+00:00,1,0,0,7058980030,0.0014945339349249,263,1335983,7.94639128446579,6549,0.0637879148125648,128289,93.89991760253906,172395.0,7835.0,1926891.0,93.87133026123048,0.0737922340631485,9.40351915359497,165776.0,8225.0,1591716.0,93.692138671875,0.0837214142084121,8.976093828678131,149354.57142857142,7607.142857142857,1622240.4285714286,93.79872131347656,0.07161594288689745,7.975944685639802,186568.24,13156.04,2943518.56,93.41816802978515,0.1362854358553886,7.877262241805808,-22.61304410771161,-25.584268685286695,-20.376899696048632,-16.41352903637524,-16.06649678711529,-30.666394726012,-23.80931997424912,-13.557414784355759,0.22176773164688246,0.030453751138947993,0.20186541274677552,0.25606815273811173,19.586106870229006,0.09602585060898933,0.0049020048144289155,6.194084717800133e-05,0.03215081351143697,0.046881402822642484,1.0040736538910726,0.8005358866470061,0.5254849312210335,35536.3440030682,47774.18457640068,1619.3675624137338,5850.376494152604,369443.22087525105,1356866.7411568116,3,0.41260167177504686
