timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_Estimated Revenue,visits_visits_gained,session_session_length,daily_rpv,ratings_like_ratio,platform_platform_share,ccu_playing,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2021-09-04 00:00:00+00:00,0,1,0,372226183,0.0,0.0,1355756,0.0,0.0,92.70496368408205,0.3966643512248993,19988,0.0,16156.0,1085569.0,92.7041015625,0.4034364521503448,0.0,0.0,21254.0,1351516.0,92.70425415039062,0.4307352006435394,0.0,0.0,17174.285714285714,1160119.857142857,92.7044906616211,0.4119195129190172,0.0,0.0,18855.4,1260304.9,92.70259246826171,0.44108861883481343,0.0,0.0,0.0,-5.9565258304319135,23.718742262936377,0.3137217761387978,24.888975274717673,-7.909929201917231,-1.6786041244785221,0.0007653733886670011,0.0009299713470189985,0.0,0.0,0.0,0.0,0.014743054986992507,0.0,0.00015994480678725476,0.00013448780980850669,1.0000204761626277,0.0,0.9338701914530241,0.0,0.0,2436.4816565362685,2451.062930578372,123300.3760406496,141127.24530069335,0,0.0
2021-09-05 00:00:00+00:00,0,1,0,372226183,0.0,0.0,1334314,0.0,0.0,92.7045440673828,0.4205943048000335,20398,0.0,19988.0,1355756.0,92.70496368408205,0.3966643512248993,0.0,0.0,22198.0,1376027.0,92.70350646972656,0.438652753829956,0.0,0.0,16917.14285714286,1154160.857142857,92.7046388898577,0.4093397344861711,0.0,0.0,18807.566666666666,1255652.8333333333,92.7026870727539,0.43838608761628467,0.0,0.0,0.0,-8.108838634111182,2.051230738443066,-3.03140854067544,-1.5815530228153185,-4.116798281157685,6.03279662042695,0.0011192647352276097,-0.0004526367117452246,0.0,0.0,0.0,0.0,0.015287244766041002,0.0,2.5068010603918966e-05,0.00014096473294880594,1.0000210545903838,0.0,0.9337425298141816,0.0,0.0,2351.9288051290932,2404.510469690419,119714.129582976,136053.43296409727,0,0.0
2021-09-06 00:00:00+00:00,0,0,1,372226183,0.0,0.0,1173609,0.0,0.0,92.70369720458984,0.4198612570762634,20176,0.0,20398.0,1334314.0,92.7045440673828,0.4205943048000335,0.0,0.0,15721.0,1087062.0,92.70427703857422,0.4005358517169952,0.0,0.0,17553.571428571428,1166524.7142857143,92.70455605643136,0.41210050668035236,0.0,0.0,18765.9,1245017.8,92.70275472005208,0.43626193205515545,0.0,0.0,0.0,28.33789199160359,-1.088341994313169,7.961551411051082,-12.044016625771746,4.824887778815601,-0.17428855203319715,-0.0006254662706983716,-0.0009135073166799401,0.0,0.0,0.0,0.0,0.017191400891267115,0.0,-0.0001275198800159364,0.00014045214626520476,1.0000194313144708,0.0,0.9446171586391168,0.0,0.0,2442.0976402707024,2368.1273024670613,119097.48745179946,129184.60962231147,0,0.0
2021-09-07 00:00:00+00:00,0,0,0,372226183,0.0,0.0,1046875,0.0,0.0,92.70379638671876,0.4432103335857391,16378,0.0,20176.0,1173609.0,92.70369720458984,0.4198612570762634,0.0,0.0,15828.0,1105534.0,92.704833984375,0.4209780395030975,0.0,0.0,17632.14285714286,1158144.857142857,92.70440782819476,0.4152765486921583,0.0,0.0,18542.166666666668,1228914.7666666666,92.70282465616862,0.4340553333361943,0.0,0.0,0.0,3.4748546878948794,-18.824345757335447,-5.305942648530026,-10.798656111192063,5.281105425091415,5.561140999783776,-0.0011192487075817326,0.00010698832075828335,0.0,0.0,0.0,0.0,0.015644641772282485,0.0,-0.00016920907156565268,0.0001398869430669924,1.0000170779265034,0.0,0.9567364268981554,0.0,0.0,2450.763793255078,2260.1137304819226,124210.30193074638,122369.86043835463,0,0.0
2021-09-08 00:00:00+00:00,0,0,0,372226183,0.0,0.0,912102,0.0,0.0,92.70521545410156,0.3990187048912048,13503,0.0,16378.0,1046875.0,92.70379638671876,0.4432103335857391,0.0,0.0,15627.0,1085444.0,92.70446014404295,0.4235904216766357,0.0,0.0,17328.714285714286,1133381.7142857143,92.7045157296317,0.41176630343709675,0.0,0.0,18313.4,1215158.2333333334,92.70296732584636,0.43201398750146225,0.0,0.0,0.0,-13.591860241889043,-17.55403590181951,-15.969686137654271,-12.87383880597015,-5.800819737182039,-9.970802877497764,0.000814750506528128,0.001530754335976603,0.0,0.0,0.0,0.0,0.014804249081518206,0.0,-7.520403179983929e-05,0.00014228184310618915,1.000016702850297,0.0,0.9531318784804462,0.0,0.0,2704.4924449174828,2411.410484371793,142855.29989440227,133875.46554545674,0,0.0
2021-09-09 00:00:00+00:00,0,0,0,372226183,0.0,0.0,917813,0.0,0.0,92.70542907714844,0.3906715810298919,13136,0.0,13503.0,912102.0,92.70521545410156,0.3990187048912048,0.0,0.0,14702.0,1025447.0,92.70529174804688,0.399578720331192,0.0,0.0,17105.0,1118005.4285714286,92.70453534807477,0.41049385496548246,0.0,0.0,18068.8,1200913.9666666666,92.70309956868489,0.42908199628194166,0.0,0.0,0.0,-10.651612025574753,-2.71791453751018,-10.496300637673128,0.6261361119699327,-2.2291325458766664,-2.091912925131856,0.00014813512689837438,0.0002304326092383846,0.0,0.0,0.0,0.0,0.014312268063028022,0.0,0.00013351440429684256,0.00014778111747333655,1.0000154879329446,0.0,0.9566792793043564,0.0,0.0,2947.4102322078356,2552.7167326677004,156626.45668521605,142052.4747802935,0,0.0
2021-09-10 00:00:00+00:00,0,0,0,372226183,0.0,0.0,969107,0.0,0.0,92.70584106445312,0.3767926394939422,13187,0.0,13136.0,917813.0,92.70542907714844,0.3906715810298919,0.0,0.0,16156.0,1085569.0,92.7041015625,0.4034364521503448,0.0,0.0,16680.85714285714,1101368.0,92.7047838483538,0.4066875960145678,0.0,0.0,17840.066666666666,1189653.3333333333,92.70330505371093,0.4253117789824803,0.0,0.0,0.0,-18.377073533052734,0.38824604141292074,-10.72819876028147,5.588720142338355,-6.604215487814546,-3.552585396501562,0.001876402363865104,0.00044440472233286954,0.0,0.0,0.0,0.0,0.013607358519380709,0.0,0.0002114432198637095,0.00014186091099636732,1.0000159519085323,0.0,0.9562105168766565,0.0,0.0,3145.763451422894,2673.727411548278,163340.07670054724,146673.4732423989,0,0.0
2021-09-11 00:00:00+00:00,0,1,0,372226183,0.0,0.0,1300518,0.0,0.0,92.70619201660156,0.3827062845230102,19472,0.0,13187.0,969107.0,92.70584106445312,0.3767926394939422,0.0,0.0,19988.0,1355756.0,92.70496368408205,0.3966643512248993,0.0,0.0,16607.14285714286,1093476.857142857,92.70495932442802,0.40469358648572645,0.0,0.0,17827.433333333334,1190160.0,92.70351130167643,0.4220309694608052,0.0,0.0,0.0,-2.5815489293576133,47.66057480852355,-4.074331959438126,34.19756538751655,-3.518860885478259,1.569469360391551,0.0013249911015478233,0.0003785653033272496,0.0,0.0,0.0,0.0,0.014972484062132118,0.0,0.00038800920759080276,0.00013772457407226367,1.0000156199342534,0.0,0.9589191689007341,0.0,0.0,2993.548921073035,2664.7785401072974,158528.33160555112,147041.12366015697,0,0.0
2021-09-12 00:00:00+00:00,0,1,0,372226183,0.0,0.0,1325177,0.0,0.0,92.70704650878906,0.4056971371173858,20113,0.0,19472.0,1300518.0,92.70619201660156,0.3827062845230102,0.0,0.0,20398.0,1334314.0,92.7045440673828,0.4205943048000335,0.0,0.0,16566.428571428572,1092171.5714285714,92.70531681605748,0.4025654196739196,0.0,0.0,17836.5,1190409.8333333333,92.70374145507813,0.4196687430143356,0.0,0.0,0.0,-1.3971958035101428,3.291906327033689,-0.6847713506715758,1.8960906346548123,-3.541932810937698,6.007440568432387,0.0026993729718816084,0.0009217207274980765,0.0,0.0,0.0,0.0,0.015177583690643823,0.0,0.0005523136683886172,0.00013729515542417936,1.0000169934994492,0.0,0.9592456583314528,0.0,0.0,2751.2610305534727,2672.3178206349344,152860.03905998397,147271.4508319378,0,0.0
2021-09-13 00:00:00+00:00,0,0,0,372226183,0.0,0.0,890967,0.0,0.0,92.70790100097656,0.378955990076065,12330,0.0,20113.0,1325177.0,92.70704650878906,0.4056971371173858,0.0,0.0,20176.0,1173609.0,92.70369720458984,0.4198612570762634,0.0,0.0,15445.57142857143,1051794.142857143,92.70591735839844,0.3967218101024627,0.0,0.0,17528.633333333335,1172209.8666666667,92.70395914713542,0.4164031585057576,0.0,0.0,0.0,-38.88778747026169,-38.696365534728784,-24.083148646610585,-32.76618896947351,-9.742567648428778,-6.591406395254751,0.004534658825350313,0.0009217122318938564,0.0,0.0,0.0,0.0,0.0138388808576739,0.0,0.0005978175572050215,0.00014777772286085858,1.0000211232754355,0.0,0.9527348724396798,0.0,0.0,2987.192989420731,2758.4735219437325,164930.47258198747,149472.22440484914,0,0.0
2021-09-14 00:00:00+00:00,0,0,0,372226183,0.0,0.0,850552,0.0,0.0,92.70883178710938,0.3686410784721374,12027,0.0,12330.0,890967.0,92.70790100097656,0.378955990076065,0.0,0.0,16378.0,1046875.0,92.70379638671876,0.4432103335857391,0.0,0.0,14824.0,1023748.0,92.70663670131138,0.3860690593719482,0.0,0.0,17178.4,1152277.2333333334,92.70417175292968,0.41227549811204267,0.0,0.0,0.0,-26.5661252900232,-2.457420924574205,-18.753241791044772,-4.53608270564454,-16.824800656227534,-2.721928633944326,0.005431708934122703,0.0010039987129006889,0.0,0.0,0.0,0.0,0.01414021230893313,0.0,0.0006070818219938473,0.00016883111769244553,1.0000265894008338,0.0,0.9364346441636644,0.0,0.0,3216.831945212042,2768.0472464575073,178852.63840412823,151214.34301854495,0,0.0
2021-09-15 00:00:00+00:00,0,0,0,372226183,0.0,0.0,816512,0.0,0.0,92.7095184326172,0.3715668320655823,11219,0.0,12027.0,850552.0,92.70883178710938,0.3686410784721374,0.0,0.0,13503.0,912102.0,92.70521545410156,0.3990187048912048,0.0,0.0,14497.714285714286,1010092.2857142857,92.7072514125279,0.3821473632540021,0.0,0.0,16962.2,1138442.5,92.70438003540039,0.4103817890087763,0.0,0.0,0.0,-16.9147596830334,-6.718217344308641,-10.480187522886697,-4.0021068670698545,-6.879846104735233,0.7936591346712873,0.004641571129049282,0.0007406473521376356,0.0,0.0,0.0,0.0,0.013740136409340697,0.0,0.0007128034319257022,0.00019710655339670298,1.0000309734785606,0.0,0.9311996133576718,0.0,0.0,3484.7549340735413,2971.330532107592,193344.13524834716,162291.67434522384,0,0.0
2021-09-16 00:00:00+00:00,0,0,0,372226183,0.0,0.0,839450,0.0,0.0,92.7100067138672,0.3608712553977966,12955,0.0,11219.0,816512.0,92.7095184326172,0.3715668320655823,0.0,0.0,13136.0,917813.0,92.70542907714844,0.3906715810298919,0.0,0.0,14471.857142857143,998897.5714285715,92.70790536063058,0.37789017387798846,0.0,0.0,16771.733333333334,1125491.3666666667,92.70462468465169,0.4074548165003458,0.0,0.0,0.0,-1.377892813641901,15.473749888581878,-8.538013734823979,2.809266734597893,-7.627973745501393,-2.8785068377410794,0.004937830248263886,0.0005266786606838991,0.0,0.0,0.0,0.0,0.015432705422949047,0.0,0.0007476806640727463,0.0002215952974012876,1.0000353884823983,0.0,0.9274406844020403,0.0,0.0,3561.889207327366,3040.4826514919137,202922.65168694704,170209.39624038516,0,0.0
2021-09-17 00:00:00+00:00,0,0,0,372226183,0.0,0.0,877941,0.0,0.0,92.71028900146484,0.330085277557373,12334,0.0,12955.0,839450.0,92.7100067138672,0.3608712553977966,0.0,0.0,13187.0,969107.0,92.70584106445312,0.3767926394939422,0.0,0.0,14350.0,985873.8571428572,92.70854078020368,0.3712176936013358,0.0,0.0,16596.733333333334,1114650.8333333333,92.70490036010742,0.4036139518022537,0.0,0.0,0.0,-6.468491696367639,-4.793516016981858,-9.407217159715076,4.585264161057845,-12.396038839638779,-8.53101414422368,0.004797903735775932,0.0003044844970379046,0.0,0.0,0.0,0.0,0.014048764041360363,0.0,0.0007081712995342685,0.00024016722953922997,1.0000392689068445,0.0,0.919734543228104,0.0,0.0,3676.183989584197,3141.526412796678,208304.1920068297,175370.5079827964,0,0.0
2021-09-18 00:00:00+00:00,0,1,0,372226183,0.0,0.0,1246187,0.0,0.0,92.71033477783205,0.3598341047763824,18298,0.0,12334.0,877941.0,92.71028900146484,0.330085277557373,0.0,0.0,19472.0,1300518.0,92.70619201660156,0.3827062845230102,0.0,0.0,14182.285714285714,978112.2857142857,92.70913260323661,0.36795023935181753,0.0,0.0,16654.266666666666,1118363.0666666667,92.70515543619791,0.4028272757927576,0.0,0.0,0.0,-6.029170090386193,48.35414301929626,-4.177643062225977,41.944276437710506,-5.976431710583164,9.012467153685355,0.0044686995985587785,4.9375714050725605e-05,0.0,0.0,0.0,0.0,0.014683177819077057,0.0,0.0005648476736913214,0.0002599323684314806,1.0000429012498817,0.0,0.9134193771454462,0.0,0.0,3543.369483514775,3156.8254015849952,197450.1802113709,176983.45769200145,0,0.0
2021-09-19 00:00:00+00:00,0,1,0,372226183,0.0,0.0,1233435,0.0,0.0,92.7115478515625,0.3835641145706177,18901,0.0,18298.0,1246187.0,92.71033477783205,0.3598341047763824,0.0,0.0,20113.0,1325177.0,92.70704650878906,0.4056971371173858,0.0,0.0,14009.142857142857,965006.2857142857,92.70977565220424,0.3647883789879935,0.0,0.0,16722.3,1120879.2666666666,92.70541839599609,0.40239462554454797,0.0,0.0,0.0,-6.02595336349625,3.2954421248223786,-6.922999720037404,-1.023281417636357,-5.455553052217887,6.594708361227242,0.004855448364438075,0.0013084557761056104,0.0,0.0,0.0,0.0,0.015323859527369072,0.0,0.0005256107875337177,0.00029085390559909386,1.0000470010953355,0.0,0.9065438647306406,0.0,0.0,3400.477052020665,3183.294109826405,187297.88067654683,178098.74735293738,0,0.0
2021-09-20 00:00:00+00:00,0,0,0,372226183,0.0,0.0,835493,0.0,0.0,92.7115249633789,0.3543599843978882,11810,0.0,18901.0,1233435.0,92.7115478515625,0.3835641145706177,0.0,0.0,12330.0,890967.0,92.70790100097656,0.378955990076065,0.0,0.0,13934.857142857143,957081.4285714285,92.71029336111886,0.3612746638911111,0.0,0.0,16442.533333333333,1104000.5333333334,92.70569864908855,0.400418534874916,0.0,0.0,0.0,-4.217356042173559,-37.51653351674514,-6.22626876191823,-32.26290805757904,-6.49046494112413,-7.6138848926005975,0.003909011382208227,-2.4687521804622747e-05,0.0,0.0,0.0,0.0,0.014135349864870365,0.0,0.0004452296665747382,0.00031438197389414564,1.0000495623472696,0.0,0.9022426097332563,0.0,0.0,3204.8430461646562,3235.2307249527785,188951.7191226919,180413.70539760098,0,0.0
2021-09-21 00:00:00+00:00,0,0,0,372226183,0.0,0.0,837552,0.0,0.0,92.71309661865234,0.3582749962806701,11484,0.0,11810.0,835493.0,92.7115249633789,0.3543599843978882,0.0,0.0,12027.0,850552.0,92.70883178710938,0.3686410784721374,0.0,0.0,13857.285714285714,955224.2857142857,92.71090262276786,0.3597937950066158,0.0,0.0,16117.933333333332,1086331.2,92.70603790283204,0.3978457281986872,0.0,0.0,0.0,-4.514841606385634,-2.760372565622349,-1.5284191913016443,0.2464413226681783,-2.8119715345968355,1.1048120711016907,0.004600242998176185,0.0016952102492640009,0.0,0.0,0.0,0.0,0.013711371101291501,0.0,0.0005367824009454596,0.0003429408598537016,1.0000524746828348,0.0,0.9043550539945273,0.0,0.0,3272.773855430853,3227.6692448302874,193560.96309627083,179659.75104767008,0,0.0
2021-09-22 00:00:00+00:00,0,0,0,372226183,0.0,0.0,813954,0.0,0.0,92.71334838867188,0.3675729930400848,11240,0.0,11484.0,837552.0,92.71309661865234,0.3582749962806701,0.0,0.0,11219.0,816512.0,92.7095184326172,0.3715668320655823,0.0,0.0,13860.285714285714,954858.8571428572,92.7114497593471,0.3592232465744018,0.0,0.0,15926.333333333334,1075573.2666666666,92.70640258789062,0.39606349468231195,0.0,0.0,0.0,0.18718245832962666,-2.1246952281435028,-0.3132838219156553,-2.817496704682221,-1.0748642453620727,2.595212296682492,0.004131135744667169,0.0002715582034351627,0.0,0.0,0.0,0.0,0.013809117211639464,0.0,0.0006010872977189,0.0003650703472630141,1.0000544425338012,0.0,0.906983984632413,0.0,0.0,3371.7169330956017,3342.7921153486523,198298.75628950566,186087.88184005968,0,0.0
2021-09-23 00:00:00+00:00,0,0,0,372226183,0.0,0.0,784878,0.0,0.0,92.7135772705078,0.362744003534317,11339,0.0,11240.0,813954.0,92.71334838867188,0.3675729930400848,0.0,0.0,12955.0,839450.0,92.7100067138672,0.3608712553977966,0.0,0.0,13629.42857142857,947062.8571428572,92.71195983886719,0.35949078202247614,0.0,0.0,15751.433333333332,1063626.7666666666,92.70678227742513,0.3941171119610468,0.0,0.0,0.0,-12.4739482825164,0.8807829181494586,-6.500923223539223,-3.5721920403364305,0.5189518723113684,-1.313749812201559,0.0038513174220877744,0.000246870423614709,0.0,0.0,0.0,0.0,0.014446812820829708,0.0,0.0006228855677970228,0.00038228273657161984,1.0000558487881346,0.0,0.912142028631345,0.0,0.0,3447.8228271263138,3442.8550770558927,204712.2642011073,192968.74961983023,0,0.0
2021-09-24 00:00:00+00:00,0,0,0,372226183,0.0,0.0,840424,0.0,0.0,92.7134017944336,0.3559831976890564,12781,0.0,11339.0,784878.0,92.7135772705078,0.362744003534317,0.0,0.0,12334.0,877941.0,92.71028900146484,0.330085277557373,0.0,0.0,13693.285714285714,941703.2857142857,92.712404523577,0.3631904848984309,0.0,0.0,15609.0,1052877.1333333333,92.70718104044596,0.3913126985232035,0.0,0.0,0.0,3.6241284254905137,12.71717082635153,-4.273293991281879,7.077023435489327,7.845827091510316,-1.8637953431037246,0.003357548555049661,-0.0001892668575309564,0.0,0.0,0.0,0.0,0.015207781777077075,0.0,0.000538689749587742,0.0003881384453869249,1.0000563438891403,0.0,0.928133654412687,0.0,0.0,3457.340120496066,3475.3439819827613,207765.7305838521,196202.4194004825,0,0.0
2021-09-25 00:00:00+00:00,0,1,0,372226183,0.0,0.0,1163660,0.0,0.0,92.71337127685548,0.3777403235435486,17807,0.0,12781.0,840424.0,92.7134017944336,0.3559831976890564,0.0,0.0,18298.0,1246187.0,92.71033477783205,0.3598341047763824,0.0,0.0,13623.142857142857,929913.7142857143,92.71283830915179,0.3657485161508832,0.0,0.0,15645.233333333334,1053836.1666666667,92.70757166544597,0.38979190886020654,0.0,0.0,0.0,-2.683353371953223,39.323996557389876,-6.622360849535425,38.46106251130381,4.976242810084375,6.111840669934243,0.0032752540811253894,-3.291603750676941e-05,0.0,0.0,0.0,0.0,0.015302566640971899,0.0,0.0003465924944219604,0.00038994777454658846,1.0000568092078264,0.0,0.9383173632833253,0.0,0.0,3279.4949054946533,3492.9483414577294,193428.5396180671,196686.8329046844,0,0.0
2021-09-26 00:00:00+00:00,0,1,0,372226183,0.0,0.0,1179552,0.0,0.0,92.71440887451172,0.3898765742778778,18501,0.0,17807.0,1163660.0,92.71337127685548,0.3777403235435486,0.0,0.0,18901.0,1233435.0,92.7115478515625,0.3835641145706177,0.0,0.0,13566.0,922216.1428571428,92.71324702671596,0.36665029610906325,0.0,0.0,15695.433333333332,1055414.2333333334,92.70795364379883,0.3890931586424509,0.0,0.0,0.0,-2.116290143378652,3.8973437412253675,-4.368531783190843,1.3656910094013819,1.6457378225610775,3.2128554930223263,0.0030859402259109103,0.00111914564420168,0.0,0.0,0.0,0.0,0.015684755157250246,0.0,0.0003305162702364213,0.00040218196270837406,1.000057097397894,0.0,0.9423200793051952,0.0,0.0,3066.0310278496563,3523.7024384463834,174968.16518891352,197525.45895022224,0,0.0
2021-09-27 00:00:00+00:00,0,0,0,372226183,0.0,0.0,789784,0.0,0.0,92.7162094116211,0.3554869294166565,11154,0.0,18501.0,1179552.0,92.71440887451172,0.3898765742778778,0.0,0.0,11810.0,835493.0,92.7115249633789,0.3543599843978882,0.0,0.0,13472.285714285714,915686.2857142857,92.7139162336077,0.3668112882546016,0.0,0.0,15358.766666666666,1036689.8333333334,92.7083521525065,0.38658488293488813,0.0,0.0,0.0,-5.554614733276885,-39.71136695313767,-5.470901611383939,-33.043731857518786,0.3180226516498852,-8.820649182351413,0.0050527140439626805,0.001942025119117119,0.0,0.0,0.0,0.0,0.014122830897016277,0.0,0.00040190560477553123,0.00042993123327051444,1.0000600170423917,0.0,0.9488505744710742,0.0,0.0,3124.586144024378,3456.1514742042245,179345.0215182225,195098.38111067528,0,0.0
2021-09-28 00:00:00+00:00,0,0,0,372226183,0.0,0.0,772944,0.0,0.0,92.71631622314452,0.3476223945617676,10783,0.0,11154.0,789784.0,92.7162094116211,0.3554869294166565,0.0,0.0,11484.0,837552.0,92.71309661865234,0.3582749962806701,0.0,0.0,13372.142857142857,906456.5714285715,92.71437617710659,0.3652894880090441,0.0,0.0,14978.266666666666,1016587.0666666667,92.7087791442871,0.38355053762594854,0.0,0.0,0.0,-6.104144897248343,-3.3261610184687096,-7.713909106539052,-2.1322285586945267,-2.973303141299133,-2.2123274315020147,0.003472653389424707,0.0001152026426698427,0.0,0.0,0.0,0.0,0.013950539818486438,0.0,0.0005419594900897028,0.00044789383223235935,1.0000603721985246,0.0,0.9523894563414398,0.0,0.0,3192.874384495168,3302.160357990724,183356.63912830284,189929.79520918484,0,0.0
2021-09-29 00:00:00+00:00,0,0,0,372226183,0.0,0.0,753232,0.0,0.0,92.71696472167967,0.3363989889621734,10449,0.0,10783.0,772944.0,92.71631622314452,0.3476223945617676,0.0,0.0,11240.0,813954.0,92.71334838867188,0.3675729930400848,0.0,0.0,13259.142857142857,897782.0,92.7148927961077,0.36083605885505676,0.0,0.0,14802.533333333333,1005459.4,92.70920206705729,0.3814126422007878,0.0,0.0,0.0,-7.037366548042701,-3.09746823703978,-7.460126739348905,-2.5502494359229133,-8.481037689978432,-3.2286198401409227,0.0039005526934809964,0.0006994438105145662,0.0,0.0,0.0,0.0,0.013872201563128541,0.0,0.0006724766322520511,0.00046965500404277374,1.0000613825696212,0.0,0.9460516483486174,0.0,0.0,3243.546952822697,3400.1002290839115,187132.87775546574,195360.04886514982,0,0.0
2021-09-30 00:00:00+00:00,0,0,0,372226183,0.0,0.0,742174,0.0,0.0,92.71717834472656,0.3227778673171997,10411,0.0,10449.0,753232.0,92.71696472167967,0.3363989889621734,0.0,0.0,11339.0,784878.0,92.7135772705078,0.362744003534317,0.0,0.0,13126.57142857143,891681.4285714285,92.7154072352818,0.35512661082404,0.0,0.0,14621.966666666667,993347.4,92.70961354573568,0.37813930312792454,0.0,0.0,0.0,-8.18414322250639,-0.3636711647047597,-5.440845583644849,-1.4680735815791102,-11.017724849402333,-4.049097081711306,0.003884085076610866,0.00023040340839663997,0.0,0.0,0.0,0.0,0.014027688887391788,0.0,0.0007294246128625612,0.0004909901518191182,1.0000624928669697,0.0,0.9391422893269062,0.0,0.0,3349.5602466823048,3486.5041228788123,192340.00654606684,200146.8574661098,0,0.0
2021-10-01 00:00:00+00:00,0,0,0,372226183,0.0,0.0,793697,0.0,0.0,92.71793365478516,0.3491544127464294,11887,0.0,10411.0,742174.0,92.71717834472656,0.3227778673171997,0.0,0.0,12781.0,840424.0,92.7134017944336,0.3559831976890564,0.0,0.0,12998.857142857143,885006.1428571428,92.71605464390346,0.35415107011795044,0.0,0.0,14497.3,983622.5,92.71006266276042,0.375658102830251,0.0,0.0,0.0,-6.994757843674204,14.17731245797713,-5.559931653546302,6.9421725902551135,-1.9182885560210639,8.171732977995338,0.004888031572414242,0.0008146387455720827,0.0,0.0,0.0,0.0,0.014976729184148127,0.0,0.0007136208670489578,0.0005091275733878011,1.00006463139999,0.0,0.9427483859651526,0.0,0.0,3362.383231356306,3516.0681228935214,195034.8263214265,202590.58937036464,0,0.0
2021-10-02 00:00:00+00:00,0,1,0,372226183,0.0,0.0,1078329,0.0,0.0,92.7178726196289,0.3371077477931976,16424,0.0,11887.0,793697.0,92.71793365478516,0.3491544127464294,0.0,0.0,17807.0,1163660.0,92.71337127685548,0.3777403235435486,0.0,0.0,12801.285714285714,872816.0,92.7166976928711,0.3483464164393289,0.0,0.0,14554.7,985385.2333333333,92.71048202514649,0.3735757370789845,0.0,0.0,0.0,-7.76660863705284,38.16774627744594,-7.332983861265319,35.86154414090012,-10.756748278600604,-3.45023992636192,0.0048551171329735965,-6.58288573096577e-05,0.0,0.0,0.0,0.0,0.015230958982871662,0.0,0.0005250658307809081,0.0005266115318025013,1.0000670438508013,0.0,0.9324653125577013,0.0,0.0,3182.5760291498564,3533.5375665872216,177358.43245330913,203196.2085258708,0,0.0
2021-10-03 00:00:00+00:00,0,1,0,372226183,0.0,0.0,1112615,0.0,0.0,92.71859741210938,0.3645912110805511,17281,0.0,16424.0,1078329.0,92.7178726196289,0.3371077477931976,0.0,0.0,18501.0,1179552.0,92.71440887451172,0.3898765742778778,0.0,0.0,12627.0,863253.5714285715,92.71729605538505,0.34473422169685364,0.0,0.0,14592.2,986286.7666666667,92.71096522013346,0.3722808957099914,0.0,0.0,0.0,-6.594238149289222,5.217973697028744,-5.674781612001844,3.1795490986517017,-6.485478960658197,8.152723711415133,0.004517677077919835,0.0007817181951974561,0.0,0.0,0.0,0.0,0.015531863643880728,0.0,0.00040163312639167787,0.0005349656763821375,1.0000682857225849,0.0,0.9260056738592443,0.0,0.0,2983.0231116463005,3557.0091407791733,162253.72883941708,203715.36254525417,0,0.0
2021-10-04 00:00:00+00:00,0,0,0,372226183,0.0,0.0,746112,0.0,0.0,92.7193832397461,0.3088394701480865,10006,0.0,17281.0,1112615.0,92.71859741210938,0.3645912110805511,0.0,0.0,11154.0,789784.0,92.7162094116211,0.3554869294166565,0.0,0.0,12463.0,857014.7142857143,92.7177494594029,0.33807029894420076,0.0,0.0,14259.466666666667,965965.3,92.71144587198893,0.36935339967409764,0.0,0.0,0.0,-10.292271830733368,-42.09825820265031,-5.529613160053892,-32.94068478314601,-13.122130635046725,-15.291575671073176,0.003423164239713117,0.0008475404704721967,0.0,0.0,0.0,0.0,0.01341083723242994,0.0,0.0004700251988007627,0.000547885576531196,1.0000679914691728,0.0,0.9153030654178361,0.0,0.0,3080.249730314005,3501.301903020125,166385.2190623689,195843.5391617256,0,0.0
