timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_rpv,session_session_length,ccu_playing,platform_platform_share,daily_Estimated Revenue,ratings_like_ratio,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-11-15 00:00:00+00:00,0,0,0,4925331346,0.0,0.0,0.0,3415,0.0815944224596023,0.0,97.64515686035156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3415.0,0.0,97.64515686035156,0.0815944224596023,0.0,0.0,3415.0,0.0,97.64515686035156,0.0815944224596023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3415.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2023-11-16 00:00:00+00:00,0,0,0,4925331346,0.0,0.0,0.0,3251,0.0820496305823326,0.0,97.6271743774414,136209,0.0,3415.0,0.0,97.64515686035156,0.0815944224596023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3333.0,68104.5,97.63616561889648,0.08182202652096746,0.0,0.0,3333.0,68104.5,97.63616561889648,0.08182202652096746,0.0,0.0,0.0,0.0,-4.802342606149345,0.0,inf,0.0,0.5578912246798184,0.0,-0.018416154460043632,0.0,0.0,0.0,0.0,0.023867557448058147,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,115.96551211459379,115.96551211459379,96314.30755863845,96314.30755863845,0,0.0
2023-11-17 00:00:00+00:00,0,0,0,4925331346,0.0,0.0,0.0,4075,0.0835150852799415,0.0,97.60183715820312,170235,0.0,3251.0,136209.0,97.6271743774414,0.0820496305823326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3580.3333333333335,102148.0,97.62472279866536,0.08238637944062548,0.0,0.0,3580.3333333333335,102148.0,97.62472279866536,0.08238637944062548,0.0,0.0,0.0,0.0,25.346047370039983,0.0,24.980728145717237,0.0,1.7860588612137684,0.0,-0.025953039612025552,0.0,0.0,0.0,0.0,0.02393735755069433,0.0,-0.021659851074220922,0.0,1.0,0.0,1.0,0.0,0.0,436.1712202029534,436.1712202029534,90083.86424327055,90083.86424327055,0,0.0
2023-11-18 00:00:00+00:00,0,1,0,4925331346,0.0,0.0,0.0,5767,0.0841531828045845,0.0,97.5713119506836,279110,0.0,4075.0,170235.0,97.60183715820312,0.0835150852799415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4127.0,146388.5,97.61137008666992,0.08282808028161523,0.0,0.0,4127.0,146388.5,97.61137008666992,0.08282808028161523,0.0,0.0,0.0,0.0,41.52147239263804,0.0,63.9557082856052,0.0,0.7640506173275163,0.0,-0.03127523867204607,0.0,0.0,0.0,0.0,0.02066203051832425,0.0,-0.024687194824232903,0.0,1.0,0.0,1.0,0.0,0.0,1149.873036469679,1149.873036469679,115060.66121398746,115060.66121398746,0,0.0
2023-11-19 00:00:00+00:00,0,1,0,4925331346,0.0,0.0,0.0,6005,0.0865981057286262,0.0,97.55925750732422,271942,0.0,5767.0,279110.0,97.5713119506836,0.0841531828045845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4502.6,171499.2,97.60094757080078,0.08358208537101743,0.0,0.0,4502.6,171499.2,97.60094757080078,0.08358208537101743,0.0,0.0,0.0,0.0,4.126929079243968,0.0,-2.568163089821218,0.0,2.9053243651153915,0.0,-0.012354495515509711,0.0,0.0,0.0,0.0,0.022081833325365976,0.0,-0.0227661132812531,-0.0227661132812531,1.0,0.0,1.0,0.0,0.0,1302.7021148366957,1302.7021148366957,114376.36596648803,114376.36596648803,0,0.0
2023-11-20 00:00:00+00:00,0,0,0,4925331346,0.0,0.0,0.0,5705,0.1022666841745376,0.0,97.52072143554688,184851,0.0,6005.0,271942.0,97.55925750732422,0.0865981057286262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4703.0,173724.5,97.58757654825847,0.08669618517160411,0.0,0.0,4703.0,173724.5,97.58757654825847,0.08669618517160411,0.0,0.0,0.0,0.0,-4.995836802664444,0.0,-32.02557898375389,0.0,18.093442476689113,0.0,-0.039500169191475365,0.0,0.0,0.0,0.0,0.03086252786012594,0.0,-0.024470084054123434,-0.024470084054123434,1.0,0.0,1.0,0.0,0.0,1264.3524824984524,1264.3524824984524,102446.44568700272,102446.44568700272,0,0.0
2023-11-21 00:00:00+00:00,0,0,0,4925331346,0.0,0.0,0.0,5782,0.1157653257250785,0.0,97.4468994140625,233401,0.0,5705.0,184851.0,97.52072143554688,0.1022666841745376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4857.142857142857,182249.7142857143,97.5674798148019,0.09084891953638617,0.0,0.0,4857.142857142857,182249.7142857143,97.5674798148019,0.09084891953638617,0.0,0.0,0.0,0.0,1.3496932515337345,0.0,26.264396730339577,0.0,13.199451668446471,0.0,-0.07569880574885834,0.0,0.0,0.0,0.0,0.024772709745417777,0.0,-0.030366352626249222,-0.030366352626249222,1.0,0.0,1.0,0.0,0.0,1224.1226012361437,1224.1226012361437,96201.95846189806,96201.95846189806,0,0.0
2023-11-22 00:00:00+00:00,0,0,0,4925331346,0.0,0.0,0.0,6610,0.1202966049313545,0.0,97.3777084350586,250816,0.0,5782.0,233401.0,97.4468994140625,0.1157653257250785,0.0,0.0,3415.0,0.0,97.64515686035156,0.0815944224596023,0.0,0.0,5313.571428571428,218080.57142857142,97.5292728969029,0.0963778027466365,0.0,0.0,5076.25,190820.5,97.54375839233398,0.09452988021075721,0.0,0.0,0.0,93.55783308931187,14.320304392943628,inf,7.461407620361515,47.432387294503854,3.9141938036238555,-0.27389830063508924,-0.07100377684661208,0.0,0.0,0.0,0.0,0.02635387553475243,0.0,-0.039602279663085785,-0.036058516729442006,0.9998514974646269,0.0,1.019548554718987,0.0,0.0,1291.6933238416707,1291.6933238416707,92305.83441241094,92305.83441241094,0,0.0
2023-11-23 00:00:00+00:00,0,0,1,4925331346,0.0,0.0,0.0,6546,0.1185330152511596,0.0,97.36045837402344,259805,0.0,6610.0,250816.0,97.3777084350586,0.1202966049313545,0.0,0.0,3251.0,136209.0,97.6271743774414,0.0820496305823326,0.0,0.0,5784.285714285715,235737.14285714287,97.49117061070034,0.1015897148421832,0.0,0.0,5239.555555555556,198485.44444444444,97.52339172363281,0.09719689521524637,0.0,0.0,0.0,101.35342971393419,-0.9682299546142192,90.73996578787012,3.5839021434039386,44.46502002494428,-1.4660344580807227,-0.2731985280930105,-0.017714589213879695,0.0,0.0,0.0,0.0,0.025195722962518187,0.0,-0.04370362418038724,-0.037460962931317544,0.9996696063132855,0.0,1.0451950611921168,0.0,0.0,1303.8140311324225,1303.8140311324225,89353.69910237503,89353.69910237503,0,0.0
2023-11-24 00:00:00+00:00,0,0,0,4925331346,0.0,0.0,0.0,7334,0.1151405572891235,0.0,97.32939910888672,280815,0.0,6546.0,259805.0,97.36045837402344,0.1185330152511596,0.0,0.0,4075.0,170235.0,97.60183715820312,0.0835150852799415,0.0,0.0,6249.857142857143,251534.2857142857,97.45225088936942,0.10610763941492349,0.0,0.0,5449.0,206718.4,97.50399246215821,0.09899126142263408,0.0,0.0,0.0,79.97546012269939,12.03788573174458,64.95726495726495,8.086834356536631,37.86797547194476,-2.86203633211205,-0.279132091412182,-0.03190131358811188,0.0,0.0,0.0,0.0,0.026116745484587773,0.0,-0.04522677830286942,-0.03782575202710629,0.9994693389318507,0.0,1.0718889515096357,0.0,0.0,1396.3235855472597,1396.3235855472597,88174.70567786306,88174.70567786306,0,0.0
