timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,sort_sort_position,session_session_length,daily_Estimated Revenue,ccu_playing,platform_platform_share,daily_rpv,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-08 00:00:00+00:00,1,0,0,7008097940,40736311,3,16.638468384742737,40000000,370203,3.001243352890014,0.1427716540892059,86.29725646972656,36000000.0,387198.0,44909333.0,87.21900939941406,3.17098331451416,15.379069566726685,1926773.0,199049.0,20561763.0,90.5878677368164,1.7721930742263794,17.89479915301005,22716988.85714286,313616.0,35601937.428571425,88.49540274483817,2.5735501561846053,15.852971093995231,14881188.181818182,247772.36363636365,26982783.545454547,89.62703774192117,2.0617255216295067,17.241979231190747,1976.0099918360906,11.111111111111116,85.98586277750704,-4.389227217082736,98.11682004116086,-9.292104160175352,69.35194006443996,-5.352912481349737,-4.736408278816429,-1.056825726449595,1.0295183425338397,1.0295183425338397,108.04853540210263,0.9819249224132023,0.009087788801303369,4.1596169921952595e-07,-0.59533909388951,-0.577716827392574,0.9873739551636024,1.5265574616480186,1.2482506178371273,15320456.191879619,15320456.191879619,105216.97346842165,105216.97346842165,13693972.174605396,13693972.174605396,11,1.0
2025-07-09 00:00:00+00:00,1,0,0,7008097940,39685278,3,15.734372774759928,37925298,350694,2.8272335529327393,0.1184481172930405,85.62364196777344,40000000.0,370203.0,40736311.0,86.29725646972656,3.001243352890014,16.638468384742737,3591054.0,249188.0,25330465.0,90.13274383544922,2.109164237976074,15.453757921854654,27621880.85714286,328116.85714285716,37652625.0,87.8512453351702,2.6761314868927,15.893058930124555,16801530.666666668,256349.16666666666,28041324.75,89.29342142740886,2.125517857571443,17.116345359821512,956.104920728009,-5.186754999999998,40.73470632614733,-5.269811427784221,56.67015192970204,-2.5800888057831206,34.04520624935849,-5.797923710175457,-5.002734495587779,-0.7805746434006666,0.9553231502629127,0.9553231502629127,108.14325268395615,0.9556515402096581,0.008836878783188094,4.1487801519402467e-07,-0.6691218784877212,-0.5983743200768903,0.9838490219191447,1.644009787271536,1.259049166470129,16050891.205718936,16050891.205718936,104627.58183527406,104627.58183527406,13561831.435639778,13561831.435639778,11,0.94813245
2025-07-10 00:00:00+00:00,1,0,0,7008097940,37354390,3,17.186962962150574,36114570,325476,2.6335341930389404,0.1001458751325577,85.10172271728516,37925298.0,350694.0,39685278.0,85.62364196777344,2.8272335529327393,15.734372774759928,5427868.0,280866.0,30077341.0,89.5706558227539,2.462820529937744,16.728638251622517,32005695.42857143,334489.71428571426,38692203.428571425,87.21282632010323,2.700519153050014,15.958533888771418,18287149.076923076,261666.61538461538,28757714.384615384,88.97098306509164,2.164596037222789,17.121777483077594,565.3546106869217,-4.77445951776041,15.883018948537742,-7.190884360724736,24.194455886243404,-5.873432460269024,6.931632290133272,-6.851197690861833,-4.989282555117224,-0.6095503981070061,0.889932323200866,0.889932323200866,110.95890032168171,0.9668092300045796,0.008713192513297835,4.7590106946447113e-07,-0.7180835178920164,-0.6083391210535045,0.9802389870897331,1.750174141083591,1.2475857419173801,16274325.062746726,16274325.062746726,101991.4948999331,101991.4948999331,13238886.508171488,13238886.508171488,11,0.90286425
2025-07-11 00:00:00+00:00,1,0,0,7008097940,35678729,3,14.567920406659445,33885068,298330,2.193113327026367,0.085400434477921,84.72003936767578,36114570.0,325476.0,37354390.0,85.10172271728516,2.6335341930389404,17.186962962150574,22000000.0,290234.0,33737041.0,89.02995300292969,2.453798770904541,15.10638944307963,33703562.28571428,335646.28571428574,38969587.428571425,86.59712437220982,2.663278375353132,15.881609740711394,19401286.14285714,264285.4285714286,29252072.57142857,88.66734422956195,2.166632986494473,16.939359120476297,54.023036363636365,-6.173414220354834,2.7894733215267697,-8.34039990659834,5.755359517155045,-4.4858475804316456,-10.6237498758742,-16.723567409024376,-4.840970358719698,-0.4485024949228755,0.8340706355253248,0.8340706355253248,113.58212187134424,0.949727414624904,0.008361564439092983,4.2992152108822456e-07,-0.7255783081054704,-0.6081268310546902,0.9766518341635193,1.7371818567875061,1.2292245119290885,16182043.063181534,16182043.063181534,98478.95893947194,98478.95893947194,12853303.600437153,12853303.600437153,11,0.8471267
2025-07-12 00:00:00+00:00,1,1,0,7008097940,33929085,3,17.772932767868042,32814912,297655,2.1395082473754883,0.0756810140453645,84.41646575927734,33885068.0,298330.0,35678729.0,84.72003936767578,2.193113327026367,14.567920406659445,25000000.0,302323.0,36156261.0,88.64798736572266,2.298044204711914,16.911633769671123,34819978.28571428,334979.4285714286,38651419.428571425,85.99262128557477,2.640630381447928,16.004652454739524,20295527.866666667,266510.06666666665,29563873.4,88.38395233154297,2.1648246705532075,16.99493069696908,31.259648000000006,-3.1581934555952484,-1.5440439529906702,-0.22625951127945854,-6.159862603049582,-4.903885449506906,-6.898734019622577,-2.444245766522324,-4.773398395372375,-0.3583256224433007,0.7171193958957206,0.7870401568995141,110.24441637326309,0.9671616854046702,0.008772856421773343,5.416114547635108e-07,-0.6662398747035413,-0.6003750119890505,0.9729438321902836,1.715647827169972,1.2197894902838167,15569436.573843662,15973395.436539795,77172.52059975611,95287.0335493665,10278963.448031848,12444483.929182908,11,0.8203728
2025-07-13 00:00:00+00:00,1,1,0,7008097940,35234490,3,17.068777283032734,33937750,304998,2.466353178024292,0.0726922956724357,84.11854553222656,32814912.0,297655.0,33929085.0,84.41646575927734,2.1395082473754883,17.772932767868042,27000000.0,315300.0,38266810.0,88.5702133178711,2.518796682357788,14.752840320269266,35811085.428571425,333507.71428571426,38218230.85714286,85.35666874476841,2.633138452257429,16.335500592277164,21148166.75,268915.5625,29918286.9375,88.1173644065857,2.18367020227015,16.999546108598057,25.695370370370373,3.421730949636559,-3.2673644148430103,2.4669499924409033,-7.924151503613707,3.847451235422361,-2.0820856522807962,15.276638033517331,-5.026145493934697,-0.3529171997088021,0.6078230143599975,0.7473061137662954,111.27167630057804,0.9631968289253845,0.008656234029320873,5.02943677176273e-07,-0.4988062722342342,-0.5885163363288409,0.9686702424611902,1.6933423048866127,1.205831562623335,14635626.438967764,15804154.307224086,59748.33601090017,92557.514056914,8074243.099193522,12105807.622863958,11,0.84844375
2025-07-14 00:00:00+00:00,1,0,0,7008097940,32516610,3,16.79789972305298,31838137,296912,2.3744914531707764,0.063521449215466,83.85968017578125,33937750.0,304998.0,35234490.0,84.11854553222656,2.466353178024292,17.068777283032734,36000000.0,387198.0,44909333.0,87.21900939941406,3.17098331451416,15.379069566726685,35216533.571428575,320609.71428571426,36447841.85714286,84.87676456996373,2.5193539006369456,16.53819061460949,21776988.529411763,270562.4117647059,30071129.470588237,87.86691239300896,2.194894981734893,16.98768455650717,-11.560730555555555,-6.186659398457472,-23.317785732364314,-2.651164925671645,-27.594983430281626,-7.7136918967750105,-25.11813473434873,-3.7245973395871435,-3.8516021298166447,-0.30773874513336796,0.5032588480428358,0.7126970466022734,107.23052544011209,0.979134541419461,0.009131086877411671,5.276030816580096e-07,-0.39314923967634496,-0.5739142847996151,0.9659695812495268,1.6171443321405763,1.1478243476804495,13209158.282998081,15520395.40880335,47176.56044578183,89875.29406284218,6225256.023684941,11738326.17296151,11,0.795953425
2025-07-15 00:00:00+00:00,1,0,0,7008097940,32843040,3,16.09812295436859,31779357,286449,2.3304667472839355,0.0594391354004651,83.6552505493164,31838137.0,296912.0,32516610.0,83.85968017578125,2.3744914531707764,16.79789972305298,40000000.0,370203.0,40736311.0,86.29725646972656,3.001243352890014,16.638468384742737,34042156.0,308644.85714285716,35320231.71428572,84.49933515276227,2.4235286712646484,16.460998410270328,22332675.666666668,271445.0,30225124.5,87.63293117947049,2.2024267464876175,16.938264467499472,-20.551607500000003,-0.18462135520052048,-22.623803696890622,-3.523939753192862,-19.37649926131013,1.0038869365533554,-22.349957225566584,-1.8540688292666863,-3.0615178610422955,-0.24377582413422916,0.3962209218811764,0.6824282695465717,110.94207366032467,0.9676131086643286,0.008721756307523412,5.065590989713698e-07,-0.32109832763671564,-0.5571850441065647,0.9642417983224745,1.524320529617984,1.10039013789205,11244580.350242188,15240449.209548162,36716.915114079326,87272.2104196371,4799338.832667357,11406575.629420932,11,0.794483925
2025-07-16 00:00:00+00:00,1,0,0,7008097940,31768230,3,15.080566128094992,50033068,274896,2.2064168453216553,0.0883191201750047,83.40411376953125,31779357.0,286449.0,32843040.0,83.6552505493164,2.3304667472839355,16.09812295436859,37925298.0,350694.0,39685278.0,85.62364196777344,2.8272335529327393,15.734372774759928,35771837.428571425,297816.5714285714,34189224.85714286,84.18225969587054,2.334840570177351,16.367597460746765,23790591.05263158,271626.63157894736,30306340.57894737,87.41036184210526,2.202636751689409,16.84049087068871,31.92531275561763,57.43889343009678,-21.61371452035108,-4.033178681021754,-19.949584326963766,-3.272565511596981,-21.958451468118014,-5.32296382717562,-2.5921908333186305,-0.30020444399614377,0.3207915633582827,0.6774454835764407,182.0065988352001,1.5749403232430537,0.008653173039443084,3.014119747100661e-07,-0.27782821655273116,-0.5403780887001426,0.96306957117892,1.5036128085020632,1.060020708537866,10168084.997984419,16116828.460219346,33916.839753066124,84817.03860743137,3995043.754719886,11090850.329665916,12,1.0
2025-07-17 00:00:00+00:00,1,0,0,7008097940,31936733,3,16.44511850674947,49328579,282396,2.1831462383270264,0.0823932661432923,83.20233154296875,50033068.0,274896.0,31768230.0,83.40411376953125,2.2064168453216553,15.080566128094992,36114570.0,325476.0,37354390.0,85.10172271728516,2.6335341930389404,17.186962962150574,37659553.0,291662.28571428574,33415273.85714286,83.91091809953961,2.2704994337899342,16.26161968140375,25067490.45,272165.1,30387860.2,87.19996032714843,2.20166222602129,16.82072225249175,36.589135631408595,-1.408046774185423,-13.235998967665818,2.7283045224375746,-14.503401072805634,0.530413560969567,-17.102035580263085,-1.0546786317359058,-2.2319068447372525,-0.24193318224096094,0.22900970131920717,0.6659631109170553,174.67812689228285,1.54457180875164,0.008842356892223232,3.3337911828699447e-07,-0.25146865844726624,-0.523295937444933,0.9622816086696679,1.5023264125747378,1.031266016628283,7977008.867477755,16694023.922965575,33807.73893197103,82589.9576595121,3812572.6148267053,10801195.277680602,12,0.9859195322581458
2025-07-18 00:00:00+00:00,1,0,0,7008097940,31763490,3,14.788913687070211,63635133,269845,1.9786030054092407,0.1007669770576618,83.06719207763672,49328579.0,282396.0,31936733.0,83.20233154296875,2.1831462383270264,16.44511850674947,33885068.0,298330.0,35678729.0,84.72003936767578,2.193113327026367,14.567920406659445,41909562.28571428,287593.0,32855954.0,83.67479705810547,2.239855102130345,16.293190150033862,26904044.85714286,272054.61904761905,30453366.38095238,87.00316183907645,2.191040358373097,16.72396946366215,87.79697594232363,29.002566646000496,-9.54815137599303,-4.444468051955408,-10.973594378880481,-0.542456863073626,-9.78108695860146,-9.369195215915994,-1.9509519853571855,-0.16242269035723345,0.2713649858121069,0.6809030836846389,235.82018262268107,2.003404883927903,0.008495445289688089,2.324017057474918e-07,-0.22627912248883827,-0.505609715449347,0.9617443238772492,1.5577420610264687,1.0222792535841256,10259377.238267392,18319047.106818423,35274.73543837366,80500.32532696759,3939203.036499434,10531981.803528836,13,1.0
2025-07-19 00:00:00+00:00,1,1,0,7008097940,33454339,3,14.868129253387451,62737606,344944,2.4771807193756104,0.0944711072070532,82.9852066040039,63635133.0,269845.0,31763490.0,83.06719207763672,1.9786030054092407,14.788913687070211,32814912.0,297655.0,33929085.0,84.41646575927734,2.1395082473754883,17.772932767868042,46184232.85714286,294348.5714285714,32788133.14285714,83.47033146449498,2.288094026701791,15.878218219393776,28532843.09090909,275367.7727272727,30589774.227272727,86.82052751020952,2.2040467384186657,16.639613090467847,91.18626921809208,-1.4104268470689019,15.887184828072765,27.8304211677074,-1.3992301884946157,5.323246910210444,15.78271420146855,25.198471477265706,-1.6954739130572327,-0.09869777896932552,0.28433921712938814,0.6813734536982359,181.87712823783502,1.8753203919132764,0.01031088940926648,2.369891037346619e-07,-0.19421114240373302,-0.4873043600951524,0.9614123970241879,1.6186341021115318,1.0381331696910505,11516336.99027183,19441521.840682574,36236.745213833834,80082.52163203833,3992187.663213633,10298056.438556729,13,0.985895731529311
2025-07-20 00:00:00+00:00,1,1,0,7008097940,39638646,3,14.51844640572866,52541909,306946,2.337843418121338,0.0749387749384968,82.33380126953125,62737606.0,344944.0,33454339.0,82.9852066040039,2.4771807193756104,14.868129253387451,33937750.0,304998.0,35234490.0,84.11854553222656,2.466353178024292,17.068777283032734,48841969.85714286,294626.85714285716,33417298.285714287,83.21536799839565,2.2697354895727977,15.513885236921764,29576715.52173913,276740.73913043475,30983203.43478261,86.62545245626698,2.20986398536226,16.547388452000927,54.81848089516836,-16.25133257395891,0.6386927127391084,-11.015701099308872,12.49955938059555,18.485814351316286,-5.2105173357977375,-5.62483391560521,-2.1217012864441,-0.7849656114987891,0.26537660407077673,0.6641434485670658,171.17583491612558,1.3255222611407498,0.007743604366718167,2.7632125299077747e-07,-0.2233802250453391,-0.47516007856889114,0.9606341512664199,1.6513655757767833,1.0270928458073056,11232470.167969286,19643181.843894888,36294.20405610152,78517.87413253426,4075480.5817229724,10236679.33674728,13,0.8256745373660176
2025-07-21 00:00:00+00:00,1,0,0,7008097940,35370065,3,16.016908486684162,46395790,296591,2.3307242393493652,0.0628844180023224,81.8830337524414,52541909.0,306946.0,39638646.0,82.33380126953125,2.337843418121338,14.51844640572866,31838137.0,296912.0,32516610.0,83.85968017578125,2.3744914531707764,16.79789972305298,50921634.571428575,294581.0,33824934.71428572,82.93298993791852,2.263483030455453,15.402315060297648,30277510.291666668,277567.8333333333,31165989.333333332,86.42785167694092,2.2148998292783895,16.525285120112727,45.723947352824055,-11.697555564644603,-0.10811284151532874,-3.3735575638711657,8.775376645966482,-10.76873564248385,-1.843224736099458,-0.3045190587525948,-2.357087958356774,-0.5474877998335015,0.25830997812123807,0.6445630215647076,156.42967443491395,1.311724722255254,0.008385367446020598,3.4522330887049994e-07,-0.2740857260567735,-0.46556505617888333,0.9595632464395175,1.6818303117031332,1.0219347171076771,11125174.164192477,19515763.5190532,29736.557898180974,76898.8209055683,3125183.47833803,10051636.21228322,13,0.7290907995745055
2025-07-22 00:00:00+00:00,1,0,0,7008097940,34037405,3,14.854806582132976,49295529,280979,2.247406482696533,0.0637116447320728,81.47355651855469,46395790.0,296591.0,35370065.0,81.8830337524414,2.3307242393493652,16.016908486684162,31779357.0,286449.0,32843040.0,83.6552505493164,2.3304667472839355,16.09812295436859,53423944.85714286,293799.5714285714,33995558.28571428,82.62131936209542,2.2516172783715382,15.22469843569256,31038231.04,277704.28,31280845.96,86.22967987060547,2.2162000954151155,16.458465978593537,55.11808184161813,6.250004580156943,-1.9095894906248634,-5.2638144785242975,3.636584798483944,-3.767762371937966,-3.564104258694345,-3.5747582337793293,-2.6079582768992693,-0.50007579729483,0.25621390856342413,0.6276070097793719,175.44141575912877,1.448275141766091,0.008255006271629513,3.01341857611288e-07,-0.32727350507463693,-0.45757796654334515,0.9581540774136622,1.7212303364935213,1.0159810402633291,11205015.783705616,19479811.371855684,24361.845339283424,75282.80838473904,2683443.2726267683,9856743.05853499,13,0.774659007941415
2025-07-23 00:00:00+00:00,1,0,0,7008097940,33590139,3,20.146363218625385,49680970,267427,2.214837074279785,0.0615062921883189,81.21685791015625,49295529.0,280979.0,34037405.0,81.47355651855469,2.247406482696533,14.854806582132976,50033068.0,274896.0,31768230.0,83.40411376953125,2.2064168453216553,15.080566128094992,53373645.14285714,292732.5714285714,34255831.0,82.30885423932757,2.2528201682227,15.94838373433976,31755259.46153846,277309.0,31369664.923076924,86.03687902597281,2.216147671525295,16.600308180133222,-0.7037305807431227,0.7818984963119169,-2.7170275304114977,-4.823136248616445,5.735003177703013,-1.3140425951978396,0.38162457724086885,-1.4491997183202043,-2.622479588259874,-0.31506984519569237,0.250753102892064,0.6119700568343548,185.77325485738217,1.479034323762866,0.007961473218033626,4.0551468325016e-07,-0.36592374529157573,-0.4495806024013421,0.9566694558327735,1.680781264202945,1.0165478578745453,11176753.181798063,19433267.937467374,21330.56701152051,73789.31895606573,2267210.7838070597,9668209.626727803,13,0.7807160550760537
2025-07-24 00:00:00+00:00,1,0,0,7008097940,32896698,3,15.970324476559956,50184884,281539,2.2165915966033936,0.0597014578409799,81.06043243408203,49680970.0,267427.0,33590139.0,81.21685791015625,2.214837074279785,20.146363218625385,49328579.0,282396.0,31936733.0,83.20233154296875,2.1831462383270264,16.44511850674947,53495974.428571425,292610.14285714284,34392968.85714286,82.00286865234375,2.2575980765478953,15.880556015741258,32437838.14814815,277465.6666666667,31426221.703703705,85.85256618923611,2.216164113194854,16.57697545037125,1.7359206718685405,1.0142998415691107,-0.3034745534639338,5.276954084666086,3.0058334395068,-2.064418369926957,1.5319797496477827,0.07921676695694657,-2.574325826170587,-0.19260222581777287,0.24109800015980928,0.5975475236838368,178.25134616750728,1.5255294763769458,0.008558275102313457,3.182297713058415e-07,-0.3720436096191375,-0.4409068600162062,0.9551592024819985,1.6491843317131005,1.0186962522794891,10988707.683270607,19383149.85908302,19716.373114665457,72360.9595122844,2100422.817060736,9485013.281289268,13,0.7886348567857947
2025-07-25 00:00:00+00:00,1,0,0,7008097940,33719283,3,14.972753246625263,80319865,292208,2.045534610748291,0.0918235908835852,80.90669250488281,50184884.0,281539.0,32896698.0,81.06043243408203,2.2165915966033936,15.970324476559956,63635133.0,269845.0,31763490.0,83.06719207763672,1.9786030054092407,14.788913687070211,55879507.571428575,295804.85714285716,34672367.85714286,81.69422585623605,2.267159734453474,15.906818809963408,34147910.53571428,277992.1785714286,31508116.75,85.67592784336635,2.210070202393191,16.519681800237468,26.2193716166194,60.04792399241175,8.287350145453875,3.789528271394027,6.157361801237826,2.5005093216346586,3.382770831544679,-7.717117854151512,-2.600905987931612,-0.18966087964585876,0.2828285124378903,0.6168327880725639,274.8712907542204,2.3820157331929113,0.008665901684033386,1.8641407154022473e-07,-0.33744485037666716,-0.43184167019447955,0.9535260126460527,1.636396098466577,1.0258315468886297,13828768.580190325,21063550.862597123,19636.16150592607,71062.933604816,2037414.956523309,9317790.113838254,14,1.0
2025-07-26 00:00:00+00:00,1,1,0,7008097940,33098045,3,14.727191845575968,84599259,254116,1.7839218378067017,0.093102199760731,80.75357818603516,80319865.0,292208.0,33719283.0,80.90669250488281,2.045534610748291,14.972753246625263,62737606.0,344944.0,33454339.0,82.9852066040039,2.4771807193756104,14.868129253387451,59002600.85714286,282829.4285714286,34621468.71428572,81.37542179652623,2.1681227513722012,15.886684894561768,35887612.20689655,277168.8620689655,31562941.862068966,85.50619164828596,2.195375431200554,16.457871801800863,34.84617025393031,5.32793973197041,-26.331230576557353,-13.035919618901604,-1.0650158115513841,-1.8423819984547118,-27.985801606902918,-12.789457170117835,-2.68918824124621,-0.1892480264700125,0.30343258428022335,0.632719251110258,332.9145983936533,2.5560197420717827,0.007677673781709047,1.740818045639639e-07,-0.2538027082170726,-0.4226047421911104,0.9516904007519023,1.6440938036497252,0.9875863237599187,15958556.39308992,22706783.119682938,21933.682310371576,69923.12325216486,2044334.6879458667,9154650.348701183,15,1.0
2025-07-27 00:00:00+00:00,1,1,0,7008097940,33401364,3,14.866299033164978,72260980,252932,1.8686394691467283,0.0766941843255227,80.59989166259766,84599259.0,254116.0,33098045.0,80.75357818603516,1.7839218378067017,14.727191845575968,52541909.0,306946.0,39638646.0,82.33380126953125,2.337843418121338,14.51844640572866,61819611.0,275113.14285714284,33730428.428571425,81.12772042410714,2.1010936158043996,15.936378127052672,37100057.8,276360.9666666667,31624222.6,85.34264831542968,2.1844842324654263,16.404819376179667,37.53017614948098,-14.58438187975145,-17.597232086425628,-0.4659289458357585,-15.735355844394883,0.916425728468262,-20.069947599469952,4.748954216748946,-2.1059511163068922,-0.19031543479528512,0.28552607425714105,0.6274697566941585,285.6921793518442,2.1634139802370354,0.007572504896132239,2.0573065612221592e-07,-0.1999838692801364,-0.4133610573706012,0.9506117049972013,1.6662941964473168,0.9618259470946552,15798383.376614593,23279164.241105214,23308.394608611896,68849.32405522164,1996979.5723352141,9001686.777348597,15,0.8541561812024855
2025-07-28 00:00:00+00:00,1,0,0,7008097940,30892841,3,18.15781040986379,60630883,248697,1.874457001686096,0.0622100182143277,80.48155975341797,72260980.0,252932.0,33401364.0,80.59989166259766,1.8686394691467283,14.866299033164978,46395790.0,296591.0,35370065.0,81.8830337524414,2.3307242393493652,16.016908486684162,63853195.71428572,268271.14285714284,33090825.0,80.92750985281808,2.035912581852504,16.242221258935476,39105160.63333333,282945.8,32576265.366666667,84.94067967732748,2.232918930053711,16.12677092817095,30.6818635915026,-16.094574139459496,-16.14816363274678,-1.6743630699160295,-12.658229494347829,-7.510241198533086,-19.576199962233144,0.31132450295636716,-1.711556026686234,-0.14681398043937532,0.24933612015648474,0.5778414670526038,243.79320702217146,1.9626191400583992,0.00805031146049949,2.994812084525073e-07,-0.16131346566336296,-0.39508174263993306,0.9527532645164293,1.6328585455255002,0.9117718312341648,14308755.4375295,22596583.38969306,24899.92820336969,54523.6641907549,2107218.7679263265,7107945.37721124,15,0.7166833813520754
2025-07-29 00:00:00+00:00,1,0,0,7008097940,29354517,3,14.71748387813568,69622597,237651,1.8238805532455444,0.0693803995656522,80.4017333984375,60630883.0,248697.0,30892841.0,80.48155975341797,1.874457001686096,18.15781040986379,49295529.0,280979.0,34037405.0,81.47355651855469,2.247406482696533,14.854806582132976,66757062.571428575,262081.42857142858,32421841.0,80.77439226422992,1.97540887764522,16.222603729793004,41399574.36666667,287136.36666666664,33243794.733333334,84.55297622680663,2.260959295431773,16.012318628364138,41.23511485189661,14.830254080251471,-15.420369493805586,-4.441549355239505,-13.758064106238422,-4.979548497983721,-18.84509690222236,-2.698191977466402,-1.3155472350996344,-0.09918589453912219,0.2091435222980913,0.5328603258047208,292.9602822614579,2.371784711300659,0.008095891746544773,2.1138946693910618e-07,-0.13963999067033858,-0.3754538378010058,0.9553110472132765,1.612506012264193,0.8737038661582708,12567539.603472253,22060190.685198765,27429.660632663228,44910.57261475363,2374789.220533054,5637691.092516281,15,0.8229693477575258
2025-07-30 00:00:00+00:00,1,0,0,7008097940,28564542,3,16.403935313224792,64833789,231033,1.7936348915100098,0.0627180030527738,80.32122039794922,69622597.0,237651.0,29354517.0,80.4017333984375,1.8238805532455444,14.71748387813568,49680970.0,267427.0,33590139.0,81.21685791015625,2.214837074279785,20.146363218625385,68921751.0,256882.2857142857,31703898.57142857,80.64644404820034,1.9152371372495378,15.687971171878631,43511387.6,289235.8333333333,33683442.8,84.18807449340821,2.271152094999949,16.020921205149758,30.50024788163355,-6.878238109963064,-13.608947488473488,-2.7847557973667225,-14.961524868950383,-2.691153119637435,-19.01729872869953,-1.6583137356069422,-1.1027729159355126,-0.10013838891916871,0.20075247306628183,0.4853729049784321,280.624449215267,2.269729608486997,0.008088104192669912,2.530152149554236e-07,-0.12498474121093671,-0.35644310090910436,0.9579319224662256,1.583993404981642,0.8432888054771959,12275551.610149598,21119248.59905453,30172.12204799521,40396.901762458816,2661336.302273512,4618290.872017058,15,0.7663635564467532
2025-07-31 00:00:00+00:00,1,0,0,7008097940,27464488,3,17.006250659624737,62919843,225713,1.716221809387207,0.0592463217198137,80.2445297241211,64833789.0,231033.0,28564542.0,80.32122039794922,1.7936348915100098,16.403935313224792,50184884.0,281539.0,32896698.0,81.06043243408203,2.2165915966033936,15.970324476559956,70741030.85714285,248907.14285714287,30927868.57142857,80.52988651820591,1.843755739075797,15.835960626602173,45544489.93333333,290124.63333333336,33913533.63333333,83.84329655965169,2.2692863861719768,15.991302922036912,25.37608535669824,-2.952081051440636,-19.828869179758403,-2.3027013456952017,-16.51293391209051,-3.8511172347871048,-22.57383759745958,-4.315988860900832,-1.0065363401859817,-0.09547996587722096,0.18991194053783156,0.4364361383301691,278.7591509609506,2.2909526188526574,0.008218357894807364,2.702843741892421e-07,-0.10890579223632274,-0.3377488201001308,0.9604809188402033,1.5532291822938729,0.8124826158173889,11797045.380209418,19877261.30872126,32767.032582265518,38597.46595798955,3037937.7867445853,4082926.4819840817,15,0.7437398831117421
2025-08-01 00:00:00+00:00,1,0,0,7008097940,26578401,3,20.782596190770462,73969803,223625,1.5542675256729126,0.067865170836082,80.17398071289062,62919843.0,225713.0,27464488.0,80.2445297241211,1.716221809387207,17.006250659624737,80319865.0,292208.0,33719283.0,80.90669250488281,2.045534610748291,14.972753246625263,69833879.14285715,239109.57142857142,29907742.57142857,80.42521340506417,1.7735747269221716,16.665938190051488,47890448.233333334,289272.5333333333,33955131.5,83.51133778889974,2.2507898290952046,16.168930864334108,-7.90596697342556,17.561963719458106,-23.470609976455126,-0.9250685605171172,-21.1774431858471,-3.2263008143461502,-24.016561855957285,-9.436675540915173,-0.9056256896769921,-0.08791753341070851,0.19433378575423876,0.39430335366852487,330.7746102868182,2.7830793965716976,0.008413786502288587,2.80960541557883e-07,-0.09320913042340995,-0.3180463271093307,0.9630454443007884,1.4582005748330094,0.78797882591958,12215179.180086883,18883364.347092215,35110.78404614687,39795.93551654217,3444549.1900886097,3997937.240412623,15,0.8743552115509664
2025-08-02 00:00:00+00:00,1,1,0,7008097940,29665019,3,15.44167172908783,75219370,267854,1.8607234954833984,0.0672434848888719,80.21066284179688,73969803.0,223625.0,26578401.0,80.17398071289062,1.5542675256729126,20.782596190770462,84599259.0,254116.0,33098045.0,80.75357818603516,1.7839218378067017,14.727191845575968,68493895.0,241072.14285714287,29417310.285714287,80.347654070173,1.7845463923045568,16.768006744838896,50216831.63333333,288838.8,33941387.43333333,83.19933802286783,2.2307199279467267,16.126031980249618,-11.087436356859815,1.6892933999026694,5.406192447543634,19.7782001117943,-10.37229238161952,11.61325694499078,4.305214278397029,19.717067026656633,-0.6723111921895897,0.045753159042472014,0.19849113088372178,0.3531863055242323,280.82122790315657,2.535625123461909,0.009029287693047233,2.05288498478508e-07,-0.06928743634904992,-0.2975526039539371,0.9657246797815743,1.363962893957941,0.7999867531318233,12653461.823198017,17735897.2397094,27171.022364555236,39961.282147288184,3494540.4450414726,4012410.4986893144,15,0.8891256364314019
