timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,session_session_length,daily_Estimated Revenue,ccu_playing,daily_rpv,platform_platform_share,ratings_like_ratio,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-06-16 00:00:00+00:00,1,0,0,5367389312,649173,14.48215134938558,356175.0,5453,0.0036155786019406,0.0537533350288867,93.36437225341795,261.0,362767.0,4736.0,665945.0,93.37332153320312,0.0452755130827426,13.808812260627748,349638.0,4963.0,617737.0,93.43453216552734,0.0487803258001804,13.139397939046225,365059.0,5173.428571428572,677907.5714285715,93.39385659354072,0.05041396564670964,15.092839483271968,328315.13333333336,4471.933333333333,573465.7333333333,93.47253138224283,0.046207887430985715,12.95377916849178,1.8696480359686296,-1.8171443378256602,9.873060648801136,15.139358108108114,5.088897054895525,-2.5185263047248663,10.194702776437591,18.72496051154755,-0.07508991641880236,-0.009584407664009476,0.06886982144986772,0.1378864108701301,65.3052805280528,0.5486587571282892,0.008399905110186175,4.066009879774488e-05,-0.010814394269667843,-0.006619997629202336,0.9991583111365585,1.1119164575010958,1.0910251138835543,23982.680582403296,45270.19536968155,765.6756873779874,733.8380415761844,61643.67802973023,91067.80580535818,17,0.399302908546265
2025-06-17 00:00:00+00:00,1,0,0,5367389312,667398,14.414829015731812,364253.0,5410,0.0036740323918241,0.0539491809904575,93.3483428955078,253.0,356175.0,5453.0,649173.0,93.36437225341795,0.0537533350288867,14.48215134938558,357067.0,5002.0,644524.0,93.42916107177734,0.0514771454036235,12.571306784947714,366085.5714285714,5231.714285714285,681175.2857142857,93.38231113978793,0.05076711358768593,15.35619980195541,329898.5333333333,4525.4,578222.1,93.46513519287109,0.046634806195894836,13.03660917636277,2.0125074565837675,2.2679862427177566,8.156737305077977,-0.7885567577480268,3.5489756781748927,2.8074180534310544,4.802200214194463,0.364341973322313,-0.08650208922186264,-0.01716860245859486,0.05832084992508769,0.1384687668871097,67.31713176861948,0.5457799607131566,0.008106095454143623,3.9573564094647724e-05,-0.01064736502510598,-0.006747439918051249,0.9991138508181447,1.1096914185389066,1.088609940275786,20561.140614339503,45680.64310853273,398.052850044518,742.032883368387,56217.06972110472,92153.2042028483,17,0.40835904357886615
2025-06-18 00:00:00+00:00,1,0,0,5367389312,685349,13.957421819368998,382532.0,5742,0.0038319820928635,0.0546875968575477,93.33160400390624,250.0,364253.0,5410.0,667398.0,93.3483428955078,0.0539491809904575,14.414829015731812,369638.0,5194.0,666734.0,93.41582489013672,0.0542359128594398,13.033159573872885,367927.5714285714,5310.0,683834.5714285715,93.37027958461215,0.05083163987312991,15.488237265597714,334823.9666666667,4599.4,587576.8666666667,93.45751139322917,0.04710548458000019,13.125484680697536,3.488277720364241,5.0182153613010705,10.55063534847902,6.136783733826245,2.791968011230872,2.6896993997584717,0.8328134888749839,1.3687248880030367,-0.09015697964400715,-0.017931643007629283,0.04964641383999675,0.1282900254319042,66.6083928260491,0.5581556868753191,0.008378200919238346,3.6486843800061686e-05,-0.011292593819751812,-0.006952498354291312,0.9990666153280073,1.098868683420327,1.0791023662393604,17764.047167192748,42954.57519887771,422.45798282520116,749.1787503660277,50381.70442108626,88086.3925973208,17,0.428851379833003
2025-06-19 00:00:00+00:00,1,0,1,5367389312,692519,13.056469003359476,373347.0,5653,0.0037136849378507,0.0525241419672966,93.31287384033205,252.0,382532.0,5742.0,685349.0,93.33160400390624,0.0546875968575477,13.957421819368998,352147.0,5095.0,658812.0,93.40460205078124,0.0524882785975933,25.93727509871773,370956.14285714284,5389.714285714285,688649.8571428572,93.35717555454798,0.050836763211658954,13.648122109117962,339854.1666666667,4668.666666666667,597782.4,93.44943186442057,0.047454281275471,13.183887356750056,6.020213149622178,-2.4011063126744947,10.95191364082433,-1.549982584465348,5.116330607214192,1.046182310034749,0.0683264352756785,-3.956024792763424,-0.09820523661063785,-0.02006840423893763,0.03957638249260469,0.11144730145072183,66.0323664662186,0.5391136718073124,0.008162941142494079,3.49713109574967e-05,-0.012539999825608756,-0.007211517571608539,0.9990127675681705,1.0915156535979191,1.071278751785381,14313.279298809324,37875.82976178386,371.71119002687817,747.2602064153806,42071.49152695054,81455.37889506176,17,0.4185542022798411
2025-06-20 00:00:00+00:00,1,0,0,5367389312,689270,13.923681418100992,377428.0,5352,0.0037286717633045,0.0446601808071136,93.30622863769533,254.0,373347.0,5653.0,692519.0,93.31287384033205,0.0525241419672966,13.056469003359476,376877.0,5278.0,740213.0,93.38854217529295,0.0493210181593894,12.94040673971176,371034.85714285716,5400.285714285715,681372.2857142857,93.34541647774833,0.05017092930419098,13.788589920316424,344627.56666666665,4730.766666666666,607397.3,93.44121704101562,0.0475311372429132,13.278378310036544,0.1462015458624455,1.093084985281778,1.4020462296324476,-5.324606403679466,-6.882208229252928,-0.46915680291804707,-9.450002303710558,-14.97208876839794,-0.08814093857801852,-0.007121421046452081,0.03151674614010867,0.09513605865977515,70.50775266205866,0.547575627003022,0.007764725340250787,3.689086270027208e-05,-0.013517652239110946,-0.007423399181599625,0.9989747504762782,1.076625589565017,1.05553816328414,11506.06614494629,32786.50839817557,341.30180643663675,722.8577235568218,37378.0363659128,74096.38886037849,17,0.423129355420228
2025-06-21 00:00:00+00:00,1,1,0,5367389312,652658,16.92747124036153,357486.0,5231,0.0035071050679826,0.0410526022315025,93.29570770263672,245.0,377428.0,5352.0,689270.0,93.30622863769533,0.0446601808071136,13.923681418100992,380742.0,5456.0,719952.0,93.38117218017578,0.0463465563952922,12.87676457564036,367712.5714285714,5368.142857142857,671758.8571428572,93.33320726667132,0.04941465013793532,14.367262300990877,348400.6,4787.966666666666,614878.2,93.4327153523763,0.04747701684633886,13.465062359536903,-6.1080731834155415,-5.283656750426569,-4.123900293255134,-2.260837070254107,-9.34701202302376,-5.311706588129472,-11.422540476658693,-8.077841402371744,-0.09152217255761208,-0.011275704968705114,0.030880266344799314,0.07695318630369319,68.32683486238533,0.5477377926298419,0.008014905180193639,4.735129176826438e-05,-0.013735634940003901,-0.0076067117217894185,0.9989349759842717,1.0554303621422336,1.0408120269617547,11281.448000545946,26810.536280118486,307.7131174281501,690.5061853119252,34823.101862710755,66303.12375925158,17,0.40077265266953066
2025-06-22 00:00:00+00:00,1,1,0,5367389312,645882,12.419854839642843,346311.0,4843,0.0033759395554148,0.0426405034959316,93.28739166259766,246.0,357486.0,5231.0,652658.0,93.29570770263672,0.0410526022315025,16.92747124036153,362767.0,4736.0,665945.0,93.37332153320312,0.0452755130827426,13.808812260627748,365361.71428571426,5383.428571428572,668892.7142857143,93.32093157087054,0.04903822019696231,14.168839812278746,350635.2,4825.633333333333,620887.7666666667,93.4241200764974,0.04759915334482983,13.467468669247511,-4.536245027800212,-3.125996542521947,2.2592905405405483,-7.417319824125402,-3.012711259938883,-1.038216033512196,-5.819944175995162,3.8679673835891215,-0.09202828944551156,-0.008913636268848002,0.03309476870817333,0.0668243073151233,71.49277456647398,0.5361822497263437,0.007498262069136361,3.5863195152471886e-05,-0.012913840157635446,-0.007768183316750369,0.998895483248412,1.0419995319514819,1.0302330346446968,12071.099406397569,23430.954360299722,294.2449827781225,659.9915612487362,32076.970788855368,60194.895376822366,17,0.38824451340370764
2025-06-23 00:00:00+00:00,1,0,0,5367389312,641727,13.155386288960775,334217.0,4950,0.0032375771616805,0.0445466041564941,93.28623962402344,248.0,346311.0,4843.0,645882.0,93.28739166259766,0.0426405034959316,12.419854839642843,356175.0,5453.0,649173.0,93.36437225341795,0.0537533350288867,14.48215134938558,362224.85714285716,5311.571428571428,667829.0,93.30976976667132,0.04772297292947766,13.979301946503776,351192.0,4855.366666666667,624085.6333333333,93.41596501668295,0.04769481221834814,13.509752686386523,-6.164947006387312,-3.492236746739208,-9.224280212726942,2.2093743547388023,-1.1469977956569344,-0.6433063624624924,-17.127738897400434,4.470164525014031,-0.08368570098928885,-0.0012349349185258873,0.0387475531112418,0.0649413338691503,67.50494849525349,0.5208078812207041,0.007713548419267977,3.9361692933835926e-05,-0.010425022670197995,-0.007921380540550726,0.9988632002035984,1.031415456909204,1.0005904355174016,14090.234940795825,22806.87692417463,295.2169345778223,644.1182416260282,29544.681032239492,58594.83800936592,17,0.3746860958394246
2025-06-24 00:00:00+00:00,1,0,0,5367389312,629657,14.780086239178976,324900.0,4888,0.0031285796314276,0.0454432368278503,93.27857208251952,253.0,334217.0,4950.0,641727.0,93.28623962402344,0.0445466041564941,13.155386288960775,364253.0,5410.0,667398.0,93.3483428955078,0.0539491809904575,14.414829015731812,356603.0,5237.0,662437.4285714285,93.299802507673,0.046507838049105195,14.03148154985337,350688.63333333336,4876.766666666666,626461.4333333333,93.40845031738282,0.04772191519538557,13.595138795738636,-10.803754533250242,-2.787709781369585,-9.648798521256928,-1.2525252525252495,-5.65494652366354,-1.8808621111469526,-15.766586269607552,2.0127969086179753,-0.07474242265487208,-0.008219370332451792,0.04832980694787564,0.06622740461191787,66.45530783391287,0.5159943969583488,0.007762944328508492,4.549104570062565e-05,-0.008257184709821307,-0.008200558671961905,0.9988368524545621,1.016865008171066,0.9745593373335995,17463.69957028945,23225.198012567176,303.8080383660249,633.756163451408,30878.889095720126,57268.92625853836,17,0.3642409348962771
2025-06-25 00:00:00+00:00,1,0,0,5367389312,646015,12.87582834561666,442225.0,5238,0.0042317637173812,0.0473587438464164,93.27484130859376,250.0,324900.0,4888.0,629657.0,93.27857208251952,0.0454432368278503,14.780086239178976,382532.0,5742.0,685349.0,93.33160400390624,0.0546875968575477,13.957421819368998,365130.5714285714,5165.0,656818.2857142857,93.29169355119977,0.04546085904751502,13.87696819646018,354511.5,4913.933333333333,629981.8,93.40098241170247,0.04779562180240944,13.62591289371108,15.60470758001944,36.111111111111114,-8.777429467084641,7.1603927986906735,-5.739265687992545,2.5979223609044366,-13.401307485172131,4.215164130632876,-0.06081830042276026,-0.003999604456261796,0.07590092871057132,0.07952106264495541,84.41019278488261,0.6845418689320388,0.008108158311868436,2.911594602220733e-05,-0.0063885280064213,-0.008438909783111907,0.9988298960280635,1.029954095786939,0.9511511166326803,27819.8969208519,28191.13119985711,303.58594018318917,620.5849261581503,31628.100881031867,54997.44138964155,17,0.4957723836088216
2025-06-26 00:00:00+00:00,1,0,0,5367389312,661812,14.576756477355955,446412.0,5354,0.0042447200393453,0.0476492159068584,93.27447509765624,249.0,442225.0,5238.0,646015.0,93.27484130859376,0.0473587438464164,12.87582834561666,373347.0,5653.0,692519.0,93.31287384033205,0.0525241419672966,13.056469003359476,375568.4285714286,5122.285714285715,652431.5714285715,93.2862080165318,0.04476444103888099,14.094152121316819,358610.43333333335,4947.966666666666,634442.0,93.39376754760742,0.04781009815633292,13.677404448289225,19.570265731343774,0.9468030979704833,-5.289226959136739,2.2145857197403584,-4.434102169037956,2.445299257757183,-9.281305468014123,0.6133440983654426,-0.04115053057042184,-0.0003926149135025092,0.09280918669640477,0.08972466765256802,83.36358543417367,0.6745289077126015,0.008089898506073468,3.2653073448479226e-05,-0.0052076067243252006,-0.008634819735142745,0.9988483221750232,1.0472880698993288,0.9362967817490561,34642.16916158392,32176.201947576737,302.1222371058339,615.6037397285858,31554.1640807554,51773.423667042356,17,0.5004663718957121
2025-06-27 00:00:00+00:00,1,0,0,5367389312,610445,13.90432870388031,444310.0,5054,0.00419944187032,0.0423934645950794,93.26529693603516,251.0,446412.0,5354.0,661812.0,93.27447509765624,0.0476492159068584,14.576756477355955,377428.0,5352.0,689270.0,93.30622863769533,0.0446601808071136,13.923681418100992,385123.0,5079.714285714285,641170.8571428572,93.28036063058036,0.04444062443716181,14.09138744785672,362391.6,4950.8,636465.7,93.38631744384766,0.0473809033632278,13.719505728183737,17.720465890183036,-0.4708654785265609,-5.56801195814649,-5.60328726186029,-11.436012012709096,-7.761569750926245,-5.075474776566846,-11.030089817327958,-0.04386813426905389,-0.009839949902124001,0.10454685239823881,0.0974536679347715,87.89515331355094,0.727844887180848,0.00827919259033559,3.1294135647959e-05,-0.004587990897046525,-0.008808265830306132,0.9988653925310739,1.0627260676020085,0.9379437976619938,39526.96194024142,35316.39064875054,306.7632512340422,615.8994208080801,28417.326607099727,49484.12648387945,17,0.4981098485188208
2025-06-28 00:00:00+00:00,1,1,0,5367389312,647464,16.341687440872192,440158.0,4909,0.0041348202278935,0.0405796915292739,93.25787353515624,257.0,444310.0,5054.0,610445.0,93.26529693603516,0.0423934645950794,13.90432870388031,357486.0,5231.0,652658.0,93.29570770263672,0.0410526022315025,16.92747124036153,396933.28571428574,5033.714285714285,640428.8571428572,93.27495574951172,0.044373065765414874,14.007704047929675,364954.73333333334,4941.566666666667,637805.0666666667,93.37813313802083,0.046880947550137796,13.842989956900691,23.125940596275107,-0.9344826810110063,-6.155610781877274,-2.8690146418678286,-0.7958226207293917,6.064264593861846,-1.1519627904749585,-4.278426128012258,-0.040552956199302326,-0.007959445927685493,0.11216231366186113,0.10430129620598018,89.64521384928717,0.6798174418694447,0.007581877012657055,3.7126782460138705e-05,-0.004804883684429393,-0.00882945161507414,0.9988950583499393,1.0876233391710655,0.946505309389474,42882.2242345499,38065.25174317451,311.927127654876,614.3261339472537,22988.311491035303,49210.035412565136,17,0.49345509825200223
2025-06-29 00:00:00+00:00,1,1,0,5367389312,637345,13.241568525632225,420388.0,4818,0.0039246580410525,0.0412126444280147,93.25617218017578,261.0,440158.0,4909.0,647464.0,93.25787353515624,0.0405796915292739,16.341687440872192,346311.0,4843.0,645882.0,93.28739166259766,0.0426405034959316,12.419854839642843,407515.71428571426,5030.142857142857,639209.2857142857,93.27049582345145,0.044169085898569604,14.125091717356728,366475.9,4922.866666666667,638032.7666666667,93.37011744181315,0.0464758461962143,13.859028268753043,21.39031102101867,-4.491568936609125,-0.5162089613875653,-1.853738032185781,-1.3217584636202928,-1.562866815761188,-3.3485980484567524,1.5597775017195392,-0.033465918454222976,-0.0018243553235319787,0.11287622641744995,0.10740167019798155,87.23552604274745,0.6595914934745021,0.0075594731903863835,3.149837061776646e-05,-0.005040849958148681,-0.008798986653463039,0.9989330460205988,1.1119850289902125,0.9503664701895713,43619.74381018253,39360.12374730847,303.17250194246543,609.0674462019725,23314.011901068254,49190.93572354199,17,0.4712912223428013
2025-06-30 00:00:00+00:00,1,0,0,5367389312,642753,13.536102414131165,428104.0,5205,0.0039734151481911,0.0451550409197807,93.24724578857422,258.0,420388.0,4818.0,637345.0,93.25617218017578,0.0412126444280147,13.241568525632225,334217.0,4950.0,641727.0,93.28623962402344,0.0445466041564941,13.155386288960775,420928.14285714284,5066.571428571428,639355.8571428572,93.26492527553013,0.04425600543618197,14.179479735238212,367935.76666666666,4924.2,637596.4666666667,93.36198425292969,0.046364189063509254,13.904106572831887,28.091629091279025,1.8354472534896304,5.151515151515151,8.032378580323796,0.159881070922685,0.8485200323215869,1.3658431990666298,9.565987687715861,-0.04180020076527402,-0.009571904350003102,0.11240516176799452,0.11096802961774706,82.23280829811756,0.6660464190032267,0.00809796594031309,3.1618650597706556e-05,-0.005282810756130999,-0.008756368974425882,0.9989604015148542,1.1440261616057699,0.9545299147917908,44015.219827045104,40829.10705289514,294.8095772073481,609.6592830256212,23479.88804427108,49085.462994262234,17,0.47994152413922997
