timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ratings_like_ratio,visits_visits_gained,ccu_playing,session_session_length,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2021-06-26 00:00:00+00:00,1,1,0,1214576306,0.2256177812814712,90.54351043701172,437449,9197,0.0,0.0,0.0,0.0,0.0,8774.0,375496.0,90.54019165039062,0.2068991661071777,0.0,0.0,9024.0,412362.0,90.51573181152344,0.237055093050003,0.0,0.0,9334.142857142857,397952.5714285714,90.5318538120815,0.2368432240826743,0.0,0.0,7963.933333333333,346726.1666666667,90.48173802693685,0.2220666150252024,0.0,0.0,0.0,1.9171099290780091,4.821062229313888,6.0837322546694494,16.4989773526216,-4.8247483829083055,9.047216345278496,0.030689279015194693,0.0036655396466356294,0.0,0.0,0.0,0.0,0.021024117041947652,0.0,0.004002979823525082,0.004337303153135983,1.0005538773484846,0.0,1.0665413351565471,0.0,0.0,749.863522381068,951.284537488355,44850.01717469774,45365.709838044444,0,0.0
2021-06-27 00:00:00+00:00,1,1,0,1214576306,0.2357704639434814,90.54851531982422,465426,9736,0.0,0.0,0.0,0.0,0.0,9197.0,437449.0,90.54351043701172,0.2256177812814712,0.0,0.0,9853.0,467261.0,90.51776885986328,0.2583262026309967,0.0,0.0,9317.42857142857,397690.4285714286,90.53624616350449,0.23362097569874352,0.0,0.0,8078.966666666666,352857.13333333336,90.48611882527669,0.22441559036572772,0.0,0.0,0.0,-1.1874555972800183,5.860606719582462,-0.3927141362108144,6.395488388360704,-8.73149469848199,4.499947922696812,0.03396731972982181,0.005527599701338204,0.0,0.0,0.0,0.0,0.02091842544588088,0.0,0.0037760053362256634,0.004322285381652938,1.0005539782110071,0.0,1.0410193664264318,0.0,0.0,751.1786818646087,949.9137704362605,51355.07963816345,48562.268922977295,0,0.0
2021-06-28 00:00:00+00:00,1,0,0,1214576306,0.2400107979774475,90.55675506591795,419184,10052,0.0,0.0,0.0,0.0,0.0,9736.0,465426.0,90.54851531982422,0.2357704639434814,0.0,0.0,9543.0,377054.0,90.52562713623048,0.2504974901676178,0.0,0.0,9390.142857142857,403709.0,90.54069301060268,0.23212287681443347,0.0,0.0,8164.8,355046.4666666667,90.49050827026367,0.22620605975389477,0.0,0.0,0.0,5.3337524887351995,3.2456861133935977,11.173465869610189,-9.935414007812193,-4.186346211753744,1.7985009500522509,0.03438576530447879,0.009099813580193405,0.0,0.0,0.0,0.0,0.023979865691759007,0.0,0.004456383841375578,0.004356988518603658,1.0005545856830544,0.0,1.026156757546531,0.0,0.0,701.1770010583094,1008.1944393748021,48380.17082798907,50050.16942252469,0,0.0
2021-06-29 00:00:00+00:00,1,0,0,1214576306,0.2381021380424499,90.56097412109376,411423,10022,0.0,0.0,0.0,0.0,0.0,10052.0,419184.0,90.55675506591795,0.2400107979774475,0.0,0.0,9695.0,379854.0,90.52974700927734,0.2501332461833954,0.0,0.0,9436.857142857143,408218.85714285716,90.54515402657645,0.2304041470800127,0.0,0.0,8230.8,356628.56666666665,90.49487177530925,0.22726362595955527,0.0,0.0,0.0,3.3728726147498778,-0.2984480700358172,8.310824685273822,-1.8514542539791567,-4.809879663946948,-0.7952391938536696,0.03449375796136245,0.00465901762132237,0.0,0.0,0.0,0.0,0.024359298436649295,0.0,0.005065645490374705,0.00439478414872913,1.0005556364717776,0.0,1.013818846316464,0.0,0.0,669.843839436257,1063.187413329434,45385.57701897601,51081.18471993762,0,0.0
2021-06-30 00:00:00+00:00,1,0,0,1214576306,0.2532229125499725,90.5643539428711,460710,10666,0.0,0.0,0.0,0.0,0.0,10022.0,411423.0,90.56097412109376,0.2381021380424499,0.0,0.0,8972.0,369362.0,90.53065490722656,0.2305576205253601,0.0,0.0,9678.857142857143,421268.5714285714,90.54996817452567,0.23364204594067162,0.0,0.0,8342.733333333334,361681.7,90.49920934041342,0.22919462174177166,0.0,0.0,0.0,18.880962995987517,6.425863101177409,24.731293419463828,11.97964139097718,9.83064102282376,6.350541255881881,0.03722389468967524,0.0037320952100294846,0.0,0.0,0.0,0.0,0.02315117286107777,0.0,0.005051476614822511,0.004424816297079977,1.0005608759952955,0.0,1.01940457487659,0.0,0.0,709.2010363007415,1136.895710903743,44518.17603345179,53652.39706645259,0,0.0
2021-07-01 00:00:00+00:00,1,0,0,1214576306,0.248035654425621,90.5718231201172,443674,10421,0.0,0.0,0.0,0.0,0.0,10666.0,460710.0,90.5643539428711,0.2532229125499725,0.0,0.0,9305.0,379192.0,90.53547668457033,0.2358710616827011,0.0,0.0,9838.285714285714,430480.28571428574,90.55516052246094,0.2353798449039459,0.0,0.0,8467.666666666666,366811.13333333336,90.50367126464843,0.23093051960070926,0.0,0.0,0.0,11.99355185384201,-2.2970185636602247,17.005105592944993,-3.697770831976732,5.157306138420648,-2.048494771707432,0.04014606967113199,0.008247369876701605,0.0,0.0,0.0,0.0,0.023487913450160592,0.0,0.0053228650774342036,0.004470920244499117,1.0005689189962466,0.0,1.0192669436284547,0.0,0.0,635.9883240685974,1152.9027333837578,40987.16488536265,53897.71396261463,0,0.0
2021-07-02 00:00:00+00:00,1,0,0,1214576306,0.2387260198593139,90.5779037475586,453954,10114,0.0,0.0,0.0,0.0,0.0,10421.0,443674.0,90.5718231201172,0.248035654425621,0.0,0.0,8774.0,375496.0,90.54019165039062,0.2068991661071777,0.0,0.0,10029.714285714286,441688.5714285714,90.56054796491351,0.23992653829710822,0.0,0.0,8577.866666666667,372025.9,90.50827178955078,0.23240885188182192,0.0,0.0,0.0,15.272395714611342,-2.9459744746185623,20.89449687879499,2.3170165481862792,15.382784933820993,-3.7533452954034097,0.04165232752497694,0.006713597266694293,0.0,0.0,0.0,0.0,0.022279741384057892,0.0,0.00562122889928167,0.00450995490866548,1.0005775845050304,0.0,1.0323468162009122,0.0,0.0,564.4512262482215,1146.778929281376,36916.28386707129,54526.014206037165,0,0.0
2021-07-03 00:00:00+00:00,1,1,0,1214576306,0.2406668663024902,90.58438873291016,488390,9824,0.0,0.0,0.0,0.0,0.0,10114.0,453954.0,90.5779037475586,0.2387260198593139,0.0,0.0,9197.0,437449.0,90.54351043701172,0.2256177812814712,0.0,0.0,10119.285714285714,448965.85714285716,90.56638772147042,0.2420764075858252,0.0,0.0,8670.866666666667,378192.06666666665,90.51296437581381,0.23396469354629515,0.0,0.0,0.0,6.817440469718394,-2.86731263595017,11.645014618846993,7.585790630768763,6.6701679874443975,0.8130016343924629,0.04514768170698069,0.007159566608683221,0.0,0.0,0.0,0.0,0.02011503078476057,0.0,0.0057416643415125704,0.004555096483070692,1.000590228659784,0.0,1.034670675804018,0.0,0.0,533.7270158727786,1130.2701762253253,41344.97499217574,56906.04114402499,0,0.0
2021-07-04 00:00:00+00:00,1,1,1,1214576306,0.2457218170166015,90.5903778076172,474470,9738,0.0,0.0,0.0,0.0,0.0,9824.0,488390.0,90.58438873291016,0.2406668663024902,0.0,0.0,9736.0,465426.0,90.54851531982422,0.2357704639434814,0.0,0.0,10119.57142857143,450257.85714285716,90.57236807686942,0.24349802945341378,0.0,0.0,8750.666666666666,383488.4,90.517751566569,0.23553080906470614,0.0,0.0,0.0,0.02054231717336652,-0.8754071661237761,1.9431660457301492,-2.8501812076414335,4.2207802057452115,2.1003932912633694,0.04623210843945902,0.0066115969769464655,0.0,0.0,0.0,0.0,0.02052390978584571,0.0,0.005758830479215647,0.004597970455453797,1.0006033789986515,0.0,1.0338266591124343,0.0,0.0,532.5174970039186,1117.802133293483,41972.593759503834,58255.75691345037,0,0.0
2021-07-05 00:00:00+00:00,1,0,1,1214576306,0.2543211579322815,90.59500122070312,418197,10358,0.0,0.0,0.0,0.0,0.0,9738.0,474470.0,90.5903778076172,0.2457218170166015,0.0,0.0,10052.0,419184.0,90.55675506591795,0.2400107979774475,0.0,0.0,10163.285714285714,450116.85714285716,90.5778318132673,0.24554236658981865,0.0,0.0,8838.566666666668,385099.26666666666,90.52256444295247,0.2372631544868151,0.0,0.0,0.0,3.044170314365302,6.3668104333538755,-0.2354574602084103,-11.860180833350897,5.962381724250032,3.4996245022471895,0.04223445811120108,0.005103646985271659,0.0,0.0,0.0,0.0,0.024768172014213365,0.0,0.005953380039760134,0.00463334402863103,1.0006105369490461,0.0,1.03489463891227,0.0,0.0,555.8907513823747,1137.5485039551645,39819.83199643759,58533.71259129168,0,0.0
