timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,ccu_playing,platform_platform_share,ratings_like_ratio,visits_visits_gained,daily_rpv,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-11-05 00:00:00+00:00,0,1,0,5166944221,0.0,7923,0.1148625612258911,98.45622253417967,219754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7923.0,219754.0,98.45622253417967,0.1148625612258911,0.0,0.0,7923.0,219754.0,98.45622253417967,0.1148625612258911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036053787172077995,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2023-11-06 00:00:00+00:00,0,0,0,5166944221,0.0,5360,0.1302152872085571,98.4190444946289,389437,0.0,0.0,0.0,0.0,7923.0,219754.0,98.45622253417967,0.1148625612258911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6641.5,304595.5,98.4376335144043,0.1225389242172241,0.0,0.0,6641.5,304595.5,98.4376335144043,0.1225389242172241,0.0,0.0,0.0,0.0,-32.34885775590054,0.0,77.21497674672588,0.0,13.366170681561783,0.0,-0.03776098513007531,0.0,0.0,0.0,0.0,0.013763423189313832,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1812.3146801811213,1812.3146801811213,119983.99995207695,119983.99995207695,0,0.0
2023-11-07 00:00:00+00:00,0,0,0,5166944221,0.0,12772,0.3117917478084564,98.20671081542967,789876,0.0,0.0,0.0,0.0,5360.0,389437.0,98.4190444946289,0.1302152872085571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8685.0,466355.6666666667,98.36065928141277,0.1856231987476349,0.0,0.0,8685.0,466355.6666666667,98.36065928141277,0.1856231987476349,0.0,0.0,0.0,0.0,138.28358208955223,0.0,102.82510393208656,0.0,139.4432746664226,0.0,-0.21574450380974497,0.0,0.0,0.0,0.0,0.016169606153869528,0.0,-0.12475585937501478,0.0,1.0,0.0,1.0,0.0,0.0,3764.2952859731927,3764.2952859731927,292740.7294558332,292740.7294558332,0,0.0
2023-11-08 00:00:00+00:00,0,0,0,5166944221,0.0,9433,0.2538133859634399,98.06546783447266,900303,0.0,0.0,0.0,0.0,12772.0,789876.0,98.20671081542967,0.3117917478084564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8872.0,574842.5,98.28686141967773,0.20267074555158612,0.0,0.0,8872.0,574842.5,98.28686141967773,0.20267074555158612,0.0,0.0,0.0,0.0,-26.14312558722205,0.0,13.98029564134118,0.0,-18.595220127709887,0.0,-0.14382212761658852,0.0,0.0,0.0,0.0,0.01047757202011765,0.0,-0.13845977783204522,0.0,1.0,0.0,1.0,0.0,0.0,3096.205527200458,3096.205527200458,322814.1805254741,322814.1805254741,0,0.0
2023-11-09 00:00:00+00:00,0,0,0,5166944221,0.0,10228,0.2664012610912323,98.06358337402344,903169,0.0,0.0,0.0,0.0,9433.0,900303.0,98.06546783447266,0.2538133859634399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9143.2,640507.8,98.24220581054688,0.21541684865951538,0.0,0.0,9143.2,640507.8,98.24220581054688,0.21541684865951538,0.0,0.0,0.0,0.0,8.427859641683444,0.0,0.3183372708965848,0.0,4.9595000988661875,0.0,-0.0019216350983009,0.0,0.0,0.0,0.0,0.011324556838690391,0.0,-0.11388549804687781,-0.11388549804687781,1.0,0.0,1.0,0.0,0.0,2749.111438265099,2749.111438265099,315779.04376589024,315779.04376589024,0,0.0
2023-11-10 00:00:00+00:00,0,0,1,5166944221,0.0,28663,0.5413123965263367,98.08483123779295,1205214,0.0,0.0,0.0,0.0,10228.0,903169.0,98.06358337402344,0.2664012610912323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12396.5,734625.5,98.21597671508789,0.2697327733039856,0.0,0.0,12396.5,734625.5,98.21597671508789,0.2697327733039856,0.0,0.0,0.0,0.0,180.24051622995697,0.0,33.44279974179805,0.0,103.19438215457915,0.0,0.021667435594796558,0.0,0.0,0.0,0.0,0.023782478644889086,0.0,-0.08755950927733448,-0.08755950927733448,1.0,0.0,1.0,0.0,0.0,8339.655646368139,8339.655646368139,364584.6572541143,364584.6572541143,0,0.0
2023-11-11 00:00:00+00:00,0,1,1,5166944221,0.0,47792,0.7280418276786804,98.03215789794922,4089927,0.0,0.0,0.0,0.0,28663.0,1205214.0,98.08483123779295,0.5413123965263367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17453.0,1213954.2857142857,98.18971688406808,0.3352054953575134,0.0,0.0,17453.0,1213954.2857142857,98.18971688406808,0.3352054953575134,0.0,0.0,0.0,0.0,66.73760597285698,0.0,239.3527622480323,0.0,34.495687213263125,0.0,-0.05370182033146431,0.0,0.0,0.0,0.0,0.011685291281411311,0.0,-0.07441956656319738,-0.07441956656319738,1.0,0.0,1.0,0.0,0.0,15392.711240497347,15392.711240497347,1311129.628966782,1311129.628966782,0,0.0
2023-11-12 00:00:00+00:00,0,1,0,5166944221,0.0,43221,0.6376373767852783,98.01046752929688,3764139,0.0,0.0,0.0,0.0,47792.0,4089927.0,98.03215789794922,0.7280418276786804,0.0,0.0,7923.0,219754.0,98.45622253417967,0.1148625612258911,0.0,0.0,22495.571428571428,1720295.0,98.12603759765625,0.4098876118659973,0.0,0.0,20674.0,1532727.375,98.16731071472168,0.37300948053598404,0.0,0.0,0.0,445.51306323362365,-9.56436223635755,1612.887592489784,-7.965618946255026,455.1307318764095,-12.417480350222664,-0.45274437045159655,-0.02212576884711437,0.0,0.0,0.0,0.0,0.011482304058828843,0.0,-0.055552618844169274,-0.06455049060639302,0.9995795635353059,0.0,1.0988664719111763,0.0,0.0,16914.08733233083,16914.08733233083,1512088.3024612907,1512088.3024612907,0,0.0
2023-11-13 00:00:00+00:00,0,0,0,5166944221,0.0,23954,0.5753042101860046,97.99708557128906,2300215,0.0,0.0,0.0,0.0,43221.0,3764139.0,98.01046752929688,0.6376373767852783,0.0,0.0,5360.0,389437.0,98.4190444946289,0.1302152872085571,0.0,0.0,25151.85714285714,1993263.2857142857,98.06575775146484,0.4734717437199184,0.0,0.0,21038.444444444445,1618003.7777777778,98.14839680989583,0.39548667271931964,0.0,0.0,0.0,346.9029850746269,-44.57786724046181,490.6513762174627,-38.89133743466966,341.81003822122545,-9.77564504037286,-0.4287370655817191,-0.013653600829743873,0.0,0.0,0.0,0.0,0.010413804616609918,0.0,-0.027510779244556707,-0.056533686319983505,0.999158019273702,0.0,1.1971876080283126,0.0,0.0,15859.411536301648,15859.411536301648,1437378.9475888724,1437378.9475888724,0,0.0
2023-11-14 00:00:00+00:00,0,0,0,5166944221,0.0,21450,0.5487384796142578,97.97612762451172,2009511,0.0,0.0,0.0,0.0,23954.0,2300215.0,97.99708557128906,0.5753042101860046,0.0,0.0,12772.0,789876.0,98.20671081542967,0.3117917478084564,0.0,0.0,26391.571428571428,2167496.8571428573,98.03281729561942,0.5073212768350329,0.0,0.0,21079.6,1657154.5,98.13116989135742,0.4108118534088135,0.0,0.0,0.0,67.9455057939242,-10.453368957167907,154.40841347249443,-12.638122958071307,75.99519020989783,-4.617684018539991,-0.23479372132858556,-0.02138629598540387,0.0,0.0,0.0,0.0,0.010674233346205446,0.0,-0.01697785513741264,-0.050511909253673756,0.9989977435727416,0.0,1.2349236581793064,0.0,0.0,14952.962970595494,14952.962970595494,1360817.4024917893,1360817.4024917893,0,0.0
