timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,session_session_length,daily_rpv,sort_sort_position,visits_visits_gained,ratings_like_ratio,daily_Estimated Revenue,platform_platform_share,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-08 00:00:00+00:00,0,0,0,6761020312,3838,47.73676509857178,0.0574454034118918,128,250397,94.85472869873048,701990,0.035456359386444,1035164.0,4798.0,503423.0,94.8302764892578,0.0403505228459835,91.0843267855437,459438.0,7397.0,735473.0,94.48404693603516,0.0589975081384182,24.907634973526,938144.4285714285,5836.285714285715,448531.0,94.65729413713727,0.04674022644758221,42.52220760190552,781771.1818181818,8492.09090909091,631224.0909090909,94.40246165882458,0.06303597952831873,34.825104880358644,52.7931951645271,-32.18562469328532,-48.11410031093687,-20.008336807002912,-65.95429064017307,-50.26111242434295,-39.90193737800358,-12.129120304637297,0.39232206358208455,0.02578523481944206,0.5022224682548387,0.5022224682548387,182.8575149778588,2.8034968330417973,0.015327598463246512,6.800196170402723e-05,0.06833566938128087,0.12730421586470103,1.0026994261996438,1.2000243170764702,0.7414848916020144,392623.0525432296,392623.0525432296,4727.525726097013,4727.525726097013,359147.3853181879,359147.3853181879,3,0.5051130836225902
2025-09-09 00:00:00+00:00,0,0,0,6761020312,2561,90.28338100599206,0.0474498371428946,147,204807,94.84951782226562,589054,0.0246728155761957,701990.0,3838.0,250397.0,94.85472869873048,0.035456359386444,47.73676509857178,635533.0,5632.0,460296.0,94.48675537109376,0.0478306971490383,26.33398095766703,931504.5714285715,5397.571428571428,412032.5714285714,94.70911734444755,0.04343195765146184,51.657836180237666,765711.4166666666,7997.833333333333,595689.3333333334,94.43971633911133,0.05983904919897514,39.4466278908281,-7.31338891922213,-16.087978461231643,-54.52769886363637,-33.2725377800938,-55.50537045727098,-18.207087145612768,-48.416358015196145,-30.41356754289659,0.38392941925788904,-0.0054935336765371545,0.4942627411800746,0.4942627411800746,229.91959406713505,2.8761278856294674,0.012504394359595328,0.00015326816851735756,0.06456838335310015,0.11512078772058366,1.002852624041869,1.2165217223528466,0.7258129638230565,378462.62375454494,378462.62375454494,4821.743815700128,4821.743815700128,363886.5146863869,363886.5146863869,3,0.423850599524525
2025-09-10 00:00:00+00:00,0,0,0,6761020312,2595,60.24975741993297,0.0421890434816413,164,192286,94.85965728759766,533469,0.0245399065315723,589054.0,2561.0,204807.0,94.84951782226562,0.0246728155761957,90.28338100599206,901674.0,6153.0,442052.0,94.5069351196289,0.054845605045557,23.374821821848553,878903.8571428572,4889.285714285715,376351.71428571426,94.75950622558594,0.039102572149464034,56.92568412282115,747846.6153846154,7582.2307692307695,564658.3076923077,94.47201948899489,0.057123730532251844,41.04686862383616,-40.835712241896736,-9.436316534647082,-57.82545099951244,1.327606403748538,-56.50149756137287,-6.113560571660148,-55.256384698120385,-0.5386861674256171,0.37322358144644685,0.010690054693829332,0.4921208624604004,0.4921208624604004,205.49653312788905,2.774337318695492,0.013495452110647106,0.00011293935445279579,0.05181448800223409,0.10429625458769945,1.0030430887171258,1.1752461521683017,0.6845241335802967,368030.92135116825,368030.92135116825,4853.577068407832,4853.577068407832,365919.3423694136,365919.3423694136,3,0.3838547153193914
2025-09-11 00:00:00+00:00,0,0,0,6761020312,2273,39.447101191470495,0.0375562479869889,182,161115,94.87116241455078,481257,0.0219614449888467,533469.0,2595.0,192286.0,94.85965728759766,0.0245399065315723,60.24975741993297,934101.0,6039.0,404813.0,94.56546020507812,0.0497472658753395,26.51417016983032,814211.8571428572,4351.285714285715,341537.71428571426,94.80317796979632,0.03513316916567934,58.77324569734118,728804.5,7203.0,535833.7857142857,94.50052969796317,0.054612138707722906,40.93259952152433,-48.47912591893168,-9.78726036564449,-62.36131809902301,-12.408477842003851,-60.20014179386531,-16.21074857243897,-55.853965836274575,-10.507218270812203,0.32327047191405,0.01212857739749662,0.49491956875110193,0.49491956875110193,211.63456464379948,2.9870217731324016,0.01410784776186102,8.196663991345702e-05,0.036056791033066214,0.0948410872574673,1.0032026092636777,1.1171882955481987,0.6433216130521368,360699.6088438625,360699.6088438625,4874.273373855525,4874.273373855525,367735.15131685126,367735.15131685126,3,0.34628585490527913
2025-09-12 00:00:00+00:00,0,0,0,6761020312,2502,44.89394812150435,0.0335341806223888,204,194461,94.91002655029295,435546,0.0196570828557014,481257.0,2273.0,161115.0,94.87116241455078,0.0219614449888467,39.447101191470495,968781.0,7082.0,472995.0,94.62864685058594,0.0496219918131828,38.48927931352095,738035.4285714285,3697.0,301747.14285714284,94.84337506975446,0.030852467886039146,59.68819838419596,709253.9333333333,6889.6,513075.6,94.52782948811848,0.05228180165092147,41.196689428189664,-55.04185156397576,-9.498251454004825,-64.6709968935329,10.074791025077001,-58.88730324844871,20.69701765819445,-60.38634859780213,-10.492761903033188,0.2973514988027892,0.040965172928264515,0.4449144559059788,0.5015563657073333,174.00958849380743,2.239748639837089,0.012866266931328486,0.00010307486475972594,0.022571836199082134,0.08729580470493947,1.0033381236334813,1.0405799585810243,0.5901186820614353,333159.1585525034,355730.82516629796,3452.6921714466866,4851.267430859104,378522.02564300614,365156.0520863062,3,0.3133947536567254
2025-09-13 00:00:00+00:00,0,1,0,6761020312,2895,30.074820186780848,0.0291535418101183,228,220682,94.93529510498048,385502,0.0190225150436162,435546.0,2502.0,194461.0,94.91002655029295,0.0196570828557014,44.89394812150435,1389768.0,7312.0,605741.0,94.72825622558594,0.0493291430175304,44.12210906635631,594568.8571428572,3066.0,246738.7142857143,94.87295205252511,0.0265229496040514,57.681442829970884,689019.4375,6639.9375,494801.0,94.55329608917236,0.05020309623796489,40.50157260060161,-72.26141341576435,-11.489945952895908,-60.40754923413567,15.707434052757785,-63.56825772070902,13.483937653308375,-61.43757243693438,-3.228189130317205,0.21856084725291325,0.02662369362433914,0.46088564140708627,0.5124252117991336,133.1153314917127,1.746858616205145,0.01311836435067495,7.80144906441217e-05,0.015974862234939064,0.08087887483485053,1.0033806961425362,0.8629202962693736,0.5283130243268552,318007.04336132575,353070.9311946574,2652.9234889950267,4791.984049343932,281515.81268108997,360268.03304317745,3,0.2773858658423564
2025-09-14 00:00:00+00:00,0,1,0,6761020312,2297,32.32121210512908,0.0236988346838485,265,237192,94.96467590332033,319187,0.0205863937735557,385502.0,2895.0,220682.0,94.93529510498048,0.0190225150436162,30.074820186780848,1035164.0,4798.0,503423.0,94.8302764892578,0.0403505228459835,91.0843267855437,492286.4285714286,2708.714285714286,208705.7142857143,94.89215196881976,0.02369950259370457,49.28671216134023,667264.5882352941,6384.470588235294,479647.5294117647,94.5774949017693,0.04846093726947024,40.020374924397345,-69.16556217179112,-17.20224538394094,-52.12588578574406,-20.656303972366153,-52.884155074360926,7.4813532594411924,-48.98109783574991,8.22119854474408,0.14172627038344654,0.03094823511882172,0.438876028154917,0.5296715890156262,138.89773716275022,1.3456847377452117,0.009684096916856738,0.00010126073694853528,0.019705908639095177,0.07546533322801638,1.0033269761202417,0.7377679518006074,0.48904342196111317,306287.3166821859,353431.0947444457,2031.2103412865583,4757.876996592691,179536.29460859927,354379.2602008683,3,0.22966926853978506
2025-09-15 00:00:00+00:00,0,0,0,6761020312,1777,29.593132575352985,0.0201245569449034,295,128302,94.97981262207033,274712,0.0155829256400465,319187.0,2297.0,237192.0,94.96467590332033,0.0205863937735557,32.32121210512908,701990.0,3838.0,250397.0,94.85472869873048,0.035456359386444,47.73676509857178,431246.71428571426,2414.285714285714,191263.57142857142,94.91002110072544,0.020860440629933502,46.69476465802325,645456.1111111111,6128.5,460128.3333333333,94.59984588623047,0.04663438106783559,39.44108368278378,-60.866679012521544,-13.933838157569078,-53.69984366857739,-22.638223770134957,-48.76056821767034,-45.90795642348815,-56.05040700821555,-24.304733449412673,0.131868937959978,0.015939314914747982,0.4687873549793949,0.550220448482174,154.50618672665917,2.1411190697021896,0.013850026889472577,0.00010772381567436919,0.023751940046046038,0.07060795991659286,1.0032788131057635,0.6681270916210721,0.44731891261919743,320976.62589610537,355143.1509311155,1974.8799546212529,4741.8518627468,154265.21847700566,353631.60124011413,3,0.1976675243637787
2025-09-16 00:00:00+00:00,0,0,0,6761020312,986,48.323685299266465,0.0169859224907249,352,98959,94.98622131347656,233838,0.0073751043528318,274712.0,1777.0,128302.0,94.97981262207033,0.0155829256400465,29.593132575352985,589054.0,2561.0,204807.0,94.84951782226562,0.0246728155761957,90.28338100599206,380501.5714285714,2189.285714285714,176142.42857142858,94.92955017089844,0.018389339026595803,40.70052241420531,623792.0,5857.8421052631575,441119.4210526316,94.62018143503289,0.04456810334599328,39.90858903101971,-60.30279057607621,-14.878854946271003,-61.49941429129247,-44.51322453573439,-51.68182728129409,-22.8702592321242,-70.10837968591112,-52.6718889431228,0.1441267118164058,0.0067474247730237025,0.5227319215765114,0.5736247468608264,236.91793313069908,2.3629547291835085,0.009963621665319321,0.00020665366042134316,0.023272923060825408,0.06611743056983464,1.0032695851051392,0.6099814865028269,0.412612107000264,342913.7460879506,357822.5280938086,2089.2597037922587,4756.873112352016,159119.3905394748,353515.5277817552,3,0.16825686013780716
2025-09-17 00:00:00+00:00,0,0,0,6761020312,1166,48.60106595357259,0.0152686871636865,379,84690,94.98454284667967,211483,0.0138149308040738,233838.0,986.0,98959.0,94.98622131347656,0.0073751043528318,48.323685299266465,533469.0,2595.0,192286.0,94.85965728759766,0.0245399065315723,60.24975741993297,334503.5714285714,1985.142857142857,160771.57142857142,94.94739096505302,0.016857199636953157,39.036423633296685,603176.55,5623.25,423297.95,94.63839950561524,0.043030444718897304,40.343212877147344,-60.35702168260948,-9.560037290773959,-55.06743737957611,18.25557809330629,-55.95623186295414,-14.41910286078073,-43.70422403076423,87.31844517927827,0.13165297308990187,-0.0017670634473887503,0.5839780880373848,0.5972961769402896,181.21936589545845,2.497113034442857,0.013767696685598234,0.00022980965914004176,0.019180297851567416,0.06187724636909789,1.003264969199098,0.5545699205789273,0.3917505326072107,354301.67507375125,360275.0473350334,2081.132131929508,4747.375262350655,162191.3860415943,353196.526959809,3,0.15217144156434742
2025-09-18 00:00:00+00:00,0,0,0,6761020312,1183,318.3874450683594,0.0143605655553094,401,71725,94.97545623779295,200376,0.0382222197949886,211483.0,1166.0,84690.0,94.98454284667967,0.0138149308040738,48.60106595357259,481257.0,2273.0,161115.0,94.87116241455078,0.0219614449888467,39.447101191470495,294377.71428571426,1829.4285714285713,148001.57142857142,94.96229008265904,0.019180167466402,78.88504418713796,583995.5714285715,5411.809523809524,406556.38095238095,94.65444982619513,0.0428014816272826,53.58341441006221,-58.364034185476775,-5.251958786285426,-47.95424549054113,1.4579759862778818,-55.48210905254012,-15.308773172747669,74.04237204974476,176.67326269717893,0.10993206005682765,-0.009566407980066138,0.6429933427319033,0.6198448029030733,169.23648648648648,2.7936313191869058,0.016493321807991523,0.0015889420695407127,0.01129749843051667,0.057816800204190805,1.0032522534020234,0.5040752510598783,0.44811924113804835,356407.8571252926,361986.6198684106,2017.849144591755,4727.530207402673,165072.0113561666,352698.56838573597,3,0.1441794601688915
2025-09-19 00:00:00+00:00,0,0,0,6761020312,1498,26.49327802658081,0.010835798013527,435,101168,94.96653747558594,152539,0.0128964334726333,200376.0,1183.0,71725.0,94.97545623779295,0.0382222197949886,318.3874450683594,435546.0,2502.0,194461.0,94.91002655029295,0.0196570828557014,44.89394812150435,253948.14285714287,1686.0,134674.0,94.97036307198661,0.018214360411677986,76.2563770307203,564383.9090909091,5233.909090909091,392675.0909090909,94.66863562844016,0.041442161256616726,52.35204457444942,-64.97752246605411,-23.873617598914045,-40.12789768185452,26.627218934911244,-47.975172399607125,41.04984315092366,-34.39294341228878,-66.2593288882605,0.059541575686994364,-0.00939059685555188,0.7058484280960395,0.6467985400322785,101.76050700466978,1.5077642360802221,0.01480690725419842,0.00017368085765425993,0.004286357334688159,0.05397612250234972,1.0031871954374698,0.4499563838844983,0.4395128019239067,350095.0222949763,365042.6884177102,1694.0499379615999,4688.448183812462,155140.9370335516,350302.48706727044,3,0.10975860719199175
2025-09-20 00:00:00+00:00,0,1,0,6761020312,1749,17.7823326587677,0.0103341627784656,470,139089,94.9707260131836,146555,0.0105981426313519,152539.0,1498.0,101168.0,94.96653747558594,0.0128964334726333,26.49327802658081,385502.0,2895.0,220682.0,94.93529510498048,0.0190225150436162,30.074820186780848,219812.85714285713,1522.2857142857142,123017.85714285714,94.97542463030133,0.01701087863849737,74.50030738386128,546217.4347826086,5082.391304347826,381649.60869565216,94.68176999299422,0.04010111696856174,50.84901362159369,-61.98333601382093,-3.922931184811751,-39.58549222797928,16.755674232309747,-36.97311062977497,37.48319626759449,-44.286322775659734,-17.821135170110846,0.037321112410237944,0.0044105405008876275,0.6115916296974883,0.6721443369786809,83.74571428571429,1.0536702854267022,0.012574591990797326,0.0001213347297877105,-0.0006844656808004561,0.050512698328070336,1.003101490786757,0.40242739089853724,0.4241996214677379,249034.51991791715,367136.9555481524,1061.0682467098109,4637.931746519724,108634.54850335392,346309.0105883813,3,0.10545285256244208
2025-09-21 00:00:00+00:00,0,1,0,6761020312,1413,18.44406485557556,0.0,493,48857,94.97997283935548,0,0.0095971031114459,146555.0,1749.0,139089.0,94.9707260131836,0.0105981426313519,17.7823326587677,319187.0,2297.0,237192.0,94.96467590332033,0.0205863937735557,32.32121210512908,174214.7142857143,1396.0,96112.85714285714,94.97760990687779,0.015440979972481686,72.51785777678221,523458.375,4929.5,367783.25,94.6941951115926,0.03883011639118191,49.4988074230096,-100.0,-100.0,-38.48498040922943,-19.21097770154374,-79.40191912037506,-64.8735701601133,-53.38132935272091,-9.445424115586809,0.01610802742140205,0.009736501509527429,0.5891710774328694,0.7182603969369576,0.0,0.0,0.028920545253592042,18.44406485557556,-0.0017326899937214796,0.04743320299231469,1.0029929479304533,0.3328148380197648,0.39765474347092716,196341.59822369085,375979.42020747485,800.2366579901327,4597.411625270671,65451.56658221421,345442.04677501076,3,0.0
