timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,visits_visits_gained,session_session_length,ccu_playing,platform_platform_share,daily_Estimated Revenue,ratings_like_ratio,daily_rpv,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2020-10-21 00:00:00+00:00,0,0,0,1359546589,0.0,17162,0.0,630,0.0256383959203958,0.0,80.62161254882812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0,17162.0,80.62161254882812,0.0256383959203958,0.0,0.0,630.0,17162.0,80.62161254882812,0.0256383959203958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03670686942842161,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2020-10-22 00:00:00+00:00,0,0,0,1359546589,0.0,47364,0.0,838,0.0343944318592548,0.0,80.65186309814453,0.0,0.0,630.0,17162.0,80.62161254882812,0.0256383959203958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,734.0,32263.0,80.63673782348633,0.030016413889825302,0.0,0.0,734.0,32263.0,80.63673782348633,0.030016413889825302,0.0,0.0,0.0,0.0,33.01587301587301,0.0,175.98182030066428,0.0,34.152042764475055,0.0,0.03752163763541816,0.0,0.0,0.0,0.0,0.01769238889475351,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,147.07821048680188,147.07821048680188,21356.03900539611,21356.03900539611,0,0.0
2020-10-23 00:00:00+00:00,0,0,0,1359546589,0.0,54565,0.0,773,0.0286423489451408,0.0,80.63748931884766,0.0,0.0,838.0,47364.0,80.65186309814453,0.0343944318592548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,39697.0,80.63698832194011,0.029558392241597134,0.0,0.0,747.0,39697.0,80.63698832194011,0.029558392241597134,0.0,0.0,0.0,0.0,-7.756563245823389,0.0,15.203530107254458,0.0,-16.723878265098424,0.0,-0.01782200527641331,0.0,0.0,0.0,0.0,0.014166330682109738,0.0,0.007938385009775369,0.0,1.0,0.0,1.0,0.0,0.0,106.40958603434186,106.40958603434186,19845.232903647164,19845.232903647164,0,0.0
2020-10-24 00:00:00+00:00,0,1,0,1359546589,0.0,54824,0.0,884,0.027590399608016,0.0,80.68379211425781,0.0,0.0,773.0,54565.0,80.63748931884766,0.0286423489451408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.25,43478.75,80.64868927001953,0.02906639408320185,0.0,0.0,781.25,43478.75,80.64868927001953,0.02906639408320185,0.0,0.0,0.0,0.0,14.359637774902968,0.0,0.4746632456702926,0.0,-3.672706240467982,0.0,0.057420928902018886,0.0,0.0,0.0,0.0,0.01612403100775194,0.0,0.017216491699211568,0.0,1.0,0.0,1.0,0.0,0.0,110.63867617911318,110.63867617911318,17881.891536318708,17881.891536318708,0,0.0
2020-10-25 00:00:00+00:00,0,1,0,1359546589,0.0,72467,0.0,1481,0.0455654039978981,0.0,80.67577362060547,0.0,0.0,884.0,54824.0,80.68379211425781,0.027590399608016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921.2,49276.4,80.65410614013672,0.0323661960661411,0.0,0.0,921.2,49276.4,80.65410614013672,0.0323661960661411,0.0,0.0,0.0,0.0,67.53393665158372,0.0,32.18116153509412,0.0,65.14948911671333,0.0,-0.009938171523948824,0.0,0.0,0.0,0.0,0.020436606502180273,0.0,0.014025115966789917,0.014025115966789917,1.0,0.0,1.0,0.0,0.0,327.27771082064237,327.27771082064237,20196.169470966517,20196.169470966517,0,0.0
2020-10-26 00:00:00+00:00,0,0,0,1359546589,0.0,59754,0.0,833,0.0329218171536922,0.0,80.67735290527344,0.0,0.0,1481.0,72467.0,80.67577362060547,0.0455654039978981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.5,51022.666666666664,80.65798060099284,0.03245879958073295,0.0,0.0,906.5,51022.666666666664,80.65798060099284,0.03245879958073295,0.0,0.0,0.0,0.0,-43.7542201215395,0.0,-17.543157575172152,0.0,-27.74821626686146,0.0,0.0019575699086615828,0.0,0.0,0.0,0.0,0.013940256045519203,0.0,0.011335318429133903,0.011335318429133903,1.0,0.0,1.0,0.0,0.0,294.93236512800695,294.93236512800695,18563.53664220982,18563.53664220982,0,0.0
2020-10-27 00:00:00+00:00,0,0,0,1359546589,0.0,48812,0.0,679,0.0268594212830066,0.0,80.68449401855469,0.0,0.0,833.0,59754.0,80.67735290527344,0.0329218171536922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,50706.857142857145,80.6617682320731,0.03165888839534347,0.0,0.0,874.0,50706.857142857145,80.6617682320731,0.03165888839534347,0.0,0.0,0.0,0.0,-18.487394957983195,0.0,-18.31174482043043,0.0,-18.414523847161636,0.0,0.008851447183233496,0.0,0.0,0.0,0.0,0.01391022883248315,0.0,0.009925297328409329,0.009925297328409329,1.0,0.0,1.0,0.0,0.0,282.6328596135512,282.6328596135512,16966.699545762884,16966.699545762884,0,0.0
2020-10-28 00:00:00+00:00,0,0,0,1359546589,0.0,41571,0.0,546,0.0179016217589378,0.0,80.70992279052734,0.0,0.0,679.0,48812.0,80.68449401855469,0.0268594212830066,0.0,0.0,630.0,17162.0,80.62161254882812,0.0256383959203958,0.0,0.0,862.0,54193.857142857145,80.67438398088727,0.030553634943706616,0.0,0.0,833.0,49564.875,80.66778755187988,0.029939230065792764,0.0,0.0,0.0,-13.33333333333333,-19.58762886597938,142.2270131686284,-14.834466934360401,-30.176514105951757,-33.35067956112745,0.10953668490039092,0.031516305929613075,0.0,0.0,0.0,0.0,0.013133840084672376,0.0,0.009348188127790218,0.010629744756791694,1.00008177277706,0.0,1.0205217327420801,0.0,0.0,286.21270811358863,286.21270811358863,16036.76250224999,16036.76250224999,0,0.0
2020-10-29 00:00:00+00:00,0,0,0,1359546589,0.0,48239,0.0,634,0.0219508949667215,0.0,80.72509765625,0.0,0.0,546.0,41571.0,80.70992279052734,0.0179016217589378,0.0,0.0,838.0,47364.0,80.65186309814453,0.0343944318592548,0.0,0.0,832.8571428571429,54318.857142857145,80.68484606061664,0.028775986816201856,0.0,0.0,810.8888888888889,49417.555555555555,80.67415534125433,0.029051637277007065,0.0,0.0,0.0,-24.343675417661093,16.117216117216127,1.8473946457225,16.040027904067735,-36.17892844822501,22.619588673646305,0.09080330607658116,0.01880173490196313,0.0,0.0,0.0,0.0,0.013142620232172471,0.0,0.011564527239122274,0.011261494954426283,1.0001325172766555,0.0,0.9905117065115165,0.0,0.0,275.8226080492879,275.8226080492879,15007.526770849945,15007.526770849945,0,0.0
2020-10-30 00:00:00+00:00,0,0,0,1359546589,0.0,47868,0.0,626,0.0211167447268962,0.0,80.7100830078125,0.0,0.0,634.0,48239.0,80.72509765625,0.0219508949667215,0.0,0.0,773.0,54565.0,80.63748931884766,0.0286423489451408,0.0,0.0,811.8571428571429,53362.142857142855,80.69521658761161,0.027700900499309768,0.0,0.0,792.4,49262.6,80.67774810791016,0.02825814802199598,0.0,0.0,0.0,-19.016817593790424,-1.2618296529968487,-12.273435352332084,-0.7690872530525139,-26.274396114154342,-3.800073942724924,0.09002473859001103,-0.01859972780886565,0.0,0.0,0.0,0.0,0.013077356953351856,0.0,0.007503237043109127,0.010149869051848384,1.0002165216569765,0.0,0.9802801116954849,0.0,0.0,266.5396364103804,266.5396364103804,14157.714380820404,14157.714380820404,0,0.0
