timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,sort_sort_position,daily_rpv,ccu_playing,session_session_length,daily_Estimated Revenue,platform_platform_share,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-06-11 00:00:00+00:00,1,0,0,7204130482,86.54761505126953,0.0,0.0019807194210405,794,12.952854752540588,116768.0,0.0084125725552439,131250,103194.0,623.0,111169.0,86.537841796875,0.0064122872427105,14.402016480763754,118266.0,639.0,128349.0,86.55972290039062,0.0071607865393161,12.744993726412456,124082.71428571429,698.8571428571429,133954.57142857142,86.54092407226562,0.006986835439290258,13.402534973053704,182310.5,936.5333333333333,190807.93333333332,86.585693359375,0.010395979338015058,13.145167777273391,-1.2666362268107467,13.153865534817921,24.25665101721439,27.4478330658106,2.260243554682928,18.063488922271496,17.481124581146258,31.194568128670895,-0.013987855685526629,0.011293619290242418,0.14611667634894862,0.4481578051473266,146.87798742138364,0.8896541740634357,0.006049477718265004,0.00011092717033237065,-0.0016915457589275523,-0.002993370455019048,0.9994829482172816,0.6806120014245712,0.6720709239716784,18905.78626705958,81703.8735353117,98.38967157451188,434.52056285086474,20544.352937212218,82596.0401697289,8,0.03662315951906384
2025-06-12 00:00:00+00:00,1,0,0,7204130482,86.53541564941406,0.0,0.0027443295422735,1080,13.47591205265211,162194.0,0.0106768421828746,178913,116768.0,794.0,131250.0,86.54761505126953,0.0084125725552439,12.952854752540588,113112.0,666.0,118337.0,86.55694580078125,0.007301278412342,13.35059936841329,131094.42857142858,758.0,142608.2857142857,86.53784833635602,0.0074690588350806286,13.420436785087821,177428.53333333333,910.7666666666667,186463.73333333334,86.5829449971517,0.00992113080186142,13.14696605199777,43.39238984369474,38.902781583995605,62.16216216216217,36.02015113350126,51.1893997650777,36.314666666666675,46.23250313022693,26.915305785021594,-0.02487397304514749,-0.014095595642049652,0.15798627425567405,0.4407103201457698,150.04070305272896,0.9065472796986261,0.006036419732385392,8.308463301983483e-05,7.084437782056345e-06,-0.0030958589377735185,0.9994791507635001,0.7388576465609548,0.7528434998235555,20825.931228124962,78194.58572832771,142.92140312962266,399.83571482619845,23203.673729214126,79522.38448210334,8,0.05087058727592356
2025-06-13 00:00:00+00:00,1,0,0,7204130482,86.5423812866211,0.0,0.0029600932030485,1061,13.58156967163086,175508.0,0.0092849060893058,191900,162194.0,1080.0,178913.0,86.53541564941406,0.0106768421828746,13.47591205265211,128905.0,815.0,140770.0,86.54937744140625,0.00756929628551,13.623340845108032,137752.0,793.1428571428571,149912.57142857142,86.53684888567243,0.0077141459499086,13.414469474591083,172782.53333333333,881.3,182335.3,86.58067474365234,0.009546452217424844,13.153074305529758,36.15298087739032,8.208688360851824,30.184049079754605,-1.7592592592592604,36.32165944448391,7.258835299838462,22.665380493560725,-13.036964204654378,-0.008083425891647344,0.00804946408907714,0.17707053871421827,0.42689884117447274,165.2617702448211,0.9145757447850714,0.00552889250186294,7.738389297204622e-05,0.002139772687642744,-0.0031676024032765253,0.9994938147789946,0.7972565128110943,0.8080641660603725,23883.084543339424,73760.6632551897,169.25345127719928,350.5204160515731,26864.794066698385,75702.00176014524,8,0.05504639525273926
2025-06-14 00:00:00+00:00,1,1,0,7204130482,86.53362274169922,0.0,0.0029790830390496,1000,13.473702788352966,177255.0,0.0078433994203805,196238,175508.0,1061.0,191900.0,86.5423812866211,0.0092849060893058,13.58156967163086,152158.0,780.0,168839.0,86.52740478515625,0.0073862425051629,12.90450088183085,141337.2857142857,824.5714285714286,153826.7142857143,86.53773716517857,0.00777945408065397,13.49578403266567,168720.8,868.3666666666667,178779.4,86.57792638142904,0.009129193006083303,13.173915199381144,16.494039090944934,0.9953962212548628,28.205128205128215,-5.749293119698395,16.227885737300028,2.2605523710265807,6.189302813955178,-15.525269238701323,0.00718611237493505,-0.010120526835133425,0.19031839523869185,0.41378387983805653,177.07792207792207,0.9032608197147356,0.005095827027247387,7.601267538674553e-05,0.0004449571882013128,-0.0032270336045037125,0.9995358029704545,0.8376992387084801,0.8521513430015201,25971.840588761348,69813.94723338076,182.31900553763504,338.1184737615692,29779.402371492597,72270.44211828473,8,0.05559432499102204
2025-06-15 00:00:00+00:00,1,1,0,7204130482,86.53717803955078,0.0,0.0028993822540647,856,14.11718757947286,173056.0,0.0083153704181313,192506,177255.0,1000.0,196238.0,86.53362274169922,0.0078433994203805,13.473702788352966,150517.0,592.0,159471.0,86.53617858886719,0.0059682033024728,13.195079485575356,144557.14285714287,862.2857142857143,158546.0,86.53787994384766,0.008114763668605186,13.627513760365316,164439.96666666667,829.7,174576.8,86.57581431070963,0.008760356639201376,13.225299518580597,14.974388275078553,-2.3689035570223727,44.594594594594604,-14.400000000000002,20.715365176113522,-1.9017723376716034,39.327867981407394,6.017429082145398,0.0011549512584085875,0.00410857391488495,0.19658960811245554,0.3963512824880239,201.93232205367562,0.8989595183551767,0.004446591552514974,8.157536291206285e-05,0.00016239711216744967,-0.003333969031344784,0.9995618364416899,0.8790876438826583,0.9263051725876944,26989.309865853604,65175.99168062124,184.35310123260277,259.55109124316846,31763.59513318006,67359.23388017464,8,0.05427734904880715
2025-06-16 00:00:00+00:00,1,0,0,7204130482,86.5303955078125,0.0,0.0022293818001604,773,14.810293396313986,133454.0,0.0072107459418475,141017,173056.0,856.0,192506.0,86.53717803955078,0.0083153704181313,14.11718757947286,103925.0,622.0,107846.0,86.5311050415039,0.0058579677715897,13.389352997144064,148775.57142857142,883.8571428571429,163284.7142857143,86.53777858189174,0.008308017692927728,13.830505245961017,155444.3,792.0666666666667,165059.73333333334,86.5736099243164,0.00840216201419625,13.286393002611426,28.41375992302142,-22.883921967455624,24.2765273311897,-9.69626168224299,30.75774715798454,-26.746698804193116,23.09296027230774,-13.284128315862077,-0.0008199753037563262,-0.007837708476210459,0.19503511555813363,0.3037606684482498,172.42118863049095,0.9463614574026011,0.005481569728687118,0.00011097593493172969,-0.0016073499407078435,-0.003484146746165707,0.9995861170343251,0.9570989185745082,0.9887952266203085,26862.367569857623,47217.86447447027,180.2920097819675,162.36781007061938,31392.772314710637,47889.90161778208,8,0.041856562846474606
2025-06-17 00:00:00+00:00,1,0,0,7204130482,86.53019714355469,0.0,0.0023040397218227,868,15.896569689114887,138238.0,0.0085723465308547,144603,133454.0,773.0,141017.0,86.5303955078125,0.0072107459418475,14.810293396313986,103194.0,623.0,111169.0,86.537841796875,0.0064122872427105,14.402016480763754,153781.85714285713,918.8571428571429,168061.0,86.53668648856026,0.008616597591234043,14.044012847154036,148058.7,784.9666666666667,157662.93333333332,86.57127354939779,0.008262756932526764,13.382981240691771,33.95933872124348,3.584755796004613,39.32584269662922,12.289780077619671,30.074930960969336,2.542955813838055,33.68625275793376,18.882936661312154,-0.008833884878078901,-0.00022924228723075757,0.18965681176544294,0.18412511120141248,159.07710011507478,0.9559763215402064,0.006002600204696965,0.00011499337877961275,-0.002410616193498648,-0.0035802397765091563,0.99960047877986,1.0386546494252422,1.0428235589642445,26369.747638715926,27261.32460183657,163.08477199651398,153.72467177602286,30727.855254968537,29187.819150357045,8,0.043357018409121914
2025-06-18 00:00:00+00:00,1,0,0,7204130482,86.51718139648438,0.0,0.0023848632953773,927,14.2060493628184,143454.0,0.0089409574866294,155053,138238.0,868.0,144603.0,86.53019714355469,0.0085723465308547,15.896569689114887,116768.0,794.0,131250.0,86.54761505126953,0.0084125725552439,12.952854752540588,157594.14285714287,937.8571428571429,171461.42857142858,86.53233882359096,0.008692081152860543,14.223040648622296,146359.0,780.8333333333334,156154.66666666666,86.56827061971029,0.008157209058602587,13.413521949392585,22.853864072348596,3.7732027373081234,16.750629722921918,6.797235023041481,18.135619047619045,7.226682710593835,6.280895979389034,4.300000640990742,-0.03516405942223244,-0.01504185532908986,0.1824360977701496,0.17642264429502214,154.58405172413794,0.9251873540830936,0.00597856230732519,9.902791372080721e-05,-0.0029392242431638804,-0.003680974941230438,0.9995849311085677,1.07676427727125,1.0655704776493231,25694.013324651376,25821.041796375146,159.64268136778978,147.8809127907262,30048.279443877203,28055.668668500984,8,0.044992966614550094
2025-06-19 00:00:00+00:00,1,0,1,7204130482,86.50808715820312,0.0,0.002347132143975,689,13.670568704605104,141550.0,0.0069043985567986,148890,143454.0,927.0,155053.0,86.51718139648438,0.0089409574866294,14.2060493628184,162194.0,1080.0,178913.0,86.53541564941406,0.0106768421828746,13.47591205265211,154645.0,882.0,167172.42857142858,86.52843475341797,0.008153160634849685,14.250848741758437,145147.63333333333,772.4666666666667,154910.7,86.56498616536459,0.00800902469394101,13.420154519818254,-12.727967742333258,-1.3272547297391468,-36.2037037037037,-25.674217907227614,-16.7807817207246,-3.974769917383092,-35.33295295988273,-22.777861687367785,-0.03158070138780111,-0.01051148238356836,0.17096885906280604,0.1731619849557808,205.14492753623188,0.9506954752134111,0.0046275463258356785,9.657698429968778e-05,-0.005098070417131127,-0.003804771414853747,0.9995777575487993,1.065432459686448,1.0179966907852982,24426.272046057653,25134.052299633855,158.06473844116363,145.6487824051208,28425.641448955714,27498.955858734265,8,0.044395795337108516
2025-06-20 00:00:00+00:00,1,0,0,7204130482,86.50892639160156,0.0,0.0022584105198085,914,18.56270980834961,136513.0,0.0079604797065258,140422,141550.0,689.0,148890.0,86.50808715820312,0.0069043985567986,13.670568704605104,175508.0,1061.0,191900.0,86.5423812866211,0.0092849060893058,13.58156967163086,149074.2857142857,861.0,159818.42857142858,86.52365548270089,0.007963956865881115,14.962440189861116,144119.16666666666,774.0666666666667,153816.36666666667,86.5617451985677,0.00788974328897887,13.602314921162554,-22.218360416619188,-3.5584599081596613,-13.85485391140433,32.65602322206096,-26.82542991141219,-5.687420243132513,-14.264294867833428,15.295773281907387,-0.038657238825834384,0.0009701213216084525,0.16856912941782273,0.17223826495145983,149.19453551912568,0.9721555585623438,0.006508905236321685,0.0001359766017283913,-0.00519589015415469,-0.0038825216494875565,0.9995599705646017,1.0343820961654584,1.0094063360725454,24175.028638502416,24822.83521291693,160.02618261050597,146.96936892530064,28439.08796477316,27396.93967616577,8,0.0428159887591289
2025-06-21 00:00:00+00:00,1,1,0,7204130482,86.49726104736328,483.0,0.0027558019185402,1051,14.686936855316162,167055.0,0.0079279448837041,177104,136513.0,914.0,140422.0,86.50892639160156,0.0079604797065258,18.56270980834961,177255.0,1000.0,196238.0,86.53362274169922,0.0078433994203805,13.473702788352966,147617.14285714287,868.2857142857143,157085.0,86.51846095493862,0.007976034789213058,15.13575934228443,144216.73333333334,782.7333333333333,154123.9,86.55813674926758,0.007821367168798976,13.647139753178122,-5.754421596005754,22.37296081691853,5.099999999999993,14.989059080962797,-9.750405120313088,26.122687328196427,1.077918626761698,-0.4087042995038037,-0.04202030746416341,-0.013484555553811006,0.17238933922170618,0.17272470176106725,158.79752851711027,0.9432540018633014,0.005934332740464696,8.791624877475914e-05,-0.006599971226280541,-0.003996690998352346,0.9995416283688744,1.0235784672500523,1.0197750108230543,24906.331503307134,24909.792253955366,169.9754345535263,155.42509745707903,28834.5082972838,27611.16955190533,8,0.05239519314758505
2025-06-22 00:00:00+00:00,1,1,0,7204130482,86.49359130859375,469.0,0.0027419880576272,892,14.869909485181172,166682.0,0.0078653423115611,178537,167055.0,1051.0,177104.0,86.49726104736328,0.0079279448837041,14.686936855316162,173056.0,856.0,192506.0,86.53717803955078,0.0083153704181313,14.11718757947286,146706.57142857142,873.4285714285714,155089.42857142858,86.51223427908761,0.007911745059703029,15.243291043099902,144157.36666666667,781.3,154126.03333333333,86.55404052734374,0.007752736207718587,13.727250879283114,-3.6832008136094663,-0.2232797581634749,4.20560747663552,-15.12844909609895,-7.256397203204057,0.8091290992862987,-5.412003121219133,-0.7896443915961004,-0.050367636135661975,-0.004242606904658608,0.1756046520431403,0.17239541996894334,186.65397536394178,0.9335939687909577,0.004996135276523765,8.921071426108944e-05,-0.0065907069614932045,-0.004010759975275062,0.9995169925285818,1.0176834859074475,1.020510029971887,25573.631599967743,24852.069768116955,153.54921894094494,154.16564087885632,29481.71259617177,27613.11812249845,8,0.052278205287035834
2025-06-23 00:00:00+00:00,1,0,0,7204130482,86.48957061767578,451.0,0.0021845739138775,908,17.481785615285236,133159.0,0.0081022512167692,145059,166682.0,892.0,178537.0,86.49359130859375,0.0078653423115611,14.869909485181172,133454.0,773.0,141017.0,86.5303955078125,0.0072107459418475,14.810293396313986,146664.42857142858,892.7142857142857,155666.85714285713,86.50640215192523,0.008039102956120415,15.624932788667223,142251.86666666667,780.3,152060.43333333332,86.54964218139648,0.007706760227059263,13.883192548429331,-0.22104994979543768,-20.11194970062754,17.464424320827952,1.7937219730941756,2.866321081855383,-18.751295249724144,12.363565186062875,3.012060960905294,-0.04717982611442961,-0.0046485419984754195,0.15547571049802025,0.1640435034375822,146.4895489548955,0.9179580863091135,0.006259478836343582,0.00013128406139445206,-0.006424495152059067,-0.003961312333255781,0.9995004019845556,1.0310193602949458,1.0431235330112205,22966.871954767554,23335.494578535818,136.38995483623873,153.20847865257576,26224.40386994613,25776.052906260924,8,0.041764038935316376
2025-06-24 00:00:00+00:00,1,0,0,7204130482,86.47761535644531,444.0,0.0024485224266405,926,15.229064226150513,149621.0,0.0087277488783001,153503,133159.0,908.0,145059.0,86.48957061767578,0.0081022512167692,17.481785615285236,138238.0,868.0,144603.0,86.53019714355469,0.0085723465308547,15.896569689114887,148290.57142857142,901.0,156938.2857142857,86.49889046805245,0.008061303291469757,15.529574865386602,140553.46666666667,785.4666666666667,150248.36666666667,86.54469579060873,0.00773064411866162,13.951364615170853,8.234349455287248,12.362664183419824,6.682027649769595,1.982378854625555,6.154782404237813,5.821079698605391,1.8128332410041414,7.720047734835855,-0.06076697944202847,-0.013822777873784275,0.12621633057262796,0.14687149509278685,161.403451995685,0.9747042422347301,0.006032416093391703,0.00010178358948650942,-0.006109510149271762,-0.0038993470528224895,0.9994707321790454,1.0550474132399301,1.0427725255143918,19063.236750723987,20643.297789807515,113.10884090167845,155.48073022489524,22385.552197102814,23530.732632881514,8,0.046927186818322246
2025-06-25 00:00:00+00:00,1,0,0,7204130482,86.47998046875,454.0,0.0035320687045883,914,15.375834385553995,216351.0,0.0082326661795377,158657,149621.0,926.0,153503.0,86.47761535644531,0.0087277488783001,15.229064226150513,143454.0,927.0,155053.0,86.51718139648438,0.0089409574866294,14.2060493628184,158704.42857142858,899.1428571428571,157453.14285714287,86.49357604980469,0.007960118819028085,15.696687011491685,142853.13333333333,792.0333333333333,150470.2,86.54013697306316,0.007733676070347366,14.032721507491697,50.815592454724154,44.59935436870492,-1.4023732470334394,-1.295896328293733,2.3243665069363484,3.357589102493108,-7.921873112034151,-5.672513103502885,-0.04299831216633132,0.0027349416319433217,0.14785105643125773,0.1739079762549221,236.44918032786885,1.363631206746587,0.00576081886825751,7.106860295053429e-05,-0.005522591727115485,-0.0038199741927875167,0.9994619730810808,1.1109621810052137,1.029280092238276,23382.53896670596,24843.299319674556,108.08312328237372,156.64510367627014,20567.040325655253,23579.15469866071,8,0.06785640916268997
