timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,platform_platform_share,ccu_playing,session_session_length,visits_visits_gained,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2022-08-13 00:00:00+00:00,1,1,0,2440500124,94.96408081054688,0.3150427937507629,16656,0.0,575256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16656.0,575256.0,94.96408081054688,0.3150427937507629,0.0,0.0,16656.0,575256.0,94.96408081054688,0.3150427937507629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02895401533575428,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2022-08-14 00:00:00+00:00,1,1,0,2440500124,95.11237335205078,0.5443702936172485,28954,0.0,2665154,0.0,0.0,0.0,0.0,16656.0,575256.0,94.96408081054688,0.3150427937507629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22805.0,1620205.0,95.03822708129883,0.42970654368400574,0.0,0.0,22805.0,1620205.0,95.03822708129883,0.42970654368400574,0.0,0.0,0.0,0.0,73.83525456292026,0.0,363.29877480634707,0.0,72.7924918187183,0.0,0.15615645435429482,0.0,0.0,0.0,0.0,0.010863908478118533,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8695.999195032162,8695.999195032162,1477781.0477882032,1477781.0477882032,0,0.0
2022-08-15 00:00:00+00:00,1,0,0,2440500124,95.09786224365234,0.6636115908622742,31321,0.0,3173984,0.0,0.0,0.0,0.0,28954.0,2665154.0,95.11237335205078,0.5443702936172485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25643.666666666668,2138131.3333333335,95.05810546875,0.5076748927434286,0.0,0.0,25643.666666666668,2138131.3333333335,95.05810546875,0.5076748927434286,0.0,0.0,0.0,0.0,8.175036264419422,0.0,19.091954911423503,0.0,21.90444604401305,0.0,-0.015256804017205194,0.0,0.0,0.0,0.0,0.009868036553417864,0.0,0.06689071655273603,0.0,1.0,0.0,1.0,0.0,0.0,7873.009991949288,7873.009991949288,1377193.3317008666,1377193.3317008666,0,0.0
2022-08-16 00:00:00+00:00,1,0,0,2440500124,95.01585388183594,0.7851334810256958,34698,0.0,3672067,0.0,0.0,0.0,0.0,31321.0,3173984.0,95.09786224365234,0.6636115908622742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27907.25,2521615.25,95.04754257202148,0.5770395398139954,0.0,0.0,27907.25,2521615.25,95.04754257202148,0.5770395398139954,0.0,0.0,0.0,0.0,10.781903515213443,0.0,15.692675199370875,0.0,18.31220126904658,0.0,-0.08623575744141077,0.0,0.0,0.0,0.0,0.009449171420572822,0.0,0.01408081054685818,0.0,1.0,0.0,1.0,0.0,0.0,7862.448447101789,7862.448447101789,1361132.116764907,1361132.116764907,0,0.0
2022-08-17 00:00:00+00:00,1,0,0,2440500124,95.08170318603516,1.0684529542922974,45612,0.0,4848157,0.0,0.0,0.0,0.0,34698.0,3672067.0,95.01585388183594,0.7851334810256958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31448.2,2986923.6,95.05437469482422,0.6753222227096558,0.0,0.0,31448.2,2986923.6,95.05437469482422,0.6753222227096558,0.0,0.0,0.0,0.0,31.454262493515483,0.0,32.028010382163494,0.0,36.08551668137676,0.0,0.06930349147955539,0.0,0.0,0.0,0.0,0.009408109224163073,0.0,0.013872528076170506,0.013872528076170506,1.0,0.0,1.0,0.0,0.0,10442.950071699088,10442.950071699088,1572281.7121512608,1572281.7121512608,0,0.0
2022-08-18 00:00:00+00:00,1,0,0,2440500124,95.12362670898438,1.1604735851287842,49490,0.0,5699041,0.0,0.0,0.0,0.0,45612.0,4848157.0,95.08170318603516,1.0684529542922974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34455.166666666664,3438943.1666666665,95.06591669718425,0.7561807831128439,0.0,0.0,34455.166666666664,3438943.1666666665,95.06591669718425,0.7561807831128439,0.0,0.0,0.0,0.0,8.50214855739717,0.0,17.55066925431663,0.0,8.612511245049426,0.0,0.04409210346936199,0.0,0.0,0.0,0.0,0.00868391564757726,0.0,0.017820303780700125,0.017820303780700125,1.0,0.0,1.0,0.0,0.0,11895.17785351134,11895.17785351134,1789856.407030845,1789856.407030845,0,0.0
2022-08-19 00:00:00+00:00,1,0,0,2440500124,95.07735443115234,1.2614768743515017,55165,0.0,6522720,0.0,0.0,0.0,0.0,49490.0,5699041.0,95.12362670898438,1.1604735851287842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37413.71428571428,3879482.714285714,95.06755065917969,0.8283659390040806,0.0,0.0,37413.71428571428,3879482.714285714,95.06755065917969,0.8283659390040806,0.0,0.0,0.0,0.0,11.4669630228329,0.0,14.452940415764681,0.0,8.703626736278425,0.0,-0.04864435832918623,0.0,0.0,0.0,0.0,0.008457360049586669,0.0,0.012363161359515686,0.012363161359515686,1.0,0.0,1.0,0.0,0.0,13385.953143927725,13385.953143927725,2007032.7889546892,2007032.7889546892,0,0.0
2022-08-20 00:00:00+00:00,1,1,0,2440500124,95.01944732666016,1.497490167617798,82235,0.0,7739536,0.0,0.0,0.0,0.0,55165.0,6522720.0,95.07735443115234,1.2614768743515017,0.0,0.0,16656.0,575256.0,94.96408081054688,0.3150427937507629,0.0,0.0,46782.142857142855,4902951.285714285,95.07546016148159,0.997286992413657,0.0,0.0,43016.375,4361989.375,95.06153774261475,0.9120064675807953,0.0,0.0,0.0,393.72598463016334,49.070968911447466,1245.4072621580654,18.65503961537518,375.32912903333846,18.709284178326758,0.058302587294800645,-0.060905254293885935,0.0,0.0,0.0,0.0,0.010625312599448778,0.0,-0.007572174072266552,0.004233496529724893,1.0001464569077825,0.0,1.0935086842740034,0.0,0.0,20117.269219237627,20117.269219237627,2305477.751639091,2305477.751639091,0,0.0
2022-08-21 00:00:00+00:00,1,1,0,2440500124,95.03648376464844,1.7058426141738892,95776,0.0,7902609,0.0,0.0,0.0,0.0,82235.0,7739536.0,95.01944732666016,1.497490167617798,0.0,0.0,28954.0,2665154.0,95.11237335205078,0.5443702936172485,0.0,0.0,56328.142857142855,5651159.142857143,95.06461879185268,1.1632116096360343,0.0,0.0,48878.555555555555,4755391.555555556,95.05875396728516,1.0002104838689168,0.0,0.0,0.0,230.7867652137874,16.466224843436493,196.51603622154664,2.1070126167770153,213.36070946099088,13.91344337756404,-0.07978939514151628,0.01792942231046979,0.0,0.0,0.0,0.0,0.012119540253156869,0.0,-0.006474903651638841,0.0012931823730413785,1.0000616968382474,0.0,1.1629668238795223,0.0,0.0,25756.608929122984,25756.608929122984,2458396.1613992928,2458396.1613992928,0,0.0
2022-08-22 00:00:00+00:00,1,0,0,2440500124,95.04149627685548,1.6442867517471311,71233,0.0,6586052,0.0,0.0,0.0,0.0,95776.0,7902609.0,95.03648376464844,1.7058426141738892,0.0,0.0,31321.0,3173984.0,95.09786224365234,0.6636115908622742,0.0,0.0,62029.857142857145,6138597.428571428,95.0565665108817,1.303308061191014,0.0,0.0,51114.0,4938457.6,95.0570281982422,1.0646181106567383,0.0,0.0,0.0,127.42888158104786,-25.625417641162716,107.50110901630254,-16.659776537090476,147.7784858475123,-3.6085311690122412,-0.059271539303840104,0.005274303097602129,0.0,0.0,0.0,0.0,0.010815734401165615,0.0,-0.004203251429963642,-8.322975807823192e-07,0.9999951430486599,0.0,1.2242024141286056,0.0,0.0,25291.571490210812,25291.571490210812,2388999.7764669075,2388999.7764669075,0,0.0
