timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,visits_visits_gained,session_session_length,daily_Estimated Revenue,ccu_playing,platform_platform_share,ratings_like_ratio,daily_rpv,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-15 00:00:00+00:00,1,0,0,7824062257,439,1211670,20.490417374504936,225470,29128,0.2408764064311981,96.98686981201172,0.0307467200738901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225470.0,29128.0,1211670.0,96.98686981201172,0.2408764064311981,20.490417374504936,225470.0,29128.0,1211670.0,96.98686981201172,0.2408764064311981,20.490417374504936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.740396168766521,0.18608186545687733,0.024039528882015004,9.087828312512445e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-07-16 00:00:00+00:00,1,0,0,7824062257,387,4439566,19.365407665570576,150405,45532,0.3647213876247406,97.75853729248048,0.0152298524347836,225470.0,29128.0,1211670.0,96.98686981201172,0.2408764064311981,20.490417374504936,0.0,0.0,0.0,0.0,0.0,0.0,187937.5,37330.0,2825618.0,97.3727035522461,0.30279889702796936,19.927912520037758,187937.5,37330.0,2825618.0,97.3727035522461,0.30279889702796936,19.927912520037758,0.0,-33.292677518073354,0.0,56.31694589398517,0.0,266.40058761874104,0.0,51.414326138627665,0.0,0.79564118520834,0.28242884219364517,0.28242884219364517,3.3032086618496477,0.033878303897654886,0.010255955141571238,0.00012875422300686525,0.0,0.0,1.0,1.0,1.0,53078.97052976819,53078.97052976819,11599.379638584125,11599.379638584125,2282467.150564932,2282467.150564932,1,0.6670732248192665
2025-07-17 00:00:00+00:00,1,0,0,7824062257,268,5710493,17.15214212735494,196721,45316,0.3578212559223175,98.15387725830078,0.0128281270258374,150405.0,45532.0,4439566.0,97.75853729248048,0.3647213876247406,19.365407665570576,0.0,0.0,0.0,0.0,0.0,0.0,190865.33333333334,39992.0,3787243.0,97.63309478759766,0.3211396833260854,19.002655722476817,190865.33333333334,39992.0,3787243.0,97.63309478759766,0.3211396833260854,19.002655722476817,0.0,30.79418902297131,0.0,-0.47439163665115025,0.0,28.627280234149023,0.0,-1.891891163104098,0.0,0.4044045428354792,0.19843070134894705,0.19843070134894705,4.340997859522917,0.03444903365628263,0.007935565644583463,8.718975064992699e-05,0.5835037231445287,0.0,1.0,1.0,1.0,37873.541956533896,37873.541956533896,9409.119831312597,9409.119831312597,2319266.278067053,2319266.278067053,1,0.8724930145917417
2025-07-18 00:00:00+00:00,1,0,0,7824062257,233,5148538,20.78093818823497,201312,47683,0.3371199071407318,98.266357421875,0.0096635219828899,196721.0,45316.0,5710493.0,98.15387725830078,0.3578212559223175,17.15214212735494,0.0,0.0,0.0,0.0,0.0,0.0,193477.0,41914.75,4127566.75,97.79141044616699,0.325134739279747,19.447226338916355,193477.0,41914.75,4127566.75,97.79141044616699,0.325134739279747,19.447226338916355,0.0,2.333762028456543,0.0,5.223320681437027,0.0,-9.840744047843152,0.0,-5.785388217987785,0.0,0.11459574162131503,0.1620949975246029,0.1620949975246029,4.2217934737018705,0.03910080121758813,0.009261462329410343,0.00010322700564908858,0.4233802795410021,0.0,1.0,1.0,1.0,31361.653836067595,31361.653836067595,8591.210290174487,8591.210290174487,2012281.8883816742,2012281.8883816742,1,0.8928549252672195
2025-07-19 00:00:00+00:00,1,1,0,7824062257,110,6405801,15.75245451927185,751670,69670,0.466456651687622,98.2534408569336,0.0286000594195029,201312.0,47683.0,5148538.0,98.266357421875,0.3371199071407318,20.78093818823497,0.0,0.0,0.0,0.0,0.0,0.0,305115.6,47465.8,4583213.6,97.88381652832031,0.35339912176132204,18.708271974987454,305115.6,47465.8,4583213.6,97.88381652832031,0.35339912176132204,18.708271974987454,0.0,273.38559052614846,0.0,46.11077323155002,0.0,24.419806166333036,0.0,38.365205319334095,0.0,-0.013144442594892336,0.8229820420560343,0.8229820420560343,10.788850454277963,0.11734205958910375,0.010876077655850119,2.0956581428938792e-05,0.30409622192381847,0.30409622192381847,1.0,1.0,1.0,251104.65955115212,251104.65955115212,14471.608452414679,14471.608452414679,2018670.1212199829,2018670.1212199829,2,1.0
2025-07-20 00:00:00+00:00,1,1,0,7824062257,78,8058800,16.401208599408466,1114365,53584,0.4405095279216766,98.1632843017578,0.0327085747526499,751670.0,69670.0,6405801.0,98.2534408569336,0.466456651687622,15.75245451927185,0.0,0.0,0.0,0.0,0.0,0.0,439990.5,48485.5,5162478.0,97.93039449055989,0.3679175227880478,18.323761412390954,439990.5,48485.5,5162478.0,97.93039449055989,0.3679175227880478,18.323761412390954,0.0,48.25189245280508,0.0,-23.088847423568247,0.0,25.804719815679576,0.0,-5.562601298978109,0.0,-0.09175918358632629,0.9079457661425595,0.9079457661425595,20.796211626387983,0.13827925518945064,0.006649128077489443,1.4717972909626162e-05,0.2136932373046874,0.2136932373046874,1.0,1.0,1.0,399487.51161794784,399487.51161794784,13182.590394152432,13182.590394152432,2296368.158046353,2296368.158046353,3,1.0
2025-07-21 00:00:00+00:00,1,0,0,7824062257,65,7240131,17.020517230033875,1481948,53809,0.4329214096069336,98.07653045654295,0.0357137916874014,1114365.0,53584.0,8058800.0,98.1632843017578,0.4405095279216766,16.401208599408466,0.0,0.0,0.0,0.0,0.0,0.0,588841.5714285715,49246.0,5459285.571428572,97.9512710571289,0.3772037923336029,18.13758367205423,588841.5714285715,49246.0,5459285.571428572,97.9512710571289,0.3772037923336029,18.13758367205423,0.0,32.985870877136314,0.0,0.4199014631233178,0.0,-10.158696083784191,0.0,-1.7225775684225786,0.0,-0.08837708093401009,0.9115162393896831,0.9115162393896831,27.540382828470545,0.20468521844629353,0.007432046819035896,1.1485224680494319e-05,0.14921569824218403,0.14921569824218403,1.0,1.0,1.0,536738.6547848829,536738.6547848829,12201.055814969455,12201.055814969455,2238545.3771610153,2238545.3771610153,4,1.0
2025-07-22 00:00:00+00:00,1,0,0,7824062257,51,7257287,14.325100739796955,1880756,51254,0.4122901856899261,97.94803619384766,0.0385049128122722,1481948.0,53809.0,7240131.0,98.07653045654295,0.4329214096069336,17.020517230033875,225470.0,29128.0,1211670.0,96.98686981201172,0.2408764064311981,20.490417374504936,825311.0,52406.857142857145,6322945.142857143,98.08858054024833,0.40169147508484976,17.256824152810232,750330.875,49497.0,5684035.75,97.95086669921875,0.3815895915031433,17.661023305522072,734.1491107464409,26.911065705409378,75.96127437517166,-4.7482763106543535,498.9491363159936,0.23695703848451988,71.16254422688309,-4.765581802881824,0.9910273253471935,-0.13101428251709457,0.8995421736366851,0.8995421736366851,36.694098136767145,0.25915410825641755,0.007062417806761975,7.616667511962978e-06,0.011097499302453026,0.0992075602213519,1.0014059481622808,1.099929414473315,1.0526793288635623,674954.2662442159,674954.2662442159,11318.269895552563,11318.269895552563,2167790.858015054,2167790.858015054,5,1.0
2025-07-23 00:00:00+00:00,1,0,0,7824062257,47,5863337,14.737143993377686,2070315,50261,0.423811137676239,97.9107666015625,0.0374390856797911,1880756.0,51254.0,7257287.0,97.94803619384766,0.4122901856899261,14.325100739796955,150405.0,45532.0,4439566.0,97.75853729248048,0.3647213876247406,19.365407665570576,1099583.857142857,53082.42857142857,6526341.0,98.1103275844029,0.41013286794934956,16.595643628211246,896995.7777777778,49581.88888888889,5703958.111111111,97.9464111328125,0.3862808744112651,17.336147826394917,1276.4934676373791,10.078872538489847,10.386102082052172,-1.9374097631404408,32.070049189492856,-19.207590935841456,16.201339448811126,2.7943793925227167,0.15571970827117365,-0.038050372149778244,0.8579236535876811,0.8579236535876811,41.19046197922884,0.3530949435287544,0.00857207959015837,7.118306574154711e-06,-0.055103029523575035,0.06677195231119717,1.001673531982383,1.2258517647284495,1.0617477983460548,769553.8949238347,769553.8949238347,10590.334478245297,10590.334478245297,2028663.2687146754,2028663.2687146754,6,1.0
2025-07-24 00:00:00+00:00,1,0,0,7824062257,46,7016145,15.437676787376404,2229559,52668,0.420436680316925,97.87924194335938,0.0359667101740297,2070315.0,50261.0,5863337.0,97.9107666015625,0.423811137676239,14.737143993377686,196721.0,45316.0,5710493.0,98.15387725830078,0.3578212559223175,17.15214212735494,1389989.2857142857,54132.71428571428,6712862.714285715,98.0710939679827,0.4190779285771506,16.350720008214317,1030252.1,49890.5,5835176.8,97.93969421386718,0.38969645500183103,17.146300722493066,1033.3609528215086,7.691776372194559,16.223850295701304,4.789001412626082,22.86408546512535,19.66129526581877,17.499079039675934,-0.7962172437978365,-0.27980078078696513,-0.03219733569385097,0.8144003453094497,0.8144003453094497,42.33152328694298,0.3177754567821137,0.007506685294177174,6.924091205159943e-06,-0.07364082336425472,0.04489764589251827,1.0013416394156651,1.3491739407415775,1.0753957938241483,839037.6659957857,839037.6659957857,10032.243287963509,10032.243287963509,1957136.464068859,1957136.464068859,7,1.0
