timestamp,isSummer,isWeekend,isHoliday,universe_id,ratings_like_ratio,daily_rpv,platform_platform_share,ccu_playing,sort_sort_position,session_session_length,daily_Estimated Revenue,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-09-19 00:00:00+00:00,0,0,0,8180160575,86.09001159667969,0.0381917643827521,0.0389811471104621,5403,467,9.616010802132744,144646,187411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144646.0,5403.0,187411.0,86.09001159667969,0.0389811471104621,9.616010802132744,144646.0,5403.0,187411.0,86.09001159667969,0.0389811471104621,9.616010802132744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.766469282013322,0.7718075683520799,0.028829530659722963,6.647915824132366e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-09-20 00:00:00+00:00,0,1,0,8180160575,88.95612335205078,0.0381274327922345,0.0283575430512428,4100,448,9.164228966361598,166260,797051,144646.0,5403.0,187411.0,86.09001159667969,0.0389811471104621,9.616010802132744,0.0,0.0,0.0,0.0,0.0,0.0,155453.0,4751.5,492231.0,87.52306747436523,0.03366934508085245,9.39011988424717,155453.0,4751.5,492231.0,87.52306747436523,0.03366934508085245,9.39011988424717,0.0,14.942687665058152,0.0,-24.116231723116787,0.0,325.2957403780995,0.0,-27.25318480011596,0.0,3.329203588446994,0.09831528480354858,0.09831528480354858,40.54133138258961,0.20859366766534682,0.005143955475928798,5.511953474574072e-05,0.0,0.0,1.0,1.0,1.0,15283.405968566038,15283.405968566038,921.3601358860715,921.3601358860715,431080.57808256685,431080.57808256685,2,1.0
2025-09-21 00:00:00+00:00,0,1,0,8180160575,89.34010314941406,0.0,0.019616587087512,2802,416,9.007377518547903,0,236814,166260.0,4100.0,797051.0,88.95612335205078,0.0283575430512428,9.164228966361598,0.0,0.0,0.0,0.0,0.0,0.0,103635.33333333333,4101.666666666667,407092.0,88.12874603271484,0.028985092416405633,9.262539095680749,103635.33333333333,4101.666666666667,407092.0,88.12874603271484,0.028985092416405633,9.262539095680749,0.0,-100.0,0.0,-31.658536585365848,0.0,-70.28872681923741,0.0,-30.82409483760872,0.0,0.43165077669093943,0.8722809937911369,0.8722809937911369,0.0,0.0,0.011832020775710998,9.007377518547903,1.6250457763671766,0.0,1.0,1.0,1.0,90399.13155187573,90399.13155187573,1300.5008009737378,1300.5008009737378,338616.5683527609,338616.5683527609,2,0.0
