timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,ccu_playing,ratings_like_ratio,visits_visits_gained,session_session_length,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-09-08 00:00:00+00:00,0,1,0,245662005,0.2270399183034896,14671,87.79810333251953,1909472,14.12091898918152,0.0004211131367188,2970542.0,0.0,2940770.0,16083.0,1921683.0,87.7987060546875,0.2158365398645401,13.919931530952454,3091036.0,16196.0,2054531.0,87.80094909667969,0.233543187379837,13.783238410949709,2360238.285714286,14295.285714285714,1558355.4285714286,87.79951913016183,0.21205287320273256,13.702595659664699,3065387.8333333335,18421.566666666666,1975450.5666666667,87.8035525004069,0.2593960086504618,14.157036175992754,-3.8981752396283986,1.0123879120094381,-9.415905161768334,-8.779456569048062,-7.060443478341282,-0.6354325869563304,-2.7846109104310623,5.190677373711039,-0.003241154212374475,-0.0006864818344776147,0.16635078503011325,0.19704145481441046,202.46333151581243,1.5556868308690408,0.0076832717718449016,4.753649076677738e-06,-0.0004073551722946895,-0.0002946711488230525,0.9999540637009527,0.769964002612922,0.8174870319168075,428155.3021361568,604008.4782503936,1672.671469878068,3278.9095294467625,275043.5730947528,368435.75710204506,7,0.5693132153926471
2024-09-09 00:00:00+00:00,0,0,0,245662005,0.2132968008518219,12386,87.79800415039062,1175441,13.581281940142311,0.000248296894655,1751872.0,0.0,2970542.0,14671.0,1909472.0,87.79810333251953,0.2270399183034896,14.12091898918152,2697852.0,15724.0,1788712.0,87.8006591796875,0.230092778801918,13.555601557095846,2225098.285714286,13818.42857142857,1470745.2857142857,87.79913984026227,0.20965344778129028,13.706264285814195,2980843.466666667,18018.166666666668,1925268.6,87.80334879557292,0.2563165158033371,14.125150720278421,-35.06419180889092,-41.02517318388361,-21.228694988552533,-15.574943766614414,-34.28562004391987,-38.44156918771262,-7.299654529599731,-6.053172303073573,-0.0030239286603062077,-0.0001129661406640281,0.18974191694625817,0.20277952634516042,141.42827157503834,1.4903942516942563,0.010537312772557046,7.752435216560967e-06,-0.00040681021553890044,-0.00032658561053010895,0.9999520638407489,0.7464659954796304,0.8179474784299511,473962.29765744804,604454.0262797327,1792.7390624806615,3251.157290855525,301649.4471280954,371549.03220497724,7,0.3357514828190773
2024-09-10 00:00:00+00:00,0,0,0,245662005,0.1897473037242889,11125,87.79753875732422,1102293,11.576489090919496,0.0002457915016076,1734514.0,0.0,1751872.0,12386.0,1175441.0,87.79800415039062,0.2132968008518219,13.581281940142311,2092202.0,13317.0,1410281.0,87.8001937866211,0.2140196859836578,13.457376956939695,2174000.0,13505.285714285714,1426747.0,87.79876055036273,0.20618596460138042,13.43756601923988,2905843.0,17631.766666666666,1877309.1666666667,87.80314025878906,0.2524321893850962,14.03642997874154,-17.09624596477778,-0.9908258137580783,-16.460163700533148,-10.180849346035847,-21.838768302203604,-6.223026081275029,-11.341191417887742,-11.040717457311,-0.003023944688917979,-0.0005300724895906939,0.21090274766382813,0.2116835683657138,155.8973575408952,1.5735493434600931,0.010092588728596908,6.6741937030925054e-06,-0.00042779105050568526,-0.0003609934160775557,0.9999501190001472,0.7481477836207944,0.8167974342084987,513125.3305523555,615119.2153505309,2060.0165314580095,3360.4610283391953,333455.6495034518,382030.8113396532,7,0.33242477045723035
2024-09-11 00:00:00+00:00,0,0,0,245662005,0.1923401802778244,11180,87.7974853515625,1069505,14.404876828193665,0.0002207918719745,1558296.0,0.0,1734514.0,11125.0,1102293.0,87.79753875732422,0.1897473037242889,11.576489090919496,1942740.0,12733.0,1313134.0,87.79996490478516,0.2155856192111969,13.423927068710327,2119079.4285714286,13283.42857142857,1391942.857142857,87.79840632847377,0.20286518761089864,13.57770169916607,2838916.8,17232.233333333334,1835082.4666666666,87.8028694152832,0.24840824554363883,14.052810049057006,-19.788751968868713,-10.159502892452876,-12.196654362679649,0.49438202247191754,-18.55324742181681,-2.974526736539196,-10.782462679294147,1.3664892742312862,-0.002824093637565639,-6.082831304210501e-05,0.2376262079464889,0.22864146960140733,139.37000268312315,1.4570240840163589,0.010453424291214822,9.243986754895675e-06,-0.0003923688616058314,-0.0003804394612718123,0.9999491692374162,0.7464394266754942,0.8166604420353692,560533.2539711654,649094.1092281245,2229.443064783454,3392.1664289370074,361134.9745344612,399173.9460288686,7,0.2986520662873982
2024-09-12 00:00:00+00:00,0,0,0,245662005,0.1843107491731643,10690,87.7975082397461,1043731,16.23300000031789,0.0002373462538376,1675412.0,0.0,1558296.0,11180.0,1069505.0,87.7974853515625,0.1923401802778244,14.404876828193665,1834806.0,12245.0,1216994.0,87.7998046875,0.1683570444583892,13.71372385819753,2096308.857142857,13061.285714285714,1367191.0,87.79807826450893,0.20514428828443795,13.937598290897553,2779660.533333333,16889.8,1798615.9333333333,87.80254185994467,0.24499861498673753,14.10355368455251,-8.687239958883941,7.5156452946038454,-12.69906084115966,-4.382826475849733,-14.236964192099554,-2.4098999069663063,9.47611355740936,-4.174598928347695,-0.002615549957174501,2.606929287995996e-05,0.2548674493907124,0.24169723436222904,156.7123748947713,1.6052128324129182,0.01024209279776801,9.688954305784836e-06,-0.0002888270786792565,-0.00038423124489358215,0.9999491632549448,0.7541600249398046,0.8373283591645733,584768.9681711193,671836.2633725052,2388.9844133988545,3518.72517471463,384679.4265355591,420000.1857593141,7,0.3210976962545642
2024-09-13 00:00:00+00:00,0,0,0,245662005,0.194627359509468,14007,87.79759979248047,1206287,13.620683868726095,0.0002518543202164,1778071.0,0.0,1675412.0,10690.0,1043731.0,87.7975082397461,0.1843107491731643,16.23300000031789,2042756.0,15294.0,1348212.0,87.79920196533203,0.2134385257959365,13.72668965657552,2058496.7142857143,12877.42857142857,1346916.0,87.797849382673,0.20245697881494246,13.922454606919063,2726794.2666666666,16670.8,1770391.5666666667,87.8022097269694,0.24178380817174908,14.060629472467635,-12.95724991139422,6.127388367756703,-8.415064731267163,31.028999064546305,-10.526905264157271,15.574511056967744,-8.813388406015044,5.597400250709739,-0.0018248148225707972,0.00010427714431937574,0.2637482971925959,0.25176253368806545,126.93253854940035,1.4740020625256987,0.011611654928176356,7.660366885438889e-06,-0.00017956324986009782,-0.00038148160771062306,0.9999503390141323,0.7549145674279623,0.8373471339781731,587906.841954834,686504.6334220904,2241.9211835826713,3485.623878258778,386025.79027346725,430630.6214837683,7,0.34077259914400115
2024-09-14 00:00:00+00:00,0,1,0,245662005,0.1851123720407486,14677,87.7972640991211,1763374,13.58846644560496,0.0003830424063035,2704875.0,0.0,1778071.0,14007.0,1206287.0,87.79759979248047,0.194627359509468,13.620683868726095,2940770.0,16083.0,1921683.0,87.7987060546875,0.2158365398645401,13.919931530952454,2024797.4285714286,12676.57142857143,1324300.4285714286,87.79764338902065,0.19806781198297224,13.87510245186942,2708277.7666666666,16468.466666666667,1761803.9333333333,87.80186309814454,0.2384117056926091,14.023563885688782,-8.021538576631293,52.12412777667483,-8.742150096375056,4.7833226244020866,-8.238039260377494,46.181961672470976,-14.234924189886533,-4.888823181232405,-0.0016423426166478627,-0.00038234913046775176,0.25066685334915295,0.2507378899722252,184.28089657991552,1.5339193308286667,0.008323243779683845,5.023692932912621e-06,-0.00011989048549149833,-0.00037578035382052787,0.9999519405514303,0.7476328512136102,0.8307805667828517,551748.9701495029,679067.8526726904,1908.4728029370922,3416.3365611205086,357600.8196115373,428021.50948859233,7,0.5183973441497163
2024-09-15 00:00:00+00:00,0,1,0,245662005,0.1881306320428848,14272,87.7973861694336,1796168,13.939520994822184,0.0003774716423456,2666125.0,0.0,2704875.0,14677.0,1763374.0,87.7972640991211,0.1851123720407486,13.58846644560496,2970542.0,14671.0,1909472.0,87.79810333251953,0.2270399183034896,14.12091898918152,1981309.2857142857,12619.57142857143,1308114.142857143,87.79754093715123,0.19250934251717158,13.84918845267523,2685089.2,16196.233333333334,1751849.0,87.80153350830078,0.23515217453241347,14.002403624852498,-10.247860491452398,-1.4325985489163084,-2.719651012200941,-2.7594194998977972,-5.933786931675355,1.8597302670902538,-17.137641059487095,1.6305014996360168,-0.0008168320939971885,0.0001390365790499004,0.23450935986189483,0.2486942319149927,186.79499754781756,1.4843397252708403,0.007945800200315226,5.228380427189932e-06,-8.174351283504478e-05,-0.00036734813312347723,0.999954527318715,0.7378932832899129,0.818658568222749,509066.77089283924,667766.1962172423,1771.0851829499454,3245.2786786803076,329673.2639539275,423457.88361047587,7,0.5109707913198067
2024-09-16 00:00:00+00:00,0,0,0,245662005,0.1874420344829559,12764,87.79702758789062,1214322,13.416695674260458,0.0002534496972647,1790559.0,0.0,2666125.0,14272.0,1796168.0,87.7973861694336,0.1881306320428848,13.939520994822184,1751872.0,12386.0,1175441.0,87.79800415039062,0.2132968008518219,13.581281940142311,1986836.0,12673.57142857143,1313668.5714285714,87.79740142822266,0.18881580446447646,13.825676128977822,2616877.4,15865.8,1709590.3666666667,87.80121307373047,0.23192178259293236,13.905246064398025,2.2083234391553797,-32.84039570537766,3.0518327143549184,-10.566143497757851,3.3077798034950368,-32.39374045189537,-12.121497493451583,-0.3660209676922377,-0.0011122832568322139,-0.0004084193831022098,0.23473498226159462,0.24851775228235148,140.27097532314923,1.4745327231716767,0.010511206655889742,7.49301652793565e-06,-7.057189941287488e-05,-0.00036119709290612795,0.999956587780802,0.7592392368094891,0.8141357071055493,494344.1599220725,650340.489446484,1652.395091511605,3062.1576841757847,317549.6035833251,411150.7625045038,7,0.3431659615114827
2024-09-17 00:00:00+00:00,0,0,0,245662005,0.2068803310394287,10538,87.79686737060547,1134553,14.280227700869242,0.0002453719718437,1733777.0,0.0,1790559.0,12764.0,1214322.0,87.79702758789062,0.1874420344829559,13.416695674260458,1734514.0,11125.0,1102293.0,87.79753875732422,0.1897473037242889,11.576489090919496,1986730.7142857143,12589.714285714286,1318277.142857143,87.79730551583427,0.19126337979521071,14.211924501827784,2544521.7666666666,15485.6,1663968.6666666667,87.80087763468424,0.22875883430242538,13.908676963382296,-0.04249028834589774,-3.1711884389176825,-5.276404494382025,-17.439674083359446,2.926626586579073,-6.569015467067219,9.029391711428381,10.370297468276956,-0.0007646987925324922,-0.00018248600158754513,0.24240601679495863,0.24456300555051635,164.51057975139958,1.528157319968904,0.009288231322616641,8.236479930457787e-06,-0.00010817391531502906,-0.00034980307166327816,0.9999593156817311,0.7807874706799381,0.8360917748966815,504293.0797032215,622295.8909447097,1803.2431360419496,2988.6674299585043,324809.91018973815,395697.0595194014,7,0.33228352221372986
2024-09-18 00:00:00+00:00,0,0,0,245662005,0.1721852272748947,10373,87.796630859375,1091558,11.502372900644938,0.0002250450940202,1590433.0,0.0,1733777.0,10538.0,1134553.0,87.79686737060547,0.2068803310394287,14.280227700869242,1558296.0,11180.0,1069505.0,87.7974853515625,0.1923401802778244,14.404876828193665,1991321.7142857143,12474.42857142857,1321427.5714285714,87.79718344552177,0.18838410079479215,13.797281083606538,2488429.0,15152.033333333333,1630182.0333333334,87.8005490620931,0.22492457429567972,13.822071625126734,2.0623167870545744,-8.267729932972923,-7.218246869409661,-1.565762004175364,2.061981944918445,-3.7895981941786783,-10.47880529893288,-16.77061496867075,-0.0009732536006890058,-0.0002693845891688085,0.25312737706904126,0.25322798642468847,153.3095238095238,1.4570288917044338,0.009502921967571153,7.232222714457146e-06,-0.00015476771763109397,-0.0003385091915275537,0.9999616674769432,0.8002324817327375,0.8375434359926699,520227.529996509,630139.8650308012,1940.0263068883012,2981.9999246433526,333215.314316375,399977.1309213008,7,0.30481121798532856
2024-09-19 00:00:00+00:00,0,0,0,245662005,0.1781405657529831,10818,87.79621887207031,1027452,41.68946862220764,0.0002154429287994,1522782.0,0.0,1590433.0,10373.0,1091558.0,87.796630859375,0.1721852272748947,11.502372900644938,1675412.0,10690.0,1043731.0,87.7975082397461,0.1843107491731643,16.23300000031789,1969517.4285714286,12492.714285714286,1319102.0,87.7969992501395,0.18750264602048053,17.43391945816222,2432776.066666667,14878.766666666666,1596354.3333333333,87.8002187093099,0.2215659076968829,14.739118576049805,-9.109998018397858,-4.253621498044868,1.197380729653874,4.289983611298553,-1.5596930626761152,-5.872889942632453,-3.3477067658078785,3.458681428332211,-0.0014685697824812216,-0.00046925183877499776,0.26406208526276925,0.26286163402036916,140.75071633237823,1.48209407145631,0.010528948769432762,2.7377156575958388e-05,-0.00021171569823862462,-0.0003279604291217422,0.9999633319914492,0.8095761280938675,0.8462612681234191,536815.2836609471,639483.4920896466,2012.0451898861345,2991.3135701077745,343033.5835870698,406778.6121711506,7,0.2918457024886522
2024-09-20 00:00:00+00:00,0,0,0,245662005,0.1786196082830429,13146,87.79609680175781,1174917,13.70428740978241,0.0002571480447133,1817837.0,0.0,1522782.0,10818.0,1027452.0,87.79621887207031,0.1781405657529831,41.68946862220764,1778071.0,14007.0,1206287.0,87.79759979248047,0.194627359509468,13.620683868726095,1975198.2857142857,12369.714285714286,1314620.5714285714,87.79678453717914,0.1852158244167055,17.445862821170262,2390026.3,14691.966666666667,1568917.2,87.7999048868815,0.21818512479464214,14.710836582713657,2.236468622456589,19.37604988763986,-6.146926536731634,21.51968940654465,-2.600541993737804,14.35249529905047,-8.224820635069218,0.2689126578412582,-0.0017118813341210348,-0.00013903823429251005,0.267672740122174,0.2661801021047816,138.270099642504,1.547203294187339,0.01118886594638945,7.5387836593703125e-06,-0.0002226148332888588,-0.00031805155142030863,0.9999644606710407,0.8264337031413779,0.8488929966744174,539855.0967335564,636177.4445671133,1883.1141030922165,2915.239121715387,345950.96760479204,406510.7087316979,7,0.3483938713977865
2024-09-21 00:00:00+00:00,0,1,0,245662005,0.1816186755895614,14208,87.7960205078125,1703583,13.58210519949595,0.0003609339436554,2552050.0,0.0,1817837.0,13146.0,1174917.0,87.79609680175781,0.1786196082830429,13.70428740978241,2704875.0,14677.0,1763374.0,87.7972640991211,0.1851123720407486,13.58846644560496,1953366.142857143,12302.714285714286,1306079.0,87.7966068812779,0.18471672492367877,17.44495407172612,2372990.033333333,14544.566666666668,1560702.1333333333,87.7995989481608,0.2152706876397133,14.688413463698494,-5.649983825500248,40.38937484493934,-3.195475914696466,8.078502966681889,-3.390715752869211,44.996029506765154,-1.8873381679848644,1.6790246800710396,-0.0014164351490375537,-8.689901725977833e-05,0.24985098791763788,0.2630698813915339,179.60799493278907,1.4980476454345661,0.00834006424103537,5.322035178566554e-06,-0.00023596627371481882,-0.0003066032163553796,0.9999659216338257,0.8231666022268347,0.8580672405935219,496974.04920969356,624262.2066122921,1673.1176613679268,2819.4782432865345,321328.9545031334,400996.05354045396,7,0.48910797805343437
2024-09-22 00:00:00+00:00,0,1,0,245662005,0.1858551502227783,12759,87.79579162597656,1722309,13.78333818912506,0.0003758147865747,2657978.0,0.0,2552050.0,14208.0,1703583.0,87.7960205078125,0.1816186755895614,13.58210519949595,2666125.0,14272.0,1796168.0,87.7973861694336,0.1881306320428848,13.939520994822184,1952202.2857142857,12086.57142857143,1295527.7142857143,87.79637908935547,0.18439165609223498,17.422642242340817,2356240.466666667,14302.233333333334,1549624.4333333333,87.79930419921875,0.21272256324688593,14.681896686553955,-0.30557456983449915,4.150702376520843,-10.601177130044848,-10.198479729729726,-4.112031836665608,1.0992126594360219,-1.2095222321837573,2.3326205961279323,-0.0018161627886703613,-0.0002606972783203432,0.23120083500903627,0.25844494095614756,208.30548589341691,1.5432634078650185,0.0074080740400973115,5.185646007408282e-06,-0.00021198817661949854,-0.00029644143992354794,0.9999666841338897,0.8285242161535545,0.8668175734523748,454715.57991599606,608958.4282861523,1555.2468250420095,2638.453997211365,297728.89018665097,391354.7607374194,7,0.5094093945222513
2024-09-23 00:00:00+00:00,0,0,0,245662005,0.1759724467992782,11087,87.79550170898438,1072886,13.36203948656718,0.0002232381663533,1579138.0,0.0,2657978.0,12759.0,1722309.0,87.79579162597656,0.1858551502227783,13.78333818912506,1790559.0,12764.0,1214322.0,87.79702758789062,0.1874420344829559,13.416695674260458,1921999.2857142857,11847.0,1275322.5714285714,87.79616110665458,0.18275314356599534,17.41483421552749,2289947.433333333,14001.2,1507375.7333333334,87.79901911417643,0.20981275637944535,14.666158604621888,-11.807541667155341,-40.588748289113,-13.138514572234406,-13.104475272356764,-11.647322538832372,-37.70653233537071,-6.119005118203957,-5.317422418294049,-0.0017379619198676366,-0.0003302174134023339,0.23703117765332815,0.2533112562121358,142.41865079365078,1.4718586393534454,0.010333800297701435,8.461598052208944e-06,-0.00021335056849705356,-0.0002882145933625376,0.9999674482978206,0.8393202646213375,0.8710297062943454,463257.9155128703,580069.4609974227,1591.458664656026,2461.270325216525,302304.0318626744,370930.1770262928,7,0.30264649761852014
