timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_Estimated Revenue,session_session_length,visits_visits_gained,platform_platform_share,ratings_like_ratio,daily_rpv,ccu_playing,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-10-28 00:00:00+00:00,0,0,0,6069634717,140.0,387400.0,8.515541513760885,198265,0.0301274247467517,80.12063598632812,0.0382764715239439,1722,482886.0,1101.0,258062.0,80.06487274169922,0.0164823289960622,8.145031551520029,264415.0,824.0,129215.0,80.3185806274414,0.0139474431052804,8.78571323553721,414264.5714285714,1270.0,225798.14285714287,80.12332916259766,0.020514064069305084,7.997915670985266,192739.46666666667,584.6333333333333,104490.53333333334,80.0875643412272,0.00938723086534684,8.043763708737162,46.512111642682896,-19.77402533931404,108.98058252427182,56.403269754768395,53.438068335719535,-23.171563422743368,116.00679435892931,82.78621154783075,-0.246449376429414,0.06964757791947385,0.5620674772467147,0.7786901344684064,224.8403946604759,1.9539406655704963,0.008685301564564776,2.198120684706773e-05,-0.031382152012415315,0.010409690169524467,1.000446571470423,2.1493499935071494,2.185315815021998,166272.8486506474,150084.3212160356,474.32072888094825,454.0160625544775,92720.01556772474,81744.32482789137,7,0.6727399653384365
2024-10-29 00:00:00+00:00,0,0,0,6069634717,140.0,562146.0,8.161975105603537,297744,0.0315625891089439,80.18354797363281,0.0541710990396813,1779,387400.0,1722.0,198265.0,80.12063598632812,0.0301274247467517,8.515541513760885,258348.0,1038.0,132649.0,80.2898178100586,0.0176376085728406,8.3830855290095,457664.28571428574,1375.857142857143,249383.14285714287,80.10814775739398,0.02250334700303413,7.966328467641558,207206.43333333332,635.3333333333334,111891.63333333333,80.09840342203776,0.010312017930361083,8.073497306969431,117.59254958428164,45.10738255033557,71.38728323699422,3.310104529616731,124.46004116126015,50.174766095881786,78.95050215336892,4.763647654109349,-0.13235779993571173,0.07852157753143185,0.507701472279039,0.7911050216897281,315.8123595505618,1.8880115535105544,0.005974911417488119,1.4519289626385157e-05,-0.001146044049938628,0.00944832705284539,1.0001216545516503,2.208735888899938,2.1822447512216607,167765.6723164849,163922.04993641784,483.2519193778932,498.98153744667115,92945.30036567707,88796.01905665139,7,0.97619535507264
2024-10-30 00:00:00+00:00,0,0,0,6069634717,145.0,582254.0,8.316032409667969,302287,0.0304061248898506,80.25477600097656,0.0545003655241286,1785,562146.0,1779.0,297744.0,80.18354797363281,0.0315625891089439,8.161975105603537,323231.0,1103.0,177724.0,80.2115249633789,0.0195282660424709,7.958976089954376,494667.5714285714,1473.2857142857142,267177.85714285716,80.11432647705078,0.024057326838374086,8.017336513314929,224138.23333333334,687.1333333333333,120505.46666666666,80.11081441243489,0.011190915131010065,8.108537606067127,80.13556867998429,3.5770066850960403,61.83136899365367,0.3372681281618828,70.08788908644866,1.5258074050190862,55.703147548902045,-3.6640347060932,0.053921225930309014,0.08883122428950951,0.4503412785503975,0.7831880275579636,326.010078387458,1.9261565129942306,0.005904964801778437,1.4282457702669739e-05,0.02933229718889678,0.008967822863077889,1.000043840081288,2.2069754190170356,2.149719353309288,164728.27757796226,175542.38086465994,473.50032201156444,534.9265327148195,90547.17420536611,94331.59385864656,8,1.0
2024-10-31 00:00:00+00:00,0,0,0,6069634717,142.0,571461.0,8.398788730303446,296788,0.0313348397612571,80.22100067138672,0.0520431388654166,1479,582254.0,1785.0,302287.0,80.25477600097656,0.0304061248898506,8.316032409667969,383492.0,1346.0,213651.0,80.1291732788086,0.0240385439246892,7.722997764746348,521520.28571428574,1492.2857142857142,279054.5714285714,80.12744467599052,0.025099654815026646,8.113878079823085,240892.13333333333,729.0666666666667,128995.7,80.1220319112142,0.012101802020333657,8.154009308086502,49.01510331375882,-1.853658369027955,9.8811292719168,-17.14285714285714,38.9125255673973,-1.819132149248892,30.352486654044462,3.0543677458764407,0.11459920129042178,-0.042085133462255175,0.3813624979225818,0.7637926164539247,386.1222972972973,1.925479044034651,0.004983338331272386,1.4697020502331644e-05,0.04288264683314949,0.008117745370833067,1.00006755650908,2.164953576929947,2.074042756017143,152599.67020712778,183991.63280183435,410.77843550620247,546.3125878818471,83302.31225821962,98404.1019474255,8,0.9814634163097204
2024-11-01 00:00:00+00:00,0,0,0,6069634717,136.0,631714.0,8.31973777214686,332576,0.0308836679905653,80.2870864868164,0.0560006037511303,2185,571461.0,1479.0,296788.0,80.22100067138672,0.0313348397612571,8.398788730303446,488641.0,1538.0,278266.0,79.99595642089844,0.022353284060955,7.588075697422028,541959.2857142857,1584.7142857142858,286813.14285714284,80.16903468540737,0.02631828109068526,8.218401233355205,259745.23333333334,794.0,138743.36666666667,80.13471298217773,0.01299610483304903,8.196552617351214,29.27977799652506,10.54367664635032,42.06762028608581,47.73495605138607,19.517296399847627,12.058439020445565,38.161658512229614,-1.4398406825416044,0.3639309771936272,0.08237969468918305,0.3123845422561529,0.7475096336964906,288.98170173833483,1.899451856261858,0.006569907119253586,1.3170081084265627e-05,0.04120309012277183,0.00769725116394487,1.0004283000706231,2.086503296939369,2.0250899349286566,136938.1374815762,194162.06422340948,401.7504829486218,599.0333592691156,74744.02446959945,103643.58860636652,9,1.0
2024-11-02 00:00:00+00:00,0,1,0,6069634717,136.0,775018.0,8.236681123574575,406031,0.0280969869345426,80.37103271484375,0.0664514793501195,2032,631714.0,2185.0,332576.0,80.2870864868164,0.0308836679905653,8.31973777214686,575854.0,1042.0,321970.0,80.05132293701172,0.013430992141366,7.671701550483704,570411.2857142857,1726.142857142857,298821.85714285716,80.21470751081195,0.028413423203996202,8.299112600939614,283319.9666666667,854.9666666666667,150912.33333333334,80.14873275756835,0.01380500220693643,8.233058031731181,34.58584988556128,22.6849492016957,95.00959692898272,-7.0022883295194465,26.108333074510035,22.08668093909363,109.19517068293807,-9.023154428657909,0.39938100471317295,0.10455757171001778,0.31201818016319754,0.7488080781812207,381.2188883423512,1.90876088584151,0.0050045316625290616,1.0627715092887497e-05,0.04602977207728828,0.007951042675998278,1.0008231540409147,2.0133112834415563,2.0581976574925616,149081.88531574415,212152.27975003418,432.63263227072326,629.1275559131037,80049.59566006971,112794.71452074382,10,1.0
2024-11-03 00:00:00+00:00,0,1,0,6069634717,138.0,741126.0,8.80694507598877,379346,0.0263817086815834,80.4428482055664,0.0614488982100887,1690,775018.0,2032.0,406031.0,80.37103271484375,0.0280969869345426,8.236681123574575,482886.0,1101.0,258062.0,80.06487274169922,0.0164823289960622,8.145031551520029,607302.7142857143,1810.2857142857142,316148.14285714284,80.26870400565011,0.029827620301927798,8.39367167586372,304684.4666666667,897.6666666666666,161645.56666666668,80.16334025065105,0.01449600448831911,8.286697489698728,53.4784607547123,-4.3730597224838625,53.496821071752954,-16.830708661417326,46.99800823058025,-6.572158283480823,60.0605635762171,-6.104847672653557,0.472086510505787,0.08935494331330229,0.32422142492825,0.7383383484783735,438.27675931401535,1.9536888389785605,0.004455024028132554,1.188317936870303e-05,0.04906845092773416,0.008854704147186178,1.001314363332037,1.9932184956121195,2.057644251280614,162758.8310925566,224960.22592568072,412.4252846087589,641.1718438401153,85539.23926209802,118747.56692670654,10,0.9562694027751614
2024-11-04 00:00:00+00:00,0,0,0,6069634717,136.0,496624.0,8.545327186584473,251575,0.0282436162233352,80.44654083251953,0.0401358254269737,1499,741126.0,1690.0,379346.0,80.4428482055664,0.0263817086815834,8.80694507598877,387400.0,1722.0,198265.0,80.12063598632812,0.0301274247467517,8.515541513760885,622906.1428571428,1778.4285714285713,323763.85714285716,80.31526184082031,0.029558504798582585,8.397926771981377,315906.76666666666,934.8333333333334,167131.13333333333,80.17812271118164,0.015264633096133622,8.30854306950834,28.194114610221988,-32.99061158291573,-12.950058072009297,-11.301775147928995,26.888255617481647,-33.681915718104314,-6.252803016691988,7.057569940689867,0.4067676724970326,0.004590373209678589,0.2850683327918058,0.7150429548592064,331.0826666666667,1.9740515788469488,0.005958438006805101,1.7206800275025367e-05,0.04696982247488981,0.009576472026753493,1.0017104307883669,1.971803736367606,1.936404538021255,147832.26317095748,225886.9078973512,367.3303226444372,642.6841924805432,76227.88878699885,118981.64857794852,10,0.6407902784193399
2024-11-05 00:00:00+00:00,0,0,0,6069634717,128.0,477334.0,8.478558540344238,241660,0.027983471751213,80.52374267578125,0.0378249739913068,1490,496624.0,1499.0,251575.0,80.44654083251953,0.0282436162233352,8.545327186584473,562146.0,1779.0,297744.0,80.18354797363281,0.0315625891089439,8.161975105603537,610790.1428571428,1737.142857142857,315751.85714285716,80.36386108398438,0.02904720231890674,8.443152976944333,327058.4,973.9,172623.73333333334,80.19573313395182,0.01602472437856093,8.323127855870458,-15.087183756532996,-3.884226295950255,-16.24508150646431,-0.6004002668445585,-18.836315761190825,-3.941170625062107,-11.339745752089403,-0.9210735270764103,0.42426995405628887,0.09596664127851096,0.24053464322354554,0.6888762657442711,320.14352783366866,1.9752214879521313,0.0061656618155184325,1.7762281291638447e-05,0.050490788051062746,0.010546328467177884,1.002096470017323,1.8675262364676852,1.812649106013221,128500.1523885229,225302.7692722961,340.16777534713043,639.50915175032,65389.75716160624,118474.05281295328,10,0.6159005339230831
2024-11-06 00:00:00+00:00,0,0,0,6069634717,124.0,432847.0,8.677783926328024,217423,0.0273997504264116,80.62474822998047,0.0336868769247013,1401,477334.0,1490.0,241660.0,80.52374267578125,0.027983471751213,8.478558540344238,582254.0,1785.0,302287.0,80.25477600097656,0.0304061248898506,8.316032409667969,589446.2857142857,1682.2857142857142,303628.4285714286,80.41671425955636,0.028617720252701172,8.494831765038628,338715.2,1012.2666666666667,178408.56666666668,80.21696319580079,0.016790629271417803,8.33968626262082,-25.660107101024643,-9.319889218031818,-21.51260504201681,-5.9731543624161105,-28.07398267209639,-10.029380120830922,-9.887397602719538,-2.0859503423698578,0.46099714863001573,0.12543574210888142,0.21681447524334108,0.6532274608698262,308.73537803138373,1.9907967841636618,0.006443630877915962,2.004810909679154e-05,0.0628593989780961,0.011880466007152573,1.0024901349514814,1.7402416121694144,1.7043864044700385,117525.7885202315,221258.07005401535,318.2232352807191,629.0225001914689,61221.375505188065,116185.71875700394,10,0.5584992864681853
2024-11-07 00:00:00+00:00,0,0,0,6069634717,123.0,415114.0,9.045676827430723,199888,0.0268507059663534,80.7083969116211,0.031788131669677,1393,432847.0,1401.0,217423.0,80.62474822998047,0.0273997504264116,8.677783926328024,571461.0,1479.0,296788.0,80.22100067138672,0.0313348397612571,8.398788730303446,567111.0,1670.0,289785.5714285714,80.48634229387555,0.027977129710572073,8.587244350342525,349184.3,1049.0,183157.4,80.23977025349934,0.017502291236693612,8.387427990979619,-27.359172366968178,-4.096828671562935,-5.814739688979042,-0.5710206995003575,-32.64956804183458,-8.064924134061258,-14.310377295906774,-2.0038301499598954,0.6075668916558641,0.10375062679515157,0.21037257234468326,0.6214887310775443,297.7862266857963,2.076722581032473,0.00696886772158548,2.1790773225324846e-05,0.06615202767508312,0.013721502556551817,1.0030729405081447,1.6241022291093845,1.5984838403281696,114509.08195530706,217014.10751920057,315.8287893397696,617.5217991405592,62558.08272497858,113960.34280325103,10,0.5356185275696822
2024-11-08 00:00:00+00:00,0,0,0,6069634717,121.0,468003.0,8.617125153541565,233944,0.025817934423685,80.75006866455078,0.0352637219792896,1747,415114.0,1393.0,199888.0,80.7083969116211,0.0268507059663534,9.045676827430723,631714.0,2185.0,332576.0,80.2870864868164,0.0308836679905653,8.31973777214686,543723.7142857143,1607.4285714285713,275695.28571428574,80.55248260498047,0.02725345348673203,8.629728261970339,362237.0333333333,1098.4333333333334,189524.36666666667,80.2625628153483,0.018206176798169764,8.43071284196112,-25.91536676407361,12.74083745669865,-20.045766590389015,25.41277817659726,-29.656980660059652,17.037541022972857,-16.402629274566216,-3.846347816562301,0.5766583369672951,0.05163248747874771,0.21260394475704883,0.5845758334678939,267.7362700228833,2.0004830195131333,0.007467567163222125,1.8412503212668193e-05,0.06594330923898048,0.01581734730483925,1.0036121421926079,1.5010163629111206,1.4969344628945807,115410.24427783352,211755.01567377057,318.5603346513612,611.8465935371288,63998.390818926666,111157.33514893494,10,0.6038608135552981
2024-11-09 00:00:00+00:00,0,1,0,6069634717,122.0,761069.0,8.265160183111826,402884,0.0313187018036842,80.86087799072266,0.0560572141163231,2269,468003.0,1747.0,233944.0,80.75006866455078,0.025817934423685,8.617125153541565,775018.0,2032.0,406031.0,80.37103271484375,0.0280969869345426,8.236681123574575,541731.0,1641.2857142857142,275245.71428571426,80.6224605015346,0.02771369846803797,8.633796699047089,384823.93333333335,1166.3333333333333,201536.53333333333,80.2885030110677,0.0191069662260512,8.426674744500055,-1.7998291652580933,62.62053875723019,11.663385826771645,29.879793932455634,-0.7750639729478759,72.21386314673597,11.466406973271592,21.30599330577303,0.6094798826548287,0.1372250550426113,0.23246885187934024,0.5640657459871201,335.2726872246696,1.8890477431525126,0.005631880065030964,1.0859921141434856e-05,0.07306425912039585,0.01843681971939275,1.0041594683913944,1.4077372873031633,1.4504499636500119,129269.22014323258,217065.99902936447,323.15141213498595,625.2596334287081,71205.93302870906,114154.40729351337,10,0.9820017083474191
2024-11-10 00:00:00+00:00,0,1,0,6069634717,119.0,719751.0,8.606937885284424,361577,0.0238725095987319,80.8938217163086,0.0514624370384112,1519,761069.0,2269.0,402884.0,80.86087799072266,0.0313187018036842,8.265160183111826,741126.0,1690.0,379346.0,80.4428482055664,0.0263817086815834,8.80694507598877,538677.4285714285,1616.857142857143,272707.28571428574,80.68688528878349,0.027355241456202047,8.605224243232183,405293.4,1204.2666666666667,211658.63333333333,80.31510569254557,0.019710950398196727,8.437327093892627,-2.884124966604873,-5.428942710844876,-10.118343195266277,-33.054208902600266,-4.684114238716108,-10.252827116490105,-9.511131796414407,-23.77554552429233,0.5606135545943802,0.040741241505837245,0.2344794918916865,0.5398090768228979,473.5203947368421,1.9905829447588073,0.004201029929918302,1.1958199331553679e-05,0.07647977556501484,0.021012710384584934,1.0046290121021708,1.329104862234195,1.38781950659795,134354.42080755258,218781.0560964135,281.8405753082942,610.3135391681509,73309.484952944,114442.79463451369,10,0.9286893981817197
2024-11-11 00:00:00+00:00,0,0,1,6069634717,116.0,446275.0,8.879582444826761,216811,0.0216792710125446,80.89942169189453,0.031275833230825,1236,719751.0,1519.0,361577.0,80.8938217163086,0.0238725095987319,8.606937885284424,496624.0,1499.0,251575.0,80.44654083251953,0.0282436162233352,8.545327186584473,531484.7142857143,1579.2857142857142,267741.0,80.75158255440849,0.02641747785466053,8.652974994409652,415177.8,1233.0,216222.5,80.34235916137695,0.020256587226564638,8.460774458461337,-10.13825348754792,-37.99591803276411,-17.545030020013343,-18.63067807768268,-13.818543177978738,-40.03739175887847,-23.24187228322081,-9.187297955066287,0.5629587732278507,0.0069226245801301545,0.22333786112244913,0.5141687624083838,360.7720291026678,2.0583500913233586,0.005700791469106876,1.9897064697242876e-05,0.06491661071777756,0.023173607814564765,1.005093494855056,1.2801376043847101,1.3041425763968995,128909.5924667982,213471.45560543548,309.31384538208977,589.8244040273402,71585.4337135428,111704.2692842471,10,0.5758253356696231
