timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,session_session_length,daily_Estimated Revenue,ccu_playing,platform_platform_share,sort_sort_position,daily_rpv,ratings_like_ratio,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-04-21 00:00:00+00:00,0,0,0,7332711118,241682,18.75331603156196,258177,6060,0.0773438438773155,393,0.1076970694991116,98.70484161376952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258177.0,6060.0,241682.0,98.70484161376952,0.0773438438773155,18.75331603156196,258177.0,6060.0,241682.0,98.70484161376952,0.0773438438773155,18.75331603156196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.596436231644944,1.0682464219659638,0.025074167401099787,7.263715743232173e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-04-22 00:00:00+00:00,0,0,0,7332711118,948792,16.99302311738332,373501,15597,0.2113328278064727,359,0.1304199191663512,98.71833801269533,258177.0,6060.0,241682.0,98.70484161376952,0.0773438438773155,18.75331603156196,0.0,0.0,0.0,0.0,0.0,0.0,315839.0,10828.5,595237.0,98.71158981323242,0.1443383358418941,17.87316957447264,315839.0,10828.5,595237.0,98.71158981323242,0.1443383358418941,17.87316957447264,0.0,44.66858008265646,0.0,157.37623762376236,0.0,292.57867776665205,0.0,173.23807198113076,0.0,0.013673492308119428,0.25818971828544734,0.25818971828544734,23.945441723297858,0.3936591016164748,0.016438780640245027,4.549647155137943e-05,0.0,0.0,1.0,1.0,1.0,81546.3824335574,81546.3824335574,6743.677372176104,6743.677372176104,500002.2760448196,500002.2760448196,2,1.0
2025-04-23 00:00:00+00:00,0,0,0,7332711118,2098314,16.688735723495483,785861,19885,0.2739353775978088,263,0.1836104550149254,98.68709564208984,373501.0,15597.0,948792.0,98.71833801269533,0.2113328278064727,16.99302311738332,0.0,0.0,0.0,0.0,0.0,0.0,472513.0,13847.333333333334,1096262.6666666667,98.70342508951823,0.1875373497605323,17.47835829081359,472513.0,13847.333333333334,1096262.6666666667,98.70342508951823,0.1875373497605323,17.47835829081359,0.0,110.4039882088669,0.0,27.49246649996795,0.0,121.15637568613562,0.0,29.622728489993122,0.0,-0.03164799087426173,0.5871286198542188,0.5871286198542188,39.518304334707835,0.37452003154912394,0.009476651503706546,2.1236216693892164e-05,-0.008872985839829008,0.0,1.0,1.0,1.0,277425.9055531765,277425.9055531765,7076.627468881863,7076.627468881863,937059.9201765772,937059.9201765772,3,1.0
2025-04-24 00:00:00+00:00,0,0,0,7332711118,1908950,17.354328831036884,772442,30239,0.3928637504577636,234,0.1200154244676606,98.67926025390624,785861.0,19885.0,2098314.0,98.68709564208984,0.2739353775978088,16.688735723495483,0.0,0.0,0.0,0.0,0.0,0.0,547495.25,17945.25,1299434.5,98.69738388061523,0.23886894993484015,17.44735092586941,547495.25,17945.25,1299434.5,98.69738388061523,0.23886894993484015,17.44735092586941,0.0,-1.7075538803936086,0.0,52.069399044505914,0.0,-9.024578780868831,0.0,43.41475493339351,0.0,-0.007939627904363089,0.49618790921338074,0.49618790921338074,25.54371693121693,0.40464213067805305,0.01584063708287955,2.2466808335420068e-05,-0.01079864501954913,0.0,1.0,1.0,1.0,271660.5234017572,271660.5234017572,10027.834009229842,10027.834009229842,866315.5919030509,866315.5919030509,3,0.9829244611960639
2025-04-25 00:00:00+00:00,0,0,0,7332711118,3874131,16.848013440767925,1514779,53525,0.5930808782577515,173,0.1654880531142765,98.68494415283205,772442.0,30239.0,1908950.0,98.67926025390624,0.3928637504577636,17.354328831036884,0.0,0.0,0.0,0.0,0.0,0.0,740952.0,25061.2,1814373.8,98.6948959350586,0.30971133559942243,17.327483428849114,740952.0,25061.2,1814373.8,98.6948959350586,0.30971133559942243,17.327483428849114,0.0,96.10262000253739,0.0,77.00651476569993,0.0,102.94565075041251,0.0,50.963502630796434,0.0,0.00575997318097432,0.6645770434203097,0.6645770434203097,28.299872958935843,0.3909982932951175,0.013815998009360548,1.1122416087331444e-05,-0.007887268066404097,-0.007887268066404097,1.0,1.0,1.0,492419.6894763653,492419.6894763653,18127.377449592645,18127.377449592645,1374295.9804944494,1374295.9804944494,4,1.0
2025-04-26 00:00:00+00:00,0,1,0,7332711118,4981516,17.927661101023357,2043229,43993,0.4574784338474273,139,0.1465025227881263,98.59957885742188,1514779.0,53525.0,3874131.0,98.68494415283205,0.5930808782577515,16.848013440767925,0.0,0.0,0.0,0.0,0.0,0.0,957998.1666666666,28216.5,2342230.8333333335,98.67900975545247,0.3343391853074232,17.427513040878154,957998.1666666666,28216.5,2342230.8333333335,98.67900975545247,0.3343391853074232,17.427513040878154,0.0,34.88627714009767,0.0,-17.808500700607187,0.0,28.584087631523047,0.0,-22.86407290834821,0.0,-0.0865028562796466,0.7206571841784316,0.7206571841784316,46.44335591216984,0.41016200486719206,0.008831245582419973,8.774176720693881e-06,-0.018123735700331024,-0.018123735700331024,1.0,1.0,1.0,690388.2612380998,690388.2612380998,17961.54111149709,17961.54111149709,1784026.3000974415,1784026.3000974415,5,1.0
2025-04-27 00:00:00+00:00,0,1,0,7332711118,5025537,17.29401151339213,2007358,42350,0.5233926773071289,96,0.1071414787836381,98.53575897216795,2043229.0,43993.0,4981516.0,98.59957885742188,0.4574784338474273,17.927661101023357,0.0,0.0,0.0,0.0,0.0,0.0,1107906.7142857143,30235.571428571428,2725560.285714286,98.6585453578404,0.3613468270216669,17.408441394094435,1107906.7142857143,30235.571428571428,2725560.285714286,98.6585453578404,0.3613468270216669,17.408441394094435,0.0,-1.7556035079768328,0.0,-3.734685063532839,0.0,0.8836868134118214,0.0,14.40816409756367,0.0,-0.06472632641383314,0.6721239883943502,0.6721239883943502,47.39812519184907,0.3994314638552131,0.008426958466934286,8.615305739228574e-06,-0.026675633021754845,-0.026675633021754845,1.0,1.0,1.0,744650.6795745941,744650.6795745941,17244.82565734954,17244.82565734954,1918562.4348206406,1918562.4348206406,5,0.9824439649202317
2025-04-28 00:00:00+00:00,0,0,0,7332711118,4806073,15.536734024683634,1698516,51454,0.6962061524391174,69,0.0720872818771393,98.4983139038086,2007358.0,42350.0,5025537.0,98.53575897216795,0.5233926773071289,17.29401151339213,258177.0,6060.0,241682.0,98.70484161376952,0.0773438438773155,18.75331603156196,1313669.4285714286,36720.42857142857,3377616.1428571427,98.62904139927456,0.4497557282447815,16.948929678826104,1181732.875,32887.875,2985624.375,98.63851642608643,0.40320424269884825,17.174477972918087,557.8881929838832,-15.385496757429419,749.075907590759,21.497048406139307,1888.593689227994,-4.366976106235009,800.1442358404827,33.017939039789226,-0.20923766918046205,-0.03800150194198659,0.6095638635933368,0.6095638635933368,33.00973666310368,0.353410288730469,0.010706035737277454,9.147234925928697e-06,-0.037229537963870164,-0.031136376517156082,0.9999039419168579,1.1116466812107844,1.1154538584076914,720341.6570202617,720341.6570202617,17640.24647088502,17640.24647088502,1922526.5150631445,1922526.5150631445,5,0.8312900805538684
2025-04-29 00:00:00+00:00,0,0,0,7332711118,5154151,15.365591565767923,1849432,56933,0.7810546159744263,54,0.0645489842148929,98.48760223388672,1698516.0,51454.0,4806073.0,98.4983139038086,0.6962061524391174,15.536734024683634,373501.0,15597.0,948792.0,98.71833801269533,0.2113328278064727,16.99302311738332,1524516.7142857143,42625.57142857143,3978381.714285714,98.59607914515904,0.5311445551259177,16.71643945716676,1255921.6666666667,35559.555555555555,3226571.777777778,98.62174818250868,0.4451876175072458,16.973490594345847,395.1611910008273,8.885167993707444,265.0253253830865,10.648346095541639,443.23297413974825,7.242461777005893,269.5850872206538,12.187261379125601,-0.2337314256434686,-0.010874977953767573,0.5650225897771121,0.5650225897771121,32.483788246039275,0.3588237211475331,0.01104604598389803,8.30827154363955e-06,-0.03962707519530883,-0.031856409708659925,0.9997397223449929,1.2138628982585544,1.1930802525460469,709624.1126571869,709624.1126571869,18344.533287270566,18344.533287270566,1938193.8845556562,1938193.8845556562,5,0.9051516007261056
2025-04-30 00:00:00+00:00,0,0,0,7332711118,5430541,15.466051777203878,1946358,61362,0.7280439138412476,50,0.0572392343363196,98.4499053955078,1849432.0,56933.0,5154151.0,98.48760223388672,0.7810546159744263,15.365591565767923,785861.0,19885.0,2098314.0,98.68709564208984,0.2739353775978088,16.688735723495483,1690302.0,48550.857142857145,4454414.142857143,98.56219482421875,0.5960172031606946,16.54177032198225,1324965.3,38139.8,3446968.7,98.6045639038086,0.473473247140646,16.82274671263165,147.67204378382436,5.240852326552159,208.58436007040484,7.779319551051245,158.8049738980915,5.362473858449235,165.77213948253146,-6.7870672612367455,-0.24034575649309886,-0.03827571950568709,0.5311571022039008,0.5311571022039008,31.718755601909947,0.3584095289199494,0.011299424624650726,7.946145483543313e-06,-0.04228619166782798,-0.032541540897254896,0.9995703131993852,1.2757330324046976,1.258819176711893,703764.7292687221,703764.7292687221,19123.47230674039,19123.47230674039,1955746.421085086,1955746.421085086,5,0.9525892594515838
