timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,ratings_like_ratio,ccu_playing,platform_platform_share,session_session_length,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-08-17 00:00:00+00:00,1,0,0,184199275,0,88.64865112304688,1260,0.0263007879257202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,88.64865112304688,0.0263007879257202,0.0,0.0,1260.0,0.0,88.64865112304688,0.0263007879257202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2023-08-18 00:00:00+00:00,1,0,0,184199275,74873,88.6505126953125,1077,0.0217545703053474,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,88.64865112304688,0.0263007879257202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1168.5,37436.5,88.64958190917969,0.0240276791155338,0.0,0.0,1168.5,37436.5,88.64958190917969,0.0240276791155338,0.0,0.0,0.0,0.0,-14.523809523809527,0.0,inf,0.0,-17.28548069819209,0.0,0.0020999442654101586,0.0,0.0,0.0,0.0,0.01438416539786842,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,129.4005409571382,129.4005409571382,52943.206027780376,52943.206027780376,0,0.0
2023-08-19 00:00:00+00:00,1,1,0,184199275,99013,88.68126678466797,1932,0.0314111933112144,0.0,0.0,0.0,0.0,0.0,1077.0,74873.0,88.6505126953125,0.0217545703053474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1423.0,57962.0,88.66014353434245,0.026488850514093998,0.0,0.0,1423.0,57962.0,88.66014353434245,0.026488850514093998,0.0,0.0,0.0,0.0,79.38718662952647,0.0,32.24126187010003,0.0,44.38893929103873,0.0,0.03469138352438783,0.0,0.0,0.0,0.0,0.01951239218696346,0.0,0.016307830810546355,0.0,1.0,0.0,1.0,0.0,0.0,450.2032874158073,450.2032874158073,51627.31818523988,51627.31818523988,0,0.0
2023-08-20 00:00:00+00:00,1,1,0,184199275,110713,88.69044494628906,2216,0.035046748816967,0.0,0.0,0.0,0.0,0.0,1932.0,99013.0,88.68126678466797,0.0314111933112144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621.25,71149.75,88.6677188873291,0.02862832508981225,0.0,0.0,1621.25,71149.75,88.6677188873291,0.02862832508981225,0.0,0.0,0.0,0.0,14.699792960662528,0.0,11.816630139476626,0.0,11.574076380137498,0.0,0.010349605901982528,0.0,0.0,0.0,0.0,0.02001553552396264,0.0,0.015613555908186158,0.0,1.0,0.0,1.0,0.0,0.0,540.679433675815,540.679433675815,49725.114267507386,49725.114267507386,0,0.0
2023-08-21 00:00:00+00:00,1,0,0,184199275,81827,88.7266616821289,1200,0.0240083504468202,0.0,0.0,0.0,0.0,0.0,2216.0,110713.0,88.69044494628906,0.035046748816967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537.0,73285.2,88.67950744628907,0.02770433016121384,0.0,0.0,1537.0,73285.2,88.67950744628907,0.02770433016121384,0.0,0.0,0.0,0.0,-45.848375451263536,0.0,-26.09088363606803,0.0,-31.496212181607085,0.0,0.04083499170826066,0.0,0.0,0.0,0.0,0.014664906877841326,0.0,0.01959533691405918,0.01959533691405918,1.0,0.0,1.0,0.0,0.0,504.71873355364966,504.71873355364966,43327.13901470994,43327.13901470994,0,0.0
2023-08-22 00:00:00+00:00,1,0,0,184199275,71346,88.72817993164062,1112,0.0226383488625288,0.0,0.0,0.0,0.0,0.0,1200.0,81827.0,88.7266616821289,0.0240083504468202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1466.1666666666667,72962.0,88.68761952718098,0.026859999944766334,0.0,0.0,1466.1666666666667,72962.0,88.68761952718098,0.026859999944766334,0.0,0.0,0.0,0.0,-7.333333333333336,0.0,-12.808730614589315,0.0,-5.706354492475551,0.0,0.0017111536520619808,0.0,0.0,0.0,0.0,0.015585798982437945,0.0,0.01815054757254978,0.01815054757254978,1.0,0.0,1.0,0.0,0.0,483.62895557096937,483.62895557096937,38761.056868976106,38761.056868976106,0,0.0
2023-08-23 00:00:00+00:00,1,0,0,184199275,63961,88.74102783203125,1027,0.0214279349893331,0.0,0.0,0.0,0.0,0.0,1112.0,71346.0,88.72817993164062,0.0226383488625288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1403.4285714285713,71676.14285714286,88.69524928501674,0.02608399066541873,0.0,0.0,1403.4285714285713,71676.14285714286,88.69524928501674,0.02608399066541873,0.0,0.0,0.0,0.0,-7.643884892086328,0.0,-10.35096571636812,0.0,-5.3467409683715434,0.0,0.01448006755071507,0.0,0.0,0.0,0.0,0.016056408492542446,0.0,0.017066410609657807,0.017066410609657807,1.0,0.0,1.0,0.0,0.0,471.6636715368474,471.6636715368474,35547.01499155061,35547.01499155061,0,0.0
2023-08-24 00:00:00+00:00,1,0,0,184199275,67513,88.7420883178711,949,0.0193617828190326,0.0,0.0,0.0,0.0,0.0,1027.0,63961.0,88.74102783203125,0.0214279349893331,0.0,0.0,1260.0,0.0,88.64865112304688,0.0263007879257202,0.0,0.0,1359.0,81320.85714285714,88.70859745570591,0.02509270422160621,0.0,0.0,1346.625,71155.75,88.70110416412354,0.02524371468462046,0.0,0.0,0.0,-24.682539682539684,-7.594936708860756,inf,5.5533840934319345,-26.383259415212322,-9.642329843398533,0.10540171073163407,0.0011950344341871144,0.0,0.0,0.0,0.0,0.014056343869419676,0.0,0.015427998134068118,0.015280859810969915,1.000084477996672,0.0,0.9940178985184674,0.0,0.0,465.2943576766371,465.2943576766371,32943.039450152224,32943.039450152224,0,0.0
2023-08-25 00:00:00+00:00,1,0,0,184199275,66894,88.75782012939453,1004,0.0192716475576162,0.0,0.0,0.0,0.0,0.0,949.0,67513.0,88.7420883178711,0.0193617828190326,0.0,0.0,1077.0,74873.0,88.6505126953125,0.0217545703053474,0.0,0.0,1348.5714285714287,80181.0,88.7239270891462,0.024738000971930327,0.0,0.0,1308.5555555555557,70682.22222222222,88.70740593804254,0.02458015167050888,0.0,0.0,0.0,-6.778087279480038,5.7955742887249695,-10.656712032374827,-0.9168604565046756,-11.413338497983961,-0.4655318276155729,0.12104547488724915,0.017727565151592906,0.0,0.0,0.0,0.0,0.015008595560206294,0.0,0.012404033115933208,0.014477666219074935,1.0001862431995272,0.0,1.0064218196672414,0.0,0.0,449.97780809477456,449.97780809477456,30848.118649189037,30848.118649189037,0,0.0
2023-08-26 00:00:00+00:00,1,1,0,184199275,103397,88.7330093383789,2077,0.0322757512331008,0.0,0.0,0.0,0.0,0.0,1004.0,66894.0,88.75782012939453,0.0192716475576162,0.0,0.0,1932.0,99013.0,88.68126678466797,0.0314111933112144,0.0,0.0,1369.2857142857142,80807.28571428571,88.73131888253349,0.02486150924648553,0.0,0.0,1385.4,73953.7,88.70996627807617,0.02534971162676807,0.0,0.0,0.0,7.505175983436851,106.87250996015938,4.427701412945773,54.56842168206417,2.752388020794294,67.47790315595176,0.058346656049224066,-0.027953357776766552,0.0,0.0,0.0,0.0,0.020087429157237085,0.0,0.0072828020368404444,0.011925760904950573,1.000240701302832,0.0,0.9807413043796909,0.0,0.0,488.9099439910517,488.9099439910517,30869.04672267459,30869.04672267459,0,0.0
