timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,ratings_like_ratio,ccu_playing,daily_Estimated Revenue,platform_platform_share,session_session_length,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-05-27 00:00:00+00:00,0,0,0,7687145492,1958,94.34151458740234,66,2697,0.0007779755396768,26.325855827331544,0.0096378235376622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2697.0,66.0,1958.0,94.34151458740234,0.0007779755396768,26.325855827331544,2697.0,66.0,1958.0,94.34151458740234,0.0007779755396768,26.325855827331544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.25373134328358,1.3767228177641655,0.033690658499234305,0.009757544784036896,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-05-28 00:00:00+00:00,0,0,0,7687145492,93580,94.57471466064452,452,29451,0.0070807579904794,8.184316058953604,0.0916693953351732,0.0,2697.0,66.0,1958.0,94.34151458740234,0.0007779755396768,26.325855827331544,0.0,0.0,0.0,0.0,0.0,0.0,16074.0,259.0,47769.0,94.45811462402344,0.0039293667650781,17.255085943142575,16074.0,259.0,47769.0,94.45811462402344,0.0039293667650781,17.255085943142575,0.0,991.9911012235817,0.0,584.8484848484849,0.0,4679.366700715015,0.0,810.151750197829,0.0,0.2471871203913345,1.1769276361742498,1.1769276361742498,65.01324503311258,0.3147113196054755,0.004830040285955482,0.00027788659713953566,0.0,0.0,1.0,1.0,1.0,18917.934823864893,18917.934823864893,272.94321753800733,272.94321753800733,64786.53750587386,64786.53750587386,2,1.0
2025-05-29 00:00:00+00:00,0,0,0,7687145492,144868,94.80519104003906,630,49937,0.0058954493142664,8.502856632073721,0.1092918392397179,0.0,29451.0,452.0,93580.0,94.57471466064452,0.0070807579904794,8.184316058953604,0.0,0.0,0.0,0.0,0.0,0.0,27361.666666666668,382.6666666666667,80135.33333333333,94.57380676269531,0.004584727614807533,14.337676172786288,27361.666666666668,382.6666666666667,80135.33333333333,94.57380676269531,0.004584727614807533,14.337676172786288,0.0,69.55960748361684,0.0,39.380530973451336,0.0,54.806582603120326,0.0,-16.739855786721346,0.0,0.24369767355001404,0.8657807388446088,0.8657807388446088,79.13946117274168,0.34470452615811525,0.0043487564627352985,0.00017026826529043456,0.23183822631836404,0.0,1.0,1.0,1.0,23689.203982686573,23689.203982686573,288.3215797219024,288.3215797219024,72397.41930023013,72397.41930023013,3,1.0
2025-05-30 00:00:00+00:00,0,0,0,7687145492,135459,94.73495483398438,675,38079,0.0058743646368384,7.890542368094127,0.0637462693526048,0.0,49937.0,630.0,144868.0,94.80519104003906,0.0058954493142664,8.502856632073721,0.0,0.0,0.0,0.0,0.0,0.0,30041.0,455.75,93966.25,94.61409378051758,0.00490713687031525,12.72589272161325,30041.0,455.75,93966.25,94.61409378051758,0.00490713687031525,12.72589272161325,0.0,-23.74591985902237,0.0,7.14285714285714,0.0,-6.494878095921807,0.0,-0.35764326523810563,0.0,-0.07408476823280719,0.6681112722312516,0.6681112722312516,56.32988165680474,0.281108814410158,0.004983020817953639,0.00020720962101087518,0.1410797119140531,0.0,1.0,1.0,1.0,20070.73072909903,20070.73072909903,277.09971129541077,277.09971129541077,65264.343794423214,65264.343794423214,3,0.7625408014097763
2025-05-31 00:00:00+00:00,0,1,0,7687145492,115679,94.6751480102539,610,41192,0.0046911500394344,9.545175731182098,0.0573428754240875,0.0,38079.0,675.0,135459.0,94.73495483398438,0.0058743646368384,7.890542368094127,0.0,0.0,0.0,0.0,0.0,0.0,32271.2,486.6,98308.8,94.62630462646484,0.00486393950413908,12.08974932352702,32271.2,486.6,98308.8,94.62630462646484,0.00486393950413908,12.08974932352702,0.0,8.175109640484246,0.0,-9.629629629629633,0.0,-14.602204357037918,0.0,-20.142001229954452,0.0,-0.06313068268758437,0.5603446092710364,0.5603446092710364,67.41734860883797,0.35608575380359614,0.005273167358229599,0.00023171839223125527,0.082750701904295,0.082750701904295,1.0,1.0,1.0,18082.992954707468,18082.992954707468,249.69341200760584,249.69341200760584,57348.62361643913,57348.62361643913,3,0.8248793479784529
2025-06-01 00:00:00+00:00,1,1,0,7687145492,172461,94.75146484375,796,42011,0.0080061741173267,11.680473486582438,0.0486443953232024,0.0,41192.0,610.0,115679.0,94.6751480102539,0.0046911500394344,9.545175731182098,0.0,0.0,0.0,0.0,0.0,0.0,33894.5,538.1666666666666,110667.5,94.64716466267903,0.005387645273003683,12.021536684036256,33894.5,538.1666666666666,110667.5,94.64716466267903,0.005387645273003683,12.021536684036256,0.0,1.9882501456593538,0.0,30.491803278688522,0.0,49.08583234640687,0.0,70.66548820706626,0.0,0.08060915150387427,0.4913929795822594,0.4913929795822594,52.71141781681305,0.2435956906448957,0.004615509503542809,0.00027802707527807384,0.06516614641462197,0.06516614641462197,1.0,1.0,1.0,16655.519346450892,16655.519346450892,256.577798467963,256.577798467963,59561.03171285736,59561.03171285736,3,0.8412800128161484
2025-06-02 00:00:00+00:00,1,0,0,7687145492,122807,94.710693359375,749,37621,0.0080563677474856,9.975384513537088,0.0371343897646804,0.0,42011.0,796.0,172461.0,94.75146484375,0.0080061741173267,11.680473486582438,0.0,0.0,0.0,0.0,0.0,0.0,34426.857142857145,568.2857142857143,112401.71428571429,94.65624019077846,0.005768891340786814,11.729229231107803,34426.857142857145,568.2857142857143,112401.71428571429,94.65624019077846,0.005768891340786814,11.729229231107803,0.0,-10.449644140820258,0.0,-5.904522613065321,0.0,-28.79143690457553,0.0,0.6269365295250351,0.0,-0.043029925122772816,0.4435327597956623,0.4435327597956623,50.16133333333333,0.30633997785160577,0.006098951208390333,0.00026514764003872967,0.047535487583704385,0.047535487583704385,1.0,1.0,1.0,15269.438959662439,15269.438959662439,247.407029195288,247.407029195288,54564.789408904486,54564.789408904486,3,0.7533692452490137
2025-06-03 00:00:00+00:00,1,0,0,7687145492,129907,94.54801940917967,644,45236,0.0073147309012711,10.300463676452637,0.0395889453024197,0.0,37621.0,749.0,122807.0,94.710693359375,0.0080563677474856,9.975384513537088,2697.0,66.0,1958.0,94.34151458740234,0.0007779755396768,26.325855827331544,40503.857142857145,650.8571428571429,130680.14285714286,94.6857408796038,0.006702713535300285,9.439887495267959,35778.0,577.75,114589.875,94.64271259307861,0.00596212128584735,11.550633536775907,1577.2710418984059,20.241354562611313,875.7575757575758,-14.018691588785048,6534.678243105209,5.781429397347049,840.2263346621298,-9.205598223169066,0.2188907213123148,-0.17175879979894892,0.40930730215499367,0.40930730215499367,70.13333333333334,0.3482156603134526,0.004957354435446624,0.00022769997295250872,-0.009020396641319334,0.022671926589242643,1.0004546391935127,1.1320883543757936,1.124216233442101,14644.196656501363,14644.196656501363,230.61331271199413,230.61331271199413,50894.889034551255,50894.889034551255,3,0.9058613853455354
2025-06-04 00:00:00+00:00,1,0,0,7687145492,144263,94.4053955078125,946,52470,0.0095175579190254,10.093162139256796,0.0410496418148732,0.0,45236.0,644.0,129907.0,94.54801940917967,0.0073147309012711,10.300463676452637,29451.0,452.0,93580.0,94.57471466064452,0.0070807579904794,8.184316058953604,43792.28571428572,721.4285714285714,137920.57142857142,94.66155242919922,0.0070508278108068565,9.71257979245413,37632.666666666664,618.6666666666666,117886.88888888889,94.61634402804904,0.006357169800644911,11.388692270384896,78.16033411429153,15.991688036077466,109.29203539823007,46.894409937888206,54.16007693951699,11.050982626032479,34.41439365421692,30.114942675082013,-0.17903215826722274,-0.15084811110630536,0.3928837695744529,0.3928837695744529,55.4065469904963,0.36370820163034434,0.006557422503188599,0.00019235696173613607,-0.05491828918456325,4.9209594723530476e-05,1.0004778075248477,1.1636774534788672,1.109114280712083,14785.263939138862,14785.263939138862,248.1980056325997,248.1980056325997,48624.44055062342,48624.44055062342,4,1.0
2025-06-05 00:00:00+00:00,1,0,0,7687145492,194103,94.07675170898438,1156,54770,0.0119668720290064,9.386810958385468,0.0378844271312373,0.0,52470.0,946.0,144263.0,94.4053955078125,0.0095175579190254,10.093162139256796,49937.0,630.0,144868.0,94.80519104003906,0.0058954493142664,8.502856632073721,44482.71428571428,796.5714285714286,144954.14285714287,94.55748966761998,0.00791817391291257,9.838858981927237,39346.4,672.4,125508.5,94.56238479614258,0.006918140023481059,11.188504139184953,9.678194525101635,4.383457213645903,83.49206349206348,22.19873150105709,33.98611149460198,34.54801300402737,102.98490227110868,25.734690882047296,-0.768353845462999,-0.34811972034048955,0.3801123534589146,0.3801123534589146,47.33794295592048,0.28216832213658655,0.005955570209784445,0.00017138286608580212,-0.09705570765904253,-0.0293965195164499,0.9999482338719232,1.130540895373256,1.1445524210318478,14956.052704135836,14956.052704135836,289.18898088735443,289.18898088735443,51793.06665793534,51793.06665793534,5,1.0
