timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,daily_Estimated Revenue,session_session_length,visits_visits_gained,sort_sort_position,ratings_like_ratio,daily_rpv,ccu_playing,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-29 00:00:00+00:00,1,0,0,8319979876,0.0039538843557238,144138,16.088709831237793,25144,463,77.92362976074219,0.2145701386274887,557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144138.0,557.0,25144.0,77.92362976074219,0.0039538843557238,16.088709831237793,144138.0,557.0,25144.0,77.92362976074219,0.0039538843557238,16.088709831237793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.31182795698925,5.732272817657586,0.0221515211771724,0.00011161940787183062,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-08-30 00:00:00+00:00,1,1,0,8319979876,0.0045103621669113,178634,10.441527326901754,129101,457,77.62162017822266,0.2399293462200593,635,144138.0,557.0,25144.0,77.92362976074219,0.0039538843557238,16.088709831237793,0.0,0.0,0.0,0.0,0.0,0.0,161386.0,596.0,77122.5,77.77262496948242,0.00423212326131755,13.265118579069775,161386.0,596.0,77122.5,77.77262496948242,0.00423212326131755,13.265118579069775,0.0,23.932620127932957,0.0,14.003590664272881,0.0,413.44654788418705,0.0,14.07420554376917,0.0,-0.38757124565016454,0.15114294625191246,0.15114294625191246,280.87106918238993,1.3836656287276727,0.004918591501293551,5.845174420971117e-05,0.0,0.0,1.0,1.0,1.0,24392.355523811144,24392.355523811144,55.154328932550705,55.154328932550705,73508.69965180992,73508.69965180992,2,1.0
2025-08-31 00:00:00+00:00,1,1,0,8319979876,0.0024085075128823,145853,13.644542316595713,97418,423,77.06879425048828,0.1692470475884091,326,178634.0,635.0,129101.0,77.62162017822266,0.0045103621669113,10.441527326901754,0.0,0.0,0.0,0.0,0.0,0.0,156208.33333333334,506.0,83887.66666666667,77.5380147298177,0.0036242513451724668,13.391593158245087,156208.33333333334,506.0,83887.66666666667,77.5380147298177,0.0036242513451724668,13.391593158245087,0.0,-18.350929834186104,0.0,-48.661417322834644,0.0,-24.541250648716893,0.0,-46.60057388403362,0.0,-0.712206117915426,0.12444994390591951,0.12444994390591951,446.0336391437309,1.4971720095669223,0.003346369804658229,9.354931861036182e-05,-0.42741775512695546,0.0,1.0,1.0,1.0,19440.118320970512,19440.118320970512,160.68914089010497,160.68914089010497,53282.89502582732,53282.89502582732,2,0.816490701658139
2025-09-01 00:00:00+00:00,0,0,1,8319979876,0.003287230618298,157290,10.918183306852976,88601,392,77.08333587646484,0.1658940981085,368,145853.0,326.0,97418.0,77.06879425048828,0.0024085075128823,13.644542316595713,0.0,0.0,0.0,0.0,0.0,0.0,156478.75,471.5,85066.0,77.42434501647949,0.00353999616345385,12.773240695397059,156478.75,471.5,85066.0,77.42434501647949,0.00353999616345385,12.773240695397059,0.0,7.8414568092531445,0.0,12.883435582822077,0.0,-9.050688784413563,0.0,36.484133876091505,0.0,0.018868370937918932,0.10149621831781207,0.10149621831781207,426.260162601626,1.7752420938579265,0.004153405115008691,6.941390993033916e-05,-0.3073707580566538,0.0,1.0,1.0,1.0,15882.001372098335,15882.001372098335,148.23967080373595,148.23967080373595,43569.084750543014,43569.084750543014,2,0.88051546738023
2025-09-02 00:00:00+00:00,0,0,0,8319979876,0.0028339668642729,164407,10.44591542085012,76641,344,77.3905258178711,0.1586458292406599,335,157290.0,368.0,88601.0,77.08333587646484,0.003287230618298,10.918183306852976,0.0,0.0,0.0,0.0,0.0,0.0,158064.4,444.2,83381.0,77.4175811767578,0.00339879030361766,12.307775640487671,158064.4,444.2,83381.0,77.4175811767578,0.00339879030361766,12.307775640487671,0.0,4.524763176298552,0.0,-8.967391304347828,0.0,-13.49871897608379,0.0,-13.788620472870328,0.0,0.3985166675953833,0.08986128045115485,0.08986128045115485,489.3065476190476,2.1451293024712297,0.004370971529970512,6.353653971126782e-05,-0.1604492187499948,-0.1604492187499948,1.0,1.0,1.0,14203.86937774352,14203.86937774352,142.15378996002886,142.15378996002886,37919.58576382395,37919.58576382395,2,0.9203567070098637
2025-09-03 00:00:00+00:00,0,0,0,8319979876,0.003200985956937,175967,11.18432722489039,72809,314,77.123046875,0.158849597430426,359,164407.0,335.0,76641.0,77.3905258178711,0.0028339668642729,10.44591542085012,0.0,0.0,0.0,0.0,0.0,0.0,161048.16666666666,430.0,81619.0,77.36849212646484,0.003365822912504217,12.120534237888124,161048.16666666666,430.0,81619.0,77.36849212646484,0.003365822912504217,12.120534237888124,0.0,7.031330782752554,0.0,7.164179104477619,0.0,-4.999934760767733,0.0,12.950719265317346,0.0,-0.34562233560807565,0.09100780604858377,0.09100780604858377,488.7972222222222,2.4167971432495534,0.004930641395412718,6.355886993595649e-05,-0.13376159667968898,-0.13376159667968898,1.0,1.0,1.0,14656.640316479994,14656.640316479994,131.81805642627265,131.81805642627265,34189.82087698033,34189.82087698033,2,0.985070031460976
2025-09-04 00:00:00+00:00,0,0,0,8319979876,0.0039022921118885,181210,12.800974110762278,87388,305,77.81456756591797,0.153140411629764,448,175967.0,359.0,72809.0,77.123046875,0.003200985956937,11.18432722489039,0.0,0.0,0.0,0.0,0.0,0.0,163928.42857142858,432.57142857142856,82443.14285714286,77.43221718924386,0.003442461369559114,12.217739934013002,163928.42857142858,432.57142857142856,82443.14285714286,77.43221718924386,0.003442461369559114,12.217739934013002,0.0,2.9795359357152273,0.0,24.791086350974933,0.0,20.023623453144523,0.0,21.909066905828432,0.0,0.8966459689264905,0.0939287031897519,0.0939287031897519,403.5857461024499,2.0736019407476913,0.0051265033356600945,7.064126411069018e-05,-0.0358072008405386,-0.0358072008405386,1.0,1.0,1.0,15397.58471164816,15397.58471164816,120.52504185556508,120.52504185556508,31286.96783768268,31286.96783768268,3,1.0
2025-09-05 00:00:00+00:00,0,0,0,8319979876,0.0033671976998448,183835,16.162901143232983,99395,303,78.0952377319336,0.1435300445154909,451,181210.0,448.0,87388.0,77.81456756591797,0.0039022921118885,12.800974110762278,144138.0,557.0,25144.0,77.92362976074219,0.0039538843557238,16.088709831237793,169599.42857142858,417.42857142857144,93050.42857142857,77.45673261369977,0.0033586489901478284,12.228338692869459,166416.75,434.875,84562.125,77.51509475708008,0.003433053410844825,12.7108850851655,27.540967683747517,1.4485955521218452,-19.03052064631957,0.6696428571428603,295.3030544066179,13.73987275140751,-14.838235089746343,-13.712310526767391,0.2202258438400717,0.36069103099218847,0.09553196454024732,0.09553196454024732,406.7146017699115,1.849521107489235,0.004537405931828243,8.792021771161787e-05,0.10543251037597447,0.031380244663788665,0.9992470867311302,1.0191247489896815,0.9783270424916907,15898.119059903203,15898.119059903203,111.77456585211401,111.77456585211401,29579.65255488741,29579.65255488741,4,1.0
2025-09-06 00:00:00+00:00,0,1,0,8319979876,0.00243297428824,236819,9.738451045492422,100523,299,78.35595703125,0.1708548616290113,343,183835.0,451.0,99395.0,78.0952377319336,0.0033671976998448,16.162901143232983,178634.0,635.0,129101.0,77.62162017822266,0.0045103621669113,10.441527326901754,177911.57142857142,375.7142857142857,88967.85714285714,77.56163787841797,0.0030618792931947857,12.127899224096698,174239.22222222222,424.6666666666667,86335.55555555556,77.60852389865451,0.003321933508333178,12.380614636312936,32.57218670577831,28.821497538553587,-45.98425196850394,-23.94678492239468,-22.136156962378294,1.1348659389305293,-46.05811688274907,-27.744833980133087,0.946046798999145,0.33384788482409,0.15945122575119647,0.15945122575119647,688.4273255813954,2.3558453702598383,0.003412120488639529,4.112174244359607e-05,0.22533335004534266,0.07802365620930846,0.9993958650689225,1.0210764784157813,0.9217160083168318,27782.65755726844,27782.65755726844,108.94838227344177,108.94838227344177,28176.08681182995,28176.08681182995,5,1.0
2025-09-07 00:00:00+00:00,0,1,0,8319979876,0.0029847535770386,271702,11.62596895383752,114898,293,78.51002502441406,0.1817024415849523,367,236819.0,343.0,100523.0,78.35595703125,0.00243297428824,9.738451045492422,145853.0,326.0,97418.0,77.06879425048828,0.0024085075128823,13.644542316595713,195890.0,381.57142857142856,91465.0,77.7675279889788,0.0031442001595028283,11.839531600845527,183985.5,418.9,89191.8,77.69867401123047,0.0032882155152037197,12.305150068065394,86.28482101842265,14.72981475303925,12.576687116564411,6.997084548104948,17.943295900141653,14.300209902211435,23.925441837908057,22.679207563584814,1.8700575089335203,0.19662575635777113,0.21984143996933111,0.21984143996933111,738.320652173913,2.3647029129931507,0.003194109609309045,4.278925500946813e-05,0.2565400259835395,0.1059172659209281,1.0008861667026439,1.064703468479853,0.956202580081808,40447.63725347737,40447.63725347737,104.32369497546247,104.32369497546247,28058.20706555095,28058.20706555095,6,1.0
