timestamp,isSummer,isWeekend,isHoliday,universe_id,ccu_playing,platform_platform_share,visits_visits_gained,ratings_like_ratio,session_session_length,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2020-07-31 00:00:00+00:00,1,0,0,578392296,2372,0.0760963261127471,206923,87.01062774658203,0.0,0.0,0.0,0.0,0.0,2605.0,224868.0,87.04596710205078,0.0838600471615791,0.0,0.0,3046.0,249091.0,87.06548309326172,0.0982827916741371,0.0,0.0,2585.714285714286,230069.0,87.02950722830636,0.08479019999504082,0.0,0.0,2782.2727272727275,237969.81818181818,87.05288349498402,0.09033709764480587,0.0,0.0,0.0,-22.127380170715693,-8.944337811900194,-16.928752945710603,-7.9802372947684885,-22.57411005880934,-9.25794977657608,-0.06300470029084737,-0.04059849829379791,0.0,0.0,0.0,0.0,0.011463145889312017,0.0,-0.001677104404991504,-0.009394350918851244,0.9997314705069016,0.0,0.9385977876821464,0.0,0.0,307.03618383151223,307.03618383151223,48070.87985635,48070.87985635,0,0.0
2020-08-01 00:00:00+00:00,1,1,0,578392296,2336,0.0804512426257133,236720,87.00550842285156,0.0,0.0,0.0,0.0,0.0,2372.0,206923.0,87.01062774658203,0.0760963261127471,0.0,0.0,2751.0,256301.0,87.04002380371094,0.0925062820315361,0.0,0.0,2526.4285714285716,227271.7142857143,87.02457645961216,0.08306805150849472,0.0,0.0,2745.0833333333335,237865.66666666666,87.04893557230632,0.08951327639321482,0.0,0.0,0.0,-15.085423482370041,-1.5177065767284947,-7.639845338098561,14.400042527896861,-13.031590007814975,5.72289982372316,-0.03965460870876125,-0.005883561425823469,0.0,0.0,0.0,0.0,0.009868157028738472,0.0,-0.0027460370744984385,-0.009048541942674421,0.9997201675984433,0.0,0.9279969950333685,0.0,0.0,319.8401471000314,319.8401471000314,45835.20558049304,45835.20558049304,0,0.0
2020-08-02 00:00:00+00:00,1,1,0,578392296,2228,0.0731873214244842,208434,87.00458526611328,0.0,0.0,0.0,0.0,0.0,2336.0,236720.0,87.00550842285156,0.0804512426257133,0.0,0.0,2622.0,232532.0,87.0245590209961,0.0916394889354705,0.0,0.0,2470.1428571428573,223829.14285714287,87.02172306605748,0.08043202757835384,0.0,0.0,2705.3076923076924,235601.6923076923,87.04552401029147,0.08825743370331246,0.0,0.0,0.0,-15.026697177726922,-4.6232876712328785,-10.363304835463506,-11.949138222372424,-20.135607176923152,-9.028973281398967,-0.022951859920361528,-0.0010610325196780401,0.0,0.0,0.0,0.0,0.010689183678364958,0.0,-0.0048904418945266565,-0.00857166667560853,0.999726569005074,0.0,0.9113343114953396,0.0,0.0,338.1423232445634,338.1423232445634,44636.60422490458,44636.60422490458,0,0.0
2020-08-03 00:00:00+00:00,1,0,0,578392296,2363,0.0757749006152153,200985,86.9913558959961,0.0,0.0,0.0,0.0,0.0,2228.0,208434.0,87.00458526611328,0.0731873214244842,0.0,0.0,2597.0,224848.0,87.02560424804688,0.0832215249538421,0.0,0.0,2436.714285714286,220420.14285714287,87.01683044433594,0.07936822410140713,0.0,0.0,2680.8571428571427,233129.07142857142,87.04165485927037,0.0873658241970198,0.0,0.0,0.0,-9.01039661147478,6.0592459605026905,-10.612947413363694,-3.5737931431532255,-8.947954682105353,3.535556624245384,-0.0393543398482632,-0.015205371161441938,0.0,0.0,0.0,0.0,0.011757037803628113,0.0,-0.007589612688334115,-0.00840499374892615,0.9997147984493796,0.0,0.908458482832175,0.0,0.0,337.5121324640636,337.5121324640636,43872.050565715064,43872.050565715064,0,0.0
2020-08-04 00:00:00+00:00,1,0,0,578392296,2241,0.0705810114741325,189014,86.97810363769531,0.0,0.0,0.0,0.0,0.0,2363.0,200985.0,86.9913558959961,0.0757749006152153,0.0,0.0,2699.0,237923.0,87.03575134277344,0.0862943232059478,0.0,0.0,2371.285714285714,213433.14285714287,87.0085950578962,0.0771234652825764,0.0,0.0,2651.5333333333333,230188.06666666668,87.03741811116537,0.08624683668216065,0.0,0.0,0.0,-16.969247869581327,-5.16292848074481,-20.556650681102706,-5.956165883026099,-18.208974991685523,-6.854366154113956,-0.0662345118974006,-0.01523399441736295,0.0,0.0,0.0,0.0,0.011856201888738989,0.0,-0.009035927908756533,-0.00841783796037902,0.9996688429655353,0.0,0.8942179011943827,0.0,0.0,293.20473475630735,344.4938039390273,40244.42774396924,43783.75070644142,0,0.0
2020-08-05 00:00:00+00:00,1,0,0,578392296,2257,0.0751500651240348,204576,86.98430633544922,0.0,0.0,0.0,0.0,0.0,2241.0,189014.0,86.97810363769531,0.0705810114741325,0.0,0.0,2454.0,227088.0,87.02401733398438,0.0799134075641632,0.0,0.0,2343.1428571428573,210217.14285714287,87.00292205810547,0.07644298779112947,0.0,0.0,2626.875,228587.3125,87.0340986251831,0.08555328845977779,0.0,0.0,0.0,-8.027709861450694,0.7139669790272141,-9.913337560769397,8.233252563302184,-5.960629868403333,6.47348848433098,-0.045632228609659986,0.00713133247851605,0.0,0.0,0.0,0.0,0.011032520762353538,0.0,-0.009435108729766526,-0.00810392043169794,0.999641789050842,0.0,0.8935131444663117,0.0,0.0,260.80538826767105,347.12070427062315,19854.450622378943,42781.004273265564,0,0.0
2020-08-06 00:00:00+00:00,1,0,0,578392296,2264,0.0768347382545471,203065,86.97274017333984,0.0,0.0,0.0,0.0,0.0,2257.0,204576.0,86.98430633544922,0.0751500651240348,0.0,0.0,2605.0,224868.0,87.04596710205078,0.0838600471615791,0.0,0.0,2294.4285714285716,207102.42857142858,86.99246106828961,0.07543937223298204,0.0,0.0,2605.529411764706,227086.0,87.03048930448644,0.08504043256535246,0.0,0.0,0.0,-13.090211132437624,0.3101462117855558,-9.695910489709513,-0.7386008133896449,-8.377420648829158,2.2417454033230255,-0.08412443579963735,-0.013296837782172943,0.0,0.0,0.0,0.0,0.011149084534092364,0.0,-0.00651959010532901,-0.007956373925306067,0.9995630469677842,0.0,0.8871000529660744,0.0,0.0,240.84248876725334,347.43022998277286,19874.164793011565,41882.48915716448,0,0.0
2020-08-07 00:00:00+00:00,1,0,0,578392296,2392,0.0809448361396789,205971,86.99144744873047,0.0,0.0,0.0,0.0,0.0,2264.0,203065.0,86.97274017333984,0.0768347382545471,0.0,0.0,2372.0,206923.0,87.01062774658203,0.0760963261127471,0.0,0.0,2297.285714285714,206966.42857142858,86.9897210257394,0.07613201652254373,0.0,0.0,2593.6666666666665,225912.94444444444,87.0283203125,0.08481289943059281,0.0,0.0,0.0,0.8431703204047292,5.653710247349819,-0.4600745204737966,1.4310688695737817,6.371542851816625,5.349270367155268,-0.022043626564127727,0.021509354946558368,0.0,0.0,0.0,0.0,0.011613228982580156,0.0,-0.0040329524448908805,-0.007385049195977657,0.9995564744140528,0.0,0.8976466673544967,0.0,0.0,180.09559427405014,340.7937102429805,18585.096139850146,40935.645710097386,0,0.0
2020-08-08 00:00:00+00:00,1,1,0,578392296,2437,0.0841245576739311,220335,86.9686279296875,0.0,0.0,0.0,0.0,0.0,2392.0,205971.0,86.99144744873047,0.0809448361396789,0.0,0.0,2336.0,236720.0,87.00550842285156,0.0804512426257133,0.0,0.0,2311.714285714286,204625.7142857143,86.98445238385882,0.07665677581514628,0.0,0.0,2585.4210526315787,225619.36842105264,87.02517860814145,0.0847766709170843,0.0,0.0,0.0,4.323630136986312,1.8812709030100239,-6.921679621493748,6.973797282141669,4.565889759226338,3.9282574230742107,-0.04238868760448877,-0.026231910966212357,0.0,0.0,0.0,0.0,0.011060380509766902,0.0,-0.004037584577285294,-0.007219803124141957,0.9995320179178717,0.0,0.904220170312188,0.0,0.0,156.6070360369034,333.13649451329746,15124.113641815498,39802.87289911862,0,0.0
2020-08-09 00:00:00+00:00,1,1,0,578392296,2174,0.0749436020851135,212604,86.97022247314453,0.0,0.0,0.0,0.0,0.0,2437.0,220335.0,86.9686279296875,0.0841245576739311,0.0,0.0,2228.0,208434.0,87.00458526611328,0.0731873214244842,0.0,0.0,2304.0,205221.42857142858,86.97954341343471,0.07690767305237903,0.0,0.0,2564.85,224968.6,87.02243080139161,0.08428501747548575,0.0,0.0,0.0,-2.4236983842010784,-10.791957324579403,2.0006332939923377,-3.508748042753085,2.399706160091486,-10.913526136331331,-0.03949538160965549,0.0018334697177380122,0.0,0.0,0.0,0.0,0.010225535617694787,0.0,-0.0026860918317519445,-0.00697349032065122,0.9995071685821466,0.0,0.9124714611911611,0.0,0.0,157.71906098440496,337.049313118547,14361.862528819285,38850.432675772565,0,0.0
