timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,ccu_playing,platform_platform_share,session_session_length,daily_Estimated Revenue,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-22 00:00:00+00:00,1,0,0,8104504677,0.1514107594189289,88.9748764038086,2316,0.016098653897643,13.009410285949707,144138,52374,466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144138.0,2316.0,52374.0,88.9748764038086,0.016098653897643,13.009410285949707,144138.0,2316.0,52374.0,88.9748764038086,0.016098653897643,13.009410285949707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.20889080707812,2.752038186157518,0.04421957040572792,9.025600486994989e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-08-23 00:00:00+00:00,1,1,0,8104504677,0.1308787592280652,89.6148452758789,2555,0.0165869500488042,13.75405470530192,144646,278465,432,144138.0,2316.0,52374.0,88.9748764038086,0.016098653897643,13.009410285949707,0.0,0.0,0.0,0.0,0.0,0.0,144392.0,2435.5,165419.5,89.29486083984375,0.0163428019732236,13.381732495625814,144392.0,2435.5,165419.5,89.29486083984375,0.0163428019732236,13.381732495625814,0.0,0.3524400227559621,0.0,10.319516407599316,0.0,431.68556917554514,0.0,3.033148946898545,0.0,0.7192691891650949,0.002487743398822415,0.002487743398822415,56.59076682316119,0.5194386388284387,0.009175267357594823,9.508703744496547e-05,0.0,0.0,1.0,1.0,1.0,359.21024484276614,359.21024484276614,168.99852070358486,168.99852070358486,159870.4792652477,159870.4792652477,2,1.0
2025-08-24 00:00:00+00:00,1,1,0,8104504677,0.1171907002908612,90.026611328125,2668,0.018305130302906,15.278205156326294,164407,294522,346,144646.0,2555.0,278465.0,89.6148452758789,0.0165869500488042,13.75405470530192,0.0,0.0,0.0,0.0,0.0,0.0,151063.66666666666,2513.0,208453.66666666666,89.53877766927083,0.016996911416451068,14.01389004919264,151063.66666666666,2513.0,208453.66666666666,89.53877766927083,0.016996911416451068,14.01389004919264,0.0,13.661629080652071,0.0,4.4227005870841385,0.0,5.766254286894235,0.0,10.358626806292648,0.0,0.4594841970417596,0.0765138109439447,0.0765138109439447,61.59872611464968,0.5582144688190736,0.00905871527860303,9.292859931588666e-05,0.5258674621581987,0.0,1.0,1.0,1.0,11558.456831832415,11558.456831832415,179.7192254601605,179.7192254601605,135407.17696020892,135407.17696020892,3,1.0
2025-08-25 00:00:00+00:00,1,0,0,8104504677,0.1120554403410551,90.35911560058594,3051,0.0240568127483129,16.34776524702708,190524,305009,268,164407.0,2668.0,294522.0,90.026611328125,0.018305130302906,15.278205156326294,0.0,0.0,0.0,0.0,0.0,0.0,160928.75,2647.5,232592.5,89.74386215209961,0.018761886749416527,14.59735884865125,160928.75,2647.5,232592.5,89.74386215209961,0.018761886749416527,14.59735884865125,0.0,15.885576648196253,0.0,14.35532233883059,0.0,3.5606847705774047,0.0,31.421149973970962,0.0,0.3693399846508072,0.13590544980969588,0.13590544980969588,62.425950196592396,0.6246483721845185,0.010002950722927118,8.580378032818307e-05,0.45644836425780055,0.0,1.0,1.0,1.0,21871.094156062096,21871.094156062096,306.4207347205255,306.4207347205255,120640.52171776004,120640.52171776004,4,1.0
2025-08-26 00:00:00+00:00,1,0,0,8104504677,0.1057174823645655,90.73367309570312,2665,0.0207246989011764,13.987691640853882,215088,320058,222,190524.0,3051.0,305009.0,90.35911560058594,0.0240568127483129,16.34776524702708,0.0,0.0,0.0,0.0,0.0,0.0,171760.6,2651.0,250085.6,89.94182434082032,0.019154449179768503,14.475425407091777,171760.6,2651.0,250085.6,89.94182434082032,0.019154449179768503,14.475425407091777,0.0,12.892863891163309,0.0,-12.65158964274008,0.0,4.93395276860682,0.0,-13.851019592652325,0.0,0.4145209839955033,0.1790131938234457,0.1790131938234457,80.67816954238559,0.6720260951886996,0.008326589785008389,6.503211061864568e-05,0.426186370849606,0.426186370849606,1.0,1.0,1.0,30747.413579031327,30747.413579031327,265.4835211458519,265.4835211458519,111560.04817272176,111560.04817272176,5,1.0
2025-08-27 00:00:00+00:00,1,0,0,8104504677,0.0963841025646845,90.9220962524414,2193,0.0181010272353887,14.408080021540323,225682,284384,207,215088.0,2665.0,320058.0,90.73367309570312,0.0207246989011764,13.987691640853882,0.0,0.0,0.0,0.0,0.0,0.0,180747.5,2574.6666666666665,255802.0,90.10520299275716,0.018978878855705202,14.464201176166535,180747.5,2574.6666666666665,255802.0,90.10520299275716,0.018978878855705202,14.464201176166535,0.0,4.92542587220115,0.0,-17.711069418386494,0.0,-11.146104768510712,0.0,-12.659637075059138,0.0,0.2076661842395966,0.1948936392015841,0.1948936392015841,102.86326344576116,0.7935791268878457,0.0077113771823408405,6.384211492022139e-05,0.383573913574226,0.383573913574226,1.0,1.0,1.0,35226.53805158832,35226.53805158832,302.234787320498,302.234787320498,100760.00621476758,100760.00621476758,6,1.0
2025-08-28 00:00:00+00:00,1,0,0,8104504677,0.0914270790333586,91.04407501220705,1934,0.0153385354205966,15.119524240493774,237890,240494,186,225682.0,2193.0,284384.0,90.9220962524414,0.0181010272353887,14.408080021540323,0.0,0.0,0.0,0.0,0.0,0.0,188910.7142857143,2483.1428571428573,253615.14285714287,90.23932756696429,0.01845882979354683,14.557818756784712,188910.7142857143,2483.1428571428573,253615.14285714287,90.23932756696429,0.01845882979354683,14.557818756784712,0.0,5.409381341888153,0.0,-11.810305517555864,0.0,-15.433357713514118,0.0,-15.261519574929139,0.0,0.13415744334244195,0.20505468704444688,0.20505468704444688,122.9405684754522,0.989168173974511,0.008041747229672134,6.355652059343891e-05,0.3403271266392355,0.3403271266392355,1.0,1.0,1.0,38737.027397200065,38737.027397200065,367.0937339751381,367.0937339751381,92162.67566722906,92162.67566722906,7,1.0
2025-08-29 00:00:00+00:00,1,0,0,8104504677,0.0882362622180891,91.12915802001952,1962,0.0141656892374157,14.916659752527872,250548,246386,175,237890.0,1934.0,240494.0,91.04407501220705,0.0153385354205966,15.119524240493774,144138.0,2316.0,52374.0,88.9748764038086,0.016098653897643,13.009410285949707,204112.14285714287,2432.5714285714284,281331.14285714284,90.54708208356585,0.01818269198494293,14.830282966295878,196615.375,2418.0,252711.5,90.35055637359619,0.01792218722403044,14.602673881252606,73.82508429421803,5.320946656017478,-15.284974093264248,1.4477766287487093,370.43571237636996,2.4499571714886814,-12.006995569426483,-7.646402678094022,2.4212246234923684,0.09345254790174007,0.21343854320828648,0.21343854320828648,127.63525216505349,1.0168880663346687,0.007963082467825008,5.953589817771323e-05,0.2550302233014788,0.30103728884742587,1.0021751466494244,1.0381291028595443,1.0145353219256186,41965.29921235095,41965.29921235095,386.5946566772858,386.5946566772858,85364.32900055085,85364.32900055085,8,1.0
2025-08-30 00:00:00+00:00,1,1,0,8104504677,0.0701532809052305,91.36174011230467,2312,0.0154148070141673,15.49126390616099,218826,288367,174,250548.0,1962.0,246386.0,91.12915802001952,0.0141656892374157,14.916659752527872,144646.0,2555.0,278465.0,89.6148452758789,0.0165869500488042,13.75405470530192,214709.2857142857,2397.8571428571427,282745.71428571426,90.79663848876953,0.018015242979994798,15.078455709275746,199083.22222222222,2406.222222222222,256673.22222222222,90.46291012234158,0.017643589422934532,14.701406106242425,51.28382395641773,-12.661046985008861,-9.510763209393346,17.838939857288484,3.555922647370413,17.038711615107992,-7.066658012401761,8.817910345317447,1.949336442023597,0.25522247471447823,0.20065478964604888,0.20065478964604888,94.60700389105058,0.7588428674471509,0.008017533152083449,7.079228754294941e-05,0.20913832528250836,0.27813835144042576,1.0036891181808834,1.078490107391477,1.0210645095026503,39947.0020770576,39947.0020770576,363.34824128436946,363.34824128436946,80730.6773735638,80730.6773735638,8,0.8733895301499114
2025-08-31 00:00:00+00:00,1,1,0,8104504677,0.080746501694273,91.5728988647461,2168,0.016125027090311,14.845886826515198,276572,301382,173,218826.0,2312.0,288367.0,91.36174011230467,0.0154148070141673,15.49126390616099,164407.0,2668.0,294522.0,90.026611328125,0.018305130302906,15.278205156326294,230732.85714285713,2326.4285714285716,283725.71428571426,91.01753670828683,0.0177037996639098,15.01669594787416,206832.1,2382.4,261144.1,90.57390899658203,0.017491733189672183,14.715854178269703,68.22398073074747,26.389003134910837,-18.740629685157415,-6.228373702422141,2.3291978188386686,4.513345840543481,-11.909793465107999,4.607388697704451,1.7175894036322914,0.2311238294956386,0.21724021323729914,0.21724021323729914,127.51129552789304,0.9176761794792673,0.007193504610412664,5.367800481795113e-05,0.18230519975934645,0.26282727790601795,1.004897963625723,1.115556323911313,1.0121238113992517,44932.24950831838,44932.24950831838,350.7532212570858,350.7532212570858,77415.56366842522,77415.56366842522,9,1.0
