timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,ratings_like_ratio,ccu_playing,platform_platform_share,session_session_length,daily_Estimated Revenue,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2023-03-11 00:00:00+00:00,0,1,0,4147392742,0,94.4554443359375,589,0.0078740818426013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,0.0,94.4554443359375,0.0078740818426013,0.0,0.0,589.0,0.0,94.4554443359375,0.0078740818426013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2023-03-12 00:00:00+00:00,0,1,0,4147392742,44896,94.11315155029295,598,0.0083336699753999,0.0,0.0,0.0,0.0,0.0,589.0,0.0,94.4554443359375,0.0078740818426013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.5,22448.0,94.28429794311523,0.0081038759090006,0.0,0.0,593.5,22448.0,94.28429794311523,0.0081038759090006,0.0,0.0,0.0,0.0,1.5280135823429575,0.0,inf,0.0,5.8367202930516004,0.0,-0.3623854485583222,0.0,0.0,0.0,0.0,0.013319375459384815,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.363961030678928,6.363961030678928,31746.26604815124,31746.26604815124,0,0.0
2023-03-13 00:00:00+00:00,0,0,0,4147392742,35093,94.66580963134766,603,0.0124048758298158,0.0,0.0,0.0,0.0,0.0,598.0,44896.0,94.11315155029295,0.0083336699753999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.6666666666666,26663.0,94.41146850585938,0.009537542549272334,0.0,0.0,596.6666666666666,26663.0,94.41146850585938,0.009537542549272334,0.0,0.0,0.0,0.0,0.8361204013378032,0.0,-21.83490734141126,0.0,48.85249675633501,0.0,0.5872272599004136,0.0,0.0,0.0,0.0,0.017182424346042058,0.0,0.1051826477050693,0.0,1.0,0.0,1.0,0.0,0.0,7.0945988845976,7.0945988845976,23605.325225465545,23605.325225465545,0,0.0
2023-03-14 00:00:00+00:00,0,0,0,4147392742,34060,94.8362045288086,578,0.01242280844599,0.0,0.0,0.0,0.0,0.0,603.0,35093.0,94.66580963134766,0.0124048758298158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.0,28512.25,94.51765251159668,0.01025885902345175,0.0,0.0,592.0,28512.25,94.51765251159668,0.01025885902345175,0.0,0.0,0.0,0.0,-4.145936981757881,0.0,-2.9436069871484394,0.0,0.14456102922930647,0.0,0.17999623953410815,0.0,0.0,0.0,0.0,0.016969554622588885,0.0,0.16949386596677998,0.0,1.0,0.0,1.0,0.0,0.0,10.984838035522719,10.984838035522719,19625.319230949255,19625.319230949255,0,0.0
2023-03-15 00:00:00+00:00,0,0,0,4147392742,251856,94.38243865966795,3996,0.0891685634851455,0.0,0.0,0.0,0.0,0.0,578.0,34060.0,94.8362045288086,0.01242280844599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1272.8,73181.0,94.49060974121093,0.026040799915790502,0.0,0.0,1272.8,73181.0,94.49060974121093,0.026040799915790502,0.0,0.0,0.0,0.0,591.3494809688581,0.0,639.4480328831473,0.0,617.7810385857516,0.0,-0.4784732491089905,0.0,0.0,0.0,0.0,0.01586614626553957,0.0,0.057704162597655505,0.057704162597655505,1.0,0.0,1.0,0.0,0.0,1522.3448032558194,1522.3448032558194,101318.0684725089,101318.0684725089,0,0.0
2023-03-16 00:00:00+00:00,0,0,0,4147392742,346251,94.87838745117188,4918,0.1082310900092125,0.0,0.0,0.0,0.0,0.0,3996.0,251856.0,94.38243865966795,0.0891685634851455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1880.3333333333333,118692.66666666667,94.55523935953777,0.0397391815980275,0.0,0.0,1880.3333333333333,118692.66666666667,94.55523935953777,0.0397391815980275,0.0,0.0,0.0,0.0,23.07307307307307,0.0,37.47975033352391,0.0,21.378079649385185,0.0,0.5254672357982271,0.0,0.0,0.0,0.0,0.014203528066263876,0.0,0.0883706229073639,0.0883706229073639,1.0,0.0,1.0,0.0,0.0,2017.0789440839112,2017.0789440839112,143666.80763442427,143666.80763442427,0,0.0
2023-03-17 00:00:00+00:00,0,0,0,4147392742,354698,95.4385986328125,4466,0.0831546783447265,0.0,0.0,0.0,0.0,0.0,4918.0,346251.0,94.87838745117188,0.1082310900092125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2249.714285714286,152407.7142857143,94.68143354143415,0.0459413954189845,0.0,0.0,2249.714285714286,152407.7142857143,94.68143354143415,0.0459413954189845,0.0,0.0,0.0,0.0,-9.19072793818625,0.0,2.439559741343711,0.0,-23.169323770417105,0.0,0.590451837020245,0.0,0.0,0.0,0.0,0.012590957403319435,0.0,0.14987727573939924,0.14987727573939924,1.0,0.0,1.0,0.0,0.0,2084.610812141019,2084.610812141019,158609.76451101017,158609.76451101017,0,0.0
2023-03-18 00:00:00+00:00,0,1,0,4147392742,246543,95.60687255859376,3053,0.0435576923191547,0.0,0.0,0.0,0.0,0.0,4466.0,354698.0,95.4385986328125,0.0831546783447265,0.0,0.0,589.0,0.0,94.4554443359375,0.0078740818426013,0.0,0.0,2601.714285714286,187628.14285714287,94.8459232875279,0.05103905405849213,0.0,0.0,2350.125,164174.625,94.7971134185791,0.045643432531505775,0.0,0.0,0.0,418.33616298811546,-31.639050604567842,inf,-30.492136972861417,453.1780490709871,-47.61847055846733,1.2190173163138418,0.1763164256305627,0.0,0.0,0.0,0.0,0.012383185151534817,0.0,0.21674728393555828,0.17703810192290395,1.0005148877132288,0.0,1.118212439944388,0.0,0.0,1950.7589319837257,1950.7589319837257,150568.5012135554,150568.5012135554,0,0.0
2023-03-19 00:00:00+00:00,0,1,0,4147392742,261028,95.74468231201172,4062,0.0589506179094314,0.0,0.0,0.0,0.0,0.0,3053.0,246543.0,95.60687255859376,0.0435576923191547,0.0,0.0,598.0,44896.0,94.11315155029295,0.0083336699753999,0.0,0.0,3096.5714285714284,218504.14285714287,95.07899911063058,0.058270046620496625,0.0,0.0,2540.3333333333335,174936.11111111112,94.90239885118272,0.04712200868460862,0.0,0.0,0.0,579.2642140468228,33.04945954798559,481.4059158945118,5.87524285824379,607.3788388962763,35.3391669087749,1.7335842385927336,0.144142099547806,0.0,0.0,0.0,0.0,0.015561489336433882,0.0,0.2083612169538256,0.18709793090820223,1.0018608619127192,0.0,1.2365781563027738,0.0,0.0,1911.907620676271,1911.907620676271,144496.7148860524,144496.7148860524,0,0.0
2023-03-20 00:00:00+00:00,0,0,0,4147392742,192367,95.78912353515624,3186,0.0681931152939796,0.0,0.0,0.0,0.0,0.0,4062.0,261028.0,95.74468231201172,0.0589506179094314,0.0,0.0,603.0,35093.0,94.66580963134766,0.0124048758298158,0.0,0.0,3465.5714285714284,240971.85714285713,95.23947252546039,0.06623979511537717,0.0,0.0,2604.9,176679.2,94.99107131958007,0.04922911934554572,0.0,0.0,0.0,428.35820895522386,-21.565731166912848,448.1634514005642,-26.304074658657306,449.72831836070225,15.678372360316706,1.1866099367692007,0.04641638790934266,0.0,0.0,0.0,0.0,0.016562006154869833,0.0,0.22541890825543845,0.1844380234227067,1.0026149953088181,0.0,1.3455409317894,0.0,0.0,1814.0906169942743,1814.0906169942743,136344.27714902043,136344.27714902043,0,0.0
