timestamp,isSummer,isWeekend,isHoliday,universe_id,platform_platform_share,daily_Estimated Revenue,ccu_playing,ratings_like_ratio,visits_visits_gained,daily_rpv,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-07-19 00:00:00+00:00,1,0,0,5265857965,0.083028607070446,1047000.0,7195,86.23039245605469,202969,0.8140185342768277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047000.0,7195.0,202969.0,86.23039245605469,0.083028607070446,0.0,1047000.0,7195.0,202969.0,86.23039245605469,0.083028607070446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.49749861033908,5.158397792777258,0.03544858846134897,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2024-07-20 00:00:00+00:00,1,1,0,5265857965,0.0932791084051132,1421636.0,8115,85.27021026611328,652080,0.7249428251254179,0.0,0.0,1047000.0,7195.0,202969.0,86.23039245605469,0.083028607070446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1234318.0,7655.0,427524.5,85.75030136108398,0.0881538577377796,0.0,1234318.0,7655.0,427524.5,85.75030136108398,0.0881538577377796,0.0,0.0,35.781852913085,0.0,12.786657400972889,0.0,221.27073592519056,0.0,12.345746479848962,0.0,-1.1135078509943441,0.2146186445280741,0.2146186445280741,175.16461310990636,2.180152465721283,0.012444772965321793,0.0,0.0,0.0,1.0,1.0,1.0,264907.6560766034,264907.6560766034,650.5382386916237,650.5382386916237,317569.43360547157,317569.43360547157,2,1.0
2024-07-21 00:00:00+00:00,1,1,0,5265857965,0.0856245011091232,1553354.0,7553,83.81069946289062,784057,0.5193789514974585,0.0,0.0,1421636.0,8115.0,652080.0,85.27021026611328,0.0932791084051132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340663.3333333333,7621.0,546368.6666666666,85.10376739501953,0.08731073886156081,0.0,1340663.3333333333,7621.0,546368.6666666666,85.10376739501953,0.08731073886156081,0.0,0.0,9.265240891479953,0.0,-6.925446703635241,0.0,20.239387805177287,0.0,-8.206132570163383,0.0,-1.7116303556280466,0.1959544961644578,0.1959544961644578,205.63330685729414,1.9811723112320772,0.00963321591004747,0.0,-1.2098464965820277,0.0,1.0,1.0,1.0,262709.00800949585,262709.00800949585,463.75424526358785,463.75424526358785,304625.96808600106,304625.96808600106,3,1.0
2024-07-22 00:00:00+00:00,1,0,0,5265857965,0.0968732312321662,1685977.0,8610,82.8004150390625,791811,0.4165262841474427,0.0,0.0,1553354.0,7553.0,784057.0,83.81069946289062,0.0856245011091232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426991.75,7868.25,607729.25,84.52792930603027,0.08970136195421215,0.0,1426991.75,7868.25,607729.25,84.52792930603027,0.08970136195421215,0.0,0.0,8.537847779707652,0.0,13.994439295644124,0.0,0.9889587109100484,0.0,13.137279607278728,0.0,-1.2054360962295174,0.19296274788536505,0.19296274788536505,195.7934037858553,2.1292642698014177,0.010873793274161039,0.0,-1.1749443054199364,0.0,1.0,1.0,1.0,275356.2492897459,275356.2492897459,622.8233430650032,622.8233430650032,277353.8144132569,277353.8144132569,4,1.0
2024-07-23 00:00:00+00:00,1,0,0,5265857965,0.075672872364521,1355252.0,6689,82.27249145507812,621253,0.2688925165271698,0.0,0.0,1685977.0,8610.0,791811.0,82.8004150390625,0.0968732312321662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1412643.8,7632.4,610434.0,84.07684173583985,0.08689566403627393,0.0,1412643.8,7632.4,610434.0,84.07684173583985,0.08689566403627393,0.0,0.0,-19.616222522608552,0.0,-22.31126596980255,0.0,-21.540241294955486,0.0,-21.8846409869786,0.0,-0.6375856736168806,0.17032888279789207,0.17032888279789207,202.57877428998506,2.181478107183213,0.010766932687757342,0.0,-1.0385597229003993,-1.0385597229003993,1.0,1.0,1.0,240614.0402453689,240614.0402453689,754.3591982603513,754.3591982603513,240271.57996733615,240271.57996733615,4,0.8038377747739145
2024-07-24 00:00:00+00:00,1,0,0,5265857965,0.0567942075431346,1074709.0,5014,81.83729553222656,542656,0.1833607463167963,0.0,0.0,1355252.0,6689.0,621253.0,82.27249145507812,0.075672872364521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1356321.3333333333,7196.0,599137.6666666666,83.70358403523763,0.0818787546207507,0.0,1356321.3333333333,7196.0,599137.6666666666,83.70358403523763,0.0818787546207507,0.0,0.0,-20.700430621021038,0.0,-25.041112273882494,0.0,-12.651367478305941,0.0,-24.947731243036053,0.0,-0.5289689362199312,0.18847695553479007,0.18847695553479007,214.2989032901296,1.9804572685877082,0.009239722329206109,0.0,-0.9133978707449696,-0.9133978707449696,1.0,1.0,1.0,255635.31563355384,255635.31563355384,1264.0870223208526,1264.0870223208526,216679.46047714507,216679.46047714507,4,0.637439893901281
2024-07-25 00:00:00+00:00,1,0,0,5265857965,0.0635850429534912,1047579.0,5242,81.332275390625,494819,0.1592031213801372,0.0,0.0,1074709.0,5014.0,542656.0,81.83729553222656,0.0567942075431346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1312215.2857142857,6916.857142857143,584235.0,83.36482565743583,0.07926536723971364,0.0,1312215.2857142857,6916.857142857143,584235.0,83.36482565743583,0.07926536723971364,0.0,0.0,-2.5244042806006117,0.0,4.547267650578379,0.0,-8.81534526477179,0.0,11.956915509735788,0.0,-0.617102677107273,0.19883348684449906,0.19883348684449906,199.80526416173947,2.117091063417,0.010593751263085566,0.0,-0.8249424525669611,-0.8249424525669611,1.0,1.0,1.0,260912.340749222,260912.340749222,1370.051754323102,1370.051754323102,201691.88583166487,201691.88583166487,4,0.6213483339333811
2024-07-26 00:00:00+00:00,1,0,0,5265857965,0.0505129508674144,886864.0,4221,81.1331558227539,423113,0.1227782643331348,0.0,0.0,1047579.0,5242.0,494819.0,81.332275390625,0.0635850429534912,0.0,1047000.0,7195.0,202969.0,86.23039245605469,0.083028607070446,0.0,1289338.7142857143,6492.0,615684.1428571428,82.63664899553571,0.0746202734964234,0.0,1259046.375,6579.875,564094.75,83.08586692810059,0.07567131519317623,0.0,-15.29474689589303,-15.34156373886838,-41.334259902710215,-19.477298740938576,108.4618833417911,-14.491359466794929,-39.161991692144795,-20.558438712761873,-5.9111833868765835,-0.24482232534963622,0.22600016316814683,0.22600016316814683,210.05779251539553,2.0960403106491396,0.0099760348274933,0.0,-0.6546832493373258,-0.7359341212681294,0.9945933291765059,1.0240597486218206,0.986110434395521,284544.6861862638,284544.6861862638,1586.615484743727,1586.615484743727,195226.22861896842,195226.22861896842,4,0.5260237832425947
2024-07-27 00:00:00+00:00,1,1,0,5265857965,0.0443984307348728,834235.0,3727,80.9258041381836,431308,0.106766037315793,0.0,0.0,886864.0,4221.0,423113.0,81.1331558227539,0.0505129508674144,0.0,1421636.0,8115.0,652080.0,85.27021026611328,0.0932791084051132,0.0,1205424.2857142857,5865.142857142857,584145.2857142857,82.01601954868862,0.0676373195435319,0.0,1211845.111111111,6262.888888888889,549340.6666666666,82.84585995144315,0.07219655025336474,0.0,-41.318663849255366,-5.934280791643365,-54.07270486752927,-11.703387822790813,-33.85658201447676,1.9368348408108416,-52.40259958098073,-12.104856333954627,-5.094869725747786,-0.2555696034100996,0.24878644253300428,0.24878644253300428,223.77548283261802,1.9341933509386542,0.008641136632901237,0.0,-0.46176501682826165,-0.659158070882161,0.989983320793086,0.9947016121631763,0.9368497429055433,301490.6340943466,301490.6340943466,1762.668959592558,1762.668959592558,187904.94158816047,187904.94158816047,4,0.49480805491415364
2024-07-28 00:00:00+00:00,1,1,0,5265857965,0.0351773425936698,652154.0,2982,80.81076049804688,331014,0.0783461056665838,0.0,0.0,834235.0,3727.0,431308.0,80.9258041381836,0.0443984307348728,0.0,1553354.0,7553.0,784057.0,83.81069946289062,0.0856245011091232,0.0,1076681.4285714286,5212.142857142857,519424.85714285716,81.58745683942523,0.06043058261275286,0.0,1155876.0,5934.8,527508.0,82.64235000610351,0.06849462948739524,0.0,-58.01639549001709,-21.82610415530396,-60.51899907321594,-19.989267507378592,-57.78189595909481,-23.25345228931529,-58.9167327832504,-20.76895058806726,-3.5794224175065503,-0.14215940312471975,0.2896909543963907,0.2896909543963907,218.6235333556822,1.9701644940561607,0.009008655196894401,0.0,-0.33451707022530486,-0.5903931126450018,0.9872354408290619,0.9314852359348482,0.8822674575365596,334846.8216038825,334846.8216038825,1959.1331302956985,1959.1331302956985,190136.21334483108,190136.21334483108,4,0.38681073347975686
