timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_rpv,ratings_like_ratio,platform_platform_share,ccu_playing,session_session_length,daily_Estimated Revenue,visits_visits_gained,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-09 00:00:00+00:00,1,1,0,8198412649,0.6172139870942565,96.29253387451172,0.0132936611771583,2020.0,20.591556072235107,209563,27559.0,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209563.0,2020.0,27559.0,96.29253387451172,0.0132936611771583,20.591556072235107,209563.0,2020.0,27559.0,96.29253387451172,0.0132936611771583,20.591556072235107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.69272637308264,7.6038824383164005,0.07329462989840348,9.825903338471831e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-08-10 00:00:00+00:00,1,1,0,8198412649,0.4941642576341207,96.0214385986328,0.0121613647788763,1638.0,21.268961985905964,209563,144892.0,212.0,209563.0,2020.0,27559.0,96.29253387451172,0.0132936611771583,20.591556072235107,0.0,0.0,0.0,0.0,0.0,0.0,209563.0,1829.0,86225.5,96.15698623657227,0.012727512978017299,20.930259029070534,209563.0,1829.0,86225.5,96.15698623657227,0.012727512978017299,20.930259029070534,0.0,0.0,0.0,-18.910891089108905,0.0,425.75202293261725,0.0,-8.517566253513042,0.0,-0.28153301712073864,0.0,0.0,127.86028065893838,1.4463293602865563,0.011304893956229769,0.00010149148702022277,0.0,0.0,1.0,1.0,1.0,0.0,0.0,270.1147904132612,270.1147904132612,82966.95995696117,82966.95995696117,2,1.0
2025-08-11 00:00:00+00:00,1,0,0,8198412649,0.841889668051102,95.43568420410156,0.0125001827254891,1550.0,24.10526752471924,469232,127549.0,142.0,209563.0,1638.0,144892.0,96.0214385986328,0.0121613647788763,21.268961985905964,0.0,0.0,0.0,0.0,0.0,0.0,296119.3333333333,1736.0,100000.0,95.9165522257487,0.012651736227174568,21.98859519428677,296119.3333333333,1736.0,100000.0,95.9165522257487,0.012651736227174568,21.98859519428677,0.0,123.90975506172369,0.0,-5.3724053724053755,0.0,-11.969604947133039,0.0,2.7860191086555464,0.0,-0.6100245977147645,0.5062822658777236,0.5062822658777236,302.535138620245,3.6788083104664837,0.012152097216777734,5.137163738424032e-05,-0.42842483520507785,0.0,1.0,1.0,1.0,149919.96705020094,149919.96705020094,249.85595850409493,249.85595850409493,63332.209601434246,63332.209601434246,3,1.0
2025-08-12 00:00:00+00:00,1,0,0,8198412649,0.8655649104876467,94.751953125,0.0141363656148314,1768.0,18.954604228337605,596708,137552.0,124.0,469232.0,1550.0,127549.0,95.43568420410156,0.0125001827254891,24.10526752471924,0.0,0.0,0.0,0.0,0.0,0.0,371266.5,1744.0,109388.0,95.62540245056152,0.013022893574088775,21.230097452799477,371266.5,1744.0,109388.0,95.62540245056152,0.013022893574088775,21.230097452799477,0.0,27.166945135881605,0.0,14.064516129032256,0.0,7.8424762248233915,0.0,13.089271775251433,0.0,-0.7164312644726389,0.52209389400721,0.52209389400721,337.3137365743358,4.338022434988695,0.012853227483224648,3.176523938525748e-05,-0.5207496643066613,0.0,1.0,1.0,1.0,193835.97269942783,193835.97269942783,204.63300483222804,204.63300483222804,55013.79243426143,55013.79243426143,4,1.0
2025-08-13 00:00:00+00:00,1,0,0,8198412649,0.933274530935736,94.1167984008789,0.0115367416292428,1487.0,22.708856225013733,774628,128798.0,108.0,596708.0,1768.0,137552.0,94.751953125,0.0141363656148314,18.954604228337605,0.0,0.0,0.0,0.0,0.0,0.0,451938.8,1692.6,113270.0,95.323681640625,0.01272566318511958,21.525849207242327,451938.8,1692.6,113270.0,95.323681640625,0.01272566318511958,21.525849207242327,0.0,29.81692888313883,0.0,-15.89366515837104,0.0,-6.364138653018491,0.0,-18.38962047544358,0.0,-0.6703341758909964,0.5452354253104669,0.5452354253104669,520.5833333333334,6.014239240987896,0.011545120691930838,2.9315783717126176e-05,-0.5620956420898477,-0.5620956420898477,1.0,1.0,1.0,246413.04383230204,246413.04383230204,211.22452509119293,211.22452509119293,48427.65365470435,48427.65365470435,5,1.0
2025-08-14 00:00:00+00:00,1,0,0,8198412649,0.9921225341844356,93.73731994628906,0.0130203487351536,1650.0,19.049089988072712,952289,133143.0,91.0,774628.0,1487.0,128798.0,94.1167984008789,0.0115367416292428,22.708856225013733,0.0,0.0,0.0,0.0,0.0,0.0,535330.5,1685.5,116582.16666666667,95.05928802490234,0.012774777443458583,21.113056004047394,535330.5,1685.5,116582.16666666667,95.05928802490234,0.012774777443458583,21.113056004047394,0.0,22.93500880422603,0.0,10.961667787491592,0.0,3.373499588502926,0.0,12.859845124295944,0.0,-0.40319949364777674,0.5613364509919534,0.5613364509919534,576.7952755905512,7.15232379979571,0.012392597488433575,2.000345481741141e-05,-0.547820608956468,-0.547820608956468,1.0,1.0,1.0,300500.5229777479,300500.5229777479,189.72374653690557,189.72374653690557,44068.274290771435,44068.274290771435,6,1.0
2025-08-15 00:00:00+00:00,1,0,0,8198412649,1.020111603034167,93.34092712402344,0.009611033834517,1389.0,26.668959856033325,1119429,127099.0,81.0,952289.0,1650.0,133143.0,93.73731994628906,0.0130203487351536,19.049089988072712,0.0,0.0,0.0,0.0,0.0,0.0,618773.1428571428,1643.142857142857,118084.57142857143,94.81380789620536,0.012322814070752643,21.9067565543311,618773.1428571428,1643.142857142857,118084.57142857143,94.81380789620536,0.012322814070752643,21.9067565543311,0.0,17.551394587147385,0.0,-15.81818181818182,0.0,-4.539480107853966,0.0,-26.184512949578696,0.0,-0.42287620607539544,0.5690631465706876,0.5690631465706876,805.3446043165468,8.807466561762391,0.010928402832415422,2.3823695859529695e-05,-0.5264979771205375,-0.5264979771205375,1.0,1.0,1.0,352120.9916877193,352120.9916877193,206.28817107097905,206.28817107097905,40424.553672477916,40424.553672477916,7,1.0
2025-08-16 00:00:00+00:00,1,1,0,8198412649,0.9869996401074318,92.72561645507812,0.0132195195183157,2035.0,19.43272550900777,1240202,236010.0,80.0,1119429.0,1389.0,127099.0,93.34092712402344,0.009611033834517,26.668959856033325,209563.0,2020.0,27559.0,96.29253387451172,0.0132936611771583,20.591556072235107,766007.2857142857,1645.2857142857142,147863.2857142857,94.3042482648577,0.0123122224052037,21.741209331012904,696451.75,1692.125,132825.25,94.55278396606445,0.012434902251698025,21.59750267366568,491.8038966802346,10.78880393486321,0.7425742574257432,46.50827933765298,756.3808556188541,85.6898952784837,-0.5577218935743145,37.54523962697134,-3.704251280875004,-0.6592077965196785,0.5644700608635485,0.5644700608635485,609.1365422396857,5.2548482909694885,0.008622479460703103,1.5668987664928863e-05,-0.538986206054686,-0.5250146048409599,0.9973714607779719,1.0998712914631712,0.9901342331438454,393126.1617110248,393126.1617110248,235.94396277808968,235.94396277808968,56026.74502095278,56026.74502095278,8,1.0
2025-08-17 00:00:00+00:00,1,1,0,8198412649,0.6593127583527232,92.25381469726562,0.0148059325292706,2052.0,16.566452264785767,993268,217630.0,98.0,1240202.0,2035.0,236010.0,92.72561645507812,0.0132195195183157,19.43272550900777,209563.0,1638.0,144892.0,96.0214385986328,0.0121613647788763,21.268961985905964,877965.1428571428,1704.4285714285713,158254.42857142858,93.7660162789481,0.012690017798117171,21.069422227995737,729431.3333333334,1732.111111111111,142248.0,94.29734293619792,0.0126983500603172,21.03849707267902,373.9710731379108,-19.910788726352646,25.274725274725274,0.835380835380839,50.20152941501257,-7.787805601457565,21.745649427338833,12.000534578862098,-3.9237319877238552,-0.50881490557797,0.5220683181505584,0.5220683181505584,483.8129566488066,4.564000533012301,0.009428803800929095,1.667871670694018e-05,-0.5133626120431068,-0.5207748413085974,0.9943654122088115,1.2036295984778227,0.9993438311150307,380812.9893996527,380812.9893996527,251.1988477503651,251.1988477503651,59545.911664865795,59545.911664865795,8,0.8008921127364735
2025-08-18 00:00:00+00:00,1,0,0,8198412649,0.451387828883531,92.0691375732422,0.0131078222766518,1623.0,16.672077973683674,766831,167538.0,112.0,993268.0,2052.0,217630.0,92.25381469726562,0.0148059325292706,16.566452264785767,469232.0,1550.0,127549.0,95.43568420410156,0.0125001827254891,24.10526752471924,920479.2857142857,1714.857142857143,163967.14285714287,93.2850810459682,0.012776823448283273,20.007538006419228,733171.3,1721.2,144777.0,94.07452239990235,0.012739297281950659,20.60185516277949,63.422571350632516,-22.79717055215712,4.709677419354841,-20.906432748538005,31.35187261366219,-23.01704728208427,4.861045350350479,-11.469120565433622,-3.527555399151916,-0.20018372641765758,0.48996553497525214,0.48996553497525214,472.1865763546798,4.577029825891285,0.009687296689129099,2.1741500059574553e-05,-0.45664705548967677,-0.5002838134765603,0.9916083405602815,1.255476429197768,1.00294570143879,359228.6682330011,359228.6682330011,239.33277622962086,239.33277622962086,56707.1918405809,56707.1918405809,8,0.6183113718571652
