timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,platform_platform_share,visits_visits_gained,ratings_like_ratio,daily_rpv,ccu_playing,session_session_length,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2024-11-23 00:00:00+00:00,0,1,0,6375110339,552136.0,0.0258313119411468,226133,88.91868591308594,0.0653549192137708,2090,16.17541178067525,290.0,359527.0,2016.0,156900.0,88.89181518554688,0.0265249423682689,15.394733309745789,614013.0,2281.0,233386.0,88.49099731445312,0.0281295925378799,17.410690625508625,389137.0,1606.7142857142858,159589.0,88.74343000139508,0.024784698816282372,16.213324422915285,278871.4,1142.5666666666666,116924.83333333333,88.32460810343424,0.017784879418710826,15.970012445726258,-10.077473929705071,53.572888823370704,-8.373520385795707,3.67063492063493,-3.107727113023062,44.125557680050996,-8.17033020879413,-2.615012004519468,0.4833131184102557,0.030228573331503306,0.3650502423625897,0.5293400492795508,264.05356288857007,2.4416319527359884,0.009242307658291102,2.9296011281032154e-05,0.07643726893834037,0.029733539449757634,1.004741848358618,1.3953994565236878,1.3935826177267916,134408.16163568964,147617.80061865735,481.84818182667226,599.5349740069141,48574.500135879425,58478.07539587583,9,0.8992252607029493
2024-11-24 00:00:00+00:00,0,1,0,6375110339,526734.0,0.0221329610794782,211864,88.97228240966797,0.0607655466762725,1453,16.391112724939983,292.0,552136.0,2090.0,226133.0,88.91868591308594,0.0258313119411468,16.17541178067525,585870.0,1661.0,216617.0,88.47891235351562,0.0247793085873127,17.920337835947674,380689.0,1577.0,158910.0,88.81391143798828,0.024406649172306016,15.994863692771327,292887.13333333336,1173.4666666666667,122486.9,88.35538736979167,0.018273339110116124,16.001714586693307,-10.093706795022783,-4.600678093802979,-12.52257676098736,-30.478468899521527,-2.194195284765277,-6.31000340507577,-10.679666458447745,-14.31731717728777,0.5576131566594089,0.06027585319290374,0.3727117758889049,0.5141746865950477,362.26547455295736,2.486177518702948,0.006858140797205768,3.111832842879244e-05,0.06316893441336574,0.032010678640330054,1.0051895428433533,1.2997805525541464,1.3356425459643821,138989.54568291391,150595.14998938862,475.4040271295443,590.4817865352707,50503.56237184912,59330.554901506526,9,0.857854801119846
2024-11-25 00:00:00+00:00,0,0,0,6375110339,308843.0,0.0205425191670656,130389,88.94340515136719,0.0349826011853159,1295,15.433725913365684,302.0,526734.0,1453.0,211864.0,88.97228240966797,0.0221329610794782,16.391112724939983,320176.0,1352.0,130559.0,88.56452178955078,0.0239737667143344,17.10919301406197,379070.0,1568.857142857143,158885.7142857143,88.86803763253349,0.023916470951267615,15.755511249814715,298607.5,1204.0,124758.96666666666,88.3849983215332,0.018815763217086553,16.012502941302056,-3.5396157113587567,-41.366420242475336,-4.215976331360949,-10.874053682037166,-0.1302093306474461,-38.45627383604576,-14.312509119466776,-7.185852388667813,0.4278048976730453,-0.03245646567524574,0.3629006607252174,0.494664050982644,238.3047839506173,2.368609555947542,0.009931743231842934,4.9972561919175004e-05,0.0414161682128895,0.033733232984024565,1.0054651730516875,1.269459072528319,1.2710869431833156,136577.48221360522,147710.39560379987,465.5527318723902,571.3570657231116,49521.86881897913,58238.40616630871,9,0.5029909790183595
2024-11-26 00:00:00+00:00,0,0,0,6375110339,285929.0,0.0200336445122957,120394,89.01210021972656,0.0319390379395214,1290,15.677821318308512,302.0,308843.0,1295.0,130389.0,88.94340515136719,0.0205425191670656,15.433725913365684,291936.0,1527.0,126751.0,88.71070861816406,0.0262677613645792,15.756482481956482,378211.85714285716,1535.0,157977.57142857142,88.91109357561383,0.023025882829512827,15.744273940722147,303542.8333333333,1234.4666666666667,126912.06666666667,88.41649958292643,0.019279562821611727,15.986777956762175,-2.0576427710183087,-7.419303659140731,-15.520628683693516,-0.38610038610038533,-5.015345046587405,-7.665523932233542,-23.732958304889685,-2.477177461203217,0.33974658331248353,0.07723458332011823,0.35041694616315705,0.4763585644396238,221.4786986831913,2.374924207815939,0.01071473067818431,5.483097722627396e-05,0.034375871930808016,0.035586390002021184,1.0055939105825324,1.2459917204750033,1.1943156098799919,133155.01046188365,144595.22833260265,446.82770113936976,549.638861581784,47851.96659685801,56776.762855416644,9,0.4656725509069026
2024-11-27 00:00:00+00:00,0,0,0,6375110339,290603.0,0.0192026291042566,122932,88.9610366821289,0.0320104093751729,1204,15.419006824493408,300.0,285929.0,1290.0,120394.0,89.01210021972656,0.0200336445122957,15.677821318308512,325596.0,1353.0,140687.0,88.76232147216797,0.02311597391963,15.363391518592834,373212.85714285716,1513.7142857142858,155441.14285714287,88.93948146275112,0.02246683357017377,15.752218984422228,310057.23333333334,1262.9333333333334,129708.93333333333,88.44621938069662,0.019704382975275277,15.96615291517138,-10.747367903782601,1.6346715443344317,-11.012564671101256,-6.666666666666665,-12.62021366579712,2.1080784756715376,-16.929179921120273,-4.148099001802008,0.22387338080520625,-0.05736696187552681,0.3363302007065522,0.44890085549269304,241.1643153526971,2.363913676555522,0.009793952803559663,5.3058481041188036e-05,0.018473761422299024,0.03670603717129405,1.0055769719215624,1.2036902127086553,1.140194727151049,129166.07607186242,139184.95729503088,433.5926837304971,523.7569805860765,46007.121484159856,54311.24527358772,9,0.473284767586354
2024-11-28 00:00:00+00:00,0,0,1,6375110339,283718.0,0.018779594451189,119348,88.92745208740234,0.0308485664620108,1127,15.67943243185679,297.0,290603.0,1204.0,122932.0,88.9610366821289,0.0192026291042566,15.419006824493408,288718.0,1248.0,119476.0,88.87704467773438,0.0229998268187046,15.77372101942698,372498.5714285714,1496.4285714285713,155422.85714285713,88.94668252127511,0.02186394323195726,15.738749186197918,316374.6,1287.7333333333333,132399.96666666667,88.4746805826823,0.020103553946440377,15.9469705881128,-1.731793653322622,-2.369211604835464,-9.69551282051282,-6.395348837209303,-0.10713448726104025,-2.9154329222659703,-18.34897454133655,-2.2030038218768033,0.05671589312037373,-0.03775202715607939,0.32117591304220877,0.4210923024276223,251.52304964539007,2.377213047449078,0.00944289436861641,5.526394930144541e-05,0.008265359061101535,0.03724108601571294,1.0053348815218577,1.1773972102329688,1.0875660736508026,124652.08831581786,133222.90874361803,420.60417690076866,497.6172142862654,43976.17304459715,51573.17812014916,9,0.4620716499487796
2024-11-29 00:00:00+00:00,0,0,0,6375110339,334117.0,0.0208932030946016,141306,88.98722076416016,0.0358329251932685,1773,15.612578829129538,297.0,283718.0,1127.0,119348.0,88.92745208740234,0.018779594451189,15.67943243185679,359527.0,2016.0,156900.0,88.89181518554688,0.0265249423682689,15.394733309745789,368868.5714285714,1461.7142857142858,153195.14285714287,88.96031188964844,0.021059409050004783,15.76986997468131,324253.1,1335.3,135812.33333333334,88.5052874247233,0.020606968598440252,15.911959113821315,-7.0676193999338,17.763765429052803,-12.05357142857143,57.320319432120684,-9.938814531548756,18.39829741596004,-21.23186243150674,11.25481516071174,0.10732774262078859,0.0672106029745212,0.32708679322149736,0.39067252021328486,188.34103720405864,2.3644759282979613,0.012547149115047378,4.672773938886722e-05,0.004770551409038138,0.03775010665876528,1.005141212216413,1.1375945871560562,1.0219557015095746,125412.45933731194,126676.77576397028,363.2680419878273,472.03916772029515,44149.54985197323,48469.072395905496,9,0.5441529739598348
2024-11-30 00:00:00+00:00,0,1,0,6375110339,438255.0,0.0177390947937965,175425,88.94304656982422,0.046165113111592,1557,16.54876395066579,297.0,334117.0,1773.0,141306.0,88.98722076416016,0.0208932030946016,15.612578829129538,552136.0,2090.0,226133.0,88.91868591308594,0.0258313119411468,16.17541178067525,352599.85714285716,1385.5714285714287,145951.14285714287,88.9637919834682,0.019903378028954744,15.823205998965673,335388.5333333333,1376.1,140284.53333333333,88.53605550130209,0.02096881167963143,15.905296261587006,-20.625534288653526,31.168123741084706,-25.502392344497604,-12.182741116751272,-22.4239717334489,24.145471529871344,-31.327162808406072,-15.096336768104546,0.027396555052661142,-0.049641054026183795,0.29165347830770616,0.3614648064489482,281.293324775353,2.49823287312029,0.008875537263575525,3.776049603580051e-05,-0.0030258723667652737,0.037227578847375035,1.004831212320723,1.0513175678323443,0.9491896027798455,108165.06718737021,121231.15128652993,296.21610020722636,433.7651796012247,38822.72957047455,45545.38915285547,9,0.7137552462244284
2024-12-01 00:00:00+00:00,0,1,0,6375110339,385765.0,0.014501423574984,155149,88.97035217285156,0.0399282108583012,969,16.718864679336548,304.0,438255.0,1557.0,175425.0,88.94304656982422,0.0177390947937965,16.54876395066579,526734.0,1453.0,211864.0,88.97228240966797,0.0221329610794782,16.391112724939983,332461.4285714286,1316.4285714285713,137849.0,88.96351623535156,0.01881315838545557,15.870027706736611,344238.73333333334,1388.6,143853.66666666666,88.56558252970378,0.02119568351966635,15.909789784231048,-26.762844243963745,-11.977045327491986,-33.310392291810054,-37.76493256262042,-26.76953139750028,-11.558215761721534,-34.48041803846211,-18.251614619843725,-0.002169481060987355,0.030700098636615714,0.2499103486169561,0.33258423623025074,397.6958762886598,2.486400257815018,0.006245568804382855,4.333939403507968e-05,-0.0011100769042978822,0.036915601957362744,1.0044930964634522,0.9657873922325279,0.8875938522105143,89111.83611030868,114488.37620653563,323.1061813020666,415.4672151885774,34253.58563544284,42138.23092888545,9,0.6282684568567767
2024-12-02 00:00:00+00:00,0,0,0,6375110339,204446.0,0.0147588327527046,85616,88.96551513671875,0.0209207381867082,861,15.798112114270529,304.0,385765.0,969.0,155149.0,88.97035217285156,0.014501423574984,16.718864679336548,308843.0,1295.0,130389.0,88.94340515136719,0.0205425191670656,15.433725913365684,317547.5714285714,1254.4285714285713,131452.85714285713,88.9666748046875,0.017986917469118287,15.922082878294445,345885.9666666667,1396.1333333333334,144667.4,88.59662322998047,0.02144719396407402,15.878339943102592,-33.80261168295865,-47.002449677912715,-33.513513513513516,-11.145510835913308,-34.33801931144498,-44.81691793050552,-28.154708618374247,1.7750614371726092,0.024858487612355873,-0.005436683136217368,0.28050377710611163,0.3238080741148301,237.17633410672855,2.3879136152866836,0.010056414029923964,7.727240856686833e-05,-0.0037689208984361586,0.03583175438529902,1.0041768135309903,0.9180701214588298,0.8386606424713645,97701.9299921004,112000.66872967964,358.84850181204155,403.1994230063377,37957.8873194787,40698.24965701613,9,0.33296689158047144
2024-12-03 00:00:00+00:00,0,0,0,6375110339,191267.0,0.0145686510950326,80558,88.95191192626953,0.0194075235055153,855,15.713117957115172,294.0,204446.0,861.0,85616.0,88.96551513671875,0.0147588327527046,15.798112114270529,285929.0,1290.0,120394.0,89.01210021972656,0.0200336445122957,15.677821318308512,304024.4285714286,1192.2857142857142,125762.0,88.95807647705078,0.017206204123794987,15.927125255266827,342178.86666666664,1383.0333333333333,142405.46666666667,88.62478815714518,0.021229238528758246,15.887248671861085,-33.10682022460121,-6.446200952818836,-33.720930232558146,-0.6968641114982632,-33.08802764257355,-5.907774247804154,-27.279077523357998,-1.2885955201108135,-0.06761810282922553,-0.01529043071162306,0.30944879458802566,0.3368981368387139,223.4427570093458,2.374247445971276,0.010613339291699251,8.21523619064097e-05,0.001138687133784636,0.03474698008366592,1.0037606670417607,0.8884956325125531,0.8104955860986985,105558.59811924878,115279.4226455827,386.1374022373292,414.4068035765999,41522.36368360581,42335.5036148907,9,0.31150317664283983
2024-12-04 00:00:00+00:00,0,0,0,6375110339,202810.0,0.015173589810729,75503,88.93836975097656,0.0204177667100476,809,16.899267283352938,306.0,191267.0,855.0,80558.0,88.95191192626953,0.0145686510950326,15.713117957115172,290603.0,1204.0,122932.0,88.9610366821289,0.0192026291042566,15.419006824493408,291482.5714285714,1135.857142857143,118986.42857142857,88.95483834402901,0.016630627081862474,16.1385910351039,338837.3,1373.6,140003.63333333333,88.65189819335937,0.021053926305224454,16.00221441294155,-30.21063099830352,6.035019109412487,-32.80730897009967,-5.380116959064329,-38.58149220707383,-6.274982000546192,-20.981706575973448,4.152331686374611,-0.025479616692569707,-0.01522415314040293,0.3365760056555538,0.34788438300520386,250.3827160493827,2.686082856537402,0.010714664123755033,8.332520072063615e-05,-0.0005498613629979943,0.033323745812405235,1.0034171874132791,0.8602434602936909,0.7899062075531083,111860.26616303893,117876.20504964916,413.67995406546345,424.36163822852785,45160.433223680986,44042.64331263911,9,0.33030245287966215
2024-12-05 00:00:00+00:00,0,0,0,6375110339,201441.0,0.0145883029326796,84012,88.9249267578125,0.0201010610658553,825,16.266644557317097,327.0,202810.0,809.0,75503.0,88.93836975097656,0.015173589810729,16.899267283352938,283718.0,1127.0,119348.0,88.92745208740234,0.018779594451189,15.67943243185679,279728.71428571426,1092.7142857142858,113938.42857142857,88.95447758265904,0.016031871150646842,16.22247848159823,336427.56666666665,1364.0,138607.6,88.67601064046224,0.020874939983089723,16.069949307429148,-28.99956999555897,-0.6750160248508497,-26.796805678793255,1.977750309023496,-29.607534269531122,11.269750870826334,-22.318328169456482,-3.857273627072444,-0.002839763796858019,-0.015114953424155697,0.35816255969682464,0.35660958812601684,243.87530266343825,2.39773606465666,0.009819908823634437,8.075100801877015e-05,-0.007666996547149662,0.03197939387948503,1.0031402736792687,0.8314678760045553,0.7679960356117846,116801.69707777038,119973.29598323806,434.6363138012341,433.61694520903325,47181.325395683896,45155.04486544098,9,0.32807285839224903
2024-12-06 00:00:00+00:00,0,0,0,6375110339,232338.0,0.0167688615620136,97321,88.9571533203125,0.0229874573966107,1403,16.482036074002583,334.0,201441.0,825.0,84012.0,88.9249267578125,0.0145883029326796,16.266644557317097,334117.0,1773.0,141306.0,88.98722076416016,0.0208932030946016,15.612578829129538,265188.85714285716,1039.857142857143,107654.85714285714,88.95018223353794,0.015442679503134271,16.346686659437236,335881.93333333335,1377.6666666666667,138108.53333333333,88.70289535522461,0.02076933141797777,16.131727105763904,-30.46208364135916,15.337989783609096,-20.868584320360974,70.06060606060606,-31.12748220174656,15.841784506975198,-19.740111240548142,14.94730839767029,-0.03378849635875536,0.03624019009627055,0.3751392208272471,0.35852593562332036,165.48290598290598,2.3873122212860403,0.014416062144222272,7.093960150470899e-05,-0.0027027130126932725,0.03016977787548309,1.0027878106720534,0.7895299830839085,0.7435328173234893,118929.9048570068,120422.38440730305,384.3346255486278,427.9446736181686,47707.041244534244,45537.03205670437,9,0.3783926398952465
2024-12-07 00:00:00+00:00,0,1,0,6375110339,351468.0,0.0165229234844446,141567,88.94193267822266,0.0343307633339087,1339,16.902288397153217,347.0,232338.0,1403.0,97321.0,88.9571533203125,0.0167688615620136,16.482036074002583,438255.0,1557.0,175425.0,88.94304656982422,0.0177390947937965,16.54876395066579,252790.7142857143,1008.7142857142857,102818.0,88.9500231061663,0.01526894074465543,16.397190151792582,339143.4,1385.4,139270.86666666667,88.72807388305664,0.020607264588276508,16.16970863182083,-19.802854502515654,51.27443638147871,-14.001284521515734,-4.5616535994297935,-19.300555793073958,45.46398002486616,-6.855881449921586,-1.4666355056930036,-0.0012523650184226298,-0.017110082238169788,0.326416078482392,0.35217754191625034,262.289552238806,2.4826797016274864,0.009458352169981917,4.8090410241452925e-05,-0.004605974469862429,0.02815113682900726,1.0025014543131208,0.7453800200319813,0.7409494200089974,98804.60813796437,119438.68896911966,301.7239841931068,424.9707170439247,39263.22532053916,45150.99699875515,9,0.5724113333105325
