timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,daily_rpv,session_session_length,ccu_playing,platform_platform_share,daily_Estimated Revenue,ratings_like_ratio,visits_visits_gained,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-15 00:00:00+00:00,1,0,0,7872136234,323.0,0.0886355395830902,21.55040444268121,12159.0,0.0829543322324752,178998.0,70.54534912109375,409739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178998.0,12159.0,409739.0,70.54534912109375,0.0829543322324752,21.55040444268121,178998.0,12159.0,409739.0,70.54534912109375,0.0829543322324752,21.55040444268121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.720230263157895,0.43685751940254797,0.02967491580026358,0.00012039399350097604,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-08-16 00:00:00+00:00,1,1,0,7872136234,309.0,0.0663232471178993,15.61415676275889,11306.0,0.0767278373241424,176861.0,71.22473907470703,899983.0,178998.0,12159.0,409739.0,70.54534912109375,0.0829543322324752,21.55040444268121,0.0,0.0,0.0,0.0,0.0,0.0,177929.5,11732.5,654861.0,70.88504409790039,0.0798410847783088,18.58228060272005,177929.5,11732.5,654861.0,70.88504409790039,0.0798410847783088,18.58228060272005,0.0,-1.1938680879115982,0.0,-7.0153795542396535,0.0,119.6478734023366,0.0,-7.505930963175455,0.0,0.9630542085022231,0.008492617533324446,0.008492617533324446,15.641726364199169,0.19651571583494817,0.012562445554587636,8.82844068412598e-05,0.0,0.0,1.0,1.0,1.0,1511.087191395652,1511.087191395652,603.162084352125,603.162084352125,346654.8568360178,346654.8568360178,1,0.988061319120884
2025-08-17 00:00:00+00:00,1,1,0,7872136234,202.0,0.0583553809560859,18.454004168510437,17389.0,0.1292765736579895,219375.0,72.66189575195312,1486816.0,176861.0,11306.0,899983.0,71.22473907470703,0.0767278373241424,15.61415676275889,0.0,0.0,0.0,0.0,0.0,0.0,191744.66666666666,13618.0,932179.3333333334,71.47732798258464,0.09631958107153571,18.539521791316847,191744.66666666666,13618.0,932179.3333333334,71.47732798258464,0.09631958107153571,18.539521791316847,0.0,24.038086406839266,0.0,53.803290288342474,0.0,65.20489831474595,0.0,68.48718557236417,0.0,2.0177773845386326,0.12491828521057707,0.12491828521057707,12.615008625646924,0.14754673910777183,0.011695454114393366,8.412043326758823e-05,1.0582733154296864,0.0,1.0,1.0,1.0,23952.414958273697,23952.414958273697,3293.513777107969,3293.513777107969,539259.8343028465,539259.8343028465,2,1.0
2025-08-18 00:00:00+00:00,1,0,0,7872136234,161.0,0.0778898888005961,16.049978216489155,15999.0,0.1280554085969925,411070.0,73.16852569580078,1419022.0,219375.0,17389.0,1486816.0,72.66189575195312,0.1292765736579895,18.454004168510437,0.0,0.0,0.0,0.0,0.0,0.0,246576.0,14213.25,1053890.0,71.90012741088867,0.1042535379528999,17.917135897609924,246576.0,14213.25,1053890.0,71.90012741088867,0.1042535379528999,17.917135897609924,0.0,87.38233618233618,0.0,-7.993559146586926,0.0,-4.559676516798317,0.0,-0.9446143461596446,0.0,0.6972429477716258,0.4517589093824236,0.4517589093824236,25.691875,0.28968522708934247,0.011274658691226288,3.904429701070899e-05,0.9306686401367098,0.0,1.0,1.0,1.0,111392.90483988047,111392.90483988047,2940.8806362493983,2940.8806362493983,503111.70871884906,503111.70871884906,3,1.0
2025-08-19 00:00:00+00:00,1,0,0,7872136234,161.0,0.0547089130990214,17.49885654449463,12576.0,0.0974627137184143,362115.0,73.22857666015625,1144968.0,411070.0,15999.0,1419022.0,73.16852569580078,0.1280554085969925,16.049978216489155,0.0,0.0,0.0,0.0,0.0,0.0,269683.8,13885.8,1072105.6,72.16581726074219,0.10289537310600279,17.833480026986866,269683.8,13885.8,1072105.6,72.16581726074219,0.10289537310600279,17.833480026986866,0.0,-11.909163889361906,0.0,-21.395087192949557,0.0,-19.31287887009504,0.0,-23.890201291581125,0.0,0.0820721256638901,0.4057920275707791,0.4057920275707791,28.791842251729346,0.31626620458719845,0.010983703488915421,4.832389771370121e-05,0.7310241699218786,0.7310241699218786,1.0,1.0,1.0,109435.53600499246,109435.53600499246,2650.038056330512,2650.038056330512,437607.2257222223,437607.2257222223,3,0.8809083611063809
2025-08-20 00:00:00+00:00,1,0,0,7872136234,128.0,0.0457631135410436,16.72791663805644,13071.0,0.1016765311360359,354700.0,73.19181823730469,1137305.0,362115.0,12576.0,1144968.0,73.22857666015625,0.0974627137184143,17.49885654449463,0.0,0.0,0.0,0.0,0.0,0.0,283853.1666666667,13750.0,1082972.1666666667,72.33681742350261,0.10269223277767497,17.649219462165124,283853.1666666667,13750.0,1082972.1666666667,72.33681742350261,0.10269223277767497,17.649219462165124,0.0,-2.0476920315369407,0.0,3.9360687022900853,0.0,-0.6692763465878548,0.0,4.3235174323136505,0.0,-0.050196828243920244,0.3658702536837213,0.3658702536837213,27.134332925336597,0.3118773663376435,0.01149294912714784,4.716061313065494e-05,0.5642996651785759,0.5642996651785759,1.0,1.0,1.0,103853.43009726096,103853.43009726096,2393.493513674102,2393.493513674102,392311.8158176818,392311.8158176818,3,0.8628700707908629
2025-08-21 00:00:00+00:00,1,0,0,7872136234,90.0,0.1110244541356667,14.676533540089926,12491.0,0.1035480722784996,993268.0,73.24188232421875,1198764.0,354700.0,13071.0,1137305.0,73.19181823730469,0.1016765311360359,16.72791663805644,0.0,0.0,0.0,0.0,0.0,0.0,385198.14285714284,13570.142857142857,1099513.857142857,72.4661124093192,0.10281449556350707,17.224550044725813,385198.14285714284,13570.142857142857,1099513.857142857,72.4661124093192,0.10281449556350707,17.224550044725813,0.0,180.03044826614038,0.0,-4.437303955320937,0.0,5.403915396485548,0.0,1.8406815432754131,0.0,0.06840120674656003,0.7383222987368349,0.7383222987368349,79.5123278898495,0.828576076211768,0.010419890470609336,1.4775990733718585e-05,0.44965853009905266,0.44965853009905266,1.0,1.0,1.0,284400.3783034454,284400.3783034454,2236.1684811727573,2236.1684811727573,360794.2996941741,360794.2996941741,4,1.0
2025-08-22 00:00:00+00:00,1,0,0,7872136234,79.0,0.1054907783653961,14.259011586507162,12628.0,0.0887928307056427,1074184.0,73.20526123046875,1185746.0,993268.0,12491.0,1198764.0,73.24188232421875,0.1035480722784996,14.676533540089926,178998.0,12159.0,409739.0,70.54534912109375,0.0829543322324752,21.55040444268121,513081.85714285716,13637.142857142857,1210372.0,72.84609985351562,0.10364856677395957,16.182922493843805,471321.375,13452.375,1110292.875,72.55850601196289,0.10106178745627402,16.853857737448482,500.1094984301501,8.1464418465107,3.857225100748418,1.0967896885757833,189.3905632610027,-1.0859518637529986,7.03820803090236,-14.249653564937137,3.7704996041754146,-0.050000208334199936,0.7610541405473307,0.7610541405473307,85.05693245704332,0.9059133187771085,0.01064982664936112,1.3274260566389553e-05,0.25445829119001584,0.36136808849516605,1.0039636130532417,1.0886029880203443,1.0255960178698083,358701.08397221117,358701.08397221117,2096.9152811757967,2096.9152811757967,335419.06513768603,335419.06513768603,5,1.0
2025-08-23 00:00:00+00:00,1,1,0,7872136234,73.0,0.1104662174962153,16.714474320411682,12202.0,0.0804569125175476,1259464.0,73.21808624267578,1233507.0,1074184.0,12628.0,1185746.0,73.20526123046875,0.0887928307056427,14.259011586507162,176861.0,11306.0,899983.0,71.22473907470703,0.0767278373241424,15.61415676275889,667739.4285714285,13765.142857142857,1258018.2857142857,73.13086373465401,0.10418129180158887,16.340110716365633,558892.7777777778,13313.444444444445,1123983.3333333333,72.63179270426433,0.09877235690752663,16.83837069111106,612.1208180435484,17.248441607769237,7.924995577569427,-3.373455812480197,37.058922224086466,4.02792840962567,4.860133327688421,-9.388053204125823,2.79867247513248,0.017519249288189265,0.7624857186002639,0.7624857186002639,103.20937474391543,1.0210424253430055,0.009892112576489167,1.327109075711646e-05,0.06269100734165668,0.2969296773274713,1.006871247587427,1.1947540836480972,1.0547616262627633,426147.7612843865,426147.7612843865,2005.2773568206912,2005.2773568206912,316432.5574984344,316432.5574984344,6,1.0
2025-08-24 00:00:00+00:00,1,1,0,7872136234,70.0,0.1061100630499754,15.691913843154907,12093.0,0.0873353779315948,1342444.0,73.357421875,1265505.0,1259464.0,12202.0,1233507.0,73.21808624267578,0.0804569125175476,16.714474320411682,219375.0,17389.0,1486816.0,72.66189575195312,0.1292765736579895,18.454004168510437,828177.8571428572,13008.57142857143,1226402.4285714286,73.230224609375,0.09818969241210392,15.945526384171984,637247.9,13191.4,1138135.5,72.7043556213379,0.09762865900993345,16.723725006315444,511.94028490028495,6.588517019938633,-30.456035424693773,-0.8932961809539397,-14.884894970191331,2.5940671597323828,-32.442997628753034,8.54925350577802,0.9572088862382477,0.1903022046525482,0.7407435331896536,0.7407435331896536,111.00082685629238,1.0607962348657376,0.009555861449886448,1.1689055300704987e-05,0.019969667707170513,0.25552862918738173,1.00723297777063,1.2996164556099081,1.0057466056367053,472037.2609636871,472037.2609636871,1929.583558986527,1929.583558986527,301673.4900669376,301673.4900669376,7,1.0
