timestamp,isSummer,isWeekend,isHoliday,universe_id,daily_Estimated Revenue,platform_platform_share,visits_visits_gained,ratings_like_ratio,daily_rpv,session_session_length,ccu_playing,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2021-01-25 00:00:00+00:00,0,0,0,1494262959,0.0,0.018981035798788,0,81.42280578613281,0.0,0.0,605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,0.0,81.42280578613281,0.018981035798788,0.0,0.0,605.0,0.0,81.42280578613281,0.018981035798788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-01-26 00:00:00+00:00,0,0,0,1494262959,0.0,0.019603369757533,24681,81.401123046875,0.0,0.0,635,0.0,0.0,605.0,0.0,81.42280578613281,0.018981035798788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,12340.5,81.4119644165039,0.019292202778160503,0.0,0.0,620.0,12340.5,81.4119644165039,0.019292202778160503,0.0,0.0,0.0,0.0,4.958677685950419,0.0,inf,0.0,3.278714424977469,0.0,-0.026629810958322953,0.0,0.0,0.0,0.0,0.02572725062798801,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21.213203435596427,21.213203435596427,17452.102466465178,17452.102466465178,0,0.0
2021-01-27 00:00:00+00:00,0,0,0,1494262959,0.0,0.0175249893218278,25030,81.36080169677734,0.0,0.0,560,0.0,0.0,635.0,24681.0,81.401123046875,0.019603369757533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,16570.333333333332,81.39491017659505,0.0187031316260496,0.0,0.0,600.0,16570.333333333332,81.39491017659505,0.0187031316260496,0.0,0.0,0.0,0.0,-11.811023622047244,0.0,1.4140431911186635,0.0,-10.602159023738977,0.0,-0.04953414472480544,0.0,0.0,0.0,0.0,0.022372258399584514,0.0,-0.031002044677747097,0.0,1.0,0.0,1.0,0.0,0.0,37.749172176353746,37.749172176353746,14351.390536576355,14351.390536576355,0,0.0
2021-01-28 00:00:00+00:00,0,0,0,1494262959,0.0,0.0197559110820293,24281,81.34294891357422,0.0,0.0,626,0.0,0.0,560.0,25030.0,81.36080169677734,0.0175249893218278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,606.5,18498.0,81.38191986083984,0.018966326490044524,0.0,0.0,606.5,18498.0,81.38191986083984,0.018966326490044524,0.0,0.0,0.0,0.0,11.785714285714288,0.0,-2.9924091090691163,0.0,12.729946473763821,0.0,-0.02194273265603286,0.0,0.0,0.0,0.0,0.02578041347500206,0.0,-0.027989196777351934,0.0,1.0,0.0,1.0,0.0,0.0,33.45145736735546,33.45145736735546,12335.796231563922,12335.796231563922,0,0.0
2021-01-29 00:00:00+00:00,0,0,0,1494262959,0.0,0.0191487446427345,26738,81.23954010009766,0.0,0.0,660,0.0,0.0,626.0,24281.0,81.34294891357422,0.0197559110820293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617.2,20146.0,81.3534439086914,0.019002810120582518,0.0,0.0,617.2,20146.0,81.3534439086914,0.019002810120582518,0.0,0.0,0.0,0.0,5.4313099041533475,0.0,10.119023104484981,0.0,-3.073340615746656,0.0,-0.1271269542814757,0.0,0.0,0.0,0.0,0.024683047234376754,0.0,-0.042470550537114814,-0.042470550537114814,1.0,0.0,1.0,0.0,0.0,37.5725963968422,37.5725963968422,11300.815081223123,11300.815081223123,0,0.0
2021-01-30 00:00:00+00:00,0,1,0,1494262959,0.0,0.0179275423288345,30154,81.14521026611328,0.0,0.0,730,0.0,0.0,660.0,26738.0,81.23954010009766,0.0191487446427345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,21814.0,81.31873830159505,0.01882359882195785,0.0,0.0,636.0,21814.0,81.31873830159505,0.01882359882195785,0.0,0.0,0.0,0.0,10.606060606060597,0.0,12.775824669010394,0.0,-6.377453648708798,0.0,-0.11611320530390268,0.0,0.0,0.0,0.0,0.024208257337091692,0.0,-0.05401654924664742,-0.05401654924664742,1.0,0.0,1.0,0.0,0.0,57.00877125495688,57.00877125495688,10902.297060711564,10902.297060711564,0,0.0
2021-01-31 00:00:00+00:00,0,1,0,1494262959,0.0,0.0208391789346933,30595,81.03473663330078,0.0,0.0,800,0.0,0.0,730.0,30154.0,81.14521026611328,0.0179275423288345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,659.4285714285714,23068.428571428572,81.27816663469586,0.01911153883806291,0.0,0.0,659.4285714285714,23068.428571428572,81.27816663469586,0.01911153883806291,0.0,0.0,0.0,0.0,9.589041095890405,0.0,1.4624925383033727,0.0,16.24113641709688,0.0,-0.13614313457344096,0.0,0.0,0.0,0.0,0.026147208785462152,0.0,-0.06418909345354239,-0.06418909345354239,1.0,0.0,1.0,0.0,0.0,80.93589467979609,80.93589467979609,10491.196545312692,10491.196545312692,0,0.0
2021-02-01 00:00:00+00:00,0,0,0,1494262959,0.0,0.0183860454708337,26797,80.96142578125,0.0,0.0,626,0.0,0.0,800.0,30595.0,81.03473663330078,0.0208391789346933,0.0,0.0,605.0,0.0,81.42280578613281,0.018981035798788,0.0,0.0,662.4285714285714,26896.571428571428,81.2122552054269,0.019026540219783727,0.0,0.0,655.25,23534.5,81.23857402801514,0.019020852167159263,0.0,0.0,0.0,3.4710743801652955,-21.750000000000004,inf,-12.413793103448278,-3.134656792503887,-11.771737608028287,-0.5666471456347022,-0.09046842761090135,0.0,0.0,0.0,0.0,0.023359952235241437,0.0,-0.07746287754603619,-0.0691878000895148,0.9996760304707076,0.0,1.0002990429963114,0.0,0.0,75.85842075867384,75.85842075867384,9802.009225518146,9802.009225518146,0,0.0
2021-02-02 00:00:00+00:00,0,0,0,1494262959,0.0,0.0165586788207292,25302,80.9734115600586,0.0,0.0,636,0.0,0.0,626.0,26797.0,80.96142578125,0.0183860454708337,0.0,0.0,635.0,24681.0,81.401123046875,0.019603369757533,0.0,0.0,662.5714285714286,26985.285714285714,81.15115356445312,0.018591584371668902,0.0,0.0,653.1111111111111,23730.88888888889,81.20911153157552,0.018747277350889255,0.0,0.0,0.0,0.15748031496063408,1.5974440894568787,2.516105506259869,-5.57898272194649,-15.531467163362645,-9.938878118208194,-0.5254368377327068,0.014804307968807606,0.0,0.0,0.0,0.0,0.025135359443544242,0.0,-0.07607214791434076,-0.06610895792643498,0.9992863120156183,0.0,0.9916951685140046,0.0,0.0,71.24858673062302,71.24858673062302,9187.849536812795,9187.849536812795,0,0.0
2021-02-03 00:00:00+00:00,0,0,0,1494262959,0.0,0.0182938911020755,25748,80.93788146972656,0.0,0.0,628,0.0,0.0,636.0,25302.0,80.9734115600586,0.0165586788207292,0.0,0.0,560.0,25030.0,81.36080169677734,0.0175249893218278,0.0,0.0,672.2857142857143,27087.85714285714,81.09073638916016,0.018701427483132856,0.0,0.0,650.6,23932.6,81.18198852539062,0.01870193872600788,0.0,0.0,0.0,12.142857142857144,-1.2578616352201255,2.8685577307231425,1.7627065054145907,4.387459336651434,10.479171074772298,-0.5198083330434256,-0.04387871234211582,0.0,0.0,0.0,0.0,0.024389296671715407,0.0,-0.06897299630300946,-0.06287360913825456,0.9988759558876545,0.0,0.9999726636429243,0.0,0.0,67.64153884838647,67.64153884838647,8685.840945661701,8685.840945661701,0,0.0
