timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,daily_Estimated Revenue,visits_visits_gained,sort_sort_position,daily_rpv,ratings_like_ratio,ccu_playing,platform_platform_share,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-08-23 00:00:00+00:00,1,1,0,8152909596,22.36912993590037,188338,260304,300.0,0.0449324570356529,98.84188079833984,2492,0.0161198060959577,193940.0,2666.0,211849.0,98.84105682373048,0.0180414747446775,23.265448411305744,173643.0,3149.0,342072.0,98.7703628540039,0.0222881883382797,19.699899057547253,184366.85714285713,2605.1428571428573,257000.0,98.81731305803571,0.019140786358288316,24.697470216524035,173872.46153846153,2595.5384615384614,237555.3076923077,98.77454493596004,0.019180304872301875,24.6567801344089,8.462765559222074,-2.8885222233680508,-20.863766275007944,-6.526631657914484,-23.903739563600645,22.872423282621114,-27.67556585892571,-10.651394500256794,0.07240830373544949,0.0008336359766270007,0.08382441699646134,0.08382441699646134,75.54673084636984,0.7235281688788152,0.00957338506751695,0.0001187705676248699,0.009223665509907285,0.01496472201504918,1.0004329872853719,1.060356858766126,0.9979396305597504,14574.757720201187,14574.757720201187,495.9335666841907,495.9335666841907,75619.51339809125,75619.51339809125,11,0.9711147777663195
2025-08-24 00:00:00+00:00,1,1,0,8152909596,21.08967653910319,181884,269681,317.0,0.0407389654677061,98.8334503173828,2131,0.0146466409787535,188338.0,2492.0,260304.0,98.84188079833984,0.0161198060959577,22.36912993590037,179622.0,3751.0,344791.0,98.79156494140624,0.0266035534441471,29.322979768117268,184690.0,2373.714285714286,246270.0,98.82329668317523,0.017432656006089228,23.521284040950594,174444.7142857143,2562.3571428571427,239850.0,98.77875246320453,0.01885647173704842,24.401987020458495,1.2593112202291534,-3.4268177425692103,-43.18848307118102,-14.48635634028892,-21.784211304819443,3.6023265105415314,-44.944794651197896,-9.138851351156262,0.04239772494889493,-0.008529259954337398,0.08120469746361463,0.08120469746361463,85.31144465290807,0.6744387834560704,0.0079018992739597,0.00011595060911621734,0.007274355207168915,0.013654788509826201,1.0004509494082474,1.0587308463672076,0.9244919330183209,14165.73024769812,14165.73024769812,492.3869033974834,492.3869033974834,73158.45353435556,73158.45353435556,11,0.9378364442611117
2025-08-25 00:00:00+00:00,1,0,0,8152909596,38.1542002360026,173075,228237,346.0,0.0366886855798444,98.83830261230467,2166,0.0169716272503137,181884.0,2131.0,269681.0,98.8334503173828,0.0146466409787535,21.08967653910319,179937.0,2815.0,312714.0,98.8017578125,0.0215544812381267,23.513206958770752,183709.7142857143,2281.0,234201.85714285713,98.82851736886161,0.016777962579258798,25.61285450912657,174353.4,2535.9333333333334,239075.8,98.78272247314453,0.01873081543793277,25.318801234828104,-3.813556967160725,-4.843196762771873,-23.055062166962703,1.6424213984045144,-27.014140716437385,-15.367786384654458,-21.26172250300604,15.873853089816548,0.03698800569320593,0.004909567465571918,0.07037715548669012,0.07831805856863235,79.86848177203507,0.7583093087040721,0.009490093674147161,0.00022044766597334467,0.005805151803158286,0.012583269391739751,1.000463592160355,1.0536629299211504,0.8957411723400388,12390.88350360861,13655.019792840183,487.2452278759763,485.3871012864249,50886.880386309305,70560.98790124753,11,0.8924151799525627
2025-08-26 00:00:00+00:00,1,0,0,8152909596,23.25963481267293,162013,210861,389.0,0.0327782361166692,98.8293685913086,1859,0.0150220459327101,173075.0,2166.0,228237.0,98.83830261230467,0.0169716272503137,38.1542002360026,170800.0,2474.0,270926.0,98.79926300048828,0.019355459138751,24.39220682779948,182454.42857142858,2193.1428571428573,225621.14285714287,98.83281816755023,0.016158903549824386,25.451058506965637,173582.125,2493.625,237312.375,98.78563785552979,0.018499017343856356,25.190103333443403,-5.1446135831381685,-6.391448793875487,-24.85852869846402,-14.173591874422897,-22.170260513941077,-7.613138973961275,-22.38858388724605,-11.487297528099816,0.03047147307178033,-0.009039027138213473,0.06205153244040365,0.07804918496546534,87.10376344086022,0.7683366372319337,0.008816192580929708,0.00014356558576834676,0.0017171587262827914,0.011391650929170565,1.0004776029496256,1.051113002398309,0.8735006432755663,10973.095487210005,13547.943380823526,515.969827254814,498.5316940777186,51424.360590617434,68532.35851077942,11,0.8353769206971228
2025-08-27 00:00:00+00:00,1,0,0,8152909596,27.453638792037964,153942,198654,414.0,0.0298711108906909,98.82723236083984,1732,0.014455497264862,162013.0,1859.0,210861.0,98.8293685913086,0.0150220459327101,23.25963481267293,185530.0,1946.0,206682.0,98.81768798828124,0.0151595324277877,24.85969885190328,177941.85714285713,2162.5714285714284,224474.2857142857,98.8341816493443,0.016058327097977856,25.821621355556307,172426.82352941178,2448.823529411765,235038.35294117648,98.78808459113625,0.01826116322156257,25.323252478066614,-17.025817927019894,-4.981698999463003,-10.996916752312435,-6.8316299085529835,-3.8842279443783156,-5.789121743707937,-4.644174655645649,-3.771448112899556,0.00965856695589462,-0.002161534065425741,0.06552285199709848,0.08093773255378353,88.82977495672245,0.7749213460522011,0.00871863280561778,0.00017833638939112505,-0.001042774745392927,0.010308620976465038,1.0004666256907282,1.0319847776613749,0.8793704378599698,11567.217083419204,13955.836127921959,558.7692765315613,516.8388572967059,51423.72853327282,67015.30720938051,11,0.7937609569970094
2025-08-28 00:00:00+00:00,1,0,0,8152909596,17.07636058330536,150026,198909,437.0,0.0280655477531568,98.78948211669922,1667,0.0144813824445009,153942.0,1732.0,198654.0,98.82723236083984,0.014455497264862,27.453638792037964,192401.0,2092.0,191734.0,98.8279800415039,0.0171511974185705,25.159620761871334,171888.2857142857,2101.8571428571427,225499.2857142857,98.82868194580078,0.015676924958825056,24.66686990147545,171182.33333333334,2405.3888888888887,233031.16666666666,98.78816223144531,0.0180511754006147,24.865091817246544,-22.024313802942807,-2.543815203128452,-20.315487571701716,-3.7528868360277134,3.7421636225186905,0.12836388897279338,-15.566347403702851,0.1790680677711487,-0.038954479074160275,-0.03819822050949995,0.07649447601132212,0.08489337640579572,89.94364508393285,0.7542406113317581,0.008380674676989594,0.0001138219159438325,-0.0067179543631401845,0.008705461972512329,1.0004101677107884,1.0041239791934469,0.8684711444491978,13409.09917240471,14532.24625768906,589.6775427261958,534.198039823841,52847.20855036655,65569.7357594098,11,0.7735691450964216
2025-08-29 00:00:00+00:00,1,0,0,8152909596,23.382765372594196,147088,189032,448.0,0.0265524486162117,98.79308319091795,2137,0.0144478529691696,150026.0,1667.0,198909.0,98.78948211669922,0.0144813824445009,17.07636058330536,193940.0,2666.0,211849.0,98.84105682373048,0.0180414747446775,23.265448411305744,165195.14285714287,2026.2857142857142,222239.7142857143,98.82182856968471,0.015163550419466787,24.683629467373805,169914.2105263158,2391.2631578947367,230715.42105263157,98.78842122931229,0.017861526851591272,24.78707463594905,-24.157987006290604,-1.9583272232812976,-19.84246061515379,28.19436112777445,-10.770407224013335,-4.965587278604788,-19.918669767104657,-0.23153504480529774,-0.04853613908447629,0.00364520001681079,0.08829524808249296,0.0892569304915969,68.79700654817587,0.7781075261991293,0.011304904434675427,0.0001589701838519141,-0.008764266967771415,0.007477342036730586,1.0003381706070074,0.9722267628201583,0.8489504030343227,15339.653278636755,15166.02087848193,581.5790980191323,522.7857902201823,55285.7608482639,64516.866872431805,11,0.758420129937094
2025-08-30 00:00:00+00:00,1,1,0,8152909596,21.20612661043803,146732,180943,452.0,0.0255737963557296,98.80001068115234,1832,0.0114975785836577,147088.0,2137.0,189032.0,98.79308319091795,0.0144478529691696,23.382765372594196,188338.0,2492.0,260304.0,98.84188079833984,0.0161198060959577,22.36912993590037,159251.42857142858,1932.0,210902.42857142858,98.81584712437221,0.01450323220342393,24.517486135164894,168755.1,2363.3,228226.8,98.7890007019043,0.017543329438194595,24.6080272346735,-22.091134024997604,-0.24203198085499533,-26.48475120385233,-14.272344408048665,-30.487814247956237,-4.279169664395443,-28.674212858299196,-20.420157872643884,-0.04236070464191943,0.007012120697758029,0.09867263375731113,0.09270967551577032,80.05019094380796,0.8109249270492528,0.010124679458838094,0.00014452186359195293,-0.008237293788364611,0.006574713914913906,1.000271755177977,0.9436836490952188,0.8267092204201619,16952.860629300405,15645.230562631374,550.271082046171,523.9840395319409,50160.461176230114,63774.72655708984,11,0.7565845106734042
2025-08-31 00:00:00+00:00,1,1,0,8152909596,24.92976188659668,141348,181093,454.0,0.0239184576266653,98.80731201171876,1596,0.0121281063184142,146732.0,1832.0,180943.0,98.80001068115234,0.0114975785836577,21.20612661043803,181884.0,2131.0,269681.0,98.8334503173828,0.0146466409787535,21.08967653910319,153460.57142857142,1855.5714285714287,198247.0,98.81211308070591,0.01414344153766117,25.066069756235397,167450.0,2326.7619047619046,225982.33333333334,98.78987266903832,0.017285461670586005,24.623347932384128,-22.286732202942538,-3.669274595861849,-25.105584232754573,-12.882096069868998,-32.8491810694858,0.08289903450258151,-17.195305490130476,5.484004568168066,-0.026446820970127405,0.007390009895824612,0.11002139281173563,0.09782009602476037,88.5084533500313,0.7805228224016256,0.008813102587606437,0.00017637027419080913,-0.006637028285428396,0.0059159712357948445,1.000225128457672,0.9164560849720599,0.8182275838040538,18601.89842432786,16379.975079346124,378.1960434123388,537.4634782719571,40481.13808401296,63005.12045090728,11,0.7288233474270392
2025-09-01 00:00:00+00:00,0,0,1,8152909596,22.409090598424275,92432,140811,0.0,0.0152174190739765,98.81156158447266,1315,0.0104080643504858,141348.0,1596.0,181093.0,98.80731201171876,0.0121281063184142,24.92976188659668,173075.0,2166.0,228237.0,98.83830261230467,0.0169716272503137,38.1542002360026,141940.14285714287,1734.0,185757.57142857142,98.80829293387276,0.013205789694828616,22.816768379438493,164040.0909090909,2280.7727272727275,222110.9090909091,98.79085852883078,0.01697285270149054,24.52269987174959,-46.59425104723386,-34.60678608823613,-39.28901200369344,-17.606516290726816,-38.30491988590807,-22.24381947397194,-38.67373943006308,-14.182279762149241,-0.027055328880853935,0.004300868698248195,0.16782825812784452,0.1378482930307795,70.2370820668693,0.6564213277277505,0.009338692725051842,0.00024243604122363522,-0.00295475551059661,0.0054015036291634125,1.0001764779181153,0.8652771531064588,0.7780536322965258,27326.62414193356,22612.646520432074,376.99556210405746,567.1344790400399,36840.74949423131,64112.0023373598,11,0.4766010106218418
2025-09-02 00:00:00+00:00,0,0,0,8152909596,22.610867500305176,82058,129071,0.0,0.013221010143417,98.81155395507812,1490,0.0129144238308072,92432.0,1315.0,140811.0,98.81156158447266,0.0104080643504858,22.409090598424275,162013.0,1859.0,210861.0,98.8293685913086,0.0150220459327101,23.25963481267293,130518.0,1681.2857142857142,174073.2857142857,98.80574798583984,0.0129047008231282,22.724087334814524,160475.65217391305,2246.391304347826,218065.69565217392,98.79175832997198,0.016796399272330394,24.43957672516505,-49.35097800793763,-11.22338584040159,-19.849381387842925,13.307984790874517,-38.78858584565188,-8.337416821129029,-14.030193432664252,24.080937587635255,-0.018025650152775352,-7.721155714790484e-06,0.22140233841115048,0.17407015543693144,55.035546613011405,0.6357536878641379,0.011543944465104749,0.00027554402929971333,0.00040544782365538665,0.004951265960814698,1.00014160751974,0.81331964215078,0.7683016230976839,34646.41377196553,27934.02171775599,375.054494209007,578.108415369426,38268.841734755726,65573.4786018602,11,0.42311024028049915
2025-09-03 00:00:00+00:00,0,0,0,8152909596,22.190264622370403,106921,164261,0.0,0.0168237963254464,98.8088150024414,1562,0.0149468947201967,82058.0,1490.0,129071.0,98.81155395507812,0.0129144238308072,22.610867500305176,153942.0,1732.0,198654.0,98.82723236083984,0.014455497264862,27.453638792037964,123800.71428571429,1657.0,169160.0,98.80311693464007,0.012974900459604586,21.97217673914773,158244.20833333334,2217.875,215823.83333333334,98.7924690246582,0.01671933658265816,24.345855387548607,-30.544620701303092,30.299300494771984,-9.815242494226329,4.832214765100673,-17.313016601729636,27.264063964794573,3.399381192711881,15.737991226066672,-0.018635914371445406,-0.0027718951145727644,0.23810817939168358,0.18595285566396863,68.40754958413308,0.6509174367778305,0.009509198719119455,0.00020753693928630593,0.0038032531738333725,0.00452768077020958,1.0001077805837528,0.7823396229764973,0.7760415848714103,35923.68716391109,29425.962431867316,388.1744608908635,582.4043353054722,39350.18415724115,65065.75492307875,11,0.5513096834072394
2025-09-04 00:00:00+00:00,0,0,0,8152909596,29.032676696777344,178580,274388,0.0,0.0272755737194636,98.81493377685548,3670,0.031445275992155,106921.0,1562.0,164261.0,98.8088150024414,0.0149468947201967,22.190264622370403,150026.0,1667.0,198909.0,98.78948211669922,0.0144813824445009,17.07636058330536,127879.85714285714,1943.142857142857,179942.7142857143,98.80675288609096,0.01539831382355517,23.68022189821516,159057.64,2275.96,218166.4,98.79336761474609,0.01730837415903803,24.533328239917754,19.03270099849359,67.02051047034728,120.15596880623876,134.95518565941103,37.94649814739404,67.04391182325689,117.14277702883189,110.37999250550139,0.02576353232239814,0.006192539009730602,0.23264012989138427,0.18290289056540754,48.6461454644511,0.6508278393084271,0.013375171745223022,0.00016257427552078522,0.0031215122767924955,0.004212623009316223,1.0001354875501063,0.803984374110273,0.889645305911909,34869.049845792375,29092.10212251199,610.5559572414942,639.8502741527376,44404.69746460479,64763.762314147054,11,0.9208002474992265
2025-09-05 00:00:00+00:00,0,0,0,8152909596,35.86246633529663,224726,333947,0.0,0.0324863568022131,98.81632232666016,4473,0.0307714100927114,178580.0,3670.0,274388.0,98.81493377685548,0.031445275992155,29.032676696777344,147088.0,2137.0,189032.0,98.79308319091795,0.0144478529691696,23.382765372594196,138971.0,2276.8571428571427,200644.85714285713,98.81007276262555,0.017730250555489713,25.463036321458365,161583.34615384616,2360.4615384615386,222619.5,98.79425048828125,0.017826183233410085,24.96906432050925,52.78336777983248,25.84051965505656,109.31211979410386,21.88010899182562,76.66162342883744,21.706124174526575,112.98258058394408,-2.1429797582686705,0.023523039257011824,0.0014052023834976168,0.25400034951494105,0.19357609259023373,50.22932498882432,0.6729371039802604,0.013394300909123576,0.0001595823658719096,0.002193995884487716,0.003940747904983001,1.0001601537970692,0.8600576934932603,0.9946184398160693,38629.153298162884,31278.67277611671,885.9478812840226,760.7136770569716,56640.01995657594,67395.50209457602,12,1.0
2025-09-06 00:00:00+00:00,0,1,0,8152909596,37.187235423496794,299612,479635,0.0,0.0407439815414343,98.83547973632812,4254,0.0260779168456792,224726.0,4473.0,333947.0,98.81632232666016,0.0307714100927114,35.86246633529663,146732.0,1832.0,180943.0,98.80001068115234,0.0114975785836577,21.20612661043803,160811.0,2622.8571428571427,243315.14285714287,98.81513977050781,0.019813156021492785,27.74605186618104,166695.5185185185,2430.5925925925926,232138.59259259258,98.79577749746817,0.01813180299682746,25.421589176175456,104.18995174876646,33.32324697631783,132.2052401746725,-4.89604292421194,165.07518942429385,43.62608437865889,126.81225143131911,-15.252772729267662,0.03589984953569214,0.019386887931971408,0.3421048650226011,0.24340948696321082,70.41410105757932,0.6246653712398569,0.008869225829587437,0.00012411756306801371,0.003478731427868919,0.0038457411694998865,1.0001959827993676,0.9646989998842423,1.092729499926704,54747.456962617245,40575.270641659,1048.306378753971,830.1951697902247,91065.87216462816,82547.01584843319,13,1.0
