timestamp,isSummer,isWeekend,isHoliday,universe_id,session_session_length,visits_visits_gained,ratings_like_ratio,ccu_playing,platform_platform_share,daily_rpv,daily_Estimated Revenue,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2021-03-20 00:00:00+00:00,0,1,0,1198533421,0.0,0,89.65251159667969,678,0.0172582846134901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,0.0,89.65251159667969,0.0172582846134901,0.0,0.0,678.0,0.0,89.65251159667969,0.0172582846134901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,678.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
2021-03-21 00:00:00+00:00,0,1,0,1198533421,0.0,41385,89.66004943847656,626,0.016435157507658,0.0,0.0,0.0,0.0,678.0,0.0,89.65251159667969,0.0172582846134901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,20692.5,89.65628051757812,0.01684672106057405,0.0,0.0,652.0,20692.5,89.65628051757812,0.01684672106057405,0.0,0.0,0.0,0.0,-7.669616519174038,0.0,inf,0.0,-4.769460721424745,0.0,0.008407842304269941,0.0,0.0,0.0,0.0,0.015125887981443,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.76955262170047,36.76955262170047,29263.61413940527,29263.61413940527,0,0.0
2021-03-22 00:00:00+00:00,0,0,0,1198533421,0.0,33144,89.66336822509766,527,0.0168850347399711,0.0,0.0,0.0,0.0,626.0,41385.0,89.66004943847656,0.016435157507658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.3333333333334,24843.0,89.6586430867513,0.016859492287039732,0.0,0.0,610.3333333333334,24843.0,89.6586430867513,0.016859492287039732,0.0,0.0,0.0,0.0,-15.814696485623003,0.0,-19.913011960855385,0.0,2.7372857978603227,0.0,0.0037015221850511537,0.0,0.0,0.0,0.0,0.015899834062452857,0.0,0.005428314208982344,0.0,1.0,0.0,1.0,0.0,0.0,76.70940837559195,76.70940837559195,21905.69576617004,21905.69576617004,0,0.0
2021-03-23 00:00:00+00:00,0,0,0,1198533421,0.0,32386,89.6629867553711,517,0.0166780222207307,0.0,0.0,0.0,0.0,527.0,33144.0,89.66336822509766,0.0168850347399711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.0,26728.75,89.65972900390625,0.016814124770462475,0.0,0.0,587.0,26728.75,89.65972900390625,0.016814124770462475,0.0,0.0,0.0,0.0,-1.8975332068311146,0.0,-2.2869901037895213,0.0,-1.2260118052961455,0.0,-0.0004254465721165168,0.0,0.0,0.0,0.0,0.01596319510914873,0.0,0.0034744262695138397,0.0,1.0,0.0,1.0,0.0,0.0,78.10676453846152,78.10676453846152,18279.238229477727,18279.238229477727,0,0.0
2021-03-24 00:00:00+00:00,0,0,0,1198533421,0.0,34875,89.65978240966797,568,0.0176293812692165,0.0,0.0,0.0,0.0,517.0,32386.0,89.6629867553711,0.0166780222207307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.2,28358.0,89.6597396850586,0.01697717607021328,0.0,0.0,583.2,28358.0,89.6597396850586,0.01697717607021328,0.0,0.0,0.0,0.0,9.864603481624767,0.0,7.685419625764212,0.0,5.704267783642036,0.0,-0.0035737664102919453,0.0,0.0,0.0,0.0,0.016286271361394655,0.0,0.001747894287109281,0.001747894287109281,1.0,0.0,1.0,0.0,0.0,68.17404198080088,68.17404198080088,16244.081706886358,16244.081706886358,0,0.0
2021-03-25 00:00:00+00:00,0,0,0,1198533421,0.0,33569,89.6634521484375,541,0.0171274896711111,0.0,0.0,0.0,0.0,568.0,34875.0,89.65978240966797,0.0176293812692165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.1666666666666,29226.5,89.66035842895508,0.017002228337029583,0.0,0.0,576.1666666666666,29226.5,89.66035842895508,0.017002228337029583,0.0,0.0,0.0,0.0,-4.753521126760562,0.0,-3.744802867383512,0.0,-2.8469042131488487,0.0,0.004092959709356414,0.0,0.0,0.0,0.0,0.016115579386356865,0.0,0.0015291486467663722,0.0015291486467663722,1.0,0.0,1.0,0.0,0.0,63.36376461879983,63.36376461879983,14684.069800297191,14684.069800297191,0,0.0
2021-03-26 00:00:00+00:00,0,0,0,1198533421,0.0,36559,89.66442108154297,606,0.0174001771956682,0.0,0.0,0.0,0.0,541.0,33569.0,89.6634521484375,0.0171274896711111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.4285714285714,30274.0,89.6609388078962,0.017059078173977955,0.0,0.0,580.4285714285714,30274.0,89.6609388078962,0.017059078173977955,0.0,0.0,0.0,0.0,12.014787430683915,0.0,8.90702731686972,0.0,1.5921044460884604,0.0,0.0010806332817248077,0.0,0.0,0.0,0.0,0.016575492341356673,0.0,0.0013910021100748062,0.0013910021100748062,1.0,0.0,1.0,0.0,0.0,58.9317603754748,58.9317603754748,13688.159676645117,13688.159676645117,0,0.0
2021-03-27 00:00:00+00:00,0,1,0,1198533421,0.0,40746,89.66958618164062,613,0.0158503521233797,0.0,0.0,0.0,0.0,606.0,36559.0,89.66442108154297,0.0174001771956682,0.0,0.0,678.0,0.0,89.65251159667969,0.0172582846134901,0.0,0.0,571.1428571428571,36094.857142857145,89.6633780343192,0.016857944961105042,0.0,0.0,584.5,31583.0,89.66201972961426,0.016907987417653175,0.0,0.0,0.0,-9.587020648967549,1.1551155115511635,inf,11.452720260401005,-8.158009452514637,-8.906949939994469,0.01904529461231874,0.005760478945115999,0.0,0.0,0.0,0.0,0.015044052322870396,0.0,0.0011136191231836965,0.0016479492187503127,1.000015149164708,0.0,0.9970403067312503,0.0,0.0,55.76225041574786,55.76225041574786,13202.538868393025,13202.538868393025,0,0.0
2021-03-28 00:00:00+00:00,0,1,0,1198533421,0.0,38376,89.66852569580078,615,0.0153431287035346,0.0,0.0,0.0,0.0,613.0,40746.0,89.66958618164062,0.0158503521233797,0.0,0.0,626.0,41385.0,89.66004943847656,0.016435157507658,0.0,0.0,569.5714285714286,35665.0,89.66458892822266,0.016701940846230272,0.0,0.0,587.8888888888889,32337.777777777777,89.6627426147461,0.016734114227195555,0.0,0.0,0.0,-1.757188498402551,0.32626427406199365,-7.270750271837622,-5.8165218671771495,-6.6444681385898985,-3.2000766664163405,0.00945377275307635,-0.0011826594556785253,0.0,0.0,0.0,0.0,0.01602522344112359,0.0,0.0011896405901246677,0.001587295532224787,1.000020591757766,0.0,0.9980773777130673,0.0,0.0,53.14236644252034,53.14236644252034,12555.710212665967,12555.710212665967,0,0.0
2021-03-29 00:00:00+00:00,0,0,0,1198533421,0.0,32005,89.67020416259766,482,0.0145539622753858,0.0,0.0,0.0,0.0,615.0,38376.0,89.66852569580078,0.0153431287035346,0.0,0.0,527.0,33144.0,89.66336822509766,0.0168850347399711,0.0,0.0,563.1428571428571,35502.28571428572,89.66556549072266,0.016368930494146654,0.0,0.0,577.3,32304.5,89.66348876953126,0.01651609903201458,0.0,0.0,0.0,-8.538899430740043,-21.626016260162608,-3.436519430364471,-16.601521784448614,-13.805553263488813,-5.143451791335096,0.007624002572415023,0.0018718572474041295,0.0,0.0,0.0,0.0,0.015059676310691746,0.0,0.0016168866838775435,0.0015613902698879709,1.000023161280248,0.0,0.9910893887483565,0.0,0.0,60.26248141809851,60.26248141809851,11838.104852551358,11838.104852551358,0,0.0
