timestamp,isSummer,isWeekend,isHoliday,universe_id,visits_visits_gained,daily_Estimated Revenue,session_session_length,platform_platform_share,ccu_playing,ratings_like_ratio,daily_rpv,sort_sort_position,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-03-26 00:00:00+00:00,0,0,0,7212930772,91560,254225.0,14.463787198066711,0.0345318578183651,2385,93.39181518554688,0.1990919074708383,398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254225.0,2385.0,91560.0,93.39181518554688,0.0345318578183651,14.463787198066711,254225.0,2385.0,91560.0,93.39181518554688,0.0345318578183651,14.463787198066711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.54861693210394,2.7765642577079763,0.026048208298292942,5.689342238034942e-05,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0
2025-03-27 00:00:00+00:00,0,0,0,7212930772,191574,477888.0,13.787352959314982,0.0244142431765794,1815,93.2452621459961,0.3387547027111159,377,254225.0,2385.0,91560.0,93.39181518554688,0.0345318578183651,14.463787198066711,0.0,0.0,0.0,0.0,0.0,0.0,366056.5,2100.0,141567.0,93.31853866577148,0.029473050497472248,14.125570078690846,366056.5,2100.0,141567.0,93.31853866577148,0.029473050497472248,14.125570078690846,0.0,87.97836562100501,0.0,-23.899371069182386,0.0,109.2332896461337,0.0,-29.299363778814246,0.0,-0.15692278735520704,0.4320470309925566,0.4320470309925566,263.1541850220264,2.494521727782853,0.009474096306929402,2.8850534243966655e-05,0.0,0.0,1.0,1.0,1.0,158153.6240005268,158153.6240005268,403.0508652763321,403.0508652763321,70720.57761359136,70720.57761359136,2,1.0
2025-03-28 00:00:00+00:00,0,0,0,7212930772,244924,607922.0,13.165705058885658,0.0503826886415481,4404,93.0976791381836,0.3787363747017995,299,477888.0,1815.0,191574.0,93.2452621459961,0.0244142431765794,13.787352959314982,0.0,0.0,0.0,0.0,0.0,0.0,446678.3333333333,2868.0,176019.33333333334,93.24491882324219,0.03644292987883086,13.805615072089116,446678.3333333333,2868.0,176019.33333333334,93.24491882324219,0.03644292987883086,13.805615072089116,0.0,27.210141288335343,0.0,142.64462809917356,0.0,27.84824663054486,0.0,106.36596546183439,0.0,-0.15827400171970485,0.4005163970286903,0.4005163970286903,138.00726447219068,2.482074104317648,0.01798101459630499,2.165686289034246e-05,-0.1470680236816385,0.0,1.0,1.0,1.0,178901.996697447,178901.996697447,1360.4032490405189,1360.4032490405189,77856.21276001893,77856.21276001893,3,1.0
2025-03-29 00:00:00+00:00,0,1,0,7212930772,766873,1971749.0,13.569669445355734,0.0671518743038177,6067,93.27040100097656,0.9356985772920996,261,607922.0,4404.0,244924.0,93.0976791381836,0.0503826886415481,13.165705058885658,0.0,0.0,0.0,0.0,0.0,0.0,827946.0,3667.75,323732.75,93.25128936767578,0.04412016598507757,13.74662866540577,827946.0,3667.75,323732.75,93.25128936767578,0.04412016598507757,13.74662866540577,0.0,224.34243208832712,0.0,37.76112624886467,0.0,213.10651467393967,0.0,33.28362601205224,0.0,0.18552757103278417,0.9377426724065594,0.9377426724065594,324.94215557020436,2.5711511930251905,0.007911338759691943,6.882043588363501e-06,-0.05118255615236051,0.0,1.0,1.0,1.0,776400.2946483212,776400.2946483212,1947.3567341398955,1947.3567341398955,302188.80482834455,302188.80482834455,4,1.0
2025-03-30 00:00:00+00:00,0,1,0,7212930772,781686,1921767.0,13.257036010424295,0.0673752129077911,5319,93.39451599121094,0.6669826965994236,210,1971749.0,6067.0,766873.0,93.27040100097656,0.0671518743038177,13.569669445355734,0.0,0.0,0.0,0.0,0.0,0.0,1046710.2,3998.0,415323.4,93.27993469238281,0.04877117536962028,13.648710134409475,1046710.2,3998.0,415323.4,93.27993469238281,0.04877117536962028,13.648710134409475,0.0,-2.534906826375971,0.0,-12.328992912477332,0.0,1.9316105795874838,0.0,0.33258729750853533,0.0,0.13307007250142888,0.7943906598612646,0.7943906598612646,361.2343984962406,2.458486580946082,0.006804513827145648,6.8983540211015566e-06,0.0030540466308619798,0.0030540466308619798,1.0,1.0,1.0,831496.8064615162,831496.8064615162,1841.0524164183919,1841.0524164183919,332314.29574997217,332314.29574997217,4,0.9746509317362403
2025-03-31 00:00:00+00:00,0,0,0,7212930772,666496,1656842.0,13.016546289126078,0.1089162454009056,8238,93.6439437866211,0.4604761949748368,192,1921767.0,5319.0,781686.0,93.39451599121094,0.0673752129077911,13.257036010424295,0.0,0.0,0.0,0.0,0.0,0.0,1148398.8333333333,4704.666666666667,457185.5,93.34060287475586,0.05879535370816783,13.54334949352891,1148398.8333333333,4704.666666666667,457185.5,93.34060287475586,0.05879535370816783,13.54334949352891,0.0,-13.78549012445317,0.0,54.87873660462492,0.0,-14.73609607949995,0.0,61.65625413305491,0.0,0.26706899517914273,0.6829656129588443,0.6829656129588443,201.09746328437916,2.4858956604455833,0.012360145657069724,7.856233987846813e-06,0.05374646868024891,0.05374646868024891,1.0,1.0,1.0,784316.9131287216,784316.9131287216,2389.1098481791637,2389.1098481791637,314421.44555723295,314421.44555723295,4,0.84029052379385
2025-04-01 00:00:00+00:00,0,0,0,7212930772,844674,2114763.0,13.54276430606842,0.1364260613918304,10173,93.78033447265624,0.4870820720906233,139,1656842.0,8238.0,666496.0,93.6439437866211,0.1089162454009056,13.016546289126078,0.0,0.0,0.0,0.0,0.0,0.0,1286450.857142857,5485.857142857143,512541.0,93.40342167445591,0.0698854548058339,13.54326589532027,1286450.857142857,5485.857142857143,512541.0,93.40342167445591,0.0698854548058339,13.54326589532027,0.0,27.63818155261637,0.0,23.488710852148586,0.0,26.733543787209534,0.0,25.25777113383314,0.0,0.14564816529505364,0.6247915891047291,0.6247915891047291,207.8595439355219,2.5036410453724804,0.012043685441146004,6.403912827184698e-06,0.08070564270019177,0.08070564270019177,1.0,1.0,1.0,803763.6753394265,803763.6753394265,3004.72097587399,3004.72097587399,322232.3036521944,322232.3036521944,5,1.0
2025-04-02 00:00:00+00:00,0,0,0,7212930772,904510,2299719.0,13.837886770566303,0.1301708668470382,9500,93.86080169677734,0.4374587529487237,118,2114763.0,10173.0,844674.0,93.78033447265624,0.1364260613918304,13.54276430606842,254225.0,2385.0,91560.0,93.39181518554688,0.0345318578183651,14.463787198066711,1578664.2857142857,6502.285714285715,628676.7142857143,93.47041974748883,0.08354817038135864,13.453851548534496,1413109.375,5987.625,561537.125,93.4605941772461,0.07742113131098445,13.580093504726023,804.5998623266792,8.745944581023979,298.32285115303984,-6.615550968249284,887.8877238968983,7.083916398515888,276.9587710331918,-4.585043708640524,0.502170891848186,0.08580394234418698,0.5844444307335394,0.5844444307335394,242.05020524155353,2.5424997595385794,0.01050291262350596,6.0172050382508755e-06,0.12805257524762811,0.09191876366024568,1.000105130620335,1.1171564732661161,1.0791391053918233,825883.9042361026,825883.9042361026,3122.9396379281584,3122.9396379281584,328945.6489936283,328945.6489936283,6,1.0
2025-04-03 00:00:00+00:00,0,0,0,7212930772,844086,2140054.0,13.465937852859495,0.1213148236274719,8725,93.66756439208984,0.3494357233608153,98,2299719.0,9500.0,904510.0,93.86080169677734,0.1301708668470382,13.837886770566303,477888.0,1815.0,191574.0,93.2452621459961,0.0244142431765794,13.787352959314982,1816116.5714285714,7489.428571428572,721892.7142857143,93.53074863978794,0.09739111044577187,13.40793510475514,1493881.0,6291.777777777777,592931.4444444445,93.48359086778429,0.0822982082350386,13.56740954340752,347.8149691978037,-6.942804751363097,380.7162534435261,-8.157894736842108,340.6057189388957,-6.680302041989583,396.90184024974934,-6.80339882039267,0.4528940520672764,-0.20587646940387616,0.5419804971123453,0.5419804971123453,245.2502865001146,2.5353476596606748,0.010336612221252074,6.292332604937488e-06,0.11700984409876988,0.07814114888508755,1.0005044497281919,1.2157036413399538,1.183392840918588,809654.3670066876,809654.3670066876,3060.431047163854,3060.431047163854,321791.8809312593,321791.8809312593,6,0.930571952486369
2025-04-04 00:00:00+00:00,0,0,0,7212930772,974921,2420339.0,13.273544907569883,0.132986769080162,10794,93.56828308105467,0.3451203216038889,86,2140054.0,8725.0,844086.0,93.66756439208984,0.1213148236274719,13.465937852859495,607922.0,4404.0,244924.0,93.0976791381836,0.0503826886415481,13.165705058885658,2075033.2857142857,8402.285714285714,826178.0,93.59797777448382,0.10919169336557384,13.423340797424316,1586526.8,6742.0,631130.4,93.49206008911133,0.08736706431955095,13.538023079823756,298.13314866051894,13.097099418986623,145.09536784741144,23.7134670487106,298.05041563913704,15.500197847138807,163.95329956745184,9.621203001977552,0.5054948170862161,-0.1059932663772245,0.5153646296838069,0.5153646296838069,224.20926354793886,2.4825975821655475,0.011071654963166285,5.484165409640746e-06,0.05916431971959414,0.061449501731174375,1.0011329056742522,1.3079093814956582,1.2498038501808626,817639.7967654353,817639.7967654353,3217.5371879056124,3217.5371879056124,326551.771557215,326551.771557215,7,1.0
