timestamp,isSummer,isWeekend,isHoliday,universe_id,sort_sort_position,visits_visits_gained,session_session_length,daily_Estimated Revenue,ccu_playing,platform_platform_share,ratings_like_ratio,daily_rpv,daily_Estimated Revenue_lag_1d,ccu_playing_lag_1d,visits_visits_gained_lag_1d,ratings_like_ratio_lag_1d,platform_platform_share_lag_1d,session_session_length_lag_1d,daily_Estimated Revenue_lag_7d,ccu_playing_lag_7d,visits_visits_gained_lag_7d,ratings_like_ratio_lag_7d,platform_platform_share_lag_7d,session_session_length_lag_7d,daily_Estimated Revenue_ma_7d,ccu_playing_ma_7d,visits_visits_gained_ma_7d,ratings_like_ratio_ma_7d,platform_platform_share_ma_7d,session_session_length_ma_7d,daily_Estimated Revenue_ma_30d,ccu_playing_ma_30d,visits_visits_gained_ma_30d,ratings_like_ratio_ma_30d,platform_platform_share_ma_30d,session_session_length_ma_30d,daily_Estimated Revenue_wow_growth,daily_Estimated Revenue_dod_growth,ccu_playing_wow_growth,ccu_playing_dod_growth,visits_visits_gained_wow_growth,visits_visits_gained_dod_growth,platform_platform_share_wow_growth,platform_platform_share_dod_growth,ratings_like_ratio_wow_growth,ratings_like_ratio_dod_growth,revenue_cv_14d,revenue_cv_30d,revenue_per_ccu,revenue_per_visit,ccu_to_visits_ratio,session_to_revenue_ratio,like_ratio_trend_7d,like_ratio_trend_30d,like_ratio_momentum,revenue_momentum,market_share_momentum,daily_Estimated Revenue_volatility_14d,daily_Estimated Revenue_volatility_30d,ccu_playing_volatility_14d,ccu_playing_volatility_30d,visits_visits_gained_volatility_14d,visits_visits_gained_volatility_30d,days_since_peak_revenue,revenue_vs_peak
2025-07-12 00:00:00+00:00,1,1,0,7504629039,420.0,97149,20.104753414789837,241555,1225,0.0089332647621631,97.41522979736328,0.0244804989439217,248120.0,1333.0,94885.0,97.41548919677734,0.0101419324055314,23.79676644007365,307818.0,1771.0,129184.0,97.42556762695312,0.0135754980146884,25.184160828590393,263086.5714285714,1543.4285714285713,114465.28571428571,97.42276654924665,0.01219501758792567,22.42138167790004,262405.6666666667,2428.766666666667,188135.63333333333,97.27432149251302,0.021253553871065332,23.3720172352261,-21.52668135066825,-2.645897146541998,-30.8300395256917,-8.102025506376599,-24.797962595987123,2.3860462665331816,-34.19567552882776,-11.917528090692986,-0.010611002677884951,-0.00026628148788176986,0.20161948262001042,0.33690244019370513,197.02691680261012,2.48641276376737,0.012609366958311889,8.323019678579641e-05,-0.0030476706368553143,0.017406910863417408,1.0015260456660708,1.002594855402912,0.5737872198648158,63181.07962827581,88405.109420656,674.5383443674465,726.9040957153951,53226.66309409093,60524.58454926329,14,0.564793879636276
2025-07-13 00:00:00+00:00,1,1,0,7504629039,437.0,87646,24.879993597666424,229310,1163,0.0093425624072551,97.41475677490234,0.0230195702472853,241555.0,1225.0,97149.0,97.41522979736328,0.0089332647621631,20.104753414789837,291158.0,2232.0,170489.0,97.42970275878906,0.0176967084407806,21.610634406407673,254251.14285714287,1390.7142857142858,102630.57142857143,97.4206314086914,0.011001568154564887,22.88843299093701,263885.1666666667,2370.0666666666666,182764.2,97.29077784220378,0.02067820637797312,23.47667549716102,-21.242074749792206,-5.069238889693861,-47.89426523297491,-5.061224489795924,-48.59140472405844,-9.781881439850126,-47.20734401813426,4.581725225760502,-0.015340274540009968,-0.00048557341795207876,0.20684795801753433,0.33131738419203766,197.0017182130584,2.6162903465035883,0.01326913642223921,0.00010849891020346352,-0.0029149736676832173,0.015876702127255567,1.0013346955319675,0.9634916053402377,0.5320368678728344,62393.219135347164,87429.74314707989,619.5101796075347,756.0522666357516,45014.28672288746,62086.50843193686,14,0.5361631286431432
2025-07-14 00:00:00+00:00,1,0,0,7504629039,447.0,68801,26.604602495829266,220524,1102,0.0086751393973827,97.42452239990234,0.0219748059307753,229310.0,1163.0,87646.0,97.41475677490234,0.0093425624072551,24.879993597666424,260601.0,1666.0,135864.0,97.43191528320312,0.0130695765838027,22.028701146443684,248525.85714285713,1310.142857142857,93050.14285714286,97.41957528250558,0.010373791413647743,23.542133183706373,265152.7,2316.1,176754.6,97.30556818644206,0.020183895683536884,23.64108182589213,-15.378682353482908,-3.8314944834503484,-33.85354141656662,-5.24505588993981,-49.36038980156627,-21.50126645825251,-33.62340897765643,-7.143896725314924,-0.007587742968295785,0.010024790209728351,0.19245001234406292,0.3261502106972699,199.93109700815955,3.20519752332781,0.016016976250690387,0.00012064211538750375,-0.0008860996791240198,0.014601875279718696,1.001171640001578,0.9372933300051522,0.5139637846082007,55276.63349910636,86479.60897195,526.8034852655294,787.276026168275,41364.07062174962,64136.83498185467,14,0.5156200679468864
2025-07-15 00:00:00+00:00,1,0,0,7504629039,0.0,65357,27.397904872894287,127710,1020,0.0084165167063474,97.4271011352539,0.018134233831853,220524.0,1102.0,68801.0,97.42452239990234,0.0086751393973827,26.604602495829266,269842.0,1535.0,109337.0,97.4263916015625,0.0125002702698111,23.582462072372437,228221.2857142857,1236.5714285714287,86767.28571428571,97.41967664446149,0.009790398047438642,24.087196440923783,262792.06666666665,2259.5,169959.9,97.31904500325521,0.01958406403039888,23.876408598158093,-52.672304533764205,-42.08793600696523,-33.55048859934854,-7.4410163339382995,-40.224260771742415,-5.00574119562216,-32.66932214518761,-2.9811934908311355,0.0007282766812277686,0.002646905817993428,0.20609290149435108,0.3397443132643576,125.08325171400588,1.9540071605618288,0.015606352703571101,0.00021453050146733082,0.0008940015520427392,0.013435810161247716,1.0010340385194174,0.8684481560235547,0.49991656646147287,54779.28712429702,89282.11022098795,425.5937868773083,817.8303403012397,35116.898879095315,64799.71239897333,14,0.29860622371033024
2025-07-16 00:00:00+00:00,1,0,0,7504629039,0.0,65203,26.15782181421916,54196,937,0.0075645796023309,97.42877960205078,0.005328444027411,127710.0,1020.0,65357.0,97.4271011352539,0.0084165167063474,27.397904872894287,267265.0,1458.0,97655.0,97.42330932617188,0.0116567630320787,22.98728283246358,197782.85714285713,1162.142857142857,82131.28571428571,97.4204581124442,0.00920580041461753,24.540130581174584,259597.7,2206.366666666667,165885.53333333333,97.33123372395833,0.01901439181528981,23.986474601427712,-79.72199876527041,-57.563229191136166,-35.73388203017832,-8.13725490196079,-33.23127336029901,-0.23562893033646226,-35.10565856478648,-10.122205346233116,0.005614955924548859,0.0017227925056984006,0.30293366082383055,0.36590387078963704,57.77825159914712,0.8311760014723023,0.014370284031654499,0.0004826433532154762,0.002388272966658777,0.012378761367884796,1.000916708697425,0.7618821628344824,0.4841490858106217,74248.0665525825,94987.80327808697,396.1172057097957,850.7024879407054,32028.2020071012,67451.57371377166,14,0.12671883877695606
2025-07-17 00:00:00+00:00,1,0,0,7504629039,0.0,65995,25.748536904652912,53343,1097,0.0079972958192229,97.43397521972656,0.0052113564331054,54196.0,937.0,65203.0,97.42877960205078,0.0075645796023309,26.15782181421916,263065.0,1355.0,95878.0,97.41732788085938,0.0113666076213121,22.83907143274943,167822.57142857142,1125.2857142857142,77862.28571428571,97.42283630371094,0.008724470157176215,24.95576850573222,256699.13333333333,2169.2,162364.93333333332,97.34289016723633,0.018571189651265696,24.04280865457323,-79.72250204322125,-1.5739168942357384,-19.040590405904055,17.075773745997868,-31.167733995285673,1.2146680367467688,-29.642193294082098,5.720294314288998,0.017088683532295867,0.005332734020679908,0.3809077822171901,0.38936951549687115,48.58196721311475,0.8082762591672222,0.01662221952845627,0.0004826885292563908,0.003389358520509436,0.011338493847875233,1.0008212837767325,0.6537714765505171,0.4697852060641473,85834.43983728987,99950.81717446673,369.0140114675001,874.4726253084161,31565.219291976064,69855.81335912117,14,0.12472438956526619
2025-07-18 00:00:00+00:00,1,0,0,7504629039,0.0,67587,24.53388563791911,55364,1048,0.0076380791142582,97.4347152709961,0.0053732658897691,53343.0,1097.0,65995.0,97.43397521972656,0.0079972958192229,25.748536904652912,248120.0,1333.0,94885.0,97.41548919677734,0.0101419324055314,23.79676644007365,140286.0,1084.5714285714287,73962.57142857143,97.42558288574219,0.008366776829851472,25.06107124828157,253901.16666666666,2127.5,159026.43333333332,97.35429000854492,0.018095579696819138,24.122880562146506,-77.6866032564888,3.7886883002455907,-21.380345086271568,-4.4667274384685545,-28.769563155398636,2.4123039624214027,-24.688128367998196,-4.491727117324573,0.01973615733728007,0.0007595412871763685,0.4469342357051525,0.41128279353086894,52.777883698760725,0.8191394922175534,0.015505711072971533,0.00044312987696051853,0.0036125183105525944,0.010205602592834135,1.0007323033960909,0.5525220771599448,0.46236578048517524,92255.87761939176,104425.1811074134,356.0334902138303,897.5914803056243,31407.02087323559,71951.79935335225,14,0.12944980792027816
2025-07-19 00:00:00+00:00,1,1,0,7504629039,0.0,98410,22.177656451861065,71817,1749,0.0123134776949882,97.44231414794922,0.0069190871528603,55364.0,1048.0,67587.0,97.4347152709961,0.0076380791142582,24.53388563791911,241555.0,1225.0,97149.0,97.41522979736328,0.0089332647621631,20.104753414789837,116037.71428571429,1159.4285714285713,74142.71428571429,97.42945207868304,0.008849664391683628,25.357200253577464,251116.23333333334,2110.1666666666665,156313.66666666666,97.3652244567871,0.01776124178431924,24.110901590188345,-70.26888286311606,29.717867206126726,42.775510204081634,66.88931297709924,1.2980061554931144,45.60492402385074,37.83849491556563,61.211706644964096,0.02780299409268494,0.007798942021830513,0.495090484794405,0.4308359129883946,41.03828571428571,0.7297659814451637,0.01777240349147961,0.00030880359313627595,0.003926140921457875,0.009118263660470331,1.0006596566921535,0.46208766651770006,0.49825707566779925,93850.41320580912,108189.8916543734,354.0898873896906,899.7829272063093,29988.591376875615,72672.41332233271,14,0.16791952993661252
2025-07-20 00:00:00+00:00,1,1,0,7504629039,0.0,121960,30.691131591796875,99867,1652,0.0124209523200988,97.44686126708984,0.0095114204616494,71817.0,1749.0,98410.0,97.44231414794922,0.0123134776949882,22.177656451861065,229310.0,1163.0,87646.0,97.41475677490234,0.0093425624072551,24.879993597666424,97545.85714285714,1229.2857142857142,79044.71428571429,97.43403843470982,0.009289434379232728,26.187362824167526,249431.9,2091.866666666667,154811.66666666666,97.37583872477214,0.017562206291283123,24.36569486061732,-56.448911953251056,39.05760474539455,42.04643164230439,-5.546026300743279,39.150674303447964,23.93049486840768,32.950166974032015,0.8728210483894827,0.03295649781447363,0.004666472856662551,0.5220308497263131,0.44175140413907704,60.415607985480946,0.8188437287329556,0.013545313665844,0.0003073169743240765,0.003692081996376401,0.008011909798865671,1.000597681218461,0.3910721008133168,0.5289446112384794,91824.44342058388,110186.89206207785,266.14686518189376,903.4472193553535,22332.42594423929,72908.77124392411,14,0.2335048762295791
2025-07-21 00:00:00+00:00,1,0,0,7504629039,0.0,105165,30.8412827650706,91296,1556,0.0122573915868997,97.45220947265624,0.008598766374167,99867.0,1652.0,121960.0,97.44686126708984,0.0124209523200988,30.691131591796875,220524.0,1102.0,68801.0,97.42452239990234,0.0086751393973827,26.604602495829266,79084.71428571429,1294.142857142857,84239.57142857143,97.43799373081752,0.009801184692020872,26.79260286263057,248007.46666666667,2086.366666666667,153153.6,97.38635126749675,0.017523261175180428,24.50415536430147,-58.60042444359797,-8.582414611433208,41.197822141560806,-5.811138014527851,52.853882937748,-13.770908494588385,41.293309829669944,-1.3168131475268408,0.028418997673140822,0.00548833025184603,0.5552668900256341,0.4515655682601199,58.63583815028902,0.8681132685468688,0.014795656390848753,0.00033781266377942975,0.0042795453752765495,0.006856310274764064,1.0005302844048334,0.3188803762590251,0.5593242373116633,90955.65156833186,111991.63261808608,256.269046464491,906.2806326174425,18798.871135736023,73469.97643307004,14,0.21346451961364268
2025-07-22 00:00:00+00:00,1,0,0,7504629039,0.0,91142,25.47610195477803,79714,1425,0.0112826153635978,97.45468139648438,0.0074387947008875,91296.0,1556.0,105165.0,97.45220947265624,0.0122573915868997,30.8412827650706,127710.0,1020.0,65357.0,97.4271011352539,0.0084165167063474,27.397904872894287,72228.14285714286,1352.0,87923.14285714286,97.44193376813617,0.010210627357342359,26.518059588613966,243065.73333333334,2009.4,147079.93333333332,97.39543253580729,0.01680931984446938,24.620001651181116,-37.58202176806827,-12.686207500876268,39.70588235294117,-8.419023136246784,39.45254525146502,-13.334284220035187,34.05326404317481,-7.952558392143628,0.02830861321858613,0.0025365498037555056,0.5861428030371478,0.47765649206176664,55.90042075736326,0.8746036448218734,0.015634771732332707,0.00031958981314405107,0.0045114244733557235,0.005889508986764569,1.0004774477726333,0.297154773182657,0.6074384598435653,88053.13511688323,116101.92552442082,250.194825185186,858.3060140725476,17863.999406535204,70668.82111210514,14,0.18638396771470725
2025-07-23 00:00:00+00:00,1,0,0,7504629039,0.0,88622,25.499793608983357,74183,1337,0.0109407724812626,97.4606704711914,0.0068629278652118,79714.0,1425.0,91142.0,97.45468139648438,0.0112826153635978,25.47610195477803,54196.0,937.0,65203.0,97.42877960205078,0.0075645796023309,26.15782181421916,75083.42857142857,1409.142857142857,91268.71428571429,97.44648960658482,0.010692940625761174,26.424055559294565,238236.6,1953.0666666666666,141504.76666666666,97.40397745768229,0.016254087584093163,24.74491068124771,36.8791054690383,-6.938555335323782,42.68943436499466,-6.175438596491222,35.91705903102618,-2.7649162844791686,44.63159959201677,-3.029819517185006,0.03273249369526443,0.006145497190290783,0.6105860827410423,0.5040357868874837,55.44319880418535,0.8370626135427598,0.015086377125576882,0.00034373710785322114,0.0046397617885053435,0.004992400817533369,1.000436451878169,0.3151632812566523,0.6578616345235934,83304.17825319189,120079.77214639871,246.16180018054604,844.5646882528769,17624.507526125326,68349.11391029875,14,0.17345161297865028
2025-07-24 00:00:00+00:00,1,0,0,7504629039,0.0,100568,27.008914073308308,80020,1383,0.010483962483704,97.46759796142578,0.0073379953626865,74183.0,1337.0,88622.0,97.4606704711914,0.0109407724812626,25.499793608983357,53343.0,1097.0,65995.0,97.43397521972656,0.0079972958192229,25.748536904652912,78894.42857142857,1450.0,96207.71428571429,97.45129285539899,0.011048178720687044,26.60410944053105,234251.86666666667,1888.5666666666666,136634.26666666666,97.4115468343099,0.015575106084967602,24.868906361526914,50.010310631198095,7.868379547874849,26.07110300820419,3.4405385190725557,52.387302068338506,13.479722867910905,31.09384372782562,-4.175299306707481,0.03450823146997628,0.007107985406706874,0.6155987763161576,0.5265546840033383,57.81791907514451,0.7956726227764023,0.013751752528115025,0.00033752282617448303,0.005113601684566835,0.004275539852224717,1.0004080216604783,0.3367931692245294,0.7093485373656783,75939.34164819673,123346.41762985878,246.8813502452065,809.906792565465,17855.43882234341,65752.44712579061,14,0.18709944421972144
2025-07-25 00:00:00+00:00,1,0,0,7504629039,0.0,102436,26.06914409001668,80986,1382,0.0097217541188001,97.46658325195312,0.0073561801533942,80020.0,1383.0,100568.0,97.46759796142578,0.010483962483704,27.008914073308308,55364.0,1048.0,67587.0,97.4347152709961,0.0076380791142582,24.53388563791911,82554.71428571429,1497.7142857142858,101186.14285714286,97.45584542410714,0.011345846578478744,26.823432076544986,225439.3,1834.8666666666666,132102.03333333333,97.41783930460612,0.014964894965911853,24.970519989066656,46.2791705801604,1.2071982004498771,31.87022900763359,-0.0723065798987732,51.56169085770932,1.85744968578474,27.280091936364602,-7.270231709514952,0.03270700886064404,-0.0010410736428045908,0.6056689644881953,0.552576557860017,58.55820679681851,0.7905932426759862,0.013491218993137245,0.00032189294689291716,0.004383632114955934,0.003708284609311055,1.0003901351104922,0.36619486613786634,0.7581641304080753,67483.85233361919,124572.47240037174,247.9189871224457,787.244155849722,18221.1049593472,63129.46658201612,14,0.18935810534339365
2025-07-26 00:00:00+00:00,1,1,0,7504629039,0.0,92742,30.469242016474407,74394,1164,0.0084228040650486,97.47057342529295,0.0066973105665212,80986.0,1382.0,102436.0,97.46658325195312,0.0097217541188001,26.06914409001668,71817.0,1749.0,98410.0,97.44231414794922,0.0123134776949882,22.177656451861065,82922.85714285714,1414.142857142857,100376.42857142857,97.45988246372767,0.010790036059915945,28.00794430006118,216583.33333333334,1770.0333333333333,127369.9,97.42407048543295,0.014308214668805346,25.1360747800933,3.5882868958603042,-8.139678462944211,-33.447684391080614,-15.774240231548475,-5.759577278731831,-9.463469873872466,-31.59687073232912,-13.361272439914618,0.029001032652842262,0.004093888599254747,0.5689340381818673,0.5798305669068383,63.857510729613736,0.8021521839923229,0.012550812460239587,0.00040956034701894494,0.004028592790878831,0.003122978507478855,1.0003675886063503,0.38286813609630077,0.7541147732036964,56597.72067091449,125581.63694923942,249.70049091828068,758.2510039937122,18080.495533177775,60436.45926571036,14,0.17394496442491822
